"county","processed_date","amount","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","entity1","entity2","name1","name2","acccount","feerevenuetype","agency_funds","subfund"
"Kane County","2014-07-28T17:11:00.000","45.19","2014","48 4230-321-000   201405210093","45137525","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEDICAL TREATMENT & DRUGS",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","84.02","2014","48 4230-321-000   201404300059","52873312","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEDICAL TREATMENT & DRUGS",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","100","2014","10 4150-514-000   201406040052","61105074","NULL","Expenditure","NULL","NULL","NON-DEPARTMENTAL   ","NULL","NULL","NULL","COUNTY BONDS",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","100","2014","10 4150-514-000   201406110057","61105088","NULL","Expenditure","NULL","NULL","NON-DEPARTMENTAL   ","NULL","NULL","NULL","COUNTY BONDS",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","100","2014","10 4150-514-000   201406250065","61105097","NULL","Expenditure","NULL","NULL","NON-DEPARTMENTAL   ","NULL","NULL","NULL","COUNTY BONDS",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","100","2014","10 4150-514-000   201405210038","61105105","NULL","Expenditure","NULL","NULL","NON-DEPARTMENTAL   ","NULL","NULL","NULL","COUNTY BONDS",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","100","2014","10 4150-514-000   201406040051","61105109","NULL","Expenditure","NULL","NULL","NON-DEPARTMENTAL   ","NULL","NULL","NULL","COUNTY BONDS",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","100","2014","10 4150-514-000   201406250064","61105123","NULL","Expenditure","NULL","NULL","NON-DEPARTMENTAL   ","NULL","NULL","NULL","COUNTY BONDS",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","179.26","2014","48 4160-262-000   201404300010","74525548","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Supplies",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","2295.9499999999998","2014","48 4160-262-000   201404300012","74525548","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Supplies",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","78.900000000000006","2014","48 4160-262-000   201404300011","74539272","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Supplies",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","1092.92","2014","48 4160-262-000   201405140023","74577347","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Supplies",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","580.29999999999995","2014","48 4160-262-000   201405210016","74591304","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Supplies",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","88.77","2014","48 4160-262-000   201406110032","74625099","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Supplies",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","1829.65","2014","48 4230-262-000   201406110032","74627699","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","Supplies",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","119.88","2014","10 4160-270-000   201404300068","81690825","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","UTILITIES",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","94.05","2014","48 4160-262-000   201405140042","93346337","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Supplies",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","25","2014","10 4160-270-000   201404020082","111411401","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","UTILITIES",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","25","2014","10 4160-270-000   201406040121","111411401","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","UTILITIES",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","65.86","2014","10 4160-270-000   201406040101","200927873","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","UTILITIES",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","2185.79","2014","48 4160-272-000   201406180110","201890127","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Propane",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5","2014","10 3421-000-000   201405130007","476356682","NULL","Revenue","NULL","NULL","GENERAL REVENUE","NULL","NULL","NULL","SHERIFF FEES",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","93.32","2014","10 4160-270-000   201404160190","801645201","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","UTILITIES",,"General Fund","NULL"
"Kane County","2014-07-28T17:11:00.000","3584.05","2014","48 4160-272-000   201404160190","801681078","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Propane",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","2126.79","2014","48 4160-272-000   201405140100","801730341","NULL","Expenditure","NULL","NULL","BUILDING AND GROUNDS","NULL","NULL","NULL","Propane",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","67.27","2014","48 4230-321-000   201404300076","981574341","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEDICAL TREATMENT & DRUGS",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","107.81","2014","48 4230-321-000   201405140071","1000008039","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEDICAL TREATMENT & DRUGS",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","153.09","2014","48 4230-321-000   201405140072","1000008357","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEDICAL TREATMENT & DRUGS",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","219.4","2014","48 4230-321-000   201405140073","1000008367","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEDICAL TREATMENT & DRUGS",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","168.12","2014","48 4230-381-000   201404300074","1400330024","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5273.54","2014","48 4230-381-000   201404020043","2525400091","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","114.74","2014","48 4230-381-000   201404020044","2525400091","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5338.26","2014","48 4230-381-000   201404160075","2525400092","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5222.05","2014","48 4230-381-000   201404160073","2525400093","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5224.99","2014","48 4230-381-000   201404300040","2525400094","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5176.45","2014","48 4230-381-000   201404300041","2525400095","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5067.6000000000004","2014","48 4230-381-000   201405140055","2525400096","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","123.56","2014","48 4230-381-000   201405140056","2525400096","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5173.51","2014","48 4230-381-000   201405140052","2525400097","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","116.21","2014","48 4230-381-000   201405140053","2525400097","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","57.88","2014","48 4230-381-000   201405140054","2525400097","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5160.2700000000004","2014","48 4230-381-000   201405210039","2525400098","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","122.09","2014","48 4230-381-000   201405210040","2525400098","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5260.3","2014","48 4230-381-000   201406040055","2525400099","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","116.21","2014","48 4230-381-000   201406040056","2525400099","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","340.04","2014","48 4230-381-000   201406040061","2525400100","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5208.8100000000004","2014","48 4230-381-000   201406110062","2525400100","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","97.09","2014","48 4230-381-000   201406110063","2525400100","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5191.16","2014","48 4230-381-000   201406110064","2525400101","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","120.62","2014","48 4230-381-000   201406110065","2525400101","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","5145.5600000000004","2014","48 4230-381-000   201406250067","2525400102","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
"Kane County","2014-07-28T17:11:00.000","110.33","2014","48 4230-381-000   201406250068","2525400102","NULL","Expenditure","NULL","NULL","JAIL","NULL","NULL","NULL","MEALS-FOOD & SUPPLIES",,"PUBLIC SAFETY FACILITY","NULL"
