"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"12","3300 Block MAIN ST","12G001044","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","17","2012-02-18T17:02:17.000","ACCIDENT","100086527","[SSPD] ACCIDENT","40.699782","{'coordinates': [-111.891126, 40.699782], 'type': 'Point'}","-111.891126","Traffic","UT","2012-03-01T14:00:57.000","null"
"13","100 Block PRICE AVE","12G001071","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","12","2012-02-20T12:02:59.000","JUV PICKUP","100086528","[SSPD] JUV PICKUP","40.69254","{'coordinates': [-111.896241, 40.69254], 'type': 'Point'}","-111.896241","Other","UT","2012-02-29T14:00:56.000","null"
"14","200 Block W 3900 S","12G000846","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","8","2012-02-09T08:02:48.000","ACCIDENT","100086529","[SSPD] ACCIDENT","40.68676","{'coordinates': [-111.897545, 40.68676], 'type': 'Point'}","-111.897545","Traffic","UT","2012-02-21T23:33:40.000","null"
"15","1 Block SOUTHGATE AVE","12G000927","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","17","2012-02-10T17:02:00.000","BURGLARY","100086530","[SSPD] BURGLARY","40.711818","{'coordinates': [-111.890533, 40.711818], 'type': 'Point'}","-111.890533","Breaking & Entering","UT","2012-02-21T23:33:40.000","null"
"16","3300 Block STATE ST","12G000954","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Tuesday","13","2012-02-14T13:02:22.000","VEHICLE IMPOUND","100086531","[SSPD] VEHICLE IMPOUND","40.699821","{'coordinates': [-111.888253, 40.699821], 'type': 'Point'}","-111.888253","Traffic","UT","2012-02-28T14:00:58.000","null"
"17","400 Block E 2700 S","12G000980","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Wednesday","23","2012-02-15T23:02:11.000","THEFT","100086532","[SSPD] THEFT","40.712653","{'coordinates': [-111.877676, 40.712653], 'type': 'Point'}","-111.877676","Theft","UT","2012-02-21T23:33:40.000","null"
"18","3000 Block STATE ST","12G001019","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","17","2012-02-17T17:02:16.000","PRO ORD VIOL","100086533","[SSPD] PRO ORD VIOL","40.705345","{'coordinates': [-111.888255, 40.705345], 'type': 'Point'}","-111.888255","Community Policing","UT","2012-03-01T14:00:57.000","null"
"19","9300 Block S 480 W","12G001045","SANDY",,"null","2012-02-21T23:33:34.000","Saturday","17","2012-02-18T17:02:17.000","ASSIST AGENCY","100086534","[SSPD] ASSIST AGENCY","40.581394","{'coordinates': [-111.904981, 40.581394], 'type': 'Point'}","-111.904981","Community Policing","UT","2012-03-01T14:00:57.000","null"
"20","3600 Block S 300 E","12G000847","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","8","2012-02-09T08:02:46.000","BURGLARY VEH","100086535","[SSPD] BURGLARY VEH","40.692203","{'coordinates': [-111.882761, 40.692203], 'type': 'Point'}","-111.882761","Breaking & Entering","UT","2012-02-21T23:33:41.000","null"
"21","100 Block E 3300 S","12G000873","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","9","2012-02-10T09:02:37.000","SUSP CIRC","100086536","[SSPD] SUSP CIRC","40.699841","{'coordinates': [-111.887502, 40.699841], 'type': 'Point'}","-111.887502","Other","UT","2012-02-21T23:33:41.000","null"
"22","2100 Block MAIN ST","12G000928","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Sunday","22","2012-02-12T22:02:29.000","DOMESTIC IP","100086537","[SSPD] DOMESTIC IP","40.724256","{'coordinates': [-111.891095, 40.724256], 'type': 'Point'}","-111.891095","Family Offense","UT","2012-02-21T23:33:41.000","null"
"23","2500 Block S 400 E","12G001046","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","18","2012-02-18T18:02:16.000","MAN WITH GUN","100086538","[SSPD] MAN WITH GUN","40.715522","{'coordinates': [-111.879729, 40.715522], 'type': 'Point'}","-111.879729","Disorder","UT","2012-02-29T14:00:56.000","null"
"24","200 Block W 2100 S","12G001072","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","12","2012-02-20T12:56:39.000","ACC HIT/RUN","100086539","[SSPD] ACC HIT/RUN","40.7254","{'coordinates': [-111.899, 40.7254], 'type': 'Point'}","-111.899","Traffic","UT","2014-05-30T08:21:23.000","null"
"25","3300 Block S 900 W","12G000848","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","8","2012-02-09T08:02:40.000","ACCIDENT","100086540","[SSPD] ACCIDENT","40.699417","{'coordinates': [-111.916938, 40.699417], 'type': 'Point'}","-111.916938","Traffic","UT","2012-02-21T23:33:42.000","null"
"7782","3000 Block S 400 E","16G001366","S SALT LAKE",,,"2016-02-28T06:49:27.000","Saturday","18","2016-02-27T18:42:50.000","THEFT","751027694","[SSPD] THEFT","40.7036","{'coordinates': [-111.88, 40.7036], 'type': 'Point'}","-111.88","Theft","UT","2016-03-20T08:17:58.000",
"26","3300 Block STATE ST","12G000874","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","10","2012-02-10T10:02:13.000","BURGLARY","100086541","[SSPD] BURGLARY","40.699088","{'coordinates': [-111.888256, 40.699088], 'type': 'Point'}","-111.888256","Breaking & Entering","UT","2012-02-21T23:33:42.000","null"
"27","300 Block CRESTONE AVE","12G000929","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Sunday","23","2012-02-12T23:02:21.000","DRUG OFFENSE","100086542","[SSPD] DRUG OFFENSE","40.701869","{'coordinates': [-111.882704, 40.701869], 'type': 'Point'}","-111.882704","Drugs","UT","2012-02-21T23:33:42.000","null"
"28","300 Block CRIMSON CIR","12G000955","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Tuesday","17","2012-02-14T17:02:39.000","CRIMINAL MIS","100086543","[SSPD] CRIMINAL MIS","40.69704","{'coordinates': [-111.880254, 40.69704], 'type': 'Point'}","-111.880254","Property Crime","UT","2012-02-21T23:33:42.000","null"
"29","3000 Block S 200 E","12G000982","SOUTH SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","0","2012-02-16T00:02:05.000","WARRANT","100086544","[SSPD] WARRANT","40.703677","{'coordinates': [-111.885474, 40.703677], 'type': 'Point'}","-111.885474","Other","UT","2012-03-01T14:00:57.000","null"
"30","100 Block SOUTHGATE AVE","12G001047","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","19","2012-02-18T19:02:34.000","DOMESTIC IP","100086545","[SSPD] DOMESTIC IP","40.711794","{'coordinates': [-111.885626, 40.711794], 'type': 'Point'}","-111.885626","Family Offense","UT","2012-03-01T14:00:57.000","null"
"31","2500 Block S 300 E","12G001073","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","13","2012-02-20T13:02:21.000","DOMESTIC IP","100086546","[SSPD] DOMESTIC IP","40.7158","{'coordinates': [-111.882603, 40.7158], 'type': 'Point'}","-111.882603","Family Offense","UT","2012-03-01T14:00:57.000","null"
"32","2800 Block ADAMS ST","12G000849","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","9","2012-02-09T09:02:18.000","THEFT VEHICLE","100086547","[SSPD] THEFT VEHICLE","40.710322","{'coordinates': [-111.878705, 40.710322], 'type': 'Point'}","-111.878705","Theft of Vehicle","UT","2012-02-21T23:33:43.000","null"
"33","3000 Block S 200 E","12G000875","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","11","2012-02-10T11:02:25.000","JUV PICKUP","100086548","[SSPD] JUV PICKUP","40.705089","{'coordinates': [-111.885453, 40.705089], 'type': 'Point'}","-111.885453","Other","UT","2012-02-21T23:33:43.000","null"
"34","100 Block W 3300 S","12G000956","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Tuesday","18","2012-02-14T18:02:08.000","ACCIDENT","100086549","[SSPD] ACCIDENT","40.699794","{'coordinates': [-111.894933, 40.699794], 'type': 'Point'}","-111.894933","Traffic","UT","2012-02-21T23:33:43.000","null"
"35","100 Block E 3185 S","12G001048","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","23","2012-02-18T23:02:54.000","INTOX PERSON","100086550","[SSPD] INTOX PERSON","40.701633","{'coordinates': [-111.88574, 40.701633], 'type': 'Point'}","-111.88574","Liquor","UT","2012-03-03T14:00:56.000","null"
"36","3400 Block S 500 E","12G001074","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","14","2012-02-20T14:02:27.000","DOMESTIC","100086551","[SSPD] DOMESTIC","40.696485","{'coordinates': [-111.876936, 40.696485], 'type': 'Point'}","-111.876936","Family Offense","UT","2012-03-05T14:00:56.000","null"
"37","2900 Block DAVIS DR","12G000876","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","12","2012-02-10T12:02:00.000","BAD CHECKS","100086552","[SSPD] BAD CHECKS","40.707916","{'coordinates': [-111.904605, 40.707916], 'type': 'Point'}","-111.904605","Other","UT","2012-02-21T23:33:44.000","null"
"38","3500 Block BLAIR CIR","12G000957","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Tuesday","19","2012-02-14T19:02:36.000","ACCIDENT","100086553","[SSPD] ACCIDENT","40.695022","{'coordinates': [-111.880432, 40.695022], 'type': 'Point'}","-111.880432","Traffic","UT","2012-02-21T23:33:44.000","null"
"39","2700 Block ADAMS ST","12G000983","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","1","2012-02-16T01:02:43.000","SUSP CIRC","100086554","[SSPD] SUSP CIRC","40.711797","{'coordinates': [-111.878702, 40.711797], 'type': 'Point'}","-111.878702","Other","UT","2012-02-21T23:33:44.000","null"
"40","300 Block W 3300 S","12G001049","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Sunday","0","2012-02-19T00:02:06.000","PROPERTY DAMAGE","100086555","[SSPD] PROPERTY DAMAGE","40.699867","{'coordinates': [-111.900011, 40.699867], 'type': 'Point'}","-111.900011","Property Crime","UT","2012-03-01T14:00:57.000","null"
"41","3700 Block S 700 W","12G001075","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","14","2012-02-20T14:02:50.000","DOMESTIC","100086556","[SSPD] DOMESTIC","40.688668","{'coordinates': [-111.91119, 40.688668], 'type': 'Point'}","-111.91119","Family Offense","UT","2012-03-01T14:00:57.000","null"
"42","2800 Block WEST TEMPLE ST","12G000877","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","13","2012-02-10T13:02:35.000","BAD CHECKS","100086557","[SSPD] BAD CHECKS","40.710183","{'coordinates': [-111.893972, 40.710183], 'type': 'Point'}","-111.893972","Other","UT","2012-02-21T23:33:44.000","null"
"43","1 Block E 3750 S","12G000958","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","22","2012-02-10T22:02:26.000","KEEP THE PEACE","100086558","[SSPD] KEEP THE PEACE","40.689758","{'coordinates': [-111.889123, 40.689758], 'type': 'Point'}","-111.889123","Disorder","UT","2012-02-21T23:33:45.000","null"
"44","500 Block W 3300 S","12G000984","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","2","2012-02-16T02:00:53.000","DUI","100086559","[SSPD] DUI","40.6998","{'coordinates': [-111.905, 40.6998], 'type': 'Point'}","-111.905","Traffic","UT","2014-10-21T08:18:59.000","null"
"45","1 Block MALVERN AVE","12G001076","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","14","2012-02-20T14:02:08.000","WELFARE CHECK","100086560","[SSPD] WELFARE CHECK","40.713487","{'coordinates': [-111.889689, 40.713487], 'type': 'Point'}","-111.889689","Community Policing","UT","2012-02-29T14:00:56.000","null"
"46","200 Block HELM AVE","12G000878","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","15","2012-02-10T15:02:46.000","CRIMINAL MIS","100086561","[SSPD] CRIMINAL MIS","40.691985","{'coordinates': [-111.884256, 40.691985], 'type': 'Point'}","-111.884256","Property Crime","UT","2012-02-21T23:33:45.000","null"
"47","1 Block W 3300 S","12G000959","SOUTH SALT LAKE",,"null","2012-02-21T23:33:34.000","Tuesday","20","2012-02-14T20:02:06.000","WARRANT","100086562","[SSPD] WARRANT","40.699789","{'coordinates': [-111.892839, 40.699789], 'type': 'Point'}","-111.892839","Other","UT","2012-02-21T23:33:45.000","null"
"48","TRUMAN AVE","12G000985","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","3","2012-02-16T03:02:31.000","FLEEING","100086563","[SSPD] FLEEING","40.720219","{'coordinates': [-111.89254, 40.720219], 'type': 'Point'}","-111.89254","Other","UT","2012-03-01T14:00:57.000","null"
"49","3400 Block S 500 E","12G001077","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","16","2012-02-20T16:02:03.000","BURGLARY","100086564","[SSPD] BURGLARY","40.696485","{'coordinates': [-111.876936, 40.696485], 'type': 'Point'}","-111.876936","Breaking & Entering","UT","2012-03-05T14:00:56.000","null"
"50","2600 Block STATE ST","12G000879","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","15","2012-02-10T15:02:49.000","THEFT","100086565","[SSPD] THEFT","40.713212","{'coordinates': [-111.888246, 40.713212], 'type': 'Point'}","-111.888246","Theft","UT","2012-02-21T23:33:46.000","null"
"51","3000 Block STATE ST","12G000986","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","7","2012-02-16T07:02:55.000","DEAD BODY","100086566","[SSPD] DEAD BODY","40.705552","{'coordinates': [-111.888261, 40.705552], 'type': 'Point'}","-111.888261","Death","UT","2012-02-21T23:33:46.000","null"
"209","600 Block E 3300 S","12G000889","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","20","2012-02-10T20:02:00.000","THEFT IP","100086729","[SSPD] THEFT IP","40.699873","{'coordinates': [-111.873111, 40.699873], 'type': 'Point'}","-111.873111","Theft","UT","2012-02-21T23:34:16.000","null"
"52","3400 Block S 700 W","12G001079","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","21","2012-02-20T21:02:46.000","RECOVERED VEH","100086569","[SSPD] RECOVERED VEH","40.697408","{'coordinates': [-111.911198, 40.697408], 'type': 'Point'}","-111.911198","Vehicle Recovery","UT","2012-03-02T14:00:56.000","null"
"53","100 Block GARDEN AVE","12G000988","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","8","2012-02-16T08:02:45.000","PRO ORD VIOL","100086570","[SSPD] PRO ORD VIOL","40.707421","{'coordinates': [-111.88584, 40.707421], 'type': 'Point'}","-111.88584","Community Policing","UT","2012-02-29T14:00:56.000","null"
"54","2200 Block S 440 E","12G000989","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","10","2012-02-16T10:02:49.000","ASSIST PUBLIC","100086571","[SSPD] ASSIST PUBLIC","40.721786","{'coordinates': [-111.877241, 40.721786], 'type': 'Point'}","-111.877241","Community Policing","UT","2012-02-21T23:33:47.000","null"
"55","600 Block E 3900 S","12G001000","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","19","2012-02-16T19:02:15.000","INTOX PERSON","100086572","[SSPD] INTOX PERSON","40.68706","{'coordinates': [-111.873674, 40.68706], 'type': 'Point'}","-111.873674","Liquor","UT","2012-02-29T14:00:56.000","null"
"56","2700 Block STATE ST","12G000910","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","20","2012-02-11T20:02:41.000","TIP","100086573","[SSPD] TIP","40.712676","{'coordinates': [-111.888256, 40.712676], 'type': 'Point'}","-111.888256","Community Policing","UT","2012-02-21T23:33:48.000","null"
"57","3400 Block S 300 E","12G000830","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Wednesday","13","2012-02-08T13:02:41.000","BURGLARY IP","100086574","[SSPD] BURGLARY IP","40.696356","{'coordinates': [-111.882738, 40.696356], 'type': 'Point'}","-111.882738","Breaking & Entering","UT","2012-02-21T23:33:48.000","null"
"58","3200 Block S 900 W","12G000911","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","20","2012-02-11T20:02:39.000","MAN WITH GUN","100086575","[SSPD] MAN WITH GUN","40.700065","{'coordinates': [-111.916943, 40.700065], 'type': 'Point'}","-111.916943","Disorder","UT","2012-02-21T23:33:48.000","null"
"59","200 Block BAIRD AVE","12G001002","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","21","2012-02-16T21:02:47.000","DUI","100086576","[SSPD] DUI","40.692938","{'coordinates': [-111.88462, 40.692938], 'type': 'Point'}","-111.88462","Traffic","UT","2012-02-28T14:00:58.000","null"
"60","300 Block W 3300 S","12G000912","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","22","2012-02-11T22:02:19.000","DOMESTIC IP","100086577","[SSPD] DOMESTIC IP","40.699867","{'coordinates': [-111.900011, 40.699867], 'type': 'Point'}","-111.900011","Family Offense","UT","2012-02-21T23:33:48.000","null"
"61","300 Block E 3300 S","12G001003","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","23","2012-02-16T23:02:55.000","ACC HIT/RUN","100086578","[SSPD] ACC HIT/RUN","40.699864","{'coordinates': [-111.882411, 40.699864], 'type': 'Point'}","-111.882411","Traffic","UT","2012-03-01T14:00:57.000","null"
"62","3600 Block MAIN ST","12G000913","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","23","2012-02-11T23:02:36.000","JUVENILE PROB","100086579","[SSPD] JUVENILE PROB","40.691128","{'coordinates': [-111.891129, 40.691128], 'type': 'Point'}","-111.891129","Other","UT","2012-02-21T23:33:48.000","null"
"63","3500 Block STATE ST","12G001030","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","1","2012-02-18T01:02:16.000","THEFT VEHICLE","100086580","[SSPD] THEFT VEHICLE","40.693704","{'coordinates': [-111.888259, 40.693704], 'type': 'Point'}","-111.888259","Theft of Vehicle","UT","2012-03-01T14:00:57.000","null"
"64","300 Block E 3360 S","12G000914","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","22","2012-02-11T22:02:46.000","JUVENILE PROB","100086581","[SSPD] JUVENILE PROB","40.698605","{'coordinates': [-111.881658, 40.698605], 'type': 'Point'}","-111.881658","Other","UT","2012-02-21T23:33:49.000","null"
"65","1 Block E 2700 S","12G001005","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","7","2012-02-17T07:02:35.000","GRAFFITI","100086582","[SSPD] GRAFFITI","40.712664","{'coordinates': [-111.889568, 40.712664], 'type': 'Point'}","-111.889568","Property Crime","UT","2012-02-28T14:00:58.000","null"
"66","3400 Block S 200 E","12G001031","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","1","2012-02-18T01:02:19.000","DUI","100086583","[SSPD] DUI","40.69747","{'coordinates': [-111.885493, 40.69747], 'type': 'Point'}","-111.885493","Traffic","UT","2012-03-01T14:00:57.000","null"
"67","700 Block E 3300 S","12G000860","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","17","2012-02-09T17:02:24.000","ACCIDENT","100086584","[SSPD] ACCIDENT","40.699874","{'coordinates': [-111.871326, 40.699874], 'type': 'Point'}","-111.871326","Traffic","UT","2012-02-21T23:33:50.000","null"
"68","100 Block ANGELO AVE","12G000941","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","19","2012-02-13T19:02:02.000","DOMESTIC IP","100086586","[SSPD] DOMESTIC IP","40.702808","{'coordinates': [-111.894435, 40.702808], 'type': 'Point'}","-111.894435","Family Offense","UT","2012-02-21T23:33:50.000","null"
"69","2900 Block S 300 W","12G001006","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","8","2012-02-17T08:02:14.000","GRAFFITI","100086587","[SSPD] GRAFFITI","40.707597","{'coordinates': [-111.899695, 40.707597], 'type': 'Point'}","-111.899695","Property Crime","UT","2012-02-29T14:00:56.000","null"
"70","300 Block GARDEN AVE","12G000835","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Wednesday","17","2012-02-08T17:02:17.000","WARRANT","100086588","[SSPD] WARRANT","40.707439","{'coordinates': [-111.882654, 40.707439], 'type': 'Point'}","-111.882654","Other","UT","2012-02-21T23:33:50.000","null"
"71","200 Block BAIRD AVE","12G000861","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Thursday","17","2012-02-09T17:02:08.000","DOMESTIC","100086589","[SSPD] DOMESTIC","40.692938","{'coordinates': [-111.88462, 40.692938], 'type': 'Point'}","-111.88462","Family Offense","UT","2012-02-21T23:33:51.000","null"
"72","3700 Block STATE ST","12G000916","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Sunday","0","2012-02-12T00:02:50.000","SUSP CIRC","100086590","[SSPD] SUSP CIRC","40.690017","{'coordinates': [-111.888276, 40.690017], 'type': 'Point'}","-111.888276","Other","UT","2012-02-21T23:33:51.000","null"
"73","1 Block W 3300 S","12G000942","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","22","2012-02-13T22:02:14.000","WARRANT","100086591","[SSPD] WARRANT","40.699789","{'coordinates': [-111.892839, 40.699789], 'type': 'Point'}","-111.892839","Other","UT","2012-02-21T23:33:51.000","null"
"74","3600 Block S 500 W","12G001033","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Saturday","8","2012-02-18T08:02:09.000","GRAFFITI","100086592","[SSPD] GRAFFITI","40.690971","{'coordinates': [-111.905495, 40.690971], 'type': 'Point'}","-111.905495","Property Crime","UT","2012-02-28T14:00:58.000","null"
"75","3800 Block S 700 E","12G001060","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Sunday","20","2012-02-19T20:02:08.000","PRO ORD SERVICE","100086593","[SSPD] PRO ORD SERVICE","40.688832","{'coordinates': [-111.871368, 40.688832], 'type': 'Point'}","-111.871368","Community Policing","UT","2012-02-29T14:00:56.000","null"
"76","2400 Block S 300 E","12G000836","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Wednesday","19","2012-02-08T19:02:40.000","THEFT","100086594","[SSPD] THEFT","40.717274","{'coordinates': [-111.882595, 40.717274], 'type': 'Point'}","-111.882595","Theft","UT","2012-02-21T23:33:51.000","null"
"77","900 Block MURRAY HOLLADAY RD","12G000862","SALT LAKE CNTY",,"null","2012-02-21T23:33:34.000","Thursday","17","2012-02-09T17:02:39.000","CUSTODIAL INT","100086595","[SSPD] CUSTODIAL INT","40.665711","{'coordinates': [-111.862785, 40.665711], 'type': 'Point'}","-111.862785","Family Offense","UT","2012-02-21T23:33:51.000","null"
"78","300 Block IVY LN","12G000917","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Sunday","1","2012-02-12T01:02:42.000","DOMESTIC IP","100086596","[SSPD] DOMESTIC IP","40.703753","{'coordinates': [-111.881875, 40.703753], 'type': 'Point'}","-111.881875","Family Offense","UT","2012-02-21T23:33:52.000","null"
"79","100 Block HELM AVE & S STATE ST","12G000943","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Monday","22","2012-02-13T22:02:01.000","OBSTRUCTION","100086597","[SSPD] OBSTRUCTION","40.691991","{'coordinates': [-111.888266, 40.691991], 'type': 'Point'}","-111.888266","Disorder","UT","2012-02-27T16:21:59.000","null"
"80","2700 Block ADAMS ST","12G001008","S SALT LAKE",,"null","2012-02-21T23:33:34.000","Friday","10","2012-02-17T10:02:21.000","RECOVERED VEH","100086598","[SSPD] RECOVERED VEH","40.711797","{'coordinates': [-111.878702, 40.711797], 'type': 'Point'}","-111.878702","Vehicle Recovery","UT","2012-02-28T14:00:58.000","null"
