"mine_name","older_names","msha_id","coalfield","county","county_code","quad_name","coalbed_s","operator","date_opened","date_closed","portal_utmn_doelling","portal_utme_doelling","quarters","section_s","township","range","meridian","ugs_map_number","georeferencedfilename","georeferencedfilelink","projectionfilename","status","map_phys_descr","map_scale","mine_type","map_date","dpi","w_x_h_of_tif_file","comments","location_1"
"Hiawatha No. 2"," ","4202157","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.","1905","1931","4371529","495218","NE,SW.NW","29","15S","08E","SLBM","165B",,"0","0","not scanned","poor","1""=1000'","Underground","3/25/93",,,"(outline only)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"Hiawatha No. 2"," ","4202157","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.","1905","1931","4371529","495218","NE,SW.NW","29","15S","08E","SLBM","165C",,"0","0","not scanned","poor","1""=600'","Underground","1/1/63",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"Hiawatha No. 2"," ","4202157","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.","1905","1931","4371529","495218","NE,SW.NW","29","15S","08E","SLBM","165F",,"0","0","not scanned","poor","1""=600'","Underground","1/1/60",,,"(ventilation map)(USBM 172-174)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"Hiawatha No. 2"," ","4202157","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.","1905","1931","4371529","495218","NE,SW,NW","29","15S","08E","SLBM","163A","43_007_163A","0","0","georeferenced map","good","1=200'","Underground","9/11/26","300","30.6x24",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"Hiawatha No. 2"," ","4202157","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","J.Peperakis","1905","1931","4371529","495218","NE,SW,NW","29","15S","08E","SLBM","163C","43_007_163C","0","0","georeferenced map","good","1""=1000'","Underground","1985","300","24.2x36.1","update to map#165","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"Hiawatha No. 2"," ","4202157","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.","1905","1931","4371529","495218","NE,SW.NW","29","15S","08E","SLBM","165A","43_007_165A","0","0","georeferenced map","fair","1""=1000'","Underground","11/9'1990","300","24.3x36.3",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"Hiawatha No. 2 "," ","4202157","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.","1905","1931","4371529","495218","NE,SW.NW","29","15S","08E","SLBM","165D","43_007_165D","0","0","georeferenced map","fair","1""=1000'","Underground","6/1/81","400","25.3x36.8",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No .6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","166C","43_007_166C","0","0","georeferenced map","good","1""=1000'","Underground","Nov-80","300","26.9x37.5",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 1","Blackhawk","4202157","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","J.Peperakis","1905","1931","4371529","495218","NE,SW.NW","29","15S","08E","SLBM","163C","43_007_163C","0","0","georeferenced map","good","1""=1000'","Underground","1985","300","24.2x36.1","update to map #165","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 3"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.",,,"4369754","495638","SW,NW,NE","32","15S","08E","SLBM","163",,"0","0","not scanned","fair","1""=200'","Underground","N/A",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 3"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.",,,"4369754","495638","SW,NW,NE","32","15S","08E","SLBM","165",,"0","0","not scanned","poor","1""=500'","Underground","1/1/77",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 3"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.",,,"4369754","495638","SW,NW,NE","32","15S","08E","SLBM","165B",,"0","0","not scanned","poor","1""=1000'","Underground","3/25/93",,,"(outline only)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 3"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.",,,"4369754","495638","SW,NW,NE","32","15S","08E","SLBM","165C",,"0","0","not scanned","poor","1""=600'","Underground","1/1/63",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 3"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.",,,"4369754","495638","SW,NW,NE","32","15S","08E","SLBM","165F",,"0","0","not scanned","poor","1""=600'","Underground","6/1/60",,,"(ventilation map)  (USBM 172-174)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 3"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","J.Peperakis",,,"4369754","495638","SW,NW,NE","32","15S","08E","SLBM","163C","43_007_163C","0","0","georeferenced map","good","1""=1000'","Underground","1985","300","24.2x36.1","update to map#165","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 3"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.",,,"4369754","495638","SW,NW,NE","32","15S","08E","SLBM","165A","43_007_165A","0","0","georeferenced map","fair","1""=1000'","Underground","11/9/90","300","24.3x36.3",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 3"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha","U.S.Fuel Co.",,,"4369754","495638","SW,NW,NE","32","15S","08E","SLBM","165D","43_007_165D","0","0","georeferenced map","fair","1""=1000'","Underground","6/1/81","400","25.3x36.8",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","163",,"0","0","not scanned","poor","1""=200'","Underground","N/A",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","165",,"0","0","not scanned","poor","1""=500'","Underground","1/1/77",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","165B ",,"0","0","not scanned","poor","1""=1000'","Underground","3/25/93",,,"(outline only)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","165C",,"0","0","not scanned","poor","1""=600'","Underground","1/1/63",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","165F",,"0","0","not scanned","poor","1""=600'","Underground","6/1/60",,,"ventilation map),(portal only) (USBM 172-174)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","163B","43_007_163B","0","0","georeferenced map","good","1""=500'","Underground","2/11/87","300","27.5x24.1",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","J.Peperakis",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","163C","43_007_163C","0","0","georeferenced map","good","1""=1000'","Underground","1985","300","24.2x36.1","update to map#165","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","165A","43_007_165A","0","0","georeferenced map","fair","1""=1000'","Underground","11/9/90","300","24.3x36.3",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","165D","43_007_165D","0","0","georeferenced map","fair","1""=1000'","Underground","6/1/81","400","25.3x36.8",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","165E","43_007_165E","0","0","georeferenced map","fair","N/A","Underground","N/A","300","23.5x24.6","partial mine-out area,reduced copy of map #166","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","165I","43_007_165I","0","0","georeferenced map","fair","1""=500'","Underground","3/1/93","300","25.9x23.9","has some partial mined-out areas of other King mines","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 4"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4371374","494874","NE,SE,NE","30","15S","08E","SLBM","166","43_007_166","0","0","georeferenced map","good","1""=200'","Underground","N/A","300","40x48","partial mined-out area","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165",,"0","0","not scanned","poor","1""=500'","Underground","1/1/77",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165B",,"0","0","not scanned","poor","1""=1000'","Underground","3/25/93",,,"(outline only)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165C",,"0","0","not scanned","poor","1""=600'","Underground","1/1/63",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165F",,"0","0","not scanned","poor","1""=600'","Underground","6/1/60",,,"(ventilation map)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4200098","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","J.Peperakis",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","163C","43_007_163C","0","0","georeferenced map","good","1""=1000'","Underground","1985","300","24.2x36.1","update to map#165","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165A","43_007_165A","0","0","georeferenced map","fair","1""=1000'","Underground","11/9/90","300","24.3x36.3",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165D","43_007_165D","0","0","georeferenced map","fair","1""=1000'","Underground","6/1/81","400","25.3x36.8",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165E","43_007_165E","0","0","georeferenced map","fair","N/A","Underground","N/A","300","23.5x24.6","reduced copy of map #166","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","166","43_007_166","0","0","georeferenced map","good","1""=200'","Underground","N/A","300","40x48",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201389","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","U.S Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","166A","43_007_166A","0","0","georeferenced map","fair","N/A","Underground","1/1/82","400","24.0x36.1","has partial mined-out area for King No.4 and 6 and portal for King No.3","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 5"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha B (=Wattis)","J.Peperakis",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","166B","43_007_166B","0","0","georeferenced map","good","1""=1000'","Underground","11/5/86","300","20.4x26.4","partial mine workings for Hiawatha No.1 & 2 mines,map w-colors","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165",,"0","0","not scanned","poor","1""=500'","Underground","1/1/77",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165B",,"0","0","not scanned","poor","1""=1000'","Underground","3/25/93",,,"(outline only)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165C",,"0","0","not scanned","poor","1""=600'","Underground","1/1/63",,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165F ",,"0","0","not scanned","poor","1""=600'","Underground","6/1/60",,,"(ventilation map) (USBM 172-174)","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","J.Peperakis",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","163C","43_007_163C","0","0","georeferenced map","good","1""=1000'","Underground","1985","300","24.2x36.1","update to map#165","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha A (=Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165A","43_007_165A","0","0","georeferenced map","fair","1""=1000'","Underground","11/9/90","300","24.3x36.3",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165D","43_007_165D","0","0","georeferenced map","fair","1""=1000'","Underground","6/1/81","400","25.3x36.8",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165H","43_007_165H","0","0","georeferenced map","fair","1""=400'","Underground","N/A","400","21.5x19.1",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","J.Peperakis",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","166B","43_007_166B","0","0","georeferenced map","good","1""=1000'","Underground","11/5/86","300","20.4x26.4","partial mine workings for Hiawatha No.1 & 2 mines,map w-colors","Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","166C","43_007_166C","0","0","georeferenced map","fair","1""-100'","Underground","Nov-80","300","26.9x37.5",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"King No. 6 "," ","4201599","Wasatch Plateau","Carbon","7","Hiawatha","Hiiawatha A-(Blind Canyon)","U.S.Fuel Co.",,,"4369837","495621","NE,SE,NW","32","15S","08E","SLBM","165G","43_007_165G","0","0","georeferenced map","good","1""=500'","Underground","1/1/83","400","25.1x17.9",,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"Miller Canyon"," ",,"Wasatch Plateau","Carbon","7","Hiawatha","Hiawatha",,,,"4369900","495350","C,NW","32","15S","08E","SLBM",,,"0","0","no map available",,,"Underground",,,,,"Hiawatha, Utah
(39.48504141000046, -111.01147730299971)"
"Miller Creek"," ",,"Wasatch Plateau","Carbon","7","Wattis","?",,,,"4372700","494875","NE,SE","19","15S","08E","SLBM",,,"0","0","no map available",,,"Underground",,,,,"Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No .2","Plateau, Wattis No. 2","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Lion Coal Corp.,Cyprus Plateau Mining Co.","1917","1978","4374401","497312","NE,NW,SE","16","15S","08E","SLBM","91A","43_007_91A","0","0","georeferenced map","good","1""=200'","Underground","9/4/74","300","39.82x24.96",,"Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","78",,"0","0","not scanned","fair","1""=100'","Underground","11/29/56",,,,"Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","91D",,"0","0","not scanned","fair","1""=200'","Underground","4/1/69",,,"(gener.devel.map)","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","143B",,"0","0","not scanned","poor","1""=200'","Underground","8/18/72",,,,"Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Lion Coal Corp.,Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","143",,"0","0","not scanned","good","1""=400'","Underground","1/1/78",,,"CONFIDENTIAL,same as maps 91(part),91B (part2)and 91C(part3) but scale differs","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","143A","43_007_143A","0","0","georeferenced map","fair","1""=1000'","Underground","Sep-86","300","37.5x42",,"Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","C.L.Heiner","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","255part1","43_007_255part1","0","0","georeferenced map","fair","1""=2000'","Underground","Nov-67","300","19.5x51.8","(gener.outline only)","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","C.L.Heiner","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","255part2","43_007_255part2","0","0","georeferenced map","fair","1""=2000'","Underground","Nov-67","300","19.5x51.8","(gener.outline only)","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","77","43_007_77","0","0","georeferenced map","good","1""=200'","Underground","4/1/54","300","42x64.17","BLM DISK # 99; map has also DH information","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","91","43_007_91","0","0","georeferenced map","good","1""=200'","Underground","8/18/72","300","37.6x25.1","(gener.devel.map), blueprint map","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","91B","43_007_91B","0","0","georeferenced map","good","1""=200'","Underground","9/12/72","300","37.8x25.0","(gener.devel.map),blueprint map","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","91C","43_007_91C","0","0","georeferenced map","good","1""=200'","Underground","9/30/74","300","37.6x25.0","(gener.devel.map),blueprint map","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Hiawatha","Cyprus Plateau Mining Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","511",,"0","0","not scanned","good","1""=1000'","Underground","N/A",,,"CONFIDENTIAL (Hiawatha overburd.isop.map)","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
"Star Point No. 1","Wattis No. 1","4200170","Wasatch Plateau","Carbon","7","Wattis","Wattis","Wattis Coal Co.","1917","1978","4374100","496500","NE,NE,NE","17","15S","08E","SLBM","77A","43_007_77A","0","0","georeferenced map","good","1""=100'","Underground","Sep-18","300","34.1x66.0","BLM DISK #117","Wattis, Utah
(39.530252265000456, -111.0153673209997)"
