"county","processed_date","amount","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","entity1","entity2","name1","name2","account","name3","fund","subfund"
"Uintah County","2012-07-03T00:02:00.000","40.85","2012","APCK-62.7465","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","WESTERN PARK","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","WESTERN PARK","NULL"
"Uintah County","2012-07-03T00:02:00.000","40.85","2012","APCK-62.7466","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","WESTERN PARK","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","WESTERN PARK","NULL"
"Uintah County","2012-07-03T00:02:00.000","82.42","2012","APCK-62.7545","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","WESTERN PARK","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","WESTERN PARK","NULL"
"Uintah County","2012-07-03T00:02:00.000","1432.1","2012","APCK-62.7412","UTILITIES","NULL","Expenditure","NULL","NULL","WESTERN PARK","NULL","NULL","NULL","UTILITIES","NULL","WESTERN PARK","NULL"
"Uintah County","2012-07-03T00:02:00.000","4378.17","2012","APCK-62.7437","UTILITIES","NULL","Expenditure","NULL","NULL","WESTERN PARK","NULL","NULL","NULL","UTILITIES","NULL","WESTERN PARK","NULL"
"Uintah County","2012-07-03T00:02:00.000","220","2012","APCK-62.7575","SUBSCRIPTIONS & MEMBERSHIPS","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","Subscriptions & Memberships","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","732.44","2012","APCK-62.7537","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","10.02","2012","APCK-62.7538","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","914.01","2012","APCK-62.7381","COMPUTER TECH & MAINT","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","COMPUTER TECH & MAINT","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","120.45","2012","APCK-62.7360","FUEL, GAS, OIL & REPAIRS","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","FUEL, GAS, OIL & REPAIRS","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","15.28","2012","APCK-62.7384","FUEL, GAS, OIL & REPAIRS","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","FUEL, GAS, OIL & REPAIRS","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","80","2012","APCK-62.7251","DRUG TASK FORCE","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","DRUG TASK FORCE","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","100","2012","APCK-62.7271","DRUG TASK FORCE","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","DRUG TASK FORCE","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","62.07","2012","APCK-62.7539","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","379.76","2012","APCK-62.7357","STREET LIGHT UTILIT.","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","STREET LIGHT UTILIT.","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","115.56","2012","APCK-62.7540","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","248.23","2012","APCK-62.7387","OFFICE EXPENSE & SUPPLIES","NULL","Expenditure","NULL","NULL","WESTERN PARK","NULL","NULL","NULL","OFFICE EXPENSE & SUPPLIES","NULL","WESTERN PARK","NULL"
"Uintah County","2012-07-03T00:02:00.000","150","2012","APCK-62.7392","EQUIP SUPPLIES & MAINT","NULL","Expenditure","NULL","NULL","WESTERN PARK","NULL","NULL","NULL","Equip Supplies & Maint","NULL","WESTERN PARK","NULL"
"Uintah County","2012-07-03T00:02:00.000","1196.86","2012","APCK-62.7426","UHCSSD   CLAIMS","NULL","Expenditure","NULL","NULL","SELF FUND INSURANCE","NULL","NULL","NULL","UHCSSD   CLAIMS","NULL","SELF FUND INSURANCE","NULL"
"Uintah County","2012-07-03T00:02:00.000","29.67","2012","APCK-62.7427","UHCSSD   CLAIMS","NULL","Expenditure","NULL","NULL","SELF FUND INSURANCE","NULL","NULL","NULL","UHCSSD   CLAIMS","NULL","SELF FUND INSURANCE","NULL"
"Uintah County","2012-07-03T00:02:00.000","29373.4","2012","APCK-62.7428","UHCSSD   CLAIMS","NULL","Expenditure","NULL","NULL","SELF FUND INSURANCE","NULL","NULL","NULL","UHCSSD   CLAIMS","NULL","SELF FUND INSURANCE","NULL"
"Uintah County","2012-07-03T00:02:00.000","380.8","2012","APCK-62.7429","UHCSSD   CLAIMS","NULL","Expenditure","NULL","NULL","SELF FUND INSURANCE","NULL","NULL","NULL","UHCSSD   CLAIMS","NULL","SELF FUND INSURANCE","NULL"
"Uintah County","2012-07-03T00:02:00.000","351.56","2012","APCK-62.7600","EQUIP SUPPLIES & MAINT","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","Equip Supplies & Maint","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","165.93","2012","APCK-62.7534","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","MUNICIPAL SERVICES FUND","NULL"
"Uintah County","2012-07-03T00:02:00.000","21.83","2012","APCK-62.7362","MEETING  SERVICES","NULL","Expenditure","NULL","NULL","MUNICIPAL GOVERNMENT","NULL","NULL","NULL","MEETING  SERVICES","NULL","MUNICIPAL SERVICES FUND","NULL"
"Utah County","2012-05-10T23:00:00.000","-92","2012","02-2012-0026-0001","50-12-14-310  EM MNGMT / HLS EOD","NULL","Expenditure","NULL","NULL","SHERIFF","Enforcement Bureau","Emergency Services","NULL","MATERIALS & SUPPLIES","TRAVEL","Special Revenue Fund","Grants & Outside Projects Fund"
"Utah County","2012-05-10T23:00:00.000","-430","2012","02-2012-0178-0001","10-12-10-100  ASSESSOR / ADM","NULL","Expenditure","NULL","NULL","ASSESSOR","NULL","NULL","NULL","MATERIALS & SUPPLIES","Special Department Supplies","Special Revenue Fund","Assessing & Collecting Fund"
"Utah County","2012-05-10T23:00:00.000","-995.4","2012","02-2012-0414-0001","61-12-10-100  MOTOR POOL / ADM","NULL","Expenditure","NULL","NULL","PUBLIC WORKS","Motor Pool","NULL","NULL","MATERIALS & SUPPLIES","Local Education","Internal Service Fund","Motor Pool Fund"
"Utah County","2012-05-10T23:00:00.000","-90","2012","02-2012-0414-0003","61-12-10-100  MOTOR POOL / ADM","NULL","Expenditure","NULL","NULL","PUBLIC WORKS","Motor Pool","NULL","NULL","MATERIALS & SUPPLIES","Local Education","Internal Service Fund","Motor Pool Fund"
"Utah County","2012-05-10T23:00:00.000","-90","2012","02-2012-0414-0005","61-12-10-100  MOTOR POOL / ADM","NULL","Expenditure","NULL","NULL","PUBLIC WORKS","Motor Pool","NULL","NULL","MATERIALS & SUPPLIES","Local Education","Internal Service Fund","Motor Pool Fund"
"Utah County","2012-05-10T23:00:00.000","-250","2012","02-2012-0605-0001","46-12-10-100  SPECIAL SERV AREA 7 / ADM","NULL","Expenditure","NULL","NULL","COMMUNITY DEVELOPMENT","Fire Marshal","NULL","NULL","MATERIALS & SUPPLIES","TRAVEL","Special Revenue Fund","Service Area 7"
"Utah County","2012-05-10T23:00:00.000","-147.2","2012","02-2012-0725-0001","50-12-12-100  INVEST / ADM","NULL","Expenditure","NULL","NULL","SHERIFF","Enforcement Bureau","Investigations","NULL","MATERIALS & SUPPLIES","TRAVEL","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","-147.2","2012","02-2012-0726-0001","50-12-10-100  SHERIFF ADMIN / ADM","NULL","Expenditure","NULL","NULL","SHERIFF","Enforcement Bureau","Administration","NULL","MATERIALS & SUPPLIES","TRAVEL","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","-147.2","2012","02-2012-0727-0001","50-12-74-151  EAGLE MOUNTAIN","NULL","Expenditure","NULL","NULL","SHERIFF","Enforcement Bureau","Patrol","NULL","MATERIALS & SUPPLIES","TRAVEL","Special Revenue Fund","Contract City Law Enforcement Fund"
"Utah County","2012-05-10T23:00:00.000","-4000.22","2012","02-2012-0741-0001","2-12-10-100  NON-DEPARTMENTAL / ADM","NULL","Expenditure","NULL","NULL","Interagency","NULL","NULL","NULL","Contributions","NULL","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","-64.4","2012","03-2012-0356-0001","23-12-12-118  SCHOOL HEALTH","NULL","Expenditure","NULL","NULL","HEALTH DEPARTMENT","Community Health Services","NULL","NULL","MATERIALS & SUPPLIES","TRAVEL","Special Revenue Fund","Health Department Fund"
"Utah County","2012-05-10T23:00:00.000","-430","2012","03-2012-0394-0001","10-12-10-100  ASSESSOR / ADM","NULL","Expenditure","NULL","NULL","ASSESSOR","NULL","NULL","NULL","MATERIALS & SUPPLIES","Special Department Supplies","Special Revenue Fund","Assessing & Collecting Fund"
"Utah County","2012-05-10T23:00:00.000","-64.4","2012","03-2012-0395-0001","23-12-12-118  SCHOOL HEALTH","NULL","Expenditure","NULL","NULL","HEALTH DEPARTMENT","Community Health Services","NULL","NULL","MATERIALS & SUPPLIES","TRAVEL","Special Revenue Fund","Health Department Fund"
"Utah County","2012-05-10T23:00:00.000","-64.4","2012","03-2012-0424-0001","23-12-12-118  SCHOOL HEALTH","NULL","Expenditure","NULL","NULL","HEALTH DEPARTMENT","Community Health Services","NULL","NULL","MATERIALS & SUPPLIES","TRAVEL","Special Revenue Fund","Health Department Fund"
"Utah County","2012-05-10T23:00:00.000","-141.25","2012","03-2012-0543-0001","63-12-10-106  FOOTHILL TREATMENT CENTER","NULL","Expenditure","NULL","NULL","PUBLIC WORKS","Building Maintenance","NULL","NULL","MATERIALS & SUPPLIES","Special Department Supplies","Internal Service Fund","Building Maintenance Fund"
"Utah County","2012-05-10T23:00:00.000","-8.85","2012","03-2012-0646-0001","61-12-10-100  MOTOR POOL / ADM","NULL","Expenditure","NULL","NULL","PUBLIC WORKS","Motor Pool","NULL","NULL","MATERIALS & SUPPLIES","Equipment - Supplies & Maintenance","Internal Service Fund","Motor Pool Fund"
"Utah County","2012-05-10T23:00:00.000","-193.8","2012","03-2012-0689-0001","50-12-14-400  EM MNGMT / SEARCH & RESCUE","NULL","Expenditure","NULL","NULL","SHERIFF","Enforcement Bureau","Emergency Services","NULL","MATERIALS & SUPPLIES","Special Department Supplies","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","1056","2012","01-2012-0127-0001","1-12-10-100  COMMISSION / ADM","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","886.22","2012","01-2012-0127-0002","1-12-10-100  COMMISSION / ADM","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","3006","2012","01-2012-0127-0003","1-12-11-100  COMMISSIONER / ELLERTSON","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","2108.29","2012","01-2012-0127-0004","1-12-11-100  COMMISSIONER / ELLERTSON","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","2960","2012","01-2012-0127-0005","1-12-12-100  COMMISSIONER / WITNEY","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","1126.38","2012","01-2012-0127-0006","1-12-12-100  COMMISSIONER / WITNEY","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","3006","2012","01-2012-0127-0007","1-12-13-100  COMMISSIONER / ANDERSON","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","1520.49","2012","01-2012-0127-0008","1-12-13-100  COMMISSIONER / ANDERSON","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","40","2012","01-2012-0127-0009","1-12-13-100  COMMISSIONER / ANDERSON","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0010","1-12-13-100  COMMISSIONER / ANDERSON","NULL","Expenditure","NULL","NULL","COMMISSION","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","9798.75","2012","01-2012-0127-0011","3-12-10-100  JUSTICE COURT / ADM","NULL","Expenditure","NULL","NULL","JUSTICE COURT","NULL","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","5011.47","2012","01-2012-0127-0012","3-12-10-100  JUSTICE COURT / ADM","NULL","Expenditure","NULL","NULL","JUSTICE COURT","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","480","2012","01-2012-0127-0013","3-12-10-100  JUSTICE COURT / ADM","NULL","Expenditure","NULL","NULL","JUSTICE COURT","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0014","3-12-10-100  JUSTICE COURT / ADM","NULL","Expenditure","NULL","NULL","JUSTICE COURT","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","10923.9","2012","01-2012-0127-0015","11-12-10-100  PERSONNEL / ADM","NULL","Expenditure","NULL","NULL","Personnel Office","NULL","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","5198.25","2012","01-2012-0127-0016","11-12-10-100  PERSONNEL / ADM","NULL","Expenditure","NULL","NULL","Personnel Office","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","160","2012","01-2012-0127-0017","11-12-10-100  PERSONNEL / ADM","NULL","Expenditure","NULL","NULL","Personnel Office","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0018","11-12-10-100  PERSONNEL / ADM","NULL","Expenditure","NULL","NULL","Personnel Office","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Uintah County","2012-10-01T23:00:00.000","101.21","2012","APCK-111.14049","TELEPHONE/INTERNET","NULL","Expenditure","NULL","NULL","Airport","NULL","NULL","NULL","TELEPHONE/INTERNET","NULL","General","NULL"
"Utah County","2012-05-10T23:00:00.000","23.31","2012","01-2012-0127-0019","11-12-10-100  PERSONNEL / ADM","NULL","Expenditure","NULL","NULL","Personnel Office","NULL","NULL","NULL","MATERIALS & SUPPLIES","Mileage & Transportation","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0020","11-12-10-100  PERSONNEL / ADM","NULL","Expenditure","NULL","NULL","Personnel Office","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","50","2012","01-2012-0127-0021","11-12-10-100  PERSONNEL / ADM","NULL","Expenditure","NULL","NULL","Personnel Office","NULL","NULL","NULL","MATERIALS & SUPPLIES","Telephone & Communications","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0022","11-12-10-100  PERSONNEL / ADM","NULL","Expenditure","NULL","NULL","Personnel Office","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","5439.67","2012","01-2012-0127-0023","15-12-12-100  GIS / ADM","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","3219.67","2012","01-2012-0127-0024","15-12-12-100  GIS / ADM","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","1429.77","2012","01-2012-0127-0025","15-12-12-320  GIS / MAPPING ASSESSING & COLL","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","761.17","2012","01-2012-0127-0026","15-12-12-320  GIS / MAPPING ASSESSING & COLL","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","47","2012","01-2012-0127-0027","15-12-12-325  GIS / MAPPING ELECTIONS","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","42.83","2012","01-2012-0127-0028","15-12-12-325  GIS / MAPPING ELECTIONS","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","47","2012","01-2012-0127-0029","15-12-12-330  GIS / MAPPING COMMUNITY DEV","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","42.83","2012","01-2012-0127-0030","15-12-12-330  GIS / MAPPING COMMUNITY DEV","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","135.06","2012","01-2012-0127-0031","15-12-12-346  GIS / MAPPING SPILLMAN SYSTEM","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","112.56","2012","01-2012-0127-0032","15-12-12-346  GIS / MAPPING SPILLMAN SYSTEM","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","160","2012","01-2012-0127-0033","15-12-12-100  GIS / ADM","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0034","15-12-12-100  GIS / ADM","NULL","Expenditure","NULL","NULL","Information Technology Services","Geographic Information Systems (GIS)","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","2682.5","2012","01-2012-0127-0035","5-12-10-100  RECORDS MNGMT / ADM","NULL","Expenditure","NULL","NULL","Records Management","NULL","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","2388.91","2012","01-2012-0127-0036","5-12-10-100  RECORDS MNGMT / ADM","NULL","Expenditure","NULL","NULL","Records Management","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","80","2012","01-2012-0127-0037","5-12-10-100  RECORDS MNGMT / ADM","NULL","Expenditure","NULL","NULL","Records Management","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0038","5-12-10-100  RECORDS MNGMT / ADM","NULL","Expenditure","NULL","NULL","Records Management","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","11.1","2012","01-2012-0127-0039","5-12-10-100  RECORDS MNGMT / ADM","NULL","Expenditure","NULL","NULL","Records Management","NULL","NULL","NULL","MATERIALS & SUPPLIES","Mileage & Transportation","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0040","5-12-10-100  RECORDS MNGMT / ADM","NULL","Expenditure","NULL","NULL","Records Management","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","7745.29","2012","01-2012-0127-0041","6-12-10-100  AUDITOR / ADM","NULL","Expenditure","NULL","NULL","AUDITOR","Finance","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","4498.87","2012","01-2012-0127-0042","6-12-10-100  AUDITOR / ADM","NULL","Expenditure","NULL","NULL","AUDITOR","Finance","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","140","2012","01-2012-0127-0043","6-12-10-100  AUDITOR / ADM","NULL","Expenditure","NULL","NULL","AUDITOR","Finance","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","0","2012","01-2012-0127-0044","6-12-10-100  AUDITOR / ADM","NULL","Expenditure","NULL","NULL","AUDITOR","Finance","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","1860.46","2012","01-2012-0127-0045","6-12-12-100  CLERK / ADM","NULL","Expenditure","NULL","NULL","CLERK","NULL","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","1818.84","2012","01-2012-0127-0046","6-12-12-100  CLERK / ADM","NULL","Expenditure","NULL","NULL","CLERK","NULL","NULL","NULL","Personnel Costs","Benefits","General Fund","NULL"
"Utah County","2012-05-10T23:00:00.000","6408.5","2012","01-2012-0127-0047","9-12-10-100  ATTORNEY / ADM","NULL","Expenditure","NULL","NULL","ATTORNEY","Administration","NULL","NULL","Personnel Costs","Salaries & Wages","General Fund","NULL"
