"unnamed_column","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"10","300 Block ISGREEN CIR","2016-007659-41","TOOELE",,,"2016-08-18T18:55:07.000","Tuesday","15","2016-08-02T15:27:00.000","ANIMAL NUISANCE","768113894","[TCPD] Animal Nuisance","40.524736","{'type': 'Point', 'coordinates': [-112.3135291, 40.524736]}","-112.3135291","Other","UT","2016-09-01T10:01:31.000","84074"
"11","1200 Block N 550 E","2016-007661-01","TOOELE",,,"2016-08-18T18:55:07.000","Tuesday","15","2016-08-02T15:39:00.000","ANIMALS AT LARGE","768113893","[TCPD] Animals At Large","40.555151","{'type': 'Point', 'coordinates': [-112.283556, 40.555151]}","-112.283556","Other","UT","2016-09-01T10:01:31.000","84074"
"12","1 Block N BROADWAY AVE","2016-007662-02","TOOELE",,,"2016-08-18T18:55:07.000","Tuesday","18","2016-08-02T18:03:00.000","INTOXICATION","768113892","[TCPD] Intoxication","40.5312734","{'type': 'Point', 'coordinates': [-112.2879727, 40.5312734]}","-112.2879727","Liquor","UT","2016-09-01T10:01:31.000","84074"
"13","900 Block N MAIN ST","2016-002766-04","TOOELE",,,"2016-03-30T07:07:40.000","Tuesday","14","2016-03-29T14:35:00.000","ANIMALS AT LARGE","754698832","[TCPD] Animals At Large","40.549389","{'type': 'Point', 'coordinates': [-112.2959671, 40.549389]}","-112.2959671","Other","UT","2016-04-28T09:30:23.000","84074"
"14","200 Block N FIRST ST","2016-007664-03","TOOELE",,,"2016-08-18T18:55:07.000","Tuesday","19","2016-08-02T19:35:00.000","DOMESTIC VIOLENCE / ASSAULT","768113891","[TCPD] Domestic Violence / Assault","40.5348585","{'type': 'Point', 'coordinates': [-112.2917972, 40.5348585]}","-112.2917972","Assault","UT","2016-09-01T10:01:31.000","84074"
"86","500 Block S NEWMARK DR","2016-001290-17","TOOELE",,,"2016-02-15T08:04:50.000","Sunday","2","2016-02-14T02:58:00.000","DUI - DRUGS","749932641","[TCPD] DUI - Drugs","40.5159891","{'type': 'Point', 'coordinates': [-112.3241789, 40.5159891]}","-112.3241789","Traffic","UT","2016-03-14T09:30:18.000","84074"
"15","300 Block W JOSHUA ST","2016-007687-17","TOOELE",,,"2016-08-18T18:55:07.000","Tuesday","21","2016-08-02T21:00:00.000","BURGLARY - FORCED ENTRY - OTHER STRUCTURE","768113890","[TCPD] Burglary - Forced Entry - Other Structure","40.5400049","{'type': 'Point', 'coordinates': [-112.3071253, 40.5400049]}","-112.3071253","Breaking & Entering","UT","2016-09-01T10:01:32.000","84074"
"16","400 Block S MAIN ST","2016-007672-05","TOOELE",,,"2016-08-18T18:55:07.000","Wednesday","2","2016-08-03T02:50:00.000","THEFT - FROM INSIDE VEHICLE (VEHICLE BURGLARY)","768113889","[TCPD] Theft - From Inside Vehicle (Vehicle Burglary)","40.5212996","{'type': 'Point', 'coordinates': [-112.2981283, 40.5212996]}","-112.2981283","Theft from Vehicle","UT","2016-09-01T10:01:32.000","84074"
"17","200 Block N THIRD ST","2016-000906-21","TOOELE",,,"2016-02-03T08:06:39.000","Tuesday","7","2016-02-02T07:39:00.000","DOMESTIC VIOLENCE / ASSAULT","748872646","[TCPD] Domestic Violence / Assault","40.535278","{'type': 'Point', 'coordinates': [-112.288847, 40.535278]}","-112.288847","Assault","UT","2016-03-03T10:30:23.000","84074"
"18","200 Block N THIRD ST","2016-000906-18","TOOELE",,,"2016-02-03T08:06:39.000","Tuesday","7","2016-02-02T07:39:00.000","CRIMINAL MISCHIEF: INTENTIONAL DAMAGE DEFACE DESTR","748872649","[TCPD] Criminal Mischief: Intentional Damage Deface Destr","40.535278","{'type': 'Point', 'coordinates': [-112.288847, 40.535278]}","-112.288847","Property Crime","UT","2016-03-03T10:30:23.000","84074"
"19",,"2016-002945-13","TOOELE",,,"2016-04-04T07:08:33.000","Sunday","10","2016-04-03T10:05:00.000","CRIMINAL MISCHIEF: INTENTIONAL DAMAGE DEFACE DESTR","755696800","[TCPD] Criminal Mischief: Intentional Damage Deface Destr",,,,"Property Crime","UT","2016-05-03T09:30:24.000",
"20","200 Block N THIRD ST","2016-000906-19","TOOELE",,,"2016-02-03T08:06:39.000","Tuesday","7","2016-02-02T07:39:00.000","BURGLARY - NO FORCED ENTRY - RESIDENCE","748872650","[TCPD] Burglary - No Forced Entry - Residence","40.535278","{'type': 'Point', 'coordinates': [-112.288847, 40.535278]}","-112.288847","Breaking & Entering","UT","2016-03-03T10:30:23.000","84074"
"21","200 Block N THIRD ST","2016-000906-20","TOOELE",,,"2016-02-03T08:06:39.000","Tuesday","7","2016-02-02T07:39:00.000","DOMESTIC VIOLENCE IN THE PRESENCE OF CHILD","748872651","[TCPD] Domestic Violence in the Presence of Child","40.535278","{'type': 'Point', 'coordinates': [-112.288847, 40.535278]}","-112.288847","Family Offense","UT","2016-03-03T10:30:23.000","84074"
"22","1 Block S 1200 W","2016-000910-25","TOOELE",,,"2016-02-03T08:06:39.000","Tuesday","10","2016-02-02T10:02:00.000","CRIMINAL TRESPASS","748872645","[TCPD] Criminal Trespass","40.52809","{'type': 'Point', 'coordinates': [-112.330716, 40.52809]}","-112.330716","Property Crime","UT","2016-03-03T10:30:23.000","84074"
"23","900 Block N 100 EAST","2016-000987-65","TOOELE",,,"2016-02-05T08:06:21.000","Tuesday","12","2016-02-02T12:00:00.000","AGGRAVATED ASSAULT","749031944","[TCPD] Aggravated Assault","40.5482479","{'type': 'Point', 'coordinates': [-112.2952883, 40.5482479]}","-112.2952883","Assault with Deadly Weapon","UT","2016-03-03T10:30:25.000","84074"
"24","600 Block E OQUIRRH AVE","2016-000969-84","TOOELE",,,"2016-02-06T08:06:11.000","Wednesday","22","2016-02-03T22:06:00.000","UNATTENDED DEATH","749185465","[TCPD] Unattended Death","40.536947","{'type': 'Point', 'coordinates': [-112.279222, 40.536947]}","-112.279222","Death","UT","2016-03-04T10:30:17.000","84074"
"25","2000 Block N MAIN ST","2016-000972-52","TOOELE",,,"2016-02-04T08:06:25.000","Thursday","0","2016-02-04T00:58:00.000","DOMESTIC VIOLENCE / ASSAULT","748956137","[TCPD] Domestic Violence / Assault","40.5665315","{'type': 'Point', 'coordinates': [-112.2970055, 40.566531499999996]}","-112.2970055","Assault","UT","2016-03-04T10:30:17.000","84074"
"26","400 Block S 300 W","2016-000974-57","TOOELE",,,"2016-02-05T08:06:21.000","Thursday","7","2016-02-04T07:58:00.000","THEFT - OTHER","749031935","[TCPD] Theft - Other","40.522445","{'type': 'Point', 'coordinates': [-112.30672, 40.522445]}","-112.30672","Theft","UT","2016-03-05T10:30:32.000","84074"
"27","100 Block W DANIEL DR","2016-000986-78","TOOELE",,,"2016-02-06T08:06:11.000","Thursday","12","2016-02-04T12:53:00.000","ANIMALS AT LARGE","749185461","[TCPD] Animals At Large","40.5463366","{'type': 'Point', 'coordinates': [-112.303952, 40.5463366]}","-112.303952","Other","UT","2016-03-05T10:30:33.000","84074"
"28","200 Block W 100 S","2016-000994-68","TOOELE",,,"2016-02-05T08:06:21.000","Thursday","16","2016-02-04T16:14:00.000","THEFT - FROM YARDS","749031930","[TCPD] Theft - From Yards","40.528306","{'type': 'Point', 'coordinates': [-112.305658, 40.528306]}","-112.305658","Theft","UT","2016-03-05T10:30:33.000","84074"
"29","700 Block N 200 W","2016-001001-70","TOOELE",,,"2016-02-05T08:06:21.000","Thursday","18","2016-02-04T18:26:00.000","SIMPLE ASSAULT","749031928","[TCPD] Simple Assault","40.545363","{'type': 'Point', 'coordinates': [-112.304628, 40.545363]}","-112.304628","Assault","UT","2016-03-05T10:30:34.000","84074"
"30","1200 Block N 380 E","2016-001002-71","TOOELE",,,"2016-02-05T08:06:21.000","Thursday","20","2016-02-04T20:14:00.000","CRIMINAL MISCHIEF: INTENTIONAL DAMAGE DEFACE DESTR","749031927","[TCPD] Criminal Mischief: Intentional Damage Deface Destr","40.554614","{'type': 'Point', 'coordinates': [-112.286935, 40.554614]}","-112.286935","Property Crime","UT","2016-03-05T10:30:34.000","84074"
"31","100 Block S FOURTH ST","2016-001020-82","TOOELE",,,"2016-02-06T08:06:11.000","Friday","15","2016-02-05T15:06:00.000","ANIMALS AT LARGE","749185457","[TCPD] Animals At Large","40.527293","{'type': 'Point', 'coordinates': [-112.286251, 40.527293]}","-112.286251","Other","UT","2016-03-06T15:30:36.000","84074"
"32","1 Block N 150 W","2016-001097-26","TOOELE",,,"2016-02-09T08:05:42.000","Monday","12","2016-02-08T12:54:00.000","ANIMALS AT LARGE","749430025","[TCPD] Animals At Large","40.531351","{'type': 'Point', 'coordinates': [-112.303318, 40.531351]}","-112.303318","Other","UT","2016-03-09T10:30:19.000","84074"
"33","1600 Block N PROGRESS WAY","2016-001105-32","TOOELE",,,"2016-02-10T08:05:34.000","Monday","15","2016-02-08T15:50:00.000","ANIMALS AT LARGE","749506121","[TCPD] Animals At Large","40.564757","{'type': 'Point', 'coordinates': [-112.295458, 40.564757]}","-112.295458","Other","UT","2016-03-09T10:30:19.000","84074"
"34","100 Block W VINE ST","2016-001118-33","TOOELE",,,"2016-02-10T08:05:34.000","Tuesday","8","2016-02-09T08:58:00.000","ANIMALS AT LARGE","749506116","[TCPD] Animals At Large","40.530913","{'type': 'Point', 'coordinates': [-112.303791, 40.530913]}","-112.303791","Other","UT","2016-03-10T10:30:25.000","84074"
"35","500 Block N MAIN ST","2016-008279-84","TOOELE",,,"2016-08-20T07:59:55.000","Friday","0","2016-08-19T00:30:00.000","HEROIN - POSSESSION","768796025","[TCPD] Heroin - Possession","40.5415337","{'type': 'Point', 'coordinates': [-112.2983409, 40.5415337]}","-112.2983409","Drugs","UT","2016-09-20T22:33:39.000","84074"
"36","500 Block N MAIN ST","2016-008279-82","TOOELE",,,"2016-08-20T07:59:55.000","Friday","0","2016-08-19T00:30:00.000","DRIVING WITHOUT PROOF OF INSURANCE","768796028","[TCPD] Driving Without Proof Of Insurance","40.5415337","{'type': 'Point', 'coordinates': [-112.2983409, 40.5415337]}","-112.2983409","Traffic","UT","2016-09-20T22:33:39.000","84074"
"37","300 Block S 200 E","2016-005890-55","TOOELE",,,"2016-06-20T07:20:12.000","Sunday","15","2016-06-19T15:27:00.000","THEFT - FROM YARDS","762661794","[TCPD] Theft - From Yards","40.52352","{'type': 'Point', 'coordinates': [-112.292741, 40.52352]}","-112.292741","Theft","UT","2016-07-14T17:44:26.000","84074"
"38","1 Block N GLENWOOD AVE","2016-005897-57","TOOELE",,,"2016-06-20T07:20:12.000","Sunday","19","2016-06-19T19:11:00.000","DOMESTIC VIOLENCE / ASSAULT","762661793","[TCPD] Domestic Violence / Assault","40.5321986","{'type': 'Point', 'coordinates': [-112.2943835, 40.5321986]}","-112.2943835","Assault","UT","2016-07-14T17:44:26.000","84074"
"39","900 Block N MAIN ST","2016-005906-58","TOOELE",,,"2016-06-20T07:20:12.000","Monday","0","2016-06-20T00:55:00.000","CRIMINAL MISCHIEF: INTENTIONAL DAMAGE DEFACE DESTR","762661792","[TCPD] Criminal Mischief: Intentional Damage Deface Destr","40.5494332","{'type': 'Point', 'coordinates': [-112.2977335, 40.5494332]}","-112.2977335","Property Crime","UT","2016-07-14T17:44:26.000","84074"
"40","400 Block W VINE ST","2016-005910-59","TOOELE",,,"2016-06-21T07:20:15.000","Monday","5","2016-06-20T05:30:00.000","THEFT - FROM YARDS","762783804","[TCPD] Theft - From Yards","40.530847","{'type': 'Point', 'coordinates': [-112.309619, 40.530847]}","-112.309619","Theft","UT","2016-07-14T17:44:26.000","84074"
"41","1100 Block S 970 W","2016-005761-88","TOOELE",,,"2016-06-17T07:19:39.000","Thursday","6","2016-06-16T06:51:00.000","THEFT - FROM INSIDE VEHICLE (VEHICLE BURGLARY)","762449666","[TCPD] Theft - From Inside Vehicle (Vehicle Burglary)","40.510297","{'type': 'Point', 'coordinates': [-112.322713, 40.510297]}","-112.322713","Theft from Vehicle","UT","2016-07-14T17:44:27.000","84074"
"42","1100 Block N CEDARWOOD RD","2016-005777-65","TOOELE",,,"2016-06-21T07:20:15.000","Thursday","14","2016-06-16T14:35:00.000","ANIMALS AT LARGE","762783810","[TCPD] Animals At Large","40.553679","{'type': 'Point', 'coordinates': [-112.274633, 40.553679]}","-112.274633","Other","UT","2016-07-14T17:44:25.000","84074"
"43","200 Block N 100 E","2016-005782-62","TOOELE",,,"2016-06-21T07:20:15.000","Thursday","15","2016-06-16T15:15:00.000","ANIMALS AT LARGE","762783809","[TCPD] Animals At Large","40.535649","{'type': 'Point', 'coordinates': [-112.294774, 40.535649]}","-112.294774","Other","UT","2016-07-14T17:44:25.000","84074"
"44","200 Block E VALLEY VIEW DR","2016-005808-69","TOOELE",,,"2016-06-21T07:20:15.000","Friday","9","2016-06-17T09:00:00.000","ANIMALS AT LARGE","762783805","[TCPD] Animals At Large","40.543751","{'type': 'Point', 'coordinates': [-112.290753, 40.543751]}","-112.290753","Other","UT","2016-07-14T17:44:25.000","84074"
"45","1 Block S BROADWAY AVE","2016-005888-53","TOOELE",,,"2016-06-20T07:20:12.000","Sunday","10","2016-06-19T10:45:00.000","DISORDERLY CONDUCT INFRACTION","762661796","[TCPD] Disorderly Conduct Infraction","40.5301993","{'type': 'Point', 'coordinates': [-112.2880003, 40.5301993]}","-112.2880003","Disorder","UT","2016-07-14T17:44:26.000","84074"
"46","1600 Block DUROCHER LN","2009-000097-57","TOOELE",,,"2013-01-31T22:43:38.000","Thursday","11","2009-01-01T11:53:00.000","VOYEURISM","141308987","[TCPD] Voyeurism","40.5602","{'type': 'Point', 'coordinates': [-112.309264, 40.5602]}","-112.309264","Other Sexual Offense","UT","2014-08-25T21:22:09.000","84074"
"47","700 Block N 800 E","2009-000131-52","TOOELE",,,"2013-01-31T22:43:36.000","Saturday","1","2009-01-10T01:30:00.000","CURFEW VIOLATION","141308911","[TCPD] Curfew Violation","40.546785","{'type': 'Point', 'coordinates': [-112.276372, 40.546785]}","-112.276372","Disorder","UT","2014-08-25T21:21:48.000","84074"
"48","200 Block N MAIN ST","2009-000137-44","TOOELE",,,"2013-01-31T22:43:36.000","Sunday","0","2009-01-11T00:47:00.000","CURFEW VIOLATION","141308786","[TCPD] Curfew Violation","40.5352744","{'type': 'Point', 'coordinates': [-112.2995665, 40.5352744]}","-112.2995665","Disorder","UT","2014-08-25T21:21:14.000","84074"
"49","300 Block W VINE ST","2009-000191-50","TOOELE",,,"2013-01-31T22:43:36.000","Wednesday","9","2009-01-14T09:15:00.000","TOBACCO VIOLATION","141308879","[TCPD] Tobacco Violation","40.529927","{'type': 'Point', 'coordinates': [-112.3081458, 40.529927]}","-112.3081458","Drugs","UT","2014-08-25T21:21:40.000","84074"
"50","1 Block W 400 S","2016-002470-08","TOOELE",,,"2016-03-20T07:06:13.000","Sunday","0","2016-03-20T00:03:00.000","DUI - ALCOHOL","753257970","[TCPD] DUI - Alcohol","40.5231271","{'type': 'Point', 'coordinates': [-112.3001587, 40.523127099999996]}","-112.3001587","Traffic","UT","2016-04-18T09:30:38.000","84074"
"51","1000 Block S 900 W","2012-008383-52","TOOELE",,,"2013-01-31T22:35:04.000","Monday","23","2012-08-06T23:55:00.000","CURFEW VIOLATION","141287245","[TCPD] Curfew Violation","40.5118304","{'type': 'Point', 'coordinates': [-112.3213521, 40.5118304]}","-112.3213521","Disorder","UT","2014-08-25T21:09:09.000","84074"
"52","400 Block W OAK ST","2013-000464-23","TOOELE",,,"2013-01-31T22:25:47.000","Tuesday","22","2013-01-15T22:03:00.000","False Name or Address to Police","141283811","[TCPD] False Name or Address to Police","40.5406376","{'type': 'Point', 'coordinates': [-112.3118666, 40.5406376]}","-112.3118666","Disorder","UT","2014-08-25T21:09:36.000","84074"
"53","500 Block E 180 N","2014-009589-88","TOOELE",,,"2014-09-07T09:32:50.000","Saturday","2","2014-09-06T02:18:00.000","DISORDERLY CONDUCT INFRACTION","546803062","[TCPD] Disorderly Conduct Infraction","40.53431","{'type': 'Point', 'coordinates': [-112.282, 40.53431]}","-112.282","Disorder","UT","2014-12-30T15:38:51.000","84074"
"54","1 Block W 1280 N","2014-011278-17","TOOELE",,,"2014-10-22T09:33:03.000","Tuesday","13","2014-10-21T13:16:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","588527661","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.5562649","{'type': 'Point', 'coordinates': [-112.3004926, 40.5562649]}","-112.3004926","Traffic","UT","2014-12-30T15:38:51.000","84074"
"55","2000 Block N MAIN ST","2014-011719-21","TOOELE",,,"2014-11-02T10:33:07.000","Saturday","16","2014-11-01T16:24:00.000","DISORDERLY CONDUCT INFRACTION","598858129","[TCPD] Disorderly Conduct Infraction","40.5665315","{'type': 'Point', 'coordinates': [-112.2970055, 40.566531499999996]}","-112.2970055","Disorder","UT","2014-12-30T15:38:51.000","84074"
"56","400 Block S MAIN ST","2014-011809-70","TOOELE",,,"2014-11-05T10:33:09.000","Tuesday","14","2014-11-04T14:42:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","601570149","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.5213305","{'type': 'Point', 'coordinates': [-112.2978926, 40.5213305]}","-112.2978926","Traffic","UT","2014-12-30T15:38:51.000","84074"
"57","500 Block N SHAY LN","2014-012478-02","TOOELE",,,"2014-11-24T10:33:12.000","Monday","0","2014-11-24T00:10:00.000","DISORDERLY CONDUCT INFRACTION","618982416","[TCPD] Disorderly Conduct Infraction","40.5432735","{'type': 'Point', 'coordinates': [-112.3166081, 40.5432735]}","-112.3166081","Disorder","UT","2014-12-30T15:38:51.000","84074"
"58","1 Block W 1280 N","2015-000305-36","TOOELE",,,"2015-01-12T10:33:23.000","Friday","18","2015-01-09T18:30:00.000","DISORDERLY CONDUCT INFRACTION","659849291","[TCPD] Disorderly Conduct Infraction","40.5562649","{'type': 'Point', 'coordinates': [-112.3004926, 40.5562649]}","-112.3004926","Disorder","UT","2015-02-08T10:33:38.000","84074"
"59","500 Block S 425 W","2015-007908-38","TOOELE",,,"2015-07-14T09:34:03.000","Monday","11","2015-07-13T11:16:00.000","DISORDERLY CONDUCT INFRACTION","723903739","[TCPD] Disorderly Conduct Infraction","40.52046","{'type': 'Point', 'coordinates': [-112.309702, 40.52046]}","-112.309702","Disorder","UT","2015-08-12T09:30:24.000","84074"
"60","200 Block N MAIN ST","2015-011483-90","TOOELE",,,"2015-10-01T09:34:15.000","Wednesday","8","2015-09-30T08:45:00.000","TRUANCY","732590806","[TCPD] Truancy","40.5352908","{'type': 'Point', 'coordinates': [-112.2984876, 40.5352908]}","-112.2984876","Disorder","UT","2015-10-30T09:30:58.000","84074"
"61","200 Block N MAIN ST","2015-011532-30","TOOELE",,,"2015-10-03T09:34:19.000","Thursday","11","2015-10-01T11:22:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","732745640","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.5352744","{'type': 'Point', 'coordinates': [-112.2995665, 40.5352744]}","-112.2995665","Traffic","UT","2015-10-31T09:30:21.000","84074"
"62","200 Block E UTAH AVE","2016-002835-34","TOOELE",,,"2016-04-05T07:08:40.000","Thursday","6","2016-03-31T06:18:00.000","SIMPLE ASSAULT","755771645","[TCPD] Simple Assault","40.534182","{'type': 'Point', 'coordinates': [-112.289657, 40.534182]}","-112.289657","Assault","UT","2016-04-30T09:30:26.000","84074"
"63","100 Block N PINEHURST AVE","2016-004879-66","TOOELE",,,"2016-05-25T07:16:15.000","Tuesday","3","2016-05-24T03:00:00.000","DOMESTIC VIOLENCE / ASSAULT","760431319","[TCPD] Domestic Violence / Assault","40.533735","{'type': 'Point', 'coordinates': [-112.292221, 40.533735]}","-112.292221","Assault","UT","2016-06-22T09:30:27.000","84074"
"64","1300 Block E 630 S","2016-001089-21","TOOELE",,,"2016-02-09T08:05:42.000","Monday","8","2016-02-08T08:00:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","749430028","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.520385","{'type': 'Point', 'coordinates': [-112.270787, 40.520385]}","-112.270787","Traffic","UT","2016-03-09T10:30:19.000","84074"
"65","200 Block W UTAH AVE","2016-001158-60","TOOELE",,,"2016-02-12T08:05:13.000","Wednesday","15","2016-02-10T15:12:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","749681474","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.5343017","{'type': 'Point', 'coordinates': [-112.3045799, 40.5343017]}","-112.3045799","Traffic","UT","2016-03-11T10:30:16.000","84074"
"66","400 Block W UTAH AVE","2016-001193-74","TOOELE",,,"2016-02-12T08:05:13.000","Thursday","16","2016-02-11T16:28:00.000","DISORDERLY CONDUCT AFTER REQ TO STOP CLASS C","749681460","[TCPD] Disorderly Conduct After Req to Stop Class C","40.5343193","{'type': 'Point', 'coordinates': [-112.3107405, 40.5343193]}","-112.3107405","Disorder","UT","2016-03-12T10:30:26.000","84074"
"67","700 Block N FOX RUN DR","2016-001885-50","TOOELE",,,"2016-03-03T08:03:39.000","Wednesday","17","2016-03-02T17:30:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","751384480","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.5458099","{'type': 'Point', 'coordinates': [-112.2775414, 40.5458099]}","-112.2775414","Traffic","UT","2016-04-01T09:30:22.000","84074"
"68","100 Block E SKYLINE DR","2016-001877-42","TOOELE",,,"2016-03-09T08:04:31.000","Wednesday","18","2016-03-02T18:33:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","752096826","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.522696","{'type': 'Point', 'coordinates': [-112.292758, 40.522696]}","-112.292758","Traffic","UT","2016-04-01T09:30:22.000","84074"
"69","900 Block N MAIN ST","2016-002086-81","TOOELE",,,"2016-03-11T08:04:48.000","Wednesday","9","2016-03-09T09:37:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","752354374","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.549389","{'type': 'Point', 'coordinates': [-112.2959671, 40.549389]}","-112.2959671","Traffic","UT","2016-04-08T09:30:26.000","84074"
"70","300 Block N MAIN ST","2016-003287-59","TOOELE",,,"2016-04-12T07:09:41.000","Monday","19","2016-04-11T19:39:00.000","DISORDERLY CONDUCT INFRACTION","756363983","[TCPD] Disorderly Conduct Infraction","40.5372311","{'type': 'Point', 'coordinates': [-112.2990706, 40.5372311]}","-112.2990706","Disorder","UT","2016-05-11T09:30:24.000","84074"
"71","400 Block E 400 N","2016-003544-20","TOOELE",,,"2016-04-20T07:10:56.000","Tuesday","12","2016-04-19T12:01:00.000","FAILURE TO REMAIN AT SCENE OF ACCIDENT - DAMAGE ON","757331910","[TCPD] Failure To Remain At Scene Of Accident - Damage On","40.539053","{'type': 'Point', 'coordinates': [-112.285089, 40.539053]}","-112.285089","Traffic","UT","2016-05-19T09:31:02.000","84074"
"72","700 Block N 100 E","2016-004876-64","TOOELE",,,"2016-05-24T07:16:04.000","Monday","23","2016-05-23T23:14:00.000","DOMESTIC VIOLENCE IN THE PRESENCE OF CHILD","760351151","[TCPD] Domestic Violence in the Presence of Child","40.5446096","{'type': 'Point', 'coordinates': [-112.2953186, 40.5446096]}","-112.2953186","Family Offense","UT","2016-06-22T09:30:27.000","84074"
"73","100 Block N PINEHURST AVE","2016-004879-65","TOOELE",,,"2016-05-25T07:16:15.000","Tuesday","3","2016-05-24T03:00:00.000","DOMESTIC VIOLENCE IN THE PRESENCE OF CHILD","760431318","[TCPD] Domestic Violence in the Presence of Child","40.533735","{'type': 'Point', 'coordinates': [-112.292221, 40.533735]}","-112.292221","Family Offense","UT","2016-06-22T09:30:27.000","84074"
