"submitted_date","case_no","name","postal_code","nbr_immigrants","begin_date","end_date","job_title","dol_decision_date","certified_begin_date","certified_end_date","job_code","approval_status","wage_rate_1","rate_per_1","max_rate_1","part_time_1","prevailing_wage_1","wage_source_1","yr_source_pub_1","other_wage_source_1","wage_rate_2","rate_per_2","max_rate_2","part_time_2","prevailing_wage_2","wage_source_2","yr_source_pub_2","other_wage_source_2","location_1","location_2","location_3"
"2006-06-29T18:15:00.000","I-06180-2668689","US Synthetic","84058","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Business Development Analyst","6/29/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","161","Certified","78000","Year",,"N","61818","O","2006","OES",,,,,,,,,"1260 South 1600 West
Orem, UT 
(40.273420786000486, -111.73363704999969)","
Orem, UT 
(40.298762404000456, -111.69571854799972)",
"2006-09-12T14:55:00.000","I-06255-2796895","NITYA SOFTWARE SOLUTIONS LLC","84119","1","2006-09-12T00:00:00.000","2009-09-12T00:00:00.000","SOFTWARE ENGINEER","9/12/06","2006-09-12T00:00:00.000","2009-09-12T00:00:00.000","30","Certified","70000","Year",,"N","61526","O","2006","online wage library",,,,,,,,,"2162, WEST 3100 SOUTH
WEST VALLEY, UT 
(40.70396101400047, -111.94729922899967)","SUITE 41
MILPITAS, CA 
(37.432832825000446, -121.89712819499971)",
"2006-04-24T11:17:00.000","I-06114-2435649","NITYA SOFTWARE SOLUTIONS LLC","84119","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Business Application Programmer Analyst","4/24/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","199","Certified","25459","Year",,"N","25459","O","2006","online wage library",,,,,,,,,"2162, WEST 3100 SOUTH
WEST VALLEY, UT 
(40.70396101400047, -111.94729922899967)","SUITE 41
WEST VALLEY, UT 
(40.6942044110005, -111.9578861219997)",
"2006-09-11T12:01:00.000","I-06254-2793795","University of Utah","84112-9113","1","2006-12-31T00:00:00.000","2009-12-30T00:00:00.000","Post Doctoral Fellow","9/11/06","2006-12-31T00:00:00.000","2009-12-30T00:00:00.000","90","Certified","38000","Year",,"N","32365","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2006-03-01T13:38:00.000","I-06053-2261803","Rio Tinto Services Inc.","84044","1","2006-03-20T00:00:00.000","2008-03-20T00:00:00.000","Service Delivery Integration Specialist","3/1/2006 1","2006-03-20T00:00:00.000","2008-03-20T00:00:00.000","30","Certified","50000","Year",,"N","49067","O","2006","OES Wage Survey",,,,,,,,,"8309 West 3595 South
Magna, UT 
(40.69648215000046, -112.09017800299966)","PO Box 6333
Magna, UT 
(40.69648215000046, -112.09017800299966)",
"2005-12-07T19:04:00.000","I-05341-2153753","Weber State University","84408-1030","1","2006-05-08T00:00:00.000","2009-05-07T00:00:00.000","Assistant Professor of Finance","12/7/05","2006-05-08T00:00:00.000","2009-05-07T00:00:00.000","90","Certified","75000","Year",,"N","52447","O","2005","OES Online Wage Library",,,,,,,,,"1001 University Circle
Ogden, UT 
(41.1933676700005, -111.9467262929997)","
Ogden, UT 
(41.222362586000486, -111.97047620299969)",
"2005-12-08T17:16:00.000","I-05342-2155627","Brigham Young University","84602-1333","1","2006-04-01T00:00:00.000","2009-04-01T00:00:00.000","Research Associate","12/8/05","2006-04-01T00:00:00.000","2009-04-01T00:00:00.000","90","Certified","27206","Year","38000","N","27206","O","2005","OES",,,,,,,,,"Office of the General Counsel
Provo, UT 
(40.233703971000466, -111.66849735299968)","A-350 ASB
Provo, UT 
(40.25230905100045, -111.64904338199972)",
"2006-02-21T12:02:00.000","I-06052-2258453","Tomax Corporation","84101","1","2006-06-20T00:00:00.000","2009-06-20T00:00:00.000","Programmer Analyst","2/21/06","2006-06-20T00:00:00.000","2009-06-20T00:00:00.000","30","Certified","84000","Year",,"N","71261","O","2006","OES Wage Data",,,,,,,,,"224 South 200 West
Salt Lake City, UT 
(40.76424098600046, -111.8968773579997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-05-26T12:33:00.000","I-06146-2572415","Integrated Transactions, Inc. dba DigitalBridge","84042","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Senior Java Developer","5/26/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","3","Certified","95000","Year",,"N","65354","O","2006","OES",,,,,,,,,"335 South 560 West, Suite 230
Lindon, UT 
(40.331362855000464, -111.7290461019997)","
Lindon, UT 
(40.34182057300046, -111.72014839799971)",
"2006-09-15T14:19:00.000","I-06258-2804369","Novell, Inc.","84606","1","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","Software Developer","9/15/06","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","30","Certified","72000","Year",,"N","69014","O","2006","OES/SOC Online Wage Library",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Vienna, VA 
(38.90037009500048, -77.26364919599968)",
"2006-05-16T15:54:00.000","I-06136-2515283","University of Utah Department of Chemistry","84112-0850","1","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","Database administrator/programmer","5/16/06","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","90","Certified","40000","Year",,"N","39915","O","2006","OES/SOC",,,,,,,,,"315 South 1400 East, Room 2020
Salt Lake City, UT 
(40.76091589300046, -111.85079321899968)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-01-09T14:19:00.000","I-06009-2192387","Spillman Technologies, Inc.","84104","1","2006-07-01T00:00:00.000","2009-07-01T00:00:00.000","Software Engineer","1/9/2006 2","2006-07-01T00:00:00.000","2009-07-01T00:00:00.000","30","Certified","60000","Year",,"N","56285","O","2006","OES Online Wage Library",,,,,,,,,"1325 South 4700 West
Salt Lake City, UT 
(40.74177033900048, -112.00326408099971)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-04-14T13:52:00.000","I-06104-2406847","ARUP Laboratories, Inc.","84109","1","2006-04-30T00:00:00.000","2009-04-30T00:00:00.000","Senior Medical Technologist","4/14/06","2006-04-30T00:00:00.000","2009-04-30T00:00:00.000","78","Certified","20.03","Hour",,"N","16.62","O","2006","Online Wage Library",,,,,,,,,"500 Chipeta Way
Salt Lake City, UT 
(40.7573737780005, -111.8241355889997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-06-30T16:54:00.000","I-06181-2671287","Servcorp International","84057","1","2006-07-31T00:00:00.000","2009-07-31T00:00:00.000","Director of International Franchise Operations","6/30/06","2006-07-31T00:00:00.000","2009-07-31T00:00:00.000","187","Certified","60000","Year",,"N","56035","O","2006","Online Wage Library",,,,,,,,,"165 North 1330 West, Suite A-1
Orem, UT 
(40.300147962000494, -111.72741588099967)","
Orem, UT 
(40.298762404000456, -111.69571854799972)",
"2006-05-05T12:44:00.000","I-06125-2480341","University of Utah","84112-9113","1","2006-05-22T00:00:00.000","2009-05-22T00:00:00.000","Research Associate","5/5/2006 1","2006-05-22T00:00:00.000","2009-05-22T00:00:00.000","90","Certified","34500","Year",,"N","32802","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2006-05-24T18:02:00.000","I-06144-2559419","Flying J, Inc.","84403","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Tax Accountant","5/24/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","160","Certified","34000","Year","34000","N","33862","O","2006","oes wage data",,,,,,,,,"1104 Country Hill Drive
Ogden, UT 
(41.18644856600048, -111.95056908099968)","
Ogden, UT 
(41.222362586000486, -111.97047620299969)",
"2006-09-21T16:18:00.000","I-06264-2815535","University of Utah","84112-9113","1","2006-10-02T00:00:00.000","2008-02-01T00:00:00.000","Associate Professor","9/21/06","2006-10-02T00:00:00.000","2008-02-01T00:00:00.000","90","Certified","56248","Year",,"N","43456","O","2006","OES",,,,,,,,,"c/o U of U International Center, Room 410
SLC, UT 
(40.66726905100046, -111.92357267799969)","200 S Central Campus Drive
Salt Lake City, UT 
(40.76560601700049, -111.84479108999972)",
"2006-09-18T19:03:00.000","I-06261-2808167","Global Consulting International, Inc","84054","1","2006-09-18T00:00:00.000","2009-09-18T00:00:00.000","Programmer Analyst","9/18/06","2006-09-18T00:00:00.000","2009-09-18T00:00:00.000","30","Certified","61526","Year",,"N","61526","O","2006","OES/SOC",,,,,,,,,"514 Lofty Lane
North Salt Lake, UT 
(40.83213112600049, -111.9002950259997)","
San Jose, CA 
(37.33858362500047, -121.8855697949997)",
"2006-04-01T10:44:00.000","I-06091-2345361","InnoSys, Inc.","84104","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Quality Control/Process Engineer","4/1/2006 1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","3","Certified","55000","Year","55000","N","40269","O","2006","oes wage data",,,,,,,,,"3622 West 1820 South
Salt Lake City, UT 
(40.730904325000495, -111.9777114209997)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-05-17T16:16:00.000","I-06137-2521497","PINNACLE SECURITY","84606","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Sales and Motivational Trainer","5/17/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","189","Certified","1000000","Year",,"N","97968","O","2006","OES ONLINE WAGE LIBRARY",,,,,,,,,"282 RIVER BEND LANE
PROVO, UT 
(40.30494836800045, -111.66137169599966)","
SOUTH PLAINFIELD, NJ 
(40.5849936030005, -74.41726796399968)",
"2006-07-21T20:36:00.000","I-06202-2713533","Alcala Law Firm, pc","84104","1","2006-10-01T00:00:00.000","2007-09-30T00:00:00.000","Foreign Legal Consultant","7/21/06","2006-10-01T00:00:00.000","2007-09-30T00:00:00.000","110","Certified","57741","Year","57741","N","57741","O","2006","OES",,,,,,,,,"1380 West Indiana Avenue
Salt Lake City, UT 
(40.751298557000496, -111.93052052999968)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-08-16T15:55:00.000","I-06228-2756197","BWB Properties, Inc.","84097","1","2006-08-25T00:00:00.000","2009-08-24T00:00:00.000","Market Research Analyst","8/16/06","2006-08-25T00:00:00.000","2009-08-24T00:00:00.000","169","Certified","45000","Year",,"N","39874","O","2006","OES",,,,,,,,,"1384 N 450 East
Orem, UT 
(40.32221876800048, -111.68533800499966)","
Washington, DC 
(38.89037038100048, -77.03195864199967)",
"2006-05-23T15:38:00.000","I-06143-2545703","Flying J, Inc.","84403","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Tax  Accountant","5/23/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","160","Certified","34000","Year","34000","N","33862","O","2006","oes wage data",,,,,,,,,"1104 Country Hill Drive
Ogden, UT 
(41.18644856600048, -111.95056908099968)","
Ogden, UT 
(41.222362586000486, -111.97047620299969)",
"2006-01-19T11:23:00.000","I-06019-2209615","Love Healthcare","84119-7224","1","2006-01-19T00:00:00.000","2009-01-19T00:00:00.000","Sales Representative","1/19/06","2006-01-19T00:00:00.000","2009-01-19T00:00:00.000","41","Certified","42578","Year","42578","N","42578","S",,,,,,,,,,,"1405 West 2200 South
Salt Lake City, UT 
(40.72347325600049, -111.93227084599971)","Ste 200
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2005-12-14T20:02:00.000","I-05348-2163681","Resort Appraisal Services","84098","1","2006-03-15T00:00:00.000","2009-03-14T00:00:00.000","Systems Administrator","12/14/05","2006-03-15T00:00:00.000","2009-03-14T00:00:00.000","30","Certified","46571","Year",,"N","46571","O","2005","oes",,,,,,,,,"2700 West Homestead Suite 150
Park City, UT 
(40.64314289900045, -111.49396907499971)","
St. George, UT 
(37.10907255300049, -113.58329738899971)",
"2006-02-01T17:00:00.000","I-06032-2229921","LANDesk Development, Inc.","84095","1","2006-02-05T00:00:00.000","2009-02-05T00:00:00.000","Software Engineer","2/1/2006 5","2006-02-05T00:00:00.000","2009-02-05T00:00:00.000","30","Certified","80000","Year",,"N","73424","S",,,,,,,,,,,"698 West 1000 South
South Jordan, UT 
(40.57159441100049, -111.9114965499997)","
West Jordan, UT 
(40.607400286000484, -111.9387575939997)",
"2006-06-05T13:02:00.000","I-06156-2610483","IM Flash Technologies, LLC","84043","1","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","RDA Shift Engineer","6/5/2006 1","2006-10-01T00:00:00.000","2009-09-30T00:00:00.000","3","Certified","65000","Year",,"N","50627","O","2006","OES Wage Data","65000","Year",,"N","63627","O","2006",,"1550 East 3400 North
Lehi, UT 
(40.4317194570005, -111.82544281799971)","
Lehi, UT 
(40.38966199000049, -111.8474694519997)","
Boise, ID 
(43.60698392100045, -116.1934057949997)"
"2006-02-14T15:48:00.000","I-06044-2246383","Neumont University, LLC","84095","1","2006-05-15T00:00:00.000","2009-05-14T00:00:00.000","Prof. Enterprise Infomatics and Computer Science","2/14/06","2006-05-15T00:00:00.000","2009-05-14T00:00:00.000","90","Certified","150000","Year",,"N","61347","O","2006","OES Online Wage Library",,,,,,,,,"10701 So. River Front Parkway #300
South Jordan, UT 
(40.556885569000485, -111.91196648799968)","
South Jordan, UT 
(40.54988071800045, -111.93868613599972)",
"2006-04-14T16:10:00.000","I-06104-2407729","Materials and Systems Research, Inc.","84104","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Research Scientist","4/14/06","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","19","Certified","80000","Year",,"N","64958","O","2006","Online Wage Library",,,,,,,,,"5395 West 700 South
Salt Lake City, UT 
(40.754763468000476, -112.01872078999969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-02-03T14:10:00.000","I-06034-2233391","SNOWBIRD CORPORATION","84092","1","2006-02-13T00:00:00.000","2009-02-12T00:00:00.000","RESTAURANT MANAGER","2/3/2006 2","2006-02-13T00:00:00.000","2009-02-12T00:00:00.000","187","Certified","34341","Year",,"N","34341","S",,,,,,,,,,,"PO BOX 929000
SNOWBIRD, UT 
(40.5808624120005, -111.66278961099971)","
SNOWBIRD, UT 
(40.5808624120005, -111.66278961099971)",
"2006-05-03T16:05:00.000","I-06123-2472355","Overstock.com, Inc.","84121","1","2006-06-01T00:00:00.000","2008-09-30T00:00:00.000","Computer Software Engineer","5/3/2006 4","2006-06-01T00:00:00.000","2008-09-30T00:00:00.000","30","Certified","65000","Year",,"N","61963","O","2006","Online Wage Library",,,,,,,,,"6350 South 3000 East
Salt Lake City, UT 
(40.63481584300047, -111.80592086899969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2006-07-13T14:00:00.000","I-06194-2693645","Novell, Inc.","84606","1","2006-11-16T00:00:00.000","2009-11-15T00:00:00.000","Software Engineer","7/13/06","2006-11-16T00:00:00.000","2009-11-15T00:00:00.000","30","Certified","74000","Year",,"N","68827","O","2006","OES/SOC Online Wage Library",,,,,,,,,"1800 South Novell Place
Provo, UT 
(40.209788656000455, -111.65572195999971)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2006-07-06T12:51:00.000","I-06187-2677437","NITYA SOFTWARE SOLUTIONS LLC","84119","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","PROGRAMMER ANALYST","7/6/2006 1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","30","Certified","34341","Year",,"N","34341","O","2006","online wage library",,,,,,,,,"2162, WEST 3100 SOUTH
WEST VALLEY, UT 
(40.70396101400047, -111.94729922899967)","SUITE 41
WEST VALLEY, UT 
(40.6942044110005, -111.9578861219997)",
"2006-02-14T21:39:00.000","I-06045-2250209","Brigham Young University","84602","1","2006-03-01T00:00:00.000","2006-07-22T00:00:00.000","Associate Professor","2/14/06","2006-03-01T00:00:00.000","2006-07-22T00:00:00.000","90","Certified","86001","Year",,"N","41410","O","2006","Online Wage Library OES",,,,,,,,,"General Counsel, A-350 ASB
Provo, UT 
(40.233703971000466, -111.66849735299968)","
Provo, UT 
(40.233703971000466, -111.66849735299968)",
"2005-11-14T23:57:00.000","I-05318-2123939","Wasatch E-Learning, LLC","84014","1","2006-01-02T00:00:00.000","2006-12-31T00:00:00.000","Adjunct Faculty","11/14/05","2006-01-02T00:00:00.000","2006-12-31T00:00:00.000","90","Certified","25","Hour",,"Y","9","O","2005","Online Wage Library",,,,,,,,,"424 W. Ariane Way
Centerville, UT 
(40.92774747100049, -111.88618072599968)","
Baltimore, MD 
(39.29058224000045, -76.60925970899967)",
"2006-02-09T10:58:00.000","I-06040-2241621","UTAH STATE UNIVERSITY","84322-9510","1","2006-03-15T00:00:00.000","2009-03-14T00:00:00.000","RESEARCH SCIENTIST","2/9/2006 1","2006-03-15T00:00:00.000","2009-03-14T00:00:00.000","90","Certified","60000","Year",,"N","38834","S",,,,,,,,,,,"OFFICE OF HUMAN RESOURCES
LOGAN, UT 
(41.736184412000455, -111.83484810699969)","9510 OLD MAIN HILL
LOGAN, UT 
(41.736184412000455, -111.83484810699969)",
"2005-11-08T17:15:00.000","I-05312-2116077","Tuacahn Center for the Arts","84738","1","2006-04-28T00:00:00.000","2009-04-28T00:00:00.000","Costume Director","11/8/05","2006-04-28T00:00:00.000","2009-04-28T00:00:00.000","141","Certified","36000","Year",,"N","35970","O","2005","oes",,,,,,,,,"1100 Tuacahn Drive
Ivins, UT 
(37.188251496000476, -113.65798971299967)","
Ivins, UT 
(37.16839198100047, -113.67184777999967)",
"2006-07-19T15:28:00.000","I-06200-2706755","Leatherwood Press LLC","84093-7403","1","2006-08-15T00:00:00.000","2008-08-15T00:00:00.000","International Publishing Manager","7/19/06","2006-08-15T00:00:00.000","2008-08-15T00:00:00.000","163","Certified","82000","Year",,"N","82000","S",,,,,,,,,,,"8160 S. Highland Dr.
Sandy, UT 
(40.60303282600046, -111.83314150599966)","Suite 107
Sandy, UT 
(40.57013025000049, -111.89546718499969)",
"2006-03-31T09:06:00.000","I-06090-2339807","The Shurtleff & Andrews Corporation","84104","1","2006-09-30T00:00:00.000","2009-09-30T00:00:00.000","Field Engineer","3/31/06","2006-09-30T00:00:00.000","2009-09-30T00:00:00.000","5","Certified","48000","Year",,"N","45094","O","2006","OES Wage Data",,,,,,,,,"1875 West 500 South
Salt Lake City, UT 
(40.75834360800047, -111.94359086299971)","
Maysville, KY 
(38.64539302600048, -83.76013586199969)",
"2006-06-08T15:13:00.000","I-06159-2621583","Sensory Sweep, LLC","84020","1","2006-12-08T00:00:00.000","2009-12-08T00:00:00.000","Software Developer/Programmer","6/8/2006 3","2006-12-08T00:00:00.000","2009-12-08T00:00:00.000","30","Certified","45000","Year","45000","N","44325","O","2006","oes wage data",,,,,,,,,"114 W. Business Park Drive
Draper, UT 
(40.52766125000045, -111.8938206199997)","
Draper, UT 
(40.524142285000494, -111.8662674849997)",
"2006-07-05T15:13:00.000","I-06186-2675097","Repertory Dance Theater","84151-0427","1","2006-08-01T00:00:00.000","2009-08-01T00:00:00.000","Dance Company Member","7/5/2006 3","2006-08-01T00:00:00.000","2009-08-01T00:00:00.000","149","Certified","19500","Year",,"N","17992","O","2006","Online Wage Library",,,,,,,,,"P.O. Box 510427
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)","
Salt Lake City, UT 
(40.66726905100046, -111.92357267799969)",
"2005-12-08T18:24:00.000","I-05342-2155791","Eurobuilder, Inc.","84014","1","2006-01-07T00:00:00.000","2009-01-07T00:00:00.000","Hydraulic Engineer","12/8/05","2006-01-07T00:00:00.000","2009-01-07T00:00:00.000","5","Certified","18.100000000000001","Hour","18.100000000000001","Y","14.4","O","2005","oes wage data",,,,,,,,,"1446 North 400 East
Centerville, UT 
(40.9356406010005, -111.87242478499968)","
Centerville, UT 
(40.91977187200047, -111.87897815199972)",
"2006-05-16T10:02:00.000","I-06136-2512407","FLYING J, INC.","84403","1","2006-05-22T00:00:00.000","2009-05-21T00:00:00.000","SENIOR NET DEVELOPER","5/17/06","2006-05-22T00:00:00.000","2009-05-21T00:00:00.000","30","Certified","67000","Year",,"N","56285","O","2006","OES/OWL SOFTWARE ENGINEER, APPLICATIONS",,,,,,,,,"1104 COUNTRY HILLS DRIVE
OGDEN, UT 
(41.18644856600048, -111.95056908099968)","
OGDEN, UT 
(41.222362586000486, -111.97047620299969)",
"2006-06-15T16:17:00.000","I-06166-2637969","4Life Research USA, LLC","84070","1","2006-08-18T00:00:00.000","2009-08-18T00:00:00.000","Computer Programmer","6/15/06","2006-08-18T00:00:00.000","2009-08-18T00:00:00.000","39","Certified","35000.160000000003","Year",,"N","31533","O","2006","OES",,,,,,,,,"9850 South 300 West
Sandy, UT 
(40.57279051500046, -111.90081700999968)","
Sandy, UT 
(40.57013025000049, -111.89546718499969)",
"2006-04-02T15:13:00.000","I-06092-2347015","Nutraceutical Corporation","84060","1","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","Operations Research Analyst","4/2/2006 3","2006-10-01T00:00:00.000","2009-10-01T00:00:00.000","30","Certified","40000","Year",,"N","33010","O","2006","OES Wage Survey",,,,,,,,,"1400 Kearns Boulevard, 2nd Floor
Park City, UT 
(40.66310096100045, -111.50077950099967)","
Park City, UT 
(40.64314289900045, -111.49396907499971)",
"2006-02-23T11:17:00.000","I-06054-2262781","IM Flash Technologies, LLC","84043","1","2006-03-06T00:00:00.000","2007-08-31T00:00:00.000","Equipment Engineer","2/23/06","2006-03-06T00:00:00.000","2007-08-31T00:00:00.000","3","Certified","83000","Year",,"N","51730","O","2006","OES Wage Data","83000","Year",,"N","42890","O","2006",,"1550 East 3400 North
Lehi, UT 
(40.4317194570005, -111.82544281799971)","
Boise, ID 
(43.60698392100045, -116.1934057949997)","
Lehi, UT 
(40.38966199000049, -111.8474694519997)"
"2006-01-30T13:05:00.000","I-06030-2224705","Utah State University","84322-4105","1","2006-02-10T00:00:00.000","2008-09-25T00:00:00.000","Research Associate","1/30/06","2006-02-10T00:00:00.000","2008-09-25T00:00:00.000","90","Certified","50000","Year",,"N","39437","O","2006","OES online Wage Library","50000","Year",,"N","39437","O","2006",,"Biological & Irrigation Eng.,Utah State University
Logan, UT 
(41.736184412000455, -111.83484810699969)","4105 Old Main Hill
Gaithersburg, MD 
(39.140354294000474, -77.19372712399968)","
Logan, UT 
(41.736184412000455, -111.83484810699969)"
