"reporting_period","provider_organization_name__legal_business_name_","provider_other_organization_name","measure","rate","numerator","denominator","coordinates","provider_business_practice_location_address_city_name","provider_business_practice_location_address_postal_code","billing_npi"
"2016","IHC HEALTH SERVICES INC","SOUTH JORDAN CLINIC","Antidepressant Medication Management - Acute Phase Treatment","85","22","26","11444 S REDWOOD RD
SOUTH JORDAN, UT 840957803
(40.542853, -111.938807)","SOUTH JORDAN","840957803","1811032048"
"2016","HIGHLAND MEDICAL PLLC","HIGHLAND FAMILY PRACTICE","Antidepressant Medication Management - Acute Phase Treatment","81","17","21","4460 HIGHLAND DR
SALT LAKE CITY, UT 841243565
(40.675496, -111.842007)","SALT LAKE CITY","841243565","1215010327"
"2016","SHANE D GAGON MD, PC","CASTLE COUNTRY FAMILY MEDICINE","Antidepressant Medication Management - Acute Phase Treatment","69","9","13","377 NO. FAIRGROUNDS RD.
PRICE, UT 845014211
(39.606161, -110.834586)","PRICE","845014211","1982815064"
"2016","UNIVERSITY OF UTAH ADULT SERVICES","UNIV. OF UTAH HOSP. GEN. MED. DIVISION","Antidepressant Medication Management - Acute Phase Treatment","68","36","53","50 N MEDICAL DR
SALT LAKE CITY, UT 841320001
(40.772019, -111.837022)","SALT LAKE CITY","841320001","1356745152"
"2016","PREMIER FAMILY MEDICAL",,"Antidepressant Medication Management - Acute Phase Treatment","72","39","54","275 W 200 N
LINDON, UT 840425009
(40.341912, -111.721925)","LINDON","840425009","1427492305"
"2016","PIONEER COMPREHENSIVE MEDICAL, LC",,"Antidepressant Medication Management - Acute Phase Treatment","83","10","12","12433 FORT ST
DRAPER, UT 840209363
(40.524599, -111.864231)","DRAPER","840209363","1891975595"
"2016","WAYNE COMMUNITY HEALTH CENTERS INC",,"Antidepressant Medication Management - Acute Phase Treatment","53","9","17","128 S 300 W
BICKNELL, UT 84715
(38.235468, -112.225537)","BICKNELL","84715","1093816282"
"2016","OGDEN CLINIC",,"Antidepressant Medication Management - Acute Phase Treatment","60","228","380","4650 HARRISON BLVD
OGDEN, UT 844034303
(41.178759, -111.949211)","OGDEN","844034303","1578550083"
"2016","UTAH HEALTHCARE INSTITUTE INC","ST. MARK'S FAMILY MEDICINE","Antidepressant Medication Management - Acute Phase Treatment","28","11","39","1250 E 3900 S
SALT LAKE CITY, UT 841241348
(40.687061, -111.858008)","SALT LAKE CITY","841241348","1376597344"
"2016","IHC HEALTH SERVICES INC","COTTONWOOD INTERNAL MEDICINE","Antidepressant Medication Management - Acute Phase Treatment","79","11","14","181 E MEDICAL TOWER DR
MURRAY, UT 841074872
(40.644425, -111.886649)","MURRAY","841074872","1871623140"
"2016","IHC HEALTH SERVICES INC","INTERMOUNTAIN RICHFIELD FAMILY PRACTICE","Antidepressant Medication Management - Acute Phase Treatment","70","14","20","460 N MAIN ST
RICHFIELD, UT 847011836
(38.777403, -112.084739)","RICHFIELD","847011836","1265576326"
"2016","COTTONTREE FAMILY PRACTICE",,"Antidepressant Medication Management - Acute Phase Treatment","58","18","31","2230 N UNIVERSITY PKWY
PROVO, UT 846041509
(40.262193, -111.66618)","PROVO","846041509","1407036189"
"2016","IHC HEALTH SERVICE INC","INTERMOUNTAIN EPHRAIM CLINIC","Antidepressant Medication Management - Acute Phase Treatment","71","47","66","525 N MAIN ST
EPHRAIM, UT 846271155
(39.367155, -111.587051)","EPHRAIM","846271155","1013058395"
"2016","IHC HEALTH SERVICES, INC","UVRMC MERRILL GAPPMAYER","Antidepressant Medication Management - Acute Phase Treatment","77","34","44","475 W 940 N
PROVO, UT 846043301
(40.246335, -111.665981)","PROVO","846043301","1558404426"
"2016","NORTHEASTERN UTAH MEDICAL GROUP",,"Antidepressant Medication Management - Acute Phase Treatment","55","36","65","210 W 300 N 7-3
ROOSEVELT, UT 84066
(40.303413, -109.994437)","ROOSEVELT","84066","1982664199"
"2016","COPPERVIEW MEDICAL CENTER, LLC",,"Antidepressant Medication Management - Acute Phase Treatment","61","63","104","3556 W 9800 S
SOUTH JORDAN, UT 840953211
(40.573256, -111.976112)","SOUTH JORDAN","840953211","1316970924"
"2016","IHC HEALTH SERVICES INC","INTERMOUNTAIN HURRICANE VALLEY CLINIC","Antidepressant Medication Management - Acute Phase Treatment","69","18","26","75 N 2260 W
HURRICANE, UT 847372034
(37.178409, -113.329506)","HURRICANE","847372034","1386789477"
"2016","GARFIELD COUNTY","GARFIELD HOSPITAL PHYSICIANS GROUP","Antidepressant Medication Management - Acute Phase Treatment","50","7","14","200 N 400 E
PANGUITCH, UT 84759
(37.825925, -112.427897)","PANGUITCH","84759","1356350219"
"2016","KENNETH L CRUMP MD PC","LAKEVIEW FAMILY MEDICINE","Antidepressant Medication Management - Acute Phase Treatment","38","11","29","811 N 900 W
OREM, UT 840577701
(40.312447, -111.71746)","OREM","840577701","1053408450"
"2016","CENTRAL VALLEY MEDICAL CENTER","NEPHI MEDICAL CLINIC","Antidepressant Medication Management - Acute Phase Treatment","76","25","33","48 W 1500 N
NEPHI, UT 846488900
(39.730587, -111.837215)","NEPHI","846488900","1992724975"
"2016","TOOELE CLINIC CORP",,"Antidepressant Medication Management - Acute Phase Treatment","44","8","18","196 E 2000 N
TOOELE, UT 840749335
(40.565562, -112.298247)","TOOELE","840749335","1073512364"
"2016","PREMIER FAMILY MEDICAL",,"Antidepressant Medication Management - Acute Phase Treatment","72","33","46","680 E MAIN ST
LEHI, UT 84043
(40.388149, -111.838946)","LEHI","84043","1568806545"
"2016","HEALTH CLINICS OF UTAH-SLC","UTAH DEPARTMENT OF HEALTH","Antidepressant Medication Management - Acute Phase Treatment","36","9","25","168 N 1950 W STE 201
SALT LAKE CITY, UT 841163007
(40.773081, -111.947079)","SALT LAKE CITY","841163007","1871654459"
"2016","IHC HEALTH SERVICES, INC","NORTH OGDEN CLINIC","Antidepressant Medication Management - Acute Phase Treatment","76","22","29","2400 N WASHINGTON BLVD
OGDEN, UT 844147233
(41.300927, -111.968793)","OGDEN","844147233","1548202096"
"2016","IHC HEALTH SERVICES INC","INTERMOUNTAIN SPRINGVILLE CLINIC","Antidepressant Medication Management - Acute Phase Treatment","81","13","16","762 W 400 S
SPRINGVILLE, UT 84663
(40.161198, -111.62553)","SPRINGVILLE","84663","1629104542"
"2016","IHC HEALTH SERVICES INC","HEREFORDSHIRE CLINIC","Antidepressant Medication Management - Acute Phase Treatment","67","22","33","1915 W 5950 S
ROY, UT 840671454
(41.155695, -112.027087)","ROY","840671454","1053441873"
"2016","IHC HEALTH SERVICES INC","INTERMOUNTAIN RIVER ROAD FAMILY MEDICINE","Antidepressant Medication Management - Continuation Phase Treatment","39","11","28","577 S RIVER RD
ST GEORGE, UT 847902097
(37.097071, -113.557159)","ST GEORGE","847902097","1417092883"
"2016","IHC HEALTH SERVICES INC","SOUTH OGDEN CLINIC","Antidepressant Medication Management - Continuation Phase Treatment","61","11","18","975 CHAMBERS ST
SOUTH OGDEN, UT 844034591
(41.164784, -111.953021)","SOUTH OGDEN","844034591","1922143643"
"2016","MOUNTAINSTAR MEDICAL GROUP- CACHE VALLEY, LLC","MOUNTAINSTAR CACHE VALLEY MEDICAL GROUP","Antidepressant Medication Management - Continuation Phase Treatment","58","14","24","2380 N 400 E
NORTH LOGAN, UT 843416000
(41.775714, -111.823092)","NORTH LOGAN","843416000","1144475674"
"2016","MOUNTAINSTAR MEDICAL GROUP-ST. MARKS HOSPITAL, LLC","ST. MARK'S MILLCREEK PRIMARY CARE","Antidepressant Medication Management - Continuation Phase Treatment","49","67","136","4465 S 900 E
SALT LAKE CITY, UT 841242456
(40.675431, -111.865542)","SALT LAKE CITY","841242456","1073795258"
"2016","MOAB FAMILY MEDICINE PC",,"Antidepressant Medication Management - Continuation Phase Treatment","42","5","12","476 WILLIAMS WAY
MOAB, UT 845322065
(38.574281, -109.560686)","MOAB","845322065","1528070489"
"2016","IHC HEALTH SERVICES INC","INTERMOUNTAIN MANTI CLINIC","Antidepressant Medication Management - Continuation Phase Treatment","47","7","15","159 N MAIN ST
MANTI, UT 846421257
(39.268109, -111.637008)","MANTI","846421257","1356485411"
"2016","OGDEN CLINIC",,"Antidepressant Medication Management - Continuation Phase Treatment","43","162","380","4650 HARRISON BLVD
OGDEN, UT 844034303
(41.178759, -111.949211)","OGDEN","844034303","1578550083"
"2016","IHC HEALTH SERVICES, INC","UVRMC MERRILL GAPPMAYER","Antidepressant Medication Management - Continuation Phase Treatment","61","27","44","475 W 940 N
PROVO, UT 846043301
(40.246335, -111.665981)","PROVO","846043301","1558404426"
"2016","GRANGER MEDICAL CLINIC, INC.","GRANGER MEDICAL CLINIC - WASATCH","Antidepressant Medication Management - Continuation Phase Treatment","54","19","35","1160 E 3900 S
SALT LAKE CITY, UT 841241202
(40.687061, -111.857946)","SALT LAKE CITY","841241202","1629163746"
"2016","IHC HEALTH SERVICES INC","BEAR RIVER FAMILY MEDICINE","Antidepressant Medication Management - Continuation Phase Treatment","17","3","18","420 W 600 N
TREMONTON, UT 843372400
(41.718815, -112.171807)","TREMONTON","843372400","1487853826"
"2016","IHC HEALTH SERVICES INC","LAYTON CLINIC","Antidepressant Medication Management - Continuation Phase Treatment","55","21","38","2075 UNIVERSITY PARK BLVD
LAYTON, UT 840411611
(41.090124, -111.987769)","LAYTON","840411611","1467597005"
"2016","SHANE D GAGON MD, PC","CASTLE COUNTRY FAMILY MEDICINE","Antidepressant Medication Management - Continuation Phase Treatment","54","7","13","377 NO. FAIRGROUNDS RD.
PRICE, UT 845014211
(39.606161, -110.834586)","PRICE","845014211","1982815064"
