"number","pipeline","title","labels","body","workgroups","milestone","estimate","url","created_at","updated_at","position","closed_at"
"10100","Ready to Deploy","Duplicative AW Reviews on UC Folder (Debugging)","Workgroup: ROW, Type: Bug Report, Impact: 1-Severe, Product: AMANDA, Project: AMANDA V7 Upgrade","### ""The UC folders cleared off AW reviews coming back to the tasklist and have multiple duplicate AW Reviews inside the folder.""
- Submitted by Rashmi w/ AW
- **INC0222275**

**Notes:**
- System is inserting a comment doc for each review, so the comment docs are duplicating. 


----
Q: Are any other folder processes duplicating?
Q: Does the process clear from the task list after it closes?
Q: Need example folders & processes. 
Q: Need user names to work with. 



----
**Screenshots from SN ticket:**
![UC 1](https://user-images.githubusercontent.com/49930868/186462753-40c1ea63-3f34-4e29-8cf6-cbfb91553b90.png)

![UC](https://user-images.githubusercontent.com/49930868/186462777-9174b7a5-24ad-440c-acbe-8ae31e0e9366.PNG)


","ROW",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10100","2022-08-24T15:42:31.000","2022-09-02T16:02:33.000","3",
"10169","On Deck","Setting up an account","Workgroup: TED, Type: IT Support, Product: AMANDA, Status: Awaiting Response","<!-- Email -->
<!-- Shanice.jackson@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

Setting up an account

> How soon do you need this?

Flexible  — An extended timeline is OK

> Requested By
Shanice J.

Request ID: DTS22-105105

","TED",,"1","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10169","2022-09-01T18:24:23.000","2022-09-01T19:28:18.000","3",
"10105","In Progress","V7 Report Bug: FDU Revenue Report With Waivers report (51036) is not populating the Reporting code","Workgroup: ROW, Type: Bug Report, Need: 2-Should Have, Product: AMANDA, Project: AMANDA V7 Upgrade","V7 Report Bug: 
Crystal T. is reporting that the ROW Open deficiency report (51036) is not populating the Reporting code:


Pulling the report this morning did work, but the Reporting Code is not generating on the AMANDA report.  This is needed to record the entry in AIMS.  Below is a snip from June report where I made the Reporting Code and Total pink.
 
![RPTNGCODE.png](https://images.zenhubusercontent.com/5e8dfbfabf171441c3a5684e/cf4b992a-486a-4cef-aa7b-b646d2b47078)

And below shows a snip of the July report, but there is no Reporting Code printed.
 
![NORPTNGCD.png](https://images.zenhubusercontent.com/5e8dfbfabf171441c3a5684e/86679ef8-57be-4613-bce5-da705bb98635)

Report is in:
Reports> ATD> FDU Revenue Report With Waivers (51036) 
","ROW",,"2","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10105","2022-08-24T17:21:18.000","2022-09-01T17:39:39.000","10",
"10163","On Deck","Project Meeting Notes: NBP Applications","Type: Meeting, Service: Product, Product: AMANDA","**This single issue will capture all meeting notes.**",,,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10163","2022-09-01T00:20:32.000","2022-09-01T00:23:02.000","5",
"10087","Closed","V7 Permissions - Hello,I am unable to complete tasks/attempts in AMANDA for approving/rejecting License Agreements ...","Workgroup: TED, Type: Bug Report, Impact: 2-Major, Product: AMANDA","<!-- Email -->
<!-- matthew.selfridge@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

Hello,

I am unable to complete tasks/attempts in AMANDA for approving/rejecting License Agreements etc. I should have the same user permission as Ravi Dhamrat, who upon clicking a license agreement is given a popup to fulfill the task, which I am not given. This prevents me from using AMANDA for approvals and therefor rely on Ravi to submit the action. 

> Is there anything else we should know?

The only difference between our process is that Ravi assigns *himself* from the ATD reviewer, whereas for me, *he* changed the assignment to me. This could be causing the bug, or it could be my account. I have not yet tested if assigning it myself fixes the issue.

> Website Address

https://amanda.austintexas.gov/backoffice/core/home.zhtml#

Internet Browser: Edge

> Requested By
Matthew S.

Request ID: DTS22-105000

","TED",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10087","2022-08-22T22:00:12.000","2022-08-31T21:38:29.000","17","2022-08-31T21:38:29.000"
"10040","Closed","Eusebio G. and Donathan H. need permissions to UC folder similar to Reyes C. ","Workgroup: ROW, Type: IT Support, Product: AMANDA","<!-- Email -->
<!-- jaclyn.lozano@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

Eusebio G. and Donathan H. need permissions to UC folder similar to Reyes C. (see full names in Edit mode)

<!-- Eusebio Garza-->
<!-- Donathan Hutchinson -->
<!--  Reyes Camacho -->


> How soon do you need this?

Soon — This week 

> Is there anything else we should know?

By Friday, 8/18 hopefully. There are deadlines that require Eusebio and Donathan to review UC cases but they cannot create documents. 

> Requested By
Jaclyn L.

Request ID: DTS22-104915

","ROW",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10040","2022-08-16T22:12:37.000","2022-08-31T21:37:19.000","17","2022-08-31T21:37:19.000"
"10153","New","Ability to set Micro Mobility Permit Types such as bike and scooter","Workgroup: PE, Need: 1-Must Have, Type: Enhancement, Product: AMANDA","<!-- Email -->
<!-- jeffrey.brown@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

Please add a selection when submitting permit type to add that it is for bike racks or scooters to add or maintain, this would be extremely beneficial and save so much time. 

> Describe the outcome you'd like to see when this feature is implemented.

A selection button when submitting a permit type to show it is for something micro mobility bike or scooter related

> Describe any workarounds you currently have in place or alternative solutions you've considered.

We have to go through everyone, no work around available

> Is there anything else we should know?

Within the next week hopefully, a lot of time is wasted on just having to research all permit types to find if it is micro mobility related pertaining to bikes or scooters.

> Requested By
Jeffrey B.

Request ID: DTS22-105080

","PE",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10153","2022-08-31T18:49:50.000","2022-08-31T19:01:05.000","39",
"10104","Closed","V7 Permissions: Amber H. can no longer add Fees to the SP folder","Need: 1-Must Have, Workgroup: TDS, Product: AMANDA, Provider: CTM, Project: AMANDA V7 Upgrade","V7 Permissions: Amber H. can no longer add Fees to the SP folder and she has lost access to do different tasks.","TDS",,"1","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10104","2022-08-24T17:15:50.000","2022-08-31T16:01:12.000","2","2022-08-31T16:01:12.000"
"9976","Closed","Create AMANDA account for Margaret ","Workgroup: OSE, Type: IT Support, Product: AMANDA, Provider: CTM","<!-- Email -->
<!-- margaret.rapuano@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

Please set up a new AMANDA account for Margaret. See attached. 

Computer Number ATD-9K046M3-N1

> How soon do you need this?

Soon — This week 

> Requested By
Margaret R.

[Attachment](https://api.knack.com/v1/applications/595d00ebd315cc4cb98daff4/download/asset/62f3ce31331478002108f870/margaretrapuano_amanda_masteruserpermissions_form_20220715.docx) (74.07kb)

Request ID: DTS22-104870

","OSE",,"1","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9976","2022-08-10T15:29:43.000","2022-08-31T16:00:16.000","1","2022-08-31T16:00:06.000"
"10086","Closed","Bug in approving/rejecting license agreements AMANDA","Workgroup: TED, Type: Bug Report, Impact: 2-Major, Product: AMANDA","<!-- Email -->
<!-- matthew.selfridge@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

Hello,

I am unable to complete tasks/attempts in AMANDA for approving/rejecting License Agreements etc. I should have the same user permission as <!--Ravi Dhamrat--> Ravi D., who upon clicking a license agreement is given a popup to fulfill the task, which I am not given. This prevents me from using AMANDA for approvals and therefor rely on Ravi to submit the action. 

> Is there anything else we should know?

The only difference between our process is that Ravi assigns *himself* from the ATD reviewer, whereas for me, *he* changed the assignment to me. This could be causing the bug, or it could be my account. I have not yet tested if assigning it myself fixes the issue.

> Website Address

https://amanda.austintexas.gov/backoffice/core/home.zhtml#

Internet Browser: Edge

> Requested By
Matthew S.

Request ID: DTS22-105000

","TED",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10086","2022-08-22T21:57:07.000","2022-08-31T15:59:14.000","8","2022-08-31T15:59:14.000"
"10139","New","[AMANDA] TIA & SIF Payment Data Reports","Workgroup: Finance, Type: Data, Impact: 1-Severe, Product: AMANDA","### Write Query & provide raw data to customer for SIF & TIA fee payments. 
- Data output column names below
- Folder types = SIF, TIA
- Each fee should be on it's own row
- Input parameters are payment start date and payment end date. 

**Customer:** Van P. with ATD Finance

<div ccp_infra_version='3' ccp_infra_timestamp='1661887426219' ccp_infra_user_hash='881534590' ccp_infra_copy_id='2fffc2d2-69d0-4f60-b02a-1a13abe98763' data-ccp-timestamp='1661887426219'><html>

<head>
<meta http-equiv=Content-Type content=""text/html; charset=utf-8"">
<meta name=ProgId content=Excel.Sheet>
<meta name=Generator content=""Microsoft Excel 15"">

</head>

<body link=""#0563C1"" vlink=""#954F72"">



Folder Type | Folder ROWID | Folder Name | Primary Folder property | Fee Name | Amount Paid | Payment Date
-- | -- | -- | -- | -- | -- | --




</body>

</html>
</div>

------
<!-- Email -->
<!-- van.pham@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

I would like to have 2 reports: 1 for TIA and 1 for SIF in AMANDA  to get the following information:
Payment date; Amount paid; Folder Name; Reference #;  Property RSN/Location.

Thank you so much for your help.
Van

> How soon do you need this?

Urgently — Critical that this is addressed today

> Is there anything else we should know?

I have to reconcile SIF and TIA payments received but I don't know who paid them and what's the location. The Controller's website shows the deposits for TIA and SIF but there is no information to match in Amanda. Therefore, I need these 2 reports as soon as possible.
Thank you.

> Requested By
Van P.

Request ID: DTS22-105050

","Finance",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10139","2022-08-30T17:06:36.000","2022-08-30T19:26:39.000","38",
"9823","Ready to Deploy","V7 SIF: Add SIF features to Residential Volume Builder Folder (Deploying to DEV)","Type: Bug Report, Impact: 2-Major, Need: 1-Must Have, Type: Enhancement, Workgroup: TDS, Product: AMANDA, Provider: CTM, Provider: LaunchIT, Project: Street Impact Fee Implimentation","### Add SIF infos and ATD-SIF Review to RVM PR folders.
_As we did on PR #8916_


**Info**
Add 2 infos (_the info names are probably wrong_):

1. SIF Required? - make mandatory
2. SIF Folder ROW ID

**Add ATD-SIF Review process functionality**
1. ATD-SIF Review should be inserted during formal distribution if info SIF Required is Yes.  
2. ATD-SIF Review comment document should insert during formal distribution. 
3. The distribution cycle should not be allowed to be approved in ATD-SIF review status is Rejected. 
4. If ATD-SIF review is rejected, the next formal distribution should insert the ATD-SIF Review process. ","TDS",,"3","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9823","2022-07-21T21:22:22.000","2022-08-30T14:49:40.000","1",
"10135","Closed","Update Active Parking Permits 08/29/2022","Workgroup: OSE, Service: Geo, Product: AMANDA",,"OSE",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10135","2022-08-29T18:59:52.000","2022-08-29T18:59:57.000",,"2022-08-29T18:59:57.000"
"10134","Closed","Update AMANDA street events 08/29/2022","Workgroup: OSE, Service: Geo, Product: AMANDA",,"OSE",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10134","2022-08-29T18:59:05.000","2022-08-29T18:59:11.000",,"2022-08-29T18:59:11.000"
"10057","In Progress","V7 BUG: UC Agenda (56108), UC Tracking# is not displaying the right information information should be pulled from the INFO tab-Austin Utility Coordination Tracking #(UCC/DUC #)","Workgroup: ROW, Type: Bug Report, Impact: 2-Major, Product: AMANDA","<!-- Email -->
<!-- jaclyn.lozano@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

When generating UC Agenda, UC Tracking# is not displaying the right information. The information should be pulled from the INFO tab-Austin Utility Coordination Tracking #(UCC/DUC #). The info currently being pulled is the Primary Contact Phone Number. 

## It is also:
ATD-UC Report-Agenda is not generating correctly. It is only generating half the projects it needs to be including in the Agenda report.

Menu-Reports-ATD-UC Agenda Report(56108).

It should be adding all folders that have AULCC Meeting Date = selected date for the report.

For AULCC Meeting Date of 8/18/22, it should display ROWIDs 12496035, 12984817, 12986661, 12924652. It is ONLY including 12496035 and 12924652.

Internet Browser: Edge

> Requested By
Jaclyn L.

[Attachment](https://api.knack.com/v1/applications/595d00ebd315cc4cb98daff4/download/asset/62fe68725602450021816fc5/ucreportphonenum.png) (37.02kb)

Request ID: DTS22-104945

This was also recorded on Duplicate card #9964","ROW",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10057","2022-08-18T16:29:16.000","2022-08-29T14:40:53.000","11",
"9896","Closed","V7 Bugs: RW-Valet Parking Annual (missing infos)","Workgroup: ROW, Type: Bug Report, Impact: 2-Major, Product: AMANDA, Project: AMANDA V7 Upgrade","**Acceptance Criteria (Info Fields)**

- RW Valet Annual folder is missing the info field '# On-Street Parking Spaces'. 
- The folder also does not need to have 'Number of Double Meters' and 'Number of Single Meters' info fields. 






<img width=""680"" alt=""Screen Shot 2022-08-02 at 1 28 41 PM"" src=""https://user-images.githubusercontent.com/49930868/182447419-cb690125-a3ac-46a6-85b5-568aae4c3250.png"">

We are missing the “# On-Street Parking Spaces” Info field. There are two new fields in it’s place “Number of Double Meters” and “Number of Single Meters”. (Unsure if this is impacting our ability to issue the permits.)","ROW",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9896","2022-08-02T18:00:27.000","2022-08-29T14:33:58.000","0","2022-08-29T14:33:58.000"
"10127","New","AMANDA Update the fee amounts reflected in a Pick Field on EX and DS folders.","Workgroup: ROW, Need: 1-Must Have, Type: Enhancement, Product: AMANDA","<!-- Email -->
<!-- paloma.amayo-ryan@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

Update the fee amounts reflected in a Pick Field on EX and DS folders.

> Describe the outcome you'd like to see when this feature is implemented.

I would like to see the fee amounts made current.

> Describe any workarounds you currently have in place or alternative solutions you've considered.

We have to remember to manually edit this.

> Is there anything else we should know?

The fees must be corrected ... but perhaps we can leave out fee amounts in the future

> Requested By
Paloma A.

[Attachment](https://api.knack.com/v1/applications/595d00ebd315cc4cb98daff4/download/asset/6308fc65e32d9f0021bb7cd7/20220826_120111.png) (28.48kb)

Request ID: DTS22-105045

","ROW",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10127","2022-08-26T17:01:48.000","2022-08-26T17:02:55.000","37",
"10078","Closed","Update AMANDA street events","Workgroup: OSE, Service: Geo, Product: AMANDA",,"OSE",,"1","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10078","2022-08-22T18:04:03.000","2022-08-25T18:15:26.000","15","2022-08-25T18:15:26.000"
"9964","Closed","Bug [V7] - Report AULCC Agenda Report (56108) is not generating correctly","Workgroup: ROW, Type: Bug Report, Impact: 1-Severe, Product: AMANDA, Project: AMANDA V7 Upgrade","<!-- Email -->
<!-- jaclyn.lozano@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

ATD-UC Report-Agenda is not generating correctly. It is only generating half the projects it needs to be including in the Agenda report. 

Menu-Reports-ATD-UC Agenda Report(56108). 

It should be adding all folders that have AULCC Meeting Date = selected date for the report. 

For AULCC Meeting Date of 8/18/22, it should display ROWIDs 12496035, 12984817, 12986661, 12924652. It is ONLY including 12496035 and 12924652.

> Is there anything else we should know?

ATD-UC Report-Agenda is not generating correctly. It is only generating half the projects it needs to be including in the Agenda report. 

Menu-Reports-ATD-UC Agenda Report(56108). 

It should be adding all folders that have AULCC Meeting Date = selected date for the report. 

For AULCC Meeting Date of 8/18/22, it should display ROWIDs 12496035, 12984817, 12986661, 12924652. It is ONLY including 12496035 and 12924652.

> Website Address

https://amanda.austintexas.gov/backoffice/core/home.zhtml#

Internet Browser: Edge

> Requested By
Jaclyn L.

Request ID: DTS22-104855

","ROW",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9964","2022-08-09T14:32:07.000","2022-08-24T20:48:48.000","7","2022-08-24T20:48:48.000"
"9598","Needs Scoping","SIF PDox Integration","Type: Meeting, Type: Feature, Need: 1-Must Have, Workgroup: TDS, Product: AMANDA, Type: Integration, Project: Street Impact Fee Implimentation","### All expedited plan reviews are managed by DSD using an integration with Project Docs. We need to insert ATD SIF Review into this process ASAP. 
_This was a missed requirement during SIF discovery._","TDS",,"3","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9598","2022-06-29T15:50:28.000","2022-08-24T20:41:07.000","78",
"9904","Closed","Not able to access items due to Amanda upgrade: Cashier rights and FDU revenue reports (Waiting on CTM)","Workgroup: Finance, Type: IT Support, Product: AMANDA, Provider: CTM","<!-- Email -->
<!-- crystal.torres@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

With the AMANDA upgrade I'm not able to access various items. The training module shows you could customize toolbar for Cashier - but I don't have that selection to choose. Do I still have cashier rights?
Also, monthly I run an AMANDA ""FDU Revenue Report with Waivers (51036)"", but when I try I get an error saying No Data Found.  

> How soon do you need this?

Soon — This week 

> Is there anything else we should know?

I need this soon because I am not able to enter payments in AMANDA. Nor am I able to run the AMANDA Waiver report for July 2022 to make the deadline for month end on 8/4/22. 


> Requested By
Crystal T.

[Attachment](https://api.knack.com/v1/applications/595d00ebd315cc4cb98daff4/download/asset/62e96c47e1e11e0021df357f/amandaupgradeissues.doc) (121.0kb)

Request ID: DTS22-104795

","Finance",,"1","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9904","2022-08-02T20:19:10.000","2022-08-24T20:32:19.000","6","2022-08-24T20:32:19.000"
"9903","Closed","Trouble finding revenue collected report in Amanda 7","Workgroup: Finance, Type: Other, Product: AMANDA, Provider: CTM","<!-- Email -->
<!-- erin.williams@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

In Amanda 6 I used to run a report (51036) to track our revenue collected and I have tried finding that report in Amanda 7 in the data reporting section but I don't see it.  I use this report to track our revenue by source code and compare it to the Controller's data so we can know what revenue hasn't posted yet that we need to account for.  

> How soon do you need this?

Flexible  — An extended timeline is OK

> Is there anything else we should know?

If I could have this within the next few weeks that would be great as I'd like to know what's still in suspense by the end of the fiscal year. 

> Requested By
Erin W.

Request ID: DTS22-104790

","Finance",,"1","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9903","2022-08-02T20:18:24.000","2022-08-24T20:30:38.000","5","2022-08-24T20:30:38.000"
"9715","Closed","SIF Permissions for all TDS Users ","Type: IT Support, Need: 1-Must Have, Workgroup: TDS, Product: AMANDA, Provider: CTM","### SIF Permissions for multiple accounts. All SIF permissions should match MITCHLLA

- [x] CALLISON
- [x] MAJDDARI
- [x] GOLDENB
- [x] GOODJ
- [x] CARDENAM
- [x] MORROWAD
- [x] JOHNSREN
- [x] KONTSEVOYD
- [x] RAHMANMA
- [x] (Need user name) Joan Minyard
- [x] (Need user name) Sean Conway


----
<!-- Email -->
<!-- nathan.aubert@austintexas.gov -->

> What application are you using?

AMANDA

> Describe the problem.

The entire TDS team needs permission to edit SIF folders in AMANDA. Team members have had issues with adding rows in the building info tab, uploading attachments, etc. The following users are affected: Justin Good, Joan Minyard, Matiur Rahman, Bryan Golden, Adrianna Morrow, Dari Majd, Jayesh Dongre, Elena Christopher-Allison, Curtis Beaty, Daniil Kontsevoy

> How soon do you need this?

Soon — This week 

> Is there anything else we should know?

This issue is hindering the team's ability to effectively handle the workload associated with SIF.

> Requested By
Nathan A.

[Attachment](https://api.knack.com/v1/applications/595d00ebd315cc4cb98daff4/download/asset/62cd8e712050c5002030a8cf/microsoftteamsimage2.png) (8.32kb)

Request ID: DTS22-104600

","TDS",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9715","2022-07-12T15:11:13.000","2022-08-24T20:28:08.000","32","2022-08-24T20:28:08.000"
"10015","Closed","V7 Permissions for Finance (TDS) team need to be updated ","Workgroup: Finance, Type: IT Support, Need: 1-Must Have, Product: AMANDA, Provider: CTM, Project: AMANDA V7 Upgrade","Permissions to the TDS Finance team needs to be updated to match that of Dan V's or Melissa B.

Melissa B's Permissions:
Read Only	30000
Building Permit/Inspection Advanced	50020
Building Plan Review Advanced	50070
Land Use and Development Advanced	50420
Streets and Spaces Advanced	50820
Cashier Advanced	70020
Non-folder fees Advanced	50670

Users:
ANDERSONM
WILLIAMSE
TORRESCR","Finance",,"2","https://api.github.com/repos/cityofaustin/atd-data-tech/issues/10015","2022-08-12T19:36:50.000","2022-08-24T20:26:40.000","10","2022-08-24T20:24:16.000"
"9956","Closed","V7 Mass Permission Update","Workgroup: Finance, Workgroup: OSE, Workgroup: ROW, Type: IT Support, Impact: 2-Major, Need: 1-Must Have, Workgroup: TDS, Product: AMANDA, Project: AMANDA V7 Upgrade","Due to the high number of permissions issues, we have decided to perform a mass user update to give all ATD AMANDA users advanced permissions. 

- Nate has the most up-to-date permissions doc. There is a draft [here](https://cityofaustin-my.sharepoint.com/:x:/g/personal/tracy_linder_austintexas_gov/EU71x-_I7pFMjDkNYhhHmvcBufd3XjoMjdJyVYzRPnLcyg?e=Sh3whP) for reference only. ","Finance, ROW, TDS, OSE",,,"https://api.github.com/repos/cityofaustin/atd-data-tech/issues/9956","2022-08-05T21:15:25.000","2022-08-24T20:26:15.000","18","2022-08-24T20:26:15.000"
