"hr_f_year_id","department_desc","position_title_desc","staffing_level_desc","employee_ethnicity_desc","employee_gender","generation_type","employee_class_id","employee_class_desc","eeoc_class_id","eeoc_class_desc","age_group","effective_date","city_name","county_code","county_name","state_name","zip_code","employee_count","average_age","avg_hourly_rate"
"2013","Fire","Firefighter","Worker","White","M","Millennial","5","Fire Kelly","40","Protect/Svc","20-29",,"Austin","TX","78732","4845","Travis","1","29",
"2011","Austin Resource Recovery","Business Process Consultant","Worker","White","F","Baby Boomer","1","Standard/Non-Exempt","20","Professionals","60-69",,"Austin","TX","787450000","4845","Travis","1","61",
"2013","Austin Public Library","Security Guard","Worker","Hispanic or Latino","F","Generation X","1","Standard/Non-Exempt","40","Protect/Svc","30-39",,"Kyle","TX","78640","4820","Hays","1","36",
"2020","Building Services","Building & Grounds Assistant","Worker","Two or more races","F","Generation X","1","Standard/Non-Exempt","80","Serv/Maint","30-39",,,,,,,"1","39",
"2012","Watershed Protection","Environmental Cmplnc Spec Sr","Worker","White","F","Baby Boomer","1","Standard/Non-Exempt","20","Professionals","50-59",,"Dripping Springs","TX","78620","4820","Hays","1","55",
"2021","Fleet Mobility Services","Human Resources Advisor Sr","Worker","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69","2020-09-13T00:00:00.000","Round Rock","TX","78665","4849","Williamson","1","62","39"
"2021","Austin Water","AW Treatment O & M Tech Sr","Worker","Hispanic or Latino","M","Millennial","1","Standard/Non-Exempt","70","Skill Craft","30-39","2020-09-13T00:00:00.000","Cele","TX","78653","4845","Travis","1","31","23"
"2015","Development Services","Plans Examiner C","Worker","White","M","Baby Boomer","1","Standard/Non-Exempt","50","Para-Prof","50-59",,"Georgetown","TX","78628","4849","Williamson","1","59",
"2020","Economic Development","Div Mgr, Economic Development","Manager","American Indian/Alaska Native","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69",,"Austin","TX","78722","4845","Travis","1","62",
"2011","Austin Energy","Power Control System Tech II","Worker","White","M","Baby Boomer","1","Standard/Non-Exempt","70","Skill Craft","50-59",,"Georgetown","TX","78633","4849","Williamson","1","58",
"2016","Fire","Firefighter","Worker","Black or African American","M","Generation X","5","Fire Kelly","40","Protect/Svc","30-39",,"Leander","TX","78641",,,"1","37",
"2016","Watershed Protection","Drainage Ops & Maint Crew Ld","Worker","Hispanic or Latino","M","Generation X","1","Standard/Non-Exempt","80","Serv/Maint","30-39",,"Georgetown","TX","78626","4849","Williamson","1","39",
"2012","Fire","Fire Division Chief","Manager","White","M","Baby Boomer","5","Fire Kelly","20","Professionals","40-49",,"Austin","TX","787270000","4845","Travis","1","48",
"2014","Austin Transportation","Parking Meter Tech II","Worker","Hispanic or Latino","M","Generation X","1","Standard/Non-Exempt","30","Technicians","40-49",,"Austin","TX","78725",,,"1","45",
"2014","Municipal Court","Court Clerk Lead","Worker","White","F","Generation X","1","Standard/Non-Exempt","60","Admin/Supp","30-39",,"Kyle","TX","78640","4820","Hays","1","35",
"2018","Municipal Court","Accounting Associate II","Worker","Hispanic or Latino","F","Generation X","1","Standard/Non-Exempt","50","Para-Prof","40-49","2017-11-26T00:00:00.000","Austin","TX","78748","4845","Travis","1","49","25"
"2019","Austin Energy","Supv, Customer Service","Supervisor","Black or African American","F","Generation X","2","Standard/Exempt","20","Professionals","50-59","2018-09-30T00:00:00.000","Austin","TX","78748","4845","Travis","1","50","36"
"2021","Austin Water","Coord, Util Logistics&Plng","Worker","Hispanic or Latino","M","Generation X","1","Standard/Non-Exempt","50","Para-Prof","50-59","2020-09-13T00:00:00.000","Pflugerville","TX","78660","4845","Travis","1","55","28"
"2016","Austin Public Library","Human Resources Advisor","Worker","Black or African American","F","Baby Boomer","1","Standard/Non-Exempt","20","Professionals","50-59",,"Pflugerville","TX","78660","4849","Williamson","1","53",
"2017","Aviation","Hvy Equipment Operator II","Worker","Two or more races","M","Baby Boomer","1","Standard/Non-Exempt","70","Skill Craft","50-59",,"Del Valle","TX","78617","4845","Travis","1","57",
"2011","Human Resources","Mgr, Emplmnt","Manager","Hispanic or Latino","F","Baby Boomer","2","Standard/Exempt","20","Professionals","50-59",,"Austin","TX","78741","4845","Travis","1","58",
"2012","Emergency Medical Services","EMS Captain - Field","Worker","White","M","Generation X","14","EMS48/Non-Exempt","40","Protect/Svc","40-49",,"Austin","TX","78736","4845","Travis","1","45",
"2017","Austin Public Library","Mgr, Library","Manager","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69",,"Austin","TX","78757","4845","Travis","1","64",
"2014","Austin Public Library","Program Specialist","Worker","Black or African American","M","Generation X","1","Standard/Non-Exempt","50","Para-Prof","40-49",,"Pflugerville","TX","78660","4845","Travis","1","40",
"2013","Austin Energy","Customer Service Rep","Worker","Hispanic or Latino","F","Millennial","1","Standard/Non-Exempt","60","Admin/Supp","20-29",,"Austin","TX","78745","4845","Travis","1","28",
"2014","Austin Public Library","Mgr, Library","Manager","Hispanic or Latino","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69",,"Austin","TX","787450000","4845","Travis","1","61",
"2011","Police","Police Corporal/Detective","Worker","Black or African American","F","Generation X","3","Police/Non-Exempt","40","Protect/Svc","40-49",,"Driftwood","TX","78619","4820","Hays","1","40",
"2019","Fire","Fire Lieutenant","Supervisor","Choose Not To Disclose","M","Generation X","6","Fire 40","40","Protect/Svc","40-49","2019-08-21T00:00:00.000","Hutto","TX","78634","4849","Williamson","1","46","44"
"2010","Austin Public Library","Mgr, Library","Manager","Hispanic or Latino","F","Baby Boomer","2","Standard/Exempt","20","Professionals","50-59",,"Austin","TX","787450000","4845","Travis","1","57",
"2016","Public Works","Div Mgr, Infrastructure Ops","Manager","White","M","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69",,"Cypress","TX","77429","1314","Harris","1","67",
"2018","Police","Police Sergeant","Worker","Hispanic or Latino","M","Generation X","3","Police/Non-Exempt","40","Protect/Svc","50-59","2018-03-28T00:00:00.000","Austin","TX","78730","4845","Travis","1","51","54"
"2016","Development Services","Engineer, Managing","Manager","Hispanic or Latino","M","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69",,"Austin","TX","78749","4845","Travis","1","67",
"2017","Austin Energy","Utility Account Specialist","Worker","Choose Not To Disclose","M","Generation X","1","Standard/Non-Exempt","60","Admin/Supp","40-49",,"Austin","TX","78727","4845","Travis","1","45",
"2016","Austin Water","Biologist Senior","Worker","White","M","Generation X","2","Standard/Exempt","20","Professionals","30-39",,"Austin","TX","78748","4845","Travis","1","37",
"2021","Police","Police Sergeant","Worker","White","F","Baby Boomer","3","Police/Non-Exempt","40","Protect/Svc","50-59","2021-01-03T00:00:00.000","Kyle","TX","78640","4820","Hays","1","57","57"
"2012","Austin Public Library","Mgr, Library","Manager","White","F","Generation X","2","Standard/Exempt","20","Professionals","40-49",,"Austin","TX","78717","4849","Williamson","1","40",
"2016","Austin Public Library","Mgr, Library","Manager","Hispanic or Latino","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69",,"Austin","TX","787450000","4845","Travis","1","63",
"2014","Parks and Recreation","Prgm Coord, Environmental","Worker","Hispanic or Latino","M","Baby Boomer","1","Standard/Non-Exempt","20","Professionals","50-59",,"Austin","TX","78745","4845","Travis","1","52",
"2016","Convention Center","Business Process Spec","Worker","White","M","Generation X","2","Standard/Exempt","20","Professionals","40-49",,"West Point","TX","78963","4814","Fayette","1","47",
"2017","Police","Police Corporal/Detective","Worker","Black or African American","M","Baby Boomer","3","Police/Non-Exempt","40","Protect/Svc","50-59",,"Austin","TX","78717","4849","Williamson","1","52",
"2019","Parks and Recreation","Supt, Golf Complex","Supervisor","White","M","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69","2018-09-30T00:00:00.000","Austin","TX","787440000","4845","Travis","1","62","44"
"2020","Austin Energy","Facility Service Specialist","Worker","White","M","Baby Boomer","1","Standard/Non-Exempt","50","Para-Prof","50-59",,"Kyle","TX","78640","4820","Hays","1","55",
"2016","Emergency Medical Services","EMS Clinical Spec - Field","Worker","Asian","M","Millennial","14","EMS48/Non-Exempt","40","Protect/Svc","20-29",,"Round Rock","TX","78665","4845","Travis","1","28",
"2010","Watershed Protection","Drainage Ops & Maint Crew Ld","Worker","White","M","Baby Boomer","1","Standard/Non-Exempt","80","Serv/Maint","50-59",,"Austin","TX","78745","4845","Travis","1","54",
"2011","Fire","Firefighter","Worker","Hispanic or Latino","M","Baby Boomer","6","Fire 40","40","Protect/Svc","40-49",,"New Braunfels","TX","78132","4809","Comal","1","48",
"2016","Fire","Fire Lieutenant","Supervisor","White","M","Generation X","5","Fire Kelly","40","Protect/Svc","40-49",,"Austin","TX","78749","4845","Travis","1","40",
"2017","Austin Public Library","Library Associate","Worker","White","F","Generation X","1","Standard/Non-Exempt","60","Admin/Supp","40-49",,"Austin","TX","78750","4845","Travis","1","44",
"2014","Austin Public Library","Mgr, Library","Manager","White","F","Generation X","2","Standard/Exempt","20","Professionals","40-49",,"Austin","TX","78717","4849","Williamson","1","42",
"2011","Parks and Recreation","Recreation Programs Specialist","Worker","Hispanic or Latino","F","Baby Boomer","1","Standard/Non-Exempt","50","Para-Prof","50-59",,"Austin","TX","78744","4845","Travis","1","54",
"2017","Austin Water","Customer Service Rep Sr","Worker","White","F","Baby Boomer","1","Standard/Non-Exempt","60","Admin/Supp","60-69",,"Austin","TX","78758","4845","Travis","1","63",
"2018","Convention Center","Project Assistant","Worker","White","F","Baby Boomer","1","Standard/Non-Exempt","60","Admin/Supp","50-59","2017-11-26T00:00:00.000","Canyon Lake","TX","78133","4809","Comal","1","54","31"
"2016","Austin Water","Engineering Associate C","Worker","White","M","Baby Boomer","1","Standard/Non-Exempt","50","Para-Prof","50-59",,"Manor","TX","78653","4845","Travis","1","54",
"2010","Municipal Court","Mgr, Court Operations","Manager","White","M","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69",,"Austin","TX","78751","4845","Travis","1","63",
"2019","Austin Public Library","Mgr, Library","Manager","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69","2018-09-30T00:00:00.000","Austin","TX","78757","4845","Travis","1","66","39"
"2020","Housing and Planning","Coord, Human Resources","Worker","Black or African American","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69",,"Austin","TX","78724","4845","Travis","1","64",
"2018","Fire","Fire Lieutenant","Supervisor","White","M","Generation X","6","Fire 40","40","Protect/Svc","40-49","2018-07-08T00:00:00.000","Austin","TX","78759","4845","Travis","1","42","44"
"2011","Austin Public Library","Mgr, Library","Manager","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","50-59",,"Austin","TX","78757","4845","Travis","1","58",
"2014","Police","Police Officer","Worker","White","M","Generation X","3","Police/Non-Exempt","40","Protect/Svc","40-49",,"Lockhart","TX","78644","4805","Caldwell","4","42",
"2010","Economic Development","Mgr, Redevelopment Project","Manager","White","M","Baby Boomer","2","Standard/Exempt","20","Professionals","50-59",,"Austin","TX","787040000","4845","Travis","1","55",
"2018","Fire","Fire Prot Equip Tech Sr","Worker","White","M","Baby Boomer","1","Standard/Non-Exempt","70","Skill Craft","60-69","2017-11-26T00:00:00.000","Austin","TX","787360000","4845","Travis","1","63","35"
"2012","Police","Police Dispatcher","Worker","White","M","Generation X","1","Standard/Non-Exempt","30","Technicians","30-39",,"Round Rock","TX","78681","4849","Williamson","1","35",
"2017","Fire","Public Information Spec Sr","Worker","Hispanic or Latino","M","Generation X","2","Standard/Exempt","50","Para-Prof","40-49",,"Austin","TX","78716","4845","Travis","1","40",
"2010","Austin Public Library","Mgr, Library","Manager","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","50-59",,"Austin","TX","78757","4845","Travis","1","57",
"2015","Austin Energy","Power System Principal Engr","Manager","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","50-59",,"Georgetown","TX","78626","4845","Travis","1","57",
"2021","Austin Energy","Power Plant Technician Senior","Worker","White","M","Baby Boomer","1","Standard/Non-Exempt","70","Skill Craft","60-69","2020-09-13T00:00:00.000","Dripping Spgs","TX","78620","4820","Hays","1","63","48"
"2017","Fire","Firefighter","Worker","White","M","Generation X","5","Fire Kelly","40","Protect/Svc","40-49",,"Conroe","TX","77303","4845","Travis","1","45",
"2021","Austin Energy","Meter Services Representative","Worker","Hispanic or Latino","M","Generation X","1","Standard/Non-Exempt","80","Serv/Maint","40-49","2020-09-13T00:00:00.000","Austin","TX","78725","4845","Travis","1","43","27"
"2015","Development Services","Planner I","Worker","Hispanic or Latino","F","Generation X","1","Standard/Non-Exempt","50","Para-Prof","40-49",,"Austin","TX","78747","4845","Travis","1","41",
"2013","Austin Energy","Power System Engineer Sr","Worker","Hispanic or Latino","M","Millennial","2","Standard/Exempt","20","Professionals","20-29",,"Pflugerville","TX","78660","4845","Travis","1","28",
"2020","Development Services","Public Information Spec Sr","Worker","White","F","Baby Boomer","2","Standard/Exempt","50","Para-Prof","50-59",,"Austin","TX","78745","4845","Travis","1","57",
"2014","Police","Forensic Scientist Sr - DNA","Worker","Hispanic or Latino","F","Generation X","1","Standard/Non-Exempt","20","Professionals","30-39",,"Kyle","TX","78640","4820","Hays","1","32",
"2021","Animal Services","Coord, Human Resources","Worker","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69","2020-09-13T00:00:00.000","Jarrell","TX","76537","4849","Williamson","1","64","45"
"2018","Austin Energy","Administrative Specialist","Worker","White","F","Baby Boomer","1","Standard/Non-Exempt","60","Admin/Supp","50-59","2017-11-26T00:00:00.000","Lexington","TX","78947","4828","Lee","1","54","25"
"2016","Austin Water","Coord, Util Logistics&Plng","Worker","Hispanic or Latino","F","Baby Boomer","1","Standard/Non-Exempt","50","Para-Prof","60-69",,"Cedar Creek","TX","78612","4802","Bastrop","1","60",
"2014","Austin Water","AW Pipeline Technician Sr","Worker","Hispanic or Latino","M","Millennial","1","Standard/Non-Exempt","70","Skill Craft","30-39",,"Cedar Creek","TX","78612","4802","Bastrop","1","31",
"2021","Fire","Fire Captain","Supervisor","Hispanic or Latino","M","Generation X","6","Fire 40","40","Protect/Svc","40-49","2021-07-30T00:00:00.000","Austin","TX","78745","4845","Travis","1","46","54"
"2012","Austin Water","AW Treatment O & M Tech Sr","Worker","Hispanic or Latino","M","Generation X","1","Standard/Non-Exempt","70","Skill Craft","40-49",,"Del Valle","TX","78617","4845","Travis","1","41",
"2015","Austin Water","Prgm Coord, Environmental","Worker","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","50-59",,"Blanco","TX","78606","4803","Blanco","1","59",
"2018","Austin Public Library","Mgr, Library","Manager","White","F","Baby Boomer","2","Standard/Exempt","20","Professionals","60-69","2017-11-26T00:00:00.000","Austin","TX","78757","4845","Travis","1","65","38"
"2010","Management Services","Coord, OCMO Clnl Edu Dev","Worker","White","F","Generation X","13","EMS40/Exempt","50","Para-Prof","40-49",,"Austin","TX","78736","4845","Travis","1","41",
"2018","Communications & Public Inform","Content Strategist/Designer","Worker","White","F","Millennial","1","Standard/Non-Exempt","50","Para-Prof","30-39","2017-11-26T00:00:00.000","Austin","TX","78751","4845","Travis","1","35","36"
"2019","Convention Center","Contract Mngmt Specialist III","Worker","Black or African American","M","Generation X","2","Standard/Exempt","20","Professionals","40-49","2019-08-18T00:00:00.000","Pflugerville","TX","78660","4845","Travis","1","44","33"
"2013","Emergency Medical Services","Human Resources Advisor Sr","Worker","White","M","Generation X","2","Standard/Exempt","20","Professionals","30-39",,"Austin","TX","78745","4845","Travis","1","31",
"2012","Police","Evdc Ctrl Spec","Worker","White","M","Generation X","1","Standard/Non-Exempt","80","Serv/Maint","40-49",,"Liberty Hill","TX","78642","4849","Williamson","1","46",
"2014","Building Services","Heating & Refrig Mechanic III","Worker","Hispanic or Latino","M","Generation X","1","Standard/Non-Exempt","70","Skill Craft","40-49",,"Buda","TX","78610","4820","Hays","1","44",
"2012","Austin Transportation","Ofcr, Transp Mblty Svc I","Worker","Hispanic or Latino","M","Baby Boomer","1","Standard/Non-Exempt","40","Protect/Svc","50-59",,"Austin","TX","78745","4845","Travis","1","55",
"2020","Police","Police Sergeant","Worker","White","M","Generation X","3","Police/Non-Exempt","40","Protect/Svc","30-39",,"Austin","TX","78723","4845","Travis","1","38",
"2014","Austin Water","AW Pipeline Technician Sr","Worker","Black or African American","M","Generation X","1","Standard/Non-Exempt","70","Skill Craft","40-49",,"Austin","TX","78721","4845","Travis","1","43",
"2017","Austin Transportation","Ofcr, Transp Mblty Svc I","Worker","Hispanic or Latino","M","Baby Boomer","1","Standard/Non-Exempt","40","Protect/Svc","50-59",,"Austin","TX","78749","4845","Travis","1","58",
"2018","Austin Transportation","Ofcr, Transp Mblty Svc Ld","Worker","Black or African American","F","Generation X","1","Standard/Non-Exempt","40","Protect/Svc","30-39","2017-11-26T00:00:00.000","Round Rock","TX","78664","4849","Williamson","1","39","22"
"2017","Fire","Fire Lieutenant","Supervisor","White","M","Generation X","6","Fire 40","40","Protect/Svc","40-49",,"New Braunfels","TX","78132","4809","Comal","1","49",
"2020","Parks and Recreation","Supv, Human Resources","Supervisor","Black or African American","M","Generation X","2","Standard/Exempt","20","Professionals","40-49",,"Austin","TX","78728","4845","Travis","1","48",
"2010","Financial Services","Supv, Procurement","Supervisor","White","F","Generation X","2","Standard/Exempt","20","Professionals","30-39",,"Austin","TX","78737","4820","Hays","1","34",
