"case_id","priority","status","address","house_number","street_name","city","state","zip_code","opened_date","closed_date","department","case_type","description","inspector","date_updated","last_update","violationcasenumber","violationcaselink","parcelid","location","latitude","longitude","repeatoffenderrelated","shorttermrentalrelated","servicerequestnumber","reportedby"
"2022-113441 CC","5","Closed","1000 ALEGRIA ROAD","1000","ALEGRIA RD","AUSTIN","TX","78757","2022-07-28T00:00:00.000","2022-07-28T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","Kenneth Nettle|512-964-5585","2022-07-28T11:59:38.000","Referred to Appropriate Agency",,,"0229071113","
,  
(30.33194759, -97.72466671)","30.33194759","-97.72466671","No",,"22-00271117","Complainant"
"2022-110878 CC","5","Closed","10584 BILBROOK PLACE","10584","BILBROOK PL","AUSTIN","TX","78748","2022-07-22T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Donna Dunn|512-460-9726","2022-08-01T10:39:16.000","Closed/Duplicate Case",,,"0434150421","
,  
(30.15884199, -97.81101456)","30.15884199","-97.81101456","No",,"22-00263681","Anonymous"
"2022-113403 CC","5","Closed","5906 AIRPORT BOULEVARD","5906","AIRPORT BLVD","AUSTIN","TX","78752","2022-07-28T00:00:00.000","2022-07-28T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Kenneth Nettle|512-964-5585","2022-07-28T11:48:54.000","No Violation(s) Found/Inspection Performed",,,,"
,  
(30.32402764, -97.7157845)","30.32402764","-97.7157845","No",,"22-00271040","Anonymous"
"2022-088306 CC","2","Closed","609 UPSON STREET","609","UPSON ST","AUSTIN","TX","78703","2022-06-18T00:00:00.000","2022-07-30T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Jonathan Longoria|512-419-8243","2022-07-30T19:10:49.000","No Violation(s) Found/Inspection Performed",,,"0110060416","
,  
(30.2789422, -97.76988508)","30.2789422","-97.76988508","No","Yes","22-00214688","Anonymous"
"2020-007611 CC","3","Closed","10001 OAK HOLLOW DRIVE","10001","OAK HOLLOW DR","AUSTIN","TX","78758","2020-01-16T00:00:00.000","2020-04-24T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","Reynaldo Cruz|(512)974-3615","2020-01-22T00:00:00.000","No Violation(s) Found/Inspection Performed",,,"0245130802","
,  
(30.37589281, -97.70593394)","30.37589281","-97.70593394","No",,"20-00020439","Anonymous"
"2020-034691 CC","5","Closed","1190  AIRPORT BLVD  Building 1185 Unit 112","1190","AIRPORT BLVD","AUSTIN","TX","78702","2020-02-27T00:00:00.000","2020-02-27T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","Irma Ybarra|512-974-3612","2020-02-27T00:00:00.000","Contact Performed",,,"0209150202","
,  
(30.27515466, -97.70101832)","30.27515466","-97.70101832","Yes",,,"Investigator"
"2022-113632 CC","2","Closed","1302 E 3RD STREET","1302","E 3RD ST","AUSTIN","TX","78702","2022-07-28T00:00:00.000","2022-07-30T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Catherine Sharick|512-415-0003","2022-07-30T18:15:31.000","Closed/Duplicate Case",,,"0204062301","
,  
(30.26158907, -97.73032153)","30.26158907","-97.73032153","No","Yes","22-00271582","Complainant"
"2021-146998 CC","5","Closed","11206 HIDDEN BLUFF DRIVE","11206","HIDDEN BLUFF DR","AUSTIN","TX","78754","2021-09-21T00:00:00.000","2021-09-22T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","Javier Salas|512-939-9949","2021-09-22T00:00:00.000","Inspection Performed",,,"0245260905","
,  
(30.37035357, -97.66437092)","30.37035357","-97.66437092","No",,"21-00432547","Anonymous"
"2022-002325 CC","2","Closed","9201 CAMERON ROAD","9201","CAMERON RD","AUSTIN","TX","78754","2022-01-06T00:00:00.000","2022-01-07T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Javier Salas|512-939-9949","2022-01-07T00:00:00.000","Information Update",,,"0237230227","
,  
(30.34882183, -97.6760129)","30.34882183","-97.6760129","No",,"22-00007796","Anonymous"
"2022-113884 CC","2","Closed","1613 CANTERBURY STREET","1613","CANTERBURY ST","AUSTIN","TX","78702","2022-07-30T00:00:00.000","2022-07-30T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Ricky Barba|512-949-0966","2022-07-30T18:54:43.000","Closed/Duplicate Case",,,"0202070207","
,  
(30.25604484, -97.72838704)","30.25604484","-97.72838704","No","Yes","22-00273806","Complainant"
"2022-138619 CC","5","Pending","610 SOLITUDE DR",,,,,,"2022-09-12T00:00:00.000",,"Code Enforcement","Complaints","Property Abatement","|512-560-5923","2022-09-12T15:23:42.000",,,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00337507","Anonymous"
"2022-113840 CC","5","Closed","5003 BALCONES DR",,,,,,"2022-07-30T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","|512-964-2832","2022-08-01T10:26:31.000","Cancelled",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00271994","Complainant"
"2021-163074 CC","2","Closed","10627 GOLDEN QUAIL DRIVE","10627","GOLDEN QUAIL DR","AUSTIN","TX","78758","2021-10-18T00:00:00.000","2021-10-20T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Javier Salas|512-939-9949","2021-10-20T00:00:00.000","Contact Performed",,,"0249150210","
,  
(30.38166479, -97.70145523)","30.38166479","-97.70145523","No",,"21-00470718","Anonymous"
"2020-024987 CC","5","Closed","100 E 27TH STREET Rm 003","100","E 27TH ST","AUSTIN","TX","78712","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Khary Dumas|512-974-3038","2020-02-13T00:00:00.000","Inspection Performed",,,"0215030202","
,  
(30.29257505, -97.73771491)","30.29257505","-97.73771491","No",,"20-00055124","Complainant"
"2022-113614 CC","2","Closed","2604 WESTLAKE DRIVE","2604","WESTLAKE DR","AUSTIN","TX","78746","2022-07-28T00:00:00.000","2022-07-30T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Jonathan Longoria|512-419-8243","2022-07-30T19:16:52.000","No Violation(s) Found/Inspection Performed",,,"0121090323","
,  
(30.30772893, -97.782)","30.30772893","-97.782","No","Yes","22-00271544","Complainant"
"2022-113940 CC","4","Closed","6801 BURNET ROAD","6801","BURNET RD","AUSTIN","TX","78757","2022-07-30T00:00:00.000","2022-07-30T00:00:00.000","Code Enforcement","Complaints","Property Abatement","David Downing|(512)656-5417","2022-07-30T18:44:26.000","Closed due to Administrative Reasons",,,"0234030419","
,  
(30.34381041, -97.73797574)","30.34381041","-97.73797574","No",,,"Complainant"
"2022-113288 CC","5","Closed","6901 N LAMAR BOULEVARD","6901","N LAMAR BLVD","AUSTIN","TX","78752","2022-07-28T00:00:00.000","2022-07-28T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Kenneth Nettle|512-964-5585","2022-07-28T11:32:57.000","Referred to Appropriate Agency",,,"0231090618","
,  
(30.3365452, -97.71927126)","30.3365452","-97.71927126","No",,"22-00270762","Complainant"
"2020-024986 CC","5","Closed","100 E 27TH STREET Rm 001","100","E 27TH ST","AUSTIN","TX","78712","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Khary Dumas|512-974-3038","2020-02-13T00:00:00.000","Inspection Performed",,,"0215030202","
,  
(30.29257505, -97.73771491)","30.29257505","-97.73771491","No",,"20-00055120","Complainant"
"2020-025024 CC","5","Closed","100 E 27TH STREET Rm 106","100","E 27TH ST","AUSTIN","TX","78712","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Khary Dumas|512-974-3038","2020-02-13T00:00:00.000","Inspection Performed",,,"0215030202","
,  
(30.29257505, -97.73771491)","30.29257505","-97.73771491","No",,"20-00055162","Complainant"
"2022-113501 CC","2","Closed","303 W 2ND STREET","303","W 2ND ST","AUSTIN","TX","78701","2022-07-28T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","Edmond Su|512-954-2742","2022-08-01T10:27:05.000","No Violation(s) Found/Inspection Performed",,,"0205010605","
,  
(30.26503613, -97.74728015)","30.26503613","-97.74728015","No",,"22-00271305","Complainant"
"2022-112034 CC","5","Closed","1723 HILLCREST LANE","1723","HILLCREST LN","AUSTIN","TX","78721","2022-07-26T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Willis Adams|512-599-1593","2022-08-01T09:16:30.000","Referred to Appropriate Agency",,,"0211220606","
,  
(30.27925157, -97.6757137)","30.27925157","-97.6757137","No",,"22-00268000","Anonymous"
"2022-113348 CC","5","Closed","9061 RESEARCH BLVD NB",,,,,,"2022-07-28T00:00:00.000","2022-07-28T00:00:00.000","Code Enforcement","Complaints","Property Abatement","|512-939-8521","2022-07-28T12:29:31.000","No Violation(s) Found/Inspection Performed",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00270894","Complainant"
"2020-025025 CC","5","Closed","100 E 27TH STREET Rm 202","100","E 27TH ST","AUSTIN","TX","78712","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Khary Dumas|512-974-3038","2020-02-13T00:00:00.000","Inspection Performed",,,"0215030202","
,  
(30.29257505, -97.73771491)","30.29257505","-97.73771491","No",,"20-00055166","Complainant"
"2020-025008 CC","5","Closed","100 E 27TH STREET Rm 110","100","E 27TH ST","AUSTIN","TX","78712","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Khary Dumas|512-974-3038","2020-02-13T00:00:00.000","Inspection Performed",,,"0215030202","
,  
(30.29257505, -97.73771491)","30.29257505","-97.73771491","No",,"20-00055134","Complainant"
"2020-061392 CC","5","Closed","7506 BLESSING AVENUE","7506","BLESSING AVE","AUSTIN","TX","78752","2020-04-17T00:00:00.000","2020-04-20T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Eliza Torrez|512-974-6367","2020-04-20T00:00:00.000","Investigation in Progress","2020 062581-CV",,"0229180320","
,  
(30.33239179, -97.69302422)","30.33239179","-97.69302422","No",,"20-00151207","Anonymous"
"2020-024999 CC","5","Closed","100 E 27TH STREET Rm 201","100","E 27TH ST","AUSTIN","TX","78712","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Khary Dumas|512-974-3038","2020-02-13T00:00:00.000","Inspection Performed",,,"0215030202","
,  
(30.29257505, -97.73771491)","30.29257505","-97.73771491","No",,"20-00055130","Complainant"
"2021-122780 CC","5","Closed","12433 DESSAU ROAD Unit ELEVA","12433","DESSAU RD","AUSTIN","TX","78754","2021-08-10T00:00:00.000","2021-08-20T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","Javier Salas|512-939-9949","2021-08-20T00:00:00.000","Contact Performed",,,"0251310239","
,  
(30.38973239, -97.64647891)","30.38973239","-97.64647891","No",,"21-00369192","Complainant"
"2020-024996 CC","5","Closed","100 E 27TH STREET Rm 100","100","E 27TH ST","AUSTIN","TX","78712","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Khary Dumas|512-974-3038","2020-02-13T00:00:00.000","Inspection Performed",,,"0215030202","
,  
(30.29257505, -97.73771491)","30.29257505","-97.73771491","No",,"20-00055127","Complainant"
"2022-113843 CC","2","Closed","3005 S 4TH STREET","3005","S 4TH ST","AUSTIN","TX","78704","2022-07-30T00:00:00.000","2022-07-30T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Dana Brockington|512-422-0396","2022-07-30T21:15:52.000","Closed/Duplicate Case",,,"0405053001","
,  
(30.23636237, -97.76703064)","30.23636237","-97.76703064","No","Yes","22-00272087","Anonymous"
"2020-126877 CC","5","Closed","2301 MISSION HILL DRIVE","2301","MISSION HILL DR","AUSTIN","TX","78741","2020-08-25T00:00:00.000","2020-08-27T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Jasson Davenport|512-974-3616","2020-08-27T13:23:52.000","Closed/Duplicate Case",,,"0311041301","
,  
(30.21658222, -97.7374238)","30.21658222","-97.7374238","No",,"20-00349724","Anonymous"
"2022-112676 CC","3","Closed","1200 E PARMER LANE Bunit 810","1200","E PARMER LN","AUSTIN","TX","78753","2022-07-27T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","William Evans|512-560-5923","2022-08-01T12:33:27.000","No Violation(s) Found/Inspection Performed",,,"0254300717","
,  
(30.39495979, -97.65282392)","30.39495979","-97.65282392","No",,"22-00269320","Complainant"
"2022-113870 CC","2","Closed","2720 CASTRO STREET","2720","CASTRO ST","AUSTIN","TX","78702","2022-07-30T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Monty Ceder|512-538-5329","2022-08-01T13:11:54.000","Closed/Duplicate Case",,,"0204120206","
,  
(30.26299647, -97.70867989)","30.26299647","-97.70867989","No","Yes","22-00273251","Complainant"
"2022-113795 CC","5","Closed","2117 BRANDT ROAD","2117","BRANDT RD","AUSTIN","TX","78747","2022-07-30T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Sandy Van Cleave|512-656-4161","2022-08-01T13:31:04.000","Closed/Duplicate Case",,,"0439180610","
,  
(30.15665017, -97.78325824)","30.15665017","-97.78325824","No",,"22-00272376","Complainant"
"2022-114104 CC","5","Closed","622 MORROW STREET","622","MORROW ST","AUSTIN","TX","78752","2022-08-01T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","William Evans|512-560-5923","2022-08-01T12:22:12.000","No Violation(s) Found/Inspection Performed",,,"0234110805","
,  
(30.34374906, -97.71343256)","30.34374906","-97.71343256","No",,"22-00275626","Anonymous"
"2022-110293 CC","4","Closed","11630 ARBOR DOWNS ROAD","11630","ARBOR DOWNS RD","AUSTIN","TX","78748","2022-07-21T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Sylvia Villarreal|512-774-8243","2022-08-01T14:47:34.000","No Violation(s) Found/Inspection Performed",,,"0436300618","
,  
(30.15868315, -97.85383714)","30.15868315","-97.85383714","No",,"22-00262128","Anonymous"
"2022-108915 CC","5","Closed","2811 NORTHEAST DR",,,,,,"2022-07-21T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","|(512) 939-8810","2022-08-01T17:09:15.000","Inspection Performed/Abated by Community Court",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00260948","Anonymous"
"2022-106710 CC","5","Closed","1316 W OLTORF ST",,,,,,"2022-07-18T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","|512-788-2617","2022-08-01T16:31:40.000","Inspection Performed/ Voluntary Compliance",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00254871","Anonymous"
"2022-114258 CC","5","Closed","RIBELIN RANCH CT and RIBELIN RANCH DR",,,,,,"2022-08-01T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","|512-952-8667","2022-08-01T15:11:02.000","No Violation(s) Found/Inspection Performed",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00275992","Complainant"
"2022-114103 CC","2","Closed","2720 CASTRO STREET","2720","CASTRO ST","AUSTIN","TX","78702","2022-08-01T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Monty Ceder|512-538-5329","2022-08-01T13:19:32.000","Closed/Duplicate Case",,,"0204120206","
,  
(30.26299647, -97.70867989)","30.26299647","-97.70867989","No","Yes","22-00275625","Complainant"
"2022-113811 CC","2","Closed","1204 E 7TH STREET","1204","E 7TH ST","AUSTIN","TX","78702","2022-07-30T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Aaron Hagel|512-783-7074","2022-08-01T14:48:28.000","No Violation(s) Found/Inspection Performed",,,"0205070212","
,  
(30.26548047, -97.72983628)","30.26548047","-97.72983628","No","Yes","22-00272789","Anonymous"
"2022-111734 CC","5","Closed","5700 CAMERON ROAD","5700","CAMERON RD","AUSTIN","TX","78723","2022-07-25T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","John Rodriguez|(512) 939-8810","2022-08-01T11:43:01.000","No Violation(s) Found/Inspection Performed",,,"0224140219","
,  
(30.31554109, -97.70229583)","30.31554109","-97.70229583","No",,"22-00267181","Complainant"
"2022-111733 CC","5","Closed","306 E 32ND STREET","306","E 32ND ST","AUSTIN","TX","78705","2022-07-25T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Michael Barba|512-974-9030","2022-08-01T14:53:02.000","Closed/Duplicate Case",,,"0217060111","
,  
(30.29554955, -97.73401464)","30.29554955","-97.73401464","No",,"22-00267170","Anonymous"
"2022-113738 CC","5","Closed","9230 METRIC BLVD",,,,,,"2022-07-28T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","|512-974-3601","2022-08-01T14:33:17.000","Closed/Duplicate Case",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00271866","Complainant"
"2022-113799 CC","5","Closed","11206 APPLEWOOD DRIVE","11206","APPLEWOOD DR","AUSTIN","TX","78758","2022-07-30T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Christopher McFarland|512-599-3105","2022-08-01T11:52:32.000","No Violation(s) Found/Inspection Performed",,,"0250150337","
,  
(30.38813076, -97.70267543)","30.38813076","-97.70267543","No",,"22-00272471","Anonymous"
"2022-114002 CC","2","Closed","12802 IRONGATE AVENUE","12802","IRONGATE AVE","AUSTIN","TX","78727","2022-07-31T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Monty Ceder|512-538-5329","2022-08-01T15:36:26.000","Closed/Duplicate Case",,,"0264161216","
,  
(30.42147334, -97.69500489)","30.42147334","-97.69500489","No","Yes","22-00274697","Complainant"
"2022-114319 CC","2","Closed","1705 FRONTIER VALLEY DRIVE 7204","1705","FRONTIER VALLEY DR","AUSTIN","TX","78741","2022-08-01T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","John Baez|512-939-1295","2022-08-01T14:38:51.000","Closed/Duplicate Case",,,"0310180106","
,  
(30.22478393, -97.69497741)","30.22478393","-97.69497741","Yes",,"22-00276098","Complainant"
"2022-113871 CC","5","Closed","501 W STASSNEY LANE","501","W STASSNEY LN","AUSTIN","TX","78745","2022-07-30T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Benjamin Munoz|512-803-5605","2022-08-01T13:45:27.000","No Violation(s) Found/Inspection Performed",,,"0416090732","
,  
(30.20753063, -97.78031654)","30.20753063","-97.78031654","No",,"22-00273315","Complainant"
"2022-113794 CC","2","Closed","2720 CASTRO STREET","2720","CASTRO ST","AUSTIN","TX","78702","2022-07-30T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Land Use Violation(s)","Monty Ceder|512-538-5329","2022-08-01T13:10:34.000","Closed/Duplicate Case",,,"0204120206","
,  
(30.26299647, -97.70867989)","30.26299647","-97.70867989","No","Yes","22-00272290","Anonymous"
"2022-110294 CC","5","Closed","201 E Caddo",,,,,,"2022-07-21T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","|512-560-5923","2022-08-01T11:03:17.000","No Violation(s) Found/Inspection Performed",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00262122","Complainant"
"2022-114031 CC","2","Closed","6409 SPRINGDALE ROAD","6409","SPRINGDALE RD","AUSTIN","TX","78723","2022-07-31T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","John Baez|512-939-1295","2022-08-01T13:47:55.000","Cancelled",,,"0221250407","
,  
(30.30714138, -97.66939998)","30.30714138","-97.66939998","No",,"22-00275100","Complainant"
"2022-113735 CC","5","Closed","9108 MARYBANK DRIVE","9108","MARYBANK DR","AUSTIN","TX","78750","2022-07-28T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Keenan Curry|512-952-8667","2022-08-01T11:39:11.000","No Violation(s) Found/Inspection Performed",,,"0166131420","
,  
(30.42976522, -97.79494497)","30.42976522","-97.79494497","No",,"22-00271815","Anonymous"
"2022-113158 CC","5","Closed","2117 BRANDT ROAD","2117","BRANDT RD","AUSTIN","TX","78747","2022-07-27T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","Sandy Van Cleave|512-656-4161","2022-08-01T13:23:38.000","Closed/Duplicate Case",,,"0439180610","
,  
(30.15665017, -97.78325824)","30.15665017","-97.78325824","No",,"22-00270217","Complainant"
"2022-138737 CC",,"Pending","2600 RIO GRANDE STREET","2600","RIO GRANDE ST","AUSTIN","TX","78705","2022-09-12T00:00:00.000",,"Code Enforcement","Complaints","Property Abatement","Erica Thompson|(512)945-8431","2022-09-12T16:59:34.000",,,,"0215020321","
,  
(30.2909887, -97.74471176)","30.2909887","-97.74471176","No",,,"Anonymous"
"2022-106691 CC","5","Closed","12001 DESSAU ROAD Unit 1915","12001","DESSAU RD","AUSTIN","TX","78754","2022-07-18T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","Javier Salas|512-939-9949","2022-08-01T15:07:31.000","No Violation(s) Found/Inspection Performed",,,"0242310110","
,  
(30.37925778, -97.6532631)","30.37925778","-97.6532631","No",,"22-00254572","Complainant"
"2022-113724 CC","2","Closed","1601 ROYAL CREST DRIVE","1601","ROYAL CREST DR","AUSTIN","TX","78741","2022-07-28T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Structure Condition Violation(s)","Phillip Bossley|(512)695-9457","2022-08-01T11:43:04.000","Cancelled",,,"0304070701","
,  
(30.23883442, -97.72979918)","30.23883442","-97.72979918","Yes",,,"Complainant"
"2022-113739 CC","5","Closed","9230 METRIC BLVD",,,,,,"2022-07-28T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","|512-496-7513","2022-08-01T14:35:27.000","Closed/Duplicate Case",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00271864","Complainant"
"2022-113873 CC","5","Closed","13952 JOHN HENRY FAULK DR",,,,,,"2022-07-30T00:00:00.000","2022-08-01T00:00:00.000","Code Enforcement","Complaints","Property Abatement","|512-560-5923","2022-08-01T13:24:26.000","No Violation(s) Found/Inspection Performed",,,,"
,  
(30.51081514, -97.74700986)","30.51081514","-97.74700986","No",,"22-00273402","Anonymous"
