"department_name","measure_id","measure_name","frequency","fiscal_year","actual_value","amended_value","long_term_goal","data_as_of_date","frequency_of_goal","supports_goal_value","supports_goal","dashboard_indicator_value","dashboard_indicator","legend"
"Austin Code","7225","Average number of days from when Substandard Structure complaints are first reported until non-judicial compliance","Annual","2012","106.24","60",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7225","Average number of days from when Substandard Structure complaints are first reported until non-judicial compliance","Annual","2013","222.7","60",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7225","Average number of days from when Substandard Structure complaints are first reported until non-judicial compliance","Annual","2014","200.85","60",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7225","Average number of days from when Substandard Structure complaints are first reported until non-judicial compliance","Annual","2015","152.93","60",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7226","Average number of days from when Zoning complaints are first reported until non-judicial compliance","Annual","2011","114.18","60",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7226","Average number of days from when Zoning complaints are first reported until non-judicial compliance","Annual","2012","133.77","60",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7226","Average number of days from when Zoning complaints are first reported until non-judicial compliance","Annual","2013","135.25","60",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7226","Average number of days from when Zoning complaints are first reported until non-judicial compliance","Annual","2014","152.86","60",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7226","Average number of days from when Zoning complaints are first reported until non-judicial compliance","Annual","2015","129.29","60",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7231","Average number of training hours for investigative FTEs for fiscal year","Annual","2011","94.24","40",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Code","7231","Average number of training hours for investigative FTEs for fiscal year","Annual","2012","70.15","40",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Code","7231","Average number of training hours for investigative FTEs for fiscal year","Annual","2013","89.3","40",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Code","7231","Average number of training hours for investigative FTEs for fiscal year","Annual","2014","70.08","40",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Code","7231","Average number of training hours for investigative FTEs for fiscal year","Annual","2015","83.53","60",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Code","7024","Total number of community and commercial events attended","Annual","2011","38","4",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Code","7024","Total number of community and commercial events attended","Annual","2012","46","40",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Code","7024","Total number of community and commercial events attended","Annual","2013","51","40",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7024","Total number of community and commercial events attended","Annual","2014","80","40",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Code","7024","Total number of community and commercial events attended","Annual","2015","93","50",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","7734","ACC Exhibit Hall and Ballroom Occupancy","Annual","2011","54","47",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","7734","ACC Exhibit Hall and Ballroom Occupancy","Annual","2012","56","47",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","7734","ACC Exhibit Hall and Ballroom Occupancy","Annual","2013","56","47",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","7734","ACC Exhibit Hall and Ballroom Occupancy","Annual","2014","59","47",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","7734","ACC Exhibit Hall and Ballroom Occupancy","Annual","2015","61","49",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","8290","Convention Center All Funds Combined Ending Balance","Annual","2011","28701208","16500000",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","8290","Convention Center All Funds Combined Ending Balance","Annual","2012","28393095","26500000",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","8290","Convention Center All Funds Combined Ending Balance","Annual","2013","33470598","22000000",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","8290","Convention Center All Funds Combined Ending Balance","Annual","2014","53891394","31200000",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","8290","Convention Center All Funds Combined Ending Balance","Annual","2015","38358914","28257081",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1146","Cumulative Client Evaluation Ratings Summary (5.0 scale)","Annual","2010","4.69","4.25",,"2010-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Convention Center","1146","Cumulative Client Evaluation Ratings Summary (5.0 scale)","Annual","2011","4.66","4.25",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1146","Cumulative Client Evaluation Ratings Summary (5.0 scale)","Annual","2012","4.72","4.5",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1146","Cumulative Client Evaluation Ratings Summary (5.0 scale)","Annual","2013","4.69","4.53",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1146","Cumulative Client Evaluation Ratings Summary (5.0 scale)","Annual","2014","4.69","4.59",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1146","Cumulative Client Evaluation Ratings Summary (5.0 scale)","Annual","2015","4.67","4.6",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1154","Hotel Occupancy Tax Distributions","Annual","2010","39697012","42297405",,"2010-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Convention Center","1154","Hotel Occupancy Tax Distributions","Annual","2011","46809809","40685000",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1154","Hotel Occupancy Tax Distributions","Annual","2012","51049877","44789550",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1154","Hotel Occupancy Tax Distributions","Annual","2013","59622189","51489237",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1154","Hotel Occupancy Tax Distributions","Annual","2014","68156254","59924614",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1154","Hotel Occupancy Tax Distributions","Annual","2015","79446644","68666068",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1147","Percentage of Clients indicating they would schedule another event at the Convention Center facilities","Annual","2010","97.2","90",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1147","Percentage of Clients indicating they would schedule another event at the Convention Center facilities","Annual","2011","97.6","90",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1147","Percentage of Clients indicating they would schedule another event at the Convention Center facilities","Annual","2012","98.7","90",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1147","Percentage of Clients indicating they would schedule another event at the Convention Center facilities","Annual","2013","99","90",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1147","Percentage of Clients indicating they would schedule another event at the Convention Center facilities","Annual","2014","100","90",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Convention Center","1147","Percentage of Clients indicating they would schedule another event at the Convention Center facilities","Annual","2015","99.1","95",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7446","Credit rating for separate-lien electric utility system revenue bonds","Annual","2010","43","41",,"2010-09-30T00:00:00.000","Annual","0","No","0","No","Bond Rating"
"Austin Energy","7446","Credit rating for separate-lien electric utility system revenue bonds","Annual","2011","43","41",,"2011-09-30T00:00:00.000","Annual","0","No","0","No","Bond Rating"
"Austin Energy","7446","Credit rating for separate-lien electric utility system revenue bonds","Annual","2012","43","41",,"2012-09-30T00:00:00.000","Annual","0","No","0","No","Bond Rating"
"Austin Energy","7446","Credit rating for separate-lien electric utility system revenue bonds","Annual","2013","42","41",,"2013-09-30T00:00:00.000","Annual","0","No","0","No","Bond Rating"
"Austin Energy","7446","Credit rating for separate-lien electric utility system revenue bonds","Annual","2014","42","42",,"2014-09-30T00:00:00.000","Annual","0","No","0","No","Bond Rating"
"Austin Energy","7446","Credit rating for separate-lien electric utility system revenue bonds","Annual","2015","42","42",,"2015-09-30T00:00:00.000","Annual","0","No","0","No","Bond Rating"
"Austin Energy","7437","Customer Satisfaction Index","Annual","2010","71","83",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7437","Customer Satisfaction Index","Annual","2011","70","83",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7437","Customer Satisfaction Index","Annual","2012","61.4","83",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7437","Customer Satisfaction Index","Annual","2013","65","83",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7437","Customer Satisfaction Index","Annual","2014","62.7","83",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7437","Customer Satisfaction Index","Annual","2015","59","75",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7602","Heat Rate","Annual","2011","9943","9800",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7602","Heat Rate","Annual","2012","10050","9800",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7602","Heat Rate","Annual","2013","9972","9850",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7602","Heat Rate","Annual","2014","10005.17","10070",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7602","Heat Rate","Annual","2015","9945","10151.85",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7438","Power Supply Cost average (cents per Kilowatt hour)","Annual","2010","3.446","3.653",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7438","Power Supply Cost average (cents per Kilowatt hour)","Annual","2011","3.523","3.653",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7438","Power Supply Cost average (cents per Kilowatt hour)","Annual","2012","3.44","3.249",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7438","Power Supply Cost average (cents per Kilowatt hour)","Annual","2013","3.71","3.33",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7438","Power Supply Cost average (cents per Kilowatt hour)","Annual","2014","3.97","3.59",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7438","Power Supply Cost average (cents per Kilowatt hour)","Annual","2015","3.5","3.96",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7433","Renewable Power Generated as a Percent of Consumption","Annual","2010","9.6","12.2",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7433","Renewable Power Generated as a Percent of Consumption","Annual","2011","10.3","12.5",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7433","Renewable Power Generated as a Percent of Consumption","Annual","2012","15.06","17.6",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7433","Renewable Power Generated as a Percent of Consumption","Annual","2013","20.3","21.3",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7433","Renewable Power Generated as a Percent of Consumption","Annual","2014","20.8","23.8","35","2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7433","Renewable Power Generated as a Percent of Consumption","Annual","2015","23.1","31.8","35","2015-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7412","System Average Interruption Frequency Index (SAIFI) (electricity outage frequency)","Annual","2010","0.69","0.8",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Energy","7412","System Average Interruption Frequency Index (SAIFI) (electricity outage frequency)","Annual","2011","0.77","0.8",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7412","System Average Interruption Frequency Index (SAIFI) (electricity outage frequency)","Annual","2012","0.77","0.8",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7412","System Average Interruption Frequency Index (SAIFI) (electricity outage frequency)","Annual","2013","0.59","0.8",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7412","System Average Interruption Frequency Index (SAIFI) (electricity outage frequency)","Annual","2014","0.57","0.8",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Energy","7412","System Average Interruption Frequency Index (SAIFI) (electricity outage frequency)","Annual","2015","0.65","0.8",,"2015-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Public Library","6869","Circulation per capita","Annual","2010","5.57",,,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","6869","Circulation per capita","Annual","2011","5.86","5.89",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","6869","Circulation per capita","Annual","2012","5.97","5.85",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","6869","Circulation per capita","Annual","2013","6.18","6.27",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","6869","Circulation per capita","Annual","2014","6.32","6.39",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","6869","Circulation per capita","Annual","2015","6.27","6.4",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2309","Citizen satisfaction with materials at libraries (%)","Annual","2010","71","87",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","2309","Citizen satisfaction with materials at libraries (%)","Annual","2011","72","80",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2309","Citizen satisfaction with materials at libraries (%)","Annual","2012","73","80",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2309","Citizen satisfaction with materials at libraries (%)","Annual","2013","71","80",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2309","Citizen satisfaction with materials at libraries (%)","Annual","2014","72","80",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2309","Citizen satisfaction with materials at libraries (%)","Annual","2015","70","80",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2311","Citizen satisfaction with quality of city libraries (%)","Annual","2010","73","90",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","2311","Citizen satisfaction with quality of city libraries (%)","Annual","2011","73","78",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2311","Citizen satisfaction with quality of city libraries (%)","Annual","2012","72","77",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2311","Citizen satisfaction with quality of city libraries (%)","Annual","2013","72","75",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2311","Citizen satisfaction with quality of city libraries (%)","Annual","2014","74","75",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2311","Citizen satisfaction with quality of city libraries (%)","Annual","2015","73","75",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","8043","Internet sessions per capita","Annual","2011","1.17",,,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","8043","Internet sessions per capita","Annual","2012","1.15",,,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","8043","Internet sessions per capita","Annual","2013","1.23","1.18",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","8043","Internet sessions per capita","Annual","2014","1.16","1.28",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","8043","Internet sessions per capita","Annual","2015","1.09","1.36",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","6871","Library program attendance per capita","Annual","2010","0.16",,,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","6871","Library program attendance per capita","Annual","2011","0.15","0.17",,"2011-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Public Library","6871","Library program attendance per capita","Annual","2012","0.14","0.14",,"2012-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Public Library","6871","Library program attendance per capita","Annual","2013","0.16","0.16",,"2013-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Public Library","6871","Library program attendance per capita","Annual","2014","0.18","0.16",,"2014-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Public Library","6871","Library program attendance per capita","Annual","2015","0.2","0.19",,"2015-09-30T00:00:00.000","Annual","0","No","1","Yes",
"Austin Public Library","2308","Materials expenditures per capita","Annual","2010","2.84","2.83",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","2308","Materials expenditures per capita","Annual","2011","3.44","3.49",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2308","Materials expenditures per capita","Annual","2012","3.4","3.34",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Fire","7532","Number of free smoke alarms installed","Annual","2015","2489","2200",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2308","Materials expenditures per capita","Annual","2013","3.85","3.4",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2308","Materials expenditures per capita","Annual","2014","3.7","3.42",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","2308","Materials expenditures per capita","Annual","2015","3.74","3.44",,"2015-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","6870","Visits per capita","Annual","2010","4.75",,,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Public Library","6870","Visits per capita","Annual","2011","4.45","4.97",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","6870","Visits per capita","Annual","2012","4.27","4.42",,"2012-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","6870","Visits per capita","Annual","2013","4.01","4.36",,"2013-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Public Library","6870","Visits per capita","Annual","2014","3.74","3.76",,"2014-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Resource Recovery","3347","Average pounds of recycled materials collected per customer account per week","Annual","2010","11.31","11.73",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3347","Average pounds of recycled materials collected per customer account per week","Annual","2011","11.1","11.66",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3347","Average pounds of recycled materials collected per customer account per week","Annual","2012","11.36","12.22",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3347","Average pounds of recycled materials collected per customer account per week","Annual","2013","11.13","12.91",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3347","Average pounds of recycled materials collected per customer account per week","Annual","2014","11.4","12.82",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3347","Average pounds of recycled materials collected per customer account per week","Annual","2015","11.65","11.9",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3339","Average pounds of trash per customer account per week","Annual","2010","27.99","30.74",,"2010-09-30T00:00:00.000","Annual","1","Yes","0","No",
"Austin Resource Recovery","3339","Average pounds of trash per customer account per week","Annual","2011","26.7","26.53",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3339","Average pounds of trash per customer account per week","Annual","2012","27.06","25.06",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3339","Average pounds of trash per customer account per week","Annual","2013","25.53","26.03",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3339","Average pounds of trash per customer account per week","Annual","2014","25.96","24.64",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3339","Average pounds of trash per customer account per week","Annual","2015","26.25","24.41",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3357","Average pounds of yard trimmings/organics collected per customer account per week","Annual","2010","4.84","4.97",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3357","Average pounds of yard trimmings/organics collected per customer account per week","Annual","2011","5.27","5.15",,"2011-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3357","Average pounds of yard trimmings/organics collected per customer account per week","Annual","2012","4.56","5.09",,"2012-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3357","Average pounds of yard trimmings/organics collected per customer account per week","Annual","2013","5.37","5.53",,"2013-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3357","Average pounds of yard trimmings/organics collected per customer account per week","Annual","2014","5.62","6.21",,"2014-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","3357","Average pounds of yard trimmings/organics collected per customer account per week","Annual","2015","5.69","5.76",,"2015-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","7188","Customer satisfaction with the quality of residential curbside trash collection in the City of Austin Citizen Survey","Annual","2010","82","83",,"2010-09-30T00:00:00.000","Annual","0","No","0","No",
"Austin Resource Recovery","7188","Customer satisfaction with the quality of residential curbside trash collection in the City of Austin Citizen Survey","Annual","2011","85","83",,"2011-09-30T00:00:00.000","Annual","1","Yes","0","No",
