"business_name","inspection_score","last_inspection_date","business_license","zip_code","inspection_type","location_1"
"Dunkin' Donuts & Baskin-Robbins","100","2018-08-09T00:00:00.000","08FOOD-0181","60201","followup","2658 GREEN BAY RD
Evanston, IL 60201
(42.066101, -87.700307)"
"Evanston Games and Cafe","98","2018-08-09T00:00:00.000","17FOOD-0005","60201","routine","1610 MAPLE AVE
Evanston, IL 60201
(42.047432, -87.684982)"
"Frio Gelato","100","2018-08-13T00:00:00.000","17FOOD-0037","60201","routine","1301 CHICAGO AVE
Evanston, IL 60201
(42.041324, -87.68059)"
"Chipotle Mexican Grill #87","100","2018-08-15T00:00:00.000","09FOOD-0246","60201","routine","711 CHURCH ST
Evanston, IL 60201
(42.048407, -87.681358)"
"Peckish Pig Restaurant & Brewery","93","2018-08-21T00:00:00.000","13FOOD-0034","60202","routine","623 HOWARD ST
Evanston, IL 60202
(42.019467, -87.679363)"
"Burger King #9067","95","2018-09-04T00:00:00.000","12FOOD-0034","60201","routine","1829 DEMPSTER ST
Evanston, IL 60201
(42.041128, -87.698699)"
"Park School","95","2018-09-05T00:00:00.000","09FOOD-0303","60202","routine","828 MAIN ST
Evanston, IL 60202
(42.033969, -87.683146)"
"Gordon Food Service Store","100","2018-09-06T00:00:00.000","11FOOD-0025","60202","routine","2424 OAKTON ST
Evanston, IL 60202
(42.026413, -87.708481)"
"Soulwich","96","2018-09-10T00:00:00.000","11FOOD-0001","60201","routine","1634 ORRINGTON AVE
Evanston, IL 60201
(42.047885, -87.681007)"
"Haven Middle School","100","2018-09-11T00:00:00.000","09FOOD-0289","60201","routine","2417 PRAIRIE AVE
Evanston, IL 60201
(42.061338, -87.698409)"
"Aloha Poke","99","2018-09-12T00:00:00.000","17FOOD-0003","60201","routine","630 DAVIS ST
Evanston, IL 60201
(42.046612, -87.68124)"
"Lincolnwood Elementary School","100","2018-09-12T00:00:00.000","09FOOD-0300","60201","routine","2600 COLFAX ST
Evanston, IL 60201
(42.06078, -87.70947)"
"Evanston Pub","95","2018-09-13T00:00:00.000","12FOOD-0023","60201","routine","1601 SHERMAN AVE
Evanston, IL 60201
(42.047301, -87.681837)"
"New Lucky Main Pantry","99","2018-09-13T00:00:00.000","13FOOD-0021","60202","routine","510 MAIN ST
Evanston, IL 60202
(42.033935, -87.678234)"
"Starbucks #2444","100","2018-09-14T00:00:00.000","15FOOD-0039","60202","routine","519 MAIN ST
Evanston, IL 60202
(42.033938, -87.678781)"
"Dream About Tea","99","2018-09-17T00:00:00.000","09FOOD-0363","60201","routine","1011 DAVIS ST
Evanston, IL 60201
(42.047059, -87.685526)"
"Sarpino's Pizza","91","2018-09-18T00:00:00.000","09FOOD-0166","60202","routine","2428 MAIN ST
Evanston, IL 60202
(42.033664, -87.707555)"
"The Wine Goddess","100","2018-09-18T00:00:00.000","12FOOD-0047","60202","routine","702 MAIN ST
Evanston, IL 60202
(42.033963, -87.680542)"
"Naf Naf Grill","100","2018-09-19T00:00:00.000","13FOOD-0008","60201","followup","1629 ORRINGTON AVE
Evanston, IL 60201
(42.047739, -87.681071)"
"Sher-Main Grill","93","2018-09-20T00:00:00.000","09FOOD-0083","60202","routine","802 MAIN ST
Evanston, IL 60202
(42.033971, -87.682467)"
"Great Harvest Bread Co.","92","2018-09-20T00:00:00.000","09FOOD-0095","60201","routine","2126 CENTRAL ST
Evanston, IL 60201
(42.064349, -87.702842)"
"Genghis Grill","98","2018-09-20T00:00:00.000","16FOOD-0010","60201","routine","707 CHURCH ST
Evanston, IL 60201
(42.048412, -87.681376)"
"Barnes & Noble Booksellers, Inc.","97","2018-09-21T00:00:00.000","09FOOD-0202","60201","routine","1630 SHERMAN AVE
Evanston, IL 60201
(42.048083, -87.681817)"
"Warren W. Cherry Preschool","100","2018-09-21T00:00:00.000","09FOOD-0133","60201","routine","1418 LAKE ST
Evanston, IL 60201
(42.044251, -87.692798)"
"Target Store T-927","98","2018-09-24T00:00:00.000","09FOOD-0053","60202","routine","2209 HOWARD ST
Evanston, IL 60202
(42.019249, -87.70456)"
"GNC","100","2018-09-25T00:00:00.000","12FOOD-0011","60201","routine","812 DAVIS ST
Evanston, IL 60201
(42.046882, -87.682226)"
"10Q Chicken","99","2018-09-25T00:00:00.000","18FOOD-0040","60201","routine","816 CHURCH ST
Evanston, IL 60201
(42.048471, -87.682879)"
"Evanston 1st Liquors","100","2018-09-25T00:00:00.000","11FOOD-0015","60201","routine","1019 DAVIS ST
Evanston, IL 60201
(42.047063, -87.685817)"
"Evanston Hospital","97","2018-09-26T00:00:00.000","09FOOD-0106","60201","routine","1301 CENTRAL ST
Evanston, IL 60201
(42.064249, -87.689854)"
"Hyatt House","97","2018-09-26T00:00:00.000","14FOOD-0042","60201","routine","1515 CHICAGO AVE
Evanston, IL 60201
(42.045697, -87.679946)"
"Dollar Tree","99","2018-09-26T00:00:00.000","15FOOD-0052","60202","routine","1928 DEMPSTER ST
Evanston, IL 60202
(42.041109, -87.700019)"
"French Kiss Cafe","100","2018-09-28T00:00:00.000","18FOOD-0045","60201","routine","517 DEMPSTER ST
Evanston, IL 60201
(42.041195, -87.679728)"
"Walsh Natural Health LLC","100","2018-09-28T00:00:00.000","13FOOD-0020","60201","routine","2116 1/2 CENTRAL ST
Evanston, IL 60201
(42.064349, -87.70294)"
"The Spice House","100","2018-09-28T00:00:00.000","18FOOD-0002","60201","routine","1941 CENTRAL ST
Evanston, IL 60201
(42.06433, -87.700672)"
"Amanacer Taco Shop","100","2018-10-01T00:00:00.000","17FOOD-0033","60202","routine","512 MAIN ST
Evanston, IL 60202
(42.033936, -87.678299)"
"Fleetwood Jourdain Community Center","100","2018-10-01T00:00:00.000","09FOOD-0107","60201","routine","1655 FOSTER ST
Evanston, IL 60201
(42.053862, -87.695176)"
"Epic Burger","100","2018-10-01T00:00:00.000","15FOOD-0015","60201","routine","1622 SHERMAN AVE
Evanston, IL 60201
(42.047955, -87.681821)"
"Vinic Wine Company","100","2018-10-02T00:00:00.000","09FOOD-0051","60201","followup","1509 CHICAGO AVE
Evanston, IL 60201
(42.045412, -87.680082)"
"Asian Cajun Too","94","2018-10-02T00:00:00.000","16FOOD-0022","60201","routine","1322 CHICAGO AVE
Evanston, IL 60201
(42.042042, -87.680584)"
"Evanston Grill","93","2018-10-02T00:00:00.000","09FOOD-0069","60202","routine","1047 CHICAGO AVE B
Evanston, IL 60202
(42.037386, -87.680076)"
"Northstar Coffee","98","2018-10-02T00:00:00.000","09FOOD-0243","60202","routine","2201 OAKTON ST
Evanston, IL 60202
(42.026506, -87.704953)"
"Jimmy John's Restaurant","99","2018-10-02T00:00:00.000","15FOOD-0013","60202","routine","1241 CHICAGO AVE
Evanston, IL 60202
(42.040642, -87.680588)"
"Andy's Frozen Custard","99","2018-10-03T00:00:00.000","10FOOD-0008","60201","routine","719 CHURCH ST
Evanston, IL 60201
(42.048443, -87.681482)"
"St. Athanasius School","100","2018-10-03T00:00:00.000","09FOOD-0178","60201","routine","2510 ASHLAND AVE
Evanston, IL 60201
(42.062891, -87.693911)"
"Spoonfoolery","100","2018-10-04T00:00:00.000","18FOOD-0038","60202","routine","2113 GREENLEAF ST 4
Evanston, IL 60202
(42.037436, -87.702767)"
"The Spice & Tea Exchange of Evanston","100","2018-10-08T00:00:00.000","15FOOD-0012","60201","routine","1615 SHERMAN AVE
Evanston, IL 60201
(42.047628, -87.681829)"
"J. D. Mills Health Food","100","2018-10-09T00:00:00.000","09FOOD-0120","60202","followup","635 CHICAGO AVE, UNIT 4
Evanston, IL 60202
(42.030021, -87.678603)"
"Hartigan's Ice Cream Shoppe","97","2018-10-09T00:00:00.000","09FOOD-0062","60201","routine","2909 CENTRAL ST
Evanston, IL 60201
(42.064438, -87.715068)"
"Walgreens #15364","99","2018-10-09T00:00:00.000","12FOOD-0054","60202","routine","635 CHICAGO AVE
Evanston, IL 60202
(42.030021, -87.678603)"
"First United Methodist Church","100","2018-10-10T00:00:00.000","09FOOD-0398","60201","routine","516 CHURCH ST
Evanston, IL 60201
(42.047416, -87.677723)"
"Wired Coffee House","99","2018-10-10T00:00:00.000","16FOOD-0005","60201","routine","901 DAVIS ST
Evanston, IL 60201
(42.047043, -87.684411)"
"Davis Pantry","100","2018-10-10T00:00:00.000","09FOOD-0366","60201","routine","927 DAVIS ST
Evanston, IL 60201
(42.047049, -87.684814)"
"Starbucks #255","98","2018-10-10T00:00:00.000","09FOOD-0309","60201","routine","2114 CENTRAL ST
Evanston, IL 60201
(42.064349, -87.702761)"
"Papa Philly","98","2018-10-12T00:00:00.000","16FOOD-0030","60201","routine","1608 EMERSON ST
Evanston, IL 60201
(42.052148, -87.694941)"
"CVS/Pharmacy #3901","98","2018-10-12T00:00:00.000","09FOOD-0327","60201","routine","1711 SHERMAN AVE
Evanston, IL 60201
(42.04897, -87.681811)"
"Evanston Food Mart","100","2018-10-12T00:00:00.000","16FOOD-0029","60201","routine","2401 DEMPSTER ST
Evanston, IL 60201
(42.040997, -87.707264)"
"McDonald's #6867","100","2018-10-12T00:00:00.000","09FOOD-0056","60201","routine","1919 DEMPSTER ST
Evanston, IL 60201
(42.041109, -87.700108)"
"Dobson Plaza","100","2018-10-15T00:00:00.000","09FOOD-0185","60202","routine","120 DODGE AVE
Evanston, IL 60202
(42.019957, -87.699593)"
"Kresge Cafe","100","2018-10-16T00:00:00.000","18FOOD-0029","60208","routine","1880 CAMPUS DR
Evanston, IL 60208
(42.051699, -87.67357)"
"Einstein Bros Bagel","99","2018-10-16T00:00:00.000","18FOOD-0025","60208","routine","2200 CAMPUS DR
Evanston, IL 60208
(42.057445, -87.673123)"
"Cohen Commons","100","2018-10-16T00:00:00.000","18FOOD-0024","60208","routine","2145 SHERIDAN RD
Evanston, IL 60208
(42.057862, -87.67715)"
"Berry Pike","99","2018-10-16T00:00:00.000","16FOOD-0009","60201","routine","1100 DAVIS ST
Evanston, IL 60201
(42.047086, -87.687257)"
"Siam Pasta","92","2018-10-17T00:00:00.000","09FOOD-0340","60201","routine","809 DEMPSTER ST
Evanston, IL 60201
(42.041208, -87.682492)"
"Hewn Bakery LLC","99","2018-10-17T00:00:00.000","13FOOD-0010","60202","routine","810 DEMPSTER ST
Evanston, IL 60202
(42.041209, -87.682752)"
"Open Pantry","99","2018-10-17T00:00:00.000","09FOOD-0352","60201","routine","821 DEMPSTER ST
Evanston, IL 60201
(42.041211, -87.683285)"
"Norris University Center","94","2018-10-18T00:00:00.000","18FOOD-0022","60208","routine","1999 CAMPUS DR
Evanston, IL 60208
(42.053678, -87.6734)"
"Quad Indoor Sports","100","2018-10-22T00:00:00.000","15FOOD-0040","60202","routine","2454 OAKTON ST
Evanston, IL 60202
(42.026416, -87.710349)"
"Sea Ranch","96","2018-10-22T00:00:00.000","09FOOD-0345","60202","routine","518 DEMPSTER ST
Evanston, IL 60202
(42.0412, -87.680043)"
"Einstein Bros Bagels #1399","98","2018-10-24T00:00:00.000","09FOOD-0369","60201","routine","1745 SHERMAN AVE
Evanston, IL 60201
(42.049834, -87.681779)"
"Koco Table Evanston Inc","92","2018-10-24T00:00:00.000","15FOOD-0011","60201","routine","720 1/2 CLARK ST
Evanston, IL 60201
(42.049906, -87.681082)"
"Clarkes","98","2018-10-24T00:00:00.000","18FOOD-0005","60201","routine","720 CLARK ST
Evanston, IL 60201
(42.049906, -87.681082)"
"Kung Fu Tea","93","2018-10-24T00:00:00.000","18FOOD-0003","60201","routine","726 CLARK ST
Evanston, IL 60201
(42.0499, -87.680659)"
"Y.O.U.","100","2018-10-25T00:00:00.000","16FOOD-0004","60201","routine","1911 CHURCH ST
Evanston, IL 60201
(42.048356, -87.699642)"
"Mustard's Last Stand","95","2018-10-25T00:00:00.000","09FOOD-0045","60201","routine","1613 CENTRAL ST
Evanston, IL 60201
(42.064296, -87.694751)"
"First Presbyterian Church","99","2018-10-26T00:00:00.000","09FOOD-0397","60201","routine","1427 CHICAGO AVE
Evanston, IL 60201
(42.043837, -87.680568)"
"Cafe Coralie","97","2018-10-26T00:00:00.000","17FOOD-0036","60202","routine","633 HOWARD ST
Evanston, IL 60202
(42.019472, -87.679697)"
"Evanston Gas & Food","99","2018-10-26T00:00:00.000","09FOOD-0164","60202","routine","101 RIDGE AVE
Evanston, IL 60202
(42.019674, -87.684684)"
"Immanuel Lutheran Church","99","2018-10-26T00:00:00.000","09FOOD-0384","60201","routine","616 LAKE ST
Evanston, IL 60201
(42.044104, -87.68171)"
"Sweet Temptation Bake Shop","99","2018-10-26T00:00:00.000","15FOOD-0054","60202","routine","607 HOWARD ST
Evanston, IL 60202
(42.019459, -87.678293)"
"Sargent Hall","98","2018-10-29T00:00:00.000","18FOOD-0031","60208","routine","2245 SHERIDAN RD
Evanston, IL 60208
(42.05865, -87.677134)"
"Koi Fine Asian Cuisine","95","2018-10-29T00:00:00.000","09FOOD-0357","60201","routine","624 DAVIS ST
Evanston, IL 60201
(42.046442, -87.680618)"
"Dunkin' Donuts","100","2018-10-30T00:00:00.000","09FOOD-0424","60202","followup","2494 OAKTON ST
Evanston, IL 60202
(42.026413, -87.708347)"
"NaKorn","90","2018-10-30T00:00:00.000","15FOOD-0045","60201","routine","1622 ORRINGTON AVE
Evanston, IL 60201
(42.047583, -87.68114)"
"Sarkis Cafe","89","2018-10-30T00:00:00.000","09FOOD-0087","60201","routine","2632 GROSS POINT RD
Evanston, IL 60201
(42.065573, -87.727069)"
"Patisserie Coralie","100","2018-10-31T00:00:00.000","14FOOD-0028","60201","routine","600 DAVIS ST
Evanston, IL 60201
(42.046253, -87.679929)"
"Dozika","100","2018-10-31T00:00:00.000","09FOOD-0251","60201","followup","601 DEMPSTER ST
Evanston, IL 60201
(42.041215, -87.680946)"
"The Unicorn Cafe","94","2018-10-31T00:00:00.000","14FOOD-0043","60201","routine","1723 SHERMAN AVE
Evanston, IL 60201
(42.049311, -87.681802)"
"Trattoria D.O.C.","98","2018-11-02T00:00:00.000","09FOOD-0232","60202","routine","706 MAIN ST
Evanston, IL 60202
(42.033965, -87.680798)"
"Terra and Vine","99","2018-11-02T00:00:00.000","16FOOD-0006","60201","routine","1701 MAPLE AVE
Evanston, IL 60201
(42.048828, -87.684729)"
"Curt's Cafe","96","2018-11-06T00:00:00.000","12FOOD-0004","60201","routine","2922 CENTRAL ST
Evanston, IL 60201
(42.064441, -87.715696)"
"Soup At Six","100","2018-11-06T00:00:00.000","09FOOD-0130","60202","routine","933 CHICAGO AVE
Evanston, IL 60202
(42.034897, -87.67957)"
"Brothers K Coffee House","98","2018-11-06T00:00:00.000","09FOOD-0089","60202","routine","500 MAIN ST
Evanston, IL 60202
(42.033934, -87.67793)"
"St. Paul Lutheran Church","98","2018-11-08T00:00:00.000","09FOOD-0415","60201","routine","1004 GREENWOOD ST
Evanston, IL 60201
(42.042706, -87.685356)"
"Jilly's Cafe","97","2018-11-08T00:00:00.000","17FOOD-0035","60201","routine","2614 GREEN BAY RD
Evanston, IL 60201
(42.064872, -87.699277)"
"St. Luke's Episcopal Church","99","2018-11-09T00:00:00.000","09FOOD-0414","60202","routine","939 HINMAN AVE
Evanston, IL 60202
(42.035393, -87.677989)"
"Buffalo Joe's","93","2018-11-12T00:00:00.000","09FOOD-0077","60201","routine","812 CLARK ST
Evanston, IL 60201
(42.049914, -87.682627)"
"Jimmy John's #44","100","2018-11-12T00:00:00.000","10FOOD-0024","60201","routine","1729 SHERMAN AVE
Evanston, IL 60201
(42.049558, -87.681792)"
"Trader Joe's #702","100","2018-11-13T00:00:00.000","13FOOD-0016","60202","routine","1211 CHICAGO AVE
Evanston, IL 60202
(42.03989, -87.680553)"
"Vineyard Christian Fellowship","100","2018-11-13T00:00:00.000","09FOOD-0418","60202","routine","2495 HOWARD ST
Evanston, IL 60202
(42.019167, -87.708617)"
"Papa Romeo's Pizza","94","2018-11-13T00:00:00.000","12FOOD-0022","60202","routine","1168 DODGE AVE
Evanston, IL 60202
(42.039639, -87.699249)"
"Little Island","97","2018-11-13T00:00:00.000","09FOOD-0078","60201","routine","2600 CRAWFORD AVE
Evanston, IL 60201
(42.064759, -87.727447)"
"Coffee Lab","99","2018-11-13T00:00:00.000","15FOOD-0041","60201","routine","910 NOYES ST
Evanston, IL 60201
(42.058448, -87.683724)"
"Aldi","100","2018-11-13T00:00:00.000","09FOOD-0012","60202","routine","2211 OAKTON ST
Evanston, IL 60202
(42.026498, -87.705239)"
"Feast and Imbibe","93","2018-11-15T00:00:00.000","16FOOD-0012","60201","routine","1601 PAYNE ST #C
Evanston, IL 60201
(42.056983, -87.694642)"
"Harold's Chicken Shack","98","2018-11-15T00:00:00.000","15FOOD-0044","60202","routine","337 HOWARD ST
Evanston, IL 60202
(42.019399, -87.675244)"
"Old Town Oil Evanston LLC","100","2018-11-16T00:00:00.000","11FOOD-0009","60201","routine","1924 CENTRAL ST
Evanston, IL 60201
(42.064321, -87.699954)"
"Central Food Mart","100","2018-11-16T00:00:00.000","14FOOD-0045","60201","routine","2966 CENTRAL ST
Evanston, IL 60201
(42.064465, -87.717504)"
"Marshall's #245","100","2018-11-16T00:00:00.000","13FOOD-0011","60202","routine","2400 MAIN ST
Evanston, IL 60202
(42.033665, -87.707728)"
"CVS/Pharmacy #4778","99","2018-11-19T00:00:00.000","09FOOD-0326","60202","routine","101 ASBURY AVE
Evanston, IL 60202
(42.020055, -87.69019)"
"Eurest Dining Services","96","2018-11-19T00:00:00.000","14FOOD-0005","60201","routine","1560 SHERMAN AVE
Evanston, IL 60201
(42.045718, -87.681889)"
"Few Spirits, LLC","100","2018-11-20T00:00:00.000","10FOOD-0039","60202","routine","918 CHICAGO AVE
Evanston, IL 60202
(42.034895, -87.67957)"
"Curts Cafe South","97","2018-11-21T00:00:00.000","15FOOD-0002","60201","routine","1813 DEMPSTER ST
Evanston, IL 60201
(42.04114, -87.698164)"
"Citgo","100","2018-11-21T00:00:00.000","09FOOD-0180","60202","routine","443 ASBURY AVE
Evanston, IL 60202
(42.026438, -87.690107)"
"Office Max #6212","100","2018-11-21T00:00:00.000","14FOOD-0007","60202","routine","2255 HOWARD ST
Evanston, IL 60202
(42.019221, -87.706162)"
"CVS/Pharmacy #8760","100","2018-11-26T00:00:00.000","09FOOD-0212","60201","routine","3333 CENTRAL ST
Evanston, IL 60201
(42.064579, -87.72686)"
"Tag's Bakery","98","2018-11-26T00:00:00.000","09FOOD-0116","60201","routine","2010 CENTRAL ST
Evanston, IL 60201
(42.06434, -87.701446)"
"Leonida's Chocolates","96","2018-11-26T00:00:00.000","13FOOD-0031","60201","routine","1907 CENTRAL ST
Evanston, IL 60201
(42.06432, -87.699302)"
"Foodstuffs","93","2018-11-26T00:00:00.000","09FOOD-0119","60201","routine","2106 CENTRAL ST
Evanston, IL 60201
(42.064349, -87.702395)"
"Cold Stone Creamery","98","2018-11-26T00:00:00.000","17FOOD-0045","60201","routine","1611 SHERMAN AVE
Evanston, IL 60201
(42.047585, -87.68183)"
"Mobil","100","2018-11-27T00:00:00.000","12FOOD-0007","60202","routine","140 CHICAGO AVE
Evanston, IL 60202
(42.020758, -87.676664)"
"Oakton & Dodge Shell","100","2018-11-27T00:00:00.000","09FOOD-0007","60202","routine","500 DODGE AVE
Evanston, IL 60202
(42.026994, -87.699465)"
"Babylon Discount Food","100","2018-11-27T00:00:00.000","12FOOD-0028","60201","routine","1618 EMERSON ST
Evanston, IL 60201
(42.052143, -87.69519)"
"Hillel","100","2018-11-27T00:00:00.000","09FOOD-0402","60201","routine","629 FOSTER ST
Evanston, IL 60201
(42.053861, -87.678962)"
"Dewey Elementary School","100","2018-11-28T00:00:00.000","09FOOD-0297","60201","routine","1551 WESLEY AVE
Evanston, IL 60201
(42.045942, -87.692019)"
"D & D Dogs Inc","95","2018-11-28T00:00:00.000","14FOOD-0050","60201","routine","825 NOYES ST
Evanston, IL 60201
(42.058446, -87.683107)"
"Mary Lou's Place","100","2018-11-28T00:00:00.000","09FOOD-0064","60201","routine","1215 CHURCH ST
Evanston, IL 60201
(42.048524, -87.689007)"
"Little Green Tree House","100","2018-11-28T00:00:00.000","16FOOD-0014","60201","routine","2814 CENTRAL ST
Evanston, IL 60201
(42.064435, -87.713585)"
"Edzo's Burger Shop","97","2018-11-28T00:00:00.000","09FOOD-0037","60201","routine","1571 SHERMAN AVE
Evanston, IL 60201
(42.045996, -87.681876)"
"Margarita European Inn","99","2018-11-29T00:00:00.000","16FOOD-0007","60201","routine","1566 OAK AVE
Evanston, IL 60201
(42.046194, -87.686865)"
"Other Brother Coffeehouse","98","2018-11-29T00:00:00.000","10FOOD-0020","60201","routine","1549 SHERMAN AVE
Evanston, IL 60201
(42.045551, -87.681899)"
"Century Evanston 12 & Cine Arts 6","98","2018-11-29T00:00:00.000","09FOOD-0322","60201","routine","1715 MAPLE AVE
Evanston, IL 60201
(42.048956, -87.68473)"
"J & S Food Mart","100","2018-11-29T00:00:00.000","09FOOD-0401","60202","routine","701 HOWARD ST
Evanston, IL 60202
(42.019473, -87.68047)"
"Howard Marathon","100","2018-11-29T00:00:00.000","09FOOD-0197","60202","routine","555 HOWARD ST
Evanston, IL 60202
(42.019446, -87.677106)"
"Rock 'N Ravioli","98","2018-11-30T00:00:00.000","17FOOD-0026","60201","routine","1012 CHURCH ST
Evanston, IL 60201
(42.048484, -87.685939)"
"Unitarian Church of Evanston","100","2018-11-30T00:00:00.000","09FOOD-0416","60201","routine","1330 RIDGE AVE
Evanston, IL 60201
(42.042288, -87.688422)"
"Willard Elementary School","100","2018-11-30T00:00:00.000","09FOOD-0305","60201","routine","2700 HURD AVE
Evanston, IL 60201
(42.06689, -87.716524)"
"Levy at Welsh-Ryan Arena","100","2018-11-30T00:00:00.000","18FOOD-0052","60201","routine","2705 ASHLAND AVE
Evanston, IL 60201
(42.066557, -87.69385)"
"Second Baptist Church","100","2018-11-30T00:00:00.000","09FOOD-0411","60201","routine","1717 BENSON AVE
Evanston, IL 60201
(42.049099, -87.68338)"
"Delta Discount","100","2018-11-30T00:00:00.000","09FOOD-0160","60202","routine","800 MAIN ST
Evanston, IL 60202
(42.033975, -87.682253)"
"Ted's Snack Shop","100","2018-12-03T00:00:00.000","08FOOD-0184","60202","routine","1824 CRAIN ST
Evanston, IL 60202
(42.039313, -87.698836)"
"ETHS","99","2018-12-03T00:00:00.000","09FOOD-0288","60201","routine","1600 DODGE AVE
Evanston, IL 60201
(42.046601, -87.699034)"
"Evanston Main Foods","100","2018-12-03T00:00:00.000","09FOOD-0201","60202","routine","835 MAIN ST
Evanston, IL 60202
(42.033965, -87.68282)"
"Little Beans Cafe","99","2018-12-03T00:00:00.000","14FOOD-0030","60202","routine","430 ASBURY AVE
Evanston, IL 60202
(42.026004, -87.690106)"
"Frio Gelato","100","2018-12-03T00:00:00.000","13FOOD-0028","60201","routine","1701 SIMPSON ST
Evanston, IL 60201
(42.055689, -87.695735)"
"Peet's Coffee & Tea","96","2018-12-04T00:00:00.000","09FOOD-0054","60201","routine","1622 CHICAGO AVE
Evanston, IL 60201
(42.046841, -87.679374)"
"Zen Shiatsu Chicago","100","2018-12-04T00:00:00.000","17FOOD-0009","60202","routine","825 CHICAGO AVE, SUITE A
Evanston, IL 60202
(42.032909, -87.67919)"
