calendar,event_id,title,start_date,end_date,all_day,description,location_name,address,age_groups,event_types,detail_url,signup_url,id,california_census_zipcodes,Census Tracts
beaches,27954,Guest House OPEN 12pm-2pm,12/18/2021 12:00:00 PM,12/18/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27954,beaches_27954,366,5
beaches,27953,Guest House OPEN 12pm-2pm,12/17/2021 12:00:00 PM,12/17/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27953,beaches_27953,366,5
beaches,27952,Guest House OPEN 12pm-2pm,12/12/2021 12:00:00 PM,12/12/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27952,beaches_27952,366,5
beaches,27951,Guest House OPEN 12pm-2pm,12/11/2021 12:00:00 PM,12/11/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27951,beaches_27951,366,5
beaches,27950,Guest House OPEN 12pm-2pm,12/10/2021 12:00:00 PM,12/10/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27950,beaches_27950,366,5
cityhall,4442,Santa Monica Rent Control Regular Board Meeting,12/09/2021 07:00:00 PM,12/09/2021 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",All Ages,Community/Government Meetings,www.santamonica.gov/rentcontrol (http://www.santamonica.gov/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4442,cityhall_4442,368,15
beaches,27949,Guest House OPEN 12pm-2pm,12/05/2021 12:00:00 PM,12/05/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27949,beaches_27949,366,5
beaches,27948,Guest House OPEN 12pm-2pm,12/04/2021 12:00:00 PM,12/04/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27948,beaches_27948,366,5
beaches,27947,Guest House OPEN 12pm-2pm,12/03/2021 12:00:00 PM,12/03/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27947,beaches_27947,366,5
cityhall,4514,Planning Commission ,12/01/2021 05:30:00 PM,12/01/2021 05:30:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the Citys General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4514,cityhall_4514,368,15
beaches,27946,Guest House OPEN 12pm-2pm,11/28/2021 12:00:00 PM,11/28/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27946,beaches_27946,366,5
beaches,27945,Guest House OPEN 12pm-2pm,11/27/2021 12:00:00 PM,11/27/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27945,beaches_27945,366,5
beaches,27944,Guest House OPEN 12pm-2pm,11/26/2021 12:00:00 PM,11/26/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27944,beaches_27944,366,5
beaches,27943,Guest House OPEN 12pm-2pm,11/21/2021 12:00:00 PM,11/21/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27943,beaches_27943,366,5
beaches,27942,Guest House OPEN 12pm-2pm,11/20/2021 12:00:00 PM,11/20/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27942,beaches_27942,366,5
beaches,27941,Guest House OPEN 12pm-2pm,11/19/2021 12:00:00 PM,11/19/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27941,beaches_27941,366,5
cityhall,4513,Planning Commission ,11/17/2021 05:30:00 PM,11/17/2021 05:30:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the Citys General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4513,cityhall_4513,368,15
cityhall,4460,Architectural Review Board Meeting,11/15/2021 07:00:00 PM,11/15/2021 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4460,cityhall_4460,368,15
library,33661,Main Library Book Group,11/15/2021 07:00:00 PM,11/15/2021 08:00:00 PM,false,"Join a community discussion of current and classic books, alternating fiction and nonfiction each month. November's title is 'Blindness' by Jose Saramago. Email jeff.schwartz@smgov.net for the Zoom link.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults, Teens",Book Discussions,http://calendar.smgov.net/library/eventsignup.asp?ID=33661,http://calendar.smgov.net/library/eventsignup.asp?ID=33661,library_33661,,
other,1102,"Commission on Sustainability, Environmental Justice, and the Environment",11/15/2021 07:00:00 PM,11/15/2021 10:00:00 PM,false,"The Task Force on the Environment was established in 1991 by the Santa Monica City Council to advise City Council on environmental program and policy issues. The Task Force on the Environment was the driving force behind the development of Santa Monicas Sustainable City Plan in the early 1990s and continues to closely monitor the plan and advise Council on plan implementation. On July 27, 2021, the Task Force became a permenant commission named the Commission on Sustainability, Environmental Justice, and the Environment.<br /><br />The Commission is an expert panel made up of seven members selected by City Council. Commissioners must have significant expertise in one or more areas of environmental policy and must reside or work in Santa Monica.",,"other
Santa Monica, CA 90401","50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability","https://www.smgov.net/Departments/OSE/Commission_on_Sustainability,_Environmental_Justice,_and_the_Environment/Commission_on_Sustainability,_Environmental_Justice_and_the_Environment.aspx",http://calendar.smgov.net/other/eventsignup.asp?ID=1102,other_1102,,
beaches,27940,Guest House OPEN 12pm-2pm,11/14/2021 12:00:00 PM,11/14/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27940,beaches_27940,366,5
beaches,27939,Guest House OPEN 12pm-2pm,11/13/2021 12:00:00 PM,11/13/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27939,beaches_27939,366,5
beaches,27938,Guest House OPEN 12pm-2pm,11/12/2021 12:00:00 PM,11/12/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27938,beaches_27938,366,5
library,33828,"English as s Second Language (ESL) Conversation, Low",11/12/2021 10:00:00 AM,11/12/2021 12:30:00 PM,false,"Santa Monica Public Library hosts an ongoing series of English as a Second Language (ESL) classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. Learn more about California adult education at caladulted.org.<br /><br />Enrollment is through the Santa Monica-Malibu Unified School District Adult Education Center, located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA, 90405. Visit smmusd.asapconnected.com or contact Olga Saucedo at osaucedo@smmusd.org or (310) 664-6222, ext.76203 to enroll.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at Main Library, 601 Santa Monica Blvd.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33828,library_33828,,
cityhall,4441,Santa Monica Rent Control Regular Board Meeting,11/11/2021 07:00:00 PM,11/11/2021 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",All Ages,Community/Government Meetings,www.santamonica.gov/rentcontrol (http://www.santamonica.gov/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4441,cityhall_4441,368,15
cityhall,4436,Clean Beaches & Ocean Committee Meeting (Special),11/10/2021 06:30:00 PM,11/10/2021 06:30:00 PM,false,A remote special meeting of the Clean Beaches & Ocean Parcel Tax Citizens' Oversight Committee. An agenda will be posted online closer to the meeting date (Click on More Details).,Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4436,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4436,cityhall_4436,368,15
cityhall,4192,Landmarks Commission Meeting,11/08/2021 07:00:00 PM,11/08/2021 07:00:00 PM,false,"Established in 1975, the mission of the Landmarks Commission is To protect improvements and areas which represent the City's cultural, social, economic, political and architectural history; safeguard the City's historic, aesthetic and cultural heritage; and promote the use of landmarks and historic districts for the education, pleasure and welfare of the people.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4192,cityhall_4192,368,15
library,33850,Citizenship Class,11/08/2021 12:00:00 PM,11/08/2021 02:30:00 PM,false,"Santa Monica Public Library hosts this ongoing series of citizenship classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. <br /><br />The classes help students complete and submit their U.S. citizenship applications and prepare them for the official review.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at the Pico Branch Library, 2201 Pico Blvd.<br /><br />Enrollment is through the SMMUSD Adult Education Center located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA, 90405<br />Contact Olga Saucedo at (310) 664-6222, ext.76203 or osaucedo@smmusd.org to enroll.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33850,library_33850,,
library,33817,"English as s Second Language (ESL) Conversation, High",11/08/2021 10:00:00 AM,11/08/2021 12:30:00 PM,false,"Santa Monica Public Library hosts an ongoing series of English as a Second Language (ESL) classes taught by Adult Education Center instructors. Classes are free and students must be 18 years or older to attend. Community parents and SMMUSD parents have priority enrollment. Learn more about California adult education at caladulted.org.<br /><br />Enrollment is through the Santa Monica-Malibu Unified School District Adult Education Center, located at 2510 Lincoln Blvd., Room 203, Santa Monica, CA,90405. Visit smmusd.asapconnected.com or contact Olga Saucedo at osaucedo@smmusd.org or (310) 664-6222, ext.76203 to enroll.<br /><br />Classes will begin in a virtual format. If live classes become possible, they will take place at Main Library, 601 Santa Monica Blvd.",Virtual,"Virtual
Santa Monica, CA 90401","50+/Seniors, Adults","Class/Workshop, Life Long Learning",https://smmusd.asapconnected.com/,http://calendar.smgov.net/library/eventsignup.asp?ID=33817,library_33817,,
beaches,27937,Guest House OPEN 12pm-2pm,11/07/2021 12:00:00 PM,11/07/2021 02:00:00 PM,false,"Santa Monica Conservancy docents share the rich history of the Beach House site from the 1920s onward. <br />Free 20-minute visits docent tours are available on a walk-up basis, for groups of up to six people on Fridays, Saturdays, and Sundays from 12pm  2pm. Just head to the Marion Davies Guest House where you will be greeted by a docent. Please note masks are required while indoors. <br />Schedule subject to change, call Guest Services at 310-458-4904 to confirm dates and hours.",Annenberg Community Beach House,"415 Pacific Coast Highway
Santa Monica, CA 90402
(34.024715, -118.512795)",All Ages,Tour,http://annenbergbeachhouse.com/activities/cultural-programs-events-and-tours.aspx#Guest_House,http://calendar.smgov.net/beaches/eventsignup.asp?ID=27937,beaches_27937,366,5
