"registration_date","last_name","first_name","representing"
"2021-01-01T00:00:00.000","Farrell, P.E.","Michael","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-10-04T00:00:00.000","Fernandez","Cesar","Reef Technologies"
"2021-01-01T00:00:00.000","Fildes","Richard","Florida Cirtus Sports Association Inc, Florida Citrus Sports Events Inc, Inventrust Properties Corporation, Marriot Vacations Worldwide Corp, Orlando Sportsplex Ltd, Picerne Development Corporation of Florida, Tangerine Sports Association inc, Tishman Hotel Corporation, Xenia Hotels & Resorts INc"
"2021-01-14T00:00:00.000","Flury","Katherin","Uber Technologies, Inc. and Affiliates; Swiftmile, Inc."
"2021-01-01T00:00:00.000","Francis","Thomas","Dr. Phillips Inc, Lowndes, Drosdick, Doster, Kantor & Reed P.A.,  The Dr. P. Phillips Foundation, Orlando Philharmonic Orchestra Inc; Regal Marine Industries, Inc."
"2021-01-25T00:00:00.000","Gonzalez","Jose M.","Florida East Coast Industries, LLC"
"2021-01-01T00:00:00.000","Gonzalez","Jose","Walt Disney Parks and Resorts, U.S."
"2021-01-01T00:00:00.000","Gray","J. Charles","Natures Table Franchise Company, Orlando Economic Partnership, Inc. f/k/a Economic Development Commission, Orlando Magic, Ltc.; Woodard & Curran, Inc."
"2021-01-01T00:00:00.000","Grossman, P.E.","Scott","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-01-11T00:00:00.000","Hipp","Kent","iHeartMedia, Inc., Clear Channel Outdoor and Affiliated Entitites (f/k/a Clear Channel Outdoor, Inc.)"
"2021-03-09T00:00:00.000","Hogan","Tasi","Archis Technologies; Baker Barios; Beep, Inc.; Brightline; Cigna; Comtech Communications of Georgia, Inc.; Embrace Families; Ernest and Young; HNTB; IFM 360; Lake Nona Property Holdings; Lilium; Lilium Aviation, Inc.; Marathon Health; MBC Concessions, Inc.; Orlando City Soccer; Orlando Regional Realtor Association; Proplogix, LLC d/b/a Orange Data Systems; RSM; Salesforce.com, inc.; Summit Broadband, Orlando Science Center; Tavistock; Verra Mobility; Vestcor; Village MD; Walt Disney World; Westfield; Wheels; World Housing Solutions"
"2021-01-01T00:00:00.000","Houmann","Cameron","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-01-01T00:00:00.000","Huels","Jonathan","AAAA Property Partners LLC, Bal Bay Realty Ltd, Beltway Commerce Center CD93 Ltd,  Conway Investments LLC,  Conway Center Land Condominium Association, Dal BM Orlando Holdings LP, Dalfen America Corp, Mockingbird Orlando, Orange County Investments LLC, RISE: A Real Estate Company, Sam's East Inc, University of Central Florida, Wal-Mart Stores East LP, Wal-Mart Stores Inc; WMG Development, LLC; WP South Acquisition LLC;"
"2021-01-01T00:00:00.000","Kantor","Hal","728 Virginia Drive, LLC; Airport Parking Rental 1, LLC; CED Capital Holdings c/o Brian Spear; Dezer Development, LLC; Dezer Properties LLC; Famlee Investment Company; Ferrari of Central Florida, Inc.; HAH, LLC; Jefferson Apartment Group; Khaled W. Akkawi; LeeVista, Inc.; M & M Realty Partners, LLC; Mobile Escapes, LLC; Morgran Holdings, LLC; Orlando Magic, Ltd.; Orlando Vineland PO., L.P. f/k/a Chelsea Orlando Development Limited Partnership; PSA Constructors, Inc.; The Downtown Property Group, Inc.; TopSecret Resorts of Orlando, LLC; Wal-Mart Stores, Inc.; Wal-Mart Stores East, L.P.; Washburn Properties, LLC; WMG Development, LLC;"
"2021-03-18T00:00:00.000","Kefauver","Christine","Brightline Trains Florida, LLC"
"2021-07-22T00:00:00.000","Kilman","Jonathan","Reef Technologies; T3L, LLC dba Prodigy Autism Center"
"2021-01-01T00:00:00.000","Kobb","Rachael","Orlando Economic Partnership"
"2021-01-01T00:00:00.000","Langley","Rena","Walt Disney Parks and Resorts, U.S."
"2021-01-01T00:00:00.000","Lee","Gregory","BBX Capital Corporation, Marc Bortz, Orlando Health, Inc.; Orlando Magic, Ltd.; SED Development, LLC; United States Tennis Association Incorporated (a/k/a USTA); InVictus Development, Inc.; Downtown South Neighborhood Improvement District; David Hughes; Diocese of Orlando; Matrix Advisory Solutions, LLC; K & K Sports, LLC; Nunziata Holdings, LLC; Robert G. Nunziata"
"2021-01-01T00:00:00.000","Loncar","Dana","Lake Orlando Land Owner, LLC; 4 Roots"
"2021-01-07T00:00:00.000","Long, Jr.","Clifford","Orlando Regional Realtor Association"
"2021-01-01T00:00:00.000","Love","McGregor","MCSS Self-Storage Development & Investment; The Salty Donut Inc."
"2021-01-01T00:00:00.000","Maladecki","Rich","Central Florida Hotel and Lodging Association"
"2021-01-05T00:00:00.000","Martin","Nita","Orlando Regional Realtor Association"
"2021-01-01T00:00:00.000","Martinez","Joaquin","Foundry Commercial, LLC; Lake Highland Preparatory School"
"2021-06-02T00:00:00.000","McKinnon","Genean","Food 4 Beverage/Travelers"
"2021-01-01T00:00:00.000","McGovern","Reshama","U.S. Bank National Association"
"2021-01-01T00:00:00.000","Mitzner","Katharine","Brightline Holdings, LLC"
"2021-01-01T00:00:00.000","Nemes","Sarah","Intram Investments, Lake Nona Property Holdings, Orlando City Soccer, Orange Barrel Media, Wheels, World Housing Solutions, Archis Technologies, FedEx, IFM 360"
"2021-01-01T00:00:00.000","Newton, P.E.","Jeffrey","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-01-01T00:00:00.000","Nugent, P.E.","James","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-01-07T00:00:00.000","Owen, Jr.","Borron","Adventist Health System Sunbelt Healthcare Corporation; Adventist Health System/Sunbelt, Inc. d/b/a AdventHealth"
"2021-02-16T00:00:00.000","Patterson","Tamaa","Jefferies LLC"
"2021-01-21T00:00:00.000","Pollock","Dan","AT&T, Inc."
"2021-01-01T00:00:00.000","Ritter, P.E.","Garth","Advent Health; Adventist Health System/Sunbelt, Inc.; Akers Custom Homes, Inc.; Ashton Orlando Residential, L.L.C; Beazer Homes; Boggy Creek Improvement District; Boyland Properties Millenia Palms Drive, LLC; Greeneway Improvement District; John Young Land Partners, LLC; Lake Nona Estates Community Association, Inc.; Lake Nona Estates I, LLC; Lake Nona Golf & Country Club, LLC; Lake Nona Land Company, LLC; Lake Nona Laureate Park, LLC; LN DAS, LLC; LN MUD Apartments I, LLC; LN MUD Office I; LN Resort, LLC; LN Towncenter II, LLC; LN Towncenter III, LLC; LN Watermark II, LLC; LNT Hotel, LLC; LNT Office II, LLC; Mattamy Homes Corporation; Minto Communities, LLC; Myrtle Creek Improvement District; Narcoossee Land Holding Two, LLC; Poitras East Improvement District; PulteGroup; SLRC Holdings, LLC; Tavistock Development Company, LLC; Taylor Morrison Homes; TDCP, LLC; Toll Brothers, Inc.; Universal City Studios LLC"
"2021-01-01T00:00:00.000","Ryan","Michael","Boys & Girls Clubs of Central Florida, Inc.; Development Ventures Group, LLC; UCF Academic Health, Inc; University of Central Florida; University of Central Florida Foundation"
"2021-01-01T00:00:00.000","Searl","Jason","Wendy's International, Inc.; Stratus Development Partners, LLC; Oates Creek, LLC; HB Capital Group, LLC; GDC Properties, Inc.; Digital Smart Signs, LLC; Consolidated Mark Development, LLC; Carl Atkinson; 908 Group"
"2021-01-01T00:00:00.000","Sears","Robert","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-01-29T00:00:00.000","Sheppard, Jr.","Alan C.","Murrell Legacy, LLC"
"2021-01-05T00:00:00.000","Singleton","Madison","Orlando Regional Realtor Association"
"2021-01-18T00:00:00.000","Strenth","Michelle","Orlando Health"
"2021-01-06T00:00:00.000","Sullivan","Thomas","Bags, Inc.; JEL Site Development, Inc.; JNS Real Properties, LLC; Maple Multi-Family Land SE, LP; Racetrac Petroleum, Inc.; Sand Lake Mountain, LLC; Split Oak Investments, LLC; Winter Park Land Development, LLC;"
"2021-01-01T00:00:00.000","Tedrow","Tara","7-Eleven, Inc.; Central City Station, LLC; Creighton Commercial Development, LLC; Creighton Development of FL, LLC; Goodwill Industrial of Central Florida , Inc.; Thornton Commons, LLC; Knox Medical, LLC; MME Florida, LLC; Pups Pub TPA, LLC"
"2021-02-03T00:00:00.000","Thoni","Tucker","Irfan Siddiqui"
"2021-01-01T00:00:00.000","Townsend, P.E.","John","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-01-28T00:00:00.000","Watkins","Elizabeth","Orlando Health, Walt Disney Parks and Resorts, U.S."
"2021-01-01T00:00:00.000","White, P.E.","Kirby","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-01-01T00:00:00.000","Whitegon,","William","Advent Health, Adventist Health System/Sunbelt, Inc., Ashton Orlando Residential, L.L.C., Beazer Homes, Boggy Creek Improvement District, Boyland Properties Millenia Palms Drive, LLC, BPMP –F, LLC, Greenway Improvement District, Lake Nona Estates I, LLC, Lake Nona Golf & Country Club, LLC, Lake Nona Land Company, LLC, Lake Nona Laureate Park, LLC, LN DAS, LLC, LN MUD Apartments I, LLC, LN MUD Office I, LLC, LN Pixon, LLC, LN Resort, LLC, LN Towncenter II, LLC, LN Towncenter III, LLC, LN Watermark II, LLC, LNT Hotel, LLC, LNT Office II, LLC, Mattamy Homes Corporation, Mockingbird Orlando, LLC, Myrtle Creek Improvement District, Narcoossee Land Holding Two, LLC, Poitras East Improvement District, PulteGroup, SLRC Holdings, LLc, Tavistock Development Company, LLC, TDC Skylar Apartments, LLC, TDCP, LLC, The Boyland Group, LLC, Toll Brothers, Inc., Universal City Studios, LLC, WeldenField Development, LLC"
"2021-01-11T00:00:00.000","Williams","Rawn","Jefferies LLC"
"2021-01-01T00:00:00.000","Wilson","M. Rebecca","2nd Wave Development LLC; AGPM, LLC' Atlantic Housing Group Partners, L.L.C.; Atlantic Housing Partners, LLLC; Atlantic Housing Partners, L.L.L.C.; Atrium Management Company; Banner Development, LLC; BLD Group, LLC; Borluv Group, Inc.; Camden Development, Inc.; Chesterfield, LLC; Crescent Communities, LLC; Deerfield Investment Corporation; Dr. Phillips, Inc.; Eagle FL Properties, LLC; East West Place, LLC; East West Place, LLC; Eden Multifamily; Epoch Properties, Inc.; Famlee Investment Company; Finfrock Holdings, Inc.; Foundry Commercial, LLC; Gables Residential; Interstruct, Inc.; Jefferson Apartment Group; Lake Orlando Land Owner, LLC; Lee Vista, Inc.; Lyric Hospitality, Inc.; Mazal Holdings Group, LLC; Michael Collard Properties, Inc.; Mid-America Apartments, L.P.; Mill Creek Residential Trust; Millenia Hotels and Resorts, LLC; Orlando Credit Union; Orlando Health, Inc.; Presbyterian Retirement Communities, Inc.; Pups Pub TPA, LLC; Real Estate Inverlad Development, L.L.C.; SCP Orlando, LLC; Seefried Industrial Properties, Inc.; The Bainbridge Companies, LLC; The Dr. P. Phillips Foundation; The Salty Donut, Inc.; Thornton Commons, LLC; Tricera Capital, LLC; Trident Real Estate Investments, LLC; Triple D Enterprises of Orange County, LLC; Wal-Mart Stores East, L.P.; Wal-Mart Stores East, Inc.; WP South Acquisitions, L.L.C.; XSC Acquisitions, LLC"
"2021-01-01T00:00:00.000","Youngman","Madison","Central Florida Hotel and Lodging Association"
