"session","primary_category","secondary_category","activity_name","activity_description","activity_number","ages","location","address","city","state","zip","start_date","end_date","start_time","end_time","sessions","days_of_the_week","cost","geolocation"
"Summer","Aquatics","Adult Swim Lessons","Adult Level 3","Designed for teenagers and adults (14yrs and older) who can already swim a combined stroke on their front and back, using a kick and arm stroke for a minimum of 5 yards. Please read the course descriptions carefully. Select the course level for which the students has mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classed will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Courses meet for six (6) 30 minute sessions. Class size is limited to 10 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for.Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01041_530","Ages 14+","Germantown Indoor Swim Center","18000 Central Park Circle","Boyds","MD","20841","6/18/2022","7/23/2022","10:20 AM","10:50 AM","6","Sa","$65.00","18000 Central Park Circle
Boyds, MD 20841
(39.150091, -77.30173)"
"Summer","Aquatics","Adult Swim Lessons","Adult Level 4","Designed for teenagers and adults (14yrs and older) who can already swim a coordinated front and back crawls for 15 yards(width of the pool) and are comfortable in deep water. Please read the course descriptions carefully. Select the course level for which the students has mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classed will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Courses meet for six (6) 30 minute sessions. Class size is limited to 10 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for. Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01042_578","Ages 14+","Martin Luther King Jr Swim Center","1201 Jackson Road","Silver Spring","MD","20904","6/23/2022","7/28/2022","8:20 PM","8:50 PM","6","Th","$65.00","1201 Jackson Road
Silver Spring, MD 20904
(39.055072, -76.982795)"
"Summer","Aquatics","Adult Swim Lessons","Adult Level 3","Designed for teenagers and adults (14yrs and older) who can already swim a combined stroke on their front and back, using a kick and arm stroke for a minimum of 5 yards. Please read the course descriptions carefully. Select the course level for which the students has mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classed will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Courses meet for six (6) 30 minute sessions. Class size is limited to 10 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for.Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01041_579","Ages 14+","Martin Luther King Jr Swim Center","1201 Jackson Road","Silver Spring","MD","20904","6/18/2022","7/23/2022","10:20 AM","10:50 AM","6","Sa","$65.00","1201 Jackson Road
Silver Spring, MD 20904
(39.055072, -76.982795)"
"Summer","Aquatics","Adult Swim Lessons","Adult Level 3","Designed for teenagers and adults (14yrs and older) who can already swim a combined stroke on their front and back, using a kick and arm stroke for a minimum of 5 yards. Please read the course descriptions carefully. Select the course level for which the students has mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classed will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Courses meet for six (6) 30 minute sessions. Class size is limited to 10 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for.Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01041_578","Ages 14+","Martin Luther King Jr Swim Center","1201 Jackson Road","Silver Spring","MD","20904","6/21/2022","7/26/2022","8:20 PM","8:50 PM","6","Tu","$65.00","1201 Jackson Road
Silver Spring, MD 20904
(39.055072, -76.982795)"
"Summer","Aquatics","Adult Swim Lessons","Adult level 1","Designed for teenagers and adults (14 years and older). This class is designed for those students who are fearful of the water and/or may have had a bad experience in the water. Basic water adjustment skills will be taught. Please read the course descriptions carefully. Select the course level for which the student had mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classes will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Course meet for six 30 minute sessions. Class size is limited to 6 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for. Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01039_579","Ages 14+","Martin Luther King Jr Outdoor Pool","1201 Jackson Road","Silver Spring","MD","20904","6/21/2022","7/26/2022","6:20 PM","6:50 PM","6","Tu","$65.00","1201 Jackson Road
Silver Spring, MD 20904
(39.055072, -76.982795)"
"Summer","Aquatics","Adult Swim Lessons","Adult level 1","Designed for teenagers and adults (14 years and older). This class is designed for those students who are fearful of the water and/or may have had a bad experience in the water. Basic water adjustment skills will be taught. Please read the course descriptions carefully. Select the course level for which the student had mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classes will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Course meet for six 30 minute sessions. Class size is limited to 6 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for. Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01039_581","Ages 14+","Long Branch Outdoor Pool","8700 Piney Branch Road","Silver Spring","MD","20901","6/19/2022","7/24/2022","9:00 AM","9:30 AM","6","Su","$65.00","8700 Piney Branch Road
Silver Spring, MD 20901
(38.999131, -76.997399)"
"Summer","Aquatics","Adult Swim Lessons","Adult Level 4","Designed for teenagers and adults (14yrs and older) who can already swim a coordinated front and back crawls for 15 yards(width of the pool) and are comfortable in deep water. Please read the course descriptions carefully. Select the course level for which the students has mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classed will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Courses meet for six (6) 30 minute sessions. Class size is limited to 10 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for. Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01042_580","Ages 14+","Martin Luther King Jr Outdoor Pool","1201 Jackson Road","Silver Spring","MD","20904","6/19/2022","7/24/2022","10:20 AM","10:50 AM","6","Su","$65.00","1201 Jackson Road
Silver Spring, MD 20904
(39.055072, -76.982795)"
"Summer","Aquatics","Adult Swim Lessons","Adult level 2","Designed for teenagers and adults (14yrs and older) who are already water adjusted. Students must be able to submerge for 3 seconds and float on their front. Please read the course descriptions carefully. Select the course level for which the students has mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classed will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Courses meet for six (6) 30 minute sessions. Class size is limited to 6 students. Screening is available to evaluate the student?s abilities at each pool if you are unsure of which class to register for. Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01040_578","Ages 14+","Martin Luther King Jr Swim Center","1201 Jackson Road","Silver Spring","MD","20904","6/23/2022","7/28/2022","8:20 PM","8:50 PM","6","Th","$65.00","1201 Jackson Road
Silver Spring, MD 20904
(39.055072, -76.982795)"
"Summer","Aquatics","Adult Swim Lessons","Adult level 1","Designed for teenagers and adults (14 years and older). This class is designed for those students who are fearful of the water and/or may have had a bad experience in the water. Basic water adjustment skills will be taught. Please read the course descriptions carefully. Select the course level for which the student had mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classes will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Course meet for six 30 minute sessions. Class size is limited to 6 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for. Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01039_580","Ages 14+","Martin Luther King Jr Swim Center","1201 Jackson Road","Silver Spring","MD","20904","6/18/2022","7/23/2022","11:00 AM","11:30 AM","6","Sa","$65.00","1201 Jackson Road
Silver Spring, MD 20904
(39.055072, -76.982795)"
"Summer","Aquatics","Adult Swim Lessons","Adult Level 2","Designed for teenagers and adults (14yrs and older) who are already water adjusted. Students must be able to submerge for 3 seconds and float on their front. Please read the course descriptions carefully. Select the course level for which the students has mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classed will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Courses meet for six (6) 30 minute sessions. Class size is limited to 6 students. Screening is available to evaluate the student?s abilities at each pool if you are unsure of which class to register for. Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01040_530","Ages 14+","Germantown Indoor Swim Center","18000 Central Park Circle","Boyds","MD","20841","6/18/2022","7/23/2022","11:00 AM","11:30 AM","6","Sa","$65.00","18000 Central Park Circle
Boyds, MD 20841
(39.150091, -77.30173)"
"summer","Aquatics","Adult Swim Lessons","Adult Level 4","Designed for teenagers and adults (14yrs and older) who can already swim a coordinated front and back crawls for 15 yards(width of the pool) and are comfortable in deep water. Please read the course descriptions carefully. Select the course level for which the students has mastered all prerequisite skills. By choosing the appropriate level, the student will be more likely to succeed. Please check all course dates to determine which classed will best accommodate their needs. THERE ARE NO MAKE-UPS OR REFUNDS FOR MISSED CLASSES. Courses meet for six (6) 30 minute sessions. Class size is limited to 10 students. Screening is available to evaluate the student's abilities at each pool if you are unsure of which class to register for. Call the pool of your choice and speak with the Lesson Supervisor for evaluation dates and times (bring a swim suit and towel).","R01042_530","Ages 14+","Germantown Indoor Swim Center","18000 Central Park Circle","Boyds","MD","20841","6/18/2022","7/23/2022","9:00 AM","9:30 AM","6","Sa","$65.00","18000 Central Park Circle
Boyds, MD 20841
(39.150091, -77.30173)"
"Summer","Fitness","Aerobic Dance","Morning Latin Dance Workout","Join us for a full body workout to some jazzy Latin tunes.","R07012_512","Ages 55+","Nancy H Dacek North Potomac Community Rec Center","13850 Travilah Road","Rockville","MD","20850","6/2/2022","8/25/2022","9:30 AM","10:15 AM","13","Th","$0","13850 Travilah Road
Rockville, MD 20850
(39.082915, -77.23235)"
"Summer","Fitness","Aerobic Dance","Afternoon Latin Dance Workout","Join us for a full body workout to some jazzy Latin tunes.","R07012_513","Ages 55+","Nancy H Dacek North Potomac Community Rec Center","13850 Travilah Road","Rockville","MD","20850","6/7/2022","8/30/2022","1:30 PM","2:30 PM","13","Tu","$0","13850 Travilah Road
Rockville, MD 20850
(39.082915, -77.23235)"
"Summer","Fitness","Aerobic Dance","Super Power Dance Circle",,"R07012_509","Ages 0-120","Long Branch Community Recreation Center","8700 Piney Branch Road","Silver Spring","MD","20901","5/19/2022","6/23/2022","10:30 AM","11:30 AM","4","Th","$0","8700 Piney Branch Road
Silver Spring, MD 20901
(38.999131, -76.997399)"
"Summer","Dance","Aerobic Dance","Intro to Hula Dance","Learn the mechanics, hand movements and basic steps of hula. A brief history of hula, basic terminology and costuming will be discussed. Comfortable clothes are recommended.","R05057_501","Ages 14-99","Wheaton Community Recreation Center","11701 Georgia Avenue","Wheaton","MD","20902","6/22/2022","8/10/2022","5:00 PM","6:00 PM","7","W","$70.00","11701 Georgia Avenue
Wheaton, MD 20902
(39.047816, -77.051924)"
"Summer","Fitness","Aerobic Dance","Pre Ballet","Pre Ballet Core and stretch - Get ready to focus on strengthening your core muscles and increase your flexibility",,,,,,,,,,,,,,,
"Summer","Fitness","Aerobic Dance","Hip Hop For Seniors","You're never too old to be hip. Instructors  from Carpe Diem Arts, teach you the history of the genre and how to move to the beat of your favorite music","R07012_502","Ages 0-120","Long Branch Community Recreation Center","8700 Piney Branch Road","Silver Spring","MD","20901","6/1/2022","8/31/2022","10:00 AM","11:00 AM","14","W","$0","8700 Piney Branch Road
Silver Spring, MD 20901
(38.999131, -76.997399)"
"Summer","Fitness","Aerobic Dance","55+ Ballet",,"R07012_505","Ages 55+","Wheaton Community Recreation Center","11701 Georgia Avenue","Wheaton","MD","20902","6/1/2022","8/31/2022","2:15 PM","3:15 PM","14","W","$0","11701 Georgia Avenue
Wheaton, MD 20902
(39.047816, -77.051924)"
"Summer","Fitness","Aerobic Dance","HPSI- Chair Dance","Chair dancing is designed for adults who need to use a chair for extra support while they have fun exercising to music",,,,,,,,,,,,,,,
"Summer","Fitness","Aerobic Dance","HPSI- Latin Rhythm Cardio Fitness","Let's have fun dancing together! This new low impact but high energy class of Latin Rhythms combines rhythms such as Salsa, Merengue, Bachata, and Reggaeton . The music is hot, and the moves are fun to get a great workout",,,,,,,,,,,,,,,
"Summer","Fitness","Aerobic Dance","Dance and Fitness","A complete aerobic workout for men and women who love music and movement. Dance in an energetic, fun-filled hour, choregrahped to all styles of music. This class includes flexibility and leg routines, weights, abdominal work and cool down stretch. Wear supportive athletic shoes and bring a mat or blanket for floor work. Hand weights are optional.","R05035_502","Ages 18+","Jane E Lawton Community Rec Center","4301 Willow Lane","Chevy Chase","MD","20815","6/21/2022","7/28/2022","7:00 PM","8:00 PM","11","Tu,Th","$88.00","4301 Willow Lane
Chevy Chase, MD 20815
(38.982714, -77.086855)"
"Summer","Fitness","Aerobic Dance","Superpower Dance Circle","Super Power Dance Circle","R07012_503","Ages 55+","Wheaton Community Recreation Center","11701 Georgia Avenue","Wheaton","MD","20902","6/1/2022","8/31/2022","11:00 AM","12:00 PM","26","M,W","$0","11701 Georgia Avenue
Wheaton, MD 20902
(39.047816, -77.051924)"
"Summer","Fitness","Aerobic Dance","Chinese Folk Dance",,"R07012_507","Ages 55+","Wheaton Community Recreation Center","11701 Georgia Avenue","Wheaton","MD","20902","6/6/2022","8/29/2022","1:00 PM","2:00 PM","12","M","$0","11701 Georgia Avenue
Wheaton, MD 20902
(39.047816, -77.051924)"
"Summer","Fitness","Aerobic Dance","Dance for Joy and Fitness","Get fit while having fun.","R07012_511","Ages 55+","Nancy H Dacek North Potomac Community Rec Center","13850 Travilah Road","Rockville","MD","20850","6/3/2022","8/26/2022","10:00 AM","11:00 AM","13","F","$0","13850 Travilah Road
Rockville, MD 20850
(39.082915, -77.23235)"
"Summer","Fitness","Aerobic Dance","Belly Dance Workout","In this Belly Dance Workout class you will strengthen your back and core muscles while improving your flexibility.","R07012_514","Ages 55+","Nancy H Dacek North Potomac Community Rec Center","13850 Travilah Road","Rockville","MD","20850","6/7/2022","8/30/2022","9:30 AM","10:15 AM","13","Tu","$0","13850 Travilah Road
Rockville, MD 20850
(39.082915, -77.23235)"
"Summer","Fitness","Aerobic Dance","Dance and Fitness- Outdoors","A complete aerobic workout for men and women who love music and movement. Dance in an energetic, fun-filled hour, choregrahped to all styles of music. This class includes flexibility and leg routines, weights, abdominal work and cool down stretch. Wear supportive athletic shoes and bring a mat or blanket for floor work. Hand weights are optional.","R05035_501","Ages 18+","Holiday Park Senior Center","3950 Ferrara Drive","Wheaton","MD","20906","6/22/2022","7/27/2022","6:30 PM","7:30 PM","10","M,W","$80.00","3950 Ferrara Drive
Wheaton, MD 20906
(39.049836, -77.076744)"
"This course is designed to give new swim instructors hands on experience teaching swimming techniques to children of different ages while giving parents the opportunity to enjoy a recreational painting session. The children will receive 45 minutes of water safety instruction and 45 minutes of supervised recreational swim time.""","R01066_501","Age 18+","Kennedy Shriver Aquatic Center","5900 Executive Boulevard","N Bethesda","MD","20852","6/18/2022","6/18/2022","11:00 AM","12:30 PM","1","Sa","$0",,,,,"6/18/2022
6/18/2022, 11:00 AM 12:30 PM"
"(Food will be served from 12pm-1pm)""","R07094_502","Ages 0-120","Wheaton Community Recreation Center","11701 Georgia Avenue","Wheaton","MD","20902","6/14/2022","6/14/2022","10:30 AM","2:30 PM","1","Tu","$0",,,,,"6/14/2022
6/14/2022, 10:30 AM 2:30 PM"
