Fiscal Year,Project ID,Project Name,Project Description,Project Address,Current Phase,Current Phase Type,Project URL,Latitude,Longitude,Council Districts,Location,MoCo_boundary,Zip Codes,Communities,Councils,Municipalities,Service Regions
2020,P016532,Fire Safety Code Upgrades,"This project addresses sprinklers, escape windows, exit signs, fire alarm devices, exit stairs, and hood and fire suppression systems to comply with annual Fire Marshal inspections. An FY 2011 appropriation was approved to continue this program to maintain code compliance and life-cycle equipment replacement. An FY 2012 appropriation was approved to continue this level of effort project. An FY 2013 appropriation was approved to maintain life safety code compliance and equipment life-cycle replacements at MCPS facilities systemwide. An FY 2014 appropriation was approved to continue this project. An FY 2015 appropriation was approved to continue this level of effort project and maintain life safety code compliance through equipment replacement such as fire alarm systems that will be over 20 years old and will have exceeded their anticipated life-cycle. An FY 2016 appropriation was approved to continue this level of effort project. An FY 2017 appropriation was approved to continue this level of effort project as well as address code compliance issues related to the storage of flammable materials at schools systemwide. An FY 2018 appropriation was approved to continue this project. An FY 2019 appropriation was approved to continue this level of effort project. An FY 2020 appropriation is requested to continue this level of effort project.",,Ongoing,1,,,,NULL,,,,,,,
2020,P018710,Legacy Open Space,"The Legacy Open Space initiative identifies open space lands that should be acquired and interpreted because of exceptional natural or cultural value to current and future generations of Montgomery County residents. Legacy Open Space will acquire or obtain easements or make fee-simple purchases on open-space lands of countywide significance. Priorities are updated during each CIP cycle but remain flexible to allow the Montgomery County Planning Board to address development threats, opportunity acquisitions, and joint funding opportunities. The County Council encourages the Commission to seek supplemental appropriations if approved CIP funding is insufficient. Non-County funding sources are expected to contribute significantly to the Legacy Open Space program. Contributions only will appear in the PDF Expenditure and Funding Schedules if the contribution is spent by the County or M-NCPPC. Donations of land or non-County funded payments that go directly to property owners are not included. The combination of these non-County and County funds have resulted in the successful protection of over 5,300 acres of open space in the County, including over 3,800 acres of new parkland. Over 500 acres of parkland were received at no cost through dedication and donations by private landowners.",,Ongoing,1,,,,NULL,,,,,,,
2020,P023805,Blue Plains WWTP:Plant Wide Projects,,,TBA,1,https://www.dcwater.com/blue-plains,,,NULL,,,,,,,
2020,P023807,Cabin Branch WWPS,,,TBA,1,,,,NULL,,,,,,,
2020,P036510,Technology Modernization,"The Technology Modernization (Tech Mod) project is a key component of the MCPS strategic technology plan, Educational Technology for 21st Century Learning. This plan builds upon the following four goals: students will use technology to become actively engaged in learning, schools will address the digital divide through equitable access to technology, staff will improve technology skills through professional development, and staff will use technology to improve productivity and results. An FY 2015 appropriation was approved to continue the technology modernization program which will enable MCPS to provide mobile (laptop and tablet) devices in the classrooms. The County Council adopted FY 2015-2020 CIP is approximately $21 million less than the Board's request over the six year period. However, e-rate funding anticipated for FY 2015 and FY 2016 will bring expenditures in those two years up to the Board's request to begin the new initiative to provide mobile devices for students and teachers in the classroom. The County Council, during the review of the amended FY 2015-2020 CIP, programmed an additional $2 million in FY 2016 for this project. A supplemental appropriation was approved to have the $2 million appropriated to MCPS. An FY 2016 appropriation was approved to continue the technology modernization program. An FY 2017 appropriation was approved to continue the technology modernization program as well as fund 16 information technology system specialist positions being reallocated from the operating budget to the capital budget. An FY 2018 appropriation was approved to continue this project. An FY 2019 appropriation was approved to continue this project and the technology modernization program to our schools throughout the system. However, due to fiscal constraints, the County Council approved a reduction of $3.622 million in FY 2019 from the Board of Education's request. An FY 2020 appropriation is requested to continue this project.",,Ongoing,1,NULL,NULL,NULL,NULL,,,,,,,
2020,P036603,Macklin Tower Alterations,"This project provides funding for major building infrastructure improvements to Macklin Tower including replacement of major mechanical, electrical, and plumbing systems and equipment; upgrade/replacement of life safety systems (fire alarm, emergency generator and sprinkler systems); upgrade/replacement of building elevators; and building access upgrades. The College completed a facilities condition assessment of the building in August 2002 that evaluated all building systems and related equipment and identified major repair and/or replacement requirements.",,Under Construction,1,,39.097163,-77.160962,3,"(39.097163, -77.160962)",1,71,25,3,12,3
2020,P038703,Laytonia Recreational Park,"Laytonia Recreational Park is located at the northeast quadrant of the intersection of Muncaster Mill Road and Airpark Road in the Derwood area of Rockville. Access to this new park will be from Airpark Road. The park consists of three parcels totaling nearly 51 acres: an undeveloped surplus school site, a parcel dedicated through the subdivision process, and adjacent church property purchased by MNCPPC. The new County Animal Shelter is located on a 7-acre portion of the property. The approved plan includes: one full-size lit, irrigated baseball field; one lit synthetic turf field; two rectangular irrigated turf fields; 240 parking spaces with the potential for 50 additional spaces in the future if needed; playground; basketball court; combination restroom picnic shelter; and trails.",,Under Construction,1,https://www.montgomeryparks.org/parks-and-trails/laytonia-recreational-park/,39.143923,-77.141467,4,"(39.143923, -77.141467)",1,51,54,3,1,4
2020,P048703,Rock Creek Trail Pedestrian Bridge,"The Rock Creek Trail Pedestrian Bridge spans Veirs Mill Road at Aspen Hill Road in Rockville.  It connects portions of the 15-mile hard surface trail from Beach Drive at the District of Columbia line to Lake Needwood in Rock Creek Regional Park.  The trail currently crosses Veirs Mill Road at grade at its signalized intersection with Aspen Hill Road.  To the north of Veirs Mill Road, the trail is on sidewalk for approximately 0.2 miles traversing Aspen Hill Road, Adrian Street, Baltic Avenue, and finally the access drive to Aspen Hill Local Park before continuing northward as a trail.  The proposed pedestrian bridge will provide a grade separated crossing for the Rock Creek Hiker-Biker Trail and eliminates the use of the residential section.  It will also provide the opportunity for local residents of the Aspen Hill community to cross Veirs Mill Road on the bridge to access bus transit or other destinations without crossing at grade the busy intersection of Veirs Mill Road and Aspen Hill Road.",NULL,Under Construction,1,,39.076733,-77.092352,3,"(39.076733, -77.092352)",1,58,61,4,1,4
2020,P056501,Restroom Renovations,"This project will provide needed modifications to specific areas of restroom facilities. A study was conducted in FY 2004 to evaluate restrooms for all schools that were built or renovated before 1985. Ratings were based upon visual inspections of the existing materials and fixtures as of August 1, 2003. Ratings also were based on conversations with the building services managers, principals, vice principals, and staffs about the existing conditions of the restroom facilities. The numeric rating for each school was based on an evaluation method using a preset number scale for the assessment of the existing plumbing fixtures, accessories, and room finish materials. In FY 2010, a second round of assessments were completed, which included a total of 110 schools, including holding facilities. BY FY 2018 all 110 schools assessed were completed. An FY 2019 appropriation was approved for the next phase of this project. An FY 2020 appropriation and amendment to the adopted FY2019-2024 CIP is requested to address restroom facilities throughout the school system including plumbing fixtures, accessories, and room finish materials.",,Ongoing,1,NULL,NULL,NULL,NULL,,,,,,,
2020,P056510,Transportation Maintenance Depot,"MCPS transportation depots in the county are near capacity and in need of minor modifications to improve the parking areas for both buses and staff.  Expenditures shown above will be used both to pave the bus and staff parking for many of the transportation depots used by MCPS, and to explore some additional temporary sites for parking buses.  An FY 2005 appropriation was approved for the planning and construction of this project.",NULL,Ongoing,1,NULL,NULL,NULL,NULL,,,,,,,
2020,P056516,MCPS Affordability Reconciliation,"<p style=""margin-bottom:0in;margin-bottom:.0001pt;pub-height: normal""><span style=""pub-size: 10.5pt; pub-family: Arial, sans-serif; color: black !important; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">This project reconciles the Board of Education's request with the County Executive's recommendation based on affordability considerations. </span></p> <p style=""margin-bottom:0in;margin-bottom:.0001pt;pub-height: normal""><span style=""pub-size: 10.5pt; pub-family: Arial, sans-serif; color: black !important; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""> </span></p> <p><span style=""pub-size: 10.5pt; pub-height: 107%; pub-family: Arial, sans-serif; color: black !important; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">Unfortunately, Impact Tax and Recordation Tax revenue estimates reflect a net reduction of almost $122.0 million with the largest revenue shortfall related to Schools Impact Taxes (-$120.7 million). <u>These revenue reductions are so severe that funding for any new projects or funding for cost increases must be offset by reductions, with even further reductions required to balance the CIP.</u> </span></p> <p style=""margin-bottom:7.5pt;pub-height:normal""><span style=""pub-size: 10.5pt; pub-family: Arial, sans-serif; color: black !important; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">Funding MCPS school construction remains the Executive's highest priority for the CIP. As such, the Executive exempted MCPS from additional reductions that Montgomery County Government, Montgomery College and the Maryland-National Capital Park and Planning Commission will have to bear in order to preserve MCPS' previously approved projects. Due to the serious CIP fiscal constraints, however, the Executive was unable to provide any funding for MCPS' requested CIP project increases. </span></p> <p style=""margin-bottom:7.5pt;pub-height:normal""><span style=""pub-size: 10.5pt; pub-family: Arial, sans-serif; color: black !important; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">The reductions in increases are reflected here rather than in individual projects. This gives the Board of Education and Council maximum flexibility to propose resource reallocations between previously approved and newly proposed project funding. The Executive expects that priority will be given to projects addressing capacity needs and critical failing infrastructure. </span></p> <p style=""margin-bottom:7.5pt;pub-height:normal""><span style=""pub-size: 10.5pt; pub-family: Arial, sans-serif; color: black !important; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">The Executive intends to actively pursue additional State Aid to increase support for public school construction funding so that these needs can be met.</span></p> <p style=""margin-bottom:7.5pt;pub-height:normal""><span style=""pub-size: 10.5pt; pub-family: Arial, sans-serif; color: black !important; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">Increases in Current Revenue will be considered in March as part of the broader operating budget context.</span></p>",,Ongoing,1,,,,NULL,,,,,,,
2020,P058755,Small Grant/Donor-Assisted Capital Improvements,"This project authorizes expenditures for new or existing projects that receive support from non-County government funding sources, e.g. grants, donations, gifts, fund raising projects, and sponsorships. No funds can be expended from this project unless at least 80 percent of the total cost of the project, or the change to an existing project is provided from a non-County government funding source. The funds provided can be expended within this project provided: 1. The capital cost is less than $100,000; or 2. The capital cost is at least $100,000, but the project: (a) does not have an Operating Budget Impact (OBI) in excess of 10 percent of the capital cost; and (b) vehicle trips generated by the project do not exceed 25 vehicle trips during the peak one-hour period in the vicinity of the project. The Department must notify the County Council of any grants or donations for projects having a capital cost of at least $100,000. The Department must submit a PDF for approval by the County Council for all other projects in accordance with the County Council policy on non-County funded capital projects, approved on February 22, 2000.",,Ongoing,1,NULL,NULL,NULL,NULL,,,,,,,
2020,P063804,Patuxent Raw Water Pipeline,,,TBA,1,NULL,NULL,NULL,NULL,,,,,,,
2020,P063808,Piscataway WRRF Bio-Energy Project,,,Planning Stage,1,NULL,NULL,NULL,NULL,,,,,,,
2020,P076506,Building Modifications and Program Improvements,"This project will provide facility modifications to support program offerings at schools that are not scheduled for capital improvements in the six-year CIP. These limited modifications to instruction and support spaces are needed to provide adequate space for new or expanded programs and administrative support space for schools that are not included in the revitalization/expansion program. An FY 2012 appropriation was approved to continue to provide facility modifications at various schools throughout the system. Facility modifications in FY 2013 and beyond will be determined based on the need for space modifications/upgrades to support new or modified program offerings. Due to fiscal constraints, expenditures requested in the Board of Education's FY 2011-2016 CIP for FYs 2013-2016 were removed by the County Council in the adopted FY 2011-2016 CIP. An FY 2013 appropriation was approved to renovate science laboratories at one high school and provide special education facility modifications for two elementary schools and two high schools. An FY 2014 appropriation was approved to continue to provide facility modifications and program improvements to various schools throughout the county. An FY 2015 appropriation was approved for modifications to schools due to special education program changes; science laboratory upgrades at secondary schools; space modifications for program requirements; as well as two specific one-time projects--the construction of an auxiliary gymnasium at Thomas Pyle Middle School and classroom modifications at the Whittier Woods Center to be used by Walt Whitman High School. An FY 2015 appropriation was approved for $1.3 million for the installation of artificial turf at Winston Churchill High School. An FY 2016 appropriation was approved for modifications to schools due to special education program changes, space modifications for program requirements, and computer lab conversions at various schools throughout the county. An FY 2016 supplemental appropriation for $45,410 was approved to begin the design of the artificial turf installation at Somerset Elementary School. An FY 2017 appropriation was approved, however, it was $2.0 million less than the Board of Education's request and will fund program changes to address space deficits through building modifications. An FY 2017 supplemental appropriation of $489,000 in contributions was approved for the installation of artificial turf at Somerset Elementary School. An FY 2017 supplemental appropriation of $4.9 million in contributions was approved for the installation of artificial turf at Julius West Middle School, and Albert Einstein and Walt Whitman high schools. An FY 2018 appropriation was approved to continue this project. An FY 2019 appropriation was approved to continue to address modifications to schools due to special education program changes and space modifications for program requirements. The appropriation also will fund the reconfiguration of high school classroom spaces to provide additional science laboratories for schools that are overutilized and do not have sufficient space for science laboratory classes. Finally, the appropriation will fund the construction of a black box theatre at A. Mario Loiederman Middle School. An FY 2020 appropriation is requested to continue program and space modifications to schools.",,Ongoing,1,,,,NULL,,,,,,,
2020,P076507,Wheaton HS Future Modernization,"Wheaton High School was built in 1954.  The Thomas Edison High School of Technology is located on this site and will be modernized at the same time. Scheduling of this modernization is consistent with the MCPS long-range plans to renew aging facilities on a rational and periodic basis.  The modernization will include an addition to this facility due to projected enrollment growth.    Due to fiscal constraints, in the FY2009-2014 CIP, the County Council delayed high school modernizations one year beyond the Board's request, with a two year delay for Wheaton High School.  Planning funds for this project were approved in FY 2012.  An FY 2013 appropriation was approved to continue planning the modernizations for both Wheaton HS and the Thomas Edison School of Technology.  An FY 2015 appropriation was approved for the balance of funding for Wheaton HS and to begin planning Edison.  An FY 2015 supplemental appropriation of a $2.5 million contribution from the Junior Achievement of Greater Washington was approved to include a Junior Achievement Finance Park at the Thomas Edison High School of Technology.  In FY 2016 appropriation was approved for construction funds for Edison.  These modernizations are scheduled to be completed by January 2016 for the Wheaton High School building, August 2017 for the Edison High School building and August 2018 for the site.  The Board of Education, in the FY2017-2022 CIP included funds to build out the shell at Wheaton High School.  An FY 2017 appropriation was approved for construction to build out the shell.",NULL,Ongoing,1,http://www.montgomeryschoolsmd.org/schools/wheatonhs/,39.059793,-77.067881,4,"(39.059793, -77.067881)",1,6,23,4,1,4
2020,P076508,Willam H. Farquhar MS Current  Revitalizations/Expansions,"William H. Farquhar was built in 1968.  Scheduling of this modernization is consistent with the MCPS long-range plans to renew aging facilities on a rational and periodic basis.  The modernization will include an addition to this facility due to projected enrollment growth.    Due to fiscal constraints, the modernization schedule for elementary, middle, and high schools was delayed.  Planning funds for this project were approved in FY 2012. Due to fiscal constraints, middle school modernizations were delayed in the adopted FY 2013-2018 CIP.  An FY 2015 appropriation was approved for construction funds.  An FY 2016 appropriation was approved to complete this project.  This modernization is scheduled to be completed by August 2016.",NULL,Ongoing,1,http://www.montgomeryschoolsmd.org/schools/farquharms/,39.135727,-77.043114,4,"(39.135727, -77.043114)",1,100,60,4,1,4
2020,P076509,Wheaton Woods ES Current  Revitalizations/Expansions,"Wheaton Woods Elementary School  was built in 1952 and renovated in 1976.  Scheduling of this modernization is consistent with the MCPS long-range plans to renew aging facilities on a rational and periodic basis.  The modernization will include an addition to this facility due to projected enrollment growth.    Due to fiscal constraints, the modernization schedule for elementary, middle, and high schools was delayed.  An FY 2013 appropriation was approved for planning funds. Due to fiscal constraints, the Board of Education's Requested FY 2015-2020 CIP includes a one-year delay for elementary school revitalizations/expansions.  Due to fiscal constraints, the approved FY2015-2020 CIP includes an additional one year delay beyond the Board's request.  The Board of Education's requested FY2015-2020 Amended CIP reinstated the construction schedule previously requested by the Board.  The County Council approved the Board's request.  An FY 2016 appropriation was approved for construction funds.  An FY 2017 appropriation was approved to complete this project. This project is now scheduled to be completed August 2017.",NULL,Ongoing,1,http://www.montgomeryschoolsmd.org/schools/wheatonwoodses/,39.0679,-77.0897,4,"(39.0679, -77.0897)",1,58,61,4,1,4
2020,P076601,Site Improvements: College,"This project funds the repair, maintenance and improvements of the College's site infrastructure. This may include, but is not limited to: roadways, parking lots, walkways, site lighting, external site signage and site communications infrastructure. The Stormwater Management project, #076602, was added to the scope of this project in FY2009. This project also provides for the rehabilitation and structural maintenance of storm water management facilities on the College's campuses. This includes, but is not limited to: dam or spillway repairs, pond dredging, storm drain system repairs/replacement, and storm water management studies to determine best practice solutions. This project also funds the repair, maintenance and improvement of the College's outdoor athletic facilities. This may include, but is not limited to: athletic field lighting, reconfiguration and upgrade; the repair/replacement of bleachers; turf renovation including regrading, sodding and irrigation/drainage management; repair/replacement of running tracks and tennis courts; and the repair/replacement of backstops, player protection fencing and benches. ** Note: In FY11, the Outdoor Athletics Facilities: College project (CIP No. 076600) was merged into this project.",,Ongoing,1,NULL,NULL,NULL,NULL,,,,,,,
2020,P076604,Rockville Student Services Center,"This project provides funds for the construction of a new student services center (129,367 gross square feet) to support student administrative services as outlined in the Rockville Campus Facilities Master Plan, 2013-2023 (2/16). This project brings together student and administrative services to support the concept of one stop shopping services for students. Specifically, it will include the following campus related functions and activities: Admissions and Registration, Financial Aid, Cashier, Dean of Student Development, Career Transfer Center, Assessment, Counseling, Disabled Student Services (DSS), and Trio program plus support services such as a training facility, storage, resource library and waiting areas. In addition, this building will house the Office of Safety and Security and a new parking department. This project also includes funding for a central plant located in the Student Services Center and funding for a road extension/site improvements related to the building.",,Under Construction,1,,39.097015,-77.157615,3,"(39.097015, -77.157615)",1,71,25,3,12,3
2020,P076607,Takoma Park/Silver Spring Math and Science Center,"This project provides funding for the design and construction of a new academic building (134,600 gross square feet) supporting science programs, such as biology, chemistry, computer science and cybersecurity, engineering, geology, physics, and the mathematics department, as described in the Collegewide Facilities Master Plan, 2013-2023 (2/16). The new math and science building will replace the Science South and Falcon Hall buildings, which will be demolished, and the new building will be constructed on this site. During FY18, the building was renamed to the Catherine and Isiah Leggett Math and Science Building.",,Planning Stage,1,http://www.montgomerycollege.edu/,38.98364,-77.021452,5,"(38.98364, -77.021452)",1,3062,4,5,11,1
2020,P076612,Germantown Student Services Center,"This project provides funds for the design and construction of a new student services center (approximately 95,000 gross square feet) to support both study and student services as outlined in the Germantown Campus Facilities Master Plan, 2013-2023 (2/16). This project provides a comprehensive one-stop shop and brings together the bookstore and Mailroom from the Humanities and Social Sciences Building; Admissions, Student Life and Security from the Science and Applied Studies Building, creating much more space for study and student development. This building will also house the Provost's Office, as well as media and academic computing support functions.",,Planning Stage,1,http://cms.montgomerycollege.edu/edu/campus.aspx?urlid=1,39.184893,-77.249068,2,"(39.184893, -77.249068)",1,36,39,2,1,5
2020,P076617,Student Learning Support Systems,"This project includes the installation, upgrading, and replacement of technology systems used to support teaching, learning and advising, to assess student outcomes, and to improve the effectiveness of College services to students. This includes technology to support students with disabilities, technology-based communication and collaboration systems, systems to provide students with access to electronic course materials, library resources, and other applications used by and for students and faculty, including both hardware, software and cloud services. The project funds four technical project and planning analyst positions to manage and support multiple academic support systems.",,Ongoing,1,NULL,NULL,NULL,NULL,,,,,,,
2020,P076618,Network Operating Center/Datacenter,"The purpose of this project is to establish and maintain a datacenter and network operating center on the Takoma Park/Silver Spring campus and a related backup facility on the Rockville campus, and to provide for planned lifecycle technology replacements. The datacenter and network operating center houses the technology from which control is exercised and services provided by the College's instructional, academic, and administrative computing systems. Included in the scope of this project are the electrical, environmental, backup and security systems which are used to operate the NOC/datacenter. This project also funds two staff positions which monitor the physical security, cybersecurity, disaster recovery and redundant systems to help ensure the integrity of the datacenters.",,Ongoing,1,,38.98349,-77.021241,5,"(38.98349, -77.021241)",1,3062,4,5,11,1
2020,P076619,Network Infrastructure and Server Operations,"<font pubfaze=""Times New Roman"" pubsice=""3""> </font><p style=""margin: 0in 0in 8pt;""><font color=""#000000"">This project supports the ongoing installation and maintenance of the information technology (IT) network infrastructure throughout all Montgomery College facilities, as well as on-premise server operations for applications not suitable for cloud computing.<br>The network-related infrastructure includes cable distribution systems (conduit, fiber optics, wiring); equipment such as routers, switches, wireless access points, firewalls, intrusion detection and prevention devices; network management systems, specialized technology tools, monitoring systems, and diagnostic equipment; and remote access technologies. Also included are telephone systems, emergency notification systems, building management systems, and video security systems. The scope of the project includes the associated electrical, environmental, and backup systems needed to ensure the reliable operation of all equipment.<br>On-premise server operations are supported through the maintenance of a primary data center on the Takoma Park/Silver Spring (TP/SS) campus, and a backup data center on the Rockville campus. Associated with the TP/SS data center is the College's Network Operating Center (NOC), where staff maintain server and network equipment and provide 24/7 monitoring of all College IT systems and services to ensure proper functioning and performance. This includes instructional and administrative applications and all network and Internet-related services used in support of both credit and non-credit programs. This project funds six positions.<br>Note: The Network Operating Center/Datacenter project's (P076618) FY19 and beyond funding requests and work years have been added to this project. In addition, the project name has changed from Network Infrastructure Support Systems to Network Infrastructure and Server Operations.<br></font></p><font pubfaze=""Times New Roman"" pubsice=""3""> </font>",,Ongoing,1,NULL,NULL,NULL,NULL,,,,,,,
