OBJECTID,CATEGORY,NAME,ADDRESS,CITY,ZIPCODE,PHONE,URL,DATA,POINT_X,POINT_Y,SHAPE,LATITUDE,LONGITUDE
11,PARKING GARAGES AND LOTS,Lot 24 (Farm Women's Market),4601 Leland St,Bethesda,20815,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L24,1286344.124984140042216,478634.999966199975461,"(38.98089298300005, -77.09142688299994)",38.980885139999998,-77.091424599999996
12,PARKING GARAGES AND LOTS,Garage 31 (Bethesda Woodmont),4712 Bethesda Ave,Bethesda,20814,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G31,1285290.249994240002707,478486.593705500010401,"(38.980482546000076, -77.09513364899993)",38.980474700000002,-77.095131359999996
13,PARKING GARAGES AND LOTS,Lot 10 (Leland Street),4600 Leland St,Bethesda,20815,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L10,1286448.875019179889932,478229.312494510028046,"(38.97977937100006, -77.09105697199999)",38.979771530000001,-77.091054690000007
14,PARKING GARAGES AND LOTS,Lot 25 (Maple Ave),4707 Highland Ave,Bethesda,20814,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L25,1285449.99995885998942,482561.624967989977449,"(38.99167184200007, -77.09458653799999)",38.991664,-77.094584249999997
15,PARKING GARAGES AND LOTS,Garage 36 (Auburn),4907 Del Ray Ave,Bethesda,20814,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G36,1283995.37496097991243,481799.500035509990994,"(38.98957502300004, -77.09970144599998)",38.989567180000002,-77.09969916
16,PARKING GARAGES AND LOTS,Lot 44 (West Virginia Avenue),4704 West Virginia Ave,Bethesda,20814,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L44,1285444.875041489955038,482070.749955979990773,"(38.99032403100006, -77.09460277899996)",38.990316190000001,-77.094600490000005
17,PARKING GARAGES AND LOTS,Garage 9 (Kennett Street),8040 Kennett St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G9,1304054.875032240059227,481188.749956400017254,"(38.98793694700004, -77.02912704699997)",38.987929100000002,-77.029124780000004
18,PARKING GARAGES AND LOTS,Garage 7 (Cameron-Second),8530 Cameron St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G7,1303454.249974600039423,484451.59372704999987,"(38.99689520700008, -77.03124405799997)",38.996887360000002,-77.031241789999996
19,PARKING GARAGES AND LOTS,Garage 58 (NOAA),1315 East West Hwy,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G58,1303667.87495992006734,482813.843715000024531,"(38.992398630000025, -77.03049047699994)",38.992390780000001,-77.030488210000001
20,PARKING GARAGES AND LOTS,Garage 5 (Bonifant-Dixon),1101 Bonifant St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G5,1304202.999972230056301,483305.718729129992425,"(38.99374964900005, -77.02860825699997)",38.993741800000002,-77.028605990000003
21,PARKING GARAGES AND LOTS,Garage 4 (Fenton Street Village),8110 Fenton St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G4,1305287.245164870051667,482289.347932400007267,"(38.990959865000036, -77.02479245099994)",38.990952020000002,-77.024790179999997
22,PARKING GARAGES AND LOTS,Garage 21 (Spring-Colesville),1000 Spring St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G21,1304642.874969630036503,485164.968743189994711,"(38.99885496300004, -77.02706252899998)",38.99884711,-77.027060259999999
23,PARKING GARAGES AND LOTS,Garage 2  (Spring - Cameron),8700 Cameron St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G2,1303921.750030559953302,485225.062456950021442,"(38.99901934800005, -77.02960000399997)",38.999011500000002,-77.02959774
24,PARKING GARAGES AND LOTS,Lot 3 (Fenton Street Village),8206 Fenton St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L3,1305224.749987540068105,482796.937546029977966,"(38.992353510000044, -77.02501281599996)",38.992345659999998,-77.025010550000005
25,PARKING GARAGES AND LOTS,Lot 38 (Bonifant Street),920 Bonifant St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L38,1305282.239264209987596,483336.526760020002257,"(38.99383510600006, -77.02481106499994)",38.993827260000003,-77.024808800000002
26,PARKING GARAGES AND LOTS,Lot 29 (Bonifant & Easley),811 Easley St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L29,1305722.875014910008758,483565.468718720017932,"(38.994464030000074, -77.02326092399994)",38.99445618,-77.023258659999996
27,PARKING GARAGES AND LOTS,Lot 20 (Progress Place),8212 Colonial La,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L20,1304416.499957290012389,482539.937468770018313,"(38.99164722100005, -77.02785625199994)",38.991639370000001,-77.027853980000003
28,PARKING GARAGES AND LOTS,Lot 18 (Gist & Philadelphia),938 Philadelphia Ave,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L18,1304887.250020130071789,481779.031218749994878,"(38.98955837900007, -77.02619923299994)",38.989550530000002,-77.026196970000001
29,PARKING GARAGES AND LOTS,Garage 16 (Galaxy),1011 King St,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G16,1304372.374957249965519,480700.65627040999243,"(38.98659705700004, -77.02800951199998)",38.986589209999998,-77.028007239999994
30,PARKING GARAGES AND LOTS,Lot 2 (Planning Place Lot),8781 Georgia Ave,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L2,1303780.000010590068996,485460.500035249977373,"(38.99966566200004, -77.03009905099998)",38.999657810000002,-77.030096779999994
31,PARKING GARAGES AND LOTS,Garage 45 (Amherst),11304 Amherst Ave,Wheaton,20902,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G45,1298465.124964609974995,500129.843767840007786,"(39.03993680200006, -77.04882819999995)",39.039928940000003,-77.048825919999999
32,PARKING GARAGES AND LOTS,Lot 33 (University),2622 University Blv W,Wheaton,20902,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L33,1297143.374967890093103,500360.625016160018276,"(39.04056841900007, -77.05348217099998)",39.040560560000003,-77.053479890000006
33,PARKING GARAGES AND LOTS,Lot 34 (Ennalls),2510 Ennalls Ave,Wheaton,20902,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L34,1297218.375033359974623,500040.843766189995222,"(39.03969052300005, -77.05321745899994)",39.039682669999998,-77.053215179999995
34,PARKING GARAGES AND LOTS,Lot 17 (Price-Fern),2320 Price Ave,Wheaton,20902,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L17,1298137.250017609912902,500126.406213810027111,"(39.03992687600004, -77.04998254599997)",39.039919019999999,-77.049980270000006
35,PARKING GARAGES AND LOTS,Lot 14 (Blueridge-Hickerson),2425 Hickerson Dr,Wheaton,20902,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L14,1297964.00002436991781,501134.062519369996153,"(39.04269331200004, -77.05059447499997)",39.04268545,-77.050592199999997
36,PARKING GARAGES AND LOTS,Lot 13 (Wheaton Marketplace),11219 Grandview Ave,Wheaton,20902,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L13,1297533.375046570086852,499932.687497309991159,"(39.03939406000006, -77.05210822199996)",39.039386200000003,-77.052105940000004
37,PARKING GARAGES AND LOTS,Lot 48 (Georgia Avenue),9401 Georgia Ave,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L48,1300979.999965910101309,488855.968713029986247,"(39.008985643000074, -77.03995668799996)",39.008977790000003,-77.039954420000001
38,PARKING GARAGES AND LOTS,Lot 12 (Columbia Boulevard),1920 Seminary Rd,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L12,1300598.874999539926648,488622.843779870017897,"(39.008345087000066, -77.04129756299994)",39.008337240000003,-77.041295289999994
39,PARKING GARAGES AND LOTS,Garage 60 (Wayne Avenue),921 Wayne Ave,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G60,1304969.484487629961222,483743.794358470011503,"(38.99495310300006, -77.02591187699994)",38.994945250000001,-77.025909609999999
40,PARKING GARAGES AND LOTS,Garage 61 (Town Square),801 Ellsworth Ave,Silver Spring,20910,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,G61,1305090.073935440042987,484667.744241290027276,"(38.997490087000074, -77.02548849199997)",38.997482239999997,-77.025486229999998
41,PARKING GARAGES AND LOTS,Lot 8 (St Elmo Avenue),4819 St Elmo Ave,Bethesda,20814,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L8,,,"(38.989354208000066, -77.09726399999994)",38.989346359999999,-77.097261709999998
42,PARKING GARAGES AND LOTS,Lot 81 (Bethesda Library),7400 Arlington Rd,Bethesda,20814,240-777-2190,http://www.montgomerycountymd.gov/dot-parking/index.html,L81,,,"(38.98405453300006, -77.09894239699997)",38.98404669,-77.098940110000001
