"application_type","permit_no","work_type","use_code","added_date","issued_date","final_date","expired_date","status","building_area","description","st_no","pre_dir","st_name","suffix","post_dir","city","state","zip","latitude","longitude","location","geolocation"
"FIRE ALARM PERMIT","1006067","INSTAL","MFDSEN","2022-09-07T10:09:13.000","2022-09-08T10:09:26.000",,,"Issued","0","Replacement of fire alarm control panel.","11621",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20904","39.047097","-76.991677",,"POINT (-76.991677 39.047097)"
"FIRE ALARM PERMIT","1006067","INSTAL","MFDSEN","2022-09-07T10:09:13.000","2022-09-08T10:09:26.000",,,"Issued","0","Replacement of fire alarm control panel.","11621",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20904","39.047097","-76.991677",,"POINT (-76.991677 39.047097)"
"FIRE ALARM PERMIT","1005245","INSTAL","BUSNSS","2022-08-29T08:08:28.000","2022-09-07T10:09:40.000",,,"Issued","0","UPGRADE EXISTING FIRE ALARM CONTROL PANEL","7735",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20814","38.987519","-77.097921",,"POINT (-77.097921 38.987519)"
"FIRE ALARM PERMIT","1005492","INSTAL","EDUC","2022-08-31T08:08:46.000","2022-09-07T08:09:39.000",,,"Issued","0","Adding 46 FA devices to an existing FA system including modifying the existing FA annunciator","4800",,"SANGAMORE","RD",,"BETHESDA","MD","20816","38.952462","-77.121524",,"POINT (-77.121524 38.952462)"
"FIRE ALARM PERMIT","994035","INSTAL","BUSNSS","2022-05-20T07:05:08.000","2022-09-07T02:09:36.000",,,"Issued","0","Replace existing FACP with a new NFS2-3030 FACP. Provide and install 1 duct detector, 2 smoke detectors and associated fire alarm devices.","6015",,"MONTROSE","RD",,"ROCKVILLE","MD","20852","39.053357","-77.121823",,"POINT (-77.121823 39.053357)"
"FIRE ALARM PERMIT","994035","INSTAL","BUSNSS","2022-05-20T07:05:08.000","2022-09-07T02:09:36.000",,,"Issued","0","Replace existing FACP with a new NFS2-3030 FACP. Provide and install 1 duct detector, 2 smoke detectors and associated fire alarm devices.","6015",,"MONTROSE","RD",,"ROCKVILLE","MD","20852","39.053357","-77.121823",,"POINT (-77.121823 39.053357)"
"FIRE ALARM PERMIT","1004313","INSTAL","MFDLR","2022-08-19T10:08:31.000","2022-09-06T11:09:24.000",,,"Issued","0","INSTALLATION OF NEW FIRE ALARM SYSTEM IN RENOVATED HOC BUILDINGS TO INCLUDE THE CLUBHOUSE","3600",,"BEL PRE","RD",,"SILVER SPRING","MD","20906","39.092675","-77.072721",,"POINT (-77.072721 39.092675)"
"FIRE ALARM PERMIT","1004313","INSTAL","MFDLR","2022-08-19T10:08:31.000","2022-09-06T11:09:24.000",,,"Issued","0","INSTALLATION OF NEW FIRE ALARM SYSTEM IN RENOVATED HOC BUILDINGS TO INCLUDE THE CLUBHOUSE","3600",,"BEL PRE","RD",,"SILVER SPRING","MD","20906","39.092675","-77.072721",,"POINT (-77.072721 39.092675)"
"FIRE ALARM PERMIT","1005438","INSTAL","BUSNSS","2022-08-30T03:08:53.000","2022-09-06T08:09:03.000",,,"Issued","0","All notification devices for new tenant build out, Fast Track Review","8120",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.991482","-77.097135",,"POINT (-77.097135 38.991482)"
"FIRE ALARM PERMIT","989918","INSTAL","BIOS","2022-04-13T09:04:03.000","2022-09-06T02:09:04.000",,,"Issued","0","install new fire alarm system in core and shell building","9810",,"DARNESTOWN","RD",,"ROCKVILLE","MD","20850","39.096038","-77.204684",,"POINT (-77.204684 39.096038)"
"FIRE ALARM PERMIT","1005918","INSTAL","BUSNSS","2022-09-06T09:09:09.000","2022-09-06T02:09:01.000","2022-09-12T11:09:57.000",,"Finaled","0","INSTALL ACCESS CONTROL (2) DOORS, 3RD FLOOR CUSHMAN WAKEFIELD, Fast Track Review","4800",,"HAMPDEN","LN",,"BETHESDA","MD","20814","0","0",,"POINT (0 0)"
"FIRE ALARM PERMIT","1005689","INSTAL","MERC","2022-09-01T01:09:16.000","2022-09-02T12:09:09.000",,,"Issued","0","Z-Bounce Tenant Space 2226:  Installation of tenant control panel, booster panel, notification and initiating devices.","7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","39.024358","-77.145864",,"POINT (-77.145864 39.024358)"
"FIRE ALARM PERMIT","1005532","INSTAL","BUSNSS","2022-08-31T10:08:51.000","2022-09-02T11:09:39.000",,,"Issued","0","49 Visuals, 8 Speakers and Relocate 1 Existing Smoke Detector , Fast Track Review","6116",,"EXECUTIVE","BLVD",,"ROCKVILLE","MD","20852","39.047933","-77.125831",,"POINT (-77.125831 39.047933)"
"FIRE ALARM PERMIT","1005717","INSTAL","BANK","2022-09-01T02:09:33.000","2022-09-02T10:09:56.000",,,"Issued","0","Adding a pull station, horn strobe and strobe to the ATM vestibule., Fast Track Review","8551",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.995734","-77.0765",,"POINT (-77.0765 38.995734)"
"FIRE ALARM PERMIT","1004319","INSTAL","MFDLR","2022-08-19T10:08:16.000","2022-09-01T10:09:44.000",,,"Issued","0","ADDITIONS  TO NEW FIRE ALARM BEING INSTALLED IN 3600 BUILDING","3604",,"BEL PRE","RD",,"SILVER SPRING","MD","20906","39.09267","-77.073105",,"POINT (-77.073105 39.09267)"
"FIRE ALARM PERMIT","1004319","INSTAL","MFDLR","2022-08-19T10:08:16.000","2022-09-01T10:09:44.000",,,"Issued","0","ADDITIONS  TO NEW FIRE ALARM BEING INSTALLED IN 3600 BUILDING","3604",,"BEL PRE","RD",,"SILVER SPRING","MD","20906","39.09267","-77.073105",,"POINT (-77.073105 39.09267)"
"FIRE ALARM PERMIT","1005602","INSTAL","BUSNSS","2022-08-31T04:08:30.000","2022-09-01T10:09:11.000",,,"Issued","0","Alteration of existing fire alarm system to add new strobes and horn strobes in tenant space, Fast Track Review","508",,"OLNEY SANDY SPRING","RD",,"SANDY SPRING","MD","20860","39.148523","-77.022889",,"POINT (-77.022889 39.148523)"
"FIRE ALARM PERMIT","1005619","INSTAL","HOSP","2022-09-01T06:09:50.000","2022-09-01T02:09:33.000",,,"Issued","0","Relocate (1) smoke detector, Fast Track Review","19801",,"OBSERVATION","DR",,"GERMANTOWN","MD","20876","39.181866","-77.242398",,"POINT (-77.242398 39.181866)"
"FIRE ALARM PERMIT","1005343","INSTAL","BUSNSS","2022-08-29T09:08:58.000","2022-08-31T10:08:13.000",,,"Issued","0","5 new fire alarm strobes, Fast Track Review","9905",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.097143","-77.198418",,"POINT (-77.198418 39.097143)"
"FIRE ALARM PERMIT","1005311","INSTAL","BUSNSS","2022-08-29T02:08:58.000","2022-08-31T09:08:52.000",,,"Issued","0","add notification devices for new tenant layout","7550",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.985649","-77.09483",,"POINT (-77.09483 38.985649)"
"FIRE ALARM PERMIT","994459","INSTAL","BUSNSS","2022-05-24T12:05:03.000","2022-08-31T08:08:06.000",,,"Issued","0","(1) FACU (1) FAA (1) PULL STATION (5) SMOKE DETECTOR (2) DUCT SMOKE (2) REMOTE STATION (3) HORN STROBE (19) STROBES,","5522",,"DORSEY","LN",,"BETHESDA","MD","20816","38.964945","-77.101793",,"POINT (-77.101793 38.964945)"
"FIRE ALARM PERMIT","1004754","INSTAL","BUSNSS","2022-08-24T09:08:38.000","2022-08-30T11:08:31.000",,,"Issued","0","Install 5 strobe only devices & 1 combination strobe , Fast Track Review","11120",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20901","39.037647","-76.990718",,"POINT (-76.990718 39.037647)"
"FIRE ALARM PERMIT","1004754","INSTAL","BUSNSS","2022-08-24T09:08:38.000","2022-08-30T11:08:31.000",,,"Issued","0","Install 5 strobe only devices & 1 combination strobe , Fast Track Review","11120",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20901","39.037647","-76.990718",,"POINT (-76.990718 39.037647)"
"FIRE ALARM PERMIT","1003174","INSTAL","BUSNSS","2022-08-10T09:08:25.000","2022-08-30T09:08:36.000",,,"Issued","0","Digital Infuzion 8th Floor Tenant Space:  Installation of notification and initiating devices.","6120",,"EXECUTIVE","BLVD",,"ROCKVILLE","MD","20852","39.047549","-77.127397",,"POINT (-77.127397 39.047549)"
"FIRE ALARM PERMIT","1002824","INSTAL","EDUC","2022-08-07T01:08:10.000","2022-08-30T07:08:44.000",,,"Issued","0","Add new fire alarm devices for portable trailers.","22500",,"WIMS","RD",,"CLARKSBURG","MD","20871","39.225987","-77.265445",,"POINT (-77.265445 39.225987)"
"FIRE ALARM PERMIT","1005228","INSTAL","BUSNSS","2022-08-28T01:08:11.000","2022-08-30T04:08:28.000",,,"Issued","0","(1) - NAC panel in addition to 18 devices. Suite #400. Mona Electric is the Fire Alarm Vendor., Fast Track Review","12850",,"MIDDLEBROOK","RD",,"GERMANTOWN","MD","20874","39.177361","-77.266395",,"POINT (-77.266395 39.177361)"
"FIRE ALARM PERMIT","1005228","INSTAL","BUSNSS","2022-08-28T01:08:11.000","2022-08-30T04:08:28.000",,,"Issued","0","(1) - NAC panel in addition to 18 devices. Suite #400. Mona Electric is the Fire Alarm Vendor., Fast Track Review","12850",,"MIDDLEBROOK","RD",,"GERMANTOWN","MD","20874","39.177361","-77.266395",,"POINT (-77.266395 39.177361)"
"FIRE ALARM PERMIT","1005062","INSTAL","HOSP","2022-08-26T08:08:10.000","2022-08-29T12:08:04.000",,,"Issued","0","Connecting the sprinkler tamper & pressure switches, and adding LCD annuciator, to existing FireLite","4011",,"RANDOLPH","RD",,"SILVER SPRING","MD","20906","39.058028","-77.079744",,"POINT (-77.079744 39.058028)"
"FIRE ALARM PERMIT","1003650","INSTAL","BUSNSS","2022-08-14T01:08:40.000","2022-08-29T10:08:13.000",,,"Issued","0","adding (5) ADA strobes and relocating (7) Strobes and (3) horn strobe combination devices. (1) Exist","10801",,"LOCKWOOD","DR",,"SILVER SPRING","MD","20901","39.032878","-77.002463",,"POINT (-77.002463 39.032878)"
"FIRE ALARM PERMIT","1003895","INSTAL","BUSNSS","2022-08-16T02:08:35.000","2022-08-29T09:08:54.000",,,"Issued","0","FURNISH AND INSTALL (27) NEW NOTIFICATION DEVICES AND CONNECT TO EXISTING FIRE ALARM SYSTEM","909",,"ROSE","AVE",,"ROCKVILLE","MD","20852","39.051342","-77.116326",,"POINT (-77.116326 39.051342)"
"FIRE ALARM PERMIT","1004703","INSTAL","PLWOR","2022-08-23T02:08:08.000","2022-08-29T03:08:39.000",,,"Issued","0","ADD SMOKE DETECTOR IN OFFICE 129 AND RELOCATE & DECREASE CANDELA IN SPEAKER STROBE TO THE CORRIDOR.","11510",,"FALLS","RD",,"POTOMAC","MD","20854","39.044702","-77.193963",,"POINT (-77.193963 39.044702)"
"FIRE ALARM PERMIT","993198","INSTAL","BUSNSS","2022-05-12T01:05:20.000","2022-08-29T03:08:00.000",,,"Issued","0","Adding booster panel to existing main panel. Pull station and horn/strobe in new construction area.","7951",,"TUCKERMAN","LN",,"POTOMAC","MD","20854","39.041261","-77.157081",,"POINT (-77.157081 39.041261)"
"FIRE ALARM PERMIT","1004631","INSTAL","BUSNSS","2022-08-23T10:08:46.000","2022-08-26T12:08:55.000",,,"Issued","0","Alta IT Tenant:  Installation of notification device.","9210",,"CORPORATE","BLVD",,"ROCKVILLE","MD","20850","39.106453","-77.191136",,"POINT (-77.191136 39.106453)"
"FIRE ALARM PERMIT","1004327","INSTAL","BUSNSS","2022-08-19T10:08:40.000","2022-08-26T11:08:27.000",,,"Issued","0","FASEB Tenant Space:  Relocation of existing notification devices.","6120",,"EXECUTIVE","BLVD",,"ROCKVILLE","MD","20852","39.047549","-77.127397",,"POINT (-77.127397 39.047549)"
"FIRE ALARM PERMIT","1004623","INSTAL","MFDLR","2022-08-23T09:08:48.000","2022-08-26T10:08:33.000",,,"Issued","0","Add (9) notification devices to existing base building fire alarm., Fast Track Review","4903",,"EDGEMOOR","LN",,"BETHESDA","MD","20814","38.985204","-77.097924",,"POINT (-77.097924 38.985204)"
"FIRE ALARM PERMIT","984429","INSTAL","MFDHR","2022-02-24T08:02:18.000","2022-08-26T10:08:30.000",,,"Issued","0","Public Safety Radio DAS","3820",,"CHAPLIN","PL",,"CHEVY CHASE","MD","20815","38.995326","-77.076483",,"POINT (-77.076483 38.995326)"
"FIRE ALARM PERMIT","1004776","INSTAL","EDUC","2022-08-24T10:08:01.000","2022-08-26T07:08:29.000",,,"Issued","0","MODIFY EXISTING FIRE ALARM SYSTEM FOR HVAC UPGRADE, Fast Track Review","13530",,"REDGRAVE","PL",,"CLARKSBURG","MD","20871","39.236622","-77.281649",,"POINT (-77.281649 39.236622)"
"FIRE ALARM PERMIT","1004776","INSTAL","EDUC","2022-08-24T10:08:01.000","2022-08-26T07:08:29.000",,,"Issued","0","MODIFY EXISTING FIRE ALARM SYSTEM FOR HVAC UPGRADE, Fast Track Review","13530",,"REDGRAVE","PL",,"CLARKSBURG","MD","20871","39.236622","-77.281649",,"POINT (-77.281649 39.236622)"
"FIRE ALARM PERMIT","1002823","INSTAL","EDUC","2022-08-07T01:08:51.000","2022-08-26T06:08:24.000","2022-08-26T01:08:36.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","13530",,"REDGRAVE","PL",,"CLARKSBURG","MD","20871","39.236622","-77.281649",,"POINT (-77.281649 39.236622)"
"FIRE ALARM PERMIT","1002832","INSTAL","EDUC","2022-08-07T01:08:29.000","2022-08-26T02:08:35.000","2022-08-29T07:08:38.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","17501","W","WILLARD","RD",,"POOLESVILLE","MD","20837","39.143558","-77.419038",,"POINT (-77.419038 39.143558)"
"FIRE ALARM PERMIT","1003842","INSTAL","BUSNSS","2022-08-16T11:08:57.000","2022-08-26T01:08:16.000","2022-09-08T10:09:51.000",,"Finaled","0","INSTALLATION OF (11) NEW NOTIFICATION DEVICES TO AN EXISTING SYSTEM.","7373",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.983594","-77.093263",,"POINT (-77.093263 38.983594)"
"FIRE ALARM PERMIT","1002828","INSTAL","EDUC","2022-08-07T01:08:07.000","2022-08-25T09:08:55.000","2022-08-26T10:08:54.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","15800",,"QUINCE ORCHARD","RD",,"GAITHERSBURG","MD","20878","39.116164","-77.254161",,"POINT (-77.254161 39.116164)"
"FIRE ALARM PERMIT","1002825","INSTAL","EDUC","2022-08-07T01:08:21.000","2022-08-25T09:08:47.000","2022-08-26T10:08:11.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","13501",,"RICHTER FARM","RD",,"GERMANTOWN","MD","20874","39.151804","-77.279472",,"POINT (-77.279472 39.151804)"
"FIRE ALARM PERMIT","1002829","INSTAL","EDUC","2022-08-07T01:08:24.000","2022-08-25T09:08:42.000","2022-08-26T09:08:19.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","6400",,"ROCK SPRING","DR",,"BETHESDA","MD","20817","39.025325","-77.130425",,"POINT (-77.130425 39.025325)"
"FIRE ALARM PERMIT","1003819","INSTAL","BUSNSS","2022-08-16T10:08:24.000","2022-08-25T07:08:21.000",,,"Issued","0","REPLACE EXISTING FIRE ALARM CONTROL PANEL","20511",,"SENECA MEADOWS","PKWY",,"GERMANTOWN","MD","20876","39.195665","-77.257504",,"POINT (-77.257504 39.195665)"
"FIRE ALARM PERMIT","1001308","INSTAL","BUSNSS","2022-07-25T01:07:21.000","2022-08-25T04:08:50.000",,,"Issued","0","Low Voltage Fire Alarm System","9714",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.098055","-77.194943",,"POINT (-77.194943 39.098055)"
"FIRE ALARM PERMIT","1004737","INSTAL","BUSNSS","2022-08-24T07:08:37.000","2022-08-25T04:08:03.000",,,"Issued","0","17 wall mount strobes, 2 horn strobes, 2 addressable pull stations in renovated suite, Fast Track Review","10750",,"COLUMBIA","PIKE",,"SILVER SPRING","MD","20901","39.032414","-77.004495",,"POINT (-77.004495 39.032414)"
"FIRE ALARM PERMIT","1004737","INSTAL","BUSNSS","2022-08-24T07:08:37.000","2022-08-25T04:08:03.000",,,"Issued","0","17 wall mount strobes, 2 horn strobes, 2 addressable pull stations in renovated suite, Fast Track Review","10750",,"COLUMBIA","PIKE",,"SILVER SPRING","MD","20901","39.032414","-77.004495",,"POINT (-77.004495 39.032414)"
"FIRE ALARM PERMIT","1001563","INSTAL","EDUC","2022-07-27T11:07:47.000","2022-08-25T02:08:46.000",,,"Issued","0","Add (1) ceiling mounted speaker/strobe fire alarm device at classroom #130","51",,"UNIVERSITY","BLVD","E","SILVER SPRING","MD","20901","39.017952","-77.011172",,"POINT (-77.011172 39.017952)"
"FIRE ALARM PERMIT","1004697","INSTAL","BUSNSS","2022-08-23T02:08:21.000","2022-08-24T09:08:58.000",,,"Issued","0","INSTALL ACCESS CONTROL (CARL M FREEMAN) 10TH FLOOR SUITE, Fast Track Review","909",,"ROSE","AVE",,"ROCKVILLE","MD","20852","39.051342","-77.116326",,"POINT (-77.116326 39.051342)"
"FIRE ALARM PERMIT","1004242","INSTAL","EDUC","2022-08-18T04:08:20.000","2022-08-24T08:08:39.000","2022-08-26T01:08:42.000",,"Finaled","0","we wish to add (2) smoke detectors and (1) notification device due to new wall dividing classroom","6050",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.970346","-77.089966",,"POINT (-77.089966 38.970346)"
"FIRE ALARM PERMIT","1002820","INSTAL","EDUC","2022-08-07T01:08:11.000","2022-08-24T04:08:49.000",,,"Issued","0","Add new fire alarm devices for portable trailers.","1801",,"RANDOLPH","RD",,"SILVER SPRING","MD","20902","39.064948","-77.036498",,"POINT (-77.036498 39.064948)"
"FIRE ALARM PERMIT","1002827","INSTAL","EDUC","2022-08-07T01:08:02.000","2022-08-24T04:08:37.000","2022-09-09T11:09:24.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","14121",,"OLD COLUMBIA","PIKE",,"BURTONSVILLE","MD","20866","39.088688","-76.947519",,"POINT (-76.947519 39.088688)"
"FIRE ALARM PERMIT","1001722","INSTAL","BUSNSS","2022-07-28T02:07:40.000","2022-08-24T04:08:32.000",,,"Issued","0","Install FA System","3131",,"AUTOMOBILE","BLVD",,"SILVER SPRING","MD","20904","39.077348","-76.948192",,"POINT (-76.948192 39.077348)"
"FIRE ALARM PERMIT","1004282","INSTAL","MERC","2022-08-19T08:08:16.000","2022-08-24T03:08:53.000",,,"Issued","0","Adding 3 new devices to an existing system , Fast Track Review","7134",,"BETHESDA","LN",,"BETHESDA","MD","20814","38.981677","-77.097962",,"POINT (-77.097962 38.981677)"
"FIRE ALARM PERMIT","1002822","INSTAL","EDUC","2022-08-07T01:08:39.000","2022-08-24T03:08:30.000","2022-08-25T01:08:10.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","300",,"NORWOOD","RD",,"SILVER SPRING","MD","20905","39.114543","-77.017193",,"POINT (-77.017193 39.114543)"
"FIRE ALARM PERMIT","1002821","INSTAL","EDUC","2022-08-07T01:08:23.000","2022-08-24T02:08:54.000","2022-08-25T02:08:16.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","51",,"UNIVERSITY","BLVD","E","SILVER SPRING","MD","20901","39.017952","-77.011172",,"POINT (-77.011172 39.017952)"
"FIRE ALARM PERMIT","1002830","INSTAL","EDUC","2022-08-07T01:08:13.000","2022-08-24T02:08:45.000","2022-08-25T01:08:07.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","13313",,"OLD COLUMBIA","PIKE",,"SILVER SPRING","MD","20904","39.074873","-76.957806",,"POINT (-76.957806 39.074873)"
"FIRE ALARM PERMIT","1002826","INSTAL","EDUC","2022-08-07T01:08:51.000","2022-08-24T02:08:35.000","2022-08-25T02:08:24.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","13400",,"TAMARACK","RD",,"SILVER SPRING","MD","20904","39.074737","-76.984355",,"POINT (-76.984355 39.074737)"
"FIRE ALARM PERMIT","1002831","INSTAL","EDUC","2022-08-07T01:08:29.000","2022-08-24T02:08:05.000","2022-08-25T02:08:33.000",,"Finaled","0","Add new fire alarm devices for portable trailers.","11135",,"NEWPORT MILL","RD",,"KENSINGTON","MD","20895","39.03874","-77.067533",,"POINT (-77.067533 39.03874)"
"FIRE ALARM PERMIT","995148","INSTAL","HOSP","2022-05-31T12:05:48.000","2022-08-23T12:08:07.000",,,"Issued","0","Replace 6 NAC devices, add 1 Duct smoke detector and 1 monitor Module all in existing electric room.","8600",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20817","38.997312","-77.109567",,"POINT (-77.109567 38.997312)"
"FIRE ALARM PERMIT","1001458","INSTAL","MFD","2022-07-26T01:07:53.000","2022-08-23T11:08:18.000",,,"Issued","0","replacing Fire alarm control Panel due to loss of functionality
Please add TPearcy@rfcfireprotection.com to project","12900",,"CHURCHILL RIDGE","CIR",,"GERMANTOWN","MD","20874","39.186911","-77.266694",,"POINT (-77.266694 39.186911)"
"FIRE ALARM PERMIT","997566","INSTAL","MFDLR","2022-06-22T07:06:58.000","2022-08-23T09:08:54.000",,,"Issued","0","New fire alarm system installation in renovated HOC apartments","16108",,"CRABBS BRANCH","WAY",,"ROCKVILLE","MD","20855","39.119481","-77.15814",,"POINT (-77.15814 39.119481)"
"FIRE ALARM PERMIT","997566","INSTAL","MFDLR","2022-06-22T07:06:58.000","2022-08-23T09:08:54.000",,,"Issued","0","New fire alarm system installation in renovated HOC apartments","16108",,"CRABBS BRANCH","WAY",,"ROCKVILLE","MD","20855","39.119481","-77.15814",,"POINT (-77.15814 39.119481)"
"FIRE ALARM PERMIT","1001724","INSTAL","MERC","2022-07-28T02:07:02.000","2022-08-23T09:08:15.000",,,"Issued","0","Emergency Replacement of Fire Alarm Control Panel due to non functional and due to age was unable to replace with like for like panel., Fast Track Review","20926",,"FREDERICK","RD",,"GERMANTOWN","MD","20876","39.202359","-77.249538",,"POINT (-77.249538 39.202359)"
"FIRE ALARM PERMIT","1001724","INSTAL","MERC","2022-07-28T02:07:02.000","2022-08-23T09:08:15.000",,,"Issued","0","Emergency Replacement of Fire Alarm Control Panel due to non functional and due to age was unable to replace with like for like panel., Fast Track Review","20926",,"FREDERICK","RD",,"GERMANTOWN","MD","20876","39.202359","-77.249538",,"POINT (-77.249538 39.202359)"
"FIRE ALARM PERMIT","1001462","INSTAL","MFD","2022-07-26T01:07:25.000","2022-08-23T02:08:56.000",,,"Issued","0","Please add TPearcy@rfcfireprotection.com
Replacement of Fire Alarm Control Panel due to loss of functionality","12904",,"CHURCHILL RIDGE","CIR",,"GERMANTOWN","MD","20874","39.186622","-77.267191",,"POINT (-77.267191 39.186622)"
"FIRE ALARM PERMIT","998799","INSTAL","COMISC","2022-07-01T03:07:36.000","2022-08-22T10:08:42.000",,,"Issued","0","Relocate 4 strobes, 1 horn strobe, and 1 duct detector.","9815",,"MAIN","ST",,"DAMASCUS","MD","20872","39.290082","-77.201771",,"POINT (-77.201771 39.290082)"
"FIRE ALARM PERMIT","1001669","INSTAL","MFDSEN","2022-07-28T09:07:36.000","2022-08-22T03:08:36.000",,,"Issued","0","Audio upgrade of units","3200","N","LEISURE WORLD","BLVD",,"SILVER SPRING","MD","20906","39.107512","-77.065984",,"POINT (-77.065984 39.107512)"
"FIRE ALARM PERMIT","1001669","INSTAL","MFDSEN","2022-07-28T09:07:36.000","2022-08-22T03:08:36.000",,,"Issued","0","Audio upgrade of units","3200","N","LEISURE WORLD","BLVD",,"SILVER SPRING","MD","20906","39.107512","-77.065984",,"POINT (-77.065984 39.107512)"
