"department","department_name","division","gender","base_salary","_2021_overtime_pay","_2021_longevity_pay","grade"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","37707.00","3694.07",,"12"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","41807.73","3611.91",,"12"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","60555.00","3576.53",,"12"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","60555.00","3515.36","1804.41","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","F","42816.97","3497.80",,"10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","45634.80","3481.04",,"15"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","54997.51","3464.16",,"12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","49411.45","3403.13",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","57746.97","3301.30",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","47231.51","3218.56",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","44795.82","3192.83",,"10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","59373.72","3102.85",,"15"
"ABS","Alcohol Beverage Services","Beer Loading","M","41807.73","3015.06",,"12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","54199.95","2999.11",,"15"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","57747.41","2980.45",,"15"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","45634.80","2931.65",,"15"
"ABS","Alcohol Beverage Services","Wholesale Operations","M","80843.54","2921.06",,"21"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","40392.95","2722.56",,"12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","34831.00","2684.25",,"10"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","63425.00","2633.88","878.40","13"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","55223.00","2633.37","3338.44","10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","47231.51","2571.31",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","50029.08","2531.05",,"15"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","50716.66","2527.95",,"10"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","F","95438.10","2489.62",,"22"
"ABS","Alcohol Beverage Services","Beer Loading","M","40841.10","2424.00",,"12"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","M","95438.10","2339.07",,"22"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","47231.51","2335.19",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","46866.35","2280.72",,"10"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","58665.32","2106.78",,"12"
"ABS","Alcohol Beverage Services","Wholesale Operations","M","92211.00","2067.13",,"21"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","60555.00","2062.15",,"12"
"ABS","Alcohol Beverage Services","ABS 85 Beer Loading","M","41807.73","2059.25",,"13"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","43223.81","2021.21",,"10"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","46866.36","2001.43",,"12"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","46575.00","1982.96",,"15"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","34831.00","1961.25",,"10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","37666.72","1938.96",,"10"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","44384.07","1934.33",,"13"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","58618.40","1909.54",,"13"
"ABS","Alcohol Beverage Services","ABS 85 Beer Loading","M","39027.00","1900.50",,"13"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","45634.79","1865.02",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","55411.54","1809.44",,"15"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","60555.00","1703.31","3590.20","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","58111.36","1616.58",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","36049.82","1612.17",,"10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","36050.09","1602.73",,"10"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","37311.69","1596.53",,"10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","37666.72","1593.50",,"10"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","52367.10","1549.89",,"15"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","47309.36","1546.77",,"12"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","53916.26","1533.34",,"15"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","47309.34","1530.49",,"13"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","52498.07","1496.36",,"10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","47231.51","1482.06",,"15"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","39026.75","1458.92",,"12"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","51140.85","1421.16",,"15"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","69604.00","1381.72",,"15"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","68575.00","1337.30",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","56146.23","1324.69",,"15"
"ABS","Alcohol Beverage Services","Beer Loading","M","37707.00","1269.57",,"12"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","69604.00","1231.96","883.51","15"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","54997.11","1212.99",,"13"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","38617.66","1212.32",,"10"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","46866.36","1198.80",,"12"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","63425.00","1146.07","3835.52","13"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","40349.16","1133.36",,"10"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","48379.73","1109.96",,"12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","63425.00","1053.66",,"13"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","54339.28","1017.81",,"10"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","63425.00","994.79","3835.53","13"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","63425.00","985.02","3835.67","13"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","67180.60","978.80",,"15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","41762.13","958.55",,"10"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","37707.25","958.11",,"12"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","43271.00","947.22",,"12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","45434.56","933.67",,"13"
"ABS","Alcohol Beverage Services","King Farm","M","66446.00","928.36",,"14"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","49209.66","890.17",,"12"
"ABS","Alcohol Beverage Services","Hampden Lane","M","53966.92","870.39",,"14"
"ABS","Alcohol Beverage Services","Goshen Crossing","F","66612.58","860.54",,"18"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","69604.00","834.19","2073.76","15"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","52218.35","833.13",,"13"
"ABS","Alcohol Beverage Services","Customer Service","M","70507.19","813.56",,"18"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and Wine Delivery Operations","M","45634.79","806.04",,"15"
"ABS","Alcohol Beverage Services","Kensington","M","66446.00","724.83","2217.05","14"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","44736.07","711.26",,"10"
"ABS","Alcohol Beverage Services","White Oak","M","52772.94","649.30",,"14"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","46866.36","647.87",,"12"
"ABS","Alcohol Beverage Services","Leisure World","F","64096.74","631.03",,"14"
"ABS","Alcohol Beverage Services","Muddy Branch","M","50988.56","619.39",,"14"
"ABS","Alcohol Beverage Services","Flower Avenue","M","38380.36","606.60",,"12"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","43271.58","596.32",,"12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","43529.81","571.03",,"12"
"ABS","Alcohol Beverage Services","Muddy Branch","M","92211.00","569.43",,"21"
"ABS","Alcohol Beverage Services","Fallsgrove","M","48444.00","566.98","2871.35","12"
"ABS","Alcohol Beverage Services","Hampden Lane","M","39248.69","557.98",,"12"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","36050.09","552.70",,"10"
"ABS","Alcohol Beverage Services","Kensington","M","50988.39","550.70",,"14"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","47309.36","550.30",,"12"
"ABS","Alcohol Beverage Services","ABS 85 Special Order Liquor and Wine Warehouse Operations","M","46402.53","538.90",,"13"
"ABS","Alcohol Beverage Services","Burtonsville","F","52772.94","531.03",,"14"
"ABS","Alcohol Beverage Services","ABS 85 Beer Loading","M","41807.73","530.04",,"13"
"ABS","Alcohol Beverage Services","Goshen Crossing","M","49275.39","528.80",,"14"
"ABS","Alcohol Beverage Services","ABS 85 Beer Delivery Operations","M","54200.47","518.46",,"15"
"ABS","Alcohol Beverage Services","Downtown Rockville","M","48248.49","496.55",,"12"
"ABS","Alcohol Beverage Services","Hampden Lane","F","34616.81","493.17",,"12"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","66446.00","488.43",,"14"
"ABS","Alcohol Beverage Services","Cabin John","M","81243.98","472.96",,"21"
"ABS","Alcohol Beverage Services","Administration","F","80086.00","468.87","2386.80","18"
"ABS","Alcohol Beverage Services","Cloverly","M","35828.85","468.36",,"12"
"ABS","Alcohol Beverage Services","Retail Administration","M","60555.00","456.91","3660.78","12"
"ABS","Alcohol Beverage Services","Goshen Crossing","F","37082.46","447.52",,"12"
"ABS","Alcohol Beverage Services","Clarksburg Village","F","52772.94","443.63",,"14"
"ABS","Alcohol Beverage Services","Cabin John","M","66446.00","441.28","1980.20","14"
"ABS","Alcohol Beverage Services","Silver Spring","F","38380.36","434.02",,"12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","63425.00","395.91","3835.55","13"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","39027.00","381.87",,"12"
"ABS","Alcohol Beverage Services","Olney","M","26277.14","381.30",,"12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","47309.36","381.17",,"12"
"ABS","Alcohol Beverage Services","Cloverly","M","38380.32","379.66",,"12"
"ABS","Alcohol Beverage Services","Darnestown","F","30277.50","379.19",,"12"
"ABS","Alcohol Beverage Services","Montrose","M","47609.08","378.60",,"14"
"ABS","Alcohol Beverage Services","Westwood","M","78495.61","369.66",,"21"
"ABS","Alcohol Beverage Services","Olney","M","59833.22","368.08",,"14"
"ABS","Alcohol Beverage Services","Downtown Rockville","M","87570.36","360.70",,"21"
"ABS","Alcohol Beverage Services","Burtonsville","M","19513.51","359.94",,"12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","49892.30","358.76",,"15"
"ABS","Alcohol Beverage Services","Poolesville","M","38380.32","348.19",,"12"
"ABS","Alcohol Beverage Services","Muddy Branch","M","57837.10","347.03",,"14"
"ABS","Alcohol Beverage Services","Silver Spring","M","73300.80","346.67",,"21"
"ABS","Alcohol Beverage Services","ABS 85 Liquor and WIne Loading","M","42271.33","344.55",,"13"
"ABS","Alcohol Beverage Services","Flower Avenue","F","34616.81","343.11",,"12"
"ABS","Alcohol Beverage Services","ABS 85 Stock Liquor and Wine Warehouse Operations","M","37150.00","339.88",,"13"
"ABS","Alcohol Beverage Services","Westwood","M","61929.22","338.10",,"14"
"ABS","Alcohol Beverage Services","Westwood","M","52772.98","334.52",,"14"
"ABS","Alcohol Beverage Services","Hampden Lane","M","66446.00","334.47","4017.58","14"
"ABS","Alcohol Beverage Services","Darnestown","F","38380.36","328.25",,"12"
"ABS","Alcohol Beverage Services","Leisure World","F","42043.75","326.16",,"12"
"ABS","Alcohol Beverage Services","Wheaton","M","52772.95","323.88",,"14"
"ABS","Alcohol Beverage Services","Kingsview","M","76445.71","322.83",,"18"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","40621.76","319.60",,"12"
"ABS","Alcohol Beverage Services","Cloverly","M","66346.72","311.09",,"14"
"ABS","Alcohol Beverage Services","Kingsview","F","47186.04","306.19",,"12"
"ABS","Alcohol Beverage Services","Westwood","M","38380.34","300.81",,"12"
"ABS","Alcohol Beverage Services","Darnestown","M","38380.34","296.71",,"12"
"ABS","Alcohol Beverage Services","Downtown Rockville","M","35836.64","296.31",,"12"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","F","96665.00","295.82","5583.28","22"
"ABS","Alcohol Beverage Services","Cabin John","F","38380.32","294.45",,"12"
"ABS","Alcohol Beverage Services","Aspen Hill","M","50988.36","291.46",,"14"
"ABS","Alcohol Beverage Services","Muddy Branch","M","52772.94","286.58",,"14"
"ABS","Alcohol Beverage Services","Seneca Meadows","F","39248.69","281.40",,"12"
"ABS","Alcohol Beverage Services","Olney","F","48444.00","277.71",,"12"
"ABS","Alcohol Beverage Services","Darnestown","M","66446.00","276.76",,"14"
"ABS","Alcohol Beverage Services","Flower Avenue","M","66446.00","274.70","1980.21","14"
"ABS","Alcohol Beverage Services","Hampden Lane","M","19513.37","268.67",,"12"
"ABS","Alcohol Beverage Services","Cabin John","M","19513.51","259.00",,"12"
"ABS","Alcohol Beverage Services","Goshen Crossing","M","25489.48","257.93",,"12"
"ABS","Alcohol Beverage Services","Wheaton","M","48247.46","256.11",,"12"
"ABS","Alcohol Beverage Services","ABS 85 Beer Loading","M","38681.00","244.67",,"13"
"ABS","Alcohol Beverage Services","King Farm","M","34617.26","243.00",,"12"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","64360.72","241.20",,"18"
"ABS","Alcohol Beverage Services","ABS 85 Beer Delivery Operations","M","34316.00","238.36",,"10"
"ABS","Alcohol Beverage Services","Walnut Hill","M","35836.65","235.50",,"12"
"ABS","Alcohol Beverage Services","Kensington","M","39248.69","231.86",,"12"
"ABS","Alcohol Beverage Services","Wheaton","M","48444.00","231.55",,"12"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","43805.97","229.92",,"14"
"ABS","Alcohol Beverage Services","Westwood","M","38380.32","220.90",,"12"
"ABS","Alcohol Beverage Services","Burtonsville","M","38380.34","220.68",,"12"
"ABS","Alcohol Beverage Services","Fallsgrove","F","37082.60","219.78",,"12"
"ABS","Alcohol Beverage Services","Fallsgrove","F","38380.32","219.74",,"12"
"ABS","Alcohol Beverage Services","ABS 85 White Oak","M","43516.28","212.11",,"12"
"ABS","Alcohol Beverage Services","Potomac","M","71361.75","212.07",,"18"
"ABS","Alcohol Beverage Services","White Oak","M","39248.69","210.79",,"12"
"ABS","Alcohol Beverage Services","Burtonsville","F","39248.69","209.28",,"12"
"ABS","Alcohol Beverage Services","King Farm","F","18853.63","208.84",,"12"
"ABS","Alcohol Beverage Services","Clarksburg Village","F","52772.98","207.63",,"14"
"ABS","Alcohol Beverage Services","ABS 85 Walnut Hill","M","40893.00","204.41",,"14"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","58618.40","201.41",,"13"
"ABS","Alcohol Beverage Services","Clarksburg Village","F","34114.98","197.36",,"12"
"ABS","Alcohol Beverage Services","King Farm","F","38380.32","193.14",,"12"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","52772.98","188.45",,"14"
"ABS","Alcohol Beverage Services","Montrose","M","47598.11","185.83",,"14"
"ABS","Alcohol Beverage Services","Flower Avenue","M","38380.36","185.31",,"12"
"ABS","Alcohol Beverage Services","Flower Avenue","M","18853.50","181.42",,"12"
"ABS","Alcohol Beverage Services","ABS 85 Hampden Lane","M","33446.20","171.73",,"12"
"ABS","Alcohol Beverage Services","Fallsgrove","M","55865.63","170.69",,"14"
"ABS","Alcohol Beverage Services","Fallsgrove","F","48444.00","170.41",,"12"
"ABS","Alcohol Beverage Services","Walnut Hill","F","19513.37","170.07",,"12"
"ABS","Alcohol Beverage Services","Aspen Hill","M","33446.20","169.20",,"12"
"ABS","Alcohol Beverage Services","Goshen Crossing","M","38599.30","165.91",,"12"
"ABS","Alcohol Beverage Services","Goshen Crossing","F","50988.39","164.55",,"14"
"ABS","Alcohol Beverage Services","Kensington","M","47609.06","164.11",,"14"
"ABS","Alcohol Beverage Services","Silver Spring","M","33446.20","164.09",,"12"
"ABS","Alcohol Beverage Services","Darnestown","M","52772.94","164.04",,"14"
"ABS","Alcohol Beverage Services","Westwood","M","61929.10","161.58",,"14"
"ABS","Alcohol Beverage Services","Darnestown","F","68948.40","161.00",,"18"
"ABS","Alcohol Beverage Services","Retail Administration","F","73388.28","158.78",,"18"
"ABS","Alcohol Beverage Services","Leisure World","F","37082.60","156.77",,"12"
"ABS","Alcohol Beverage Services","Kensington","M","46615.80","155.70",,"12"
"ABS","Alcohol Beverage Services","Potomac","M","53966.93","154.16",,"14"
"ABS","Alcohol Beverage Services","Kingsview","F","66446.00","148.69",,"14"
"ABS","Alcohol Beverage Services","Potomac","F","19513.37","147.44",,"12"
"ABS","Alcohol Beverage Services","Montrose","M","18853.50","145.83",,"12"
"ABS","Alcohol Beverage Services","Cabin John","F","19513.51","145.80",,"12"
"ABS","Alcohol Beverage Services","Montrose","F","34617.26","144.26",,"12"
"ABS","Alcohol Beverage Services","Kingsview","F","38380.32","141.45",,"12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","49209.68","139.21",,"13"
"ABS","Alcohol Beverage Services","Montrose","M","80086.00","135.50","740.19","18"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","37707.25","130.99",,"12"
"ABS","Alcohol Beverage Services","Leisure World","M","92211.00","122.52","1272.13","21"
"ABS","Alcohol Beverage Services","Potomac","M","42324.61","121.72",,"14"
"ABS","Alcohol Beverage Services","Customer Service","M","80086.00","120.73","4842.24","18"
"ABS","Alcohol Beverage Services","Wholesale Operations","M","90864.14","120.54",,"21"
"ABS","Alcohol Beverage Services","Burtonsville","M","20908.68","120.34",,"12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","47309.36","116.93",,"12"
"ABS","Alcohol Beverage Services","Kingsview","M","34616.80","115.31",,"12"
"ABS","Alcohol Beverage Services","Burtonsville","M","66446.00","112.81",,"14"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","87969.00","101.51",,"20"
"ABS","Alcohol Beverage Services","Downtown Rockville","M","66446.00","99.66","1980.22","14"
"ABS","Alcohol Beverage Services","Leisure World","M","19513.77","97.35",,"12"
"ABS","Alcohol Beverage Services","ABS 85 Wheaton","F","35828.43","96.51",,"12"
"ABS","Alcohol Beverage Services","Montrose","M","50988.38","94.45",,"14"
"ABS","Alcohol Beverage Services","Cabin John","M","19513.77","94.35",,"12"
"ABS","Alcohol Beverage Services","Flower Avenue","M","49773.13","93.89",,"14"
"ABS","Alcohol Beverage Services","Olney","F","34616.82","87.12",,"12"
"ABS","Alcohol Beverage Services","Silver Spring","F","38380.34","82.77",,"12"
"ABS","Alcohol Beverage Services","White Oak","M","38380.36","81.24",,"12"
"ABS","Alcohol Beverage Services","Walnut Hill","F","52772.94","78.86",,"14"
"ABS","Alcohol Beverage Services","White Oak","M","48248.49","73.28",,"12"
"ABS","Alcohol Beverage Services","Walnut Hill","F","38380.32","67.58",,"12"
"ABS","Alcohol Beverage Services","Cloverly","M","39248.69","65.65",,"12"
"ABS","Alcohol Beverage Services","Muddy Branch","M","19513.51","65.43",,"12"
"ABS","Alcohol Beverage Services","Darnestown","M","38380.34","63.45",,"12"
"ABS","Alcohol Beverage Services","Westwood","M","18853.63","58.58",,"12"
"ABS","Alcohol Beverage Services","Clarksburg Village","M","92211.00","55.78",,"21"
"ABS","Alcohol Beverage Services","Potomac","M","37082.60","49.92",,"12"
"ABS","Alcohol Beverage Services","Olney","M","35836.65","48.49",,"12"
"ABS","Alcohol Beverage Services","Clarksburg Village","M","37082.46","46.32",,"12"
"ABS","Alcohol Beverage Services","Muddy Branch","M","38380.34","43.52",,"12"
"ABS","Alcohol Beverage Services","Wheaton","M","19513.51","41.01",,"12"
"ABS","Alcohol Beverage Services","Cabin John","M","49264.67","40.85",,"14"
"ABS","Alcohol Beverage Services","Fallsgrove","F","42324.61","38.58",,"14"
"ABS","Alcohol Beverage Services","Goshen Crossing","M","20196.98","38.49",,"12"
"ABS","Alcohol Beverage Services","Clarksburg Village","F","76448.21","38.03",,"18"
"ABS","Alcohol Beverage Services","ABS 85 Cabin John","M","48444.00","37.62",,"12"
"ABS","Alcohol Beverage Services","ABS 85 Darnestown","M","48444.00","35.04","953.73","12"
"ABS","Alcohol Beverage Services","Clarksburg Village","M","40254.31","32.17",,"12"
"ABS","Alcohol Beverage Services","Muddy Branch","F","38380.32","27.08",,"12"
"ABS","Alcohol Beverage Services","Potomac","F","39248.69","26.69",,"12"
"ABS","Alcohol Beverage Services","Cloverly","F","66446.00","26.49","1980.16","14"
"ABS","Alcohol Beverage Services","Wheaton","M","42043.42","25.47",,"12"
"ABS","Alcohol Beverage Services","Kingsview","M","18853.50","24.77",,"12"
"ABS","Alcohol Beverage Services","Silver Spring","M","52772.94","24.42",,"14"
