OBJECTID,CATEGORY,NAME,ADDRESS,CITY,ZIPCODE,PHONE,URL,DATA,POINT_X,POINT_Y,SHAPE,LATITUDE,LONGITUDE
19,CEMETERY,St Marks Cemetery,19620  White Ground Rd,Boyds,20841,301-916-6028, ,,1221495.250014570076019,550515.625059040030465,"(39.17785006100007, -77.32043803599998)",39.17784219,-77.320435669999995
20,CEMETERY,St Marys Catholic Cemetery,18230 Barnesville Rd,Barnesville,20838,301-972-8660, ,,1204453.999950699973851,565971.250033439951949,"(39.22010454000008, -77.38077864299999)",39.220096660000003,-77.380776249999997
21,CEMETERY,St Marys Cemetery (larger),1251 Baltimore Rd,Rockville,20851, , ,,1276352.874897659989074,515986.906178890028968,"(39.08341654900005, -77.12675642099998)",39.083408689999999,-77.126754120000001
22,CEMETERY,St Paul Community Cemetery,14730 Sugarland La,Poolesville,20837, , ,,1203436.74990174989216,521463.437383989978116,"(39.09789336800003, -77.38370881899993)",39.097885509999998,-77.383706430000004
23,CEMETERY,St Paul United Methodist Cemetery,21720 Laytonsville Rd,Laytonsville,20882,301-963-2185, ,,1271771.750029389979318,563353.750127000035718,"(39.21344846100004, -77.14315673899995)",39.213440570000003,-77.143154420000002
24,CEMETERY,Salem United Methodist Cemetery,13 High St,Brookeville,20833,301-774-7772, ,,1295995.625123949954286,550556.687459080014378,"(39.17838637300008, -77.05763467699995)",39.17837849,-77.057632389999995
25,CEMETERY,Sugar Loaf Mountain Christian Cemetery,24700 Old Hundred Rd,Dickerson,20842, , ,,1214827.749976360006258,580901.687423340044916,"(39.261209414000064, -77.34436209099994)",39.26120152,-77.344359710000006
26,CEMETERY,Historic Rockville Cemetery,1520 Baltimore Rd,Rockville,20851, , ,,1276609.125009899958968,516153.812547039997298,"(39.08387578900005, -77.12585449899996)",39.083867929999997,-77.125852190000003
27,CEMETERY,Union Cemetery,2939 Spencerville Rd,Burtonsville,20866, , ,,1326773.500096620060503,525532.249931780039333,"(39.109682175000046, -76.94911283399995)",39.109674300000002,-76.949110579999996
28,CEMETERY,Mount Calvary Methodist Cemetery,16400 Batson Rd,Spencerville,20868, , ,,1322294.249916440108791,530817.249872699961998,"(39.12419860600005, -76.96489126499995)",39.124190730000002,-76.964889009999993
29,CEMETERY,Christ Lutheran Cemetery,23425 Davis Mill Rd,Germantown,20876, , ,,1246205.999989579897374,573403.437432360020466,"(39.240895505000026, -77.23347661499997)",39.240887610000001,-77.233474270000002
30,CEMETERY,Columbia Primitive Baptist Cemetery,15900 Old Columbia Pik,Burtonsville,20866,301-421-1580, ,,1331189.874884729972109,528318.312526370049454,"(39.11732387600006, -76.93354167899997)",39.117315999999995,-76.933539429999996
31,CEMETERY,Damascus Methodist Cemetery,26400 Woodfield Rd,Damascus,20872, , ,,1255107.125117870047688,590032.749959849985316,"(39.28660978800008, -77.20217975499997)",39.28660189,-77.202177410000004
32,CEMETERY,Forest Oak Cemetery,304 N Frederick Ave,Gaithersburg,20877, , ,,1254556.000125359976664,538538.750039889942855,"(39.14522712100006, -77.20372085399998)",39.145219249999997,-77.203718519999995
33,CEMETERY,Good Hope Union United Methodist Cemetery,14655  Good Hope Rd,Colesville,20905,301-384-5552, ,,1315702.624950309982523,520412.562503009976353,"(39.09563582100003, -76.98813071699993)",39.095627950000001,-76.988128459999999
34,CEMETERY,Judean Memorial Gardens Cemetery,16225 Batchellors Forest Rd,Olney,20832,301-384-1000, ,,1292138.999968359945342,530055.68750399001874,"(39.12209128200004, -77.07118278799999)",39.122083410000002,-77.071180499999997
35,CEMETERY,Liberty Grove United Methodist Cemetery (Merson),3543  Spencerville Rd,Burtonsville,20866, , ,,1330148.874947760021314,524850.312523139989935,"(39.10780405700007, -76.93721912799998)",39.107796180000001,-76.937216879999994
36,CEMETERY,Mount Tabor United Methodist Cemetery,24101 Laytonsville Rd,Gaithersburg,20882, , ,,1271773.50004539010115,577180.000123879988678,"(39.251408998000045, -77.14322712399996)",39.251401100000002,-77.143224799999999
37,CEMETERY,Mountain View United Methodist Cemetery,11501 Mountain View Rd,Damascus,20872,301-253-2264, ,,1245065.624948519980535,589117.500038999947719,"(39.284030561000066, -77.23764732599994)",39.284022659999998,-77.237644979999999
38,CEMETERY,Our Lady of Poland Cemetery,9700 Rosensteel Ave,Silver Spring,20910,301-589-1857, ,,1297864.749989690026268,491204.500011809985153,"(39.01542973100004, -77.05092441499994)",39.015421879999998,-77.050922139999997
39,CEMETERY,Round Oak Missionary Baptist Cemetery,15812 Good Hope Rd,Silver Spring,20905,301-384-3199, ,,1318525.625016930047423,527458.625101570039988,"(39.11498030700005, -76.97817804299996)",39.114972430000002,-76.978175780000001
40,CEMETERY,Sandy Spring Friends Meeting House Cemetery,17801 Meetinghouse Rd,Sandy Spring,20860,301-774-9792, ,,1305215.750060539925471,539417.124952710000798,"(39.147813117000055, -77.02509925699997)",39.147805239999997,-77.025096980000001
41,CEMETERY,St Marys Cemetery,520 Veirs Mill Rd,Rockville,20852,301-762-4179, ,,1270962.124940640060231,515480.062530420022085,"(39.082002844000044, -77.14574439899997)",39.081994979999997,-77.145742089999999
42,CEMETERY,Mount Pleasant Episcopal Cemetary,4101 Muncaster Mill Rd,Rockville,20850, , ,,1289528.874909929931164,525679.125067909946665,"(39.110068926000054, -77.08036930599997)",39.11006106,-77.080367019999997
43,CEMETERY,All Souls Cemetary,11401 Brink Rd,Germantown,20876,301-428-1995,,,1246384.898421749938279,562421.04407813004218,"(39.21074415900006, -77.23274612399996)",39.210736269999998,-77.232743780000007
44,CEMETERY,Barnesville Methodist Cemetery,18317 Barnesville Rd,Barnesville,20838,,,,1203844.625742129981518,566681.359218099969439,"(39.22204716700003, -77.38294000899998)",39.222039289999998,-77.382937620000007
45,CEMETERY,Hays Family Cemetery,22310 W Harris Rd,Barnesville,20838,,,,1204031.582286299904808,566948.704882350051776,"(39.222783323000044, -77.38228405999996)",39.222775439999999,-77.382281669999998
46,CEMETERY,Bethesda Presbyterian Cemetery,9400 Rockville Pik,Bethesda,20814,,,,1284520.985497270012274,489572.469802290026564,"(39.01091881700006, -77.09788155699994)",39.010910969999998,-77.097879270000007
47,CEMETERY,Burton Family Cemetery,3800 Bell Rd,Burtonsville ,20866,,,,1330259.995075860060751,532114.234961910056882,"(39.127747861000046, -76.93680981499995)",39.127739980000001,-76.936807569999999
48,CEMETERY,Burdette/Gue Family Cemetery,27100 Purdum Rd,Damascus,20872,,,,1245043.227252499898896,595624.943245060043409,"(39.30189649700003, -77.23778633599994)",39.301888589999997,-77.237783980000003
49,CEMETERY,Clarksburg United Methodist Church Cemetery,23425 Spire St,Clarksburg,20871,,,,1233086.157929359935224,573615.975288560031913,"(39.241377767000074, -77.27980058399999)",39.241369880000001,-77.279798220000004
50,CEMETERY,Colesville Cemetery,61 Randolph Rd,Colesville,20904,,,,1310469.715889429906383,512774.10361589997774,"(39.07466371600003, -77.00656674799995)",39.074655849999999,-77.006564479999994
51,CEMETERY,Comus Seventh Day Adventist Cemetery,16830 Comus Rd,Comus,20842,,,,1212986.344022640027106,575769.016186560038477,"(39.24709837900008, -77.35079565099994)",39.247090489999998,-77.350793269999997
52,CEMETERY,Mount of Olives Cemetery,11810 Darnestown Rd,Gaithersburg,20878,,,,1242874.768242480000481,527171.830349300056696,"(39.113939198000025, -77.24480034599998)",39.11393133,-77.244798000000003
53,CEMETERY,Mount Lebanon Fellowship Cemetery,8115 Damascus Rd,Damascus,20882,,,,1265272.42816734011285,586887.602564919972792,"(39.27803110800005, -77.16624607899996)",39.278023210000001,-77.166243750000007
54,CEMETERY,Crabbe Family Burying Ground,15806 Derwood Rd,Derwood,20855,,,,1267431.407753349980339,527531.455565640004352,"(39.115075438000076, -77.15825595099994)",39.115067570000001,-77.158253630000004
55,CEMETERY,Dorsey Family Cemetery,5701 Damascus Rd,Etichison,20882,,,,1280003.436437059892341,575429.03077824995853,"(39.24663351600003, -77.11415788799997)",39.246625620000003,-77.114155580000002
56,CEMETERY,Elijah Methodist Cemetery,18401 Beallsville Rd,Poolesville,20837,,,,1192679.238723729969934,543386.178396399947815,"(39.15795395600003, -77.42197038699999)",39.157946090000003,-77.421967989999999
57,CEMETERY,Elton Cemetery,2251 Triadelphia Lake Rd,Sandy Spring,20833,,,,1298871.950502630090341,569857.78187705995515,"(39.23138331700005, -77.04752369299996)",39.231375419999999,-77.047521399999994
58,CEMETERY,Rockville Baptist Cemetery,115 W Jefferson St,Rockville,20850,,,,1267784.610441680066288,515917.067074819991831,"(39.08349573000004, -77.15619822999997)",39.083487869999999,-77.156195920000002
59,CEMETERY,Flowerhill Cemetery,7412 Muncaster Mill Rd,Redland,20877,,,,1269201.115274999989197,540935.289690120029263,"(39.151885426000035, -77.15209746399995)",39.151877550000002,-77.152095149999994
60,CEMETERY,Friendship Cemetery,27701 Ridge Rd,Damascus,20876,,,,1256484.622975149890408,598840.430992049979977,"(39.310799415000076, -77.19738041699998)",39.310791510000001,-77.197378079999993
61,CEMETERY,Lincoln Park,320 Frederick Ave,Lincoln Park,20850,,,,1271113.912716780090705,520342.730566939979326,"(39.09535465700003, -77.14523693699994)",39.095346790000001,-77.145234630000004
62,CEMETERY,Garden of Remembrance Memoral Park,14321 Comus Rd,Clarksburg,20871,,,,1226809.946723520057276,575631.27845843997784,"(39.246855915000026, -77.30198340699997)",39.246848030000002,-77.301981040000001
63,CEMETERY,Montgomery Chapel Cemetery,25200 Frederick Rd,Hyattstown,20871,,,,1225621.757794409990311,583710.340481959981844,"(39.26902618200006, -77.30627455299998)",39.269018289999998,-77.306272179999993
64,CEMETERY,John Weslyan Methodist Cemetery,22420 Frederick Rd,Clarksburg,20871,,,,1237887.437421829905361,567383.093362750019878,"(39.22430436800005, -77.26278543799998)",39.22429648,-77.262783080000005
65,CEMETERY,Kingstead Farm Cemetery,11411 Kingstead Rd,Damascus,20872,,,,1245679.643253090092912,584129.312386350007728,"(39.27033986300006, -77.23543266899998)",39.270331970000001,-77.235430320000006
66,CEMETERY,Magers/Mobley Cemetery,18669 Village Fountain Dr,Germantown,20874,,,,1233511.61610575998202,544692.37026961997617,"(39.16197001100005, -77.27798745199993)",39.16196214,-77.277985099999995
67,CEMETERY,Poplar Grove Church Cemetery,14625 Jones La,Darnestown,20878,,,,1236976.899948989972472,520333.110086929984391,"(39.09511737500003, -77.26551643199997)",39.095109520000001,-77.265514080000003
68,CEMETERY,Potomac Methodist Church,9340 Falls Rd,Rockville,20854,,,,1257362.399871970061213,502352.573750189971179,"(39.04588986700003, -77.19355520299996)",39.04588201,-77.193552879999999
69,CEMETERY,Purdum Cemetery,10610 Watkins Rd,Cedar Grove,20876,,,,1249997.900153110036626,573339.011704299948178,"(39.24074448500005, -77.22008814199995)",39.240736589999997,-77.220085800000007
70,CEMETERY,St Marks Episcopal Cemetery,12621 Old Columbia Pik,Silver Spring,20904,301-622-5860,,,1322527.702716659987345,509183.708476550003979,"(39.064800400000024, -76.96409835999998)",39.064792529999998,-76.96409611
71,CEMETERY,Saint Patricks Cemetery,10318 Summit Ave,Kensington,20895,,,,1289310.048925729934126,494826.873903180006891,"(39.02535866000005, -77.08104395799995)",39.025350809999999,-77.081041670000005
72,CEMETERY,St Rose of Lima Catholic Church Cemetery,11701 Clopper Rd,Gaithersburg,20878,,,,1243871.390323410043493,540480.140633699949831,"(39.15048587700005, -77.24141192899998)",39.150478,-77.241409590000004
73,CEMETERY,Shoemaker Cemetery,11715 Clopper Rd,Gaithersburg ,20816,,,,1243508.539763069944456,540458.540377679979429,"(39.150423930000045, -77.24269119999997)",39.150416059999998,-77.242688860000001
74,CEMETERY,Trinity United Methodist Church,18951 Germantown Rd,Germantown,20874,,,,1232234.632040570024401,544508.798045450006612,"(39.16145523500006, -77.28248903499997)",39.161447359999997,-77.282486680000005
75,CEMETERY,Salem United Methodist Cemetery,23725 Ridge Rd,Damascus,20876,,,,1246231.012213610112667,575279.881850110017695,"(39.24604750800006, -77.23340524399998)",39.17837849,-77.057632389999995
76,CEMETERY,Waters Cemetery,20960 Mountain Lake Ter,Germantown,20874,,,,1235847.704171929974109,558488.639850470004603,"(39.199867883000024, -77.26989253399995)",39.199860000000001,-77.269890180000004
77,CEMETERY,Wesley Grove United Methodist Cemetery,23640 Woodfield Rd,Laytonsville,20882,,,,1259134.034561620093882,574615.607673489954323,"(39.24430546100007, -77.18784083999998)",39.244297570000001,-77.187838510000006
78,CEMETERY,Wildwood Baptist Church Cemetery,10200 Old Georgetown Rd,Bethesda,20814,,,,1277010.926738270092756,493807.495470230001956,"(39.02252178100008, -77.12433177999998)",39.022513930000002,-77.12432948
79,CEMETERY,Zion Cemetery,20500 Zion Rd,Laytonsville,20833,,,,1283433.606296249898151,555334.08291952998843,"(39.19147293700007, -77.10196684899995)",39.191465049999998,-77.101964550000005
80,CEMETERY,Haiti Cemetery,205 Martins La,Rockville,20850,,,,1267726.501257620053366,519376.400710040004924,"(39.09268605900007, -77.15716643299999)",39.092678200000002,-77.157164120000004
81,CEMETERY,Pearre Cemetery,24000 Barley Field Rd,Comus,20842,,,,1209138.358611060073599,578720.066941309953108,"(39.25515912700007, -77.36442430899996)",39.255151240000004,-77.364421919999998
82,CEMETERY,Mountain Chapel Cemetery,24100 Old Hundred Rd,Barnesville,20842,,,,1214176.662871750071645,577697.778812360018492,"(39.252406300000075, -77.34661854499996)",39.252398409999998,-77.346616159999996
83,CEMETERY,Pleasant Fields Cemetery,12509 Hawks Nest La,Germantown,20876,,,,1239630.13719946006313,560846.532716669957153,"(39.206371552000064, -77.25656914699994)",39.206363670000002,-77.256566789999994
84,CEMETERY,Howard Chapel Cemetery,23000 Howard Chapel Rd,Laytonsville,20833,,,,1292267.185824479907751,573201.640568169998005,"(39.24055226000007, -77.07084899399996)",39.240544360000001,-77.070846700000004
85,CEMETERY,Griffith Family Cemetery,5501 Griffith Rd,Laytonsville,20882,,,,1281131.578006109921262,569465.619828689959832,"(39.23026455400003, -77.11014906099996)",39.230256660000002,-77.110146749999998
86,CEMETERY,Goshen Methodist Cemetery,7700 Brink Rd,Laytonsville,20882,,,,1267527.286153439898044,561905.377133650006726,"(39.20945264100004, -77.15812788799997)",39.209444750000003,-77.158125569999996
87,CEMETERY,Unknown,16520 Comus Rd,Dickerson,20842,,,,1214466.060888020088896,574109.692537019960582,"(39.242558177000035, -77.34554865599995)",39.242550289999997,-77.34554627
88,CEMETERY,Historic Poolesville Methodist Cemetery,17605 W Willard Rd,Poolesville,20837,301-428-8927,,,,,"(39.14532032400007, -77.41830542299994)",39.14531246,-77.418303019999996
