Establishment ID,Name,Address 1,Address 2,City,Zip,Inspection Date,Inspection Results,Food from Approved Source (C),Food Protected from Contamination (C),Ill Workers Restricted (C),Proper Hand Washing (C),Cooling Time and Temperature (C),Cold Holding Temperature (C),Hot Holding Temperature (C),Cooking Time and Temperature (C),Reheating Time and Temperature (C),Hot and Cold Running Water Provided (C),Proper Sewage Disposal (C),Toxic Substances & Pesticides,Rodent and Insects,Nutritional Labeling,Trans Fat Ban,No-Smoking Sign Posted,Inspection Type,Owner,Category,Type,Latitude,Longitude,Location,Council Districts,Councils,Communities,Zip Codes,Municipalities,Montgomery County Boundary
11301,CVS/PHARMACY #1831,7809 WISCONSIN AVE.,,BETHESDA,20814,03/11/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,"MARYLAND CVS PHARMACY, LLC.",Carry Out,Food,38.989,-77.0947,"(38.989, -77.0947)",1,1,12,111,1,1
30067,CVS/PHARMACY #1880,12825 WISTERIA DR,,GERMANTOWN,20874,12/22/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,MARYLAND CVS PHARMACY LLC,Restaurant,Food,39.177,-77.2691,"(39.177, -77.2691)",2,2,39,39,1,1
30067,CVS/PHARMACY #1880,12825 WISTERIA DR,,GERMANTOWN,20874,12/01/2020,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,MARYLAND CVS PHARMACY LLC,Restaurant,Food,39.177,-77.2691,"(39.177, -77.2691)",2,2,39,39,1,1
30067,CVS/PHARMACY #1880,12825 WISTERIA DR,,GERMANTOWN,20874,09/15/2020,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Food Complaint,MARYLAND CVS PHARMACY LLC,Restaurant,Food,39.177,-77.2691,"(39.177, -77.2691)",2,2,39,39,1,1
701,CVS/PHARMACY #1964,18080 MATENY RD.,,GERMANTOWN,20874,06/02/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,"MARYLAND CVS PHARMACY, LLC.",Market,Food,39.1473,-77.2725,"(39.1473, -77.2725)",2,2,39,39,1,1
701,CVS/PHARMACY #1964,18080 MATENY RD.,,GERMANTOWN,20874,05/18/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Environmental,"MARYLAND CVS PHARMACY, LLC.",Market,Food,39.1473,-77.2725,"(39.1473, -77.2725)",2,2,39,39,1,1
2883,CVS/PHARMACY #2221,"3715 UNIVERSITY BLVD., W.",,KENSINGTON,20895,01/26/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Food Complaint,"MARYLAND CVS PHARMACY, LLC.",Market,Food,39.0336,-77.0736,"(39.0336, -77.0736)",1,1,15,25,1,1
2883,CVS/PHARMACY #2221,"3715 UNIVERSITY BLVD., W.",,KENSINGTON,20895,12/01/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Food Complaint,"MARYLAND CVS PHARMACY, LLC.",Market,Food,39.0336,-77.0736,"(39.0336, -77.0736)",1,1,15,25,1,1
2883,CVS/PHARMACY #2221,"3715 UNIVERSITY BLVD., W.",,KENSINGTON,20895,11/01/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Reinspection,"MARYLAND CVS PHARMACY, LLC.",Market,Food,39.0336,-77.0736,"(39.0336, -77.0736)",1,1,15,25,1,1
2883,CVS/PHARMACY #2221,"3715 UNIVERSITY BLVD., W.",,KENSINGTON,20895,08/26/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Food Complaint,"MARYLAND CVS PHARMACY, LLC.",Market,Food,39.0336,-77.0736,"(39.0336, -77.0736)",1,1,15,25,1,1
22670,CVS/PHARMACY #3517,825 WAYNE AVE.,,SILVER SPRING,20910,02/28/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Other,"MARYLAND CVS PHARMACY, LLC.",Market,Food,38.9964,-77.0246,"(38.9964, -77.0246)",5,5,7,3065,1,1
22670,CVS/PHARMACY #3517,825 WAYNE AVE.,,SILVER SPRING,20910,01/31/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Food Complaint,"MARYLAND CVS PHARMACY, LLC.",Market,Food,38.9964,-77.0246,"(38.9964, -77.0246)",5,5,7,3065,1,1
22670,CVS/PHARMACY #3517,825 WAYNE AVE.,,SILVER SPRING,20910,11/15/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,"MARYLAND CVS PHARMACY, LLC.",Market,Food,38.9964,-77.0246,"(38.9964, -77.0246)",5,5,7,3065,1,1
18383,CVS/PHARMACY #5460,19901 FREDERICK RD.,,GERMANTOWN,20876,02/16/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,Out of Compliance,Comprehensive,"MARYLAND CVS PHARMACY, LLC.",Market,Food,39.182,-77.2379,"(39.182, -77.2379)",2,2,39,36,1,1
18383,CVS/PHARMACY #5460,19901 FREDERICK RD.,,GERMANTOWN,20876,02/12/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,"MARYLAND CVS PHARMACY, LLC.",Market,Food,39.182,-77.2379,"(39.182, -77.2379)",2,2,39,36,1,1
18754,KENSINGTON PHARMACY,"3737 UNIVERSITY BLVD., W.",,KENSINGTON,20895,03/18/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,"KENSINGTON PHARMACY, LLC",,Food,39.0331,-77.0741,"(39.0331, -77.0741)",1,1,15,25,1,1
18754,KENSINGTON PHARMACY,"3737 UNIVERSITY BLVD., W.",,KENSINGTON,20895,09/29/2020,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,"KENSINGTON PHARMACY, LLC",,Food,39.0331,-77.0741,"(39.0331, -77.0741)",1,1,15,25,1,1
2049,RANDOLPH PHARMACY,4301 RANDOLPH RD.,,SILVER SPRING,20906,01/26/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Other,DISCOUNT DRUGS OF WISCONSIN INC.,Market,Food,39.056,-77.0837,"(39.056, -77.0837)",4,4,56,6,1,1
20614,ROCKVILLE PHARMACY INC.,50 WEST EDMONSTON DR.,,ROCKVILLE,20852,11/19/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,BEHROOZ GOODARZI,,Food,39.074,-77.136,"(39.074, -77.136)",3,3,25,60,12,1
30786,SHADY GROVE PHARMACY,15225 SHADY GROVE RD,,ROCKVILLE,20850,06/15/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,DOOR PHARMACIES LLC,Market,Food,39.1069,-77.1889,"(39.1069, -77.1889)",3,3,25,71,12,1
30786,SHADY GROVE PHARMACY,15225 SHADY GROVE RD,,ROCKVILLE,20850,06/01/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,DOOR PHARMACIES LLC,Market,Food,39.1069,-77.1889,"(39.1069, -77.1889)",3,3,25,71,12,1
32918,UPTON CARE PHARMACY,12800 MIDDLEBROOK RD #112A,,GERMANTOWN,20874,10/27/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,UPTON CARE PHARMACY,Market,Food,39.1767,-77.2654,"(39.1767, -77.2654)",2,2,39,39,1,1
32918,UPTON CARE PHARMACY,12800 MIDDLEBROOK RD #112A,,GERMANTOWN,20874,10/21/2020,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,UPTON CARE PHARMACY,Market,Food,39.1767,-77.2654,"(39.1767, -77.2654)",2,2,39,39,1,1
30746,WELLBEING CARE PHARMACY,9715 MEDICAL CENTER DR,#100,ROCKVILLE,20850,04/08/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,WELLBEING CARE PHARMACY,Market,Food,39.0991,-77.1979,"(39.0991, -77.1979)",3,3,25,71,1,1
