"department","department_name","division","gender","base_salary","_2020_overtime_pay","_2020_longevity_pay","grade"
"ABS","Alcohol Beverage Services","Wholesale Operations","M","90848.00","0.00","5717.68","21"
"ABS","Alcohol Beverage Services","Olney","M","84046.57","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","47688.64","3137.38","0.00","10"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","62488.00","1143.69","3952.82","13"
"ABS","Alcohol Beverage Services","Burtonsville","M","87219.23","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Montrose","M","65464.00","17.54","2041.09","14"
"ABS","Alcohol Beverage Services","Poolesville","M","67415.85","1282.58","0.00","21"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","65128.71","22623.21","0.00","18"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","78902.00","25958.06","0.00","18"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","F","167345.00","0.00","0.00","M2"
"ABS","Alcohol Beverage Services","Retail Administration","M","103430.45","0.00","0.00","25"
"ABS","Alcohol Beverage Services","Montrose","M","65464.00","417.89","2041.23","14"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","66297.80","952.11","0.00","15"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","M","109761.00","0.00","2280.96","25"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","47688.64","6206.26","0.00","10"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","59660.00","4453.35","3773.56","12"
"ABS","Alcohol Beverage Services","Wholesale Operations","M","90848.00","0.00","5717.68","21"
"ABS","Alcohol Beverage Services","Downtown Rockville","F","70310.40","159.23","0.00","18"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","78902.00","7433.82","2095.78","18"
"ABS","Alcohol Beverage Services","Downtown Rockville","M","45360.97","751.91","0.00","12"
"ABS","Alcohol Beverage Services","Kingsview","F","64552.96","842.74","0.00","14"
"ABS","Alcohol Beverage Services","Burtonsville","M","38190.58","78.89","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","78902.00","3027.65","1639.44","18"
"ABS","Alcohol Beverage Services","Customer Service","F","107918.28","0.00","0.00","25"
"ABS","Alcohol Beverage Services","Wholesale Operations","F","90289.92","117.24","91.12","21"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","59800.00","5026.16","0.00","15"
"ABS","Alcohol Beverage Services","Walnut Hill","M","47728.00","69.20","1530.63","12"
"ABS","Alcohol Beverage Services","Retail Administration","F","106226.71","0.00","0.00","25"
"ABS","Alcohol Beverage Services","Kensington","M","43825.99","169.13","0.00","12"
"ABS","Alcohol Beverage Services","Leisure World","F","60260.74","925.65","0.00","14"
"ABS","Alcohol Beverage Services","IT Administration","F","115099.00","0.00","3587.76","26"
"ABS","Alcohol Beverage Services","Downtown Rockville","M","87253.30","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Retail Administration","M","93387.52","0.00","0.00","25"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","84421.55","18587.41","0.00","20"
"ABS","Alcohol Beverage Services","Retail Administration","F","67496.30","486.78","0.00","18"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","68575.00","4459.85","1980.05","15"
"ABS","Alcohol Beverage Services","Seneca Meadows","F","88820.04","49.97","0.00","21"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","59660.00","7389.84","1859.77","12"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","F","90848.00","278.02","5745.60","21"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","68575.00","2944.87","4337.18","15"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","53246.64","624.05","0.00","13"
"ABS","Alcohol Beverage Services","Administrative Services","F","63728.58","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Kensington","M","63411.85","117.99","0.00","18"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","75290.00","9804.92","0.00","17"
"ABS","Alcohol Beverage Services","Goshen Crossing","M","65112.51","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","62488.00","1150.48","3952.84","13"
"ABS","Alcohol Beverage Services","Darnestown","F","65632.33","948.70","0.00","18"
"ABS","Alcohol Beverage Services","White Oak","M","69752.84","134.33","0.00","21"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","78902.00","26721.93","1639.45","18"
"ABS","Alcohol Beverage Services","Administrative Services","M","86669.00","1062.57","0.00","20"
"ABS","Alcohol Beverage Services","White Oak","M","45360.97","75.76","0.00","12"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","F","90848.00","6748.20","0.00","21"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","68575.00","7125.25","0.00","15"
"ABS","Alcohol Beverage Services","Retail Administration","F","138556.12","0.00","0.00","M3"
"ABS","Alcohol Beverage Services","IT Administration","M","82691.00","10319.06","2576.88","19"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","55111.29","8494.48","0.00","13"
"ABS","Alcohol Beverage Services","Montrose","M","77956.26","3.94","0.00","18"
"ABS","Alcohol Beverage Services","Westwood","M","58222.83","1202.44","0.00","14"
"ABS","Alcohol Beverage Services","Darnestown","M","39375.60","47.93","573.07","12"
"ABS","Alcohol Beverage Services","Clarksburg Village","M","72302.29","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Montrose","M","72193.58","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Silver Spring","M","78902.00","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","62488.00","0.00","1262.00","13"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","64206.13","5022.10","0.00","15"
"ABS","Alcohol Beverage Services","Cabin John","F","77956.27","168.66","0.00","18"
"ABS","Alcohol Beverage Services","Darnestown","M","85927.35","170.42","0.00","21"
"ABS","Alcohol Beverage Services","Downtown Rockville","M","65464.00","919.12","2041.22","14"
"ABS","Alcohol Beverage Services","Muddy Branch","M","86691.40","753.37","0.00","21"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","M","90080.58","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","68575.00","1080.54","2138.40","15"
"ABS","Alcohol Beverage Services","Wheaton","M","90848.00","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Darnestown","F","29830.00","602.55","0.00","12"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","53246.64","745.62","0.00","13"
"ABS","Alcohol Beverage Services","Flower Avenue","F","61264.59","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Kensington","M","65464.00","859.29","2041.18","14"
"ABS","Alcohol Beverage Services","Leisure World","M","79534.02","392.91","0.00","21"
"ABS","Alcohol Beverage Services","Fallsgrove","F","70310.56","1586.14","0.00","18"
"ABS","Alcohol Beverage Services","Walnut Hill","F","47728.00","213.52","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","62488.00","881.35","3952.80","13"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","62488.00","869.90","3952.87","13"
"ABS","Alcohol Beverage Services","Goshen Crossing","F","67929.68","1278.65","0.00","18"
"ABS","Alcohol Beverage Services","Wholesale Operations","M","90728.22","244.38","0.00","21"
"ABS","Alcohol Beverage Services","King Farm","M","90848.00","0.00","1887.84","21"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","59660.00","12006.89","1859.78","12"
"ABS","Alcohol Beverage Services","Kingsview","M","78902.00","764.71","0.00","18"
"ABS","Alcohol Beverage Services","Aspen Hill","F","83758.58","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","59660.00","9366.26","0.00","12"
"ABS","Alcohol Beverage Services","Kingsview","M","90848.00","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Walnut Hill","M","65464.00","637.18","2041.22","14"
"ABS","Alcohol Beverage Services","Cabin John","M","64556.26","460.42","0.00","14"
"ABS","Alcohol Beverage Services","Clarksburg Village","M","74723.62","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Silver Spring","M","80539.77","174.25","0.00","21"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","76742.54","17731.76","0.00","20"
"ABS","Alcohol Beverage Services","Muddy Branch","M","60874.32","288.43","0.00","18"
"ABS","Alcohol Beverage Services","Beer Loading","M","51955.00","5197.79","1620.02","9"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","61892.87","5284.19","0.00","15"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","59800.00","2094.86","0.00","13"
"ABS","Alcohol Beverage Services","Kingsview","M","18574.40","0.00","0.00","12"
"ABS","Alcohol Beverage Services","Wheaton","M","78902.00","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","55154.39","4260.90","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","44166.24","4354.12","0.00","15"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","59938.72","2062.91","0.00","13"
"ABS","Alcohol Beverage Services","Cloverly","F","65464.00","818.01","2041.21","14"
"ABS","Alcohol Beverage Services","Customer Service","F","64042.65","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Cabin John","M","46951.18","983.78","0.00","12"
"ABS","Alcohol Beverage Services","Fallsgrove","F","90848.00","0.00","1048.80","21"
"ABS","Alcohol Beverage Services","Hampden Lane","F","69753.01","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Administration","M","144148.63","0.00","0.00","M3"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","62488.00","2033.18","3952.80","13"
"ABS","Alcohol Beverage Services","Potomac","M","65632.47","1566.25","0.00","18"
"ABS","Alcohol Beverage Services","Flower Avenue","M","90848.00","0.00","0.00","21"
"ABS","Alcohol Beverage Services","Customer Service","M","78902.00","0.00","4622.00","18"
"ABS","Alcohol Beverage Services","Muddy Branch","M","62369.70","262.39","0.00","14"
"ABS","Alcohol Beverage Services","Aspen Hill","M","65464.00","2586.48","0.00","14"
"ABS","Alcohol Beverage Services","Downtown Rockville","M","64552.94","420.49","0.00","14"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","59800.00","1146.91","0.00","15"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","F","96819.21","0.00","0.00","25"
"ABS","Alcohol Beverage Services","IT Administration","M","126584.00","273.87","0.00","28"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","61330.38","556.46","0.00","15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","61892.87","7708.89","0.00","15"
"ABS","Alcohol Beverage Services","Olney","M","76146.31","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Cabin John","M","47728.00","1717.17","1855.19","12"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","F","109761.00","0.00","0.00","25"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","55154.39","2354.64","0.00","12"
"ABS","Alcohol Beverage Services","Wheaton","M","47728.00","937.93","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","52644.58","5003.26","0.00","10"
"ABS","Alcohol Beverage Services","Cabin John","M","47728.00","386.80","1646.30","12"
"ABS","Alcohol Beverage Services","Beer Loading","M","72208.80","9093.26","0.00","18"
"ABS","Alcohol Beverage Services","Potomac","F","47728.00","8.22","2124.08","12"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","49957.19","1461.71","0.00","13"
"ABS","Alcohol Beverage Services","Kensington","M","36899.78","604.13","0.00","12"
"ABS","Alcohol Beverage Services","Customer Service","F","61860.41","401.58","0.00","18"
"ABS","Alcohol Beverage Services","Hampden Lane","F","36534.43","529.63","0.00","12"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","51638.54","208.64","0.00","15"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","50681.20","779.23","0.00","13"
"ABS","Alcohol Beverage Services","Hampden Lane","M","50737.17","1355.06","0.00","14"
"ABS","Alcohol Beverage Services","Darnestown","M","54350.13","442.09","0.00","14"
"ABS","Alcohol Beverage Services","Silver Spring","F","36534.43","147.68","0.00","12"
"ABS","Alcohol Beverage Services","Clarksburg Village","M","51992.29","7.75","0.00","14"
"ABS","Alcohol Beverage Services","Silver Spring","M","50234.82","762.11","0.00","14"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","38190.68","734.69","0.00","12"
"ABS","Alcohol Beverage Services","Muddy Branch","M","62376.07","225.93","0.00","14"
"ABS","Alcohol Beverage Services","Kensington","F","36899.78","512.38","0.00","12"
"ABS","Alcohol Beverage Services","White Oak","M","55258.33","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Potomac","F","36899.78","64.53","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","45484.36","1263.32","0.00","12"
"ABS","Alcohol Beverage Services","Fallsgrove","M","54375.73","50.10","0.00","14"
"ABS","Alcohol Beverage Services","Westwood","M","59193.52","1456.13","0.00","18"
"ABS","Alcohol Beverage Services","Fallsgrove","M","51993.02","0.00","0.00","14"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","43511.11","7843.90","0.00","12"
"ABS","Alcohol Beverage Services","Customer Service","F","72822.81","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","50680.97","3930.57","0.00","15"
"ABS","Alcohol Beverage Services","Aspen Hill","M","57205.84","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Muddy Branch","M","22068.44","10.20","0.00","12"
"ABS","Alcohol Beverage Services","White Oak","M","40911.96","103.59","0.00","12"
"ABS","Alcohol Beverage Services","Potomac","M","50737.18","499.64","0.00","14"
"ABS","Alcohol Beverage Services","Burtonsville","F","39527.56","482.98","0.00","12"
"ABS","Alcohol Beverage Services","Wheaton","M","45360.00","249.87","0.00","12"
"ABS","Alcohol Beverage Services","Wheaton","M","23062.36","44.03","0.00","12"
"ABS","Alcohol Beverage Services","Hampden Lane","M","36899.78","1174.72","0.00","12"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","65464.00","2191.22","0.00","14"
"ABS","Alcohol Beverage Services","Burtonsville","M","19903.07","47.12","0.00","12"
"ABS","Alcohol Beverage Services","White Oak","M","36899.78","145.87","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","49356.65","1165.18","0.00","10"
"ABS","Alcohol Beverage Services","Silver Spring","M","22059.71","0.00","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","F","39379.40","3963.38","0.00","10"
"ABS","Alcohol Beverage Services","Seneca Meadows","F","44916.63","695.28","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","52455.06","3331.13","0.00","15"
"ABS","Alcohol Beverage Services","Leisure World","F","36899.78","72.93","0.00","12"
"ABS","Alcohol Beverage Services","White Oak","M","36742.87","618.68","0.00","12"
"ABS","Alcohol Beverage Services","King Farm","M","52522.24","54.90","0.00","14"
"ABS","Alcohol Beverage Services","Wholesale Operations","M","73435.07","1579.57","0.00","21"
"ABS","Alcohol Beverage Services","Olney","F","47162.20","486.74","0.00","12"
"ABS","Alcohol Beverage Services","Olney","M","38190.58","351.01","0.00","12"
"ABS","Alcohol Beverage Services","Westwood","M","58222.95","96.46","0.00","14"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","54291.41","3099.47","0.00","15"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","46069.00","1910.54","0.00","10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","53932.73","1697.70","0.00","15"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","37845.21","439.30","0.00","12"
"ABS","Alcohol Beverage Services","Darnestown","M","36534.43","1048.68","0.00","12"
"ABS","Alcohol Beverage Services","Licensure, Regulation and Education","M","89188.69","4534.56","0.00","21"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","40940.00","1853.01","0.00","9"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","47285.70","3843.27","0.00","15"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","53620.29","13276.04","0.00","17"
"ABS","Alcohol Beverage Services","Burtonsville","M","36534.43","148.26","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","45034.02","392.99","0.00","12"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","43439.99","1339.13","0.00","15"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","47285.72","7446.24","0.00","13"
"ABS","Alcohol Beverage Services","Aspen Hill","M","18574.40","0.00","0.00","12"
"ABS","Alcohol Beverage Services","Muddy Branch","M","36534.43","129.95","0.00","12"
"ABS","Alcohol Beverage Services","Walnut Hill","M","36534.43","165.57","0.00","12"
"ABS","Alcohol Beverage Services","Cloverly","M","36534.43","348.53","0.00","12"
"ABS","Alcohol Beverage Services","Muddy Branch","M","36534.43","49.99","0.00","12"
"ABS","Alcohol Beverage Services","Burtonsville","F","50234.82","1138.84","0.00","14"
"ABS","Alcohol Beverage Services","Westwood","M","36534.43","497.53","0.00","12"
"ABS","Alcohol Beverage Services","Walnut Hill","F","50234.82","3030.34","0.00","14"
"ABS","Alcohol Beverage Services","Montrose","M","36534.43","1009.17","0.00","12"
"ABS","Alcohol Beverage Services","Aspen Hill","M","48536.08","418.03","0.00","14"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","34316.00","389.36","0.00","10"
"ABS","Alcohol Beverage Services","Cloverly","M","64697.35","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","52499.37","8347.84","0.00","17"
"ABS","Alcohol Beverage Services","Goshen Crossing","F","36534.43","28.02","0.00","12"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","38451.20","2890.86","0.00","12"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","48026.00","1369.71","0.00","13"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","42584.50","1450.85","0.00","10"
"ABS","Alcohol Beverage Services","Kingsview","F","36534.42","153.60","0.00","12"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","55258.29","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Fallsgrove","F","36534.42","574.60","0.00","12"
"ABS","Alcohol Beverage Services","Walnut Hill","F","36534.42","388.10","0.00","12"
"ABS","Alcohol Beverage Services","Cloverly","M","50234.82","366.65","0.00","14"
"ABS","Alcohol Beverage Services","Westwood","M","36534.42","1152.39","0.00","12"
"ABS","Alcohol Beverage Services","Leisure World","M","36534.42","375.55","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","49848.50","1381.42","0.00","15"
"ABS","Alcohol Beverage Services","Kensington","M","50234.82","2380.54","0.00","14"
"ABS","Alcohol Beverage Services","Muddy Branch","M","50234.82","745.95","0.00","14"
"ABS","Alcohol Beverage Services","Muddy Branch","F","36534.42","98.17","0.00","12"
"ABS","Alcohol Beverage Services","Cabin John","F","36534.42","406.77","0.00","12"
"ABS","Alcohol Beverage Services","Olney","M","49249.83","855.39","0.00","14"
"ABS","Alcohol Beverage Services","Poolesville","M","36534.42","229.99","0.00","12"
"ABS","Alcohol Beverage Services","Goshen Crossing","F","35298.98","102.33","0.00","12"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","46842.96","6328.49","0.00","13"
"ABS","Alcohol Beverage Services","Kingsview","F","36534.42","575.93","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","43103.68","1462.66","0.00","10"
"ABS","Alcohol Beverage Services","Special Order Liquor and Wine Warehouse Operations","M","46402.53","4361.80","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","53399.48","3207.28","0.00","15"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","43103.70","565.20","0.00","13"
"ABS","Alcohol Beverage Services","Stock Liquor and Wine Warehouse Operations","M","43728.95","5196.36","0.00","13"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","44612.32","1281.21","0.00","12"
"ABS","Alcohol Beverage Services","Darnestown","M","35298.99","322.74","0.00","12"
"ABS","Alcohol Beverage Services","Wheaton","F","34105.27","640.24","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","44612.32","127.53","0.00","12"
"ABS","Alcohol Beverage Services","King Farm","F","36534.42","55.34","0.00","12"
"ABS","Alcohol Beverage Services","Clarksburg Village","M","36534.42","266.09","0.00","12"
"ABS","Alcohol Beverage Services","Muddy Branch","M","36534.42","180.45","0.00","12"
"ABS","Alcohol Beverage Services","Flower Avenue","M","50234.83","631.62","0.00","14"
"ABS","Alcohol Beverage Services","Kingsview","F","50234.83","649.67","0.00","14"
"ABS","Alcohol Beverage Services","Administrative Services","F","109761.00","0.00","0.00","25"
"ABS","Alcohol Beverage Services","Beer Loading","M","38451.20","3225.51","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","52746.52","1370.03","0.00","15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","42584.49","312.29","0.00","10"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","45258.88","187.05","0.00","13"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","51593.70","35.03","0.00","15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","36760.35","1106.24","0.00","10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","49848.99","6273.86","0.00","15"
"ABS","Alcohol Beverage Services","Flower Avenue","M","35298.99","2240.04","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","45258.87","2401.71","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","43511.13","2036.71","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","43511.13","2311.04","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","43511.13","1397.46","0.00","12"
"ABS","Alcohol Beverage Services","Beer Warehouse Operations","M","43103.68","3228.05","0.00","13"
"ABS","Alcohol Beverage Services","Purchasing","M","100636.07","0.00","0.00","25"
"ABS","Alcohol Beverage Services","Silver Spring","F","35298.99","417.15","0.00","12"
"ABS","Alcohol Beverage Services","King Farm","F","53389.71","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Seneca Meadows","M","48536.11","642.37","0.00","14"
"ABS","Alcohol Beverage Services","Downtown Rockville","F","48536.11","1431.53","0.00","14"
"ABS","Alcohol Beverage Services","Darnestown","F","35298.99","197.73","0.00","12"
"ABS","Alcohol Beverage Services","Silver Spring","M","48536.10","2406.01","0.00","14"
"ABS","Alcohol Beverage Services","Westwood","M","48536.11","1292.40","0.00","14"
"ABS","Alcohol Beverage Services","Director's Office","F","59775.11","0.00","0.00","18"
"ABS","Alcohol Beverage Services","Liquor and WIne Loading","M","43103.69","1892.74","0.00","12"
"ABS","Alcohol Beverage Services","Flower Avenue","M","35298.99","1288.22","0.00","12"
"ABS","Alcohol Beverage Services","Fallsgrove","M","35298.98","1065.56","0.00","12"
"ABS","Alcohol Beverage Services","White Oak","F","48536.11","3.77","0.00","14"
"ABS","Alcohol Beverage Services","Clarksburg Village","M","35298.98","55.42","0.00","12"
"ABS","Alcohol Beverage Services","Olney","M","32952.33","65.36","0.00","12"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","43439.53","2903.49","0.00","15"
"ABS","Alcohol Beverage Services","Beer Loading","M","43103.60","8724.34","0.00","12"
"ABS","Alcohol Beverage Services","Liquor and Wine Delivery Operations","M","49848.50","1265.53","0.00","15"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","41135.71","6335.67","0.00","10"
"ABS","Alcohol Beverage Services","Beer Delivery Operations","M","39752.99","2784.35","0.00","10"
"ABS","Alcohol Beverage Services","Goshen Crossing","M","48527.12","574.96","0.00","14"
"ABS","Alcohol Beverage Services","Hampden Lane","M","35298.98","0.00","0.00","12"
"ABS","Alcohol Beverage Services","Olney","M","48536.10","0.00","0.00","14"
"ABS","Alcohol Beverage Services","Hampden Lane","M","53389.71","0.00","0.00","18"
