"establishment","establishment_name","address_1","address_2","city","state","zip_code","phone_number","permit_expiration_date","permit_issue_date","license_status"
"29631","ZEN ACUPRESSURE & REFLEXOLOGY","9 WISCONSIN CIR",,"Chevy Chase","MD","20815","3015386299","2022-10-31T00:00:00.000","2021-12-20T00:00:00.000","Existing"
"37122","ZENSCAPE","7101 DEMOCRACY BLVD","#1010","Bethesda","MD","20817","7038395503","2022-10-31T00:00:00.000","2021-12-22T00:00:00.000","Existing"
"32944","ROCKVILLE MASSAGE","620 HUNGERFORD DR #17",,"Rockville","MD","20850","3012511288","2022-10-31T00:00:00.000","2021-11-18T00:00:00.000","Existing"
"33421","PINK SPA","966 HUNGERFORD DR","#28A","Rockville","MD","20850","3016379449","2021-10-31T00:00:00.000","2021-01-21T00:00:00.000","Closed"
"35624","PEACE WELLNESS SPA","328 MAIN ST 2ND FL",,"Gaithersburg","MD","20878","3019263811","2019-10-31T00:00:00.000","2018-12-07T00:00:00.000","Closed"
"35653","SUNSHINE DAY SPA","615 S FREDERICK AVE #UB5",,"Gaithersburg","MD","20877","3013301111","2022-10-31T00:00:00.000","2021-11-15T00:00:00.000","Existing"
"35728","AGELESS HEALTH","1063 ROCKVILLE PK",,"Rockville","MD","20852","2406696453","2022-10-31T00:00:00.000","2021-10-27T00:00:00.000","New"
"35664","ZEN GARDEN DAY SPA","11526 MIDDLEBROOK RD",,"GERMANTOWN","MD","20876","2404774456","2022-10-31T00:00:00.000","2021-12-09T00:00:00.000","Existing"
"39980","LILAC DAY SPA","9047 SHADY GROVE CT.",,"Gaithersburg","MD","20877","3018919988","2022-10-31T00:00:00.000","2021-12-18T00:00:00.000","New"
"35767","ANGEL FOOT SPA","4 PROFESSIONAL DR","#120","Gaithersburg","MD","20879","2404422881","2020-10-31T00:00:00.000","2020-01-09T00:00:00.000","Closed"
"30115","MASSAGE SEASON","30 BUREAU DR",,"Gaithersburg","MD","20878","2402467996","2022-10-31T00:00:00.000","2021-10-15T00:00:00.000","Existing"
"39627","HEALTHSOURCE JIANG","4900 AUBURN AVE",,"Bethesda","MD","20814","2408022759","2020-10-31T00:00:00.000","2020-03-18T00:00:00.000","Closed"
"32889","DD SPA","406 MAIN ST, 2 FL",,"Gaithersburg","MD","20878","3012661644","2022-10-31T00:00:00.000","2021-10-26T00:00:00.000","Existing"
"33280","I HEART SPA","404 MAIN ST",,"Gaithersburg","MD","20878","2406868321","2022-10-31T00:00:00.000","2021-11-11T00:00:00.000","Existing"
"33217","HEALING SPA","12927 WISTERIA DR",,"Germantown","MD","20874","2406860818","2022-10-31T00:00:00.000","2021-11-18T00:00:00.000","Existing"
"37295","ADVANCE HEALTH CENTER","1534 ROCKVILLE PK",,"Rockville","MD","20852","2403081666","2022-10-31T00:00:00.000","2021-10-27T00:00:00.000","Existing"
"32910","OCEANA SPA","1335 ROCKVILLE PK #101",,"Rockville","MD","20852","2406188181","2022-10-31T00:00:00.000","2021-11-23T00:00:00.000","Existing"
"41068","BETHESDA REFLEXOLOGY","7945 MAC ARTHUR BLVD. STE 209",,"Cabin John","MD","20818","3015005326","2022-10-15T00:00:00.000","2021-10-20T00:00:00.000","New"
"35657","LAN FOOT SPA","11510 ROCKVILLE PK #F",,"Rockville","MD","20852","3017701212","2022-10-31T00:00:00.000","2021-11-23T00:00:00.000","Existing"
"42308","TRANQUIL MOON SPA","966 HUNGERFORD RD. SUITE 16 A",,"Rockville","MD","20850","3018383435","2022-10-31T00:00:00.000","2021-10-28T00:00:00.000","New"
"36990","SYNERGY HEALTH CENTER","7101 DEMOCRACY BLVD #1515",,"Bethesda","MD","20817","3015299351","2022-10-31T00:00:00.000","2021-12-07T00:00:00.000","Existing"
"35655","BLISS REFLEXOLOGY","1331 ROCKVILLE PK #E",,"Rockville","MD","20852","2408932596","2022-10-31T00:00:00.000","2021-11-22T00:00:00.000","Existing"
"41234","SHA'S CREATIONS INC.","3836 INTERNATIONAL DR. LEISURE WORLD PLAZA",,"Silver Spring","MD","20906","4014816259","2022-10-31T00:00:00.000","2021-12-07T00:00:00.000","New"
"35612","CAREFOOT  WELLNESS CENTER","321 MAIN ST",,"Gaithersburg","MD","20878","3019908896","2022-10-31T00:00:00.000","2021-11-12T00:00:00.000","Existing"
"45616","7 DAYS REFLEXOLOGY FOOT SPA","7349 WISCONSIN AVE",,"BETHESDA","MD","20814","3016616608","2022-10-31T00:00:00.000","2021-11-23T00:00:00.000","Existing"
"45634","MASSAGE ADVANCE SPA","821 HUNGERFORD DR.",,"Rockville","MD","20850","3018208887","2022-10-15T00:00:00.000","2021-09-23T00:00:00.000","New"
