"status","type","number","description","issuancedate","closingdate","cancelledpostponed","construction","lsbrpindicator","buyer","department","deptcontact","bidtab"
"Closed","Informal","1140998","Custom cardboard boxes","2022-03-28T00:00:00.000","2022-04-11T00:00:00.000",,"N","Y","--","Alcohol Beverage Services","Diane Wurdeman",
"Closed","RFP","1140816","Residential Refuse, Recyclable Materials, Yard Trim, and Scrap Metal/e-Waste Collection Services in Service Area 8","2022-03-04T00:00:00.000","2022-04-08T00:00:00.000",,"N","N","Norris, Robert","Department of Environmental Protection","DEP Procurements",
"Closed","RFP","1140815","Residential Refuse, Recyclable Materials, Yard Trim, and Scrap Metal/e-Waste Collection Services in Service Area 6","2022-03-04T00:00:00.000","2022-04-08T00:00:00.000",,"N","N","Norris, Robert","Department of Environmental Protection","DEP Procurements",
"Closed","RFP","1139738","Custom Cable Television Services","2022-03-07T00:00:00.000","2022-04-07T00:00:00.000",,"N","N","McRae, Sarah","Department of Correction & Rehabilitation","Kendra Jochum",
"Closed","Informal","1141629","Specialty Printing","2022-03-24T00:00:00.000","2022-04-06T00:00:00.000",,"N","Y","--","Department of General Services","Richard Taylor",
"Closed","IFB","1129083","Diesel Engine and Vehicle-Based Generators Service and Parts","2022-03-02T00:00:00.000","2022-04-06T00:00:00.000",,"N","N","DeLuca, Karen","Fire & Rescue Services","Stephen Lamphier","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1129083"
"Closed","RFP","1138569","Engineering Services:  Maintenance Inspections of Stormwater Management BMPs","2022-02-16T00:00:00.000","2022-04-04T00:00:00.000",,"N","Y","Norris, Robert","Department of Environmental Protection","DEP Procurements",
"Closed","Informal","1141325","Sound for Recreation Events","2022-03-24T00:00:00.000","2022-04-01T00:00:00.000",,"N","N","--","Department of Recreation","Allison Cohen",
"Closed","IFB","1140362","BMW R 1250RT-P Motorcycle","2022-03-14T00:00:00.000","2022-03-29T00:00:00.000",,"N","N","Comer, Benjamin","Police","Gregory Dilla","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1140362"
"Closed","IFB","1134787","Emergency Medical Services Books","2022-02-24T00:00:00.000","2022-03-29T00:00:00.000",,"N","N","DeLuca, Karen","Fire & Rescue Services","Andres Olaciregui","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1134787"
"Closed","Informal","1140572","Overhead Retail Store Signage and Repair Services","2022-03-14T00:00:00.000","2022-03-28T00:00:00.000",,"N","N","--","Alcohol Beverage Services","Diane Wurdeman",
"Closed","RFP","1136906","Integrated Asset Management System","2022-02-07T00:00:00.000","2022-03-24T00:00:00.000",,"N","N","Harris, Eric","Department of General Services","Yung-Tsung Kang",
"Closed","Informal","1141344","Racial Equity Review � Thrive Montgomery 2050","2022-03-15T00:00:00.000","2022-03-23T00:00:00.000",,"N","Y","--","County Council","Stephen Mathany",
"Closed","Informal","1141175","Cyclone Enterprise System Hosting Services on the Cloud","2022-03-14T00:00:00.000","2022-03-21T00:00:00.000",,"N","Y","--","Department of Transportation","Long, Steve",
"Closed","RFP","1114236","Occupational Medical and Health Services","2022-02-15T00:00:00.000","2022-03-21T00:00:00.000",,"N","N","Yaeger, Segyung","Office of Human Resources","Jennifer Shovlin",
"Closed","IFB","1129630","Hand and Power Tools and Equipment","2022-02-15T00:00:00.000","2022-03-18T00:00:00.000",,"N","N","Comer, Benjamin","Fire & Rescue Services","Stephen Lamphier","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1129630"
"Closed","Informal","1134943","Mobile License Plate Recognition System","2022-03-11T00:00:00.000","2022-03-18T00:00:00.000",,"N","Y","--","Department of Transportation","Javier Torres",
"Closed","IFB","1135593","Reproduction and Copying of Engineering Drawings","2022-02-16T00:00:00.000","2022-03-17T00:00:00.000",,"N","Y","McRae, Sarah","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1135593"
"Closed","RFP","1129713","Temporary Nurses and Nurse Practitioner Services","2022-02-15T00:00:00.000","2022-03-16T00:00:00.000",,"N","N","McRae, Sarah","Department of Correction & Rehabilitation","Rita Ellis",
"Closed","Informal","1140462","Latino Health Initiative Technical Support","2022-03-09T00:00:00.000","2022-03-15T00:00:00.000",,"N","Y","--","Department of Health & Human Svcs","Viviana A. Ortiz",
"Closed","RFP","1128435","Utility Management Services","2022-02-14T00:00:00.000","2022-03-15T00:00:00.000",,"N","N","Karakaya, Penny Perrus","Department of General Services","DGS Green",
"Closed","IFB","1127783","Carpet, Carpet Tile and Other Floor Coverings, Installation and Repair Services","2022-02-09T00:00:00.000","2022-03-11T00:00:00.000",,"N","Y","DeLuca, Karen","Department of General Services","Kevin Ford","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1127783"
"Closed","Informal","1140297","Fall Protection/Suspended Maintenance (rope descend) Equipment/System Inspection, Maintenance and Repair","2022-02-22T00:00:00.000","2022-03-11T00:00:00.000",,"N","Y","--","Department of General Services","Fayyaz Ahmed",
"Closed","RFP","1138591","Dive Program Management Services","2022-02-07T00:00:00.000","2022-03-09T00:00:00.000",,"N","N","DeLuca, Karen","Department of Recreation","Caroline Headen",
"Closed","IFB","1130686","Long Branch Recreation Center Roof Replacement","2022-02-01T00:00:00.000","2022-03-08T00:00:00.000",,"Y","N","Norris, Robert","Department of General Services","Mike Lowe","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1130686"
"Closed","Informal","1140450","Wine bottle tote bags","2022-02-21T00:00:00.000","2022-03-07T00:00:00.000",,"N","Y","--","Alcohol Beverage Services","Diane Wurdeman",
"Closed","RFP","1134069","Medical Insurance Services and Administration for Montgomery County","2022-01-24T00:00:00.000","2022-03-07T00:00:00.000",,"N","N","Yaeger, Segyung","Office of Human Resources","Jennifer Shovlin",
"Closed","Informal","1140487","Dental Assistants","2022-02-09T00:00:00.000","2022-03-02T00:00:00.000",,"N","N","--","Department of Health & Human Svcs","Tricia Boyce",
"Closed","Informal","1140252","FEMA and ProBoard Structural Collapse Specialist Course","2022-02-18T00:00:00.000","2022-03-02T00:00:00.000",,"N","N","--","Department of Emergency Mgmt & Homeland Security","Michael Goldfarb",
"Closed","Informal","1140471","Media and Issue Monitoring Services","2022-02-15T00:00:00.000","2022-02-28T00:00:00.000",,"N","N","--","County Council","Stephen Mathany",
"Closed","RFP","1138762","Office Relocation and other Moving & Hauling Services","2022-01-26T00:00:00.000","2022-02-25T00:00:00.000",,"N","Y","Yaeger, Segyung","Department of General Services","Frank Howard",
"Closed","RFP","1137747","Office Relocation & Other Moving, Hauling & Storage Services and Moving & Record Storage Boxes","2022-01-25T00:00:00.000","2022-02-24T00:00:00.000",,"N","N","Yaeger, Segyung","Department of General Services","Frank Howard",
"Closed","Informal","1140468","Recreation Aquatic Staff Audits, Inspections and Safety Training Services for County Owned Swimming Pools","2022-02-10T00:00:00.000","2022-02-18T00:00:00.000",,"N","Y","--","Department of Recreation","Allison Cohen",
"Closed","RFP","1136713","Disparity Study","2022-01-10T00:00:00.000","2022-02-17T00:00:00.000",,"N","N","DeLuca, Karen","County Attorney's Office","Trevor Ashbarry",
"Closed","IFB","1133588","Dry Chemicals for Swimming Pools","2022-01-13T00:00:00.000","2022-02-14T00:00:00.000",,"N","Y","Chen, Jing","Department of Recreation","Caroline Headen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1133588"
"Closed","Informal","1138147","Body Shop Sheet Metal","2022-01-14T00:00:00.000","2022-02-11T00:00:00.000",,"N","Y","--","Department of General Services","Michael Atkinson",
"Closed","Informal","1140057","Shredding and Recycling Services","2022-01-31T00:00:00.000","2022-02-11T00:00:00.000",,"N","Y","--","Department of General Services","Richard Taylor",
"Closed","Informal","1139590","Human and Social Services Program and Service Access Barriers Qualitative Research Study- Local Partner","2022-01-27T00:00:00.000","2022-02-10T00:00:00.000",,"N","N","--","Health and Human Services","Steve Wright",
"Closed","Informal","1140033","Paint Truck Winterization","2022-01-28T00:00:00.000","2022-02-03T00:00:00.000",,"N","N","--","Department of Transportation","Yazdan Sanayi",
"Closed","Informal","1133558","Recreation Aquatic Staff Audits, Inspections and Safety Training Services for County Owned Swimming Pools","2022-01-18T00:00:00.000","2022-01-25T00:00:00.000",,"N","Y","--","Department of Recreation","Allison Cohen",
"Closed","Informal","1139456","FEMA ProBoard Structural Collapse Specialist","2022-01-17T00:00:00.000","2022-01-24T00:00:00.000",,"N","Y","--","Department of Emergency Mgmt & Homeland Security","Michael Goldfarb",
"Closed","RFP","1133810","Building Engineer, Equipment and General Maintenance Services","2021-12-03T00:00:00.000","2022-01-24T00:00:00.000",,"N","N","Harris, Eric","Department of General Services","Denise Wade",
"Closed","IFB","1137281","#2 Heating Fuel Oil and #2 Ultra Low Sulfur Diesel (ULSD)","2021-12-14T00:00:00.000","2022-01-13T00:00:00.000",,"N","N","Chen, Jing","Department of General Services","Francis Howard","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1137281"
"Closed","Informal","1138876","Car Seats, Portable Infant Play Yards, Home Safety Kits, and Related Sleep Safety Supplies","2021-12-14T00:00:00.000","2022-01-13T00:00:00.000",,"N","N","--","Department of Health & Human Svcs","Rebecca Smith",
"Closed","Informal","1139031","Winterization of Countys Paint Truck","2022-01-03T00:00:00.000","2022-01-07T00:00:00.000",,"N","Y","--","Department of Transportation","Dan Sanayi",
"Closed","Informal","1138355","Gutter and Downspout Cleaning Services","2021-12-06T00:00:00.000","2022-01-06T00:00:00.000",,"N","Y","--","Department of General Services","Gus Montes De Oca",
"Closed","IFB","1111681","Shop and Fuel Equipment Replacement Parts & Repair Service","2021-12-02T00:00:00.000","2022-01-05T00:00:00.000",,"N","N","Steed, Jeffrey","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1111681"
"Closed","Informal","1127894","Chains, Hoists, Straps, and Accessories for Fire Department Technical Rescue Operations","2021-12-22T00:00:00.000","2022-01-05T00:00:00.000",,"N","N","--","Fire & Rescue Services","Stephen Lamphier",
"Closed","Informal","1138987","To provide scheduled calibration of all measuring and diagnostic radio communications equipment","2021-12-20T00:00:00.000","2021-12-28T00:00:00.000",,"N","N","--","Technology and Enterprise Business Solutions","Maryamawit Wright",
"Closed","IFB","1133556","Colorado Time Systems� Repairs, Replacements, and Purchases","2021-11-18T00:00:00.000","2021-12-20T00:00:00.000",,"N","N","DeLuca, Karen","Department of Recreation","Melanie Sasse","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1133556"
"Closed","RFP","1134969","Legislative Liaison Consulting Services (Multi-Departmental usage)","2021-10-21T00:00:00.000","2021-12-20T00:00:00.000",,"N","N","Steed, Jeffrey","Department of Transportation","Kevin Sanders",
"Closed","Informal","1138567","Tents and Equipment Rental for Events","2021-12-13T00:00:00.000","2021-12-17T00:00:00.000",,"N","N","--","Department of General Services","Gus Montes De Oca",
"Closed","IFB","1131547","Construction Original Equipment Manufacturer Repair Service and Replacement Parts","2021-11-12T00:00:00.000","2021-12-13T00:00:00.000",,"N","N","Comer, Benjamin","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1131547"
"Closed","Informal","1137134","Health Promoters","2021-12-01T00:00:00.000","2021-12-13T00:00:00.000",,"N","Y","--","Health and Human Services","David Del Pozo",
"Closed","Informal","1137953","Sound Level Meter Supply Repair and Calibration Services","2021-12-01T00:00:00.000","2021-12-09T00:00:00.000",,"N","N","--","Department of Environmental Protection","DEP",
"Closed","Informal","1136350","Radio communication equipment testing and calibration services","2021-12-01T00:00:00.000","2021-12-07T00:00:00.000",,"N","Y","--","Technology and Enterprise Business Solutions","Maryamawit Wright",
"Closed","Informal","1137445","Inmate Bedding and Linens","2021-11-10T00:00:00.000","2021-12-01T00:00:00.000",,"N","N","--","Department of Correction & Rehabilitation","Rita Ellis",
"Closed","RFP","1134944","Revenue Collection-Security of Meters and Maintenance Services","2021-10-20T00:00:00.000","2021-11-22T00:00:00.000",,"N","N","Harris, Eric","Department of Transportation","Roxana Henderson",
"Closed","RFP","1130008","Customer Relationship Management System","2021-09-16T00:00:00.000","2021-11-17T00:00:00.000",,"N","N","Karakaya, Penny Perrus","County Council","Michelle Parsons",
"Closed","RFP","1133809","Pay-By-Cell Phone Parking Service","2021-10-05T00:00:00.000","2021-11-12T00:00:00.000",,"N","N","Harris, Eric","Department of Transportation","Javier Torres",
