Establishment ID,Name,Address 1,Address 2,City,Zip,Inspection Date,Inspection Results,Food from Approved Source (C),Food Protected from Contamination (C),Ill Workers Restricted (C),Proper Hand Washing (C),Cooling Time and Temperature (C),Cold Holding Temperature (C),Hot Holding Temperature (C),Cooking Time and Temperature (C),Reheating Time and Temperature (C),Hot and Cold Running Water Provided (C),Proper Sewage Disposal (C),Toxic Substances & Pesticides,Rodent and Insects,Nutritional Labeling,Trans Fat Ban,No-Smoking Sign Posted,Inspection Type,Owner,Category,Type,Latitude,Longitude,Location,Council Districts,Councils,Communities,Zip Codes,Municipalities,Montgomery County Boundary
29637,GERMANTOWN HALAL MEAT & GROCERY,12615-C WISTERIA DR.,,GERMANTOWN,20874,01/29/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,SHAMEEZ DEEN,Market,Food,39.1711,-77.2608,"(39.1711, -77.2608)",2,2,39,39,1,1
29637,GERMANTOWN HALAL MEAT & GROCERY,12615-C WISTERIA DR.,,GERMANTOWN,20874,01/29/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Pre-Opening - Environmental,SHAMEEZ DEEN,Market,Food,39.1711,-77.2608,"(39.1711, -77.2608)",2,2,39,39,1,1
21219,GLOBAL INTERNATIONAL GROCERY,10216 NEW HAMPSHIRE AVE.,,SILVER SPRING,20903,05/11/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,FRANCIS ADDAI,Market,Food,39.0226,-76.9784,"(39.0226, -76.9784)",5,5,18,15,1,1
21219,GLOBAL INTERNATIONAL GROCERY,10216 NEW HAMPSHIRE AVE.,,SILVER SPRING,20903,10/15/2021,Critical Violations Corrected,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Monitoring,FRANCIS ADDAI,Market,Food,39.0226,-76.9784,"(39.0226, -76.9784)",5,5,18,15,1,1
18572,HALAL MEAT & GROCERY,"1335-A UNIVERSITY BLVD., E.",,TAKOMA PARK,20912,03/04/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Monitoring,"EL SHAHID ENTERPRISE, INC",Market,Food,38.9869,-76.9859,"(38.9869, -76.9859)",5,5,4,3062,11,1
18572,HALAL MEAT & GROCERY,"1335-A UNIVERSITY BLVD., E.",,TAKOMA PARK,20912,08/31/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Monitoring,"EL SHAHID ENTERPRISE, INC",Market,Food,38.9869,-76.9859,"(38.9869, -76.9859)",5,5,4,3062,11,1
1258,INDUS FOOD INTERNATIONAL GROCERY,15513 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,07/08/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,,"INDUS FOOD INTERNATIONAL, INC.",Market,Food,39.1103,-76.9955,"(39.1103, -76.9955)",5,5,29,8,1,1
1258,INDUS FOOD INTERNATIONAL GROCERY,15513 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,07/07/2022,Facility Closed,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Food Complaint,"INDUS FOOD INTERNATIONAL, INC.",Market,Food,39.1103,-76.9955,"(39.1103, -76.9955)",5,5,29,8,1,1
1258,INDUS FOOD INTERNATIONAL GROCERY,15513 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,02/02/2022,Critical Violations Corrected,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Complaint Invest w/Comprehensive,"INDUS FOOD INTERNATIONAL, INC.",Market,Food,39.1103,-76.9955,"(39.1103, -76.9955)",5,5,29,8,1,1
1258,INDUS FOOD INTERNATIONAL GROCERY,15513 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,10/21/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Monitoring,"INDUS FOOD INTERNATIONAL, INC.",Market,Food,39.1103,-76.9955,"(39.1103, -76.9955)",5,5,29,8,1,1
1258,INDUS FOOD INTERNATIONAL GROCERY,15513 NEW HAMPSHIRE AVE.,,SILVER SPRING,20905,02/08/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,"INDUS FOOD INTERNATIONAL, INC.",Market,Food,39.1103,-76.9955,"(39.1103, -76.9955)",5,5,29,8,1,1
17440,LA FONDA PAISA AND GROCERY STORE,7914 GEORGIA AVE.,,SILVER SPRING,20910,07/20/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,NICOLAS- ESMERALDA ARCILA,Market,Food,38.9855,-77.0269,"(38.9855, -77.0269)",5,5,7,3065,1,1
17440,LA FONDA PAISA AND GROCERY STORE,7914 GEORGIA AVE.,,SILVER SPRING,20910,02/23/2022,Critical Violations Corrected,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,NICOLAS- ESMERALDA ARCILA,Market,Food,38.9855,-77.0269,"(38.9855, -77.0269)",5,5,7,3065,1,1
17440,LA FONDA PAISA AND GROCERY STORE,7914 GEORGIA AVE.,,SILVER SPRING,20910,10/29/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,NICOLAS- ESMERALDA ARCILA,Market,Food,38.9855,-77.0269,"(38.9855, -77.0269)",5,5,7,3065,1,1
17440,LA FONDA PAISA AND GROCERY STORE,7914 GEORGIA AVE.,,SILVER SPRING,20910,06/01/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,NICOLAS- ESMERALDA ARCILA,Market,Food,38.9855,-77.0269,"(38.9855, -77.0269)",5,5,7,3065,1,1
17440,LA FONDA PAISA AND GROCERY STORE,7914 GEORGIA AVE.,,SILVER SPRING,20910,10/13/2020,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Not applicable,In Compliance,In Compliance,Monitoring,NICOLAS- ESMERALDA ARCILA,Market,Food,38.9855,-77.0269,"(38.9855, -77.0269)",5,5,7,3065,1,1
33477,LA FONDA PAISA BAKERY AND GROCERY STORE,323 MUDDY BRANCH RD,,GAITHERSBURG,20878,02/09/2022,Critical Violations Corrected,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,LA FONDA LLC,Market,Food,39.1275,-77.2089,"(39.1275, -77.2089)",3,3,36,33,21,1
33477,LA FONDA PAISA BAKERY AND GROCERY STORE,323 MUDDY BRANCH RD,,GAITHERSBURG,20878,09/09/2021,Critical Violations Corrected,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,LA FONDA LLC,Market,Food,39.1275,-77.2089,"(39.1275, -77.2089)",3,3,36,33,21,1
33477,LA FONDA PAISA BAKERY AND GROCERY STORE,323 MUDDY BRANCH RD,,GAITHERSBURG,20878,05/05/2021,Critical Violations Corrected,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,LA FONDA LLC,Market,Food,39.1275,-77.2089,"(39.1275, -77.2089)",3,3,36,33,21,1
33477,LA FONDA PAISA BAKERY AND GROCERY STORE,323 MUDDY BRANCH RD,,GAITHERSBURG,20878,01/27/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,LA FONDA LLC,Market,Food,39.1275,-77.2089,"(39.1275, -77.2089)",3,3,36,33,21,1
33477,LA FONDA PAISA BAKERY AND GROCERY STORE,323 MUDDY BRANCH RD,,GAITHERSBURG,20878,09/14/2020,Critical Violations Corrected,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,LA FONDA LLC,Market,Food,39.1275,-77.2089,"(39.1275, -77.2089)",3,3,36,33,21,1
17110,LA MIXTECA GROCERY,13623-Q GEORGIA AVE.,,SILVER SPRING,20906,02/02/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,EUSEBIA OSORIO,Market,Food,39.0797,-77.0718,"(39.0797, -77.0718)",4,4,59,6,1,1
17110,LA MIXTECA GROCERY,13623-Q GEORGIA AVE.,,SILVER SPRING,20906,08/18/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,EUSEBIA OSORIO,Market,Food,39.0797,-77.0718,"(39.0797, -77.0718)",4,4,59,6,1,1
17110,LA MIXTECA GROCERY,13623-Q GEORGIA AVE.,,SILVER SPRING,20906,04/29/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Other,EUSEBIA OSORIO,Market,Food,39.0797,-77.0718,"(39.0797, -77.0718)",4,4,59,6,1,1
17110,LA MIXTECA GROCERY,13623-Q GEORGIA AVE.,,SILVER SPRING,20906,02/26/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,EUSEBIA OSORIO,Market,Food,39.0797,-77.0718,"(39.0797, -77.0718)",4,4,59,6,1,1
29485,LA SALVADORENITA GROCERY,11417 GEORGIA AVE,,SILVER SPRING,20902,04/07/2022,Critical Violations Corrected,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,LUIS A VASQUEZ AND MARISE MARINERO,Market,Food,39.0421,-77.0513,"(39.0421, -77.0513)",4,4,16,17,1,1
29485,LA SALVADORENITA GROCERY,11417 GEORGIA AVE,,SILVER SPRING,20902,10/08/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Reinspection,LUIS A VASQUEZ AND MARISE MARINERO,Market,Food,39.0421,-77.0513,"(39.0421, -77.0513)",4,4,16,17,1,1
29485,LA SALVADORENITA GROCERY,11417 GEORGIA AVE,,SILVER SPRING,20902,08/26/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Food Complaint,LUIS A VASQUEZ AND MARISE MARINERO,Market,Food,39.0421,-77.0513,"(39.0421, -77.0513)",4,4,16,17,1,1
29485,LA SALVADORENITA GROCERY,11417 GEORGIA AVE,,SILVER SPRING,20902,08/17/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Complaint Invest w/Comprehensive,LUIS A VASQUEZ AND MARISE MARINERO,Market,Food,39.0421,-77.0513,"(39.0421, -77.0513)",4,4,16,17,1,1
33116,MORAZAN GROCERY II,32 N. SUMMIT AVE,,GAITHERSBURG,20877,03/18/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,MORAZAN GROCERY II INC,Market,Food,39.1436,-77.1932,"(39.1436, -77.1932)",3,3,36,35,21,1
33116,MORAZAN GROCERY II,32 N. SUMMIT AVE,,GAITHERSBURG,20877,10/06/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,MORAZAN GROCERY II INC,Market,Food,39.1436,-77.1932,"(39.1436, -77.1932)",3,3,36,35,21,1
33116,MORAZAN GROCERY II,32 N. SUMMIT AVE,,GAITHERSBURG,20877,04/15/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,MORAZAN GROCERY II INC,Market,Food,39.1436,-77.1932,"(39.1436, -77.1932)",3,3,36,35,21,1
33116,MORAZAN GROCERY II,32 N. SUMMIT AVE,,GAITHERSBURG,20877,12/17/2020,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,MORAZAN GROCERY II INC,Market,Food,39.1436,-77.1932,"(39.1436, -77.1932)",3,3,36,35,21,1
46727,PARIVAR GROCERY,15110 FREDERICK RD,,ROCKVILLE,20850,04/27/2022,Critical Violations Corrected,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring w/Complaint Investigation,SJKM LLC,Market,Food,39.1036,-77.1586,"(39.1036, -77.1586)",3,3,25,71,12,1
46727,PARIVAR GROCERY,15110 FREDERICK RD,,ROCKVILLE,20850,04/13/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,SJKM LLC,Market,Food,39.1036,-77.1586,"(39.1036, -77.1586)",3,3,25,71,12,1
46727,PARIVAR GROCERY,15110 FREDERICK RD,,ROCKVILLE,20850,12/17/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Change of Ownership - Environmental,SJKM LLC,Market,Food,39.1036,-77.1586,"(39.1036, -77.1586)",3,3,25,71,12,1
11723,PARIVAR GROCERY,15110 FREDERICK RD.,,ROCKVILLE,20850,12/08/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Change of Ownership - Environmental,PARIVAR GROCERY,Market,Food,39.1032,-77.1585,"(39.1032, -77.1585)",3,3,25,71,12,1
11723,PARIVAR GROCERY,15110 FREDERICK RD.,,ROCKVILLE,20850,04/20/2021,Critical Violations Corrected,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,PARIVAR GROCERY,Market,Food,39.1032,-77.1585,"(39.1032, -77.1585)",3,3,25,71,12,1
38514,VILLAGE BAZAAR HALAL MEAT AND GROCERY,9617 LOST KNIFE RD,,GAITHERSBURG,20877,05/25/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,TOHIN AND TOPAN LLC,Restaurant,Food,39.1528,-77.1965,"(39.1528, -77.1965)",2,2,38,35,1,1
38514,VILLAGE BAZAAR HALAL MEAT AND GROCERY,9617 LOST KNIFE RD,,GAITHERSBURG,20877,01/14/2022,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,TOHIN AND TOPAN LLC,Restaurant,Food,39.1528,-77.1965,"(39.1528, -77.1965)",2,2,38,35,1,1
38514,VILLAGE BAZAAR HALAL MEAT AND GROCERY,9617 LOST KNIFE RD,,GAITHERSBURG,20877,05/19/2021,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Monitoring,TOHIN AND TOPAN LLC,Restaurant,Food,39.1528,-77.1965,"(39.1528, -77.1965)",2,2,38,35,1,1
38514,VILLAGE BAZAAR HALAL MEAT AND GROCERY,9617 LOST KNIFE RD,,GAITHERSBURG,20877,12/08/2020,No Critical Violations Noted,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Not applicable,In Compliance,In Compliance,Comprehensive,TOHIN AND TOPAN LLC,Restaurant,Food,39.1528,-77.1965,"(39.1528, -77.1965)",2,2,38,35,1,1
