Establishment ID,Name,Address 1,Address 2,City,Zip,Inspection Date,Inspection Results,Inspection Type,Owner,Category,Type,Latitude,Longitude,Location,Council Districts,Councils,Communities,Zip Codes,Municipalities,Montgomery County Boundary
48158,DUNKIN DONUTS/ BASKIN ROBBINS,16268 FREDERICK RD,,GAITHERSBURG,20877,07/19/2022,No Critical Violations Noted,Pre-Opening - Environmental,T DONUT OPERATING LLC,Market,Food,39.1217,-77.1779,"(39.1217, -77.1779)",3,3,36,35,1,1
48244,COOKWITHNK,7621 RICKENBACKER DR,#600A,GAITHERSBURG,20879,07/19/2022,No Critical Violations Noted,Pre-Opening - Environmental,MANMMET KOHLI/COOKWITHNK,Caterer,Food,39.1748,-77.1588,"(39.1748, -77.1588)",4,4,36,31,1,1
48234,A-BUTTER,310 TULIP AVE,,TAKOMA PARK,20912,07/14/2022,No Critical Violations Noted,Pre-Opening - Environmental,A-BUTTER LLC,Caterer,Food,38.977,-77.0126,"(38.977, -77.0126)",5,5,4,3062,11,1
48259,TROPICAL SMOOTHIE CAFE,11620 ROCKVILLE PIKE,,ROCKVILLE,20852,07/14/2022,Critical Violations Corrected,Pre-Opening - Environmental,TROPICAL SMOOTHIE OF MD LLC,Market,Food,39.0481,-77.114,"(39.0481, -77.114)",1,1,19,60,1,1
48200,ARIA HALA SUPERMARKET,811 HUNGERFORD DR,,ROCKVILLE,20850,07/12/2022,No Critical Violations Noted,Pre-Opening - Environmental,AMINULLAH AHMADI AND GHULAM E AHMADI,Market,Food,39.095,-77.1528,"(39.095, -77.1528)",3,3,25,71,12,1
48246,B'S BERRIES AND TREATS,"220 GIRARD ST , STE B",,GAITHERSBURG,20877,07/12/2022,No Critical Violations Noted,Pre-Opening - Environmental,BRENDA HERNANDEZ-VILLEDA/B'S BERRIES & TREATS LLC,Caterer,Food,39.142,-77.1835,"(39.142, -77.1835)",3,3,36,35,21,1
46895,MIYAJI KEBAB & RUMALI ROLLS,674 QUINCE ORCHARD RD,,GAITHERSBURG,20878,07/11/2022,No Critical Violations Noted,Pre-Opening - Environmental,NEELTARA LLC,Restaurant,Food,39.1411,-77.223,"(39.1411, -77.223)",3,3,36,33,21,1
48236,THE BEACH TENNIS & POOL EASTGATE,10200 GAINSBOROUGH RD,,POTOMAC,20854,07/07/2022,No Critical Violations Noted,Pre-Opening - Environmental,TENNIS CENTRAL CORP,Market,Food,39.0229,-77.1689,"(39.0229, -77.1689)",1,1,20,53,1,1
46931,7-ELEVEN #42092A,22702 GOSNELL FARM DR,,BOYDS,20841,07/06/2022,No Critical Violations Noted,Pre-Opening - Environmental,E&C  ENTERPRISES INC,Market,Food,39.2286,-77.2895,"(39.2286, -77.2895)",2,2,50,75,1,1
48243,AC MARRIOTT HOTEL - BETHESDA,4646 MONTGOMERY AVE,,BETHESDA,20814,07/06/2022,No Critical Violations Noted,Pre-Opening - Environmental,7359 WISCONSIN AVENUE LLC,Restaurant,Food,38.9837,-77.093,"(38.9837, -77.093)",1,1,12,111,1,1
48189,HALFSMOKE,"7101 DEMOCRACY BLVD, STE 9204",,BETHESDA,20817,07/06/2022,No Critical Violations Noted,Pre-Opening - Environmental,ANDRE MCCAIN,Restaurant,Food,,,,,,,,,
48206,JALAPENO MEXICAN GRILL,11910 PARKLAWN DR,STE #O,ROCKVILLE,20852,07/05/2022,No Critical Violations Noted,Pre-Opening - Environmental,CIRO FERNANDEZ,Restaurant,Food,39.0517,-77.1072,"(39.0517, -77.1072)",4,4,19,60,1,1
48129,SUSHI TORO RESTAURANT,5268 NICHOLSON LANE,STE P,KENSINGTON,20895,07/01/2022,Critical Violations Corrected,Pre-Opening - Environmental,QIUBING WANG/ SUSHI TORO LLC,Restaurant,Food,39.0446,-77.1067,"(39.0446, -77.1067)",1,1,19,25,1,1
46960,AMAZON FRESH,8531 CONNECTICUT AVE,,CHEVY CHASE,20815,07/01/2022,No Critical Violations Noted,Pre-Opening - Environmental,AMAZON RETAIL LLC,Market,Food,38.9959,-77.0761,"(38.9959, -77.0761)",1,1,5,110,1,1
17773,ROBIN HOOD SWIM CLUB,225 MOWBRAY RD.,,SILVER SPRING,20904,06/30/2022,No Critical Violations Noted,Pre-Opening - Environmental,ROBIN HOOD SWIM CLUB,Snack Bar,Food,39.0755,-77.015,"(39.0755, -77.015)",4,4,26,12,1,1
48210,HISSHO SUSHI @ GIANT FOOD #2332,10228 CHERRY HILL RD,,SILVER SPRING,20904,06/30/2022,No Critical Violations Noted,Pre-Opening - Environmental,LWIN FAMILY COMPANY LLC,Market,Food,39.055,-76.9566,"(39.055, -76.9566)",5,5,21,12,1,1
22572,ELDWICK SWIM & TENNIS CLUB SNACK BAR,11130 BROAD GREEN DR.,,POTOMAC,20854,06/29/2022,No Critical Violations Noted,Pre-Opening - Environmental,ELDWICK HOME OWNERS ASSOCIATION,Snack Bar,Food,39.0401,-77.2034,"(39.0401, -77.2034)",1,1,20,53,1,1
260,BETHESDA COUNTRY CLUB,7601 BRADLEY BLVD.,,BETHESDA,20817,06/28/2022,No Critical Violations Noted,Pre-Opening - Environmental,"BETHESDA COUNTRY CLUB, INC.",Restaurant,Food,39.0131,-77.1527,"(39.0131, -77.1527)",1,1,12,103,1,1
48175,SIDES BBQ,15855 REDLAND RD,,DERWOOD,20855,06/27/2022,No Critical Violations Noted,Pre-Opening - Environmental,FLOYD JACKSON/SIDES LLC,Caterer,Food,39.1164,-77.1654,"(39.1164, -77.1654)",3,3,27,51,1,1
48238,MARRIOTT INTERNATIONAL HQ - 1ST FL CAFE,7750 WISCONSIN AVE,,BETHESDA,20814,06/27/2022,No Critical Violations Noted,Pre-Opening - Environmental,ARAMARK,Restaurant,Food,38.9878,-77.0954,"(38.9878, -77.0954)",1,1,12,111,1,1
48217,MARRIOTT INTERNATIONAL HQ - 2ND FLOOR KITCHEN,7750 WISCONSIN AVE,,BETHESDA,20814,06/27/2022,No Critical Violations Noted,Pre-Opening - Environmental,ARAMARK,Restaurant,Food,38.9878,-77.0954,"(38.9878, -77.0954)",1,1,12,111,1,1
48252,GIANT FOOD #2332,12028 CHERRY HILL RD,,SILVER SPRING,20904,06/27/2022,No Critical Violations Noted,Pre-Opening - Environmental,GIANT OF MARYLAND LLC,Market,Food,39.055,-76.9566,"(39.055, -76.9566)",5,5,21,12,1,1
48153,GRACE STREET COFFEE,5021 WILSON LANE,,BETHESDA,20814,06/23/2022,No Critical Violations Noted,Pre-Opening - Environmental,GRACE STREET COFFEE ROASTERS LLC,Market,Food,38.9877,-77.0997,"(38.9877, -77.0997)",1,1,12,111,1,1
47070,AMANO REAL FRUIT LLC,11910 PARKLAWN DR,STE O,ROCKVILLE,20852,06/21/2022,No Critical Violations Noted,Pre-Opening - Environmental,AMANO REAL FRUIT LLC,Caterer,Food,39.0517,-77.1072,"(39.0517, -77.1072)",4,4,19,60,1,1
48165,THE BACKYARD BOB,18501 BROKEN TIMBER WAY,,BOYDS,20841,06/17/2022,No Critical Violations Noted,Pre-Opening - Environmental,,Restaurant,Food,39.1628,-77.3003,"(39.1628, -77.3003)",2,2,42,75,1,1
46864,MEZEHUB MARKET,11508 SCHUYLKILL RD,,ROCKVILLE,20852,06/16/2022,No Critical Violations Noted,Pre-Opening - Environmental,FILLY FOODS LLC,Market,Food,39.0456,-77.0978,"(39.0456, -77.0978)",4,4,19,60,1,1
47040,PASSION BAKERY CAFE,9613 MEDICAL CENTER DR,,ROCKVILLE,20850,06/16/2022,No Critical Violations Noted,Pre-Opening - Environmental,HMD CORPORATION,Market,Food,39.1026,-77.1969,"(39.1026, -77.1969)",3,3,25,71,1,1
48144,JUPITER ADULT MEDICAL DAY CARE,12321 MIDDLEBROOK RD,,GERMANTOWN,20874,06/16/2022,No Critical Violations Noted,Pre-Opening - Environmental,SHIVANGI PATEL / JUPITER CARE INC,Assisted Living,Food,39.1764,-77.2553,"(39.1764, -77.2553)",2,2,39,39,1,1
48107,DONUTCHEW,213 BOARDWALK PLACE,,GAITHERSBURG,20878,06/16/2022,No Critical Violations Noted,Pre-Opening - Environmental,DAVID KIM,Restaurant,Food,39.1166,-77.1984,"(39.1166, -77.1984)",3,3,36,33,21,1
48178,NOURISH CULINARY,11910 PARKLAWN DR,,ROCKVILLE,20852,06/13/2022,No Critical Violations Noted,Pre-Opening - Environmental,DARA LYUBINSKY/NOURISH CULINARY COMPANY LLC,Caterer,Food,39.0517,-77.1072,"(39.0517, -77.1072)",4,4,19,60,1,1
20213,CLARKSBURG HS CONCESSION STAND,22500 WIMS RD,,CLARKSBURG,20871,06/13/2022,No Critical Violations Noted,Pre-Opening - Environmental,CHS ATHLETIC BOOSTERS CLUB,Snack Bar,Food,39.2253,-77.2663,"(39.2253, -77.2663)",2,2,50,44,1,1
17441,TARGET T-1415,11160 VEIRS MILL RD,,WHEATON,20902,06/13/2022,No Critical Violations Noted,Pre-Opening - Environmental,TARGET CORPORATION,,Food,39.0373,-77.054,"(39.0373, -77.054)",4,4,16,17,1,1
48180,SOUTH BLOCK,11803 GRAND PARK AVE,,ROCKVILLE,20852,06/13/2022,No Critical Violations Noted,Pre-Opening - Environmental,SOUTH BLOCK PIKE & ROSE LLC,Market,Food,39.0498,-77.1167,"(39.0498, -77.1167)",1,1,19,60,1,1
48169,D FRANK TIPICO RESTAURANT,11417 WOODGLEN DR,,ROCKVILLE,20852,06/10/2022,No Critical Violations Noted,Pre-Opening - Environmental,FRANK HERNANDEZ,Restaurant,Food,39.0444,-77.1131,"(39.0444, -77.1131)",1,1,19,60,1,1
34526,KEY INGREDIENTS CATERING,8555 ZIGGY LANE,,GAITHERSBURG,20877,06/09/2022,Critical Violations Corrected,Pre-Opening - Environmental,KEY INGREDIENTS CATERING/ JAVIER ZERPA,Caterer,Food,39.1304,-77.1759,"(39.1304, -77.1759)",3,3,36,35,1,1
17323,BETHESDA C.C. POOL SNACK BAR,7601 BRADLEY BLVD.,,BETHESDA,20817,06/09/2022,No Critical Violations Noted,Pre-Opening - Environmental,BETHESDA COUNTRY CLUB,Snack Bar,Food,39.0131,-77.1527,"(39.0131, -77.1527)",1,1,12,103,1,1
17329,CONGRESSIONAL CC POOL SNACK BAR,8500 RIVER RD.,,BETHESDA,20817,06/07/2022,Critical Violations Corrected,Pre-Opening - Environmental,CONGRESSIONAL COUNTRY CLUB,Snack Bar,Food,38.9962,-77.1765,"(38.9962, -77.1765)",1,1,12,103,1,1
22563,TALLYHO SWIM & TENNIS CLUB,8650 BELLS MILL RD,,POTOMAC,20854,06/07/2022,No Critical Violations Noted,Pre-Opening - Environmental,TALLYHOO SWIM & TENNIS CLUB,Snack Bar,Food,39.03,-77.1775,"(39.03, -77.1775)",1,1,20,53,1,1
17318,NEW MARK COMMONS POOL SNACK BAR,607 TEGNER WAY,,ROCKVILLE,20850,06/02/2022,No Critical Violations Noted,Pre-Opening - Environmental,ABARIS REALTY,Snack Bar,Food,39.0746,-77.1574,"(39.0746, -77.1574)",3,3,25,71,12,1
17319,GO PRO GRILL,10531 OAKLYN DR.,,POTOMAC,20854,06/02/2022,No Critical Violations Noted,Pre-Opening - Environmental,POTOMAC SWIM & RECREATION ASSOC.,Snack Bar,Food,39.0073,-77.2172,"(39.0073, -77.2172)",1,1,20,53,1,1
48148,BAO BEI,11910 PARKLAWN DR,#O,ROCKVILLE,20852,06/02/2022,No Critical Violations Noted,Pre-Opening - Environmental,BAO BEI INC,Caterer,Food,39.0517,-77.1072,"(39.0517, -77.1072)",4,4,19,60,1,1
17416,ARGYLE C. C. POOL SNACK BAR,14600 ARGYLE CLUB RD.,,SILVER SPRING,20906,06/01/2022,No Critical Violations Noted,Pre-Opening - Environmental,ARGYLE COUNTRY CLUB,Snack Bar,Food,39.0965,-77.0485,"(39.0965, -77.0485)",4,4,59,6,1,1
48214,CONCESSION STAND @ SHIRLEY POVICH FIELD,10600 WESTLAKE TER,,BETHESDA,20817,06/01/2022,No Critical Violations Noted,Pre-Opening - Environmental,GREGORIO'S TRATTORIA LLC,Snack Bar,Food,39.0307,-77.1518,"(39.0307, -77.1518)",1,1,20,103,1,1
2177,INTIPUQUENO RESTAURANT,2504 ENNALLS AVE.,,WHEATON,20902,06/01/2022,Critical Violations Corrected,Pre-Opening - Environmental,"INTIPUQUENO, LLC",Restaurant,Food,39.0396,-77.053,"(39.0396, -77.053)",4,4,16,17,1,1
47094,SUKI HANNA JAPAN SUSHI BAR,7101 DEMORCACY BLVD,FC19,BETHESDA,20817,06/01/2022,No Critical Violations Noted,Pre-Opening - Environmental,MDM HANA JAPAN SUSHI BAR LLC,Market,Food,39.0243,-77.146,"(39.0243, -77.146)",1,1,19,103,1,1
48120,MAMAN,7140 BETHESDA LANE,,BETHESDA,20814,06/01/2022,No Critical Violations Noted,Pre-Opening - Environmental,MAMAN BETHESDA LLC,Restaurant,Food,38.9821,-77.098,"(38.9821, -77.098)",1,1,12,111,1,1
48156,LADUREE BETHESDA,4808 BETHESDA AVE,,BETHESDA,20814,05/31/2022,No Critical Violations Noted,Pre-Opening - Environmental,DAVID NAMMOUR,Market,Food,38.981,-77.0964,"(38.981, -77.0964)",1,1,12,111,1,1
17333,FLOWER HILL SWIM POOL SNACK BAR,8100 MT LAUREL LN,,GAITHERSBURG,20879,05/27/2022,No Critical Violations Noted,Pre-Opening - Environmental,FLOWER HILL SWIM TEAM,Snack Bar,Food,39.1581,-77.1672,"(39.1581, -77.1672)",4,4,36,31,1,1
11224,TARGET T-1193,25 GRAND CORNER AVE.,,GAITHERSBURG,20878,05/27/2022,No Critical Violations Noted,Pre-Opening - Environmental,TARGET CORPORATION,Market,Food,39.1189,-77.2025,"(39.1189, -77.2025)",3,3,36,33,21,1
48118,THE DISTRICT AT KING FARM,805 KING FARM BLVD,,ROCKVILLE,20850,05/27/2022,No Critical Violations Noted,Pre-Opening - Environmental,,Restaurant,Food,39.1112,-77.1821,"(39.1112, -77.1821)",3,3,25,71,12,1
17346,SOMERSET POOL SNACK BAR,5545 WARWICK PL.,,CHEVY CHASE,20815,05/26/2022,No Critical Violations Noted,Pre-Opening - Environmental,TOWN OF SOMERSET,Snack Bar,Food,38.9644,-77.0926,"(38.9644, -77.0926)",1,1,5,110,7,1
17361,NORBECK COUNTRY CLUB POOL SNACK BAR,17200 CASHELL RD.,,ROCKVILLE,20853,05/26/2022,No Critical Violations Noted,Pre-Opening - Environmental,NORBECK COUNTRY CLUB,Snack Bar,Food,39.1372,-77.0955,"(39.1372, -77.0955)",4,4,58,58,1,1
43360,ISLAMIC CENTER OF MARYLAND KITCHEN,19411 WOODFIELD ROAD,,GAITHERSBURG,20879,05/25/2022,No Critical Violations Noted,Pre-Opening - Environmental,,Restaurant,Food,39.1743,-77.1504,"(39.1743, -77.1504)",4,4,36,31,1,1
17380,MILL CREEK TOWNE SWIM POOL SNACK BAR,7285 MILL RUN DR.,,DERWOOD,20855,05/25/2022,No Critical Violations Noted,Pre-Opening - Environmental,MILL CREEK TOWNE SWIM CLUB,Snack Bar,Food,39.1455,-77.1489,"(39.1455, -77.1489)",3,3,36,51,1,1
26919,COLUMBIA COUNTRY CLUB/POOL SIDE CAFE,7900 CONNECTICUT AVE,,CHEVY CHASE,20815,05/25/2022,No Critical Violations Noted,Pre-Opening - Environmental,COLUMBIA COUNTRY CLUB,Snack Bar,Food,38.9893,-77.0798,"(38.9893, -77.0798)",1,1,5,110,1,1
17771,POTOMAC WOODS SWIM CLUB,1520 DUNSTER RD,,ROCKVILLE,20854,05/24/2022,No Critical Violations Noted,Pre-Opening - Environmental,POTOMAC WOODS SWIM CLUB  INC.,Snack Bar,Food,39.0635,-77.1753,"(39.0635, -77.1753)",3,3,25,53,12,1
24035,RIVER FALLS SWIM AND TENNIS/RIVER FALLS COMMUNITY,7915 HORSESHOE LN,,POTOMAC,20854,05/24/2022,No Critical Violations Noted,Pre-Opening - Environmental,RIVER FALLS COMMUNITY CENTER,Snack Bar,Food,38.9901,-77.2128,"(38.9901, -77.2128)",1,1,20,53,1,1
17330,CONNECTICUT BELAIR POOL SNACK BAR,3901 FERRARA DR.,,WHEATON,20906,05/24/2022,No Critical Violations Noted,Pre-Opening - Environmental,"CONNECTICUT BELAIR CLUB, INC.",Snack Bar,Food,39.0513,-77.076,"(39.0513, -77.076)",4,4,56,6,1,1
17345,CONCESSION TREATS @ RMSC,355 MARTINS LN.,,ROCKVILLE,20850,05/24/2022,No Critical Violations Noted,Pre-Opening - Environmental,STEVE CARR,Snack Bar,Food,39.0909,-77.1605,"(39.0909, -77.1605)",3,3,25,71,12,1
29654,KING FARM SWIM TEAM,300 SADDLE RIDGE CIR,,ROCKVILLE,20850,05/24/2022,No Critical Violations Noted,Pre-Opening - Environmental,KING FARM CITIZENS ASSEMBLEY,Snack Bar,Food,39.1091,-77.1704,"(39.1091, -77.1704)",3,3,25,71,12,1
17364,KENWOOD GOLF & C. C. POOL SNACK BAR,5601 RIVER RD.,,BETHESDA,20816,05/23/2022,No Critical Violations Noted,Pre-Opening - Environmental,"KENWOOD GOLF & COUNTRY CLUB, INC.",Snack Bar,Food,38.9743,-77.1132,"(38.9743, -77.1132)",1,1,5,103,1,1
18848,KENWOOD COUNTRY CLUB GOLF SNACK BAR,5601 RIVER RD.,,BETHESDA,20816,05/23/2022,No Critical Violations Noted,Pre-Opening - Environmental,KENWOOD GOLF & COUNTRY CLUB,Snack Bar,Food,38.9743,-77.1132,"(38.9743, -77.1132)",1,1,5,103,1,1
46953,JAVA NATION,121 MARKET STREET,,GAITHERSBURG,20878,05/20/2022,No Critical Violations Noted,Pre-Opening - Environmental,JAVA NATION INC,Market,Food,39.1223,-77.2352,"(39.1223, -77.2352)",3,3,36,33,21,1
17396,BRETTON WOODS REC. CENTER SNACK BAR,15700 RIVER RD.,,GERMANTOWN,20874,05/19/2022,No Critical Violations Noted,Pre-Opening - Environmental,INTERNATIONAL MONETARY FUND,Snack Bar,Food,39.0736,-77.3349,"(39.0736, -77.3349)",1,1,28,39,1,1
18942,REGENCY ESTATES SWIM CLUB SNACK BAR,11511 GAINSBOROUGH RD,,POTOMAC,20854,05/17/2022,No Critical Violations Noted,Pre-Opening - Environmental,REGENCY ESTATES SWIM CLUB,Snack Bar,Food,39.0459,-77.1659,"(39.0459, -77.1659)",1,1,20,53,1,1
47078,FEASTY CRAB,16811 CRABBS BRANCH WAY,,DERWOOD,20855,05/16/2022,No Critical Violations Noted,Pre-Opening - Environmental,FEASTY CRAB LLC,Restaurant,Food,39.1315,-77.1669,"(39.1315, -77.1669)",3,3,36,51,1,1
48108,REGALTY,310 TULIP AVE,,TAKOMA PARK,20912,05/13/2022,No Critical Violations Noted,Pre-Opening - Environmental,REGALTY LLC,Caterer,Food,38.977,-77.0126,"(38.977, -77.0126)",5,5,4,3062,11,1
43338,MACK'S CAFE @ MERRIMACK POOL SNACK BAR,6400 PYLE  RD.,,BETHESDA,20817,05/13/2022,No Critical Violations Noted,Pre-Opening - Environmental,,Snack Bar,Food,38.9735,-77.1352,"(38.9735, -77.1352)",1,1,12,103,1,1
28927,PALISADES SWIMMING POOL ASSN INC,6918 SEVEN LOCKS RD,,CABIN JOHN,20818,05/13/2022,No Critical Violations Noted,Pre-Opening - Environmental,NEXKIM INC,Seasonal,Food,38.9791,-77.1629,"(38.9791, -77.1629)",1,1,3,102,1,1
39749,SUN DEVIL GRILL SNACK BAR,10055 GLEN RD.,,POTOMAC,20854,05/12/2022,Critical Violations Corrected,Pre-Opening - Environmental,SUN DEVILL GRILL & SNACK BAR,Snack Bar,Food,39.0481,-77.2078,"(39.0481, -77.2078)",1,1,20,53,1,1
46895,MIYAJI KEBAB & RUMALI ROLLS,674 QUINCE ORCHARD RD,,GAITHERSBURG,20878,05/11/2022,No Critical Violations Noted,Pre-Opening - Environmental,NEELTARA LLC,Restaurant,Food,39.1411,-77.223,"(39.1411, -77.223)",3,3,36,33,21,1
47097,ALEX BABY & TOYS,7101 DEMOCRACY BLVD,,BETHESDA,20817,05/10/2022,No Critical Violations Noted,Pre-Opening - Environmental,2428392 INC,Market,Food,39.0243,-77.146,"(39.0243, -77.146)",1,1,19,103,1,1
46934,BURTONS BAR & GRILL,109 COMMERCE SQUARE PLACE,,GAITHERSBURG,20878,05/10/2022,No Critical Violations Noted,Pre-Opening - Environmental,BURTONS GRILL LLC,Restaurant,Food,39.1224,-77.2337,"(39.1224, -77.2337)",3,3,36,33,21,1
47090,PANATECA,11910 PARKLAWN DR,,ROCKVILLE,20852,05/09/2022,No Critical Violations Noted,Pre-Opening - Environmental,DANIEL PEREIRA / PANATECA LLC,Caterer,Food,39.0517,-77.1072,"(39.0517, -77.1072)",4,4,19,60,1,1
47095,ORIGINS BBQ & GRILL,7845 D AIRPARK RD,,GAITHERSBURG,20879,05/06/2022,No Critical Violations Noted,Pre-Opening - Environmental,ORIGINAS BBQ AND GRILL LLC,Caterer,Food,39.1707,-77.1606,"(39.1707, -77.1606)",4,4,36,31,1,1
47068,THE MUSIC CENTER AT STRATHMORE,5301 TUCKERMAN LANE,,ROCKVILLE,20852,05/05/2022,No Critical Violations Noted,Pre-Opening - Environmental,MONTGOMERY COUNTY GOVERMENT,Market,Food,39.0319,-77.103,"(39.0319, -77.103)",1,1,19,60,1,1
30263,JC CRABHOUSE,13432 NEW HAMPSHIRE AVE,,SILVER SPRING,20904,05/04/2022,No Critical Violations Noted,Pre-Opening - Environmental,JC SEAFOOD LLC,Restaurant,Food,39.0768,-77.0027,"(39.0768, -77.0027)",4,4,26,12,1,1
47049,EATING RECOVERY CENTER,6931 ARLINGTON RD,,BETHESDA,20814,05/04/2022,No Critical Violations Noted,Pre-Opening - Environmental,EATING RECOVERY CENTER LLC,Market,Food,38.9789,-77.0979,"(38.9789, -77.0979)",1,1,12,111,1,1
46979,CORNER PIZZA & SUBS,18503 N FREDERICK AVE,,GAITHERSBURG,20879,05/02/2022,No Critical Violations Noted,Pre-Opening - Environmental,M. NISHADE PERERA / T.P JAYASIRI,Restaurant,Food,39.1615,-77.2201,"(39.1615, -77.2201)",3,3,36,31,21,1
17856,WATER FACTORY,13025 WISTERIA DR,,GERMANTOWN,20874,04/29/2022,No Critical Violations Noted,Pre-Opening - Environmental,SCOTT SOHN,Market,Food,39.179,-77.2708,"(39.179, -77.2708)",2,2,39,39,1,1
47086,BEAUTI-BAR,310 TULIP AVE,,TAKOMA PARK,20912,04/29/2022,No Critical Violations Noted,Pre-Opening - Environmental,CROSSROADS COMMUNITY FOOD NETWORK,Caterer,Food,38.977,-77.0126,"(38.977, -77.0126)",5,5,4,3062,11,1
41186,MARRIOTT HOSPITALITY CENTER KITCHEN,51 MANNAKEE ST.,CC170,ROCKVILLE,20850,04/27/2022,No Critical Violations Noted,Pre-Opening - Environmental,MONTGOMERY COLLEGE,Market,Food,39.0987,-77.1583,"(39.0987, -77.1583)",3,3,25,71,12,1
47087,BOULANGERIE CHRISTOPHIE,"11321 SEVEN LOCKS RD, STE100",,POTOMAC,20854,04/26/2022,No Critical Violations Noted,Pre-Opening - Environmental,GRADIER LLC,Restaurant,Food,39.0412,-77.1588,"(39.0412, -77.1588)",1,1,20,53,1,1
20125,HANGRY JOE'S HOT CHICKEN,2533 ENNALLS AVE,,WHEATON,20902,04/26/2022,Critical Violations Corrected,Pre-Opening - Environmental,DH POLLO RICO INC,Restaurant,Food,39.04,-77.0537,"(39.04, -77.0537)",4,4,16,17,1,1
