"registration_type","corporation_name","trade_name","business_address","business_address2","city","state","zip","business_tel_no","niase_certified_mechanical_employees_number","storage_location","storage_location2","storage_city","storage_state","storage_zip","storage_phone","issue_date","expire_date","registration_no","geolocation"
"Corporation","Bethesda Towing, LLC","Montrose Towing","375 Serwood Circle","A","Rockville","MD","20850","(301) 468-1104","0","375 Derwood Circle","A","Rockville","MD","20850","(301) 468-1104","2022-05-03T00:00:00.000","2025-05-03T00:00:00.000","16-MT-000273","375 Serwood Circle
Rockville, MD 20850
(39.105353, -77.155494)"
"Corporation","Hoon's Auto Service, LLC","Hoon's Auto Service","535 Southlawn Lane","Suite C1","Rockville","MD","20850","(301) 762-8920","0",,,,,,,"2022-05-20T00:00:00.000","2025-05-20T00:00:00.000","16-MT-001586","535 Southlawn Lane
Rockville, MD 20850
(39.093762, -77.142357)"
"Corporation","True2Form Collision Repair Centers, LLC","Gerber Collision & Glass","8211 Snouffer School Road",,"Gaithersburg","MD","20879","(301) 417-2850","0",,,,,,,"2022-05-06T00:00:00.000","2023-05-06T00:00:00.000","22-MT-013111","8211 Snouffer School Road
Gaithersburg, MD 20879
(39.165369, -77.169024)"
"Corporation","Gaithersburg Enterprises Inc","Goshen Sunoco","20050 Goshen Rd",,"Gaithersburg","MD","20879","(301) 977-3200","0",,,,,,,"2019-06-18T00:00:00.000","2020-06-18T00:00:00.000","19-MT-002729","20050 Goshen Rd
Gaithersburg, MD 20879
(39.187149, -77.187015)"
"Corporation","Criswell Performance Imports, Inc.","Criswell Maserati","19570 AMARANTH DRIVE",,"GERMANTOWN","MARYLAND","20874","(301) 364-7300","0",,,,,,,"2019-06-13T00:00:00.000","2022-06-13T00:00:00.000","16-MT-001972","19570 AMARANTH DRIVE
GERMANTOWN, MARYLAND 20874
(39.17702, -77.249845)"
"Corporation","Carlos Auto Repair, Inc.","Carlos Auto Repair","8154 Beechcraft Ave.",,"Gaithersburg","MD","20879","(301) 915-4894","0",,,,,,,"2019-06-07T00:00:00.000","2020-06-07T00:00:00.000","19-MT-002712","8154 Beechcraft Ave.
Gaithersburg, MD 20879
(39.165408, -77.165606)"
"Corporation","CarMax Auto Superstores, Inc.","CarMax Auto Superstores","16411 Shady Grove Road",,"Gaithersburg","MD","20877","(301) 947-9790","0",,,,,,,"2022-01-31T00:00:00.000","2025-01-31T00:00:00.000","21-MT-006510","16411 Shady Grove Road
Gaithersburg, MD 20877
(39.125488, -77.174612)"
"Corporation","Authorized Towing, LLC","Authorized Towing","14514 Southlawn Lane",,"Rockville","MD","20850","(301) 562-4020","0","14514 Southlawn Lane",,"Rockville","MD","20850","(301) 562-4020","2019-10-23T00:00:00.000","2022-10-23T00:00:00.000","15-MT-001389","14514 Southlawn Lane
Rockville, MD 20850
(39.094686, -77.141146)"
"Corporation","Costco Wholesale Corporation","Costco Wholesale, #213","880 Russell Ave",,"Gaithersburg","MD","20879","(301) 417-1500","0",,,,,,,"2021-01-12T00:00:00.000","2024-01-12T00:00:00.000","17-MT-000176","880 Russell Ave
Gaithersburg, MD 20879
(39.156873, -77.212434)"
"Corporation","VW Volvo Auto Body and Repair, LLC","VW Volvo Auto Body and Repair","7615 Rickenbacker Drive","Unit G","Gaithersburg","MD","20879","(301) 947-3000","0","7615 Rickenbacker Drive","Unit G","Gaithersburg","MD","20879","(301) 947-3000","2019-10-23T00:00:00.000","2022-10-23T00:00:00.000","15-MT-001858","7615 Rickenbacker Drive
Gaithersburg, MD 20879
(39.173491, -77.158197)"
"Corporation","Montgomery Towing, LLC","Montgomery Towing, LLC","19304 Frenchton Place",,"Gaithersburg","MD","20886","(240) 780-6657","0","19304 FRENCHTON PL",,"GAITHERSBURG","MD","20886","(240) 780-6657","2022-01-12T00:00:00.000","2025-01-12T00:00:00.000","18-MT-002223","19304 Frenchton Place
Gaithersburg, MD 20886
(39.17318, -77.215618)"
"Corporation","The Steiding Corporation","Kenwood Auto Body - Bethesda","5202 River Road",,"Bethesda","Maryland","20816","(301) 654-3333","0",,,,,,,"2022-05-27T00:00:00.000","2023-05-27T00:00:00.000","22-MT-013133","5202 River Road
Bethesda, Maryland 20816
(38.964777, -77.103799)"
"Corporation","Service King Paint & Body, LLC","Service King Paint & Body, LLC","8221 Snouffer School Road",,"Gaithersburg","MD","20879","(240) 631-0123","0",,,,,,,"2021-09-11T00:00:00.000","2024-09-11T00:00:00.000","15-MT-001860","8221 Snouffer School Road
Gaithersburg, MD 20879
(39.165638, -77.169522)"
"Corporation","Leo Automotive Services LLC","Leo Automotive Services LLC","535 South Lawn St., # B","B","Rockville","MD","20850","(240) 694-5515","1",,,,,,,"2019-10-07T00:00:00.000","2020-10-07T00:00:00.000","19-MT-002823","535 South Lawn St., # B
Rockville, MD 20850"
"Corporation","Total Auto Dent Repair ,LLC","Painless Dent Removal","5828 Jamestown Rd",,"Hyattsville","MD","20782","(240) 392-7363","0",,,,,,,"2019-10-21T00:00:00.000","2022-10-21T00:00:00.000","18-MT-002268","5828 Jamestown Rd
Hyattsville, MD 20782
(38.960567, -76.959531)"
"Corporation","Total Auto Solutions, LLC","Air Park Auto Services","18725 Mooney Drive",,"Gaithersburg","MD","20879","(301) 670-0646","1",,,,,,,"2020-05-13T00:00:00.000","2023-05-13T00:00:00.000","17-MT-002144","18725 Mooney Drive
Gaithersburg, MD 20879
(39.163823, -77.163891)"
"Partnership",,"S & E Automotive Services, LLC","5201 RIVER RD",,"BETHESDA","MD","20816","(301) 652-9527","1",,,,,,,"2019-12-11T00:00:00.000","2022-12-11T00:00:00.000","17-MT-002025","5201 RIVER RD
BETHESDA, MD 20816
(38.965139, -77.104122)"
"Corporation","Nottham Automotive Care, LLC","Nottham Automotive Care, LLC","1623 East Gude Drive",,"Rockville","MD","20850","(240) 401-5436","0",,,,,,,"2021-04-03T00:00:00.000","2024-04-03T00:00:00.000","18-MT-001834","1623 East Gude Drive
Rockville, MD 20850
(39.093702, -77.132212)"
"Sole Proprietorship",,"Jay R Automotives","8154 Beechcraft Avenue",,"Gaithersburg","MD","20879","(240) 750-4820","1",,,,,,,"2021-03-01T00:00:00.000","2022-03-01T00:00:00.000","21-MT-006551","8154 Beechcraft Avenue
Gaithersburg, MD 20879
(39.165408, -77.165606)"
"Corporation","Pauls Used Tires Inc","Paul's Used Tires Inc.","8041 Snouffer School Road",,"Gaithersburg","MD","20879","(301) 926-6736","0",,,,,,,"2021-03-09T00:00:00.000","2022-03-09T00:00:00.000","21-MT-006552","8041 Snouffer School Road
Gaithersburg, MD 20879
(39.160828, -77.163213)"
"Corporation","AK Cycles, LLC","AK Cycles, LLC","8637 Ziggy Lane",,"Gaithersburg","MD","20877","(240) 583-0469","0",,,,,,,"2022-05-16T00:00:00.000","2025-05-16T00:00:00.000","18-MT-002369","8637 Ziggy Lane
Gaithersburg, MD 20877
(39.130222, -77.176388)"
"Corporation","Auto Collision Craftsmen, Inc.","Auto Collision Craftsmen","7865 Cessna Avenue",,"Gaithersburg","MD","20879","(301) 216-0630","0",,,,,,,"2020-05-15T00:00:00.000","2023-05-15T00:00:00.000","17-MT-000567","7865 Cessna Avenue
Gaithersburg, MD 20879
(39.171439, -77.160321)"
"Corporation","Damascus Motor Company, Inc.","Damascus Motor Company","26100 Woodfield Road",,"Damascus","Maryland","20872","(301) 253-2151","0","26100 Woodfield Road",,"Damascus","Maryland","20872","(301) 253-2141","2019-12-23T00:00:00.000","2022-12-23T00:00:00.000","17-MT-000277","26100 Woodfield Road
Damascus, Maryland 20872
(39.285193, -77.201951)"
"Corporation","K K Lloyd, LLC","Maaco of Silver Spring","2730 Garfield Avenue",,"Silver Spring","MD",,"(301) 495-7314","0",,,,,,,"2016-03-18T00:00:00.000","2019-03-18T00:00:00.000","16-MT-000132","2730 Garfield Avenue
Silver Spring, MD 
(39.001777, -77.055964)"
"Corporation","INT, Inc","International Collision Center","649 N Horners Lane",,"Rockville","MD","20850","(301) 424-4474","0","649 N Horners Lane",,"Rockville","MD","20850","(301) 424-4474","2020-05-01T00:00:00.000","2023-05-01T00:00:00.000","19-MT-002621","649 N Horners Lane
Rockville, MD 20850
(39.094643, -77.143966)"
"Corporation","L & T Auto Repair Services, LLC","L & T Auto Repair Services","7543 Rickenbacker Dr",,"Gaithersburg","MD","20879","(301) 947-3562","0",,,,,,,"2019-12-18T00:00:00.000","2022-12-18T00:00:00.000","16-MT-002129","7543 Rickenbacker Dr
Gaithersburg, MD 20879
(39.173066, -77.15475)"
"Corporation","Caliber Bodyworks of Maryland LLC","Caliber Collision Centers","16001 Industrial Drive","B","Gaithersburg","MD","20877","(469) 794-6213","0",,,,,,,"2022-01-28T00:00:00.000","2023-01-28T00:00:00.000","22-MT-012996","16001 Industrial Drive
Gaithersburg, MD 20877
(39.118281, -77.189641)"
"Corporation","Carrillos Auto Body Inc","Carrillos Auto Body Inc","7408 Westmore Road","Bay C","Rockville","MD","20850","(240) 643-9814","0",,,,,,,"2019-12-18T00:00:00.000","2020-12-18T00:00:00.000","19-MT-002882","7408 Westmore Road
Rockville, MD 20850
(39.099398, -77.151747)"
"Corporation","Sparks Roadside LLC","Sparks Roadside LLC","10411 Motor City Drive","Suite 500","Bethesda","MD","20817","(301) 812-3840","0","10411 Motor City Drive",,"Bethesda","MD","20817","(301) 812-3840","2019-12-12T00:00:00.000","2020-12-12T00:00:00.000","19-MT-002870","10411 Motor City Drive
Bethesda, MD 20817
(39.027799, -77.144)"
"Corporation","Benitez Towing, LLC","Benitez Towing","19528 LAGUNA DRIVE",,"GAITHERSBURG","Maryland","20879","(301) 655-5764","0","19528 LAGUNA DRIVE",,"GAITHERSBURG","Maryland","20879","(301) 655-5764","2021-01-14T00:00:00.000","2024-01-14T00:00:00.000","20-MT-004051","19528 LAGUNA DRIVE
GAITHERSBURG, Maryland 20879
(39.175396, -77.187145)"
"Corporation","Salcaja Towing","Salcaja Towing","12228 Valleywood Drive",,"Silver Springs","Maryland","20902","(609) 677-3320","0","12228 Valleywood Drive",,"Silver Springs","Maryland","20902","(609) 677-3320","2021-01-15T00:00:00.000","2022-01-15T00:00:00.000","21-MT-006488","12228 Valleywood Drive
Silver Springs, Maryland 20902
(39.056523, -77.06523)"
"Corporation","P2P Towing and Recovery LLC","P2P Towing and Recovery LLC","10411 Motor City Drive","500","Bethesda","Maryland","20817","(301) 242-5494","0","10411 motor city drive","500","Bethesda","Maryland","20817","(301) 242-5494","2019-12-18T00:00:00.000","2020-12-18T00:00:00.000","19-MT-002873","10411 Motor City Drive
Bethesda, Maryland 20817
(39.027799, -77.144)"
"Corporation","AASELUC Auto Clinic, LLC","AASELUC Auto Clinic, LLC","12909 Falling Water Cir","102","Germantown","MD","20874","(240) 938-9892","0",,,,,,,"2021-01-06T00:00:00.000","2024-01-06T00:00:00.000","18-MT-002233","12909 Falling Water Cir
Germantown, MD 20874
(39.184962, -77.267904)"
"Corporation","MVSE Services, Inc.","Olney Car Care Center","501 Olney Sandy Spring Road",,"Sandy Spring","MD","20860","(240) 342-2528","0",,,,,,,"2019-12-18T00:00:00.000","2022-12-18T00:00:00.000","18-MT-002539","501 Olney Sandy Spring Road
Sandy Spring, MD 20860
(39.14893, -77.022439)"
"Corporation","TRANSMISSION TECHNOLOGY INC","TRANS TECH","19314 Woodfield Rd Gaithersburg",,"GAITHERSBURG","MD","20879","(301) 840-8555","0",,,,,,,"2019-12-16T00:00:00.000","2020-12-16T00:00:00.000","19-MT-002868","19314 Woodfield Rd Gaithersburg
GAITHERSBURG, MD 20879
(39.173115, -77.152165)"
"Corporation","Villeda Signature Automotive","Maaco Of Rockville","701 East Gude Drive",,"Rockville","Maryland","20850","(301) 340-1494","0",,,,,,,"2019-12-02T00:00:00.000","2022-12-02T00:00:00.000","18-MT-002491","701 East Gude Drive
Rockville, Maryland 20850
(39.103531, -77.142925)"
"Corporation","R. S.  Automotive, Inc.","Takoma Junction Liberty","7224 Carroll Avenue",,"Takoma Park","MD","20912","(301) 270-4418","0",,,,,,,"2022-05-17T00:00:00.000","2025-05-17T00:00:00.000","16-MT-000682","7224 Carroll Avenue
Takoma Park, MD 20912
(38.977989, -77.006647)"
"Corporation","NTW, LLC","NTB National Tire & Battery, #579","12900 Wisteria Drive",,"Germantown","MD","20874","(301) 515-1734","1",,,,,,,"2019-12-16T00:00:00.000","2022-12-16T00:00:00.000","17-MT-000728","12900 Wisteria Drive
Germantown, MD 20874
(39.177323, -77.270792)"
"Corporation","Silver Spring Auto Service, Inc.","Rayco Auto Service","7998 Georgia Ave",,"Silver Spring","Maryland","20910","(301) 588-8262","0",,,,,,,"2021-01-13T00:00:00.000","2024-01-13T00:00:00.000","18-MT-000447","7998 Georgia Ave
Silver Spring, Maryland 20910
(38.987251, -77.026652)"
"Corporation","Speedy Towing, Inc.","Speedy Towing, Inc.","15101 Southlawn Lane",,"Rockville","MD","20850","(301) 588-1322","0","15101 Southlawn Lane",,"Rockville","MD","20850","(301) 588-1322","2018-07-18T00:00:00.000","2021-07-18T00:00:00.000","14-MT-001597","15101 Southlawn Lane
Rockville, MD 20850
(39.104365, -77.133504)"
"Corporation","Motorcycle and Light Duty Towing of Maryland, LLC","Motorcycle and Light Duty Towing of Maryland","14407 Gaines Avenue",,"Rockville","MD","20853","(301) 460-0001","0","14407 Gaines Avenue",,"Rockville","md","20853","(301) 460-0001","2021-08-10T00:00:00.000","2024-08-10T00:00:00.000","18-MT-002179","14407 Gaines Avenue
Rockville, MD 20853
(39.092344, -77.086098)"
"Corporation","Sun Petro, LLC","Towncenter Exxon","200 N WASHINGTON STREET",,"ROCKVILLE","MD","20850","(301) 762-2333","0",,,,,,,"2020-06-19T00:00:00.000","2023-06-19T00:00:00.000","17-MT-002154","200 N WASHINGTON STREET
ROCKVILLE, MD 20850
(39.086147, -77.15297)"
"Corporation","Best Quality Auto Repair, LLC","Best Quality Auto Repair","304 N Stonestreet Ave",,"Rockville","MD","20850","(301) 838-5518","0",,,,,,,"2019-07-02T00:00:00.000","2022-07-02T00:00:00.000","16-MT-001562","304 N Stonestreet Ave
Rockville, MD 20850
(39.087742, -77.147944)"
"Sole Proprietorship",,"Sono's Auto Repair","14718 Crosswood Terrace",,"Burtonsville","MD","20866","(301) 237-5938","0",,,,,,,"2022-01-03T00:00:00.000","2023-01-03T00:00:00.000","22-MT-012980","14718 Crosswood Terrace
Burtonsville, MD 20866
(39.09638, -76.922414)"
"Corporation","Sam's East, Inc.","Sam's Club #6653","610 N Frederick Avenue",,"Gaithersburg","MD","20877","(870) 350-2408","0",,,,,,,"2022-01-28T00:00:00.000","2025-01-28T00:00:00.000","16-MT-000502","610 N Frederick Avenue
Gaithersburg, MD 20877
(39.152088, -77.211614)"
"Corporation","GUILLEN AUTO REPAIR LLC","GUILLEN AUTO REPAIR","12521 Greenly Street",,"Silver Spring","MD","20906","(301) 793-0860","0",,,,,,,"2020-10-25T00:00:00.000","2023-10-25T00:00:00.000","19-MT-002835","12521 Greenly Street
Silver Spring, MD 20906
(39.061539, -77.078439)"
"Corporation","Hoffmaster's Auto Care","Hoffmaster's Auto Care","11937 TECH RD",,"SILVER SPRING","MD","20904","(301) 622-9797","0",,,,,,,"2021-01-12T00:00:00.000","2024-01-12T00:00:00.000","18-MT-001676","11937 TECH RD
SILVER SPRING, MD 20904
(39.051002, -76.971066)"
"Corporation","RMA Halpine Station, Inc.","RMA Halpine Station","1910 Rockville Pike",,"Rockville","MD","20852","(301) 881-8646","0",,,,,,,"2022-01-19T00:00:00.000","2023-01-19T00:00:00.000","22-MT-012992","1910 Rockville Pike
Rockville, MD 20852
(39.058399, -77.120915)"
"Corporation","Beahm's Towing & Service, Inc.","Beahm's Towing & Service","19515 Waters Rd",,"Germantown","Md","20874","(301) 340-9300","0","19515 Waters Rd",,"Germantown","Maryland","20874","(301) 340-9300","2019-07-31T00:00:00.000","2022-07-31T00:00:00.000","16-MT-001867","19515 Waters Rd
Germantown, Md 20874
(39.176071, -77.273139)"
"Corporation","Tow, Inc.","United Towing Company","26100 Woodfield Rd.",,"Damascus","MD","20872","(240) 848-0957","0","26100 Woodfield Rd.",,"Damascus","MD","20872","(301) 585-2018","2019-02-28T00:00:00.000","2022-02-28T00:00:00.000","15-MT-000668","26100 Woodfield Rd.
Damascus, MD 20872
(39.285193, -77.201951)"
"Corporation","AmFor Automotive, Inc.","AmFor Automotive/Expert Volvo Repair","2632 Pittman Drive",,"Silver Spring","MD","20910","(301) 588-5555","0",,,,,,,"2019-07-18T00:00:00.000","2022-07-18T00:00:00.000","16-MT-000239","2632 Pittman Drive
Silver Spring, MD 20910
(39.000997, -77.055106)"
"Corporation","MG Auto & Truck Repair Services LLC","MG Auto & Truck Repair Services LLC","8146 Beechcraft Avenue",,"Gaithersburg","MD","20879","(240) 848-1294","0",,,,,,,"2020-09-02T00:00:00.000","2023-09-02T00:00:00.000","19-MT-002754","8146 Beechcraft Avenue
Gaithersburg, MD 20879
(39.165408, -77.165606)"
"Corporation","All Towing Service LLC","All Towing Service LLC","15814-C Paramount Dr.",,"Rockville","MD","20855","(240) 528-1171","0","15814-C Paramount Dr.",,"Rockville","MD","20855","(240) 528-1171","2019-08-15T00:00:00.000","2022-08-15T00:00:00.000","18-MT-002225","15814-C Paramount Dr.
Rockville, MD 20855
(39.115679, -77.162695)"
"Partnership",,"Darnestown Liberty","12175  Darnestown Road",,"Gaithersburg","MARYLAND","20878-2205","(301) 355-4795","0",,,,,,,"2021-01-06T00:00:00.000","2024-01-06T00:00:00.000","18-MT-001469","12175 Darnestown Road
Gaithersburg, MARYLAND 20878-2205
(39.117743, -77.252126)"
"Corporation","Kash's Custom Exhaust Center, LLC","Garfield Auto","2739 Garfield Ave Ste B","b","Silver Spring","Maryland","20910-1875","(240) 994-5550","0",,,,,,,"2019-08-07T00:00:00.000","2022-08-07T00:00:00.000","16-MT-002115","2739 Garfield Ave Ste B
Silver Spring, Maryland 20910-1875
(39.001854, -77.056545)"
"Corporation","Tony's Garage, Inc.","Tony's Garage","15549 Old Columbia Pike",,"Burtonsville","MD","20866","(301) 384-2100","1",,,,,,,"2019-08-14T00:00:00.000","2022-08-14T00:00:00.000","16-MT-000868","15549 Old Columbia Pike
Burtonsville, MD 20866
(39.109936, -76.934589)"
"Partnership",,"Absolute Auto","22210 dickerson rd","#1","dickerson","md","20842","(301) 972-7234","0",,,,,,,"2019-08-27T00:00:00.000","2022-08-27T00:00:00.000","00-MT-000893","22210 dickerson rd
dickerson, md 20842
(39.221539, -77.424715)"
"Corporation","Whip Inc","Whip Inc","14670 Southlawn Lane",,"Rockville","MD","20850","(240) 449-7238","0",,,,,,,"2021-01-14T00:00:00.000","2022-01-14T00:00:00.000","21-MT-006493","14670 Southlawn Lane
Rockville, MD 20850
(39.095916, -77.139151)"
"Corporation","River & Little Falls, Inc.","River Road Auto Haus","5054 River Road",,"Bethesda","MD","20816","(301) 652-3787","0",,,,,,,"2020-11-09T00:00:00.000","2023-11-09T00:00:00.000","17-MT-002175","5054 River Road
Bethesda, MD 20816
(38.963271, -77.101395)"
"Corporation","Chevy Chase Automotive LLC","Chevy Chase Acura","7725 Wisconsin Avenue",,"Bethesda","MD","20814","(240) 395-4049","0",,,,,,,"2021-03-02T00:00:00.000","2024-03-02T00:00:00.000","20-MT-004032","7725 Wisconsin Avenue
Bethesda, MD 20814
(38.987305, -77.094762)"
"Partnership",,"J&M Auto Repair, LLP","16840 Oakmont Avenue",,"Gaithersburg","MD","20877","(240) 601-2275","0",,,,,,,"2021-01-29T00:00:00.000","2022-01-29T00:00:00.000","21-MT-006522","16840 Oakmont Avenue
Gaithersburg, MD 20877
(39.132397, -77.175261)"
"Corporation","Certified Auto Repair, Inc.","Certified Auto Repair","202-C Park Road",,"Rockville","MD","20850","(301) 279-9451","0",,,,,,,"2021-01-14T00:00:00.000","2024-01-14T00:00:00.000","20-MT-004014","202-C Park Road
Rockville, MD 20850
(39.08575, -77.145965)"
"Corporation","Sterling Auto Service & Body Shop, LLC","Sterling Auto Service & Body Shop","2311 Perkins Place",,"Silver Spring","MD","20910","(301) 608-1433","0",,,,,,,"2019-08-08T00:00:00.000","2022-08-08T00:00:00.000","00-MT-000926","2311 Perkins Place
Silver Spring, MD 20910
(39.004156, -77.049808)"
"Corporation","NTW Incorporated","NTB National Tire and  Battery, #585","1110 East West Hwy",,"Silver Spring","MD","20910","(301) 495-9555","0",,,,,,,"2019-08-06T00:00:00.000","2022-08-06T00:00:00.000","18-MT-001105","1110 East West Hwy
Silver Spring, MD 20910
(38.988725, -77.027807)"
"Corporation","G.M.T. Auto Repair LC","GMT Auto","958 Sligo Ave",,"Silver Spring","MD","20910","(202) 730-6748","0",,,,,,,"2021-02-19T00:00:00.000","2024-02-19T00:00:00.000","20-MT-004021","958 Sligo Ave
Silver Spring, MD 20910
(38.990256, -77.025832)"
"Corporation","Viking Automotive, Inc.","Viking Automotive, Inc.","8150 Beechcraft Avenue",,"Gaithersburg","MD","20879","(301) 947-7895","0",,,,,,,"2022-05-25T00:00:00.000","2025-05-25T00:00:00.000","00-MT-000903","8150 Beechcraft Avenue
Gaithersburg, MD 20879
(39.165408, -77.165606)"
"Sole Proprietorship",,"Hickman's Car Care","100 England Terrace",,"Rockville","MD","20850","(301) 762-2700","1",,,,,,,"2021-01-15T00:00:00.000","2022-01-15T00:00:00.000","20-MT-006471","100 England Terrace
Rockville, MD 20850
(39.086618, -77.147525)"
"Corporation","Corvi Automotive, LLC","Corvi Automotive, LLC","14630 Southlawn Lane","Suite B","Rockville","MD","20850","(301) 417-8383","0",,,,,,,"2021-01-25T00:00:00.000","2024-01-25T00:00:00.000","18-MT-002165","14630 Southlawn Lane
Rockville, MD 20850
(39.095024, -77.140589)"
"Corporation","Yates-Auto Inc.","Yates-Auto Inc","19202 Chennault Way","Suite H","Gaithersburg","MD","20879","(301) 938-2406","0",,,,,,,"2019-11-01T00:00:00.000","2020-11-01T00:00:00.000","19-MT-002845","19202 Chennault Way
Gaithersburg, MD 20879
(39.171023, -77.15707)"
"Corporation","Gili's Automotive, Inc.","Gili's Automotive","12410 Washington Avenue",,"Rockville","MD","20852","(301) 770-1201","1",,,,,,,"2020-10-17T00:00:00.000","2023-10-17T00:00:00.000","17-MT-001235","12410 Washington Avenue
Rockville, MD 20852
(39.059633, -77.115068)"
"Corporation","FG1 Auto Body Inc.","FG1 Auto Body Inc.","936 Sligo Ave",,"Silver Spring","Maryland","20910","(301) 557-9777","1",,,,,,,"2019-11-14T00:00:00.000","2022-11-14T00:00:00.000","18-MT-002497","936 Sligo Ave
Silver Spring, Maryland 20910
(38.990239, -77.025302)"
"Corporation","Maximo Automotive, LLC","Maximo Automotive","18729 Mooney Dr",,"Gaithersburg","MD","20879","(301) 519-0387","0",,,,,,,"2019-11-05T00:00:00.000","2022-11-05T00:00:00.000","16-MT-001241","18729 Mooney Dr
Gaithersburg, MD 20879
(39.163453, -77.164252)"
"Corporation","Rockville Radiator Shop, Inc.","Rockville Radiator Shop, Inc.","14630 Southlawn Ln","G and H","Rockville","Maryland","20850","(301) 251-1377","0",,,,,,,"2019-11-13T00:00:00.000","2022-11-13T00:00:00.000","16-MT-000951","14630 Southlawn Ln
Rockville, Maryland 20850
(39.095024, -77.140589)"
"Corporation","Clarke Metal Fabrication, LLC","Clarke Metal Fabrication","11100 Buckwood Lane",,"Rockville","MD","20852","(301) 634-1551","0",,,,,,,"2022-01-12T00:00:00.000","2023-01-12T00:00:00.000","22-MT-012982","11100 Buckwood Lane
Rockville, MD 20852
(39.039306, -77.137258)"
"Corporation","Sears Roebuck & Co.","Sears Roebuck and Co.  #6544","701 Russell Avenue",,"Gaithersburg","MD",,"(301) 840-5228","0",,,,,,,"2016-09-17T00:00:00.000","2019-09-17T00:00:00.000","16-MT-000253","701 Russell Avenue
Gaithersburg, MD 
(39.151037, -77.205424)"
"Corporation","Wangkang Anan INC.","Montgomery Village Shell","19300 Montgomery Village Avenue",,"Gaithersburg","MD","20886","(301) 417-9220","1",,,,,,,"2020-07-15T00:00:00.000","2021-07-15T00:00:00.000","20-MT-004187","19300 Montgomery Village Avenue
Gaithersburg, MD 20886
(39.172986, -77.20375)"
