CATEGORY,SCHOOL NAME,ADDRESS,CITY,ZIP CODE,PHONE,URL,LONGITUDE,LATITUDE,LOCATION,Council Districts,Councils,Communities,Zip Codes,Municipalities
MIDDLE SCHOOLS,Roberto W Clemente MS,18808 Waring Station Rd,Germantown,20874,301-601-0344,http://www.montgomeryschoolsmd.org/schools/clementems,-77.2479808749,39.165823052,"18808 Waring Station Rd
Germantown, MD 20874
(39.165823052, -77.2479808749)",2,2,39,39,1
MIDDLE SCHOOLS,Neelsville MS,11700 Neelsville Church Rd,Germantown,20876,301-353-8064,http://www.montgomeryschoolsmd.org/schools/neelsvillems,-77.2405597451,39.1940928847,"11700 Neelsville Church Rd
Germantown, MD 20876
(39.1940928847, -77.2405597451)",2,2,39,36,1
MIDDLE SCHOOLS,Shady Grove MS,8100 Midcounty Hwy,Gaithersburg,20877,301-548-7540,http://www.montgomeryschoolsmd.org/schools/shadygrovems,-77.1626472824,39.1431549327,"8100 Midcounty Hwy
Gaithersburg, MD 20877
(39.1431549327, -77.1626472824)",3,3,36,35,1
MIDDLE SCHOOLS,Forest Oak MS,651 Saybrooke Oaks Blv,Gaithersburg,20877,301-670-8242,http://www.montgomeryschoolsmd.org/schools/forestoakms,-77.1844656503,39.1535621295,"651 Saybrooke Oaks Blv
Gaithersburg, MD 20877
(39.1535621295, -77.1844656503)",3,3,36,35,21
MIDDLE SCHOOLS,Gaithersburg MS,2 Teachers Way,Gaithersburg,20877,301-840-4554,http://www.montgomeryschoolsmd.org/schools/gaithersburgms,-77.1875725096,39.1437648079,"2 Teachers Way
Gaithersburg, MD 20877
(39.1437648079, -77.1875725096)",3,3,36,35,21
MIDDLE SCHOOLS,Lakelands Park MS,1200 Main St,Gaithersburg,20878,301-670-1400,http://www.montgomeryschoolsmd.org/schools/lakelandsparkms,-77.2329591425,39.115512598,"1200 Main St
Gaithersburg, MD 20878
(39.115512598, -77.2329591425)",3,3,36,33,21
MIDDLE SCHOOLS,Ridgeview MS,16600 Raven Rock Dr,Gaithersburg,20878,240-406-1300,http://www.montgomeryschoolsmd.org/schools/ridgeviewms,-77.249263077,39.127656608,"16600 Raven Rock Dr
Gaithersburg, MD 20878
(39.127656608, -77.249263077)",3,3,36,33,1
MIDDLE SCHOOLS,Montgomery Village MS,19300 Watkins Mill Rd,Montgomery Village,20886,301-840-4660,http://www.montgomeryschoolsmd.org/schools/mvms,-77.2094293659,39.1725103244,"19300 Watkins Mill Rd
Montgomery Village, MD 20886
(39.1725103244, -77.2094293659)",2,2,38,28,1
MIDDLE SCHOOLS,Newport Mill MS,11311 Newport Mill Rd,Kensington,20895,301-929-2244,http://www.montgomeryschoolsmd.org/schools/newportmillms,-77.0677974108,39.041512287,"11311 Newport Mill Rd
Kensington, MD 20895
(39.041512287, -77.0677974108)",4,4,15,17,1
MIDDLE SCHOOLS,Eastern MS,300 E University Blv,Silver Spring,20901,301-650-6650,http://www.montgomeryschoolsmd.org/schools/easternms,-77.0008858418,39.0118461813,"300 E University Blv
Silver Spring, MD 20901
(39.0118461813, -77.0008858418)",5,5,8,21,1
MIDDLE SCHOOLS,Col E Brooke Lee MS,11800 Monticello Ave,Silver Spring,20902,301-649-8100,http://www.montgomeryschoolsmd.org/schools/leems,-77.0307001852,39.0496028325,"11800 Monticello Ave
Silver Spring, MD 20902
(39.0496028325, -77.0307001852)",4,4,17,17,1
MIDDLE SCHOOLS,Sligo MS,1401 Dennis Ave,Silver Spring,20902,301-649-8121,http://www.montgomeryschoolsmd.org/schools/sligoms,-77.0328776196,39.0267787982,"1401 Dennis Ave
Silver Spring, MD 20902
(39.0267787982, -77.0328776196)",4,4,16,17,1
MIDDLE SCHOOLS,Francis Scott Key MS,910 Schindler Dr,Silver Spring,20903,301-422-5600,http://www.montgomeryschoolsmd.org/schools/fskms,-76.9922116369,39.0276166438,"910 Schindler Dr
Silver Spring, MD 20903
(39.0276166438, -76.9922116369)",5,5,18,15,1
MIDDLE SCHOOLS,White Oak MS,12201 New Hampshire Ave,Silver Spring,20904,301-989-5780,http://www.montgomeryschoolsmd.org/schools/whiteoakms,-76.9953329495,39.0565217301,"12201 New Hampshire Ave
Silver Spring, MD 20904
(39.0565217301, -76.9953329495)",5,5,18,12,1
MIDDLE SCHOOLS,Briggs Chaney MS,1901 Rainbow Dr,Silver Spring,20905,301-989-6000,http://www.montgomeryschoolsmd.org/schools/briggschaneyms,-76.9714624882,39.1097896862,"1901 Rainbow Dr
Silver Spring, MD 20905
(39.1097896862, -76.9714624882)",5,5,29,8,1
MIDDLE SCHOOLS,A Mario Loiederman MS,12701 Goodhill Rd,Silver Spring,20906,301-929-2282,http://www.montgomeryschoolsmd.org/schools/loiedermanms,-77.0708351501,39.065306494,"12701 Goodhill Rd
Silver Spring, MD 20906
(39.065306494, -77.0708351501)",4,4,23,6,1
MIDDLE SCHOOLS,Argyle MS,2400 Bel Pre Rd,Silver Spring,20906,301-460-2400,http://www.montgomeryschoolsmd.org/schools/argylems,-77.048924226,39.0895212498,"2400 Bel Pre Rd
Silver Spring, MD 20906
(39.0895212498, -77.048924226)",4,4,59,6,1
MIDDLE SCHOOLS,Takoma Park MS,7611 Piney Branch Rd,Takoma Park,20910,301-650-6444,http://www.montgomeryschoolsmd.org/schools/takomaparkms,-77.0130811462,38.9854294113,"7611 Piney Branch Rd
Takoma Park, MD 20910
(38.9854294113, -77.0130811462)",5,5,4,3062,11
MIDDLE SCHOOLS,Silver Spring International MS,313 Wayne Ave,Silver Spring,20910,301-650-6544,http://www.montgomeryschoolsmd.org/schools/ssims,-77.0147746936,39.0005798316,"313 Wayne Ave
Silver Spring, MD 20910
(39.0005798316, -77.0147746936)",5,5,7,3065,1
