"cpfileno","cpdate","cptimercvd","cpdisptime","cpoperator","cpdispatcher","cpstandby","cdispo","carrival","cavailable","cpstreet","cprequest","cpofficer","cequip","cpremarks","impoundno","impound_date","impound_time","location","municipality","loczip","service_code","species","breed","sex","size","color","age","condition","temperment","collar","collar_color","vacc_num","vacdate","petname","disposition","dispdate","dispoff"
"2022106767","2022-08-25T00:00:00.000","10:21","10:35","UNKNOWN","UNKNOWN","0","D","10:35","12:31","PERKINS RD","BITE CASE","UNKNOWN","AC16","OWNER- BERNADETTE LORDEN- 11580 PERKINS RD  APT#151  225-663-9411","124697","2022-08-25T00:00:00.000","12:00","11580 PERKINS","BATON ROUGE","70810","BITE CASE SECURE","DOG","LABRADOR RETRIEVER","M","MEDIUM","BLK",,"FAIR","NORMAL","NYLON","BLACK",,,"BUBBA","TRANS CAA",,"CM"
"2022106789","2022-08-25T00:00:00.000","15:49","15:51","UNKNOWN","UNKNOWN","0","D","15:51","16:19","REDONDO DR","FOWL","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106777","2022-08-25T00:00:00.000","13:02","13:20","UNKNOWN","UNKNOWN","0","D","13:20","13:38","ROBERT ST","SNAKE","UNKNOWN","AC08",,,,,,,,,,,,,,,,,,,,,,,,
"2022106790","2022-08-25T00:00:00.000","15:52","15:56","UNKNOWN","UNKNOWN","0","D","15:56","16:19","BOYD DR","LOOSE ANIMAL","UNKNOWN","AC08",,,,,,,,,,,,,,,,,,,,,,,,
"2022106759","2022-08-25T00:00:00.000","09:29","09:45","UNKNOWN","UNKNOWN","0","D","09:45","13:02","TROY ST","SPECIAL CASE","UNKNOWN","AC10",,,,,,,,,,,,,,,,,,,,,,,,
"2022106781","2022-08-25T00:00:00.000","13:58","14:10","UNKNOWN","UNKNOWN","0","D","14:10","14:46","LAUREL ST","ANIMAL RESCUE","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106782","2022-08-25T00:00:00.000","13:48","13:51","UNKNOWN","UNKNOWN","0","D","13:52","13:54","73RD AV","DANGEROUS ANIMAL SITUATION","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106774","2022-08-25T00:00:00.000","11:36","12:26","UNKNOWN","UNKNOWN","0","D","12:26","13:19","OLD BAKER RD","LOOSE LIVE STOCK","JW","AC19",,"124861","2022-08-25T00:00:00.000","12:30","2485 OLD BAKER","ZACHARY","70791","LOOSE LIVESTOCK","LIVESTOCK","HORSE","M","LARGE","BRWN/WHT",,"EMACIATED","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"JW"
"2022106773","2022-08-25T00:00:00.000","11:29","13:49","UNKNOWN","UNKNOWN","0","D","13:49","14:10","FAIRFIELDS AV","WILD LIFE","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106769","2022-08-25T00:00:00.000","10:58","11:02","UNKNOWN","UNKNOWN","0","D","11:02","11:36","SAINT LOUIS ST","UNKNOWN","UNKNOWN","AC15",,,,,,,,,,,,,,,,,,,,,,,,
"2022106760","2022-08-25T00:00:00.000","09:54","10:13","UNKNOWN","UNKNOWN","0","D","10:13","10:34","GUS YOUNG AV","STRAY ANIMAL","UNKNOWN","AC16",,"124696","2022-08-25T00:00:00.000","10:30","4358 GUS YOUNG","BATON ROUGE","70802","STRAY","DOG","XPIT BULL","F","MEDIUM","TAN",,"FAIR","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"CM"
"2022106792","2022-08-25T00:00:00.000","16:12","16:20","UNKNOWN","UNKNOWN","0","D","16:20","16:55","DAVID ST","DANGEROUS ANIMAL SITUATION","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106762","2022-08-25T00:00:00.000","10:01","10:03","UNKNOWN","UNKNOWN","0","D","10:03","10:57","PRESCOTT RD","SPECIAL CASE","UNKNOWN","AC06",,"123460","2022-08-25T00:00:00.000","10:20","3269 PRESCOTT","BATON ROUGE","70805","SPECIAL CASE","DOG","XLABRADOR","F","MEDIUM","BLK",,"FAIR","NORMAL","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"LW"
"2022106754","2022-08-25T00:00:00.000","08:05","08:53","UNKNOWN","UNKNOWN","0","D","08:53","09:07","HIGHLAND RD","TRAPPED ANIMAL","FRANK S","AC04",,"125312","2022-08-25T00:00:00.000","09:00","11571 HIGHLAND","BATON ROUGE","70810","TRAPPED ANIMAL","WILDLIFE","RACCOON","U","LARGE","BRWN",,"FAIR","NORMAL","UNKNOWN","UNKNOWN",,,,"RETURN TO WILD",,"FRANK S"
"2022106763","2022-08-25T00:00:00.000","10:10","10:36","UNKNOWN","UNKNOWN","0","D","10:38","11:12","FLORRIE PL","CRUELTY CASE","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106765","2022-08-25T00:00:00.000","10:18","10:23","UNKNOWN","UNKNOWN","0","D","10:23","10:48","OLD HERMITAGE PK","STRAY ANIMAL","UNKNOWN","AC04",,,,,,,,,,,,,,,,,,,,,,,,
"2022106796","2022-08-25T00:00:00.000","16:26","08:23","UNKNOWN","UNKNOWN","0","D","08:23","08:34","BURBANK DR","STRAY ANIMAL SECURED","UNKNOWN","AC06",,,,,,,,,,,,,,,,,,,,,,,,
"2022106762","2022-08-25T00:00:00.000","10:01","10:03","UNKNOWN","UNKNOWN","0","D","10:03","10:57","PRESCOTT RD","SPECIAL CASE","UNKNOWN","AC06",,"123459","2022-08-25T00:00:00.000","10:20","3269 PRESCOTT","BATON ROUGE","70805","SPECIAL CASE","DOG","XLABRADOR","F","MEDIUM","TAN",,"FAIR","NORMAL","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"LW"
"2022106761","2022-08-25T00:00:00.000","09:59","10:35","UNKNOWN","UNKNOWN","0","D","10:35","11:09","SPANISH TRAIL","STRAY ANIMAL SECURED","WM","AC08",,"124764","2022-08-25T00:00:00.000","11:05","3767 SPANISH TRAIL","ZACHARY","70791","STRAY AN SECURED","DOG","XLABRADOR","M","MEDIUM","BLK",,"FAIR","FRIENDLY","NYLON","BLACK",,,,"TRANS CAA",,"WM"
"2022106753","2022-08-25T00:00:00.000","07:48","08:12","UNKNOWN","UNKNOWN","0","D","08:12","08:25","46TH ST","CRUELTY RECHECK","UNKNOWN","AC15",,,,,,,,,,,,,,,,,,,,,,,,
"2022106757","2022-08-25T00:00:00.000","08:08","08:14","UNKNOWN","UNKNOWN","0","D","08:14","09:03","BRINWOOD AV","STRAY ANIMAL","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106772","2022-08-25T00:00:00.000","11:15","14:53","UNKNOWN","UNKNOWN","0","D","14:54","15:34","AZALEA PARK DR","STRAY ANIMAL SECURED","UNKNOWN","AC06",,"123463","2022-08-25T00:00:00.000","15:26","1249 AZALEA PARK","BATON ROUGE","70816","STRAY AN SECURED","DOG","XPIT BULL","M","MEDIUM","FAWN/WHT",,"FAIR","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"LW"
"2022106780","2022-08-25T00:00:00.000","14:07","14:10","UNKNOWN","UNKNOWN","0","D","14:10","14:28","BLOUNT RD","INJURED ANIMAL","UNKNOWN","AC08",,,,,,,,,,,,,,,,,,,,,,,,
"2022106778","2022-08-25T00:00:00.000","13:19","13:38","UNKNOWN","UNKNOWN","0","D","13:38","14:02","EPPERSON ST","STRAY ANIMAL SECURED","WM","AC08",,"124765","2022-08-25T00:00:00.000","13:57","307 EPPERSON","BAKER","70714","STRAY AN SECURED","DOG","XPIT BULL","M","MEDIUM","BRINDLE",,"FAIR","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"WM"
"2022106791","2022-08-25T00:00:00.000","15:52","16:55","UNKNOWN","UNKNOWN","0","D","16:55","17:03","DAVID ST","PATROL AREA","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106774","2022-08-25T00:00:00.000","11:36","12:26","UNKNOWN","UNKNOWN","0","D","12:26","13:19","OLD BAKER RD","LOOSE LIVE STOCK","JW","AC19",,"124862","2022-08-25T00:00:00.000","12:30","2485 OLD BAKER","ZACHARY","70791","LOOSE LIVESTOCK","LIVESTOCK","HORSE","F","LARGE","WHT/BRWN",,"EMACIATED","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"JW"
"2022106771","2022-08-25T00:00:00.000","11:19","11:22","UNKNOWN","UNKNOWN","0","D","11:24","14:41","OAK WOOD DR","UNKNOWN","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106770","2022-08-25T00:00:00.000","11:10","11:14","UNKNOWN","UNKNOWN","0","D","11:14","11:42","JUSTICE AV","SNAKE","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106784","2022-08-25T00:00:00.000","14:24","15:22","UNKNOWN","UNKNOWN","0","D","15:23","15:53","DIRECTOR DR","LOOSE ANIMAL","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106785","2022-08-25T00:00:00.000","13:55","15:34","UNKNOWN","UNKNOWN","0","D","15:35","15:49","LILY AV","STRAY ANIMAL","UNKNOWN","AC06",,,,,,,,,,,,,,,,,,,,,,,,
"2022106764","2022-08-25T00:00:00.000","10:05","00:00","UNKNOWN","UNKNOWN","0","D","00:00","10:06","IDA AV","UNKNOWN","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,
"2022106762","2022-08-25T00:00:00.000","10:01","10:03","UNKNOWN","UNKNOWN","0","D","10:03","10:57","PRESCOTT RD","SPECIAL CASE","UNKNOWN","AC06",,"123461","2022-08-25T00:00:00.000","10:20","3269 PRESCOTT","BATON ROUGE","70805","SPECIAL CASE","DOG","XLABRADOR","M","MEDIUM","BLK/BRWN",,"FAIR","NORMAL","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"LW"
"2022106783","2022-08-25T00:00:00.000","14:17","14:33","UNKNOWN","UNKNOWN","0","D","14:33","15:22","SIEGEN LN","CRUELTY CASE","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106786","2022-08-25T00:00:00.000","13:55","14:28","UNKNOWN","UNKNOWN","0","D","14:28","15:02","DR / SARASOTA DR","PATROL AREA","UNKNOWN","AC08",,,,,,,,,,,,,,,,,,,,,,,,
"2022106768","2022-08-25T00:00:00.000","10:22","10:49","UNKNOWN","UNKNOWN","0","D","10:49","11:00","GENERAL LEE AV","LOOSE ANIMAL","UNKNOWN","AC04",,,,,,,,,,,,,,,,,,,,,,,,
"2022106793","2022-08-25T00:00:00.000","16:30","17:07","UNKNOWN","UNKNOWN","0","D","17:07","17:32","VILLAGE ST","CRUELTY CASE","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106766","2022-08-25T00:00:00.000","10:39","10:42","UNKNOWN","UNKNOWN","0","D","10:42","10:55","STONEVIEW AV","PATROL AREA","UNKNOWN","AC15",,,,,,,,,,,,,,,,,,,,,,,,
"2022106787","2022-08-25T00:00:00.000","13:55","14:30","UNKNOWN","UNKNOWN","0","D","14:30","14:46","KERNAN AV","SPECIAL CASE","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106758","2022-08-25T00:00:00.000","08:34","09:03","UNKNOWN","UNKNOWN","0","D","09:04","09:19","LAKEMONT DR","TRAPPED ANIMAL","UNKNOWN","AC19",,"124914","2022-08-25T00:00:00.000","09:17","1075 LAKEMONT","BATON ROUGE","70816","TRAPPED ANIMAL","WILDLIFE","POSSUM","U","SMALL","GRY",,"FAIR","NERVOUS","UNKNOWN","UNKNOWN",,,,"RETURN TO WILD",,"WJ"
"2022106756","2022-08-25T00:00:00.000","08:23","08:34","UNKNOWN","UNKNOWN","0","D","00:00","15:32","REDONDO DR","FOWL","UNKNOWN","AC09",,"124915","2022-08-25T00:00:00.000","15:26","1520 REDONDO","BATON ROUGE","70815","WILD LIVE","FOWL","ROOSTER","M","MEDIUM","WHITE",,"FAIR","NERVOUS","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"WJ"
"2022106713","2022-08-24T00:00:00.000","08:11","08:20","UNKNOWN","UNKNOWN","0","D","08:20","09:00","JONAH ST","LOOSE LIVE STOCK","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106711","2022-08-24T00:00:00.000","08:17","08:27","UNKNOWN","UNKNOWN","0","D","08:27","08:53","DELAWARE ST","ANIMAL RESCUE","UNKNOWN","AC16",,,,,,,,,,,,,,,,,,,,,,,,
"2022106729","2022-08-24T00:00:00.000","10:02","10:33","UNKNOWN","UNKNOWN","0","D","10:33","11:10","15TH ST","STRAY ANIMAL","UNKNOWN","AC16",,,,,,,,,,,,,,,,,,,,,,,,
"2022106734","2022-08-24T00:00:00.000","10:20","13:38","UNKNOWN","UNKNOWN","0","D","13:38","14:01","HARELSON ST","PATROL AREA","UNKNOWN","AC06",,,,,,,,,,,,,,,,,,,,,,,,
"2022106728","2022-08-24T00:00:00.000","10:38","10:42","UNKNOWN","UNKNOWN","0","D","10:42","11:07","CREEK HOLLOW RD","TRAPPED ANIMAL","UNKNOWN","AC19",,"124909","2022-08-24T00:00:00.000","11:06","18073 CREEK HOLLOW","BATON ROUGE","70817","TRAPPED ANIMAL","WILDLIFE","RACCOON","U","SMALL","GRY/BLK",,"FAIR","NERVOUS","UNKNOWN","UNKNOWN",,,,"RETURN TO WILD",,"WJ"
"2022106748","2022-08-24T00:00:00.000","16:20","16:45","UNKNOWN","UNKNOWN","0","D","16:45","18:48","GORE RD","UNIT STANDING BY","UNKNOWN","AC09",,"124911","2022-08-24T00:00:00.000","18:31","3265 GORE","BATON ROUGE","70807","LOOSE LIVESTOCK","LIVESTOCK","OTHER","M","EXTRA LARGE","BLK",,"GOOD","NERVOUS","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"WJ"
"2022106744","2022-08-24T00:00:00.000","14:54","15:11","UNKNOWN","UNKNOWN","0","D","15:11","16:02","BAYONNE DR","LOOSE ANIMAL","UNKNOWN","AC04",,,,,,,,,,,,,,,,,,,,,,,,
"2022106747","2022-08-24T00:00:00.000","15:35","15:37","UNKNOWN","UNKNOWN","0","D","15:38","16:14","WENONAH ST","STRAY ANIMAL","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106709","2022-08-24T00:00:00.000","07:12","07:29","UNKNOWN","UNKNOWN","0","D","07:29","08:34","HOMESTEAD DR","DANGEROUS ANIMAL SITUATION","UNKNOWN","AC04",,,,,,,,,,,,,,,,,,,,,,,,
"2022106710","2022-08-24T00:00:00.000","08:07","08:28","UNKNOWN","UNKNOWN","0","D","08:28","08:48","BLOUNT RD","STRAY ANIMAL","UNKNOWN","AC06",,,,,,,,,,,,,,,,,,,,,,,,
"2022106716","2022-08-24T00:00:00.000","08:15","08:59","UNKNOWN","UNKNOWN","0","D","09:00","09:18","CANONICUS ST","WILD LIFE","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106738","2022-08-24T00:00:00.000","12:48","13:14","UNKNOWN","UNKNOWN","0","D","13:14","13:40","SAINT JOSEPH ST","STRAY ANIMAL","UNKNOWN","AC04",,,,,,,,,,,,,,,,,,,,,,,,
"2022106718","2022-08-24T00:00:00.000","08:15","09:14","UNKNOWN","UNKNOWN","0","D","09:14","09:41","INDUSTRIPLEX BL","PICK UP / DELIVER PACKAGE","UNKNOWN","AC16",,,,,,,,,,,,,,,,,,,,,,,,
"2022106743","2022-08-24T00:00:00.000","14:38","14:42","UNKNOWN","UNKNOWN","0","D","14:42","15:22","CUYHANGA PK","LOOSE ANIMAL","UNKNOWN","AC06",,,,,,,,,,,,,,,,,,,,,,,,
"2022106745","2022-08-24T00:00:00.000","15:07","15:11","UNKNOWN","UNKNOWN","0","D","15:11","15:33","BENTLEY DR","STRAY ANIMAL","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106735","2022-08-24T00:00:00.000","11:44","12:40","UNKNOWN","UNKNOWN","0","D","12:40","12:46","JOYCE DR","CRUELTY CASE","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106740","2022-08-24T00:00:00.000","13:05","13:14","UNKNOWN","UNKNOWN","0","D","13:14","13:37","PAIGE ST","CRUELTY CASE","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106741","2022-08-24T00:00:00.000","13:08","13:37","UNKNOWN","UNKNOWN","0","D","13:37","13:37","CADILLAC ST","CRUELTY CASE","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106724","2022-08-24T00:00:00.000","09:30","09:57","UNKNOWN","UNKNOWN","0","D","09:57","10:30","RD / OLD SCENIC HW","ANIMAL RESCUE","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106712","2022-08-24T00:00:00.000","08:00","08:48","UNKNOWN","UNKNOWN","0","D","08:48","08:56","ANDOVER ST","UNKNOWN","UNKNOWN","AC06",,,,,,,,,,,,,,,,,,,,,,,,
"2022106749","2022-08-24T00:00:00.000","21:17","21:17","WJ","UNKNOWN","0","D","21:17","21:47","DARRYL PK","DANGEROUS ANIMAL SITUATION","UNKNOWN","AC19",,"124913","2022-08-24T00:00:00.000","21:38","9527 DARRYL","BATON ROUGE","70815","DANGEROUS ANIMAL SIT","DOG","XPIT BULL","F","MEDIUM","BROWN",,"FAIR","NORMAL","NYLON","RED",,,,"TRANS CAA",,"WJ"
"2022106732","2022-08-24T00:00:00.000","10:14","11:24","UNKNOWN","UNKNOWN","0","D","11:24","11:43","LORING DR","LOOSE ANIMAL","UNKNOWN","AC15",,,,,,,,,,,,,,,,,,,,,,,,
"2022106742","2022-08-24T00:00:00.000","13:54","13:57","UNKNOWN","UNKNOWN","0","D","13:57","14:48","GSRI AV","STRAY ANIMAL","ANNA C","AC09",,"125048","2022-08-24T00:00:00.000","14:37","8815 GSRI","BATON ROUGE","70810","STRAY","DOG","XPIT BULL","F","MEDIUM","TAN/WHT",,"FAIR","NERVOUS","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"ANNA C"
"2022106715","2022-08-24T00:00:00.000","08:22","08:56","UNKNOWN","UNKNOWN","0","D","08:56","09:12","ROSENWALD RD","STRAY ANIMAL","UNKNOWN","AC06",,"123456","2022-08-24T00:00:00.000","09:05","999 ROSENWALD","BATON ROUGE","70807","STRAY","DOG","XSHEPHERD","M","LARGE","BRWN/BLK",,"FAIR","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"LW"
"2022106722","2022-08-24T00:00:00.000","09:45","09:49","UNKNOWN","UNKNOWN","0","D","09:49","10:21","GREEN OAK DR","LOOSE ANIMAL","UNKNOWN","AC19",,,,,,,,,,,,,,,,,,,,,,,,
"2022106714","2022-08-24T00:00:00.000","08:35","08:35","UNKNOWN","UNKNOWN","0","D","08:36","09:05","BRANDON DR","FOWL","UNKNOWN","AC04",,,,,,,,,,,,,,,,,,,,,,,,
"2022106742","2022-08-24T00:00:00.000","13:54","13:57","UNKNOWN","UNKNOWN","0","D","13:57","14:48","GSRI AV","STRAY ANIMAL","ANNA C","AC09",,"125047","2022-08-24T00:00:00.000","14:37","8815 GSRI","BATON ROUGE","70810","STRAY","DOG","XPIT BULL","F","MEDIUM","TAN/WHT",,"FAIR","NERVOUS","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"ANNA C"
"2022106733","2022-08-24T00:00:00.000","11:47","00:00","UNKNOWN","UNKNOWN","0","D","00:00","11:50","MIDWAY ROAD","UNKNOWN","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,
"2022106719","2022-08-24T00:00:00.000","09:04","09:09","UNKNOWN","UNKNOWN","0","D","09:09","09:46","MISSION HILLS AV","TRAPPED ANIMAL","FRANK S","AC04",,"125309","2022-08-24T00:00:00.000","09:30","18312 MISSION HILLS","BATON ROUGE","70810","TRAPPED ANIMAL","WILDLIFE","ARMADILLO","U","MEDIUM","GRY",,"FAIR","NORMAL","UNKNOWN","UNKNOWN",,,,"RETURN TO WILD",,"FRANK S"
"2022106739","2022-08-24T00:00:00.000","12:54","12:56","UNKNOWN","UNKNOWN","0","D","12:56","13:11","VICTORIA DR","BITE CASE","UNKNOWN","AC19",,"124910","2022-08-24T00:00:00.000","13:05","3454 VICTORIA","BATON ROUGE","70805","BITE CASE LOOSE","CAT","DSH","U","MEDIUM","GRY/WHT",,"FAIR","NERVOUS","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"WJ"
"2022106717","2022-08-24T00:00:00.000","08:22","09:12","UNKNOWN","UNKNOWN","0","D","09:12","09:36","WINDWOOD DR","TRAPPED ANIMAL","UNKNOWN","AC06",,"123457","2022-08-24T00:00:00.000","09:35","6547 WINDWOOD","ZACHARY","70791","TRAPPED ANIMAL","WILDLIFE","POSSUM","U","SMALL","GRY",,"FAIR","NORMAL","UNKNOWN","UNKNOWN",,,,"RETURN TO WILD",,"LW"
"2022106721","2022-08-24T00:00:00.000","09:08","09:36","UNKNOWN","UNKNOWN","0","D","09:36","10:14","MILLDALE RD","TRAPPED ANIMAL","UNKNOWN","AC06",,"123458","2022-08-24T00:00:00.000","10:13","12045 MILLDALE","ZACHARY","70791","TRAPPED ANIMAL","WILDLIFE","POSSUM","U","LARGE","WHT/TAN",,"FAIR","NORMAL","UNKNOWN","UNKNOWN",,,,"RETURN TO WILD",,"LW"
"2022106730","2022-08-24T00:00:00.000","10:36","11:07","UNKNOWN","UNKNOWN","0","D","11:07","11:24","GORDON ST","STRAY ANIMAL","JW","AC15",,"124859","2022-08-24T00:00:00.000","11:19","2526 GORDON","BATON ROUGE","70805","STRAY","DOG","PIT","M","MEDIUM","GRAY",,"EMACIATED","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"JW"
"2022106750","2022-08-24T00:00:00.000","16:49","08:17","UNKNOWN","UNKNOWN","0","D","08:17","08:53","SPRINGROSE AV","LOOSE ANIMAL","UNKNOWN","AC04",,,,,,,,,,,,,,,,,,,,,,,,
"2022106726","2022-08-24T00:00:00.000","10:02","10:15","UNKNOWN","UNKNOWN","0","D","10:15","10:57","SHAW CEMETERY RD","LOOSE ANIMAL","UNKNOWN","AC06",,,,,,,,,,,,,,,,,,,,,,,,
"2022106720","2022-08-24T00:00:00.000","08:20","09:18","UNKNOWN","UNKNOWN","0","D","09:19","09:57","BOMER DR","LOOSE ANIMAL","ANNA C","AC09",,"125046","2022-08-24T00:00:00.000","09:38","7303 BOMER","BATON ROUGE","70812","LOOSE","DOG","XCHIHUAHUA","F","SMALL","TAN",,"GOOD","NERVOUS","UNKNOWN","UNKNOWN",,,"MANDY","TRANS CAA",,"ANNA C"
"2022106746","2022-08-24T00:00:00.000","15:08","15:22","UNKNOWN","UNKNOWN","0","D","15:22","15:37","REDONDO DR","FOWL","UNKNOWN","AC06",,,,,,,,,,,,,,,,,,,,,,,,
"2022106725","2022-08-24T00:00:00.000","08:39","09:41","UNKNOWN","UNKNOWN","0","D","09:41","10:32","BAYOU FOUNTAIN AV","LOOSE ANIMAL","UNKNOWN","AC16",,"124694","2022-08-24T00:00:00.000","10:24","8208 BAYOU FOUNTAIN","BATON ROUGE","70820","LOOSE","DOG","SHEPHERD","F","MEDIUM","TAN/BLK",,"GOOD","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"CM"
"2022106708","2022-08-24T00:00:00.000","08:17","00:00","UNKNOWN","UNKNOWN","0","D","00:00","08:19","DELEWARE","UNKNOWN","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,
"2022106727","2022-08-24T00:00:00.000","07:57","10:29","UNKNOWN","UNKNOWN","0","D","10:29","11:07","IROQUOIS ST","CRUELTY RECHECK","UNKNOWN","AC15",,,,,,,,,,,,,,,,,,,,,,,,
"2022106749","2022-08-24T00:00:00.000","21:17","21:17","WJ","UNKNOWN","0","D","21:17","21:47","DARRYL PK","DANGEROUS ANIMAL SITUATION","UNKNOWN","AC19",,"124912","2022-08-24T00:00:00.000","21:38","9527 DARRYL","BATON ROUGE","70815","DANGEROUS ANIMAL SIT","DOG","XPIT BULL","M","MEDIUM","WHT",,"FAIR","NERVOUS","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"WJ"
"2022106731","2022-08-24T00:00:00.000","10:30","10:30","UNKNOWN","UNKNOWN","0","D","10:31","11:24","22ND ST","CRUELTY RECHECK","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106737","2022-08-24T00:00:00.000","12:19","13:19","UNKNOWN","UNKNOWN","0","D","13:19","13:45","GRANT ST","STRAY ANIMAL","UNKNOWN","AC16",,"124695","2022-08-24T00:00:00.000","13:41","444 GRANT","BATON ROUGE","70802","STRAY","DOG","XLABRADOR","M","LARGE","BROWN",,"FAIR","NORMAL","NYLON","GREEN",,,,"TRANS CAA",,"CM"
"2022106751","2022-08-24T00:00:00.000","16:38","08:45","UNKNOWN","UNKNOWN","0","D","08:45","09:22","PLANK RD","STRAY ANIMAL","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106723","2022-08-24T00:00:00.000","07:53","09:23","UNKNOWN","UNKNOWN","0","D","09:33","10:29","WASHINGTON AV","CRUELTY RECHECK","UNKNOWN","AC10",,,,,,,,,,,,,,,,,,,,,,,,
"2022106736","2022-08-24T00:00:00.000","12:13","12:17","UNKNOWN","UNKNOWN","0","D","12:17","12:44","CHOCTAW DR","INJURED ANIMAL","FRANK S","AC04",,"125310","2022-08-24T00:00:00.000","12:40","4535 CHOCTAW","BATON ROUGE","70805","STRAY","DOG","XLABRADOR","M","MEDIUM","TAN/WHT",,"FAIR","NORMAL","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"FRANK S"
"2022106736","2022-08-24T00:00:00.000","12:13","12:17","UNKNOWN","UNKNOWN","0","D","12:17","12:44","CHOCTAW DR","INJURED ANIMAL","FRANK S","AC04",,"125311","2022-08-24T00:00:00.000","12:40","4535 CHOCTAW","BATON ROUGE","70805","STRAY","DOG","TERRIER","M","MEDIUM","BRWN/WHT",,"FAIR","FRIENDLY","NYLON","GREEN",,,,"TRANS CAA",,"FRANK S"
"2022106680","2022-08-23T00:00:00.000","10:21","00:00","UNKNOWN","UNKNOWN","0","D","00:00","10:25","GORE RD","LOOSE LIVE STOCK","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,
"2022106676","2022-08-23T00:00:00.000","09:33","09:40","UNKNOWN","UNKNOWN","0","D","09:40","09:58","GRAND DR","OWNER SIGNED RELEASE","JW","AC15",,"124853","2022-08-23T00:00:00.000","09:49","5965 GRAND","BATON ROUGE","70812","OWNER SIGNED RELEASE","UNKNOWN","RABBIT","U","LARGE","WHT/BLK",,"FAIR","FRIENDLY","UNKNOWN","UNKNOWN",,,,"TRANS CAA",,"JW"
"2022106662","2022-08-23T00:00:00.000","07:01","07:45","UNKNOWN","UNKNOWN","0","D","07:46","08:12","BLOUNT RD","UNIT STANDING BY","UNKNOWN","AC09",,,,,,,,,,,,,,,,,,,,,,,,
"2022106696","2022-08-23T00:00:00.000","14:08","15:18","UNKNOWN","UNKNOWN","0","D","15:18","15:48","VICTORIA DR","BITE CASE","UNKNOWN","AC04",,,,,,,,,,,,,,,,,,,,,,,,
