"website","year","pagepath","pageurl","pageviews","uniqueviews","avgtimeonpage","entrances","bouncerate","exitrate"
"brgov.com","2019","/dept/citycourt/warrants/detail.asp","http://brgov.com/dept/citycourt/warrants/detail.asp","1","1","0","100","100","100"
"brgov.com","2019","/dept/creditunion/","http://brgov.com/dept/creditunion/","1","1","0","100","100","100"
"brgov.com","2018","/dept/dpw/traffic/closures.asp","http://brgov.com/dept/dpw/traffic/closures.asp","72560","51708","46.0272","12716.4745484201478","39.6342","38.3534"
"brgov.com","2018","/dept/hr/curlist.asp","http://brgov.com/dept/hr/curlist.asp","45763","24953","30.646","3956.2103470386442941","38.6734","24.5702"
"brgov.com","2018","/","http://brgov.com/","39511","30079","77.7814","8504.3366651382298","42.0932","40.9241"
"brgov.com","2018","/dept/citycourt/warrants/","http://brgov.com/dept/citycourt/warrants/","34114","14556","36.0021","4593.6797638049807043","20.6697","17.5367"
"brgov.com","2018","/dept/hr/jobann.asp","http://brgov.com/dept/hr/jobann.asp","28611","25282","50.7996","17976.051318009847327","17.3355","18.8132"
"brgov.com","2018","/dept/dpw/traffic/closuredet.asp","http://brgov.com/dept/dpw/traffic/closuredet.asp","25041","21983","45.2545","18767.9881286693946446","23.583","33.6093"
"brgov.com","2018","/dept/hr/","http://brgov.com/dept/hr/","21577","16942","40.2831","6018.9993790232461285","17.129","18.789"
"brgov.com","2018","/dept/citycourt/warrants/detail.asp","http://brgov.com/dept/citycourt/warrants/detail.asp","17093","15212","16.3237","36709.120775127067835","1.7375","7.3108"
"brgov.com","2018","/search.asp","http://brgov.com/search.asp","13593","9926","46.1157","8869.7050800256264624","1.9163","18.2271"
"brgov.com","2018","/dept/creditunion/","http://brgov.com/dept/creditunion/","11621","9809","169.3968","8164.273011751323419","70.2207","76.5572"
"brgov.com","2018","/directory.asp","http://brgov.com/directory.asp","11271","8386","62.4147","1050.0325738611204406","48.3493","24.2274"
"brgov.com","2018","/dept/hr/contlist.asp","http://brgov.com/dept/hr/contlist.asp","10287","4870","29.3266","752.3501712007047865","26.5587","11.9803"
"brgov.com","2018","/dept/hr/jobdesc.asp","http://brgov.com/dept/hr/jobdesc.asp","9372","8301","43.1682","10182.920939532192505","4.7534","14.0226"
"brgov.com","2018","/dept/dpw/inspections/","http://brgov.com/dept/dpw/inspections/","9238","5929","142.1568","4403.8471422301588375","44.9078","43.5315"
"brgov.com","2018","/dept/brpd/","http://brgov.com/dept/brpd/","9070","6760","56.302","7671.97737531520734","28.6405","35.4011"
"brgov.com","2018","/services.asp","http://brgov.com/services.asp","6982","4945","59.0567","2070.7119958351730164","20.0403","20.9131"
"brgov.com","2018","/dept/hr/occdesc.asp","http://brgov.com/dept/hr/occdesc.asp","6032","5245","64.5576","18545.476190476190393","3.41","17.9538"
"brgov.com","2018","/dept/council/lookup.asp","http://brgov.com/dept/council/lookup.asp","4925","1355","146.6859","2472.290897728781526","16.7997","23.4904"
"brgov.com","2018","/dept/dpw/solidwaste/","http://brgov.com/dept/dpw/solidwaste/","4719","3445","101.9193","3489.970037506988158","34.1551","47.1525"
"brgov.com","2018","/dept/planning/","http://brgov.com/dept/planning/","4514","3227","38.8084","7010.260218373302987","13.1865","13.0051"
"brgov.com","2018","/dept/finance/lookup.asp","http://brgov.com/dept/finance/lookup.asp","4478","1263","132.527","2358.595951986078362","21.5897","29.7883"
"brgov.com","2018","/dept/finance/","http://brgov.com/dept/finance/","4253","3082","76.9066","6955.198310073457289","37.1646","36.7728"
"brgov.com","2018","/dept/hr/joblistall.asp","http://brgov.com/dept/hr/joblistall.asp","4086","1843","55.7387","604.4945264570751071","22.1085","12.8771"
"brgov.com","2018","/dept/council/","http://brgov.com/dept/council/","3751","2762","87.2124","2474.9087267449541625","21.7079","26.7032"
"brgov.com","2018","/dept/dpw/","http://brgov.com/dept/dpw/","3399","2636","66.1699","4334.689602955250144","26.664","36.798"
"brgov.com","2018","/dept/hr/download.htm","http://brgov.com/dept/hr/download.htm","2717","2150","144.0365","1680.0657436038629693","47.128","45.3135"
"brgov.com","2018","/oserv.htm","http://brgov.com/oserv.htm","2700","1995","87.5148","1510.080058254209289","29.7929","32.3865"
"brgov.com","2018","/dept/brpd/csr/","http://brgov.com/dept/brpd/csr/","2697","1759","31.6208","6886.717730145346368","13.8005","15.5676"
"brgov.com","2018","/dept/hr/catdetails.asp","http://brgov.com/dept/hr/catdetails.asp","2582","1490","31.9008","3731.005336682581209","3.6875","13.0992"
"brgov.com","2018","/dept/finance/oltpage.htm","http://brgov.com/dept/finance/oltpage.htm","2519","1700","112.6789","2719.241097017498194","26.0247","44.0576"
"brgov.com","2018","/dept/purchase/bids.asp","http://brgov.com/dept/purchase/bids.asp","2371","1806","73.0741","6268.193853347079833","40.952","43.6263"
"brgov.com","2018","/traffic/","http://brgov.com/traffic/","2365","1851","66.1588","3186.889533240853589","38.5989","44.1406"
"brgov.com","2018","/metro21/stream.asp","http://brgov.com/metro21/stream.asp","2352","1394","131.9348","2120.3626027344371675","46.0002","41.4736"
"brgov.com","2018","/dept/mayor/","http://brgov.com/dept/mayor/","2293","1883","69.2126","3635.131823574147289","31.6748","39.9113"
"brgov.com","2018","/dept/brpd/recruit.htm","http://brgov.com/dept/brpd/recruit.htm","2273","1821","172.4391","4460.264528220496509","62.5002","55.6533"
"brgov.com","2018","/dept/headstart/","http://brgov.com/dept/headstart/","2247","1600","114.326","7436.242104069804956","57.591","58.7306"
"brgov.com","2018","/dept/animal/","http://brgov.com/dept/animal/","2133","1825","120.3246","8462.587629477006533","52.2025","61.3767"
"brgov.com","2018","/dept/fire/","http://brgov.com/dept/fire/","2109","1697","79.7073","5855.230617253875753","32.1571","37.0968"
"brgov.com","2018","/govt/","http://brgov.com/govt/","2098","1615","47.1674","1248.922537776500258","17.2319","21.5872"
"brgov.com","2018","/dept/planning/udc/udc.asp","http://brgov.com/dept/planning/udc/udc.asp","2018","1760","266.2074","4262.812323706568538","68.4168","70.8082"
"brgov.com","2018","/dept/dpw/inspections/rpermitinfo.htm","http://brgov.com/dept/dpw/inspections/rpermitinfo.htm","1839","1141","116.3556","1847.2164773099888595","40.4609","36.4233"
"brgov.com","2018","/dept/council/code.asp","http://brgov.com/dept/council/code.asp","1764","1324","176.7982","2191.026805983407567","36.3706","51.3137"
"brgov.com","2018","/dept/hr/catlist.asp","http://brgov.com/dept/hr/catlist.asp","1757","895","16.9634","471.1393806111232761","5.0617","4.7612"
"brgov.com","2018","/dept/citycourt/interforms.htm","http://brgov.com/dept/citycourt/interforms.htm","1748","981","204.4348","4782.628295319316894","58.5714","55.0109"
"brgov.com","2018","/dept/dpw/solidwaste/automated.htm","http://brgov.com/dept/dpw/solidwaste/automated.htm","1732","1213","124.7323","1526.723090357412178","48.2249","54.1167"
"brgov.com","2018","/dept/brpd/org.htm","http://brgov.com/dept/brpd/org.htm","1712","857","15.8334","402.3925048385946584","12.1361","10.3221"
"brgov.com","2018","/dept/brpd/phone.htm","http://brgov.com/dept/brpd/phone.htm","1685","1486","153.4005","7691.902753516880568","71.4507","69.3345"
"brgov.com","2018","/govt/agendas.asp","http://brgov.com/govt/agendas.asp","1667","915","70.048","1228.4893739577086276","21.6211","28.262"
"brgov.com","2018","/adjudicated/","http://brgov.com/adjudicated/","1615","1074","177.8525","4655.350394809593059","49.7545","64.1589"
"brgov.com","2018","/dept/brpd/faq.htm","http://brgov.com/dept/brpd/faq.htm","1529","1280","114.3739","3175.703331202864701","63.2249","50.602"
"brgov.com","2018","/dept/parishattorney/abc.htm","http://brgov.com/dept/parishattorney/abc.htm","1511","1125","151.6543","4182.921586073796627","63.6123","61.929"
"brgov.com","2018","/dept/hr/walkin.htm","http://brgov.com/dept/hr/walkin.htm","1495","1163","104.9737","1455.6946681977806658","36.8429","30.0233"
"brgov.com","2018","/dept/citycourt/criminalfaqs.htm","http://brgov.com/dept/citycourt/criminalfaqs.htm","1425","1092","152.8092","4335.574923586571086","58.8616","49.3806"
"brgov.com","2018","/recycle/","http://brgov.com/recycle/","1384","1134","72.6483","8520.704308020889455","46.592","58.9602"
"brgov.com","2018","/dept/brpd/news/","http://brgov.com/dept/brpd/news/","1365","618","57.6714","9614.3314648568530864","24.7103","38.9606"
"brgov.com","2018","/dept/finance/taxforms.htm","http://brgov.com/dept/finance/taxforms.htm","1349","787","96.7046","1686.8227008937456683","37.0558","44.9591"
"brgov.com","2018","/dept/brpd/command.htm","http://brgov.com/dept/brpd/command.htm","1336","870","61.8335","431.6471344747206667","15.3846","19.7046"
"brgov.com","2018","/dept/planning/meetingsagendas.htm","http://brgov.com/dept/planning/meetingsagendas.htm","1278","1057","258.3293","2212.086919130967371","50.246","59.5991"
"brgov.com","2018","/contactus.asp","http://brgov.com/contactus.asp","1276","1091","72.6119","2164.855170061072655","36.0799","40.7471"
"brgov.com","2018","/dept/ems/","http://brgov.com/dept/ems/","1239","923","53.4343","5324.802450033444464","24.151","33.1845"
"brgov.com","2018","/dept/purchase/auction/","http://brgov.com/dept/purchase/auction/","1153","705","100.6523","4633.752366427289016","43.5235","48.2551"
"brgov.com","2018","/dept/planning/planningcommission.htm","http://brgov.com/dept/planning/planningcommission.htm","1150","876","42.5837","576.7118679054419536","7.5521","12.6724"
"brgov.com","2018","/dept/purchase/bidresults.asp","http://brgov.com/dept/purchase/bidresults.asp","1149","900","187.4347","3103.6928967818050893","51.5978","54.9771"
"brgov.com","2018","/dept/hr/phone.htm","http://brgov.com/dept/hr/phone.htm","1125","782","93.3988","4133.03195340801337","38.3649","38.9402"
"brgov.com","2018","/dept/council/boarddetail.asp","http://brgov.com/dept/council/boarddetail.asp","1114","870","53.1906","6000.079365079365021","10.0482","19.1567"
"brgov.com","2018","/dept/hr/insurance.htm","http://brgov.com/dept/hr/insurance.htm","1103","726","104.8698","2435.817855772680835","40.8929","32.0998"
"brgov.com","2018","/dept/hr/exambreakdown.htm","http://brgov.com/dept/hr/exambreakdown.htm","1073","671","100.6559","1084.327743092785144","29.2761","30.0079"
"brgov.com","2018","/dept/parishattorney/","http://brgov.com/dept/parishattorney/","1057","876","65.1197","3289.261658756938158","32.175","31.0196"
"brgov.com","2018","/dept/purchase/","http://brgov.com/dept/purchase/","1042","808","48.4925","3021.1613453270333345","11.8236","19.8962"
"brgov.com","2018","/dept/fire/employment.htm","http://brgov.com/dept/fire/employment.htm","1007","800","83.1883","5897.117820378351503","76.9447","72.8615"
"brgov.com","2018","/dept/finance/businessregistration.htm","http://brgov.com/dept/finance/businessregistration.htm","983","572","55.0767","1210.6340390378223964","21.4085","20.4269"
"brgov.com","2018","/dept/planning/mapsandapps.htm","http://brgov.com/dept/planning/mapsandapps.htm","972","847","261.8919","1039.6284184253047888","28.1685","53.5695"
"brgov.com","2018","/dept/brpd/csr/district.asp","http://brgov.com/dept/brpd/csr/district.asp","925","579","47.5406","1531.666666666666664","3.8043","15.9024"
"brgov.com","2018","/dept/ers/","http://brgov.com/dept/ers/","904","795","129.0259","8711.09359062364174","50.9596","51.5451"
"brgov.com","2018","/dept/mayor/staff.htm","http://brgov.com/dept/mayor/staff.htm","895","668","73.6239","1339.4756739431104235","40.7191","46.6861"
"brgov.com","2018","/dept/dpw/traffic/","http://brgov.com/dept/dpw/traffic/","851","696","76.6983","2499.311946505997744","40.3695","41.1968"
"brgov.com","2018","/dept/citycourt/department.htm","http://brgov.com/dept/citycourt/department.htm","846","584","126.8653","3285.711165596143375","38.9232","39.2601"
"brgov.com","2018","/dept/council/map.asp","http://brgov.com/dept/council/map.asp","830","429","64.6149","1860.495662286915527","27.443","20.9645"
"brgov.com","2018","/dept/finance/tax.htm","http://brgov.com/dept/finance/tax.htm","818","555","29.5935","2148.940546949498329","14.8755","15.6374"
"brgov.com","2018","/dept/finance/checklist.htm","http://brgov.com/dept/finance/checklist.htm","805","612","134.8212","2646.962934240495092","43.4","48.6219"
"brgov.com","2018","/dept/council/expire.asp","http://brgov.com/dept/council/expire.asp","787","311","71.7263","721.7463166411272807","13.4831","20.5486"
"brgov.com","2018","/dept/finance/salestaxrates.htm","http://brgov.com/dept/finance/salestaxrates.htm","784","567","51.1728","3671.530849196511022","48.1472","55.8104"
"brgov.com","2018","/redlight/locations.htm","http://brgov.com/redlight/locations.htm","775","544","125.0316","3358.966285683404266","60.4517","51.0797"
"brgov.com","2018","/dept/hr/benefits.htm","http://brgov.com/dept/hr/benefits.htm","770","580","98.0241","988.6400119488354425","26.9931","27.1172"
"brgov.com","2018","/dept/hr/intern.htm","http://brgov.com/dept/hr/intern.htm","760","495","77.5439","2728.184243806551605","46.7874","48.1007"
"brgov.com","2018","/dept/dpw/solidwaste/311.htm","http://brgov.com/dept/dpw/solidwaste/311.htm","754","629","133.5623","3919.570940887413214","64.5689","63.9423"
"brgov.com","2018","/dept/council/boards.asp","http://brgov.com/dept/council/boards.asp","747","364","19.8838","545.0689785653150473","9.2949","10.7138"
"brgov.com","2018","/dept/fire/stations.htm","http://brgov.com/dept/fire/stations.htm","744","514","84.6591","2081.10912772564829","42.8881","39.1178"
"brgov.com","2018","/dept/citycourt/divisions.htm","http://brgov.com/dept/citycourt/divisions.htm","738","536","73.1588","2977.386823429288834","45.7087","43.9282"
"brgov.com","2018","/arounddet.asp","http://brgov.com/arounddet.asp","735","660","57.5569","6409.729039606258201","32.4567","49.7364"
"brgov.com","2018","/dept/juvenile/","http://brgov.com/dept/juvenile/","733","546","63.8238","3624.968403999710709","22.2983","38.3524"
"brgov.com","2018","/dept/brpd/gallery.htm","http://brgov.com/dept/brpd/gallery.htm","731","304","23.8856","162.955182072829124","3.4091","13.1409"
"brgov.com","2018","/dept/hr/recruitforms.htm","http://brgov.com/dept/hr/recruitforms.htm","716","526","35.5417","464.0349193103601315","9.7518","8.6853"
"brgov.com","2018","/dept/oep/","http://brgov.com/dept/oep/","709","547","87.2129","5065.1023357273357","43.1698","46.52"
"brgov.com","2018","/dept/brpd/chief.htm","http://brgov.com/dept/brpd/chief.htm","704","533","60.0758","3092.961171181759355","50.0524","33.2707"
"brgov.com","2018","/dept/citycourt/trafficforms.htm","http://brgov.com/dept/citycourt/trafficforms.htm","695","456","80.1961","2049.704108643568827","28.6324","35.1432"
"brgov.com","2018","/dept/citycourt/form/email.asp","http://brgov.com/dept/citycourt/form/email.asp","693","577","134.2068","2576.066521108029643","54.1713","51.5139"
"brgov.com","2018","/dept/neighbors/faq.htm","http://brgov.com/dept/neighbors/faq.htm","683","558","304.3284","4231.809306448625376","69.2079","68.1876"
"brgov.com","2018","/dept/ocd/","http://brgov.com/dept/ocd/","654","483","61.2274","3258.071630983395668","20.5894","24.0949"
"brgov.com","2018","/dept/ocd/housing/housing.htm","http://brgov.com/dept/ocd/housing/housing.htm","654","521","62.9556","3424.800561495607964","52.6826","49.1948"
"brgov.com","2018","/dept/recycle/","http://brgov.com/dept/recycle/","616","485","68.8184","3495.428825560404442","30.7506","45.0345"
"brgov.com","2018","/dept/constable/","http://brgov.com/dept/constable/","614","474","68.8591","4070.427890822627641","25.6005","34.9351"
"brgov.com","2018","/dept/finance/occtables.htm","http://brgov.com/dept/finance/occtables.htm","596","433","89.2249","1106.3198351356245835","32.1138","37.9083"
"brgov.com","2018","/dept/citycourt/civilfaqs.htm","http://brgov.com/dept/citycourt/civilfaqs.htm","594","474","119.6123","4064.869095050714379","55.1011","47.7603"
"brgov.com","2018","/dept/dpw/solidwaste/contacts.htm","http://brgov.com/dept/dpw/solidwaste/contacts.htm","593","487","151.7378","3523.358592357518711","66.8808","64.6366"
"brgov.com","2018","/dept/juvcourt/","http://brgov.com/dept/juvcourt/","581","425","44.6328","5865.761738261738201","44.9599","51.95"
"brgov.com","2018","/dept/oep/emergencylinks.asp","http://brgov.com/dept/oep/emergencylinks.asp","578","481","92.5415","1094.5066593687283113","35.4555","31.547"
"brgov.com","2018","/dept/finance/registeronline.htm","http://brgov.com/dept/finance/registeronline.htm","575","383","111.048","2077.435530398917076","33.9912","39.5157"
"brgov.com","2018","/dept/finance/newbusinessreports.htm","http://brgov.com/dept/finance/newbusinessreports.htm","553","388","72.2922","4162.119374089962309","74.8085","68.7021"
"brgov.com","2018","/dept/ocd/housing/hap.htm","http://brgov.com/dept/ocd/housing/hap.htm","545","462","149.9691","3786.886153062623669","64.9433","66.0112"
"brgov.com","2018","/dept/citycourt/traffic.htm","http://brgov.com/dept/citycourt/traffic.htm","539","463","176.6615","4015.054043995220444","68.0868","75.7624"
"brgov.com","2018","/includes/notfound.asp","http://brgov.com/includes/notfound.asp","539","433","36.3597","8665.2380952380952","17.7796","26.4615"
"brgov.com","2018","/recycle/householdhazardous.htm","http://brgov.com/recycle/householdhazardous.htm","524","367","115.816","3589.148809492058905","41.9643","58.5211"
"brgov.com","2018","/dept/council/mc06.asp","http://brgov.com/dept/council/mc06.asp","524","388","105.1995","1412.961651747692908","49.9657","34.5084"
"brgov.com","2018","/dept/council/mc11.asp","http://brgov.com/dept/council/mc11.asp","524","410","86.0185","1422.349990480795384","45.9677","38.0456"
"brgov.com","2018","/dept/dpw/environmental.htm","http://brgov.com/dept/dpw/environmental.htm","517","362","91.8761","963.55136049021494","33.8281","26.7948"
"brgov.com","2018","/dept/council/mc12.asp","http://brgov.com/dept/council/mc12.asp","511","422","109.743","2018.7436872590324865","53.3003","42.4391"
"brgov.com","2018","/dept/hr/faq.htm","http://brgov.com/dept/hr/faq.htm","493","399","53.6745","288.6703554661301092","7.0588","14.6637"
"brgov.com","2018","/dept/finance/faqpage.htm","http://brgov.com/dept/finance/faqpage.htm","491","390","107.1167","1792.5001644382449","51.5528","52.6309"
"brgov.com","2018","/dept/animal/petowner.htm","http://brgov.com/dept/animal/petowner.htm","489","397","143.1781","3381.702820126733124","41.754","44.6318"
"brgov.com","2018","/recycle/recycleprogram.htm","http://brgov.com/recycle/recycleprogram.htm","487","405","146.5913","4803.041234128190618","77.4917","72.8398"
"brgov.com","2018","/dept/ocd/housing/homann.htm","http://brgov.com/dept/ocd/housing/homann.htm","486","388","172.744","3646.58632217455746","64.6925","63.89"
"brgov.com","2018","/dept/council/mc02.asp","http://brgov.com/dept/council/mc02.asp","478","370","117.6118","1388.624014874014812","34.5003","28.7041"
"brgov.com","2018","/dept/council/mc05.asp","http://brgov.com/dept/council/mc05.asp","470","360","105.8029","1584.9720674062779095","44.5419","38.7238"
"brgov.com","2018","/dept/mlk/","http://brgov.com/dept/mlk/","464","378","151.0563","4077.53716055186644","54.6888","56.0602"
"brgov.com","2018","/dept/finance/servicefee.htm","http://brgov.com/dept/finance/servicefee.htm","464","267","59.3007","2135.858797697584137","28.2178","27.1947"
"brgov.com","2018","/dept/council/mc07.asp","http://brgov.com/dept/council/mc07.asp","455","356","95.5858","1636.250314013471881","53.1019","34.105"
"brgov.com","2018","/dept/jjncc/","http://brgov.com/dept/jjncc/","453","378","170.0752","4589.331297787180134","63.0383","68.7108"
"brgov.com","2018","/dept/ebrmarc/","http://brgov.com/dept/ebrmarc/","453","372","99.7464","4067.78945038131568","60.9621","65.1461"
"brgov.com","2018","/dept/citycourt/trafficfines.htm","http://brgov.com/dept/citycourt/trafficfines.htm","452","373","157.485","4123.508543045324562","70.9562","72.9235"
"brgov.com","2018","/dept/mayor/bio.htm","http://brgov.com/dept/mayor/bio.htm","450","378","131.242","2821.834586981645757","53.0804","50.9153"
"brgov.com","2018","/dept/planning/includes/divisions.htm","http://brgov.com/dept/planning/includes/divisions.htm","449","187","6.5317","170.202020202020198","1.6667","3.0146"
"brgov.com","2018","/dept/oss/","http://brgov.com/dept/oss/","444","316","57.2971","4393.56976356976353","26.8144","36.4354"
"brgov.com","2018","/dept/planning/calendar/february.htm","http://brgov.com/dept/planning/calendar/february.htm","440","255","60.6621","491.8125352907961537","13.9344","26.836"
"brgov.com","2018","/dept/butler/","http://brgov.com/dept/butler/","438","374","132.157","4231.192269528983514","59.9594","71.4326"
"brgov.com","2018","/dept/hr/map.htm","http://brgov.com/dept/hr/map.htm","438","331","31.1551","376.2817737817737655","7.5362","12.2332"
"brgov.com","2018","/dept/council/mc10.asp","http://brgov.com/dept/council/mc10.asp","435","370","93.803","1989.273226773226751","49.4428","43.3645"
"brgov.com","2018","/dept/planning/applications.htm","http://brgov.com/dept/planning/applications.htm","433","363","215.798","1336.733821733821711","24.2708","52.8917"
"brgov.com","2018","/redlight/","http://brgov.com/redlight/","428","338","82.7804","5056.29813140649049","33.1457","38.499"
"brgov.com","2018","/aboutus.htm","http://brgov.com/aboutus.htm","421","369","88.748","1457.590187590187539","33","33.8243"
"brgov.com","2018","/dept/fire/prevention.htm","http://brgov.com/dept/fire/prevention.htm","420","268","91.6875","1005.403545080964411","27.1143","35.8325"
"brgov.com","2018","/dept/purchase/nigpcode_munis_child.asp","http://brgov.com/dept/purchase/nigpcode_munis_child.asp","416","348","88.5581","2300","5.4878","13.1448"
"brgov.com","2018","/dept/dhds/","http://brgov.com/dept/dhds/","415","292","47.9507","2092.772472625413748","20.0104","23.0349"
"brgov.com","2018","/dept/council/mc01.asp","http://brgov.com/dept/council/mc01.asp","405","317","77.3579","1065.930982188097918","25.1076","22.7544"
"brgov.com","2018","/dept/dpw/drainage.htm","http://brgov.com/dept/dpw/drainage.htm","405","289","96.7296","1794.038328372693666","46.2712","41.3326"
"brgov.com","2018","/dept/council/mc08.asp","http://brgov.com/dept/council/mc08.asp","382","307","71.4893","1671.520032255326336","48.75","36.1704"
"brgov.com","2018","/dept/brpd/gallery2.htm","http://brgov.com/dept/brpd/gallery2.htm","377","107","40.3373","150","3.125","20.0909"
