"year","approving_state_agency","training_agency_site_name","operational_status","certificate_type","methodology","language","number_of_classes","enrolled_student_count","approved_student_count","certified_student_count","withdrawn_student_count","street_address","city","state","zip_code","county_name","county_code","region"
"2019","Department of Health","Pathways, Inc.","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","4","4","4","4","0","33 Denison Parkway West","Corning","NY","14830","Steuben","101","Western  - Rochester                                                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","Attentive Care Inc","OPEN","Personal Care Aide","Basic Training","English","2","9","8","8","1","76 North Broadway","Hicksville","NY","11801","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","ACCENT HEALTH CARE SERVICE, INC TROY","OPEN","Home Health Aide","Core Training","English","3","17","14","14","3","505 4TH AVE,LANSINGBURGH BOYS & GIRLS CLUB","TROY","NY","12182","Rensselaer","83","Capital District                                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","Caregivers","OPEN","Personal Care Aide","Basic Training","English","2","8","4","4","4","19 Hodskin Street","Canton","NY","13617","Saint Lawrence","89","Central New York                                                                                                                                                                                                                                                                                                                                                  "
"2019","Department of Health","Personal Touch Home Care, Inc.","OPEN","Personal Care Aide","Basic Training","English","1","10","9","9","1","300 Wheeler Road,Suite 301","Hauppauge","NY","11788","Suffolk","103","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                   "
"2019","Department of Health","Best Care, Inc. - Hempstead","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","1","1","1","1","4","50 Clinton Street,Suite 203","Hempstead","NY","11550","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                  "
"2019","Department of Health","Unlimited Care, Inc.","OPEN","Home Health Aide","Nurse Aide Transition","English","1","1","1","1","0","356 Meadow Avenue","Newburgh","NY","12550","Orange","71","Metropolitan Area  - New Rochelle                                                                                                                                                                                                                                                                                                                      "
"2019","Department of Health","Cooperative Home Care Associates, Inc.","OPEN","Home Health Aide","Competency Evaluation","English","6","68","52","52","0","400 East Fordham Road, 13th Floor","Bronx","NY","10458","New York","61","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                               "
"2019","Department of Health","Loretto Geriatric Center Licensed Home Care Agency","OPEN","Home Health Aide","Competency Evaluation","English","1","2","2","2","0","177 Lawrence Road East","North Syracuse","NY","13212","Onondaga","67","Central New York                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","Better Home Health Care Agency, Inc.","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","12","18","18","18","0","310 Merrick Road","Rockville Centre","NY","11570","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                           "
"2019","Department of Health","Heart to Heart Home Care","OPEN","Home Health Aide","Core Training","English","1","17","11","11","6","395 Pearl Street   4th Floor","Brooklyn","NY","11201","Kings","47","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","Community Health Aide Services","OPEN","Personal Care Aide","Basic Training","English","12","151","106","106","45","121 Broadway, Suite 10","Monticello","NY","12701","Sullivan","105","Metropolitan Area  - New Rochelle                                                                                                                                                                                                                                                                                               "
"2019","Department of Health","A&T Healthcare, LLC","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","1","1","1","1","0","79 North Front Street","Kingston","NY","12401","Ulster","111","Metropolitan Area  - New Rochelle                                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","Mercy Home Care of WNY","OPEN","Home Health Aide","Competency Evaluation","English","9","14","6","6","4","144 Genesee St,","Buffalo","NY","14203","Erie","29","Western  - Buffalo                                                                                                                                                                                                                                                                                                                                       "
"2019","Department of Health","Stafkings Healthcare Systems, PCA - Elmira","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","6","14","12","12","0","319 West Water Street","Elmira","NY","14901","Chemung","15","Western  - Rochester                                                                                                                                                                                                                                                                                      "
"2019","Department of Health","Stafkings Healthcare","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","3","3","4","4","0","417 Electronics Parkway","Liverpool","NY","13088","Onondaga","67","Central New York                                                                                                                                                                                                                                                                                                               "
"2019","Department of Health","I & Y SENIOR CARE","OPEN","Home Health Aide","Core Training","English","8","59","56","59","3","1991 FLATBUSH AVE","BROOKLYN","NY","11234","Kings","47","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                                                "
"2019","Department of Health","CCOR-Batavia","OPEN","Personal Care Aide","Basic Training","English","1","2","2","2","0","219 East Main St.,Suite 20","Batavia","NY","14020","Genesee","37","Western  - Buffalo                                                                                                                                                                                                                                                                                                                                         "
"2019","Department of Health","LIVING RESOURCES HOME CARE AGENCY, INC ALBANY","OPEN","Home Health Aide","Personal Care Aide Upgrade","English","1","3","3","6","1","300 WASHINGTON AVE EXT","ALBANY","NY","12203","Albany","1","Capital District                                                                                                                                                                                                                                                                                                       "
"2019","Department of Health","HHA Training Program","OPEN","Home Health Aide","Core Training","Spanish; Castilian","5","70","69","69","1","43-31 39TH STREET","Sunnyside","NY","11104","Queens","81","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                                "
"2019","Department of Health","Elite Medical Staffing","OPEN","Home Health Aide","Core Training","English","1","1","0","0","0","130 East Route 59,Suite 2","Spring Valley","NY","10977","New York","61","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                            "
"2019","Department of Health","Interim Health Care of the Capital Region - Albany","OPEN","Personal Care Aide","Basic Training","English","2","8","8","8","0","1735 Central Avenue","Albany","NY","12205","Albany","1","Capital District                                                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","Peconic Landing Home Health Services","OPEN","Home Health Aide","Nurse Aide Transition","English","1","6","5","5","1","1500 Brecknock Road","Greenport","NY","11944","Suffolk","103","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                    "
"2019","Department of Health","CCOR - Buffalo","OPEN","Personal Care Aide","Basic Training","English","5","24","24","24","0","2562 Walden Avenue,Suite 107","Cheektowaga","NY","14225","Erie","29","Western  - Buffalo                                                                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","Americare Inc","OPEN","Home Health Aide","Core Training","English","11","217","143","143","49","78-26 parsons Blvd","Fresh Meadows","NY","11366","Queens","81","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                                        "
"2019","Department of Health","Home Aides of the Central Adirondacks, Inc.","OPEN","Home Health Aide","Nurse Aide Transition","English","1","1","0","0","0","114 South Shore Road","Old Forge","NY","13402","Herkimer","43","Central New York                                                                                                                                                                                                                                                                                                          "
"2019","Department of Health","TANGLEWOOD MANOR","OPEN","Home Health Aide","Nurse Aide Transition","English","11","16","13","13","2","560 FAIRMONT AVE.","JAMESTOWN","NY","14701","Chautauqua","13","Western  - Buffalo                                                                                                                                                                                                                                                                                                                                  "
"2019","Department of Health","Caregivers","OPEN","Home Health Aide","Competency Evaluation","English","3","3","3","3","0","4205 Long Branch Road","Liverpool","NY","13090","Onondaga","67","Central New York                                                                                                                                                                                                                                                                                                                                            "
"2019","Department of Health","South Shore Home Health Services, Inc.","OPEN","Personal Care Aide","Basic Training","English","3","27","27","27","0","1225-2 Montauk Highway","Oakdale","NY","11769","Suffolk","103","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","Neighbors Home Care","OPEN","Home Health Aide","Competency Evaluation","English","3","22","22","22","0","2532 Boston Road","Bronx","NY","10467","Bronx","5","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                                           "
"2019","Department of Health","Best Choice Home Health Care","OPEN","Home Health Aide","Core Training","English","2","29","28","39","3","205 Rockaway Parkway,lower level","Brooklyn","NY","11212","Kings","47","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                    "
"2019","Department of Health","Winds od Agape","OPEN","Home Health Aide","Nurse Aide Transition","English","1","1","1","1","0","1414 Grant Blvd.","Syracuse","NY","13208","Onondaga","67","Central New York                                                                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","Winds of Agape, Inc.","OPEN","Personal Care Aide","Basic Training","English","1","1","1","1","0","1414 Grant Boulevard","Syracuse","NY","13208","Onondaga","67","Central New York                                                                                                                                                                                                                                                                                                                                       "
"2019","Department of Health","HCR - ROCHESTER","OPEN","Home Health Aide","Personal Care Aide Upgrade","English","3","35","25","25","10","85 METRO PARK","ROCHESTER","NY","14623","Monroe","55","Western  - Rochester                                                                                                                                                                                                                                                                                                                                    "
"2019","Department of Health","Changing Seasons Home Care","OPEN","Personal Care Aide","Basic Training","English","1","6","5","5","1","214 Highbridge Street","Fayetteville","NY","13066","Onondaga","67","Central New York                                                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","New York Health Care - Hempstead","OPEN","Personal Care Aide","Basic Training","English","0","0","9","9","0","243 Fulton Avenue,Suite 222","Hempstead","NY","11550","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                     "
"2019","Department of Health","Best Care, Inc. - Yonkers","OPEN","Personal Care Aide","Basic Training","English","1","8","7","7","1","35 E. Grassy Sprain Road","Yonkers","NY","10710","Westchester","119","Metropolitan Area  - New Rochelle                                                                                                                                                                                                                                                                                                          "
"2019","Department of Health","RegionCare Staten Island","OPEN","Home Health Aide","Core Training","English","7","35","26","27","9","1200 South Avenue, Suite 306","Staten Island","NY","10314","Richmond","85","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                    "
"2019","Department of Health","Community Health Aide Services","OPEN","Personal Care Aide","Basic Training","English","16","189","136","136","53","435 South Broadway, Suite 5","Yonkers","NY","10705","Westchester","119","Metropolitan Area  - New Rochelle                                                                                                                                                                                                                                                                                          "
"2019","Department of Health","Community Health Aide Services","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","1","1","1","1","0","435 South Broadway, Suite 5","Yonkers","NY","10705","Westchester","119","Metropolitan Area  - New Rochelle                                                                                                                                                                                                                                                                            "
"2019","Department of Health","SUMMIT HOME HEALTH CARE","OPEN","Home Health Aide","Core Training","English","0","0","0","0","5","1797 CONEY ISLAND AVENUE","BROOKLYN","NY","11230","Kings","47","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                                      "
"2019","Department of Health","Self-Direct Inc.","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","1","5","5","5","0","421 Broad St.","Utica","NY","13501","New York","61","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                               "
"2019","Department of Health","PEOPLE CARE INC - NEW YORK","OPEN","Home Health Aide","Core Training","English","5","90","39","39","57","116 WEST 32ND STREET 16TH FLR.","NEW YORK","NY","10001","New York","61","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                      "
"2019","Department of Health","PEOPLE CARE INC.-NEW YORK","OPEN","Home Health Aide","Core Training","Spanish; Castilian","5","90","53","53","22","413 EAST 120TH ST,ROOM 410","NEW YORK","NY","10035","New York","61","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","Attentive Care Inc","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","5","9","9","9","0","76 North Broadway","Hicksville","NY","11801","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                        "
"2019","Department of Health","The Pavilion At Vestal LLC","OPEN","Home Health Aide","Core Training","English","1","1","1","1","0","105 West Sheedy Road","Vestal","NY","13850","Broome","7","Central New York                                                                                                                                                                                                                                                                                                                                           "
"2019","Department of Health","Recco Home Care - Massapequa","OPEN","Personal Care Aide","Basic Training","English","2","15","15","15","0","553 Broadway","Massapequa","NY","11758","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                                      "
"2019","Department of Health","Good Shepherd Fairview Home","OPEN","Home Health Aide","Nurse Aide Transition","English","2","2","2","2","0","80 Fairview Avenue","Binghamton","NY","13904","Broome","7","Central New York                                                                                                                                                                                                                                                                                                                                "
"2019","Department of Health","ElderChoice, Inc.","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","1","1","1","1","0","17 State Street","Auburn","NY","13021","Cayuga","11","Central New York                                                                                                                                                                                                                                                                                                                             "
"2019","Department of Health","ABLE HEALTH CARE SERVICES INC HEMPSTEAD","OPEN","Home Health Aide","Competency Evaluation","English","1","3","2","2","1","50 CLINTON STREET","HEMPSTEAD","NY","11550","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                     "
"2019","Department of Health","Health Force","OPEN","Personal Care Aide","Basic Training","English","1","13","13","13","0","3409 Genesee Street","Cheektowaga","NY","14225","Erie","29","Western  - Buffalo                                                                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","Olean HHATP","OPEN","Home Health Aide","Competency Evaluation","English","2","2","2","2","0","1225 West State St.","Olean","NY","14760","Cattaraugus","9","Western  - Buffalo                                                                                                                                                                                                                                                                                                                                             "
"2019","Department of Health","Preferred Home Care of New York","OPEN","Home Health Aide","Competency Evaluation","English","1","1","1","1","0","2357 60th Street","Brooklyn ","NY","11204","Kings","47","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                             "
"2019","Department of Health","Aftercare Nursing Services","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","2","3","1","1","2","1680 Walden Ave","Cheektowaga","NY","14225","Erie","29","Western  - Buffalo                                                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","BESTCARE, INC BAY SHORE","OPEN","Home Health Aide","Core Training","English","0","0","0","1","0","97 West Main Street","BAY SHORE","NY","11706","Suffolk","103","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                                       "
"2019","Department of Health","Personal  Touch Home care , Inc.","OPEN","Home Health Aide","Core Training","English","7","91","52","52","0","36-36 33rd Street"," New York","NY","11106","Queens","81","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                             "
"2019","Department of Health","BETTER HOME HEALTH CARE AGENCY INC - ROCKVILLE CTR","OPEN","Home Health Aide","Personal Care Aide Upgrade","English","2","3","2","2","1","310 MERRICK RD","ROCKVILLE CENTRE","NY","11570","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","U.S. Care Systems, Inc. -  Utica","OPEN","Personal Care Aide","Basic Training","English","8","58","53","53","5","2614 Genesee Street","Utica","NY","13502","Oneida","65","Central New York                                                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","SELFHELP COMMUNITY SERVICES INC - BROOKLYN","OPEN","Home Health Aide","Core Training","English","11","183","152","152","42","1523 AVE M","BROOKLYN","NY","11230","Kings","47","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                         "
"2019","Department of Health","Companion Care of Rochester, Inc.","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","4","8","8","8","0","556 South Clinton Ave.","Rochester","NY","14620","Monroe","55","Western  - Rochester                                                                                                                                                                                                                                                                                               "
"2019","Department of Health","Wilcare","OPEN","Home Health Aide","Personal Care Aide Upgrade","English","0","0","1","1","0","2211 West State Street Suite 123","Olean","NY","14760","Cattaraugus","9","Western  - Buffalo                                                                                                                                                                                                                                                                                                                               "
"2019","Department of Health","Neighbors Home Care Services","OPEN","Home Health Aide","Core Training","English","6","48","27","27","21","148 Hamilton Ave","White Plains","NY","10601","New York","61","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                              "
"2019","Department of Health","Adept Health Care Service","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","2","4","5","5","0","406 Fulton Street","Troy","NY","12180","Rensselaer","83","Capital District                                                                                                                                                                                                                                                                                                                   "
"2019","Department of Health","Hamaspik HomeCare","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","15","80","77","77","0","5 Perlman Drive","Spring Valley","NY","10977","Rockland","87","Metropolitan Area  - New Rochelle                                                                                                                                                                                                                                                                                                 "
"2019","Department of Health","Manhattan Site","OPEN","Personal Care Aide","Basic Training","English","1","6","6","6","0","80 Broad Street 14th Floor","New York","NY","10004","New York","61","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                                       "
"2019","Department of Health","Allen Health Care Services- Spanish Forest Hills","OPEN","Home Health Aide","Core Training","Spanish; Castilian","7","141","124","124","17","69-40 108 Street,Unit PR#1","Forest Hills","NY","11375","Queens","81","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                  "
"2019","Department of Health","GREATER ADIRONDACK HOME AIDES INC - QUEENSBURY","OPEN","Home Health Aide","Nurse Aide Transition","English","1","1","2","2","0","25 WILLOWBROOK ROAD","QUEENSBURY","NY","12804","Warren","113","Capital District                                                                                                                                                                                                                                                                                                          "
"2019","Department of Health","CareGivers","OPEN","Home Health Aide","Competency Evaluation","English","2","3","1","1","2","2260 Lake Ave","Rochester","NY","14612","Monroe","55","Western  - Rochester                                                                                                                                                                                                                                                                                                                                                  "
"2019","Department of Health","COMMUNITY HOME CARE REFERRAL SERVICES INC","OPEN","Home Health Aide","Core Training","English","5","30","33","33","1","3920 13TH AVENUE","BROOKLYN","NY","11218","Kings","47","Metropolitan Area  - New York City                                                                                                                                                                                                                                                                                                         "
"2019","Department of Health","Caregivers","OPEN","Home Health Aide","Competency Evaluation","English","5","5","5","5","0","210 Court Street","Watertown","NY","13601","Jefferson","45","Central New York                                                                                                                                                                                                                                                                                                                                                "
"2019","Department of Health","CCOR - Buffalo","OPEN","Personal Care Aide","Alternative Competency Demonstration","English","7","17","17","17","0","2562 Walden Avenue,Suite 107","Cheektowaga","NY","14225","Erie","29","Western  - Buffalo                                                                                                                                                                                                                                                                                                           "
"2019","Department of Health","A & T Healthcare, LLC - New City","OPEN","Personal Care Aide","Basic Training","English","4","16","14","14","2","339 North Main Street,STE 5 & 6","New City","NY","10956","Rockland","87","Metropolitan Area  - New Rochelle                                                                                                                                                                                                                                                                                          "
"2019","Department of Health","Jzanus Home Care, Inc.","OPEN","Home Health Aide","Competency Evaluation","English","0","0","1","0","0","170 Jericho Turnpike","Floral Park","NY","11001","Nassau","59","Metropolitan Area  - Long Island                                                                                                                                                                                                                                                                                                               "
"2019","Department of Health","Loretto Geriatric Center Licensed Home Care Agency","OPEN","Home Health Aide","Core Training","English","8","96","88","88","8","177 Lawrence Road East","North Syracuse","NY","13212","Onondaga","67","Central New York                                                                                                                                                                                                                                                                                                   "
