"month_ending","total","age_under_22","age_22_24","age_25_34","age_35_44","age_45_54","age_55_59","age_60_64","age_65_and_over","age_ina"
"2013-11-30T00:00:00.000","19691","572","1125","4629","4132","4700","2161","1417","952","3"
"2013-10-31T00:00:00.000","17777","436","979","4184","3814","4362","1956","1292","752","2"
"2013-09-30T00:00:00.000","18184","431","1000","4178","3915","4469","2085","1326","778","2"
"2013-08-31T00:00:00.000","20513","425","1069","4547","4449","5001","2427","1561","1032","2"
"2013-07-31T00:00:00.000","21798","482","1077","4869","4664","5296","2556","1676","1176","2"
"2013-06-30T00:00:00.000","21745","428","1066","4929","4572","5357","2548","1664","1177","4"
"2013-05-31T00:00:00.000","22065","454","1164","5023","4680","5496","2559","1691","993","5"
"2013-04-30T00:00:00.000","30399","599","1608","7002","6502","7423","3485","2302","1471","7"
"2013-03-31T00:00:00.000","38596","805","2098","9043","8236","9213","4335","2860","1997","9"
"2013-02-28T00:00:00.000","41537","908","2367","9945","8783","9720","4575","2996","2236","7"
"2013-01-31T00:00:00.000","41647","898","2324","10104","8777","9717","4547","3034","2238","8"
"2012-12-31T00:00:00.000","31484","617","1661","7575","6494","7489","3481","2389","1774","4"
"2012-11-30T00:00:00.000","23349","783","1385","5439","4814","5704","2470","1639","1113","2"
"2012-10-31T00:00:00.000","19820","604","1103","4605","4170","4886","2157","1442","853","0"
"2012-09-30T00:00:00.000","19943","525","1074","4574","4237","4958","2218","1479","878","0"
"2012-08-31T00:00:00.000","21224","562","1135","4784","4439","5293","2356","1609","1046","0"
"2012-07-31T00:00:00.000","20702","496","1081","4668","4282","5130","2358","1573","1114","0"
"2012-06-30T00:00:00.000","21542","518","1129","4714","4449","5392","2458","1683","1199","0"
"2012-05-31T00:00:00.000","21326","518","1145","4818","4531","5253","2429","1589","1043","0"
"2012-04-30T00:00:00.000","24278","597","1278","5459","5237","6027","2706","1767","1207","0"
"2012-03-31T00:00:00.000","36004","843","1934","8473","7664","8693","3945","2540","1912","0"
"2012-02-29T00:00:00.000","42245","1073","2512","10272","8871","10002","4475","2872","2168","0"
"2012-01-31T00:00:00.000","40962","1049","2448","9967","8540","9585","4341","2877","2155","0"
"2011-12-31T00:00:00.000","34285","780","2040","8249","7138","8093","3653","2532","1800","0"
"2011-11-30T00:00:00.000","24146","901","1530","5713","4972","5874","2446","1681","1028","1"
"2011-10-31T00:00:00.000","22064","746","1297","5198","4645","5527","2301","1470","879","1"
"2011-09-30T00:00:00.000","23447","780","1395","5460","4972","5923","2404","1608","905","0"
"2011-08-31T00:00:00.000","26356","809","1454","5957","5568","6667","2782","1906","1213","0"
"2011-07-31T00:00:00.000","27164","809","1482","6042","5785","6870","2853","2030","1293","0"
"2011-06-30T00:00:00.000","27589","750","1468","6197","5916","6992","2868","2093","1305","0"
"2011-05-31T00:00:00.000","26754","699","1423","6060","5730","6867","2832","1981","1162","0"
"2011-04-30T00:00:00.000","31764","778","1658","7318","6738","8111","3400","2344","1417","0"
"2011-03-31T00:00:00.000","44573","1043","2472","10811","9533","10945","4559","3136","2074","0"
"2011-02-28T00:00:00.000","49552","1241","2833","12425","10476","11948","4920","3383","2326","0"
"2011-01-31T00:00:00.000","49835","1309","2810","12327","10600","12110","4906","3446","2327","0"
"2010-12-31T00:00:00.000","41622","990","2387","10275","8915","10056","4132","2898","1969","0"
"2010-11-30T00:00:00.000","29057","1057","1685","6768","6373","7230","2869","1901","1174","0"
"2010-10-31T00:00:00.000","27645","914","1547","6356","6168","6989","2807","1854","1010","0"
"2010-09-30T00:00:00.000","28963","946","1595","6684","6488","7362","2927","1928","1033","0"
"2010-08-31T00:00:00.000","32994","979","1775","7561","7333","8293","3342","2314","1397","0"
"2010-07-31T00:00:00.000","35436","1034","1940","8088","7806","8835","3637","2534","1562","0"
"2010-06-30T00:00:00.000","35223","944","1913","8060","7816","8828","3610","2514","1538","0"
"2010-05-31T00:00:00.000","36469","973","2040","8567","8080","9125","3650","2554","1480","0"
"2010-04-30T00:00:00.000","39964","1053","2237","9544","8668","10086","3953","2715","1708","0"
"2010-03-31T00:00:00.000","56240","1484","3380","13915","11939","13977","5446","3691","2408","0"
"2010-02-28T00:00:00.000","60062","1668","3648","15066","12883","14793","5659","3804","2541","0"
"2010-01-31T00:00:00.000","59207","1692","3611","14928","12788","14427","5475","3812","2474","0"
"2009-12-31T00:00:00.000","51884","1319","2993","12815","11381","12925","4888","3384","2178","1"
"2009-11-30T00:00:00.000","40946","1598","2481","9791","9106","10359","3662","2482","1466","1"
"2009-10-31T00:00:00.000","42848","1543","2498","10257","9687","10955","4017","2527","1363","1"
"2009-09-30T00:00:00.000","41447","1451","2445","9781","9325","10593","3897","2495","1459","1"
"2009-08-31T00:00:00.000","47684","1568","2814","11093","10619","12292","4540","2992","1765","1"
"2009-07-31T00:00:00.000","52401","1582","3067","12129","11750","13469","5195","3287","1921","1"
"2009-06-30T00:00:00.000","52795","1553","3064","12325","11924","13536","5167","3283","1943","0"
"2009-05-31T00:00:00.000","53627","1606","3262","12775","12016","13781","5185","3180","1822","0"
"2009-04-30T00:00:00.000","59611","1762","3643","14236","13326","15445","5674","3453","2072","0"
"2009-03-31T00:00:00.000","67915","2025","4289","16576","14868","17146","6413","4004","2594","0"
"2009-02-28T00:00:00.000","66480","1985","4149","16147","14509","16768","6313","3973","2636","0"
"2009-01-31T00:00:00.000","62319","1825","3940","15198","13577","15599","5950","3722","2508","0"
"2008-12-31T00:00:00.000","43985","1084","2600","10654","9595","11231","4172","2736","1913","0"
"2008-11-30T00:00:00.000","29408","1159","1912","6754","6538","7517","2678","1723","1127","0"
"2008-10-31T00:00:00.000","22899","753","1353","5231","5156","6044","2188","1377","797","0"
"2008-09-30T00:00:00.000","21420","725","1279","4955","4839","5576","2014","1246","786","0"
"2008-08-31T00:00:00.000","22867","654","1344","5089","5135","6034","2199","1452","960","0"
"2008-07-31T00:00:00.000","25472","723","1418","5464","5716","6871","2535","1639","1106","0"
"2008-06-30T00:00:00.000","25353","729","1371","5623","5721","6757","2451","1619","1082","0"
"2008-05-31T00:00:00.000","21470","598","1071","4764","4908","5797","2063","1342","926","1"
"2008-04-30T00:00:00.000","29349","806","1653","6619","6690","7805","2702","1770","1302","2"
"2008-03-31T00:00:00.000","36670","1018","2205","8765","8160","9306","3277","2201","1734","4"
"2008-02-29T00:00:00.000","38450","1109","2424","9359","8385","9682","3362","2251","1873","5"
"2008-01-31T00:00:00.000","37258","992","2297","8937","8138","9444","3374","2239","1828","9"
"2007-12-31T00:00:00.000","28167","632","1659","6646","6267","7258","2519","1761","1418","7"
"2007-11-30T00:00:00.000","17453","629","1065","3774","4096","4550","1540","1071","723","5"
"2007-10-31T00:00:00.000","16165","499","997","3584","3888","4248","1404","968","570","7"
"2007-09-30T00:00:00.000","15209","432","831","3330","3709","4033","1357","914","595","8"
"2007-08-31T00:00:00.000","16765","437","938","3534","4033","4423","1542","1057","794","7"
"2007-07-31T00:00:00.000","17752","408","898","3669","4351","4693","1713","1159","851","10"
"2007-06-30T00:00:00.000","18745","401","915","3943","4757","4912","1779","1182","847","9"
"2007-05-31T00:00:00.000","19055","460","1035","4129","4691","5107","1690","1132","804","7"
"2007-04-30T00:00:00.000","25271","611","1448","5539","6158","6656","2208","1524","1118","9"
"2007-03-31T00:00:00.000","35007","904","2183","7994","8216","8964","3000","2096","1637","13"
"2007-02-28T00:00:00.000","39519","1094","2599","9388","9313","9824","3279","2264","1748","10"
"2007-01-31T00:00:00.000","37093","1018","2308","8706","8618","9341","3167","2180","1738","17"
"2006-12-31T00:00:00.000","28417","674","1802","6674","6735","7059","2477","1687","1293","16"
"2006-11-30T00:00:00.000","20498","825","1380","4508","5003","5143","1707","1125","799","8"
"2006-10-31T00:00:00.000","17361","587","1066","3756","4318","4580","1489","923","634","8"
"2006-09-30T00:00:00.000","18377","555","1048","4097","4456","4931","1645","991","643","11"
"2006-08-31T00:00:00.000","20629","608","1174","4441","5138","5454","1791","1155","857","11"
"2006-07-31T00:00:00.000","20544","605","1205","4356","5023","5468","1809","1209","858","11"
"2006-06-30T00:00:00.000","19095","513","1068","4063","4666","5100","1739","1137","804","5"
"2006-05-31T00:00:00.000","18842","602","1150","4031","4582","4968","1640","1098","762","9"
"2006-04-30T00:00:00.000","21633","614","1304","4669","5294","5637","1941","1241","926","7"
"2006-03-31T00:00:00.000","30602","838","1985","6895","7284","7748","2652","1720","1473","7"
"2006-02-28T00:00:00.000","33909","986","2198","7811","8016","8440","2930","1896","1624","8"
"2006-01-31T00:00:00.000","34523","964","2197","8020","8220","8540","2983","1942","1644","13"
"2005-12-31T00:00:00.000","30196","731","1933","7104","7307","7422","2616","1684","1386","13"
"2005-11-30T00:00:00.000","17784","700","1106","3932","4402","4411","1580","881","762","10"
"2005-10-31T00:00:00.000","16808","610","1013","3740","4245","4247","1523","799","622","9"
"2005-09-30T00:00:00.000","16432","551","1013","3671","4115","4217","1458","782","619","6"
"2005-08-31T00:00:00.000","19361","555","1099","4313","4970","4978","1704","948","786","8"
"2005-07-31T00:00:00.000","22018","654","1314","4855","5532","5697","2034","1101","821","10"
"2005-06-30T00:00:00.000","18559","467","947","4100","4728","4811","1701","1012","783","10"
"2005-05-31T00:00:00.000","18780","560","1076","4201","4876","4727","1634","970","724","12"
"2005-04-30T00:00:00.000","21624","668","1327","4840","5520","5425","1841","1114","874","15"
"2005-03-31T00:00:00.000","32945","1035","2063","7545","8289","8103","2703","1733","1463","11"
"2005-02-28T00:00:00.000","37405","1223","2537","8696","9287","9050","3003","1958","1634","17"
"2005-01-31T00:00:00.000","38820","1260","2636","9101","9665","9396","3122","2000","1621","19"
"2004-12-31T00:00:00.000","27218","718","1764","6171","6698","6783","2331","1519","1218","16"
"2004-11-30T00:00:00.000","19241","762","1270","4212","4994","4719","1571","980","727","6"
"2004-10-31T00:00:00.000","17822","648","1149","3950","4529","4565","1484","904","584","9"
"2004-09-30T00:00:00.000","17950","645","1162","4036","4565","4495","1537","910","587","13"
"2004-08-31T00:00:00.000","20334","622","1253","4388","5211","5113","1836","1076","824","11"
"2004-07-31T00:00:00.000","22143","665","1292","4794","5668","5659","1991","1159","905","10"
"2004-06-30T00:00:00.000","21699","647","1208","4679","5578","5533","1931","1207","907","9"
"2004-05-31T00:00:00.000","21532","668","1289","4785","5552","5363","1883","1133","850","9"
"2004-04-30T00:00:00.000","24969","798","1500","5521","6472","6237","2099","1327","1006","9"
"2004-03-31T00:00:00.000","37442","1193","2483","8665","9548","8987","3013","1940","1601","12"
"2004-02-29T00:00:00.000","41937","1446","2948","9888","10599","9927","3278","2095","1742","14"
"2004-01-31T00:00:00.000","40346","1347","2784","9483","10120","9723","3156","2040","1670","23"
"2003-12-31T00:00:00.000","31419","923","2036","7382","7864","7634","2521","1619","1407","33"
"2003-11-30T00:00:00.000","24000","1043","1564","5447","6113","5717","1907","1247","938","24"
"2003-10-31T00:00:00.000","21497","817","1311","4770","5458","5435","1788","1116","783","19"
"2003-09-30T00:00:00.000","22021","747","1328","5070","5735","5355","1850","1134","786","16"
"2003-08-31T00:00:00.000","25020","819","1476","5715","6604","6043","2031","1336","975","21"
"2003-07-31T00:00:00.000","28919","924","1642","6522","7666","7196","2378","1521","1055","15"
"2003-06-30T00:00:00.000","27611","887","1573","6265","7351","6791","2226","1477","1025","16"
"2003-05-31T00:00:00.000","26985","847","1578","6089","7146","6784","2183","1402","933","23"
"2003-04-30T00:00:00.000","34444","1123","2181","7951","9205","8293","2631","1786","1244","30"
"2003-03-31T00:00:00.000","43580","1525","3077","10468","11512","10010","3221","2143","1584","40"
"2003-02-28T00:00:00.000","45482","1592","3323","10845","11870","10509","3385","2268","1648","42"
"2003-01-31T00:00:00.000","43466","1509","3179","10281","11330","10062","3222","2224","1607","52"
"2002-12-31T00:00:00.000","33144","970","2174","7587","8702","8013","2616","1785","1246","51"
"2002-11-30T00:00:00.000","25128","1109","1634","5599","6694","6030","1958","1257","808","39"
"2002-10-31T00:00:00.000","22241","878","1378","4916","5931","5541","1819","1102","634","42"
"2002-09-30T00:00:00.000","22235","777","1322","4786","5921","5731","1878","1133","640","47"
"2002-08-31T00:00:00.000","24801","849","1426","5400","6784","6218","2014","1234","827","49"
"2002-07-31T00:00:00.000","26305","834","1435","5753","7113","6687","2227","1333","873","50"
"2002-06-30T00:00:00.000","25089","741","1387","5576","6804","6258","2144","1278","858","43"
"2002-05-31T00:00:00.000","25196","806","1474","5832","6968","6065","1993","1212","810","36"
"2002-04-30T00:00:00.000","33510","1092","2137","7672","9200","7891","2661","1692","1126","39"
"2002-03-31T00:00:00.000","41672","1438","2887","9843","11338","9563","3119","2056","1397","31"
"2002-02-28T00:00:00.000","44991","1674","3203","10729","12184","10142","3326","2203","1502","28"
"2002-01-31T00:00:00.000","44504","1556","3113","10523","12167","10064","3284","2230","1535","32"
"2001-12-31T00:00:00.000","33107","1002","2115","7494","8971","7897","2580","1777","1240","31"
"2001-11-30T00:00:00.000","25744","1111","1583","5757","7218","6117","1893","1262","781","22"
"2001-10-31T00:00:00.000","21992","851","1306","4822","6170","5472","1675","1053","625","18"
"2001-09-30T00:00:00.000","20947","742","1181","4443","5563","5678","1742","1009","574","15"
"2001-08-31T00:00:00.000","20543","709","1163","4611","5748","4989","1578","1035","695","15"
"2001-07-31T00:00:00.000","21980","714","1239","4997","6273","5316","1654","1055","714","18"
"2001-06-30T00:00:00.000","21567","711","1225","4910","6080","5311","1567","1050","700","13"
"2001-05-31T00:00:00.000","21649","823","1430","5048","6129","5044","1500","1026","638","11"
"2001-04-30T00:00:00.000","26208","927","1749","6131","7466","6082","1791","1280","773","9"
"2001-03-31T00:00:00.000","34390","1312","2455","8188","9872","7671","2288","1637","958","9"
"2001-02-28T00:00:00.000","36660","1420","2622","8733","10348","8267","2499","1776","990","5"
"2001-01-31T00:00:00.000","36112","1439","2665","8855","10295","7829","2327","1749","948","5"
"2000-12-31T00:00:00.000","27235","1006","2017","6676","7756","5968","1746","1332","730","4"
"2000-11-30T00:00:00.000","17836","956","1183","4116","5034","3990","1238","865","453","1"
"2000-10-31T00:00:00.000","12857","510","676","2807","3731","3223","960","653","296","1"
"2000-09-30T00:00:00.000","12420","445","632","2775","3728","3003","916","637","282","2"
"2000-08-31T00:00:00.000","14588","464","690","3196","4366","3604","1110","782","375","1"
"2000-07-31T00:00:00.000","15897","474","809","3545","4714","3887","1222","842","401","3"
"2000-06-30T00:00:00.000","15210","455","744","3469","4605","3692","1082","768","392","3"
"2000-05-31T00:00:00.000","14323","428","741","3219","4459","3488","982","671","332","3"
"2000-04-30T00:00:00.000","16905","608","980","3862","5120","4036","1119","776","398","6"
"2000-03-31T00:00:00.000","23906","821","1465","5510","7199","5514","1653","1114","625","5"
"2000-02-29T00:00:00.000","29995","1238","2111","7349","8890","6422","1928","1312","740","5"
"2000-01-31T00:00:00.000","29553","1158","2051","7280","8660","6324","1949","1370","758","3"
