"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0001-0P42-2121004-05A","2010","Administration and Regulation","Alcoholic Beverages Division (Commerce)","0001 - General Fund","0P42 - Alcoholic Beverages Operations","2121004","Maintenance","05A - Appropriation","50055","50055","48055"
"2010-0001-0P42-2121005-05A","2010","Administration and Regulation","Alcoholic Beverages Division (Commerce)","0001 - General Fund","0P42 - Alcoholic Beverages Operations","2121005","Information Technology","05A - Appropriation","302300","302300","292300"
"2010-0001-0P42-2121006-05A","2010","Administration and Regulation","Alcoholic Beverages Division (Commerce)","0001 - General Fund","0P42 - Alcoholic Beverages Operations","2121006","Licensing","05A - Appropriation","377023","377023","373170"
"2010-0001-0P42-2121007-05A","2010","Administration and Regulation","Alcoholic Beverages Division (Commerce)","0001 - General Fund","0P42 - Alcoholic Beverages Operations","2121007","Products","05A - Appropriation","355275","355275","342538"
"2010-0001-0P42-2121008-05A","2010","Administration and Regulation","Alcoholic Beverages Division (Commerce)","0001 - General Fund","0P42 - Alcoholic Beverages Operations","2121008","Buildings And Grounds","05A - Appropriation","217","217","0"
"2010-0001-0P01-1261000-05A","2010","Administration and Regulation","Auditor of State","0001 - General Fund","0P01 - Auditor of State - General Office","1261000","Administration","05A - Appropriation","-141117","0","0"
"2010-0001-0P01-1262000-05A","2010","Administration and Regulation","Auditor of State","0001 - General Fund","0P01 - Auditor of State - General Office","1262000","Financial Audit","05A - Appropriation","1278634","1278634","905468"
"2010-0001-0867-6542000-05A","2010","Administration and Regulation","Executive Council","0001 - General Fund","0867 - Court Costs","6542000","Court Costs","05A - Appropriation","66413","73125","66413"
"2010-0001-0868-6543000-05A","2010","Administration and Regulation","Executive Council","0001 - General Fund","0868 - Public Improvements","6543000","Public Improvements","05A - Appropriation","-4474","0","0"
"2010-0001-0868-6543100-05A","2010","Administration and Regulation","Executive Council","0001 - General Fund","0868 - Public Improvements","6543100","Public Improvements","05A - Appropriation","48750","48750","44276"
"2010-0001-0870-6545000-05A","2010","Administration and Regulation","Executive Council","0001 - General Fund","0870 - Performance Of Duty","6545000","Performance Of Duty","05A - Appropriation","40944332","2079500","2000000"
"2010-0001-0871-6546000-05A","2010","Administration and Regulation","Executive Council","0001 - General Fund","0871 - Drainage Assessment","6546000","Drainage Assessment","05A - Appropriation","22475","24375","22475"
"2010-0022-0CD1-6540CD1-05A","2010","Administration and Regulation","Executive Council","0022 - Cash Reserve Fund","0CD1 - Cash Reserve Fund Appropriation","6540CD1","Cash Reserve Fund appropriation","05A - Appropriation","0","0","25600000"
"2010-0001-0856-3501100-05A","2010","Administration and Regulation","Governor/Lt. Governor's Office","0001 - General Fund","0856 - Interstate Extradition","3501100","Interstate Extradition","05A - Appropriation","3369","3710","3369"
"2010-0001-0C71-3501000-05A","2010","Administration and Regulation","Governor/Lt. Governor's Office","0001 - General Fund","0C71 - Governor/Lt. Governor's Office","3501000","Governor/Lt. Governor's Office","05A - Appropriation","2144966","2252787","1908058"
"2010-0001-0C71-3506000-05A","2010","Administration and Regulation","Governor/Lt. Governor's Office","0001 - General Fund","0C71 - Governor/Lt. Governor's Office","3506000","Lieutenant Governor","05A - Appropriation","392399","392399","385799"
"2010-0001-0C72-3503300-05A","2010","Administration and Regulation","Governor/Lt. Governor's Office","0001 - General Fund","0C72 - Administrative Rules Coordinator","3503300","Administrative Rules Coordination","05A - Appropriation","161867","178391","141297"
"2010-0001-0C73-3502000-05A","2010","Administration and Regulation","Governor/Lt. Governor's Office","0001 - General Fund","0C73 - Terrace Hill Quarters","3502000","Terrace Hill","05A - Appropriation","172089","220113","134999"
"2010-0001-0C73-3502100-05A","2010","Administration and Regulation","Governor/Lt. Governor's Office","0001 - General Fund","0C73 - Terrace Hill Quarters","3502100","Terrace Hill Operations","05A - Appropriation","303102","303102","303102"
"2010-0001-0C75-3501002-05A","2010","Administration and Regulation","Governor/Lt. Governor's Office","0001 - General Fund","0C75 - National Governor's Association","3501002","National Governor's Association Dues","05A - Appropriation","73202","80600","70783"
"2010-0001-0C77-3507000-05A","2010","Administration and Regulation","Governor/Lt. Governor's Office","0001 - General Fund","0C77 - State-Federal Relations","3507000","State-Federal Relations","05A - Appropriation","130225","143768","46620"
"2010-0001-0C05-6421030-05A","2010","Administration and Regulation","Governor's Office of Drug Control Policy","0001 - General Fund","0C05 - Drug Policy Coordinator","6421030","Drug Policy Coordinator","05A - Appropriation","297508","338513","187164"
"2010-0001-0C05-6421031-05A","2010","Administration and Regulation","Governor's Office of Drug Control Policy","0001 - General Fund","0C05 - Drug Policy Coordinator","6421031","Byrne Administration","05A - Appropriation","37651","37651","161204"
"2010-0001-0C06-6420C06-05A","2010","Administration and Regulation","Governor's Office of Drug Control Policy","0001 - General Fund","0C06 - Drug Task Forces","6420C06","Drug Task Forces","05A - Appropriation","1589773","1760000","0"
"2010-0001-0J71-3790100-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J71 - Human Rights Administration","3790100","Administration Division","05A - Appropriation","317263","357239","306777"
"2010-0001-0J73-3793000-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J73 - Asian and Pacific Islanders","3793000","Division Of Asian and Pacific Islanders","05A - Appropriation","137991","155109","133430"
"2010-0001-0J74-3794000-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J74 - Deaf Services","3794000","Deaf Services","05A - Appropriation","391739","440703","378792"
"2010-0001-0J75-3795000-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J75 - Persons with Disabilities","3795000","Persons With Disabilities","05A - Appropriation","129599","156313","134565"
"2010-0001-0J75-379500Y-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J75 - Persons with Disabilities","379500Y","FFY10 VR Youth Leadership Forum","05A - Appropriation","0","0","28979"
"2010-0001-0J75-379509Y-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J75 - Persons with Disabilities","379509Y","FFY09 DVR Youth Leadership Forum","05A - Appropriation","61520","61520","22739"
"2010-0001-0J75-3795CY0-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J75 - Persons with Disabilities","3795CY0","FFY10 VR College Leadership forum","05A - Appropriation","0","0","16187"
"2010-0001-0J75-3795CY9-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J75 - Persons with Disabilities","3795CY9","FFY09 DVR College Leadership Forum","05A - Appropriation","24229","24229","5761"
"2010-0001-0J76-3796000-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J76 - Latino Affairs","3796000","Division Of Latino Affairs","05A - Appropriation","184187","207035","178100"
"2010-0001-0J77-3797100-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J77 - Status of Women","3797100","Status of Women","05A - Appropriation","326680","367203","315883"
"2010-0001-0J78-3798000-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J78 - Status of African Americans","3798000","Status Of African Americans","05A - Appropriation","172496","194162","166796"
"2010-0001-0J79-3799000-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J79 - Criminal & Juvenile Justice","3799000","Criminal & Juvenile Justice","05A - Appropriation","1388813","1575494","1340022"
"2010-0001-0J79-3799300-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J79 - Criminal & Juvenile Justice","3799300","Juv. Justice Delinquency Prev.","05A - Appropriation","87450","87450","87450"
"2010-0001-0J85-3791000-05A","2010","Administration and Regulation","Human Rights, Department of","0001 - General Fund","0J85 - Commission on the Status of Native Americans","3791000","Commission on the Status of Native Americans","05A - Appropriation","5449","6000","5352"
"2010-0103-0J86-3792800-05A","2010","Administration and Regulation","Human Rights, Department of","0103 - Federal Economic Stimulus and Jobs Holding Fund","0J86 - Division of Community Action Agencies","3792800","State Fiscal year 09 DCAA IDA f","05A - Appropriation","0","150000","0"
"2010-0943-063S-379063S-05A","2010","Administration and Regulation","Human Rights, Department of","0943 - Technology Reinvestment Fund","063S - Infrastructure for Integrating Justice Data Systems","379063S","Infrastructure for Integrating Justice Data Systems","05A - Appropriation","0","0","361072"
"2010-0001-0Q44-4289600-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q44 - Indigent Defense Appropriation","4289600","Indigent Defense","05A - Appropriation","26633314","31282538","24009163"
"2010-0001-0Q50-427013R-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q50 - Child Advocacy Board","427013R","Training & Technology Roll Frd","05A - Appropriation","-327834","0","0"
"2010-0001-0Q50-4270300-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q50 - Child Advocacy Board","4270300","Foster Care Review Board","05A - Appropriation","1398277","1398277","1272631"
"2010-0001-0Q50-4270400-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q50 - Child Advocacy Board","4270400","CASA","05A - Appropriation","1567191","1567191","1610565"
"2010-0001-0Q50-4270420-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q50 - Child Advocacy Board","4270420","CASA Training","05A - Appropriation","0","0","37171"
"2010-0001-0Q51-4277600-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q51 - Employment Appeal Board","4277600","Employment Appeal Board","05A - Appropriation","53224","60047","51465"
"2010-0001-0Q60-4289900-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q60 - Public Defender","4289900","Public Defender","05A - Appropriation","22247829","22247829","21743182"
"2010-0001-0Q61-4272001-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q61 - Administration Division","4272001","Administration Division","05A - Appropriation","2073543","2331031","2005011"
"2010-0001-0Q63-4273001-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q63 - Administrative Hearings Div.","4273001","Administrative Hearings Div","05A - Appropriation","700468","787705","677317"
"2010-0001-0Q64-4274004-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q64 - Investigations Division","4274004","Investigations Division","05A - Appropriation","1629666","1689221","1452962"
"2010-0001-0Q65-4275001-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q65 - Health Facilities Division","4275001","Health Facilities Division","05A - Appropriation","2507242","2601967","2235383"
"2010-0001-0Q68-4298120-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q68 - Pari-Mutuel Regulation","4298120","Pari-Mutuel Regulation","05A - Appropriation","2606484","2930682","2930682"
"2010-0001-0Q69-4298140-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0001 - General Fund","0Q69 - Riverboat Regulation","4298140","Excursion Boat Regulation","05A - Appropriation","2996914","3372069","3372069"
"2010-0016-0Q73-427Q73A-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0016 - Senior Living Trust Fund","0Q73 - DIA-Asst Living/Adult Day Care","427Q73A","Assisted Living Program","05A - Appropriation","1339527","1339527","1339527"
"2010-0166-0Q70-427Q70A-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0166 - DIA - Use Tax Clearing","0Q70 - DIA - Use Tax","427Q70A","Dia - Use Tax Appropriation","05A - Appropriation","1623897","1623897","0"
"2010-0810-0Q45-4270810-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0810 - Road Use Tax Fund","0Q45 - DIA - Use Tax","4270810","Road Use Tax -DIA","05A - Appropriation","1623897","1623897","1623897"
"2010-0988-0Q41-4274014-05A","2010","Administration and Regulation","Inspections & Appeals, Department of","0988 - Federal Recovery and Reinvestment Fund","0Q41 - DIA Health Facility/Investigations","4274014","DIA Health Facility/Investigations","05A - Appropriation","0","0","400000"
"2010-0433-0C54-3360C54-05A","2010","Administration and Regulation","Iowa Communications Network","0433 - Revenue Bonds Capitals Fund","0C54 - Broadband Deployment and Sustainability Grants","3360C54","Broadband Deployment and Sustainability Grants","05A - Appropriation","0","0","25000000"
"2010-0943-004U-3364U10-05A","2010","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","004U - ICN Equipment Replacement - TRF","3364U10","ICN Major Equipment Replacement - TRF FY10","05A - Appropriation","2211863","2211863","2211863"
"2010-0943-005U-33605U9-05A","2010","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","005U - Generator Replacement - TRF","33605U9","Generator Replacement - TRF FY09","05A - Appropriation","2755246","2755246","2755246"
"2010-0943-006U-33606U9-05A","2010","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","006U - ICN Fiber Redundancy - TRF","33606U9","ICN Fiber Redundency - TRF 09","05A - Appropriation","2320000","2320000","2320000"
"2010-0001-0P43-2130006-05A","2010","Administration and Regulation","Iowa Division of Banking (Commerce)","0001 - General Fund","0P43 - Banking Division","2130006","Bank Bureau","05A - Appropriation","6770393","7727901","0"
"2010-0001-0P43-2130008-05A","2010","Administration and Regulation","Iowa Division of Banking (Commerce)","0001 - General Fund","0P43 - Banking Division","2130008","Finance Bureau","05A - Appropriation","934769","934769","0"
"2010-0019-0P55-213BK01-05A","2010","Administration and Regulation","Iowa Division of Banking (Commerce)","0019 - Commerce Revolving Fund","0P55 - Banking Division","213BK01","Bank Bureau","05A - Appropriation","0","0","7727901"
"2010-0019-0P55-213FB01-05A","2010","Administration and Regulation","Iowa Division of Banking (Commerce)","0019 - Commerce Revolving Fund","0P55 - Banking Division","213FB01","Finance Bureau","05A - Appropriation","0","0","934769"
"2010-0001-0P44-2145001-05A","2010","Administration and Regulation","Iowa Division of Credit Unions (Commerce)","0001 - General Fund","0P44 - Credit Union Division","2145001","Credit Union Operations","05A - Appropriation","1537133","1727995","0"
"2010-0019-0P56-2145000-05A","2010","Administration and Regulation","Iowa Division of Credit Unions (Commerce)","0019 - Commerce Revolving Fund","0P56 - Credit Union Division","2145000","Credit Union Operations","05A - Appropriation","0","0","1727995"
"2010-0001-0P21-1400001-05A","2010","Administration and Regulation","Iowa Ethics & Campaign Disclosure Board","0001 - General Fund","0P21 - Iowa Ethics & Campaign Disclosure Board","1400001","Administration","05A - Appropriation","188039","249644","210228"
"2010-0001-0P21-1400002-05A","2010","Administration and Regulation","Iowa Ethics & Campaign Disclosure Board","0001 - General Fund","0P21 - Iowa Ethics & Campaign Disclosure Board","1400002","Audit & Compliance","05A - Appropriation","225338","225338","230649"
"2010-0001-0P21-1403002-05A","2010","Administration and Regulation","Iowa Ethics & Campaign Disclosure Board","0001 - General Fund","0P21 - Iowa Ethics & Campaign Disclosure Board","1403002","Ethics","05A - Appropriation","81996","81996","82123"
"2010-0943-020P-1400003-05A","2010","Administration and Regulation","Iowa Ethics & Campaign Disclosure Board","0943 - Technology Reinvestment Fund","020P - Electronic Filing","1400003","Electronic Filing","05A - Appropriation","0","0","15000"
"2010-0001-0P32-2160P32-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P32 - Senior Health Insurance Information Program","2160P32","Senior Health Insurance Information Program","05A - Appropriation","54492","60000","52253"
"2010-0001-0P41-2160P41-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P41 - Health Insurance Oversight","2160P41","Health Insurance Oversight","05A - Appropriation","72657","80000","0"
"2010-0001-0P45-2161101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2161101","Administration","05A - Appropriation","798830","798830","0"
"2010-0001-0P45-2162101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2162101","Examinations","05A - Appropriation","56769","56769","0"
"2010-0001-0P45-2163101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2163101","Market Regulation","05A - Appropriation","1295266","1295266","0"
"2010-0001-0P45-2164101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2164101","Producer & Product Regulation","05A - Appropriation","1277342","1277342","0"
"2010-0001-0P45-2165101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2165101","Securities","05A - Appropriation","1176332","1176332","0"
"2010-0001-0P45-2167101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2167101","Cmms Grant","05A - Appropriation","4528","4528","0"
"2010-0001-0P45-2168101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2168101","Fraud Bureau","05A - Appropriation","-108370","453292","0"
"2010-0019-0P57-216ADMN-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05A - Appropriation","0","0","4881216"
"2010-0001-0P48-2174000-05A","2010","Administration and Regulation","Iowa Professional Licensing Bureau (Commerce)","0001 - General Fund","0P48 - Professional Licensing Bureau","2174000","Prof Lic Gen Fund Appr","05A - Appropriation","860747","967522","900553"
"2010-0087-0P30-2174000-05A","2010","Administration and Regulation","Iowa Professional Licensing Bureau (Commerce)","0087 - State Housing Trust Fund","0P30 - Housing Improvement Fund Field Auditor","2174000","Prof Lic Gen Fund Appr","05A - Appropriation","62317","0","62317"
"2010-0001-0P49-2191100-05A","2010","Administration and Regulation","Iowa Utilities Board (Commerce)","0001 - General Fund","0P49 - Utilities Division","2191100","Board","05A - Appropriation","7795527","7795527","0"
"2010-0001-0P49-2191200-05A","2010","Administration and Regulation","Iowa Utilities Board (Commerce)","0001 - General Fund","0P49 - Utilities Division","2191200","IUB Green Building","05A - Appropriation","-871128","0","0"
"2010-0019-0P58-2191100-05A","2010","Administration and Regulation","Iowa Utilities Board (Commerce)","0019 - Commerce Revolving Fund","0P58 - Utilities Division","2191100","Board","05A - Appropriation","0","0","7795527"
"2010-0791-0D36-5534110-05A","2010","Administration and Regulation","IPERS Administration","0791 - IPERS Fund","0D36 - IPERS Administration","5534110","Ipers Administration","05A - Appropriation","18001480","18001480","18001480"
"2010-0001-0809-5320001-05A","2010","Administration and Regulation","Management, Department of","0001 - General Fund","0809 - Special Olympics Fund","5320001","Special Olympics Fund","05A - Appropriation","45411","50000","50000"
"2010-0001-0817-5320023-05A","2010","Administration and Regulation","Management, Department of","0001 - General Fund","0817 - Indian Settlement Officer","5320023","Indian Settlement Officer","05A - Appropriation","22705","25000","0"
"2010-0001-0890-5320020-05A","2010","Administration and Regulation","Management, Department of","0001 - General Fund","0890 - Appeal Board Claims","5320020","State Appeal Board Claims","05A - Appropriation","3984786","4387500","3984786"
"2010-0001-0D01-5321100-05A","2010","Administration and Regulation","Management, Department of","0001 - General Fund","0D01 - Management Departmental Oper.","5321100","Administration","05A - Appropriation","2999981","3372388","2811511"
"2010-0001-0D35-5320D35-05A","2010","Administration and Regulation","Management, Department of","0001 - General Fund","0D35 - Property Tax Credit Fund","5320D35","Property Tax Credit Fund","05A - Appropriation","154673400","44400000","101395597"
"2010-0017-001D-53201D0-05A","2010","Administration and Regulation","Management, Department of","0017 - Rebuild Iowa Infrastructure Fund","001D - Technology Reinvestment Fund Appropriation from RIIF","53201D0","Technology Reinvestment Fund Appropriation from RIIF","05A - Appropriation","14500000","17500000","14525000"
"2010-0017-030E-53230E1-05A","2010","Administration and Regulation","Management, Department of","0017 - Rebuild Iowa Infrastructure Fund","030E - Environment First Fund Appropriation","5.32E+05","Environment First Fund Appropriatio","05A - Appropriation","42000000","42000000","42000000"
"2010-0022-0DA1-5320DA1-05A","2010","Administration and Regulation","Management, Department of","0022 - Cash Reserve Fund","0DA1 - Property Tax Credit Fund","5320DA1","Cash Reserve Appropriation to Property Tax Credit Fund","05A - Appropriation","0","0","54684481"
"2010-0810-0D23-532D230-05A","2010","Administration and Regulation","Management, Department of","0810 - Road Use Tax Fund","0D23 - DOM Road Use Tax Fund Appropriation","532D230","Dom Rut Operations","05A - Appropriation","56000","56000","56000"
"2010-0988-0DA2-5320DA2-05A","2010","Administration and Regulation","Management, Department of","0988 - Federal Recovery and Reinvestment Fund","0DA2 - DOM Operations FRRF","5320DA2","DOM Operations FRRF","05A - Appropriation","0","0","200000"
"2010-0001-0R50-6010R50-05A","2010","Administration and Regulation","Rebuild Iowa Office","0001 - General Fund","0R50 - Rebuild Iowa Office","6010R50","Rebuild Iowa Office","05A - Appropriation","0","0","198277"
"2010-0001-0819-6250819-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0819 - Livestock Producers Credit","6250819","Livestock Producers Credit","05A - Appropriation","0","2000000","0"
"2010-0001-0872-6252003-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","138502","152500","138502"
"2010-0001-0T01-625AC00-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","9125546","9125546","8846162"
"2010-0001-0T01-625CE00-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625CE00","Collection Enterprise","05A - Appropriation","-968959","0","0"
"2010-0001-0T01-625FM00-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","6039282","6039282","5333680"
"2010-0001-0T01-625IR00-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","2432972","2432972","2453201"
"2010-0001-0T01-625PP00-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","2919690","2919690","2904463"
"2010-0001-0T01-625TM00-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625TM00","Tech & Info Mgmt Division","05A - Appropriation","3460161","3460161","2569595"
"2010-0001-0T01-625TP00-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","3323604","3323604","3147587"
"2010-0001-0T04-625T040-05A","2010","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","22705","25000","21768"
"2010-0017-0T10-6250T10-05A","2010","Administration and Regulation","Revenue, Department of","0017 - Rebuild Iowa Infrastructure Fund","0T10 - SAVE Appropriation","6250T10","SAVE Appropriation","05A - Appropriation","10000000","10000000","10000000"
"2010-0469-0T11-6250T11-05A","2010","Administration and Regulation","Revenue, Department of","0469 - Property Tax Credit Fund","0T11 - Homestead Property Tax Credit - PTCF","6250T11","Property Tax Credit - PTCF","05A - Appropriation","49348103","99254781","100658781"
"2010-0469-0T12-6250T12-05A","2010","Administration and Regulation","Revenue, Department of","0469 - Property Tax Credit Fund","0T12 - Agricultural Land and Family Farm Tax Credits - PTCF","6250T12","Ag Land and Family Farm - PTCF","05A - Appropriation","34610183","34610183","34610183"
"2010-0469-0T13-6250T13-05A","2010","Administration and Regulation","Revenue, Department of","0469 - Property Tax Credit Fund","0T13 - Military Service Tax Credit - PTCF","6250T13","Military Tax Credit - PTCF","05A - Appropriation","2800000","2800000","2400000"
"2010-0469-0T14-6250T14-05A","2010","Administration and Regulation","Revenue, Department of","0469 - Property Tax Credit Fund","0T14 - Elderly and Disabled Tax Credit and Reimbursement - PTCF","6250T14","Elderly & Disabled Tax Credit - PTCF","05A - Appropriation","23204000","23204000","22200000"
