"datayear","chapter","cstate","cname","description","premiums_written","losses_paid","taxes_paid","cocode","active_code"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Products Liability","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Private Passenger Auto No Fault (pip)","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Other Private Passenger Auto Liability","1564112","838010","22333","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Commercial Auto No Fault (pip)","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Other Commerical Auto Liability","90602","7757","1294","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Private Passenger Physical Damage","1507244","1223499","21521","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Commercial Auto Physical Damage","45269","118908","646","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Aircraft","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Fidelity","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Surety","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Burglary and Theft","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Boiler and Machinery","1833","1092","26","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Credit","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Warranty","0","0","0","44725","2894"
"2019","515.48","WI","1st Auto & Casualty Insurance Company","Aggregate Write-In","0","0","0","44725","2894"
"2019","515.48","CA","21st Century Casualty Company","Fire","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Allied Lines","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Multiple Peril Crop","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Federal Flood","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Farmowners Multiple Peril","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Homeowners Multiple Peril","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Commerical Multiple Peril (Non-liability portion)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Commerical Multiple Peril (Liability portion)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Mortgage Guaranty","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Ocean Marine","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Inland Marine","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Financial Guaranty","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Medical Professional Liability","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Earthquake","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Group Accident and Health (b)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Credit Accident and Health (Group and Individual)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Collectively Renewable Accident and Health (b)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Non-Cancelable Accident and Health (b)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Guaranteed Renewable Accident and Health (b)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Non-Renewable for Stated Reasons only (b)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Other Accident only","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Medicare Title XVIII","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","All other Accident and Health (b)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Federal Employees Health Benefits Program Premium (b)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Workers Compensation","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Other Liability - Occcurence","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Other Liability - Claims Made","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Excess Workers Compensation","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Products Liability","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Private Passenger Auto No Fault (pip)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Other Private Passenger Auto Liability","0","0","844","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Commercial Auto No Fault (pip)","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Other Commerical Auto Liability","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Private Passenger Physical Damage","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Commercial Auto Physical Damage","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Aircraft","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Fidelity","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Surety","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Burglary and Theft","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Boiler and Machinery","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Credit","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Warranty","0","0","0","36404","2988"
"2019","515.48","CA","21st Century Casualty Company","Aggregate Write-In","0","0","0","36404","2988"
"2019","515.48","PA","21st Century Centennial Insurance Company","Fire","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Allied Lines","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Multiple Peril Crop","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Federal Flood","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Farmowners Multiple Peril","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Homeowners Multiple Peril","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Commerical Multiple Peril (Non-liability portion)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Commerical Multiple Peril (Liability portion)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Mortgage Guaranty","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Ocean Marine","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Inland Marine","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Financial Guaranty","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Medical Professional Liability","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Earthquake","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Group Accident and Health (b)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Credit Accident and Health (Group and Individual)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Collectively Renewable Accident and Health (b)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Non-Cancelable Accident and Health (b)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Guaranteed Renewable Accident and Health (b)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Non-Renewable for Stated Reasons only (b)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Other Accident only","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Medicare Title XVIII","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","All other Accident and Health (b)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Federal Employees Health Benefits Program Premium (b)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Workers Compensation","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Other Liability - Occcurence","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Other Liability - Claims Made","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Excess Workers Compensation","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Products Liability","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Private Passenger Auto No Fault (pip)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Other Private Passenger Auto Liability","0","0","850","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Commercial Auto No Fault (pip)","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Other Commerical Auto Liability","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Private Passenger Physical Damage","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Commercial Auto Physical Damage","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Aircraft","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Fidelity","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Surety","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Burglary and Theft","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Boiler and Machinery","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Credit","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Warranty","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Centennial Insurance Company","Aggregate Write-In","0","0","0","34789","2093"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Fire","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Allied Lines","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Multiple Peril Crop","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Federal Flood","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Farmowners Multiple Peril","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Homeowners Multiple Peril","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Commerical Multiple Peril (Non-liability portion)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Commerical Multiple Peril (Liability portion)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Mortgage Guaranty","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Ocean Marine","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Inland Marine","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Financial Guaranty","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Medical Professional Liability","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Earthquake","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Group Accident and Health (b)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Credit Accident and Health (Group and Individual)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Collectively Renewable Accident and Health (b)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Non-Cancelable Accident and Health (b)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Guaranteed Renewable Accident and Health (b)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Non-Renewable for Stated Reasons only (b)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Other Accident only","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Medicare Title XVIII","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","All other Accident and Health (b)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Federal Employees Health Benefits Program Premium (b)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Workers Compensation","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Other Liability - Occcurence","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Other Liability - Claims Made","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Excess Workers Compensation","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Products Liability","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Private Passenger Auto No Fault (pip)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Other Private Passenger Auto Liability","0","0","850","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Commercial Auto No Fault (pip)","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Other Commerical Auto Liability","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Private Passenger Physical Damage","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Commercial Auto Physical Damage","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Aircraft","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Fidelity","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Surety","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Burglary and Theft","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Boiler and Machinery","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Credit","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Warranty","0","0","0","43974","2648"
"2019","515.48","PA","21st Century Indemnity Insurance Company","Aggregate Write-In","0","0","0","43974","2648"
"2019","515.48","CA","21st Century Insurance Company","Fire","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Allied Lines","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Multiple Peril Crop","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Federal Flood","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Farmowners Multiple Peril","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Homeowners Multiple Peril","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Commerical Multiple Peril (Non-liability portion)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Commerical Multiple Peril (Liability portion)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Mortgage Guaranty","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Ocean Marine","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Inland Marine","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Financial Guaranty","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Medical Professional Liability","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Earthquake","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Group Accident and Health (b)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Credit Accident and Health (Group and Individual)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Collectively Renewable Accident and Health (b)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Non-Cancelable Accident and Health (b)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Guaranteed Renewable Accident and Health (b)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Non-Renewable for Stated Reasons only (b)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Other Accident only","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Medicare Title XVIII","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","All other Accident and Health (b)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Federal Employees Health Benefits Program Premium (b)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Workers Compensation","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Other Liability - Occcurence","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Other Liability - Claims Made","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Excess Workers Compensation","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Products Liability","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Private Passenger Auto No Fault (pip)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Other Private Passenger Auto Liability","0","0","844","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Commercial Auto No Fault (pip)","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Other Commerical Auto Liability","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Private Passenger Physical Damage","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Commercial Auto Physical Damage","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Aircraft","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Fidelity","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Surety","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Burglary and Theft","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Boiler and Machinery","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Credit","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Warranty","0","0","0","12963","2989"
"2019","515.48","CA","21st Century Insurance Company","Aggregate Write-In","0","0","0","12963","2989"
"2019","515.48","NY","21st Century North America Insurance Company","Fire","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Allied Lines","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Multiple Peril Crop","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Federal Flood","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Farmowners Multiple Peril","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Homeowners Multiple Peril","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Commerical Multiple Peril (Non-liability portion)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Commerical Multiple Peril (Liability portion)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Mortgage Guaranty","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Ocean Marine","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Inland Marine","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Financial Guaranty","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Medical Professional Liability","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Earthquake","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Group Accident and Health (b)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Credit Accident and Health (Group and Individual)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Collectively Renewable Accident and Health (b)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Non-Cancelable Accident and Health (b)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Guaranteed Renewable Accident and Health (b)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Non-Renewable for Stated Reasons only (b)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Other Accident only","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Medicare Title XVIII","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","All other Accident and Health (b)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Federal Employees Health Benefits Program Premium (b)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Workers Compensation","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Other Liability - Occcurence","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Other Liability - Claims Made","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Excess Workers Compensation","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Products Liability","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Private Passenger Auto No Fault (pip)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Other Private Passenger Auto Liability","-2622","25893","135","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Commercial Auto No Fault (pip)","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Other Commerical Auto Liability","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Private Passenger Physical Damage","-4952","-737","-216","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Commercial Auto Physical Damage","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Aircraft","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Fidelity","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Surety","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Burglary and Theft","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Boiler and Machinery","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Credit","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Warranty","0","0","0","32220","1962"
"2019","515.48","NY","21st Century North America Insurance Company","Aggregate Write-In","0","0","0","32220","1962"
"2019","515.48","CO","21st Century Pacific Insurance Company","Fire","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Allied Lines","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Multiple Peril Crop","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Federal Flood","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Farmowners Multiple Peril","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Homeowners Multiple Peril","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Commerical Multiple Peril (Non-liability portion)","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Commerical Multiple Peril (Liability portion)","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Mortgage Guaranty","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Ocean Marine","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Inland Marine","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Financial Guaranty","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Medical Professional Liability","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Earthquake","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Group Accident and Health (b)","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Credit Accident and Health (Group and Individual)","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Collectively Renewable Accident and Health (b)","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Non-Cancelable Accident and Health (b)","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Guaranteed Renewable Accident and Health (b)","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Non-Renewable for Stated Reasons only (b)","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Other Accident only","0","0","0","23795","1434"
"2019","515.48","CO","21st Century Pacific Insurance Company","Medicare Title XVIII","0","0","0","23795","1434"
