"levyauthority","levyauthorityname","year","ur_number","project_name","project_desc","project_class","physically_complete","payments_complete","coordinates"
"42G388","ACKLEY","2021","35001","Flores Construction","Development Rebate for new building","Industrial/Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2021","35001","Williams Excavating","Development Rebate for new building","Industrial/Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2021","35001","LaVelle Mini Storage","Development Rebate for property","Industrial/Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2021","35001","4 County Seed Innovations","Development Rebate for new building","Industrial/Manufacturing Property","YES","YES","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2021","35001","2014 Industrial Park","Industrial Park Water & Sanitary Sewer","Roads, Bridges & Utilities","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2021","35001","HH Construction","Development Rebate for new building","Industrial/Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2021","35001","2016 RISE Street Project","Industrial Park Streets","Roads, Bridges & Utilities","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","42008","Eichmeier Motor Company","tax rebate for addition to existing facility","Commercial - retail","YES","YES","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","35001","Williams Excavating","Development Rebate for new building","Industrial / Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2020","35001","2014 Industrial Park","Industrial Park Water & Sanitary Sewer","Roads, Bridges & Utilities","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2020","35001","Williams Excavating","Development Rebate for new building","Industrial / Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","42018","Scallon Lawn Care","Development rebate for new facility","Commercial - retail","YES","YES","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","35001","4 County Seed Innovations","Development Rebate for new building","Industrial / Manufacturing Property","YES","YES","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2020","35001","Flores Construction","Development Rebate for new building","Industrial / Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","35001","HH Construction","Development Rebate for new building","Industrial / Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","35001","2016 RISE Street Project","Industrial Park Streets","Roads, Bridges & Utilities","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2020","35001","LaVelle Mini Storage","Development Rebate for property","Industrial / Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","35001","2014 Industrial Park","Industrial Park Water & Sanitary Sewer","Roads, Bridges & Utilities","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2020","35001","HH Construction","Development Rebate for new building","Industrial / Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","35001","LaVelle Mini Storage","Development Rebate for property","Industrial / Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2020","35001","4 County Seed Innovations","Development Rebate for new building","Industrial / Manufacturing Property","YES","YES","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","35001","Flores Construction","Development Rebate for new building","Industrial / Manufacturing Property","YES","NO","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2019","42008","Ackley Recreation Center","tax rebate for new facility","Recreational facilities (lake development, parks, ball fields, trails)","YES","YES","POINT (-93.0532553 42.5541451)"
"42G388","ACKLEY","2020","35001","2016 RISE Street Project","Industrial Park Streets","Roads, Bridges & Utilities","YES","NO","POINT (-93.0532553 42.5541451)"
"01G001","ADAIR","2018","1010","Urban Renewal Director","Personnel","Residential property (classified residential)","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2013","1004","2012 Streets and Sidewalk Project","Sidewalk and Road Costs","Roads, Bridges & Utilities","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2012","1004","QUALITY HOMES","MANUFACTURED PRE-BUIILT HOMES","Industrial/manufacturing property","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2017","1004","5th Street Bridge/Engineering","Historic Bridge Replacement/Repair","Roads, Bridges & Utilities","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2015","1004","5th Street Bridge/Engineering","Historic Bridge Replacement/Repair","Roads, Bridges & Utilities","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2018","1004","5th Street Bridge/Engineering","Historic Bridge Replacement/Repair","Roads, Bridges & Utilities","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2012","1004","2ND STREET","REPLACE APPROACH TO BRIDGE & STREET","Roads, Bridges & Utilities","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2018","1010","Housing Down Payment","Down Payment Assistance","Low and Moderate Income Housing","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2013","1004","5th Street Bridge","Bridge Replacement and Related Costs","Roads, Bridges & Utilities","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2015","1004","2012 Streets and Sidewalk Project","Sidewalk and Road Costs","Roads, Bridges & Utilities","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2014","1004","2012 Streets and Sidewalk Project","Sidewalk and Road Costs","Roads, Bridges & Utilities","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2018","1010","Housing Demolition","Slum and Blight Clearand","Low and Moderate Income Housing","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2017","1004","Downtown/Bridge Projects","Downtown facade and Bridge","Main Street Iowa Program - Iowa Economic Development Authority","1","1","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2012","1004","ADAIR STREET","PLANNING & DESIGN ENGINEERING FEES","Roads, Bridges & Utilities","NO","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2016","1004","5th Street Bridge/Engineering","Historic Bridge Replacement/Repair","Roads, Bridges & Utilities","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2017","1004","Downtown/Bridge Projects","Downtown facade and Bridge","Main Street Iowa Program-Iowa Economic Development Authority","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2014","1004","5th Street Bridge","Bridge Replacement and Related Costs","Roads, Bridges & Utilities","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2012","1004","2ND STREET BRIDGE","REPLACE WOODEN BRIDGE","Roads, Bridges & Utilities","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2018","1004","Downtown/Bridge Projects","Downtown facade and Bridge","Main Street Iowa Program-Iowa Economic Development Authority","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2012","1004","WEST CENTRAL CO-OP","RELOCATE SEWER LINE","Agribusiness","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2017","1004","5th Street Bridge/Engineering","Historic Bridge Replacement/Repair","Roads, Bridges & Utilities","0","0","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2016","1004","Downtown/Bridge Projects","Downtown facade and Bridge","Main Street Iowa Program-Iowa Economic Development Authority","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2021","01004","Community Development","Housing, Business, Etc","Main Street Iowa Program - Iowa Economic Development Authority","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2021","01010","Housing Programs and Mngmt","Slum and Blight Clearance","Low and Moderate Income Housing","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2021","01010","Urban Renewal Director","Staff","Administrative Expenses","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2021","01004","Streets Plan","Bridges and Roads","Roads, Bridges & Utilities","YES","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2021","01010","Wilson Welding","Welding Shop/NAPA","Industrial/Manufacturing Property","YES","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2020","1010","Urban Renewal Director","Staff","Administrative expenses","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2019","1004","Downtown/Bridge Projects","Downtown facade and Bridge","Main Street Iowa Program-Iowa Economic Development Authority","YES","YES","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2020","1004","Community Development","Housing, Business, Etc","Main Street Iowa Program-Iowa Economic Development Authority","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2020","1004","5th Street Bridge/Engineering","Historic Bridge Replacement/Repair","Roads, Bridges & Utilities","YES","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2019","1004","5th Street Bridge/Engineering","Historic Bridge Replacement/Repair","Roads, Bridges & Utilities","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2020","1010","Housing Programs and Mngmt","Slum and Blight Clearance","Low and Moderate Income Housing","NO","NO","POINT (-94.6435862 41.5005428)"
"01G001","ADAIR","2019","1010","Housing Programs and Mngmt","Slum and Blight Clearance","Low and Moderate Income Housing","NO","NO","POINT (-94.6435862 41.5005428)"
"1","ADAIR COUNTY","2018","1009","L-TBRW282--73-01","Bridge Walnut W28 North (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2013","1009","LFM-T-Box28-7X-01 Box Culvert","N-28 Summit Box Culvert","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","L-TBRW289--73-01","Bridge Walnut W28","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","Series 2015 Bond","5,000,000 TIF Bond Expense","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2014","1009","L-TBRW289--73-01","Bridge Walnut W28","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","LFM-TBRW3J--7X-01","Bridge Jackson W-3 (14 Bond)","Roads, Bridges & Utilities","1","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","LFM-TRCBW5N--7X-01","W-5 Summerset N Box Culvert","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","LFM-TRCB W22S--7X-01","Culvert Ext W22 Summit #4","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","L-TBCN14S--73-01","Culvert Ext N14 Summit Site 12","Roads, Bridges & Utilities","YES","YES","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","L-TBRG19W","N-19 Washington Bridge","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","Granular Surfacing","Rocking roads within the UR area","Roads, Bridges & Utilities","0","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","LFM-TBRW32J--73-01","W-32 Jackson Bridge (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","L-TBRG19W","N-19 Washington Bridge (15 Bond)","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","LFM-LBRN19W--7X-01","N-19 Washington Bridge","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","LFM-THMAG30-7X-01","G-30 HMA Paving & Culvert Extension","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","LFM-TRCBW5S--7X-01","W-5 Summerset S Box Culvert (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","Economic Development","Midwest Partnership","Administrative expenses","0","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","Series 2015 Bond","5,000,000 TIF Bond Expense","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2014","1009","L-TBCW23S--73-01","Culvert Ext W23 Summit Site 8","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","L-TBRW7--73-01","N-7 Walnut Box Culvert","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2013","1009","LFM-T-Cul17-7X-01","Bridge Walnut W-17","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","L-TBRW7--73-01","N-7 Walnut Box Culvert (14 Bond)","Roads, Bridges & Utilities","1","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","LFM-THMAN54--7X-01","N-54 HMA Paving (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","L-LRCBW15--73-01","Culvert w15 Summit","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","LFM-TBRW3J--7X-01","Bridge Jackson W-3","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2014","1009","Granular Surfacing","Rocking roads within the UR area","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","LFM-TRCB W22S--7X-01","Culvert Ext W22 Summit #4","Roads, Bridges & Utilities","YES","YES","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2012","1009","G-27 Road","Grinding, Milling, Surfacing G-27","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","Series 2015 Bond","5,000,000 TIF Bond Expense","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2014","1009","LFM-THMAN54--7X-01","N-54 HMA Paving","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","Economic Development","Midwest Partnership","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","LTBRWN7W--73-01","Bridge Walnut N-7","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2013","1009","L-TBRW26-73-01","Bridge Summit W-26","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","LFM-LRCN20J--7X-01","RCB Culvert Replacement","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2012","1009","TIF Bonding","Bonding to pay for roads and bridges","Administrative expenses","YES","YES","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","L-TBRW282--73-01","Bridge Walnut W28 North","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2014","1009","LFM-THMAG30-7X-01","G-30 HMA Paving & Culvert Extension","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","L-TBRW289--73-01","Bridge Walnut W28 (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","Series 2011 Bond","3,000,000 TIF Bond Expense","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","Series 2014 Bond","5,085,000 TIF Bond Expense","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2013","1009","Granular Surfacing","Rocking roads within the UR area","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","LFM-THMAN54--7X-01","N-54 HMA Paving (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","L-TBRW282--73-01","Bridge Walnut W28 North","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","L-TBCN12S","N-12 Summit RCB (14 Bond)","Roads, Bridges & Utilities","1","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2014","1009","L-TBCW28S-73-01","Culvert Ext W28 Summit Site 6","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","LFM-TRCBW5N--7X-01","W-5 Summerset N Box Culvert (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2013","1009","Administrative Expenses","TIF Bonding and UR Plan Development","Administrative expenses","YES","YES","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2014","1009","LFM-TRCBW22S--7X-01","Driveways","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","Series 2017 Bond","4,206,000 TIF Bond Expense","Administrative expenses","0","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","Series 2017 Bond","4,206,000 TIF Bond Expense","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","LFM-TRCBW5N--7X-01","W-5 Summerset N Box Culvert (14 Bond)","Roads, Bridges & Utilities","1","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","L-TBCW28S-73-01","Culvert Ext W28 Summit Site 6","Roads, Bridges & Utilities","YES","YES","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","LFM-TRCBW5S--7X-01","W-5 Summerset S Box Culvert","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","L-TBCN14S--73-01","Culvert Ext N14 Summit Site 12","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2013","1009","W-34 Summit Bridge Approach","Bridge Summit W-34","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","L-TBCN12S","N-12 Summit RCB (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2014","1009","L-LRCBW15--73-01","Culvert w15 Summit","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","L-TBRW282--73-01","Bridge Walnut W28 North (14 Bond)","Roads, Bridges & Utilities","1","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","L-TBRW289--73-01","Bridge Walnut W28","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","Granular Surfacing","Rocking roads within the UR area","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2013","1009","G-27 Road","Grinding, Milling, Surfacing G-27","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","L-TBCW23S--73-01","Culvert Ext W23 Summit Site 8","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","L-TBRW7--73-01","N-7 Walnut Box Culvert","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","LFM-CIPHMAN72--7X-01","CIP/HMA Resurfacing Font.Rd. N","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","LFM-TBRW17E--7X-01","W17 Eureka Bridge (14 Bond)","Roads, Bridges & Utilities","1","0","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","LFM-TPATG27--7X-01","G27 HMA  Paving","Roads, Bridges & Utilities","YES","YES","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","Economic Development","Midwest Partnership","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2012","1009","LFM-T-Box28-7X-01 Box Culvert","N-28 Summit Box Culvert","Roads, Bridges & Utilities","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","LFM-TBRW3J--7X-01","Bridge Jackson W-3 (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2016","1009","LFM-TCN54W10--7X-01","Culvert Ext W10&W15 Summit","Roads, Bridges & Utilities","YES","YES","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2017","1009","LFM-TRCBW5S--7X-01","W-5 Summerset S Box Culvert (14 Bond)","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2018","1009","Series 2014 Bond","5,085,000 TIF Bond Expense","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2012","1009","Economic Development Funding","Midwest Partnership","Administrative expenses","NO","NO","POINT (-94.4709413 41.3307464)"
"1","ADAIR COUNTY","2015","1009","LFM-THMA(N-54)--7X-01","N-54 HMA","Roads, Bridges & Utilities","YES","NO","POINT (-94.4709413 41.3307464)"
