"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0001-0R40-5835700-05A","2010","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835700","PA Disaster 1688 - GF","05A - Appropriation","25000","25000","10096"
"2010-0001-0R40-5835702-05A","2010","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835702","PA Disaster 1705 GF","05A - Appropriation","35947","35947","5040"
"2010-0001-0R40-5835703-05A","2010","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835703","PA DR 1727 non-federal match funds","05A - Appropriation","29408","29408","5040"
"2010-0001-0R40-5835704-05A","2010","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835704","PA DR 1737 non-federal match funds","05A - Appropriation","36403","36403","10248"
"2010-0001-0R40-5835705-05A","2010","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835705","PA DR 1763 non-federal match funds","05A - Appropriation","32833","32833","54980"
"2010-0001-0R50-583OR50-05A","2010","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R50 - Rebuild Iowa Office","583OR50","Rebuild Iowa Office","05A - Appropriation","1254898","0","0"
"2010-0943-0R48-583R480-05A","2010","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","0R48 - 2-1-1 Call System","583R480","2-1-1 Call System","05A - Appropriation","0","0","250000"
"2011-0001-0R40-5834100-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","165160","165160","151893"
"2011-0001-0R40-5834200-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834200","Title III","05A - Appropriation","0","0","242503"
"2011-0001-0R40-5834201-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","37464","37464","7865"
"2011-0001-0R40-5834300-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","77050","77050","61849"
"2011-0001-0R40-5834350-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834350","Empg Personnel Costs","05A - Appropriation","1","1","1"
"2011-0001-0R40-5834360-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834360","EMPG State Match","05A - Appropriation","1350000","1350000","0"
"2011-0001-0R40-5834400-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","279687","279687","277890"
"2011-0001-0R40-5835600-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835600","HMGP Disaster 1688 - GF","05A - Appropriation","8975","8975","8036"
"2011-0001-0R40-5835601-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835601","HMGP Disaster 1705 - GF","05A - Appropriation","3211","3211","3657"
"2011-0001-0R40-5835602-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835602","HMGP DR 1727 non-federal match funds","05A - Appropriation","1567","1567","1555"
"2011-0001-0R40-5835604-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835604","HMGP DR 1763 non-federal match funds","05A - Appropriation","29600","29600","14418"
"2011-0001-0R40-5835700-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835700","PA Disaster 1688 - GF","05A - Appropriation","10096","10096","7524"
"2011-0001-0R40-5835702-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835702","PA Disaster 1705 GF","05A - Appropriation","5040","5040","4045"
"2011-0001-0R40-5835703-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835703","PA DR 1727 non-federal match funds","05A - Appropriation","5040","5040","2940"
"2011-0001-0R40-5835704-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835704","PA DR 1737 non-federal match funds","05A - Appropriation","10248","10248","3489"
"2011-0001-0R40-5835705-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835705","PA DR 1763 non-federal match funds","05A - Appropriation","54980","54980","33475"
"2011-0001-0R40-5835706-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835706","PA DR 1854 non-federal match funds","05A - Appropriation","0","0","5420"
"2011-0001-0R40-5835707-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835707","PA DR 1877 Non-federal match funds","05A - Appropriation","0","0","23127"
"2011-0001-0R40-5835708-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835708","PA DR 1880 Non-federal match funds","05A - Appropriation","0","0","48432"
"2011-0001-0R40-583EMPG-05A","2011","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","0","0","1140000"
"2012-0001-0R40-5834100-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","-49351","151891","0"
"2012-0001-0R40-5834200-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834200","Title III","05A - Appropriation","242503","242503","0"
"2012-0001-0R40-5834201-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","7865","7865","0"
"2012-0001-0R40-5834300-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","61849","61849","0"
"2012-0001-0R40-5834350-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834350","Empg Personnel Costs","05A - Appropriation","1","1","0"
"2012-0001-0R40-5834400-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","277890","277890","0"
"2012-0001-0R40-5835600-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835600","HMGP Disaster 1688 - GF","05A - Appropriation","8036","8036","0"
"2012-0001-0R40-5835601-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835601","HMGP Disaster 1705 - GF","05A - Appropriation","3657","3657","0"
"2012-0001-0R40-5835602-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835602","HMGP DR 1727 non-federal match funds","05A - Appropriation","1555","1555","0"
"2012-0001-0R40-5835604-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835604","HMGP DR 1763 non-federal match funds","05A - Appropriation","14418","14418","0"
"2012-0001-0R40-5835700-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835700","PA Disaster 1688 - GF","05A - Appropriation","7524","7524","0"
"2012-0001-0R40-5835702-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835702","PA Disaster 1705 GF","05A - Appropriation","4045","4045","0"
"2012-0001-0R40-5835703-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835703","PA DR 1727 non-federal match funds","05A - Appropriation","2940","2940","0"
"2012-0001-0R40-5835704-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835704","PA DR 1737 non-federal match funds","05A - Appropriation","3489","3489","0"
"2012-0001-0R40-5835705-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835705","PA DR 1763 non-federal match funds","05A - Appropriation","33475","33475","0"
"2012-0001-0R40-5835706-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835706","PA DR 1854 non-federal match funds","05A - Appropriation","5420","5420","0"
"2012-0001-0R40-5835707-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835707","PA DR 1877 Non-federal match funds","05A - Appropriation","23127","23127","0"
"2012-0001-0R40-5835708-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835708","PA DR 1880 Non-federal match funds","05A - Appropriation","48432","48432","0"
"2012-0001-0R40-5835709-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835709","PA DR 1928 Non-federal match funds","05A - Appropriation","1","1","0"
"2012-0001-0R40-5835710-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","5835710","PA DR 1930 Non-federal match funds","05A - Appropriation","1","1","0"
"2012-0001-0R40-583EMPG-05A","2012","Justice System","Homeland Security and Emergency Management","0001 - General Fund","0R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1140000","1140000","1836877"
"2013-0001-R40-5834100-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","0","0","196740"
"2013-0001-R40-5834100-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05P - Previously Enacted Appropriation","-49351","-49351","0"
"2013-0001-R40-5834200-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834200","Title III","05A - Appropriation","0","0","40000"
"2013-0001-R40-5834200-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834200","Title III","05P - Previously Enacted Appropriation","242503","242503","0"
"2013-0001-R40-5834201-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","0","0","983"
"2013-0001-R40-5834201-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05P - Previously Enacted Appropriation","7865","7865","0"
"2013-0001-R40-5834300-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","0","0","109116"
"2013-0001-R40-5834300-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05P - Previously Enacted Appropriation","61849","61849","0"
"2013-0001-R40-5834350-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834350","Empg Personnel Costs","05A - Appropriation","0","0","2"
"2013-0001-R40-5834350-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834350","Empg Personnel Costs","05P - Previously Enacted Appropriation","1","1","0"
"2013-0001-R40-5834400-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","0","0","192170"
"2013-0001-R40-5834400-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05P - Previously Enacted Appropriation","277890","277890","0"
"2013-0001-R40-5835500-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","0","0","139107"
"2013-0001-R40-5835600-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835600","HMGP Disaster 1688 - GF","05P - Previously Enacted Appropriation","8036","8036","0"
"2013-0001-R40-5835601-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835601","HMGP Disaster 1705 - GF","05P - Previously Enacted Appropriation","3657","3657","0"
"2013-0001-R40-5835602-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835602","HMGP DR 1727 non-federal match funds","05P - Previously Enacted Appropriation","1555","1555","0"
"2013-0001-R40-5835604-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835604","HMGP DR 1763 non-federal match funds","05P - Previously Enacted Appropriation","14418","14418","0"
"2013-0001-R40-5835609-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835609","HMGP DR 1930 non-federal match funds","05A - Appropriation","0","0","22933"
"2013-0001-R40-5835700-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835700","PA Disaster 1688 - GF","05P - Previously Enacted Appropriation","7524","7524","0"
"2013-0001-R40-5835702-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835702","PA Disaster 1705 GF","05P - Previously Enacted Appropriation","4045","4045","0"
"2013-0001-R40-5835703-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835703","PA DR 1727 non-federal match funds","05P - Previously Enacted Appropriation","2940","2940","0"
"2013-0001-R40-5835704-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835704","PA DR 1737 non-federal match funds","05P - Previously Enacted Appropriation","3489","3489","0"
"2013-0001-R40-5835705-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835705","PA DR 1763 non-federal match funds","05P - Previously Enacted Appropriation","33475","33475","0"
"2013-0001-R40-5835706-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835706","PA DR 1854 non-federal match funds","05P - Previously Enacted Appropriation","5420","5420","0"
"2013-0001-R40-5835707-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835707","PA DR 1877 Non-federal match funds","05P - Previously Enacted Appropriation","23127","23127","0"
"2013-0001-R40-5835708-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835708","PA DR 1880 Non-federal match funds","05P - Previously Enacted Appropriation","48432","48432","0"
"2013-0001-R40-5835709-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835709","PA DR 1928 Non-federal match funds","05P - Previously Enacted Appropriation","1","1","0"
"2013-0001-R40-5835710-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835710","PA DR 1930 Non-federal match funds","05P - Previously Enacted Appropriation","1","1","0"
"2013-0001-R40-5835714-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835714","PA DR 4018 non-federal match funds","05A - Appropriation","0","0","12451"
"2013-0001-R40-583EMPG-05A","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","918438","918438","1123375"
"2013-0001-R40-583EMPG-05P","2013","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05P - Previously Enacted Appropriation","221562","221562","0"
"2014-0001-R40-5834100-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","534140","196740","182296"
"2014-0001-R40-5834200-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834200","Title III","05A - Appropriation","40000","40000","0"
"2014-0001-R40-5834201-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","983","983","0"
"2014-0001-R40-5834300-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","109116","109116","121160"
"2014-0001-R40-5834300-05K","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05K - DAS Distribution","0","0","55346"
"2014-0001-R40-5834350-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834350","Empg Personnel Costs","05A - Appropriation","2","2","2"
"2014-0001-R40-5834380-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","0","0","40000"
"2014-0001-R40-5834400-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","192170","192170","187921"
"2014-0001-R40-5835500-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","139107","139107","489052"
"2014-0001-R40-5835609-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835609","HMGP DR 1930 non-federal match funds","05A - Appropriation","22933","22933","23822"
"2014-0001-R40-5835714-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835714","PA DR 4018 non-federal match funds","05A - Appropriation","12451","12451","0"
"2014-0001-R40-583EMPG-05A","2014","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1123375","1123375","1130024"
"2015-0001-R40-5830001-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5830001","Mass Notification System","05A - Appropriation","400000","0","0"
"2015-0001-R40-5834100-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","1087138","1474088","170442"
"2015-0001-R40-5834100-05P","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05P - Previously Enacted Appropriation","-904842","-904842","0"
"2015-0001-R40-5834201-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","0","0","16952"
"2015-0001-R40-5834201-05P","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05P - Previously Enacted Appropriation","1874","1874","0"
"2015-0001-R40-5834300-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","0","0","125004"
"2015-0001-R40-5834300-05K","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05K - DAS Distribution","55346","55346","0"
"2015-0001-R40-5834300-05P","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05P - Previously Enacted Appropriation","121160","121160","0"
"2015-0001-R40-5834350-05P","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834350","Empg Personnel Costs","05P - Previously Enacted Appropriation","2","2","0"
"2015-0001-R40-5834380-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","0","0","40000"
"2015-0001-R40-5834400-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","0","0","167527"
"2015-0001-R40-5834400-05P","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05P - Previously Enacted Appropriation","187921","187921","0"
"2015-0001-R40-5835500-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","0","0","477465"
"2015-0001-R40-5835500-05P","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05P - Previously Enacted Appropriation","533414","533414","0"
"2015-0001-R40-5835609-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835609","HMGP DR 1930 non-federal match funds","05A - Appropriation","0","0","18457"
"2015-0001-R40-5835609-05P","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835609","HMGP DR 1930 non-federal match funds","05P - Previously Enacted Appropriation","17586","17586","0"
"2015-0001-R40-583EMPG-05A","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","0","0","1213776"
"2015-0001-R40-583EMPG-05P","2015","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05P - Previously Enacted Appropriation","1130024","1130024","0"
"2015-0943-R53-5830002-05A","2015","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System","5830002","EMS Data System","05A - Appropriation","0","0","400000"
"2016-0001-R40-5834100-05A","2016","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","170442","170442","196000"
"2016-0001-R40-5834201-05A","2016","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","22626","22626","22064"
"2016-0001-R40-5834300-05A","2016","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","125004","125004","157799"
"2016-0001-R40-5834380-05A","2016","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","40000","40000","40000"
"2016-0001-R40-5834400-05A","2016","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","167527","167527","209224"
"2016-0001-R40-5835500-05A","2016","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","479345","479345","490760"
