"company_name","form_numbers","effective_date","approved","type_of_product","proposed","increase"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 1/01/2022, 2/01/2022 and 3/01/2022","2022-01-01T00:00:00.000","Yes","Small Group","0.08","0.08"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 10/1/2021, 11/1/2021, and 12/1/2021","2021-10-01T00:00:00.000","Yes","Small Group","0.08","0.08"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 10/1/2021, 11/1/2021, and 12/1/2021","2021-10-01T00:00:00.000","Yes","Small Group","0.07","0.07"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 7/1/2021, 8/1/2021, and 9/1/2021","2021-07-01T00:00:00.000","Yes","Small Group","0.08","0.08"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 7/1/2021, 8/1/2021, and 9/1/2021","2021-07-01T00:00:00.000","Yes","Small Group","0.07","0.07"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 4/1/2021, 5/1/2021, and 6/1/2021","2021-04-01T00:00:00.000","Yes","Small Group","0.1","0.1"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 4/1/2021, 5/1/2021, and 6/1/2021","2021-04-01T00:00:00.000","Yes","Small Group","0.07","0.07"
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2021-01-01T00:00:00.000","Yes","Small Group","0.117","0.117"
"Medical Associates Health Plans","Small Group | non-GF and transitional rate filing effective 1-1-2021 --the IID negotiated this proposal from 20.35% (as original filed) down to 17.95% based upon several concerns.","2021-01-01T00:00:00.000","Yes","Small Group","0.204","0.18"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered + Transitional business only","2021-01-01T00:00:00.000","Yes","Small Group","0.026","0.026"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 1/1/2021, 2/1/2021, and 3/1/2021","2021-01-01T00:00:00.000","Yes","Small Group","0.091","0.091"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 1/1/2021, 2/1/2021, and 3/1/2021","2021-01-01T00:00:00.000","Yes","Small Group","0.121","0.121"
"Medica Insurance Company","All ACA Small Group business -- this is Medica's 1st entry into the Iowa ACA small group market (2021).  Consequently, this is not a rate increase filing as there are no Iowa policies inforce.","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.0","0.0"
"Sanford Health Plan","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.025","0.025"
"Aetna Life Insurance Company","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.1","0.1"
"Wellmark Health Plan of Iowa","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","-0.04","-0.04"
"Medical Associates Health Plans","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.015","0.015"
"Quartz Health Plan Corporation","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.065","0.065"
"UnitedHealthcare Insurance Company","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.089","0.089"
"UnitedHealthcare Plan of the River Valley","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.109","0.109"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","-0.025","-0.025"
"Avera Health Plans","All ACA small group products","2021-01-01T00:00:00.000","Yes","ACA Small Group","-0.002","-0.002"
"Aetna Health of Iowa","All ACA small group products -- the IID negotiated the increase from 8.98% (as originally filed) down to 4.74% based on several concerns","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.09","0.047"
"Health Alliance Midwest","All ACA small group products -- the IID negotiated this proposal from 19.13% (as originally filed) down to 12.49 on average","2021-01-01T00:00:00.000","Yes","ACA Small Group","0.191","0.125"
"National Health Insurance Company","All ACA small group products -- There are ZERO Iowa policies inforce, however, after discussions with the carrer -- the carrier decided to pull from the Iowa  ACA small group market.  There are ZERO Iowa policies affected by this action.","2020-06-29T00:00:00.000","*withdrawn*","ACA Small Group","0.763","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2020","2020-10-01T00:00:00.000","Yes","Small Group","0.09","0.09"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2020","2020-10-01T00:00:00.000","Yes","Small Group","0.08","0.08"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2020","2020-07-01T00:00:00.000","Yes","Small Group","0.03","0.03"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2020","2020-07-01T00:00:00.000","Yes","Small Group","0.08","0.08"
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2020-03-01T00:00:00.000","Yes","Small Group","0.04","0.04"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2020","2019-04-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2020","2020-04-01T00:00:00.000","Yes","Small Group","0.05","0.05"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group -- Grandfathered + Transitional business only","2020-01-01T00:00:00.000","Yes","Small Group","0.023","0.023"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered + Transitional business only -- IID and Magnum Actuarial Group negotiated this proposal from 9% (as originally filed) down to 0% based upon several concerns.","2020-01-01T00:00:00.000","Yes","Small Group","0.09","0.0"
"Medical Associates Health Plans","Small Group | non-grandfathered business | Transitional rate filing 1-1-2020
IID & L&E negotiated this proposal from 16.87% (as original filed) down to 11.78% based upon several concerns.","2020-01-01T00:00:00.000","Yes","Small Group","0.169","0.118"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2020","2020-01-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2020","2020-01-01T00:00:00.000","Yes","Small Group","0.05","0.05"
"UnitedHealthcare Plan of the River Valley","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.093","0.093"
"Avera Health Plans","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.113","0.113"
"Aetna Life Insurance Company","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.019","0.019"
"Aetna Health of Iowa","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.1","0.1"
"Wellmark Value Health Plan, Inc.","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.072","0.072"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.069","0.069"
"Quartz Health Plan Corporation","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","-0.109","-0.109"
"Health Alliance Midwest","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.087","0.087"
"Wellmark Health Plan of Iowa","All ACA small group products","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.077","0.077"
"Medical Associates Health Plans","All ACA small group products  (The actual average increase is 9/100th of 1% -- but it was recorded as 0% for simplicity)","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.0","0.0"
"UnitedHealthcare Insurance Company","All ACA small group products -- IID negotiated the increase from 12.30% down to 9.70% based on several concerns","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.123","0.097"
"National Health Insurance Company","All ACA small group products -- There are ZERO Iowa policies inforce","2020-01-01T00:00:00.000","Yes","ACA Small Group","0.302","0.302"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2019","2019-10-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2019","2019-10-01T00:00:00.000","Yes","Small Group","0.06","0.06"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2019","2019-07-01T00:00:00.000","Yes","Small Group","0.06","0.06"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2019","2019-07-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2019-01-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2019","2018-04-01T00:00:00.000","Yes","Small Group","0.06","0.06"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2019","2018-04-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"Medical Associates Health Plans","Small Group | non-grandfathered business | Transitional rate filing 1-1-2019","2019-01-01T00:00:00.000","Yes","Small Group","0.077","0.077"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered + Transitional business only -- IID and Magnum Actuarial Group negotiated this proposal from 8.6% (as originally filed) down to 0% based upon several concerns.","2019-01-01T00:00:00.000","Yes","Small Group","0.086","0.0"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group -- Grandfathered + Transitional business only -- IID and Magnum Actuarial Group negotiated this proposal from 8.6% (as originally filed) down to 0% based upon several concerns.","2019-01-01T00:00:00.000","Yes","Small Group","0.086","0.0"
"Health Alliance Midwest, Inc.","Pre-ACA Transitional Small Group only","2019-01-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"Aetna Health of Iowa","All ACA small group product  lines average =13.6% average -- IID and Magnum Actuarial Group negotiated this from 19.3% down to 13.6% based upon several considerations.","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.193","0.136"
"Aetna Life Insurance Company","All ACA small group product  lines average =13.6% average -- IID and Magnum Actuarial Group negotiated this from 32% down to 13.6% based upon several considerations.","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.32","0.136"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group product lines = 1.3% average (with some plan variations).","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.013","0.013"
"Health Alliance Midwest","All ACA small group product lines = 2% average with variations by plan","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.02","0.02"
"UnitedHealthcare Plan of the River Valley","All ACA small group product lines = 5.4% average (with plan variations).","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.054","0.054"
"UnitedHealthcare Insurance Company","All ACA small group product lines = 5.5% average (with plan variations).","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.055","0.055"
"Sanford Health Plan","All ACA small group product lines = 5.8% average (with plan variations).","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.058","0.058"
"Avera Health Plans","All ACA small group product lines = 6% average with plan variations","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.06","0.06"
"Gundersen Health Plan, Inc.","All ACA small group product lines = 9% average (with plan variations).","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.09","0.09"
"Wellmark Health Plan of Iowa","All ACA small group product lines = Rate *decrease* of 1.4% [-1.4%]  average (with plan variations).","2019-01-01T00:00:00.000","Yes","ACA Small Group","-0.014","-0.014"
"Medical Associates Health Plans","All ACA small group product lines =5.2% average (with plan variations).","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.052","0.052"
"National Health Insurance Company","All ACA small group products -- 8.44% average increase with plan variations.  There are ZERO Iowa policies inforce","2019-01-01T00:00:00.000","Yes","ACA Small Group","0.084","0.084"
"Wellmark Value Health Plan, Inc.","All ACA small group products -- Rate *decrease* of .7%
[-.7% or -7/10ths of 1%] on limited experience.  2017 represents the 1st year of operation","2019-01-01T00:00:00.000","Yes","ACA Small Group","-0.007","-0.007"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2019","2019-01-01T00:00:00.000","Yes","Small Group","0.05","0.05"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of effective/renewal dates of 1/1, 2/1, and 3/1 of 2019","2019-01-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2018","2018-10-01T00:00:00.000","Yes","Small Group","0.07","0.07"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2018 -- IID negotiated this proposal from 3% down to 1%","2018-10-01T00:00:00.000","Yes","Small Group","0.03","0.01"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2018","2018-07-01T00:00:00.000","Yes","Small Group","0.07","0.07"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2018 -- IID negotiated this proposal from 5.96% down to 2.96%","2018-07-01T00:00:00.000","Yes","Small Group","0.06","0.03"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2018","2018-04-01T00:00:00.000","Yes","Small Group","0.1","0.1"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2018","2018-04-01T00:00:00.000","Yes","Small Group","0.1","0.1"
"Health Alliance Midwest, Inc.","Pre-ACA Transitional Small Group only","2018-01-01T00:00:00.000","Yes","Small Group","0.0","0.0"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group -- Grandfathered + Transitional business only.","2018-01-01T00:00:00.000","Yes","Small Group","0.088","0.088"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered + Transitional business only.","2018-01-01T00:00:00.000","Yes","Small Group","0.088","0.088"
"Medical Associates Health Plans","Small Group | non-grandfathered business | Transitional rate filing 1-1-2018","2018-01-01T00:00:00.000","Yes","Small Group","0.1","0.1"
"Avera Health Plans","Small Group | non-grandfathered business Transitional","2018-01-01T00:00:00.000","Yes","Small Group","0.09","0.09"
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2018-01-01T00:00:00.000","Yes","Small Group","0.09","0.06"
"UnitedHealthcare Insurance Company","All ACA small group product lines =5.4% average (with plan variations).","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.054","0.054"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2018.","2018-01-01T00:00:00.000","Yes","Small Group","0.1","0.1"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2018.","2018-01-01T00:00:00.000","Yes","Small Group","0.13","0.13"
"Aetna Health of Iowa","All ACA small group product  lines average =24.5% average -- IID and Magnum Actuarial Group negotiated this from 45.6% down to 24.5% based upon several considerations.","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.456","0.245"
"Aetna Life Insurance Company","All ACA small group product  lines average =24.5% average -- IID and Magnum Actuarial Group negotiated this from 48.2% down to 24.5% based upon several considerations.","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.482","0.245"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group product lines = 13% average (with some plan variations).","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.13","0.13"
"Health Alliance Midwest","All ACA small group product lines = 14% average with variations by plan","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.14","0.14"
"Avera Health Plans","All ACA small group product lines = 14.70% average with plan variations","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.147","0.147"
"Wellmark Health Plan of Iowa","All ACA small group product lines = 16.2%  average (with plan variations).","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.162","0.162"
"Sanford Health Plan","All ACA small group product lines = Rate *decrease* of 3.37% [-3.37%] average (with plan variations).","2018-01-01T00:00:00.000","Yes","ACA Small Group","-0.034","-0.034"
"Medical Associates Health Plans","All ACA small group product lines =7% average (with plan variations).","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.07","0.07"
"Wellmark Value Health Plan, Inc.","All ACA small group products -- 14.4% on limited experience.  2017 represents the 1st year of operation","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.144","0.144"
"Wellmark Synergy Health, Inc.","All ACA small group products -- 14.6% on limited experience.  2017 represents the 1st year of operation","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.146","0.146"
"UnitedHealthcare Plan of the River Valley","All ACA small group product lines =2.06% average (with plan variations).","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.021","0.021"
"National Health Insurance Company","All ACA small group products -- 11.38% average increase with plan variations.  There are ZERO Iowa policies inforce","2018-01-01T00:00:00.000","Yes","ACA Small Group","0.114","0.114"
"Gundersen Health Plan, Inc.","All ACA small group product lines = -2.2% average (with plan variations).","2018-01-01T00:00:00.000","Yes","ACA Small Group","-0.022","-0.022"
"Federated Mutual Insurance Company","Submitted letter to IID advising us of market withdrawl from All ACA small group product lines","2017-06-30T00:00:00.000","Yes","ACA Small Group","-0.025","-0.025"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2017.  The 12% only applies to the grandfathered business.","2017-10-01T00:00:00.000","Yes","Small Group","0.12","0.12"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2017.  The 7% only applies to the grandfathered business.","2017-10-01T00:00:00.000","Yes","Small Group","0.07","0.07"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2017.  The 12% only applies to the grandfathered business.","2017-07-01T00:00:00.000","Yes","Small Group","0.12","0.12"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2017.  The 7% only applies to the grandfathered business.","2017-07-01T00:00:00.000","Yes","Small Group","0.07","0.07"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2017.  The 12% only applies to the grandfathered business.","2017-04-01T00:00:00.000","Yes","Small Group","0.12","0.12"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2017.  The 6% only applies to the grandfathered business.","2017-04-01T00:00:00.000","Yes","Small Group","0.06","0.06"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered + Transitional business only.","2017-01-01T00:00:00.000","Yes","Small Group","0.074","0.074"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group -- Grandfathered + Transitional business only.   IID and Magnum Actuarial Group negotiated a 3% base decrease based upon projected MLR deficienies.","2017-01-01T00:00:00.000","Yes","Small Group","0.075","-0.03"
"Medical Associates Health Plans","Small Group | non-grandfathered business | Transitional rate filing 1-1-2017","2017-01-01T00:00:00.000","Yes","Small Group","0.063","0.063"
"Health Alliance Midwest, Inc.","Pre-ACA Transitional Small Group only","2017-01-01T00:00:00.000","Yes","Small Group","0.032","0.032"
"Avera Health Plans","Small Group | non-grandfathered business Transitional","2017-01-01T00:00:00.000","Yes","Small Group","0.099","0.099"
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2017-01-01T00:00:00.000","Yes","Small Group","0.03","0.03"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2017.  The 10% only applies to the grandfathered business.","2017-01-01T00:00:00.000","Yes","Small Group","0.1","0.1"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2017.  The 6% only applies to the grandfathered business.","2017-01-01T00:00:00.000","Yes","Small Group","0.06","0.06"
"Aetna Health of Iowa","All ACA small group product  lines average = 3.8% average (with large plan variations).","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.038","0.038"
"Wellmark Health Plan of Iowa","All ACA small group product lines = 10.3%  average (with plan variations).","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.103","0.103"
"Federated Mutual Insurance Company","All ACA small group product lines = 11.2% average (with plan variations).","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.112","0.112"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group product lines = 14.1% average (with some plan variations).","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.141","0.141"
"Medical Associates Health Plans","All ACA small group product lines = 5.6% average (with plan variations).","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.056","0.056"
"Health Alliance Midwest","All ACA small group product lines = 6.2% average","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.062","0.062"
"Avera Health Plans","All ACA small group product lines = 7.8% average (with plan variations).","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.078","0.078"
"Sanford Health Plan","All ACA small group product lines = 8.33% average (with plan variations).","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.083","0.083"
"Gundersen Health Plan, Inc.","All ACA small group product lines = 9.69% average (with plan variations).","2017-01-01T00:00:00.000","Yes","ACA Small Group","0.097","0.097"
