"geography_id","type","name","variable","variable_description","data_collection_period","date","sex","age","employment_status","value","location","row_id"
"1600000US1906895","place","Blanchard, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","2.0","POINT (-95.221459 40.580783)","1600000US1906895-2013-B23001_103E"
"0500000US19143","county","Osceola County, Iowa","B23001_004E","Male - 16 to 19 years - In labor force","2010-2014","2014-12-31T00:00:00.000","Male","16 to 19 years","Labor Force","105.0","POINT (-95.633788 43.378542)","0500000US19143-2014-B23001_004E"
"1600000US1919765","place","Deloit, Iowa","B23001_097E","Female - 20 and 21 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","Labor Force","3.0","POINT (-95.317464 42.097142)","1600000US1919765-2013-B23001_097E"
"1600000US1947100","place","Lucas, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","2.0","POINT (-93.461601 41.03241)","1600000US1947100-2013-B23001_096E"
"0500000US19005","county","Allamakee County, Iowa","B23001_018E","Male - 22 to 24 years - In labor force","2011-2015","2015-12-31T00:00:00.000","Male","22 to 24 years","Labor Force","277.0","POINT (-91.382751 43.274964)","0500000US19005-2015-B23001_018E"
"0500000US19005","county","Allamakee County, Iowa","B23001_002E","Male","2012-2016","2016-12-31T00:00:00.000","Male","All Age Groups","All Employment Statuses","5649.0","POINT (-91.382751 43.274964)","0500000US19005-2016-B23001_002E"
"1600000US1925005","place","Ellston, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","0.0","POINT (-94.108754 40.840493)","1600000US1925005-2013-B23001_090E"
"1600000US1919405","place","Decorah, Iowa","B23001_097E","Female - 20 and 21 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","Labor Force","409.0","POINT (-91.78475 43.301618)","1600000US1919405-2013-B23001_097E"
"1600000US1922980","place","Durant, Iowa","B23001_088E","Female","2009-2013","2013-12-31T00:00:00.000","Female","All Age Groups","All Employment Statuses","868.0","POINT (-90.911945 41.601485)","1600000US1922980-2013-B23001_088E"
"1600000US1909415","place","Burchinal CDP, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","0.0","POINT (-93.278516 43.064797)","1600000US1909415-2013-B23001_089E"
"0500000US19145","county","Page County, Iowa","B23001_025E","Male - 25 to 29 years - In labor force","2013-2017","2017-12-31T00:00:00.000","Male","25 to 29 years","Labor Force","347.0","POINT (-95.14429 40.73909)","0500000US19145-2017-B23001_025E"
"0500000US19161","county","Sac County, Iowa","B23001_025E","Male - 25 to 29 years - In labor force","2013-2017","2017-12-31T00:00:00.000","Male","25 to 29 years","Labor Force","227.0","POINT (-95.105224 42.387526)","0500000US19161-2017-B23001_025E"
"1600000US1908650","place","Bronson, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","0.0","POINT (-96.211358 42.409007)","1600000US1908650-2013-B23001_103E"
"1600000US1967035","place","Ridgeway, Iowa","B23001_097E","Female - 20 and 21 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","Labor Force","0.0","POINT (-91.992429 43.297115)","1600000US1967035-2013-B23001_097E"
"1600000US1979500","place","Underwood, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","15.0","POINT (-95.68251 41.380243)","1600000US1979500-2013-B23001_089E"
"0500000US19089","county","Howard County, Iowa","B23001_030E","Male - 25 to 29 years - Not in labor force","2013-2017","2017-12-31T00:00:00.000","Male","25 to 29 years","Not in Labor Force","27.0","POINT (-92.321908 43.365312)","0500000US19089-2017-B23001_030E"
"1600000US1925815","place","Essex, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","21.0","POINT (-95.303807 40.832679)","1600000US1925815-2013-B23001_096E"
"1600000US1974280","place","Spencer, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","112.0","POINT (-95.152691 43.147025)","1600000US1974280-2013-B23001_090E"
"1600000US1902485","place","Arcadia, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","16.0","POINT (-95.043192 42.086197)","1600000US1902485-2013-B23001_089E"
"1600000US1940395","place","Kelley, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","3.0","POINT (-93.665499 41.950807)","1600000US1940395-2013-B23001_096E"
"1600000US1981210","place","Vinton, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","133.0","POINT (-92.026196 42.164025)","1600000US1981210-2013-B23001_090E"
"1600000US1966405","place","Remsen, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","34.0","POINT (-95.972401 42.814825)","1600000US1966405-2013-B23001_090E"
"1600000US1948045","place","McIntire, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","0.0","POINT (-92.593685 43.43596)","1600000US1948045-2013-B23001_096E"
"1600000US1927975","place","Floris, Iowa","B23001_097E","Female - 20 and 21 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","Labor Force","0.0","POINT (-92.332276 40.863933)","1600000US1927975-2013-B23001_097E"
"1600000US1916500","place","Corning, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","10.0","POINT (-94.739722 40.992794)","1600000US1916500-2013-B23001_096E"
"1600000US1945975","place","Livermore, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","7.0","POINT (-94.184041 42.86803)","1600000US1945975-2013-B23001_089E"
"1600000US1972300","place","Shelby, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","21.0","POINT (-95.450558 41.506672)","1600000US1972300-2013-B23001_103E"
"1600000US1964425","place","Prairieburg, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","0.0","POINT (-91.425836 42.237735)","1600000US1964425-2013-B23001_103E"
"1600000US1976755","place","Swea City, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","40.0","POINT (-94.31092 43.3833)","1600000US1976755-2013-B23001_089E"
"1600000US1917760","place","Cumberland, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","6.0","POINT (-94.87067 41.273088)","1600000US1917760-2013-B23001_089E"
"1600000US1922215","place","Dow City, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","10.0","POINT (-95.494346 41.927998)","1600000US1922215-2013-B23001_089E"
"0500000US19145","county","Page County, Iowa","B23001_026E","Male - 25 to 29 years - In labor force - In Armed Forces","2014-2018","2018-12-31T00:00:00.000","Male","25 to 29 years","Armed Forces","0.0","POINT (-95.14429 40.73909)","0500000US19145-2018-B23001_026E"
"1600000US1940395","place","Kelley, Iowa","B23001_088E","Female","2009-2013","2013-12-31T00:00:00.000","Female","All Age Groups","All Employment Statuses","109.0","POINT (-93.665499 41.950807)","1600000US1940395-2013-B23001_088E"
"0500000US19053","county","Decatur County, Iowa","B23001_030E","Male - 25 to 29 years - Not in labor force","2014-2018","2018-12-31T00:00:00.000","Male","25 to 29 years","Not in Labor Force","30.0","POINT (-93.78458 40.736379)","0500000US19053-2018-B23001_030E"
"1600000US1960015","place","Osterdock, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","0.0","POINT (-91.157834 42.731386)","1600000US1960015-2013-B23001_089E"
"0500000US19003","county","Adams County, Iowa","B23001_033E","Male - 30 to 34 years - In labor force - In Armed Forces","2014-2018","2018-12-31T00:00:00.000","Male","30 to 34 years","Armed Forces","0.0","POINT (-94.696906 41.021656)","0500000US19003-2018-B23001_033E"
"1600000US1950610","place","Maynard, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","0.0","POINT (-91.878013 42.774088)","1600000US1950610-2013-B23001_096E"
"1600000US1939000","place","Irwin, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","19.0","POINT (-95.206793 41.790157)","1600000US1939000-2013-B23001_089E"
"1600000US1924690","place","Elkader, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","23.0","POINT (-91.402575 42.857243)","1600000US1924690-2013-B23001_089E"
"1600000US1934860","place","Harvey, Iowa","B23001_088E","Female","2009-2013","2013-12-31T00:00:00.000","Female","All Age Groups","All Employment Statuses","119.0","POINT (-92.922688 41.317942)","1600000US1934860-2013-B23001_088E"
"1600000US1963345","place","Plano, Iowa","B23001_088E","Female","2009-2013","2013-12-31T00:00:00.000","Female","All Age Groups","All Employment Statuses","27.0","POINT (-93.046945 40.755423)","1600000US1963345-2013-B23001_088E"
"1600000US1949395","place","Marengo, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","36.0","POINT (-92.068052 41.796666)","1600000US1949395-2013-B23001_096E"
"1600000US1915240","place","Colo, Iowa","B23001_088E","Female","2009-2013","2013-12-31T00:00:00.000","Female","All Age Groups","All Employment Statuses","334.0","POINT (-93.318599 42.014482)","1600000US1915240-2013-B23001_088E"
"1600000US1905635","place","Bellevue, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","22.0","POINT (-90.431458 42.262695)","1600000US1905635-2013-B23001_103E"
"1600000US1981615","place","Wahpeton, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","0.0","POINT (-95.175931 43.369515)","1600000US1981615-2013-B23001_096E"
"1600000US1934455","place","Hardy, Iowa","B23001_088E","Female","2009-2013","2013-12-31T00:00:00.000","Female","All Age Groups","All Employment Statuses","27.0","POINT (-94.051145 42.810149)","1600000US1934455-2013-B23001_088E"
"1600000US1965010","place","Protivin, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","6.0","POINT (-92.089145 43.216428)","1600000US1965010-2013-B23001_090E"
"1600000US1948500","place","Maharishi Vedic City, Iowa","B23001_088E","Female","2009-2013","2013-12-31T00:00:00.000","Female","All Age Groups","All Employment Statuses","67.0","POINT (-92.013882 41.05433)","1600000US1948500-2013-B23001_088E"
"1600000US1931350","place","Glenwood, Iowa","B23001_088E","Female","2009-2013","2013-12-31T00:00:00.000","Female","All Age Groups","All Employment Statuses","2303.0","POINT (-95.740613 41.04469)","1600000US1931350-2013-B23001_088E"
"1600000US1975045","place","Stanwood, Iowa","B23001_089E","Female - 16 to 19 years","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","All Employment Statuses","22.0","POINT (-91.148771 41.89304)","1600000US1975045-2013-B23001_089E"
"1600000US1940665","place","Kensett, Iowa","B23001_097E","Female - 20 and 21 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","Labor Force","2.0","POINT (-93.210632 43.353435)","1600000US1940665-2013-B23001_097E"
"1600000US1985710","place","Willey, Iowa","B23001_097E","Female - 20 and 21 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","Labor Force","0.0","POINT (-94.822365 41.978746)","1600000US1985710-2013-B23001_097E"
"1600000US1917895","place","Curlew, Iowa","B23001_097E","Female - 20 and 21 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","Labor Force","0.0","POINT (-94.737734 42.979527)","1600000US1917895-2013-B23001_097E"
"1600000US1902260","place","Anita, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","26.0","POINT (-94.765883 41.443745)","1600000US1902260-2013-B23001_103E"
"1600000US1917985","place","Cylinder, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","0.0","POINT (-94.551149 43.089664)","1600000US1917985-2013-B23001_090E"
"1600000US1916815","place","Coulter, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","1.0","POINT (-93.370047 42.73312)","1600000US1916815-2013-B23001_090E"
"1600000US1951150","place","Meriden, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","0.0","POINT (-95.634077 42.794517)","1600000US1951150-2013-B23001_090E"
"1600000US1907750","place","Boxholm, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","3.0","POINT (-94.106085 42.173633)","1600000US1907750-2013-B23001_096E"
"0500000US19117","county","Lucas County, Iowa","B23001_009E","Male - 16 to 19 years - Not in labor force","2016-2020","2020-12-31T00:00:00.000","Male","16 to 19 years","Not in Labor Force","119.0","POINT (-93.331467 41.033344)","0500000US19117-2020-B23001_009E"
"1600000US1955335","place","Nashua, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","27.0","POINT (-92.542538 42.950393)","1600000US1955335-2013-B23001_090E"
"1600000US1974955","place","Stanley, Iowa","B23001_096E","Female - 20 and 21 years","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","All Employment Statuses","3.0","POINT (-91.811891 42.641963)","1600000US1974955-2013-B23001_096E"
"1600000US1901135","place","Algona, Iowa","B23001_090E","Female - 16 to 19 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","16 to 19 years","Labor Force","29.0","POINT (-94.229926 43.073979)","1600000US1901135-2013-B23001_090E"
"1600000US1944355","place","Leland, Iowa","B23001_097E","Female - 20 and 21 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","20 and 21 years","Labor Force","0.0","POINT (-93.631824 43.334026)","1600000US1944355-2013-B23001_097E"
"1600000US1959565","place","Orient, Iowa","B23001_104E","Female - 22 to 24 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","Labor Force","3.0","POINT (-94.417898 41.203288)","1600000US1959565-2013-B23001_104E"
"1600000US1982470","place","Waterville, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","3.0","POINT (-91.296027 43.208322)","1600000US1982470-2013-B23001_110E"
"1600000US1923385","place","Earling, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","18.0","POINT (-95.418991 41.776172)","1600000US1923385-2013-B23001_110E"
"1600000US1965415","place","Rake, Iowa","B23001_104E","Female - 22 to 24 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","Labor Force","0.0","POINT (-93.920173 43.480567)","1600000US1965415-2013-B23001_104E"
"0500000US19035","county","Cherokee County, Iowa","B23001_032E","Male - 30 to 34 years - In labor force","2016-2020","2020-12-31T00:00:00.000","Male","30 to 34 years","Labor Force","261.0","POINT (-95.633262 42.742737)","0500000US19035-2020-B23001_032E"
"1600000US1914250","place","Clermont, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","12.0","POINT (-91.652311 43.000163)","1600000US1914250-2013-B23001_110E"
"1600000US1986565","place","Winthrop, Iowa","B23001_111E","Female - 25 to 29 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","Labor Force","20.0","POINT (-91.738026 42.470244)","1600000US1986565-2013-B23001_111E"
"0500000US19043","county","Clayton County, Iowa","B23001_037E","Male - 30 to 34 years - Not in labor force","2016-2020","2020-12-31T00:00:00.000","Male","30 to 34 years","Not in Labor Force","16.0","POINT (-91.323576 42.840985)","0500000US19043-2020-B23001_037E"
"1600000US1933645","place","Halbur, Iowa","B23001_104E","Female - 22 to 24 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","Labor Force","7.0","POINT (-94.972048 42.005124)","1600000US1933645-2013-B23001_104E"
"1600000US1969960","place","St. Donatus, Iowa","B23001_104E","Female - 22 to 24 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","Labor Force","0.0","POINT (-90.541989 42.362295)","1600000US1969960-2013-B23001_104E"
"0500000US19051","county","Davis County, Iowa","B23001_044E","Male - 35 to 44 years - Not in labor force","2016-2020","2020-12-31T00:00:00.000","Male","35 to 44 years","Not in Labor Force","5.0","POINT (-92.410345 40.748089)","0500000US19051-2020-B23001_044E"
"1600000US1974955","place","Stanley, Iowa","B23001_118E","Female - 30 to 34 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","Labor Force","0.0","POINT (-91.811891 42.641963)","1600000US1974955-2013-B23001_118E"
"1600000US1939765","place","Johnston, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","623.0","POINT (-93.714817 41.681219)","1600000US1939765-2013-B23001_110E"
"1600000US1945165","place","Lime Springs, Iowa","B23001_117E","Female - 30 to 34 years","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","All Employment Statuses","16.0","POINT (-92.284082 43.449847)","1600000US1945165-2013-B23001_117E"
"1600000US1986970","place","Woodward, Iowa","B23001_118E","Female - 30 to 34 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","Labor Force","15.0","POINT (-93.920751 41.852729)","1600000US1986970-2013-B23001_118E"
"0500000US19053","county","Decatur County, Iowa","B23001_067E","Male - 62 to 64 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Male","62 to 64 years","Labor Force","101.0","POINT (-93.78458 40.736379)","0500000US19053-2013-B23001_067E"
"1600000US1905140","place","Beaman, Iowa","B23001_118E","Female - 30 to 34 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","Labor Force","10.0","POINT (-92.822805 42.220103)","1600000US1905140-2013-B23001_118E"
"1600000US1923970","place","Eddyville, Iowa","B23001_111E","Female - 25 to 29 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","Labor Force","20.0","POINT (-92.629791 41.159206)","1600000US1923970-2013-B23001_111E"
"0500000US19105","county","Jones County, Iowa","B23001_074E","Male - 65 to 69 years - In labor force","2010-2014","2014-12-31T00:00:00.000","Male","65 to 69 years","Civilian Labor Force","213.0","POINT (-91.116914 42.125118)","0500000US19105-2014-B23001_074E"
"1600000US1966000","place","Redding, Iowa","B23001_117E","Female - 30 to 34 years","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","All Employment Statuses","0.0","POINT (-94.38767 40.608633)","1600000US1966000-2013-B23001_117E"
"1600000US1938460","place","Ionia, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","6.0","POINT (-92.458419 43.036054)","1600000US1938460-2013-B23001_110E"
"1600000US1986880","place","Woodburn, Iowa","B23001_117E","Female - 30 to 34 years","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","All Employment Statuses","5.0","POINT (-93.596285 41.010873)","1600000US1986880-2013-B23001_117E"
"0500000US19171","county","Tama County, Iowa","B23001_073E","Male - 65 to 69 years","2012-2016","2016-12-31T00:00:00.000","Male","65 to 69 years","All Employment Statuses","471.0","POINT (-92.529411 42.074848)","0500000US19171-2016-B23001_073E"
"1600000US1937560","place","Humboldt, Iowa","B23001_118E","Female - 30 to 34 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","Labor Force","136.0","POINT (-94.22502 42.722928)","1600000US1937560-2013-B23001_118E"
"1600000US1960285","place","Otranto CDP, Iowa","B23001_117E","Female - 30 to 34 years","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","All Employment Statuses","0.0","POINT (-92.98616 43.460867)","1600000US1960285-2013-B23001_117E"
"1600000US1973110","place","Sigourney, Iowa","B23001_117E","Female - 30 to 34 years","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","All Employment Statuses","59.0","POINT (-92.204542 41.334097)","1600000US1973110-2013-B23001_117E"
"1600000US1948180","place","Macksburg, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","0.0","POINT (-94.185067 41.214696)","1600000US1948180-2013-B23001_103E"
"1600000US1922890","place","Dunlap, Iowa","B23001_117E","Female - 30 to 34 years","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","All Employment Statuses","56.0","POINT (-95.601254 41.852473)","1600000US1922890-2013-B23001_117E"
"1600000US1945480","place","Linn Grove, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","7.0","POINT (-95.243647 42.89389)","1600000US1945480-2013-B23001_110E"
"1600000US1926310","place","Exline, Iowa","B23001_118E","Female - 30 to 34 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","Labor Force","1.0","POINT (-92.84314 40.649046)","1600000US1926310-2013-B23001_118E"
"1600000US1926355","place","Fairbank, Iowa","B23001_117E","Female - 30 to 34 years","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","All Employment Statuses","59.0","POINT (-92.047788 42.640139)","1600000US1926355-2013-B23001_117E"
"1600000US1943950","place","Leando CDP, Iowa","B23001_118E","Female - 30 to 34 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","30 to 34 years","Labor Force","0.0","POINT (-92.074516 40.821203)","1600000US1943950-2013-B23001_118E"
"1600000US1957360","place","North Liberty, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","467.0","POINT (-91.610532 41.743965)","1600000US1957360-2013-B23001_103E"
"1600000US1935490","place","Hayfield CDP, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","0.0","POINT (-93.692529 43.1781)","1600000US1935490-2013-B23001_110E"
"1600000US1933780","place","Hamburg, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","18.0","POINT (-95.655018 40.606088)","1600000US1933780-2013-B23001_103E"
"1600000US1916590","place","Corwith, Iowa","B23001_111E","Female - 25 to 29 years - In labor force","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","Labor Force","3.0","POINT (-93.958079 42.989)","1600000US1916590-2013-B23001_111E"
"0500000US19163","county","Scott County, Iowa","B23001_068E","Male - 62 to 64 years - In labor force - In Armed Forces","2013-2017","2017-12-31T00:00:00.000","Male","62 to 64 years","Armed Forces","0.0","POINT (-90.622289 41.642079)","0500000US19163-2017-B23001_068E"
"1600000US1931665","place","Goose Lake, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","2.0","POINT (-90.381762 41.967883)","1600000US1931665-2013-B23001_110E"
"1600000US1973290","place","Sioux Center, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","261.0","POINT (-96.170926 43.074778)","1600000US1973290-2013-B23001_110E"
"1600000US1923160","place","Dysart, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","78.0","POINT (-92.309096 42.172101)","1600000US1923160-2013-B23001_110E"
"1600000US1931575","place","Goodell, Iowa","B23001_110E","Female - 25 to 29 years","2009-2013","2013-12-31T00:00:00.000","Female","25 to 29 years","All Employment Statuses","2.0","POINT (-93.614062 42.92373)","1600000US1931575-2013-B23001_110E"
"1600000US1913755","place","Clarksville, Iowa","B23001_103E","Female - 22 to 24 years","2009-2013","2013-12-31T00:00:00.000","Female","22 to 24 years","All Employment Statuses","18.0","POINT (-92.668408 42.779238)","1600000US1913755-2013-B23001_103E"
