"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2011-0433-09SA-25509SA-05A","2011","Capital","Corrections Capital","0433 - Revenue Bonds Capitals Fund","09SA - DOC Project Management-0433","25509SA","DOC Project Management-0433","05A - Appropriation","2500000","0","2200000"
"2011-0433-09TA-25509TA-05A","2011","Capital","Corrections Capital","0433 - Revenue Bonds Capitals Fund","09TA - DOC/CBC One Time Opening Costs (1,3,7,8)-0433","25509TA","DOC/CBC One Time Opening Costs (1,3,7,8) - 0433","05A - Appropriation","1519048","0","1519048"
"2011-0512-01BA-25501BA-05A","2011","Capital","Corrections Capital","0512 - Fiscal Year 2009 Prison Bonding Fund","01BA - DOC-Project Management Costs - ISP -0512","25501BA","DOC-Project Management Costs - ISP -0512","05A - Appropriation","0","0","322500"
"2012-0017-012A-25512A1-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","012A - CBC 1st Dist. Comprehensive Re-Entry Center","25512A1","CBC 1st Dist. Comprehensive Re-Entry Center","05A - Appropriation","0","6400000","0"
"2012-0017-014A-25514A1-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","014A - CBC 2nd District - Ames Residential 40 Bed Expansion","25514A1","CBC 2nd District Residential 40 Bed Expansion","05A - Appropriation","0","9250000","0"
"2012-0017-016A-25516A1-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","016A - CBC 8th District - Burlington Residential 25 Bed Expansion","25516A1","CBC 8th District Residential 25 Bed Expansion","05A - Appropriation","0","7280000","0"
"2012-0017-021A-255021A-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","021A - DOC Digital/700Mhz Communications Conversion per FCC - 0017","255021A","DOC Digital/700Mhz Communications Conversion per FCC - 0017","05A - Appropriation","0","1800000","0"
"2012-0017-022A-255022A-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","022A - Fort Madison Initial One Time Costs - 0017","255022A","Fort Madison Initial One TIme Costs - 0017","05A - Appropriation","6155077","6155077","0"
"2012-0017-023A-255023A-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","023A - Mitchellville Initial One Time Costs - 0017","255023A","Mitchellville Initial One TIme Costs - 0017","05A - Appropriation","4661556","4661556","0"
"2012-0017-065A-25565A1-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","065A - DOC Major Maintenance Request","25565A1","DOC Major Maintenance","05A - Appropriation","0","32830000","0"
"2012-0017-090A-25590A1-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","090A - DOC-Iowa Correctional Institution for Women-ICIW Expansion","25590A1","DOC Iowa Correctional Institution for Women-ICIW","05A - Appropriation","12900000","29453555","14761556"
"2012-0017-091A-25591A1-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","091A - DOC-Iowa State Penitentiary (ISP)","25591A1","DOC-Iowa State Penitentiary (ISP)","05A - Appropriation","1000000","0","5155077"
"2012-0017-092A-25592A1-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","092A - DOC-CBC Des Moines Bed Expansion","25592A1","DOC-CBC Des Moines Bed Expansion","05A - Appropriation","0","20200000","0"
"2012-0017-09CA-25509CA-05A","2012","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","09CA - DOC Project Manager-0017","25509CA","DOC Project Manager-0017","05A - Appropriation","4500000","4500000","4500000"
"2012-0433-09QA-25509QA-05A","2012","Capital","Corrections Capital","0433 - Revenue Bonds Capitals Fund","09QA - DOC-Iowa Correctional Inst. for Women(ICIW) Expansion-0433","25509QA","DOC-Iowa Correctional Inst. for Women(ICIW) Expansion-0433","05A - Appropriation","4130952","0","4430952"
"2013-0017-14A-25514A1-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","14A - CBC 2nd District - Ames Residential 40 Bed Expansion","25514A1","CBC 2nd District Residential 40 Bed Expansion","05A - Appropriation","0","10670000","0"
"2013-0017-16A-25516A1-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","16A - CBC 8th District - Burlington Residential 25 Bed Expansion","25516A1","CBC 8th District Residential 25 Bed Expansion","05A - Appropriation","0","8431000","0"
"2013-0017-21A-255021A-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","21A - DOC Digital/700Mhz Communications Conversion per FCC - 0017","255021A","DOC Digital/700Mhz Communications Conversion per FCC - 0017","05A - Appropriation","3500000","3618205","0"
"2013-0017-31A-25531A1-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","31A - DOC-ASP Fire Escape/LH Well-0017","25531A1","ASP Locking Study/Fire Escape/LH Well-0017","05A - Appropriation","0","3003680","0"
"2013-0017-32A-25532A1-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","32A - DOC-Newton Hot Water Loop Repair-0017","25532A1","DOC-Newton Hot Water Loop Repair-0017","05A - Appropriation","425000","425000","425000"
"2013-0017-65A-25565A1-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A1","DOC Major Maintenance","05A - Appropriation","0","2000000","0"
"2013-0017-65A-25565A2-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A2","CBC Major Maintenance","05A - Appropriation","0","1000000","0"
"2013-0017-90A-25590A1-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","90A - DOC-Iowa Correctional Institution for Women-ICIW Expansion","25590A1","DOC Iowa Correctional Institution for Women-ICIW","05A - Appropriation","0","0","14170062"
"2013-0017-90A-25590A1-05P","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","90A - DOC-Iowa Correctional Institution for Women-ICIW Expansion","25590A1","DOC Iowa Correctional Institution for Women-ICIW","05P - Previously Enacted Appropriation","14170062","14170062","0"
"2013-0017-91A-25591A1-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","91A - DOC-Iowa State Penitentiary (ISP)","25591A1","DOC-Iowa State Penitentiary (ISP)","05A - Appropriation","0","0","16269124"
"2013-0017-91A-25591A1-05P","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","91A - DOC-Iowa State Penitentiary (ISP)","25591A1","DOC-Iowa State Penitentiary (ISP)","05P - Previously Enacted Appropriation","18269124","18269124","0"
"2013-0017-92A-25592A1-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","92A - DOC-CBC Des Moines Bed Expansion","25592A1","DOC-CBC Des Moines Bed Expansion","05A - Appropriation","0","23411500","0"
"2013-0017-9CA-25509CA-05A","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","9CA - DOC Project Manager-0017","25509CA","DOC Project Manager-0017","05A - Appropriation","0","0","1000000"
"2013-0017-9CA-25509CA-05P","2013","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","9CA - DOC Project Manager-0017","25509CA","DOC Project Manager-0017","05P - Previously Enacted Appropriation","1000000","1000000","0"
"2013-0942-3AA-2553AA1-05A","2013","Capital","Corrections Capital","0942 - Endowment for Iowa's Health Restricted Capitals Fund","3AA - Fort Madison Construction & FFE Costs-Fund 0942","2553AA1","Fort Madison Construction & FFE Costs-Fund 0942","05A - Appropriation","0","0","2000000"
"2013-0943-30A-25530A1-05A","2013","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","30A - DOC Digital/700Mhz Communications Conversion per FCC - 0943","25530A1","DOC Digital/700Mhz Comm. Conversion per FCC - 0943","05A - Appropriation","0","0","3500000"
"2014-0017-14A-25514A1-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","14A - CBC 2nd District - Ames Residential 40 Bed Expansion","25514A1","CBC 2nd District Residential 40 Bed Expansion","05A - Appropriation","0","6402000","0"
"2014-0017-16A-25516A1-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","16A - CBC 8th District - Burlington Residential 25 Bed Expansion","25516A1","CBC 8th District Residential 25 Bed Expansion","05A - Appropriation","0","5058600","0"
"2014-0017-31A-25531A1-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","31A - ASP Locking Study/Fire Escape/LH Well-0017","25531A1","ASP Locking Study/Fire Escape/LH Well-0017","05A - Appropriation","0","3003680","0"
"2014-0017-41A-25541A1-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","41A - ASP Waste Water Treatment - RIIF","25541A1","ASP Waste Water Treatment - RIIF","05A - Appropriation","0","1500000","0"
"2014-0017-65A-25565A1-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A1","DOC Major Maintenance","05A - Appropriation","0","1000000","0"
"2014-0017-65A-25565A2-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A2","CBC Major Maintenance","05A - Appropriation","0","2000000","0"
"2014-0017-90A-25590A1-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","90A - DOC-Iowa Correctional Institution for Women-ICIW Expansion","25590A1","DOC Iowa Correctional Institution for Women-ICIW","05A - Appropriation","26769040","26769040","15569040"
"2014-0017-91A-25591A1-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","91A - DOC-Iowa State Penitentiary (ISP)","25591A1","DOC-Iowa State Penitentiary (ISP)","05A - Appropriation","3000000","3000000","3000000"
"2014-0017-92A-25592A1-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","92A - DOC-CBC Des Moines Bed Expansion","25592A1","DOC-CBC Des Moines Bed Expansion","05A - Appropriation","0","14046900","0"
"2014-0017-9CA-25509CA-05A","2014","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","9CA - DOC Project Manager-0017","25509CA","DOC Project Manager-0017","05A - Appropriation","200000","200000","200000"
"2015-0017-85A-255085A-05A","2015","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","85A - DOC- Anamosa Boiler - 0017","255085A","DOC- Anamosa Boiler - 0017","05A - Appropriation","0","1250000","0"
"2016-0017-6CA-2556CA1-05A","2016","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","6CA - DOC-CBC 5th District Major Maintenance-0017","2556CA1","DOC-CBC 5th District Major Maintenance-0017","05A - Appropriation","0","0","500000"
"2017-0017-12A-25512A1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","12A - CBC 1st Dist. Comprehensive Re-Entry Center","25512A1","CBC 1st Dist. Comprehensive Re-Entry Center","05A - Appropriation","0","4545947",
"2017-0017-14A-25514A1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","14A - CBC 2nd District - Ames Residential 40 Bed Expansion","25514A1","CBC 2nd District Residential 40 Bed Expansion","05A - Appropriation","0","6705706",
"2017-0017-16A-25516A1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","16A - CBC 8th District - Burlington Residential 25 Bed Expansion","25516A1","CBC 8th District Residential 25 Bed Expansion","05A - Appropriation","0","5603736",
"2017-0017-31A-25531A1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","31A - ASP Locking Study & Fire Escape","25531A1","ASP Locking Study/Fire Escape/LH Well-0017","05A - Appropriation","0","2500000",
"2017-0017-41A-25541A1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","41A - ASP Waste Water Treatment - RIIF","25541A1","ASP Waste Water Treatment - RIIF","05A - Appropriation","0","1000000",
"2017-0017-64A-25564A1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","64A - DOC Capitals Request","25564A1","DOC Capitals Request","05A - Appropriation","0","10027249",
"2017-0017-65A-25565A1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A1","DOC Major Maintenance","05A - Appropriation","0","1000000",
"2017-0017-65A-25565A2-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A2","CBC Major Maintenance","05A - Appropriation","0","2000000",
"2017-0017-7AA-2557AA1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","7AA - DOC-CBC 3rd District Major Maintenance-0017","2557AA1","DOC-CBC 3rd District Major Maintenance-0017","05A - Appropriation",,,"150000"
"2017-0017-85A-255085A-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","85A - DOC- Anamosa Boiler - 0017","255085A","DOC- Anamosa Boiler - 0017","05A - Appropriation","0","1050000",
"2017-0017-92A-25592A1-05A","2017","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","92A - DOC-CBC Des Moines Bed Expansion","25592A1","DOC-CBC Des Moines Bed Expansion","05A - Appropriation","0","15703495",
"2017-0943-40A-25540A1-05A","2017","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","40A - DOC Technology Reinvestment Fund - 0943","25540A1","DOC Technology Reinvestment Fund - 0943","05A - Appropriation","0","2169508",
"2018-0017-65A-25565A1-05A","2018","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A1","DOC Major Maintenance","05A - Appropriation","0","2000000",
"2018-0017-65A-25565A2-05A","2018","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A2","CBC Major Maintenance","05A - Appropriation","0","1000000",
"2018-0943-40A-25540A1-05A","2018","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","40A - DOC Technology Reinvestment Fund - 0943","25540A1","DOC Technology Reinvestment Fund - 0943","05A - Appropriation","0","3805561",
"2019-0006-9XA-2559XA1-05A","2019","Capital","Corrections Capital","0006 - Iowa Skilled Worker and Job Creation Fund","9XA - SE Regional Planning Comm.-House Bldg. Proj.-DOC-Prison Ind.","2559XA1","SE Regional Planning Comm.-House Bldg. Project- DOC-Prison I","05A - Appropriation","1000000",,
"2019-0017-65A-25565A1-05A","2019","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A1","DOC Major Maintenance","05A - Appropriation","0","2000000",
"2019-0017-65A-25565A2-05A","2019","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","65A - DOC Major Maintenance Request","25565A2","CBC Major Maintenance","05A - Appropriation","0","1000000",
"2019-0943-40A-25540A1-05A","2019","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","40A - DOC Technology Reinvestment Fund - 0943","25540A1","DOC Technology Reinvestment Fund - 0943","05A - Appropriation","0","3726216",
"2020-0017-64A-25564A1-05A","2020","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","64A - DOC Capitals Request","25564A1","DOC Capitals Request","05A - Appropriation","150000","5521219","150000"
"2020-0943-40A-25540A1-05A","2020","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","40A - DOC Technology Reinvestment Fund - 0943","25540A1","DOC Technology Reinvestment Fund - 0943","05A - Appropriation","2145563","2584817",
"2020-0943-40A-25540A2-05A","2020","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","40A - DOC Technology Reinvestment Fund - 0943","25540A2","DOC-FY2020 Leg Action TRF Projects","05A - Appropriation",,,"629000"
"2021-0017-64A-25564A1-05A","2021","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","64A - DOC Capitals Request","25564A1","DOC Capitals Request","05A - Appropriation","4000000","18324547",
"2021-0943-40A-25540A2-05A","2021","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","40A - DOC Technology Reinvestment Fund - 0943","25540A2","DOC-FY2020 Leg Action TRF Projects","05A - Appropriation","500000","1566951","500000"
"2022-0017-63A-25563A1-05A","2022","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","63A - Clarinda Correctional Facility Kitchen Expansion","25563A1","Clarinda Correctional Facility Kitchen Expansion","05A - Appropriation",,,"5242619"
"2022-0017-64A-25564A1-05A","2022","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","64A - DOC Capitals Request","25564A1","DOC Capitals Request","05A - Appropriation","5242619","36661554",
"2022-0943-40A-25540A1-05A","2022","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","40A - DOC Technology Reinvestment Fund - 0943","25540A1","DOC Technology Reinvestment Fund - 0943","05A - Appropriation","210000","2363773","210000"
"2023-0017-61A-25561A1-05A","2023","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","61A - Clarinda Correctional Facility Kitchen FF&E","25561A1","Clarinda Correctional Facility Kitchen FF&E","05A - Appropriation","750000","750000","750000"
"2023-0017-63A-25563A1-05A","2023","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","63A - Clarinda Correctional Facility Kitchen Expansion","25563A1","Clarinda Correctional Facility Kitchen Expansion","05A - Appropriation","4000000","4000000","4000000"
"2023-0017-64A-25564A1-05A","2023","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","64A - DOC Capitals Request","25564A1","DOC Capitals Request","05A - Appropriation","4900000","16433098",
"2023-0017-66A-25566A1-05A","2023","Capital","Corrections Capital","0017 - Rebuild Iowa Infrastructure Fund","66A - DOC Capital Projects-FY23-0017-RIIF","25566A1","DOC Capital Projects-FY23-0017-RIIF","05A - Appropriation",,,"4900000"
"2023-0943-3BA-2553BA1-05A","2023","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","3BA - DOC Radio Software Upgrade-Technology Reinvestment Fd - 0943","2553BA1","DOC Radio Software Upgrade-Technology Reinvestment Fund - 09","05A - Appropriation","350000",,"350000"
"2023-0943-40A-25540A1-05A","2023","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","40A - DOC Technology Reinvestment Fund - 0943","25540A1","DOC Technology Reinvestment Fund - 0943","05A - Appropriation","2415954","8776654",
"2023-0943-68A-25568A1-05A","2023","Capital","Corrections Capital","0943 - Technology Reinvestment Fund","68A - DOC Technology Reinvestment Projects-FY23-0943/TRF","25568A1","DOC Technology Reinvestment Projects-FY23-0943/TRF","05A - Appropriation",,,"2415954"
