"year","age_group","service","consumers","male_consumers","female_consumers","consumers_in_rural_areas","conumsers_living_alone","consumers_in_poverty","hispanic_consumers","non_hispanic_consumers","white_not_hispanic_consumers","white_hispanic_consumers","native_american_consumers","asian_consumers","african_american_consumers","hawaiian_pacific_islander_consumers","consumers_other_race","consumers_two_or_more_races"
"2012","Age 75-84","Homemaker","451","83","368","334","364","179","2","415","394","2","0","0","8","1","0","0"
"2012","Age 85+","Homemaker","461","79","382","376","401","186","0","439","420","0","1","0","7","0","0","0"
"2012","Age 60-74","Chore","420","90","330","201","318","196","5","386","356","4","2","1","19","2","0","0"
"2012","Age 75-84","Chore","431","92","339","275","314","170","9","408","384","7","3","0","13","2","0","0"
"2012","Age 85+","Chore","244","39","205","168","192","98","2","235","227","2","2","0","7","0","0","0"
"2012","Age 60-74","Home Delivered Meals","3367","1263","2076","1955","2039","1381","26","3001","2774","21","18","7","100","2","0","0"
"2012","Age 75-84","Home Delivered Meals","4511","1450","3045","3065","2472","1336","31","4084","3877","26","2","18","72","1","0","0"
"2012","Age 85+","Home Delivered Meals","5044","1423","3593","3578","3347","1452","33","4620","4414","28","3","12","43","4","0","0"
"2012","Age 60-74","Adult Day Care / Health","147","74","73","47","73","47","5","129","119","5","1","0","6","0","0","0"
"2012","Age 75-84","Adult Day Care / Health","168","75","93","46","65","58","3","147","134","1","1","0","8","0","0","0"
"2012","Age 85+","Adult Day Care / Health","130","60","70","32","58","33","5","103","97","5","0","0","5","0","0","0"
"2012","Age 60-74","Case Management","3524","1008","2503","1702","2193","1643","71","3195","2860","55","3","115","146","5","0","0"
"2012","Age 75-84","Case Management","2544","506","2035","1348","1817","1163","31","2334","2178","25","6","42","45","4","0","0"
"2012","Age 85+","Case Management","9418","2670","6720","4565","6132","4484","147","8533","7701","119","26","235","334","16","0","0"
"2012","Age 60-74","Congregate Meals","9816","3417","6356","6155","3979","2168","129","7664","7231","90","29","84","158","4","0","0"
"2012","Age 75-84","Congregate Meals","10865","3636","7190","7673","5400","2470","82","9357","8962","69","18","37","100","4","0","0"
"2012","Age 85+","Congregate Meals","6676","2101","4562","5007","4268","1774","39","5939","5743","35","12","8","45","0","0","0"
"2012","Age 60-74","Nutrition Counseling","56","23","33","38","30","13","9","47","45","8","1","0","2","0","0","0"
"2012","Age 75-84","Nutrition Counseling","76","22","54","58","39","13","12","64","63","12","0","0","1","0","0","0"
"2012","Age 85+","Nutrition Counseling","49","13","36","38","40","5","5","44","44","5","0","0","0","0","0","0"
"2012","Age 60-74","Assisted Tranpsortation","443","135","308","232","299","213","4","370","325","3","3","4","40","0","0","0"
"2012","Age 75-84","Assisted Tranpsortation","411","104","307","238","282","135","3","361","334","3","0","7","20","0","0","0"
"2012","Age 85+","Assisted Tranpsortation","388","74","314","272","311","110","1","352","343","1","1","2","5","1","0","0"
"2013","Age 60-74","Total - All Services","17556","6093","11362","9547","8950","3658","287","16645","15634","232","58","170","565","12","0","174"
"2013","Age 75-84","Total - All Services","18429","5846","12513","11733","9922","3089","197","17813","16987","165","22","165","348","6","0","179"
"2013","Age 85+","Total - All Services","14128","3875","10203","9644","9365","2388","101","13782","13333","96","10","46","153","5","0","119"
"2013","Age 60-74","Personal Care","71","18","52","53","49","26","0","69","64","0","0","0","4","0","0","0"
"2013","Age 75-84","Personal Care","95","25","68","77","55","29","1","90","85","1","0","0","1","0","0","1"
"2013","Age 85+","Personal Care","154","28","126","125","116","52","1","151","147","1","1","0","1","0","0","2"
"2013","Age 60-74","Homemaker","426","137","289","294","360","177","9","410","397","8","0","1","4","0","0","4"
"2013","Age 75-84","Homemaker","406","87","319","304","319","132","1","393","385","1","1","0","3","1","0","4"
"2013","Age 85+","Homemaker","412","69","342","337","358","117","0","405","393","0","0","0","3","0","0","2"
"2013","Age 60-74","Chore","389","81","308","187","290","109","5","375","346","5","1","1","20","0","0","10"
"2013","Age 75-84","Chore","359","69","290","232","271","114","5","348","324","4","2","0","14","0","0","11"
"2013","Age 85+","Chore","219","31","188","155","174","78","3","213","203","2","0","0","8","0","0","4"
"2013","Age 60-74","Home Delivered Meals","3085","1169","1895","1745","1961","1038","25","3011","2833","20","13","7","97","1","0","44"
"2013","Age 75-84","Home Delivered Meals","3855","1236","2600","2546","2190","827","26","3775","3622","21","1","21","59","2","0","40"
"2013","Age 85+","Home Delivered Meals","4566","1262","3284","3201","3044","836","33","4479","4352","30","2","7","35","1","0","35"
"2013","Age 60-74","Adult Day Care / Health","182","84","98","66","84","39","4","173","163","4","0","3","6","0","0","4"
"2013","Age 75-84","Adult Day Care / Health","186","78","108","73","74","27","0","183","176","0","0","0","5","0","0","2"
"2013","Age 85+","Adult Day Care / Health","137","62","75","34","66","21","1","133","126","1","0","1","6","0","0","2"
"2013","Age 60-74","Case Management","3045","1017","2019","1322","1904","1063","51","2890","2614","46","10","60","117","4","0","59"
"2013","Age 75-84","Case Management","3264","916","2336","1511","2063","946","58","3121","2792","49","4","113","130","1","0","67"
"2013","Age 85+","Case Management","2335","441","1887","1185","1691","609","33","2244","2104","32","3","36","52","0","0","39"
"2013","Age 60-74","Congregate Meals","8992","3122","5846","5622","3743","1216","108","8539","8216","85","20","88","166","2","0","65"
"2013","Age 75-84","Congregate Meals","9976","3297","6657","7067","4952","1214","85","9673","9425","77","13","32","101","1","0","66"
"2013","Age 85+","Congregate Meals","6499","2014","4476","4869","4166","875","30","6366","6241","30","2","4","33","2","0","51"
"2013","Age 60-74","Nutrition Counseling","75","30","45","52","42","17","0","72","69","0","0","0","2","0","0","0"
"2013","Age 75-84","Nutrition Counseling","93","32","61","78","52","14","0","92","90","0","0","1","0","0","0","1"
"2013","Age 85+","Nutrition Counseling","63","19","44","50","51","5","0","63","62","0","0","0","0","0","0","1"
"2013","Age 60-74","Assisted Tranpsortation","422","119","303","199","281","170","5","408","361","2","0","2","40","0","0","9"
"2013","Age 75-84","Assisted Tranpsortation","363","90","273","215","256","100","1","357","335","1","0","2","17","0","0","5"
"2013","Age 85+","Assisted Tranpsortation","365","66","299","268","283","77","0","361","346","0","0","1","7","0","0","6"
"2014","Age 75-84","Adult Day Care / Health","145","66","79","20","42","37","1","132","123","1","0","0","9","0","0","0"
"2014","Age 60-74","Personal Care","83","28","55","31","69","41","1","70","65","1","0","0","4","0","0","0"
"2014","Age 60-74","Case Management","2921","972","1948","557","1698","1491","76","2630","2348","63","10","69","172","6","0","6"
"2014","Age 85+","Congregate Meals","6587","2155","4423","2517","3857","1595","79","5419","5176","60","5","6","36","2","0","9"
"2014","Age 75-84","Congregate Meals","9440","3127","6303","3547","4552","2216","131","7498","7258","120","13","32","99","0","0","7"
"2014","Age 60-74","Congregate Meals","8790","3134","5644","2965","3487","2448","149","6546","6220","120","18","71","166","4","0","13"
"2014","Age 75-84","Total - All Services","15606","5014","10572","5046","8020","4658","225","12930","12305","203","24","152","300","3","0","10"
"2014","Age 85+","Chore","231","45","186","70","182","99","0","207","196","0","0","1","10","0","0","0"
"2014","Age 60-74","Adult Day Care / Health","115","45","70","20","43","51","5","106","98","3","0","1","6","2","0","0"
"2014","Age 85+","Case Management","2014","382","1630","452","1367","922","51","1861","1735","43","4","51","67","0","0","2"
"2014","Age 60-74","Chore","477","114","363","82","334","265","7","393","347","5","3","4","46","1","0","1"
"2014","Age 75-84","Home Delivered Meals","3655","1200","2449","1082","2032","1244","44","3109","2998","38","6","11","54","2","0","0"
"2014","Age 75-84","Personal Care","87","20","67","34","56","32","1","70","70","1","0","0","0","0","0","0"
"2014","Age 75-84","Nutrition Counseling","74","19","55","41","38","28","0","69","69","0","0","0","0","0","0","0"
"2014","Age 75-84","Homemaker","342","82","259","111","273","155","0","299","286","0","0","0","8","1","0","0"
"2014","Age 60-74","Homemaker","382","123","259","101","318","223","6","331","315","5","1","1","12","0","0","0"
"2014","Age 75-84","Chore","360","67","293","114","271","156","6","298","274","6","0","1","27","0","0","1"
"2014","Age 85+","Total - All Services","12845","3770","9058","4213","7940","3833","196","10885","10390","152","12","63","143","2","0","11"
"2014","Age 60-74","Total - All Services","14649","5289","9340","4192","6979","5336","282","11625","10857","228","37","151","459","16","0","24"
"2014","Age 60-74","Home Delivered Meals","3219","1278","1933","776","1955","1517","53","2742","2580","45","11","10","115","4","0","4"
"2014","Age 60-74","Nutrition Counseling","77","28","49","26","35","26","0","76","76","0","0","0","0","0","0","0"
"2014","Age 85+","Assisted Tranpsortation","369","75","293","23","278","144","3","337","326","3","0","2","9","0","0","0"
"2014","Age 85+","Home Delivered Meals","4559","1343","3211","1417","2929","1395","67","3886","3757","49","2","6","34","0","0","2"
"2014","Age 60-74","Assisted Tranpsortation","457","159","298","41","303","238","5","394","349","4","0","3","48","0","0","1"
"2014","Age 85+","Nutrition Counseling","56","16","40","31","39","18","0","55","53","0","1","0","1","0","0","0"
"2014","Age 85+","Adult Day Care / Health","92","35","57","9","33","24","1","86","78","1","0","1","7","0","0","0"
"2014","Age 75-84","Case Management","2929","816","2111","604","1695","1354","59","2700","2402","54","7","118","155","0","0","3"
"2014","Age 75-84","Assisted Tranpsortation","340","76","263","33","230","143","2","318","295","1","0","1","23","0","0","1"
"2014","Age 85+","Personal Care","131","20","111","49","93","57","0","106","104","0","1","0","2","0","0","0"
"2014","Age 85+","Homemaker","389","67","322","147","326","186","6","322","316","6","1","0","1","0","0","1"
"2015","Age 60-74","Case Management","3137","1019","2117","612","1748","1723","84","2880","2572","71","22","59","194","6","0","2"
"2015","Age 85+","Home Delivered Meals","4291","1301","2986","1296","2792","1881","59","3713","3598","49","4","4","41","6","0","2"
"2015","Age 60-74","Adult Day Care / Health","118","46","71","15","35","77","3","111","103","2","0","1","5","1","0","0"
"2015","Age 85+","Assisted Tranpsortation","407","99","308","43","289","181","1","360","346","1","1","1","10","0","0","1"
"2015","Age 75-84","Adult Day Care / Health","127","58","69","21","29","82","0","122","110","0","0","1","11","0","0","0"
"2015","Age 85+","Congregate Meals","6441","2148","4288","2410","3575","2289","87","5295","4925","67","5","11","36","5","0","14"
"2015","Age 85+","Personal Care","160","25","135","51","123","68","0","138","130","0","1","1","3","0","0","0"
"2015","Age 85+","Total - All Services","13604","4060","9531","4237","8231","5589","208","11626","10964","172","14","77","149","13","0","19"
"2015","Age 60-74","Home Delivered Meals","3431","1369","2053","760","2128","1993","47","3049","2853","41","15","6","156","0","0","5"
"2015","Age 75-84","Assisted Tranpsortation","386","88","295","45","239","185","6","341","319","5","1","2","20","0","0","0"
"2015","Age 60-74","Personal Care","68","19","49","24","52","35","1","59","52","1","0","0","5","1","0","0"
"2015","Age 85+","Homemaker","367","70","296","135","312","165","5","307","298","5","2","2","4","0","0","1"
"2015","Age 60-74","Chore","456","103","353","81","325","251","7","346","306","6","1","1","41","4","0","1"
"2015","Age 60-74","Nutrition Counseling","97","36","61","16","48","53","0","93","88","0","0","0","7","0","0","0"
"2015","Age 60-74","Congregate Meals","8561","3085","5465","2715","3280","3820","141","6591","6216","118","28","73","229","13","0","12"
"2015","Age 75-84","Home Delivered Meals","3540","1131","2400","976","2050","1687","54","3101","2968","45","6","12","94","7","0","1"
"2015","Age 75-84","Homemaker","395","103","292","120","319","180","2","345","326","2","3","0","11","1","0","0"
"2015","Age 60-74","Assisted Tranpsortation","534","167","366","57","343","318","6","454","400","5","3","3","53","0","0","0"
"2015","Age 75-84","Chore","348","71","277","113","247","158","11","267","235","11","2","1","30","2","0","0"
"2015","Age 85+","Chore","212","45","167","62","165","87","5","171","162","5","1","1","8","0","0","0"
"2015","Age 60-74","Homemaker","485","153","332","127","395","298","5","430","406","5","1","1","22","1","0","0"
"2015","Age 75-84","Case Management","3101","846","2254","669","1771","1632","77","2892","2592","71","11","115","161","0","0","2"
"2015","Age 75-84","Personal Care","91","25","66","36","63","35","2","77","74","2","0","1","1","1","0","0"
"2015","Age 85+","Adult Day Care / Health","92","28","64","9","29","49","0","87","80","0","0","1","5","0","0","0"
"2015","Age 75-84","Congregate Meals","8678","2880","5794","3199","3991","3226","139","6905","6657","120","14","34","119","11","0","9"
"2015","Age 60-74","Total - All Services","16128","5860","10249","4234","7594","7983","286","13281","12352","240","68","155","604","26","0","21"
"2015","Age 75-84","Total - All Services","15857","5060","10780","4910","8007","6764","280","13317","12635","246","36","169","354","23","0","12"
"2015","Age 85+","Case Management","2224","422","1802","473","1510","1131","56","2084","1936","52","3","63","66","1","0","0"
"2015","Age 75-84","Nutrition Counseling","93","37","56","27","46","31","0","88","91","0","0","1","0","0","0","0"
"2015","Age 85+","Nutrition Counseling","50","22","28","14","31","19","0","48","50","0","0","0","0","0","0","0"
"2016","Age 75-84","EAPA Assessment & Intervention","106","40","65","10","60","49","0","98","87","0","0","0","6","0","0","0"
"2016","Age 75-84","EAPA Consultation","88","21","65","15","54","56","0","78","68","0","1","1","5","1","0","1"
"2016","Age 60-74","Nutrition Education","5241","1996","3239","1473","2458","0","94","4505","4275","81","10","70","129","10","0","7"
"2016","Age 75-84","Transportation","1107","239","862","129","652","743","23","863","800","19","2","7","34","2","0","1"
"2016","Age 60-74","Health Promotion & Disease Prevention","2192","732","1460","485","1041","0","32","1917","1765","23","6","74","75","6","0","3"
"2016","Age 85+","Chore","131","24","107","31","97","112","2","121","108","2","0","2","10","0","0","1"
"2016","Age 75-84","Adult Day Care / Health","95","38","57","14","25","22","1","93","89","1","0","0","4","0","0","0"
"2016","Age 85+","Congregate Meals","4863","1637","3225","1792","2763","1711","51","4125","3932","40","5","12","26","5","0","10"
"2016","Age 85+","Homemaker","289","59","230","107","249","135","2","264","257","1","3","1","2","3","0","0"
"2016","Age 75-84","Information & Assistance","2404","700","1676","528","1258","1298","41","2012","1824","33","4","13","120","4","0","2"
"2016","Age 85+","Total - All Services","12926","3774","9101","3554","7643","3174","157","10975","10389","126","19","81","142","19","0","18"
"2016","Age 60-74","Homemaker","407","128","279","106","332","0","5","375","357","4","1","2","12","1","0","0"
"2016","Age 85+","Evidence Based Health Activities","128","24","103","24","89","25","1","123","121","1","0","0","1","0","0","0"
"2016","Age 60-74","Material Aide","660","244","415","87","452","0","12","600","527","9","2","2","66","2","0","0"
"2016","Age 75-84","Training & Education","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2016","Age 60-74","Training & Education","1","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0"
"2016","Age 60-74","Home Delivered Meals","3786","1533","2242","839","2383","0","35","3494","3261","25","6","7","174","6","0","3"
"2016","Age 85+","Personal Care","115","18","97","45","87","38","3","102","98","2","1","1","1","1","0","0"
"2016","Age 85+","Assisted Tranpsortation","341","75","266","44","235","127","0","315","308","0","0","0","3","0","0","1"
"2016","Age 75-84","Total - All Services","16606","5122","11440","4920","8538","4395","251","14290","13514","212","31","181","380","31","0","13"
"2016","Age 75-84","Health Promotion & Disease Prevention","2152","677","1474","557","1165","687","28","1916","1808","20","7","39","41","7","0","6"
"2016","Age 60-74","Evidence Based Health Activities","134","22","112","23","69","0","0","119","115","0","0","1","2","0","0","0"
"2016","Age 85+","Training & Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","Age 60-74","Options Counseling","644","243","400","125","403","0","12","610","567","9","4","2","31","4","0","0"
"2016","Age 85+","Home Delivered Meals","3680","1087","2592","1057","2451","1114","38","3302","3219","32","9","6","32","9","0","2"
"2016","Age 85+","Options Counseling","282","76","206","73","173","121","5","266","253","5","0","1","6","0","0","0"
"2016","Age 85+","Information & Assistance","2025","574","1409","405","1022","531","22","1541","1416","14","4","13","36","4","0","1"
"2016","Age 60-74","Adult Day Care / Health","89","44","45","8","18","0","2","87","82","1","0","0","4","0","0","0"
"2016","Age 75-84","Home Delivered Meals","3724","1164","2555","1031","2147","1704","45","3412","3284","39","8","8","93","8","0","1"
"2016","Age 75-84","Assisted Tranpsortation","390","90","299","60","239","255","4","345","323","4","0","1","19","0","0","0"
"2016","Age 85+","Nutrition Counseling","23","10","13","7","17","16","0","22","22","0","0","0","0","0","0","0"
"2016","Age 60-74","Information & Assistance","4246","1393","2775","707","2348","0","74","3531","3068","56","9","25","301","9","0","4"
"2016","Age 75-84","Personal Care","88","22","66","37","66","27","2","77","74","2","1","0","2","1","0","0"
"2016","Age 60-74","Chore","426","107","319","58","300","0","6","354","308","3","4","2","43","4","0","0"
"2016","Age 60-74","Nutrition Counseling","42","17","25","8","22","0","0","41","41","0","0","0","0","0","0","0"
"2016","Age 60-74","Case Management","2919","949","1964","592","1617","0","66","2737","2426","59","8","71","195","8","0","0"
"2016","Age 60-74","Total - All Services","19524","7040","12376","4668","9455","6495","305","16339","15011","243","46","264","775","46","0","18"
"2016","Age 75-84","Homemaker","318","67","251","105","271","217","3","297","288","3","0","1","8","0","0","0"
"2016","Age 75-84","Nutrition Education","5126","1660","3463","1788","2708","1746","69","4439","4310","60","9","28","57","9","0","6"
"2016","Age 85+","Nutrition Education","3515","1159","2356","1139","2204","1297","33","3072","2970","27","4","11","15","4","0","4"
"2016","Age 60-74","EAPA Consultation","147","51","94","25","102","0","3","134","117","2","1","1","9","1","0","0"
"2016","Age 85+","Adult Day Care / Health","59","17","42","5","25","26","0","59","52","0","0","1","5","0","0","0"
"2016","Age 85+","Case Management","1717","313","1404","356","1164","1173","36","1626","1500","32","1","57","53","1","0","0"
