"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2015-0019-P57-216ADMN-05P","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05P - Previously Enacted Appropriation","-1430105","-1430105","0"
"2015-0019-P57-216CADV-05A","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216CADV","CADV","05A - Appropriation","0","0","106138"
"2015-0019-P57-216CADV-05P","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216CADV","CADV","05P - Previously Enacted Appropriation","101274","101274","0"
"2015-0019-P57-216ENFT-05A","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ENFT","ENFT","05A - Appropriation","0","0","353783"
"2015-0019-P57-216ENFT-05P","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ENFT","ENFT","05P - Previously Enacted Appropriation","446196","446196","0"
"2015-0019-P57-216FROD-05A","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216FROD","FROD","05A - Appropriation","0","0","428492"
"2015-0019-P57-216FROD-05P","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216FROD","FROD","05P - Previously Enacted Appropriation","489820","489820","0"
"2015-0019-P57-216MREG-05A","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216MREG","MREG","05A - Appropriation","0","0","832326"
"2015-0019-P57-216MREG-05P","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216MREG","MREG","05P - Previously Enacted Appropriation","982901","982901","0"
"2015-0019-P57-216PAPR-05A","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216PAPR","Product and Producer Regulation","05A - Appropriation","0","0","1088074"
"2015-0019-P57-216PAPR-05P","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216PAPR","Product and Producer Regulation","05P - Previously Enacted Appropriation","932180","932180","0"
"2015-0019-P57-216SRIB-05A","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216SRIB","SRIB","05A - Appropriation","0","0","1209722"
"2015-0019-P57-216SRIB-05P","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216SRIB","SRIB","05P - Previously Enacted Appropriation","989356","989356","0"
"2016-0019-P57-216ADMN-05A","2016","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05A - Appropriation","1081454","1081454","1032376"
"2016-0019-P57-216CADV-05A","2016","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216CADV","CADV","05A - Appropriation","106138","106138","114765"
"2016-0019-P57-216ENFT-05A","2016","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ENFT","ENFT","05A - Appropriation","427683","427683","351990"
"2016-0019-P57-216FROD-05A","2016","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216FROD","FROD","05A - Appropriation","494492","494492","550824"
"2016-0019-P57-216MREG-05A","2016","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216MREG","MREG","05A - Appropriation","832326","832326","900615"
"2016-0019-P57-216PAPR-05A","2016","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216PAPR","Product and Producer Regulation","05A - Appropriation","1174074","1174074","1132518"
"2016-0019-P57-216SRIB-05A","2016","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216SRIB","SRIB","05A - Appropriation","1209722","1209722","1242801"
