"record_id","federal_award_number","award_amend","federal_program","federal_department","federal_agency","federal_program_title","state_dept_no","state_department","duns_number","award_date","award_description","performance_start","performance_end","award_amount","fiscal_year"
"2101IASSC6","2101IASSC6",,"93.044","U.S. Department of Health and Human Services","Administration for Community Living","Special Programs for the Aging, Title III, Part B, Grants for Supportive Services and Senior Centers","297","Iowa Department on Aging","808348775","2021-05-03T00:00:00.000","To support home and community based services; efforts related to COVID-19 vaccination outreach; and prevention & mitigation activities related to COVID-19.","2021-04-01T00:00:00.000","2024-09-30T00:00:00.000","4457043","2021"
"2101IATANFC6","2101IATANFC6",,"93.558","U.S. Department of Health and Human Services","Administration for Children and Families","Temporary Assistance for Needy Families","401","Iowa Department of Human Services (General Administration)","137348624","2021-04-29T00:00:00.000","Pandemic Emergency Assistance Funds","2021-04-01T00:00:00.000","2021-09-30T00:00:00.000","6333898.69","2021"
"2101IAVAC5","2101IAVAC5",,"93.044","U.S. Department of Health and Human Services","Administration for Community Living","Special Programs for the Aging, Title III, Part B, Grants for Supportive Services and Senior Centers","297","Iowa Department on Aging","808348775","2021-04-08T00:00:00.000","To expand access to COVID-19 vaccines and increase vaccinations among older adults and people with disabilities.","2021-04-01T00:00:00.000","2022-09-30T00:00:00.000","486896","2021"
"2102IAFVC6","2102IAFVC6",,"93.671","U.S. Department of Health and Human Services","Administration for Children and Families","Family Violence Prevention and Services/Domestic Violence Shelter and Supportive Services","112","Iowa Office of Attorney General","136955569","2021-05-17T00:00:00.000","Family Violence Prevention & Services/Domestic Violence Shelter & Supportive Services","2020-10-01T00:00:00.000","2025-09-30T00:00:00.000","1110578","2021"
"2105IA50C3","2105IA50C3",,"93.777","U.S. Department of Health and Human Services","Centers for Medicare and Medicaid Services","State Survey and Certification of Health Care Providers and Suppliers (Title XVIII) Medicare","427","Iowa Department of Inspections & Appeals","030365063","2020-12-23T00:00:00.000","Costs associated with increased health facility survey workload due to COVID 19","2020-10-01T00:00:00.000","2023-09-30T00:00:00.000","2277832","2021"
"212IA003H1703","212IA003H1703",,"10.555","U.S. Department of Agriculture","Food and Nutrition Services","National School Lunch Program","282","Iowa Department of Education","808346555","2020-12-27T00:00:00.000","This grant is to provide Emergency Operational funds to Child Nutrition State agencies to provide local operators with funds for emergency operating costs they incurred during the public health emergency.","2020-12-27T00:00:00.000","2021-09-30T00:00:00.000","6734989","2021"
"212IA003H1706","212IA003H1706",,"10.558","U.S. Department of Agriculture","Food and Nutrition Services","Child and Adult Care Food Program","282","Iowa Department of Education","808346555","2020-12-27T00:00:00.000","This grant is to provide Emergency Operational funds to Child Nutrition State agencies to provide local operators with funds for emergency operating costs they incurred during the public health emergency.","2020-12-27T00:00:00.000","2021-09-30T00:00:00.000","1862614","2021"
"212IA009J7003","212IA009J7003",,"10.568","U.S. Department of Agriculture","Food and Nutrition Services","Emergency Food Assistance Program (Administrative Costs)","401","Iowa Department of Human Services (General Administration)","137348624","2021-04-01T00:00:00.000","TEFAP Administration","2021-03-30T00:00:00.000","2021-09-30T00:00:00.000","652905","2021"
"212IA402S9007","212IA402S9007",,"10.649","U.S. Department of Agriculture","Food and Nutrition Services","Pandemic EBT Administrative Costs","401","Iowa Department of Human Services (General Administration)","137348624","2021-05-06T00:00:00.000","Pandemic EBT Grants - Administration","2020-10-01T00:00:00.000","2021-09-30T00:00:00.000","2224140.89","2021"
"212IA402S9007-1","212IA402S9007","1","10.649","U.S. Department of Agriculture","Food and Nutrition Services","Pandemic EBT Administrative Costs","401","Iowa Department of Human Services (General Administration)","137348624","2021-08-25T00:00:00.000","Pandemic EBT Grants - Administration","2020-10-01T00:00:00.000","0201-09-30T00:00:00.000","3664359.11","2022"
"212IA402S9009","212IA402S9009",,"10.649","U.S. Department of Agriculture","Food and Nutrition Services","Pandemic EBT Administrative Costs","282","Iowa Department of Education","808346555","2020-10-01T00:00:00.000","SNAP State & Local P-EBT - This grant is to provide P-EBT funding to Child Nutrition State agencies for the purpose of reimbursing local sponsors for administrative cost incurred in the delivery of P-EBT.","2020-10-01T00:00:00.000","2021-09-30T00:00:00.000","204482","2021"
"212IA402S9018","212IA402S9018",,"10.561","U.S. Department of Agriculture","Food and Nutrition Services","State Administrative Matching Grants for the Supplemental Nutrition Assistance Program","401","Iowa Department of Human Services (General Administration)","137348624","2021-03-04T00:00:00.000","State Administration Expense - Mass Change","2020-10-01T00:00:00.000","2021-09-30T00:00:00.000","594192.42","2021"
"212IA702W1003","212IA702W1003",,"10.557","U.S. Department of Agriculture","Food and Nutrition Services","WIC Special Supplemental Nutrition Program for Women, Infants, and Children","588","Iowa Department of Public Health","808345920","2020-10-30T00:00:00.000","WIC administration funding","2020-10-01T00:00:00.000","2021-09-30T00:00:00.000","1404663","2021"
"212IA702W1006-003","212IA702W1006","003","10.557","U.S. Department of Agriculture","Food and Nutrition Services","WIC Special Supplemental Nutrition Program for Women, Infants, and Children","588","Iowa Department of Public Health","808345920","2020-10-30T00:00:00.000","WIC food funding","2020-10-01T00:00:00.000","2021-09-30T00:00:00.000","2161804","2021"
"212IA702W7003","212IA702W7003",,"10.557","U.S. Department of Agriculture","Food and Nutrition Services","WIC Special Supplemental Nutrition Program for Women, Infants, and Children","588","Iowa Department of Public Health","808345920","2021-04-27T00:00:00.000","Increase the Cash Value Voucher/Benefit (CVB) for WIC participants to increase the amounts available for fruit and vegetable purchases.","2020-10-01T00:00:00.000","2021-09-30T00:00:00.000","4725119","2021"
"2202IAFSC6","2202IAFSC6",,"93.497","U.S. Department of Health and Human Services","Administration for Children and Families","Family Violence Prevention and Services/ Sexual Assault/Rape Crisis Services and Supports","112","Iowa Office of Attorney General","136955569","2021-10-29T00:00:00.000","Family Violence Prevention & Services/ Sexual Assault/ Rape Crisis Services & Support","2020-10-01T00:00:00.000","2025-09-30T00:00:00.000","1803338","2022"
"2202IAFTC6","2202IAFTC6",,"93.671","U.S. Department of Health and Human Services","Administration for Children and Families","Family Violence Prevention and Services/Domestic Violence Shelter and Supportive Services","112","Iowa Office of Attorney General","136955569","2021-10-25T00:00:00.000","Testing, Vaccine & Mobile Health for Family Violence Prevention & Services/Domestic Violence Shelter & Supportive Services","2020-10-01T00:00:00.000","2025-09-30T00:00:00.000","3452391","2022"
"222IA302N8903","222IA302N8903",,"10.555","U.S. Department of Agriculture","Food and Nutrition Services","National School Lunch Program","282","Iowa Department of Education","808346555","2022-01-01T00:00:00.000","Supply Chain Assistance","2022-01-01T00:00:00.000","2023-09-30T00:00:00.000","10967505","2022"
"90NWC30017","90NWC30017",,"93.048","U.S. Department of Health and Human Services","Administration for Community Living","Special Programs for the Aging, Title IV, and Title II, Discretionary Projects","297","Iowa Department on Aging","808348775","2020-04-29T00:00:00.000","To provide additional funding for expanding care transitional support for at-risk populations in response to the Coronavirus Emergency.","2020-04-01T00:00:00.000","2021-09-30T00:00:00.000","450000","2020"
"90NWC30017-01","90NWC30017","01","93.048","U.S. Department of Health and Human Services","Administration for Community Living","Special Programs for the Aging, Title IV, and Title II, Discretionary Projects","297","Iowa Department on Aging","808348775","2020-06-05T00:00:00.000","To provide additional funding for expanding care transitional support for at-risk populations in response to the Coronavirus Emergency.","2020-04-01T00:00:00.000","2021-09-30T00:00:00.000","5454","2020"
"90NWC50023","90NWC50023",,"93.048","U.S. Department of Health and Human Services","Administration for Community Living","Special Programs for the Aging, Title IV, and Title II, Discretionary Projects","297","Iowa Department on Aging","808348775","2021-04-22T00:00:00.000","To improve vaccination access for Older adults and people with disabilities in the US in response to Coronavirus Disease 2019 (COVID-19).","2021-04-01T00:00:00.000","2022-09-30T00:00:00.000","236836","2021"
"90TBPH0001-01","90TBPH0001-01",,"93.234","U.S. Department of Health and Human Services","Administration for Community Living","Traumatic Brain Injury State Demonstration Grant Program","588","Iowa Department of Public Health","808345920","2022-03-30T00:00:00.000","Traumatic Brain Injury Funding to expand the public health workforce within the disability networks to promote and protect the health of older adults and people with disabilities in response to COVID-19.","2022-04-01T00:00:00.000","2024-09-30T00:00:00.000","86400","2022"
"AP20VSSPRS00C106-1","AP20VSSPRS00C106","1","10.025","U.S. Department of Agriculture","Animal and Plant Health Inspection Service","Plant and Animal Disease, Pest Control, and Animal Care","009","Iowa Department of Agriculture & Land Stewardship","808389936","2020-05-28T00:00:00.000","Iowa Swine Depopulation Projects","2020-05-14T00:00:00.000","2021-11-13T00:00:00.000","266176","2020"
"ARP-SLFRF","ARP-SLFRF",,"21.027","U.S. Department of the Treasury","U.S. Department of the Treasury","Coronavirus State and Local Fiscal Recovery Fund","532","Iowa Department of Management","808349138","2021-07-23T00:00:00.000","To provide needed relief to state and local governments to enable them to continue to support the COVID-19 public health response and lay the foundation for a strong and equitable economic recovery.","2021-03-03T00:00:00.000","2026-12-31T00:00:00.000","1703459074","2022"
"B08TI083498","B08TI083498",,"93.959","U.S. Department of Health and Human Services","Substance Abuse and Mental Health Services Administration","Block Grants for Prevention and Treatment of Substance Abuse","588","Iowa Department of Public Health","808345920","2021-03-11T00:00:00.000","Block Grants for Prevention and Treatment of Substance Abuse","2021-03-15T00:00:00.000","2023-03-14T00:00:00.000","12272501","2021"
"B08TI083938-01","B08TI083938","01","93.959","U.S. Department of Health and Human Services","Substance Abuse and Mental Health Services Administration","Block Grants for Prevention and Treatment of Substance Abuse","588","Iowa Department of Public Health","808345920","2021-05-17T00:00:00.000","Supplemental Funding for the Substance Abuse Prevention and Treatment (SABG) Block Grant Program","2021-09-01T00:00:00.000","2025-09-30T00:00:00.000","10598978","2021"
"B08TI084577-01","B08TI084577-01",,"93.959","U.S. Department of Health and Human Services","Substance Abuse and Mental Health Services Administration","Block Grants for Prevention and Treatment of Substance Abuse","588","Iowa Department of Public Health","808345920","2021-08-10T00:00:00.000","COVID ARPA mitigation funding for Substance Abuse Prevention & Treatment Block Grant","2021-09-01T00:00:00.000","2025-09-30T00:00:00.000","367636","2022"
"B09SM083972","B09SM083972",,"93.958","U.S. Department of Health and Human Services","Substance Abuse and Mental Health Services Administration","Block Grants For Community Mental Health Services","401","Iowa Department of Human Services (General Administration)","137348624","2021-03-11T00:00:00.000","Community Mental Health Services","2021-03-15T00:00:00.000","2023-03-14T00:00:00.000","6483317","2021"
"B09SM085884","B09SM085884",,"93.958","U.S. Department of Health and Human Services","Substance Abuse and Mental Health Services Administration","Block Grants For Community Mental Health Services","401","Iowa Department of Human Services (General Administration)","137348624","2021-08-10T00:00:00.000","Testing and Mitigation resources for people with mental health and substance abuse disorders","2021-09-01T00:00:00.000","2025-09-30T00:00:00.000","385380","2022"
"B409SM085356","B409SM085356",,"93.958","U.S. Department of Health and Human Services","Substance Abuse and Mental Health Services Administration","Block Grants For Community Mental Health Services","401","Iowa Department of Human Services (General Administration)","137348624","2021-05-17T00:00:00.000","Community Mental Health Services","2021-09-01T00:00:00.000","2025-09-30T00:00:00.000","11198457","2021"
"COVID-RF","COVID-RF",,"21.019","U.S. Department of the Treasury","U.S. Department of the Treasury","Coronavirus Relief Fund","532","Iowa Department of Management","808349138","2020-03-27T00:00:00.000","To assist covering necessary expenditures incurred due to the public health emergency with respect to the Coronavirus Disease 2019 (COVID–19); were expenditures were not accounted for in the budget most recently approved as of March 27, 2020 for State of Iowa; and were incurred during the period that begins on March 1, 2020, and ends on December 30, 2020.

The requirement that expenditures be incurred “due to” the public health emergency means that expenditures must be used for actions taken to respond to the public health emergency. These may include expenditures incurred to allow the State of Iowa government to respond directly to the emergency, such as by addressing medical or public health needs, as well as expenditures incurred to respond to second-order effects of the emergency, such as by providing economic support to those suffering from employment or business interruptions due to COVID-19-related business closures.

Award amount is updated to reflect interest earned.","2020-03-01T00:00:00.000","2022-09-30T00:00:00.000","1252307851","2020"
"CR-39599306539","CR-39599306539",,"93.498","U.S. Department of Health and Human Services","Health Resources and Services Administration","Provider Relief Fund","615","Iowa Board of Regents","062761671","2022-01-23T00:00:00.000","HHS CARES Act Provider Relief Funds ARP Rural Fund","2020-03-01T00:00:00.000","2022-09-30T00:00:00.000","17194675.59","2022"
"DW35017YJ0","DW35017YJ0",,"17.277","U.S. Department of Labor","Employment and Training Administration","WIOA National Dislocated Worker Grants / WIA National Emergency Grants","309","Iowa Workforce Development","089734235","2020-06-03T00:00:00.000","For employment recovery dislocated worker grant assistance","2020-06-03T00:00:00.000","2022-06-30T00:00:00.000","1665000","2020"
