"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2012-0001-0T01-625PP00-05A","2012","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","2604117","2604117","0"
"2012-0001-0T01-625TM00-05A","2012","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625TM00","Tech & Info Mgmt Division","05A - Appropriation","3207039","4324554","0"
"2012-0001-0T01-625TP00-05A","2012","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","2483292","2483292","0"
"2012-0001-0T04-625T040-05A","2012","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","18416","19591","18416"
"2012-0001-0T16-625EX16-05A","2012","Administration and Regulation","Revenue, Department of","0001 - General Fund","0T16 - Revenue Examiners","625EX16","Revenue Examiners","05A - Appropriation","297716","325000","0"
"2012-0017-0T10-6250T10-05A","2012","Administration and Regulation","Revenue, Department of","0017 - Rebuild Iowa Infrastructure Fund","0T10 - SAVE Appropriation","6250T10","SAVE Appropriation","05A - Appropriation","0","10000000","0"
"2012-0469-0T11-6250T11-05A","2012","Administration and Regulation","Revenue, Department of","0469 - Property Tax Credit Fund","0T11 - Homestead Property Tax Credit - PTCF","6250T11","Property Tax Credit - PTCF","05A - Appropriation","0","87757913","0"
"2012-0469-0T12-6250T12-05A","2012","Administration and Regulation","Revenue, Department of","0469 - Property Tax Credit Fund","0T12 - Agricultural Land and Family Farm Tax Credits - PTCF","6250T12","Ag Land and Family Farm - PTCF","05A - Appropriation","0","32395131","0"
"2012-0469-0T13-6250T13-05A","2012","Administration and Regulation","Revenue, Department of","0469 - Property Tax Credit Fund","0T13 - Military Service Tax Credit - PTCF","6250T13","Military Tax Credit - PTCF","05A - Appropriation","0","2400000","0"
"2012-0469-0T14-6250T14-05A","2012","Administration and Regulation","Revenue, Department of","0469 - Property Tax Credit Fund","0T14 - Elderly and Disabled Tax Credit and Reimbursement - PTCF","6250T14","Elderly & Disabled Tax Credit - PTCF","05A - Appropriation","0","23400000","0"
"2012-0867-0593-6252024-05A","2012","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","0593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","1305775","1305775","1305775"
"2013-0001-818-6250011-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","-6704869","-6704869","39100000"
"2013-0001-818-6250011-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05P - Previously Enacted Appropriation","39100000","39100000","0"
"2013-0001-872-6252003-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","375348","375348","124652"
"2013-0001-872-6252003-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05P - Previously Enacted Appropriation","124652","124652","0"
"2013-0001-877-6252008-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","-48811613","-48811613","106983518"
"2013-0001-877-6252008-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05P - Previously Enacted Appropriation","135000000","135000000","0"
"2013-0001-880-6252011-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","0","0","24957000"
"2013-0001-880-6252011-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05P - Previously Enacted Appropriation","24957000","24957000","0"
"2013-0001-929-6258802-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","0","0","2400000"
"2013-0001-929-6258802-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05P - Previously Enacted Appropriation","2400000","2400000","0"
"2013-0001-T01-625AC00-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","0","0","5580105"
"2013-0001-T01-625AC00-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05P - Previously Enacted Appropriation","5423882","5423882","0"
"2013-0001-T01-625FM00-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","8829742","8829742","4058035"
"2013-0001-T01-625FM00-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05P - Previously Enacted Appropriation","-4753505","-4753505","0"
"2013-0001-T01-625IR00-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","0","0","1651622"
"2013-0001-T01-625IR00-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05P - Previously Enacted Appropriation","1592120","1592120","0"
"2013-0001-T01-625PP00-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","0","0","2566177"
"2013-0001-T01-625PP00-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05P - Previously Enacted Appropriation","2439382","2439382","0"
"2013-0001-T01-625TM00-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TM00","Tech & Info Mgmt Division","05A - Appropriation","0","0","2017157"
"2013-0001-T01-625TM00-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TM00","Tech & Info Mgmt Division","05P - Previously Enacted Appropriation","2475104","2475104","0"
"2013-0001-T01-625TP00-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","0","0","1786388"
"2013-0001-T01-625TP00-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05P - Previously Enacted Appropriation","1652759","1652759","0"
"2013-0001-T04-625T040-05A","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","9208","9208","18416"
"2013-0001-T04-625T040-05P","2013","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05P - Previously Enacted Appropriation","9208","9208","0"
"2013-0867-593-6252024-05A","2013","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","652887","652887","1305775"
"2013-0867-593-6252024-05P","2013","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05P - Previously Enacted Appropriation","652888","652888","0"
"2014-0001-818-6250011-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2014-0001-872-6252003-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","124652","124652","124652"
"2014-0001-877-6252008-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","138000000","106983518","138000000"
"2014-0001-880-6252011-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","27200000","24957000","27200000"
"2014-0001-929-6258802-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","2400000","2400000","2400000"
"2014-0001-T01-625AC00-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","5290036","5290036","6882129"
"2014-0001-T01-625FM00-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","3791831","3791831","2402586"
"2014-0001-T01-625IR00-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","1750499","1750499","2848473"
"2014-0001-T01-625IR00-05K","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05K - DAS Distribution","0","0","221355"
"2014-0001-T01-625PI00-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PI00","Process Impr and Innovations","05A - Appropriation","0","0","222963"
"2014-0001-T01-625PP00-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","2783072","2783072","3062416"
"2014-0001-T01-625TM00-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TM00","Tech & Info Mgmt Division","05A - Appropriation","2219465","2219465","105345"
"2014-0001-T01-625TP00-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","1824581","1824581","2135572"
"2014-0001-T04-625T040-05A","2014","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","18416","18416","18416"
"2014-0867-593-6252024-05A","2014","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","1305775","1305775","1305775"
"2015-0001-818-6250011-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","0","0","39100000"
"2015-0001-818-6250011-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05P - Previously Enacted Appropriation","39100000","39100000","0"
"2015-0001-836-6250836-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","-8219471","0","70480529"
"2015-0001-836-6250836-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05P - Previously Enacted Appropriation","78700000","78700000","0"
"2015-0001-837-6250837-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","0","0","50000000"
"2015-0001-837-6250837-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05P - Previously Enacted Appropriation","50000000","50000000","0"
"2015-0001-872-6252003-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","-437848","0","124652"
"2015-0001-872-6252003-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05P - Previously Enacted Appropriation","562500","562500","0"
"2015-0001-877-6252008-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","0","0","135000000"
"2015-0001-877-6252008-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05P - Previously Enacted Appropriation","135000000","139000000","0"
"2015-0001-880-6252011-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","0","0","26000000"
"2015-0001-880-6252011-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05P - Previously Enacted Appropriation","26000000","28700000","0"
"2015-0001-929-6258802-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","0","0","2175000"
"2015-0001-929-6258802-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05P - Previously Enacted Appropriation","2175000","2400000","0"
"2015-0001-T01-625AC00-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","0","0","6795173"
"2015-0001-T01-625AC00-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05P - Previously Enacted Appropriation","6882129","6882129","0"
"2015-0001-T01-625CE00-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625CE00","Collection Enterprise","05A - Appropriation","8940419","8940419","0"
"2015-0001-T01-625CE00-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625CE00","Collection Enterprise","05P - Previously Enacted Appropriation","-8940419","-8940419","0"
"2015-0001-T01-625FM00-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","0","0","2213591"
"2015-0001-T01-625FM00-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05P - Previously Enacted Appropriation","2402586","2402586","0"
"2015-0001-T01-625IR00-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","0","0","3114898"
"2015-0001-T01-625IR00-05K","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05K - DAS Distribution","221355","221355","0"
"2015-0001-T01-625IR00-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05P - Previously Enacted Appropriation","2848473","2848473","0"
"2015-0001-T01-625PI00-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PI00","Process Impr and Innovations","05A - Appropriation","0","0","302561"
"2015-0001-T01-625PI00-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PI00","Process Impr and Innovations","05P - Previously Enacted Appropriation","222963","222963","0"
"2015-0001-T01-625PP00-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","0","0","3383242"
"2015-0001-T01-625PP00-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05P - Previously Enacted Appropriation","3062416","3062416","0"
"2015-0001-T01-625TM00-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TM00","Tech & Info Mgmt Division","05A - Appropriation","0","0","18622"
"2015-0001-T01-625TM00-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TM00","Tech & Info Mgmt Division","05P - Previously Enacted Appropriation","105345","105345","0"
"2015-0001-T01-625TP00-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","0","0","2052752"
"2015-0001-T01-625TP00-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05P - Previously Enacted Appropriation","2135572","2135572","0"
"2015-0001-T04-625T040-05A","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","9208","9208","18416"
"2015-0001-T04-625T040-05P","2015","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05P - Previously Enacted Appropriation","9208","9208","0"
"2015-0867-593-6252024-05A","2015","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","652887","652887","1305775"
"2015-0867-593-6252024-05P","2015","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05P - Previously Enacted Appropriation","652888","652888","0"
"2016-0001-818-6250011-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2016-0001-836-6250836-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","162056468","70480529","152556468"
"2016-0001-837-6250837-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","100000000","50000000","100000000"
"2016-0001-872-6252003-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","124652","124652","124652"
"2016-0001-877-6252008-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","135000000","135000000","131400000"
"2016-0001-880-6252011-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","24000000","26000000","24000000"
