"plan_id","insurance_company","plan_name","age","rating_area","metal_level","market_place","non_tobacco_premium","tobacco_premium","counties","rating_area_centroid"
"93078IA0010019","Medica Insurance Company","Medica Insure Gold Copay Plus","47","Rating Area 1","Gold","On","1017.21","1108.75","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0030013","Medica Insurance Company","Inspire by Medica Catastrophic","61","Rating Area 3","Catastrophic","On","862.84","940.50","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","40","Rating Area 6","Bronze","On","569.86","621.15","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","30","Rating Area 5","Bronze","On","493.30","537.69","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0030013","Medica Insurance Company","Inspire by Medica Catastrophic","56","Rating Area 6","Catastrophic","On","770.33","839.66","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010011","Medica Insurance Company","Medica Insure Bronze HSA","31","Rating Area 5","Bronze","On","559.75","610.13","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0010003","Medica Insurance Company","Medica Insure Silver Copay","53","Rating Area 3","Silver","On","1158.72","1263.00","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0030005","Medica Insurance Company","Inspire by Medica Bronze Copay","29","Rating Area 2","Bronze","On","486.15","529.91","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0030019","Medica Insurance Company","Inspire by Medica Gold Copay Plus","51","Rating Area 1","Gold","On","1092.44","1190.76","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0010013","Medica Insurance Company","Medica Insure Catastrophic","41","Rating Area 5","Catastrophic","On","465.61","507.52","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0030005","Medica Insurance Company","Inspire by Medica Bronze Copay","24","Rating Area 7","Bronze","On","451.20","491.81","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","57","Rating Area 3","Bronze","On","1171.43","1276.85","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0040003","Medica Insurance Company","Medica with CHI Health Silver Copay","16","Rating Area 4","Silver","On","470.79","513.16","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0030019","Medica Insurance Company","Inspire by Medica Gold Copay Plus","50","Rating Area 5","Gold","On","1064.22","1160.00","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0030013","Medica Insurance Company","Inspire by Medica Catastrophic","37","Rating Area 6","Catastrophic","On","408.77","445.56","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0030019","Medica Insurance Company","Inspire by Medica Gold Copay Plus","25","Rating Area 3","Gold","On","570.79","622.16","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","47","Rating Area 3","Bronze","On","751.31","818.93","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0030013","Medica Insurance Company","Inspire by Medica Catastrophic","25","Rating Area 2","Catastrophic","On","309.58","337.44","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0040013","Medica Insurance Company","Medica with CHI Health Catastrophic","29","Rating Area 4","Catastrophic","On","368.40","401.56","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","21","Rating Area 6","Bronze","On","516.90","563.42","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0040019","Medica Insurance Company","Medica with CHI Health Gold Copay Plus","38","Rating Area 4","Gold","On","759.49","827.85","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","21","Rating Area 6","Bronze","On","445.91","486.04","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010013","Medica Insurance Company","Medica Insure Catastrophic","39","Rating Area 7","Catastrophic","On","449.06","489.47","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0030019","Medica Insurance Company","Inspire by Medica Gold Copay Plus","59","Rating Area 6","Gold","On","1591.29","1734.51","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010023","Medica Insurance Company","Medica Insure Bronze HSA Plus","59","Rating Area 7","Bronze","On","1324.06","1443.22","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0030013","Medica Insurance Company","Inspire by Medica Catastrophic","61","Rating Area 6","Catastrophic","On","927.83","1011.33","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0040003","Medica Insurance Company","Medica with CHI Health Silver Copay","51","Rating Area 4","Silver","On","1022.15","1114.14","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","63","Rating Area 6","Bronze","On","1525.85","1663.17","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010023","Medica Insurance Company","Medica Insure Bronze HSA Plus","29","Rating Area 5","Bronze","On","572.05","623.54","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0030003","Medica Insurance Company","Inspire by Medica Silver Copay","34","Rating Area 3","Silver","On","620.56","676.42","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","56","Rating Area 7","Bronze","On","1008.92","1099.72","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0010011","Medica Insurance Company","Medica Insure Bronze HSA","37","Rating Area 1","Bronze","On","587.76","640.66","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0030005","Medica Insurance Company","Inspire by Medica Bronze Copay","54","Rating Area 2","Bronze","On","927.56","1011.04","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0040011","Medica Insurance Company","Medica with CHI Health Bronze HSA","45","Rating Area 4","Bronze","On","642.00","699.78","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010019","Medica Insurance Company","Medica Insure Gold Copay Plus","53","Rating Area 7","Gold","On","1343.81","1464.76","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0010011","Medica Insurance Company","Medica Insure Bronze HSA","24","Rating Area 5","Bronze","On","482.96","526.43","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","21","Rating Area 3","Bronze","On","480.69","523.96","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0030003","Medica Insurance Company","Inspire by Medica Silver Copay","28","Rating Area 7","Silver","On","579.48","631.63","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","19","Rating Area 1","Bronze","On","402.04","438.23","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0010003","Medica Insurance Company","Medica Insure Silver Copay","32","Rating Area 1","Silver","On","692.33","754.64","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0010003","Medica Insurance Company","Medica Insure Silver Copay","40","Rating Area 4","Silver","On","778.29","848.34","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0030003","Medica Insurance Company","Inspire by Medica Silver Copay","30","Rating Area 3","Silver","On","580.18","632.40","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0010011","Medica Insurance Company","Medica Insure Bronze HSA","40","Rating Area 3","Bronze","On","588.89","641.89","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0030019","Medica Insurance Company","Inspire by Medica Gold Copay Plus","52","Rating Area 7","Gold","On","1157.33","1261.49","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0010023","Medica Insurance Company","Medica Insure Bronze HSA Plus","46","Rating Area 5","Bronze","On","766.83","835.84","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0030013","Medica Insurance Company","Inspire by Medica Catastrophic","59","Rating Area 7","Catastrophic","On","833.56","908.58","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0030023","Medica Insurance Company","Inspire by Medica Bronze HSA Plus","28","Rating Area 6","Bronze","On","513.10","559.28","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","60","Rating Area 2","Bronze","On","1310.03","1427.94","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0040013","Medica Insurance Company","Medica with CHI Health Catastrophic","36","Rating Area 4","Catastrophic","On","404.94","441.39","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010019","Medica Insurance Company","Medica Insure Gold Copay Plus","15","Rating Area 4","Gold","On","564.13","614.91","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010013","Medica Insurance Company","Medica Insure Catastrophic","42","Rating Area 2","Catastrophic","On","453.98","494.84","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0010013","Medica Insurance Company","Medica Insure Catastrophic","21","Rating Area 3","Catastrophic","On","341.21","371.92","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","51","Rating Area 6","Bronze","On","831.61","906.45","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010019","Medica Insurance Company","Medica Insure Gold Copay Plus","14","Rating Area 1","Gold","On","497.86","542.67","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0040013","Medica Insurance Company","Medica with CHI Health Catastrophic","40","Rating Area 4","Catastrophic","On","420.75","458.61","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0030019","Medica Insurance Company","Inspire by Medica Gold Copay Plus","58","Rating Area 2","Gold","On","1454.63","1585.55","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0030013","Medica Insurance Company","Inspire by Medica Catastrophic","55","Rating Area 6","Catastrophic","On","736.32","802.59","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010003","Medica Insurance Company","Medica Insure Silver Copay","50","Rating Area 1","Silver","On","1045.22","1139.29","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0010019","Medica Insurance Company","Medica Insure Gold Copay Plus","54","Rating Area 5","Gold","On","1413.45","1540.66","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0010019","Medica Insurance Company","Medica Insure Gold Copay Plus","22","Rating Area 6","Gold","On","679.21","740.34","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","54","Rating Area 3","Bronze","On","1026.26","1118.62","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0030005","Medica Insurance Company","Inspire by Medica Bronze Copay","60","Rating Area 5","Bronze","On","1230.69","1341.46","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","19","Rating Area 2","Bronze","On","391.84","427.10","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0030013","Medica Insurance Company","Inspire by Medica Catastrophic","42","Rating Area 6","Catastrophic","On","437.50","476.87","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","27","Rating Area 4","Bronze","On","540.12","588.73","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010019","Medica Insurance Company","Medica Insure Gold Copay Plus","43","Rating Area 7","Gold","On","893.90","974.35","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0030005","Medica Insurance Company","Inspire by Medica Bronze Copay","40","Rating Area 6","Bronze","On","594.56","648.07","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0030019","Medica Insurance Company","Inspire by Medica Gold Copay Plus","20","Rating Area 6","Gold","On","592.99","646.36","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010003","Medica Insurance Company","Medica Insure Silver Copay","52","Rating Area 1","Silver","On","1142.37","1245.18","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","32","Rating Area 1","Bronze","On","585.90","638.63","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0030023","Medica Insurance Company","Inspire by Medica Bronze HSA Plus","62","Rating Area 6","Bronze","On","1356.15","1478.21","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010011","Medica Insurance Company","Medica Insure Bronze HSA","62","Rating Area 5","Bronze","On","1387.55","1512.43","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","34","Rating Area 5","Bronze","On","527.63","575.12","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0010013","Medica Insurance Company","Medica Insure Catastrophic","28","Rating Area 5","Catastrophic","On","388.73","423.71","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0010011","Medica Insurance Company","Medica Insure Bronze HSA","61","Rating Area 1","Bronze","On","1334.10","1454.16","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0040011","Medica Insurance Company","Medica with CHI Health Bronze HSA","31","Rating Area 4","Bronze","On","515.29","561.67","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0030005","Medica Insurance Company","Inspire by Medica Bronze Copay","43","Rating Area 6","Bronze","On","631.31","688.13","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","35","Rating Area 4","Bronze","On","629.79","686.47","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010013","Medica Insurance Company","Medica Insure Catastrophic","32","Rating Area 4","Catastrophic","On","432.77","471.72","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0030005","Medica Insurance Company","Inspire by Medica Bronze Copay","32","Rating Area 6","Bronze","On","550.36","599.90","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0010023","Medica Insurance Company","Medica Insure Bronze HSA Plus","18","Rating Area 7","Bronze","On","464.41","506.21","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0030011","Medica Insurance Company","Inspire by Medica Bronze HSA","27","Rating Area 2","Bronze","On","436.39","475.67","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0010019","Medica Insurance Company","Medica Insure Gold Copay Plus","20","Rating Area 1","Gold","On","631.28","688.09","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
