"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0001-0K21-5882200-05A","2010","Human Services","Public Health, Department of","0001 - General Fund","0K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","933025","951589","816975"
"2010-0017-0K73-5887301-05A","2010","Human Services","Public Health, Department of","0017 - Rebuild Iowa Infrastructure Fund","0K73 - Vision Screening-RIIF","5887301","Vision Screening-RIIF","05A - Appropriation","0","130000","130000"
"2010-0118-0K96-5889600-05A","2010","Human Services","Public Health, Department of","0118 - Gambling Treatment Fund","0K96 - Gambling Treatment Program","5889600","Gambling Licensure","05A - Appropriation","0","4310000","0"
"2010-0118-0K97-5889700-05A","2010","Human Services","Public Health, Department of","0118 - Gambling Treatment Fund","0K97 - Substance Abuse Treatment (Gambling Fund)","5889700","SA Treatment (Gambling)","05A - Appropriation","0","2215000","0"
"2010-0955-0K52-5885220-05A","2010","Human Services","Public Health, Department of","0955 - Health Care Trust","0K52 - Addictive Disorders (HCTF)","5885220","Behavioral Health","05A - Appropriation","0","1338000","1151036"
"2010-0955-0K52-5885280-05A","2010","Human Services","Public Health, Department of","0955 - Health Care Trust","0K52 - Addictive Disorders (HCTF)","5885280","Tobacco Use Prevention/Control","05A - Appropriation","0","1857164","1597656"
"2010-0955-0K56-5885660-05A","2010","Human Services","Public Health, Department of","0955 - Health Care Trust","0K56 - Healthy Children and Families (HCTF)","5885660","Health Promotion/Chronic Disease Prevention","05A - Appropriation","0","618500","493574"
"2010-0955-0K58-5885860-05A","2010","Human Services","Public Health, Department of","0955 - Health Care Trust","0K58 - Chronic Conditions (HCTF)","5885860","Health Promotion/Chronic Disease Prevention","05A - Appropriation","0","1163981","999219"
"2010-0955-0K60-5886060-05A","2010","Human Services","Public Health, Department of","0955 - Health Care Trust","0K60 - Community Capacity (HCTF)","5886060","Health Promotion/Chronic Disease Prevention","05A - Appropriation","0","2490000","2720507"
"2010-0988-0K33-5883301-05A","2010","Human Services","Public Health, Department of","0988 - Federal Recovery and Reinvestment Fund","0K33 - Community Capacity-FRRF","5883301","Community Capacity-FRRF","05A - Appropriation","0","0","500000"
"2010-0988-0K34-5883401-05A","2010","Human Services","Public Health, Department of","0988 - Federal Recovery and Reinvestment Fund","0K34 - Healthy Aging-FRRF","5883401","Healthy Aging-FRRF","05A - Appropriation","0","0","700000"
"2010-0988-0K35-5883501-05A","2010","Human Services","Public Health, Department of","0988 - Federal Recovery and Reinvestment Fund","0K35 - Resource Management-FRRF","5883501","Resource Management-FRRF","05A - Appropriation","0","0","1800000"
"2011-0001-0830-5880830-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","182044","182044","182044"
"2011-0001-0K01-5880100-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05A - Appropriation","16234297","16119194","16548941"
"2011-0001-0K01-5880150-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05A - Appropriation","1815718","1858903","1338087"
"2011-0001-0K01-5880200-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","10364767","10674403","11087812"
"2011-0001-0K05-5880500-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","1067822","810799","787912"
"2011-0001-0K05-5880550-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","1027962","1099780","1252962"
"2011-0001-0K05-5880600-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","48811","0","317169"
"2011-0001-0K05-5880650-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","208922","338588","377019"
"2011-0001-0K07-5880700-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","2038759","1938837","2309890"
"2011-0001-0K07-5880850-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","763496","817399","1287423"
"2011-0001-0K09-5880900-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","545623","622506","910441"
"2011-0001-0K09-5880950-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","3182539","3494341","3411985"
"2011-0001-0K09-588CC09-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","0","0","1180611"
"2011-0001-0K11-5881100-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K11 - Elderly Wellness","5881100","Elderly Wellness","05A - Appropriation","8345779","8345779","8045779"
"2011-0001-0K13-5881300-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K13 - Environmental Hazards","5881300","Health Assessment","05A - Appropriation","294972","329413","309972"
"2011-0001-0K13-5881350-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K13 - Environmental Hazards","5881350","Lead","05A - Appropriation","670978","670978","590380"
"2011-0001-0K15-5881500-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","469186","493880","476686"
"2011-0001-0K15-5881520-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881520","Immunizations","05A - Appropriation","893482","893482","760720"
"2011-0001-0K15-5881540-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881540","Prescription Drugs","05A - Appropriation","127008","127008","112488"
"2011-0001-0K15-5881560-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881560","STDs/AIDS","05A - Appropriation","59597","59597","64787"
"2011-0001-0K15-5881600-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881600","Tuberculosis","05A - Appropriation","56694","56694","60414"
"2011-0001-0K19-5881900-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","703545","781717","703544"
"2011-0001-0K19-5881930-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","90914","101015","90914"
"2011-0001-0K19-5881940-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1173620","1304023","1223621"
"2011-0001-0K19-5881950-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","948439","1053821","948439"
"2011-0001-0K19-5881960-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","319717","329410","321469"
"2011-0001-0K21-5882100-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","254350","267149","257891"
"2011-0001-0K21-5882200-05A","2011","Human Services","Public Health, Department of","0001 - General Fund","0K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","701915","795368","698374"
"2011-0017-0K73-5887301-05A","2011","Human Services","Public Health, Department of","0017 - Rebuild Iowa Infrastructure Fund","0K73 - Vision Screening-RIIF","5887301","Vision Screening-RIIF","05A - Appropriation","0","130000","100000"
"2011-0450-0K67-5886701-05A","2011","Human Services","Public Health, Department of","0450 - UST Unassign Revenue (Nonbond)","0K67 - Public Health - USTF","5886701","SA Treatment/Prevention-UST","05A - Appropriation","0","0","500000"
"2011-0450-0K67-5886703-05A","2011","Human Services","Public Health, Department of","0450 - UST Unassign Revenue (Nonbond)","0K67 - Public Health - USTF","5886703","PKU-UST","05A - Appropriation","0","0","20000"
"2011-0450-0K67-5886705-05A","2011","Human Services","Public Health, Department of","0450 - UST Unassign Revenue (Nonbond)","0K67 - Public Health - USTF","5886705","Child Health Speciality Clinics-UST","05A - Appropriation","0","0","15000"
"2011-0450-0K67-5886707-05A","2011","Human Services","Public Health, Department of","0450 - UST Unassign Revenue (Nonbond)","0K67 - Public Health - USTF","5886707","Poison Control Center-UST","05A - Appropriation","0","0","100000"
"2011-0450-0K67-5886709-05A","2011","Human Services","Public Health, Department of","0450 - UST Unassign Revenue (Nonbond)","0K67 - Public Health - USTF","5886709","Pharmaceutical collection and disposal pilot-UST","05A - Appropriation","0","0","150000"
"2011-0943-0K68-5886801-05A","2011","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","0K68 - Community MH Center-RIIF","5886801","Community MH Center-RIIF","05A - Appropriation","0","0","250000"
"2011-0955-0K52-5885220-05A","2011","Human Services","Public Health, Department of","0955 - Health Care Trust","0K52 - Addictive Disorders (HCTF)","5885220","Behavioral Health","05A - Appropriation","1035933","1151036","0"
"2011-0955-0K52-5885280-05A","2011","Human Services","Public Health, Department of","0955 - Health Care Trust","0K52 - Addictive Disorders (HCTF)","5885280","Tobacco Use Prevention/Control","05A - Appropriation","1437890","1597656","0"
"2011-0955-0K56-5885660-05A","2011","Human Services","Public Health, Department of","0955 - Health Care Trust","0K56 - Healthy Children and Families (HCTF)","5885660","Health Promotion/Chronic Disease Prevention","05A - Appropriation","444217","493574","0"
"2011-0955-0K58-5885860-05A","2011","Human Services","Public Health, Department of","0955 - Health Care Trust","0K58 - Chronic Conditions (HCTF)","5885860","Health Promotion/Chronic Disease Prevention","05A - Appropriation","899297","999219","0"
"2011-0955-0K60-5886060-05A","2011","Human Services","Public Health, Department of","0955 - Health Care Trust","0K60 - Community Capacity (HCTF)","5886060","Health Promotion/Chronic Disease Prevention","05A - Appropriation","2448456","2720507","0"
"2012-0001-0830-5880830-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","171121","182044","171121"
"2012-0001-0K01-5880100-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05A - Appropriation","13791691","16548941","23503190"
"2012-0001-0K01-5880150-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05A - Appropriation","1338087","1338087","0"
"2012-0001-0K01-5880200-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","11087812","11087812","0"
"2012-0001-0K05-5880500-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","787912","787912","2594270"
"2012-0001-0K05-5880550-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","969805","1252962","0"
"2012-0001-0K05-5880600-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","317169","317169","0"
"2012-0001-0K05-5880650-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","377019","377019","0"
"2012-0001-0K07-5880700-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","1851752","2309890","3361656"
"2012-0001-0K07-5880850-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1287423","1287423","0"
"2012-0001-0K09-5880900-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","910441","910441","4235166"
"2012-0001-0K09-5880950-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","3006656","3411985","0"
"2012-0001-0K09-588CC09-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","1180611","1180611","0"
"2012-0001-0K11-5881100-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K11 - Elderly Wellness","5881100","Elderly Wellness","05A - Appropriation","7336142","8045779","7297142"
"2012-0001-0K13-5881300-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K13 - Environmental Hazards","5881300","Health Assessment","05A - Appropriation","309972","309972","813777"
"2012-0001-0K13-5881350-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K13 - Environmental Hazards","5881350","Lead","05A - Appropriation","590380","590380","0"
"2012-0001-0K13-5881400-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K13 - Environmental Hazards","5881400","Groundwater Protection","05A - Appropriation","-86575","0","0"
"2012-0001-0K15-5881500-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","476686","476686","1345847"
"2012-0001-0K15-5881520-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881520","Immunizations","05A - Appropriation","631472","760720","0"
"2012-0001-0K15-5881540-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881540","Prescription Drugs","05A - Appropriation","112488","112488","0"
"2012-0001-0K15-5881560-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881560","STDs/AIDS","05A - Appropriation","64787","64787","0"
"2012-0001-0K15-5881600-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K15 - Infectious Diseases","5881600","Tuberculosis","05A - Appropriation","60414","60414","0"
"2012-0001-0K19-5881900-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","372089","703544","2776232"
"2012-0001-0K19-5881930-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","90914","90914","0"
"2012-0001-0K19-5881940-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1223621","1223621","0"
"2012-0001-0K19-5881950-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","948439","948439","0"
"2012-0001-0K19-5881960-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","321469","321469","0"
"2012-0001-0K21-5882100-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","270689","270689","819554"
"2012-0001-0K21-5882200-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","548865","685576","0"
"2012-0001-0K64-05A","2012","Human Services","Public Health, Department of","0001 - General Fund","0K64 - Vision Screening",,,"05A - Appropriation","0","0","100000"
"2012-0450-0K67-5886701-05A","2012","Human Services","Public Health, Department of","0450 - UST Unassign Revenue (Nonbond)","0K67 - Public Health - USTF","5886701","SA Treatment/Prevention-UST","05A - Appropriation","0","500000","0"
"2012-0450-0K67-5886705-05A","2012","Human Services","Public Health, Department of","0450 - UST Unassign Revenue (Nonbond)","0K67 - Public Health - USTF","5886705","Child Health Speciality Clinics-UST","05A - Appropriation","0","15000","0"
"2013-0001-830-5880830-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","85561","85561","232500"
"2013-0001-830-5880830-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05P - Previously Enacted Appropriation","85560","85560","0"
"2013-0001-K01-5880100-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05A - Appropriation","11751595","11751595","15886983"
"2013-0001-K01-5880100-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05P - Previously Enacted Appropriation","4162133","4162133","0"
"2013-0001-K01-5880150-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05A - Appropriation","0","0","1216732"
"2013-0001-K01-5880150-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05P - Previously Enacted Appropriation","1218780","1218780","0"
"2013-0001-K01-5880200-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","0","0","6759975"
"2013-0001-K01-5880200-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05P - Previously Enacted Appropriation","6370682","6370682","0"
"2013-0001-K05-5880500-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","1297135","1297135","748344"
"2013-0001-K05-5880500-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05P - Previously Enacted Appropriation","-569384","-569384","0"
"2013-0001-K05-5880550-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","0","0","1208603"
"2013-0001-K05-5880550-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05P - Previously Enacted Appropriation","1215967","1215967","0"
"2013-0001-K05-5880600-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","0","0","274763"
"2013-0001-K05-5880600-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05P - Previously Enacted Appropriation","276437","276437","0"
"2013-0001-K05-5880650-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","0","0","371849"
"2013-0001-K05-5880650-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05P - Previously Enacted Appropriation","374115","374115","0"
"2013-0001-K07-5880700-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","1680828","1680828","2779145"
"2013-0001-K07-5880700-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05P - Previously Enacted Appropriation","549970","549970","0"
"2013-0001-K07-5880850-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","0","233357","1126284"
"2013-0001-K07-5880850-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05P - Previously Enacted Appropriation","1130858","1130858","0"
"2013-0001-K09-5880900-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","2117583","2117583","758932"
"2013-0001-K09-5880900-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05P - Previously Enacted Appropriation","-1271416","-1271416","0"
"2013-0001-K09-5880950-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","0","523201","3915556"
"2013-0001-K09-5880950-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05P - Previously Enacted Appropriation","2286721","2286721","0"
"2013-0001-K09-588CC09-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","0","0","195492"
"2013-0001-K09-588CC09-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05P - Previously Enacted Appropriation","1102278","1102278","0"
"2013-0001-K11-5881100-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K11 - Elderly Wellness","5881100","Elderly Wellness","05A - Appropriation","3648571","3648571","7297142"
"2013-0001-K11-5881100-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K11 - Elderly Wellness","5881100","Elderly Wellness","05P - Previously Enacted Appropriation","3648571","3648571","0"
"2013-0001-K13-5881300-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881300","Health Assessment","05A - Appropriation","406889","406889","266120"
"2013-0001-K13-5881300-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881300","Health Assessment","05P - Previously Enacted Appropriation","-137489","-137489","0"
"2013-0001-K13-5881350-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881350","Lead","05A - Appropriation","0","0","537750"
"2013-0001-K13-5881350-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881350","Lead","05P - Previously Enacted Appropriation","544377","544377","0"
"2013-0001-K15-5881500-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","672924","672924","414870"
"2013-0001-K15-5881500-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05P - Previously Enacted Appropriation","-254732","-254732","0"
"2013-0001-K15-5881520-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881520","Immunizations","05A - Appropriation","0","0","702356"
"2013-0001-K15-5881520-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881520","Immunizations","05P - Previously Enacted Appropriation","707980","707980","0"
"2013-0001-K15-5881540-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881540","Prescription Drugs","05A - Appropriation","0","0","105095"
