"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2015-0001-Q02-30900CF-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05A - Appropriation","0","0","12433"
"2015-0001-Q02-30900CF-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05P - Previously Enacted Appropriation","17812","17812","0"
"2015-0001-Q02-30900CT-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05A - Appropriation","0","0","208058"
"2015-0001-Q02-30900CT-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05P - Previously Enacted Appropriation","91740","91740","0"
"2015-0001-Q02-30900I3-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900I3","Statewide - I3 Appropriation","05A - Appropriation","0","0","274819"
"2015-0001-Q02-30900I3-05K","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900I3","Statewide - I3 Appropriation","05K - DAS Distribution","274819","274819","0"
"2015-0001-Q02-30900LS-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05A - Appropriation","1774360","1721080","380930"
"2015-0001-Q02-30900LS-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05P - Previously Enacted Appropriation","-860508","-860508","0"
"2015-0001-Q02-30900RH-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05A - Appropriation","0","0","154556"
"2015-0001-Q02-30900RH-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05P - Previously Enacted Appropriation","133349","133349","0"
"2015-0001-Q02-30900SH-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05A - Appropriation","0","0","2792743"
"2015-0001-Q02-30900SH-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05P - Previously Enacted Appropriation","2391967","2391967","0"
"2015-0001-Q19-309AADL-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q19 - Digital & Vocational Literacy","309AADL","Digital & Vocational Literacy","05A - Appropriation","1400000","0","0"
"2015-0001-Q20-309AAHB-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q20 - Homebase Iowa","309AAHB","Homebase Iowa","05A - Appropriation","1000000","0","0"
"2015-0001-Q28-309AAHI-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q28 - Homebase Iowa IWD Foundation","309AAHI","Homebase Iowa Foundation","05A - Appropriation","1000000","0","0"
"2015-0001-Q30-30900LS-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05A - Appropriation","4589706","4589706","9179413"
"2015-0001-Q30-30900LS-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05P - Previously Enacted Appropriation","4589707","4589707","0"
"2015-0001-Q37-30900FY-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05A - Appropriation","142232","142232","358464"
"2015-0001-Q37-30900FY-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05P - Previously Enacted Appropriation","142232","142232","0"
"2015-0001-Q38-30900MM-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MM","Statewide UI-Misclassificaiton Management","05A - Appropriation","0","0","32002"
"2015-0001-Q38-30900MM-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MM","Statewide UI-Misclassificaiton Management","05P - Previously Enacted Appropriation","41013","41013","0"
"2015-0001-Q38-30900MU-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MU","Statewide UI-Misclassification","05A - Appropriation","225729","225729","419456"
"2015-0001-Q38-30900MU-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MU","Statewide UI-Misclassification","05P - Previously Enacted Appropriation","184716","184716","0"
"2015-0006-Q17-3090001-05A","2015","Economic Development","Iowa Workforce Development","0006 - Iowa Skilled Worker and Job Creation Fund","Q17 - AMOS A Mid-Iowa Organizing Strategy","3090001","AMOS A Mid-Iowa Organizing Strategy","05A - Appropriation","100000","0","0"
"2015-0006-Q17-30900AO-05A","2015","Economic Development","Iowa Workforce Development","0006 - Iowa Skilled Worker and Job Creation Fund","Q17 - AMOS A Mid-Iowa Organizing Strategy","30900AO","Statewide-AMOS Project","05A - Appropriation","0","0","100000"
"2015-0052-Q16-309Q160-05A","2015","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","Q16 - P & I Workforce Development Field Offices","309Q160","P & I Workforce Development Field Offices","05A - Appropriation","744042","744042","1766084"
"2015-0052-Q16-309Q160-05P","2015","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","Q16 - P & I Workforce Development Field Offices","309Q160","P & I Workforce Development Field Offices","05P - Previously Enacted Appropriation","883042","883042","0"
"2015-0692-Q03-30900LS-05A","2015","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05A - Appropriation","386000","386000","400000"
"2015-0692-Q03-30900LS-05P","2015","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05P - Previously Enacted Appropriation","247000","247000","0"
"2016-0001-Q01-30900WM-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05A - Appropriation","3259044","3259044","3259044"
"2016-0001-Q02-30900CF-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05A - Appropriation","12113","12113","16046"
"2016-0001-Q02-30900CT-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05A - Appropriation","899886","231009","388521"
"2016-0001-Q02-30900I3-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900I3","Statewide - I3 Appropriation","05A - Appropriation","274819","274819","274819"
"2016-0001-Q02-30900LS-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05A - Appropriation","425568","425568","583819"
"2016-0001-Q02-30900RH-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05A - Appropriation","150575","150575","165273"
"2016-0001-Q02-30900SH-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05A - Appropriation","2729455","2729455","3151438"
"2016-0001-Q30-30900LS-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05A - Appropriation","9179413","9179413","9179413"
"2016-0001-Q37-30900FY-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05A - Appropriation","358464","358464","358464"
"2016-0001-Q38-30900MM-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MM","Statewide UI-Misclassificaiton Management","05A - Appropriation","32002","32002","0"
"2016-0001-Q38-30900MU-05A","2016","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MU","Statewide UI-Misclassification","05A - Appropriation","419456","419456","451458"
"2016-0006-Q17-30900AO-05A","2016","Economic Development","Iowa Workforce Development","0006 - Iowa Skilled Worker and Job Creation Fund","Q17 - AMOS A Mid-Iowa Organizing Strategy ISWJCF","30900AO","Statewide-AMOS Project","05A - Appropriation","100000","100000","100000"
"2016-0052-Q16-309Q160-05A","2016","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","Q16 - P & I Workforce Development Field Offices","309Q160","P & I Workforce Development Field Offices","05A - Appropriation","1766084","1766084","1766084"
"2016-0692-Q03-30900LS-05A","2016","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05A - Appropriation","400000","400000","400000"
"2017-0001-Q01-30900WM-05A","2017","Economic Development","Iowa Workforce Development","0001 - General Fund","Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05A - Appropriation","3259044","3259044","3259044"
"2017-0001-Q02-3090096-05L","2017","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","3090096","Workforce Dev. Board","05L - Legislative Reductions",,,"-543000"
"2017-0001-Q02-30900CF-05A","2017","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05A - Appropriation","16046","16046","33319"
