"plan_id","insurance_company","plan_name","rating_area","age","metal_level","market_place","non_tobacco_premium","tobacco_premium","counties","rating_area_centroid"
"27651IA0050001","Gundersen Health Plan, Inc.","Platinum $1000 - 0%","Rating Area 7","52","Platinum","On","1027.73","1027.73","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"74406IA0020001","Wellmark Value Health Plan, Inc.","Wellmark Value Silver 3200","Rating Area 5","59","Silver","On","1012.12","1163.94","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"72160IA0190002","Wellmark, Inc.","CompleteBlue 3000 PPO","Rating Area 5","29","Silver","Off","497.16","571.74","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"72160IA0190002","Wellmark, Inc.","CompleteBlue 3000 PPO","Rating Area 2","62","Silver","Off","1326.59","1525.57","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"72160IA0180002","Wellmark, Inc.","SimplyBlue 5500 PPO","Rating Area 4","26","Bronze","Off","354.93","408.17","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"18973IA0400049","Aetna Health of Iowa","CB IA UP Quad Silver Healthy Minds ON","Rating Area 6","48","Silver","On","408.62","449.49","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"18973IA0400027","Aetna Health of Iowa","CB IA POS Silver Everyday Plus ON","Rating Area 2","61","Silver","On","812.91","894.21","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"18973IA0400022","Aetna Health of Iowa","CB IA POS Bronze ON","Rating Area 5","27","Bronze","On","353.36","388.7","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"72160IA0220002","Wellmark, Inc.","myBlue HSA Bronze 6500 PPO","Rating Area 2","29","Bronze","Off","357.57","411.21","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"18973IA0400036","Aetna Health of Iowa","CB IA UP DesMoines Bronze ON","Rating Area 1","55","Bronze","On","573.88","631.27","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0010009","Medica Insurance Company","Medica Insure Silver HSA","Rating Area 6","51","Silver","On","697.11","759.85","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"72160IA0210001","Wellmark, Inc.","CompleteBlue Silver 4200 PPO","Rating Area 1","53","Silver","Off","916.47","1053.94","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"18973IA0400033","Aetna Health of Iowa","CB IA UP CedarRapids Silver Everyday ON","Rating Area 6","26","Silver","On","230.82","253.9","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"74406IA0010001","Wellmark Value Health Plan, Inc.","Wellmark Value Bronze 7150","Rating Area 3","57","Bronze","On","771.91","887.7","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O’Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"25896IA0280001","Wellmark Health Plan of Iowa","BlueSimplicity Bronze HMO","Rating Area 4","44","Bronze","Off","489.86","563.34","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"72160IA0220002","Wellmark, Inc.","myBlue HSA Bronze 6500 PPO","Rating Area 1","55","Bronze","Off","712.58","819.47","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"18973IA0400039","Aetna Health of Iowa","CB IA UP DesMoines Silver Diabetes ON","Rating Area 2","39","Silver","On","302.15","332.36","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"18973IA0400023","Aetna Health of Iowa","CB IA POS Catastrophic ON","Rating Area 4","38","Catastrophic","On","318.7","350.57","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"87928IA0030001","Wellmark Synergy Health, Inc.","Wellmark Synergy Gold 2500","Rating Area 5","46","Gold","On","647.18","744.26","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"18973IA0420007","Aetna Health of Iowa","CB IA Chi Silver Healthy Minds ON","Rating Area 4","65","Silver","On","945.99","1040.59","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"25896IA0210001","Wellmark Health Plan of Iowa","CompleteBlue Silver 3100 HMO","Rating Area 3","44","Silver","Off","573.3","659.29","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O’Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"25896IA0210002","Wellmark Health Plan of Iowa","CompleteBlue Silver 4200 HMO","Rating Area 1","54","Silver","Off","831.26","955.95","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"72160IA0190002","Wellmark, Inc.","CompleteBlue 3000 PPO","Rating Area 5","37","Silver","Off","550.03","632.54","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"87928IA0010001","Wellmark Synergy Health, Inc.","Wellmark Synergy Bronze 6500","Rating Area 6","45","Bronze","On","418.55","481.33","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"18492IA0200001","Freedom Life Ins. Co.","Essential Health Bronze","Rating Area 6","42","Bronze","Off","461.82","554.19","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"18973IA0400055","Aetna Health of Iowa","CB IA UP Waterloo Silver Everyday Plus ON","Rating Area 6","45","Silver","On","353.14","388.45","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"18973IA0400040","Aetna Health of Iowa","CB IA UP DesMoines Silver Everyday ON","Rating Area 2","65","Silver","On","686.3","754.93","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"72160IA0220001","Wellmark, Inc.","myBlue HSA Silver 4000 PPO","Rating Area 5","32","Silver","Off","460.57","529.65","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"18973IA0400044","Aetna Health of Iowa","CB IA UP Quad Catastrophic ON","Rating Area 5","42","Catastrophic","On","284.22","312.64","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"25896IA0180001","Wellmark Health Plan of Iowa","CompleteBlue 3000 HMO","Rating Area 6","64","Silver","Off","1160.16","1334.19","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"72160IA0170002","Wellmark, Inc.","BlueSimplicity Silver HSA PPO","Rating Area 2","41","Silver","Off","546.64","628.63","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"87928IA0050001","Wellmark Synergy Health, Inc.","Wellmark Synergy Silver 3800","Rating Area 6","58","Silver","Off","933.04","1072.99","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"72160IA0190002","Wellmark, Inc.","CompleteBlue 3000 PPO","Rating Area 5","54","Silver","Off","948.56","1090.85","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"18973IA0400027","Aetna Health of Iowa","CB IA POS Silver Everyday Plus ON","Rating Area 5","21","Silver","On","436.07","479.68","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"74406IA0030001","Wellmark Value Health Plan, Inc.","Wellmark Value Gold 2000","Rating Area 4","59","Gold","On","1251.59","1439.33","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"18492IA0210001","Freedom Life Ins. Co.","Essential Health Bronze","Rating Area 6","42","Bronze","Off","461.82","554.19","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"27651IA0060004","Gundersen Health Plan, Inc.","Bronze HSA $6550 - 0%","Rating Area 7","43","Bronze","On","427.7","427.7","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"74406IA0050001","Wellmark Value Health Plan, Inc.","Wellmark Value Bronze HSA","Rating Area 2","59","Bronze","Off","733.59","843.63","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"18973IA0400051","Aetna Health of Iowa","CB IA UP Waterloo Catastrophic ON","Rating Area 6","32","Catastrophic","On","191.47","210.61","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"87928IA0010001","Wellmark Synergy Health, Inc.","Wellmark Synergy Bronze 6500","Rating Area 5","47","Bronze","On","461.71","530.96","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"18973IA0400053","Aetna Health of Iowa","CB IA UP Waterloo Silver Diabetes ON","Rating Area 7","30","Silver","On","296.78","326.46","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"25896IA0280001","Wellmark Health Plan of Iowa","BlueSimplicity Bronze HMO","Rating Area 3","46","Bronze","Off","525.98","604.88","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O’Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"87928IA0020001","Wellmark Synergy Health, Inc.","Wellmark Synergy Silver 3000","Rating Area 6","52","Silver","On","742.5","853.87","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"27651IA0060003","Gundersen Health Plan, Inc.","Bronze HSA $4400 - 50%","Rating Area 7","44","Bronze","On","466.61","466.61","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"25896IA0170002","Wellmark Health Plan of Iowa","BlueSimplicity Bronze HSA HMO","Rating Area 7","50","Bronze","Off","549.38","631.78","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"18973IA0400027","Aetna Health of Iowa","CB IA POS Silver Everyday Plus ON","Rating Area 5","23","Silver","On","436.07","479.68","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"27651IA0050001","Gundersen Health Plan, Inc.","Platinum $1000 - 0%","Rating Area 7","22","Platinum","On","526.5","526.5","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"27651IA0060003","Gundersen Health Plan, Inc.","Bronze HSA $4400 - 50%","Rating Area 7","33","Bronze","On","400.14","400.14","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"18973IA0400028","Aetna Health of Iowa","CB IA POS Silver Healthy Minds ON","Rating Area 4","41","Silver","On","514.25","565.68","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010003","Medica Insurance Company","Medica Insure Silver Copay","Rating Area 2","30","Silver","On","401.84","438.01","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"25896IA0210002","Wellmark Health Plan of Iowa","CompleteBlue Silver 4200 HMO","Rating Area 4","37","Silver","Off","494.54","568.72","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"25896IA0170002","Wellmark Health Plan of Iowa","BlueSimplicity Bronze HSA HMO","Rating Area 2","24","Bronze","Off","284.14","326.76","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"25896IA0280002","Wellmark Health Plan of Iowa","BlueSimplicity Silver HMO","Rating Area 2","26","Silver","Off","424.43","488.1","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"72160IA0210001","Wellmark, Inc.","CompleteBlue Silver 4200 PPO","Rating Area 7","27","Silver","Off","509.7","586.15","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"18973IA0400022","Aetna Health of Iowa","CB IA POS Bronze ON","Rating Area 4","62","Bronze","On","858.56","944.42","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"74406IA0010001","Wellmark Value Health Plan, Inc.","Wellmark Value Bronze 7150","Rating Area 4","32","Bronze","On","374.71","430.92","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010003","Medica Insurance Company","Medica Insure Silver Copay","Rating Area 3","27","Silver","On","369.5","402.75","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O’Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"27651IA0060003","Gundersen Health Plan, Inc.","Bronze HSA $4400 - 50%","Rating Area 6","20","Bronze","On","212.1","212.1","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"72160IA0210001","Wellmark, Inc.","CompleteBlue Silver 4200 PPO","Rating Area 1","47","Silver","Off","702.18","807.5","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"74406IA0020001","Wellmark Value Health Plan, Inc.","Wellmark Value Silver 3200","Rating Area 7","42","Silver","On","579.65","666.6","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"18973IA0420008","Aetna Health of Iowa","CB IA HealthNtwk Bronze ON","Rating Area 4","56","Bronze","On","556.74","612.41","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"25896IA0170001","Wellmark Health Plan of Iowa","BlueSimplicity Silver HSA HMO","Rating Area 4","33","Silver","Off","447.44","514.55","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0010005","Medica Insurance Company","Medica Insure Bronze Copay","Rating Area 1","30","Bronze","On","369.34","402.58","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"25896IA0210002","Wellmark Health Plan of Iowa","CompleteBlue Silver 4200 HMO","Rating Area 6","27","Silver","Off","392.62","451.51","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"74406IA0020002","Wellmark Value Health Plan, Inc.","Wellmark Value Silver 4000","Rating Area 7","35","Silver","On","495.08","569.34","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"25896IA0170001","Wellmark Health Plan of Iowa","BlueSimplicity Silver HSA HMO","Rating Area 4","43","Silver","Off","506.82","582.84","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"74406IA0010001","Wellmark Value Health Plan, Inc.","Wellmark Value Bronze 7150","Rating Area 6","27","Bronze","On","311.31","358.01","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"87928IA0050001","Wellmark Synergy Health, Inc.","Wellmark Synergy Silver 3800","Rating Area 5","20","Silver","Off","236.97","272.52","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"18973IA0400022","Aetna Health of Iowa","CB IA POS Bronze ON","Rating Area 1","46","Bronze","On","449.78","494.76","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0010013","Medica Insurance Company","Medica Insure Catastrophic","Rating Area 6","44","Catastrophic","On","339.93","370.53","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"27651IA0050002","Gundersen Health Plan, Inc.","Platinum $500 - 20%","Rating Area 7","42","Platinum","On","704.04","704.04","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"18973IA0400018","Aetna Health of Iowa","CB IA PatientPref Silver Diabetes ON","Rating Area 3","27","Silver","On","293.24","322.56","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O’Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"72160IA0220002","Wellmark, Inc.","myBlue HSA Bronze 6500 PPO","Rating Area 2","36","Bronze","Off","393.04","451.99","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"18973IA0420014","Aetna Health of Iowa","CB IA HealthNtwk Silver Healthy Minds ON","Rating Area 4","27","Silver","On","330.54","363.6","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"18492IA0210001","Freedom Life Ins. Co.","Essential Health Bronze","Rating Area 5","39","Bronze","Off","426.45","511.74","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"27651IA0060005","Gundersen Health Plan, Inc.","Bronze HSA $5750 - 20%","Rating Area 7","35","Bronze","On","388.84","388.84","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"18973IA0400043","Aetna Health of Iowa","CB IA UP Quad Bronze ON","Rating Area 5","61","Bronze","On","704.23","774.65","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"18973IA0420009","Aetna Health of Iowa","CB IA HealthNtwk Catastrophic ON","Rating Area 4","53","Catastrophic","On","416.68","458.35","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
