"plan_id","carrier","plan_name","plan_type","metal_level","rating_area","age","non_tob","tobacco","counties","geocoded_column"
"74406IA0200003","Wellmark Value Health Plan","Wellmark Value Silver HMO","HMO","Silver","Rating Area 5","38","705.77","811.64","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0070003","Medica Insurance Company","Inspire by Medica Silver Copay","EPO","Silver","Rating Area 2","32","528.46","576.02","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0070001","Medica Insurance Company","Inspire by Medica Gold Copay","EPO","Gold","Rating Area 2","60","1091.83","1190.10","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"25896IA0370004","Wellmark Health Plan of Iowa","Wellmark Gold HMO","HMO","Gold","Rating Area 1","51","1140.28","1311.33","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0070023","Medica Insurance Company","Inspire by Medica Bronze HSA Plus","EPO","Bronze","Rating Area 2","20","352.67","384.41","Dallas, Jasper, Madison, Marion, Polk, Warren","POINT (-93.54 41.52)"
"93078IA0060011","Medica Insurance Company","Medica Insure Bronze HSA","EPO","Bronze","Rating Area 5","34","595.76","649.38","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0070003","Medica Insurance Company","Inspire by Medica Silver Copay","EPO","Silver","Rating Area 3","19","413.67","450.90","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"25896IA0370003","Wellmark Health Plan of Iowa","Wellmark Silver HMO","HMO","Silver","Rating Area 1","50","1076.69","1238.19","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0050025","Medica Insurance Company","Elevate by Medica Gold Share","EPO","Gold","Rating Area 4","50","891.62","971.86","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0070013","Medica Insurance Company","Inspire by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","33","290.10","316.20","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0060023","Medica Insurance Company","Medica Insure Bronze HSA Plus","EPO","Bronze","Rating Area 5","18","467.98","510.10","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0060011","Medica Insurance Company","Medica Insure Bronze HSA","EPO","Bronze","Rating Area 3","37","530.07","577.78","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0060011","Medica Insurance Company","Medica Insure Bronze HSA","EPO","Bronze","Rating Area 5","30","556.99","607.12","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0080023","Medica Insurance Company","Medica with CHI Health Bronze HSA Plus","EPO","Bronze","Rating Area 4","27","472.91","515.48","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0070013","Medica Insurance Company","Inspire by Medica Catastrophic","EPO","Catastrophic","Rating Area 1","51","504.12","549.49","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0070005","Medica Insurance Company","Inspire by Medica Bronze Copay","EPO","Bronze","Rating Area 7","47","562.47","613.09","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"74406IA0200001","Wellmark Value Health Plan","Wellmark Value Bronze HMO","HMO","Bronze","Rating Area 7","24","457.09","525.66","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"74406IA0200002","Wellmark Value Health Plan","Wellmark Value Bronze HDHP HMO","HMO","Bronze","Rating Area 7","35","510.52","587.10","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0060013","Medica Insurance Company","Medica Insure Catastrophic","EPO","Catastrophic","Rating Area 1","42","447.73","488.03","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0060013","Medica Insurance Company","Medica Insure Catastrophic","EPO","Catastrophic","Rating Area 7","18","296.52","323.20","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0060013","Medica Insurance Company","Medica Insure Catastrophic","EPO","Catastrophic","Rating Area 7","35","396.87","432.59","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0060005","Medica Insurance Company","Medica Insure Bronze Copay","EPO","Bronze","Rating Area 3","44","560.89","611.37","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0070011","Medica Insurance Company","Inspire by Medica Bronze HSA","EPO","Bronze","Rating Area 3","51","638.86","696.36","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"25896IA0370004","Wellmark Health Plan of Iowa","Wellmark Gold HMO","HMO","Gold","Rating Area 3","32","742.10","853.42","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"74406IA0200004","Wellmark Value Health Plan","Wellmark Value Gold HMO","HMO","Gold","Rating Area 1","28","648.97","746.32","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0060023","Medica Insurance Company","Medica Insure Bronze HSA Plus","EPO","Bronze","Rating Area 7","49","854.74","931.67","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"25896IA0370003","Wellmark Health Plan of Iowa","Wellmark Silver HMO","HMO","Silver","Rating Area 3","17","547.39","629.50","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"74406IA0200004","Wellmark Value Health Plan","Wellmark Value Gold HMO","HMO","Gold","Rating Area 5","39","724.98","833.72","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0060013","Medica Insurance Company","Medica Insure Catastrophic","EPO","Catastrophic","Rating Area 5","49","566.84","617.86","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"25896IA0370002","Wellmark Health Plan of Iowa","Wellmark Bronze HDHP HMO","HMO","Bronze","Rating Area 3","25","407.09","468.16","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"93078IA0070005","Medica Insurance Company","Inspire by Medica Bronze Copay","EPO","Bronze","Rating Area 5","48","601.95","656.13","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0060005","Medica Insurance Company","Medica Insure Bronze Copay","EPO","Bronze","Rating Area 4","29","539.68","588.25","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"25896IA0370002","Wellmark Health Plan of Iowa","Wellmark Bronze HDHP HMO","HMO","Bronze","Rating Area 1","15","329.20","378.58","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0070003","Medica Insurance Company","Inspire by Medica Silver Copay","EPO","Silver","Rating Area 7","16","423.05","461.13","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0060003","Medica Insurance Company","Medica Insure Silver Copay","EPO","Silver","Rating Area 3","15","457.74","498.94","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"74406IA0200003","Wellmark Value Health Plan","Wellmark Value Silver HMO","HMO","Silver","Rating Area 7","63","1881.29","2163.48","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0060001","Medica Insurance Company","Medica Insure Gold Copay","EPO","Gold","Rating Area 1","52","1125.98","1227.32","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0070005","Medica Insurance Company","Inspire by Medica Bronze Copay","EPO","Bronze","Rating Area 3","41","418.23","455.88","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","POINT (-95.58 42.47)"
"25896IA0370003","Wellmark Health Plan of Iowa","Wellmark Silver HMO","HMO","Silver","Rating Area 6","44","810.35","931.91","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, Scott","POINT (-91.37 42.15)"
"93078IA0060023","Medica Insurance Company","Medica Insure Bronze HSA Plus","EPO","Bronze","Rating Area 1","55","1162.47","1267.09","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"25896IA0370001","Wellmark Health Plan of Iowa","Wellmark Bronze HMO","HMO","Bronze","Rating Area 1","47","675.84","777.21","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, Webster","POINT (-93.6 42.16)"
"93078IA0070003","Medica Insurance Company","Inspire by Medica Silver Copay","EPO","Silver","Rating Area 7","50","879.59","958.76","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, Wright","POINT (-92.99 43.08)"
"93078IA0080003","Medica Insurance Company","Medica with CHI Health Silver Copay","EPO","Silver","Rating Area 4","61","1558.07","1698.29","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
"93078IA0080001","Medica Insurance Company","Medica with CHI Health Gold Copay","EPO","Gold","Rating Area 4","60","1355.22","1477.19","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","POINT (-94.91 41.18)"
