"geography_id","type","name","variable","variable_description","data_collection_period","date","poverty_status","sex","age","value","location"
"1400000US19113001400","tract","Census Tract 14, Linn County, Iowa","B17001_014E","Income at or below poverty level - Male - 55 to 64 years","2014-2018","2018-12-31T00:00:00.000","At or Below Poverty","Male","55 to 64 Years","11.0","POINT (-91.6455074 42.0090205)"
"1400000US19161080400","tract","Census Tract 804, Sac County, Iowa","B17001_017E","Income at or below poverty level - Female","2014-2018","2018-12-31T00:00:00.000","At or Below Poverty","Female","All Ages","213.0","POINT (-94.9446956 42.4096205)"
"1400000US19075960400","tract","Census Tract 9604, Grundy County, Iowa","B17001_019E","Income at or below poverty level - Female - 5 years","2014-2018","2018-12-31T00:00:00.000","At or Below Poverty","Female","05 Years","0.0","POINT (-92.9098301 42.3072627)"
"1400000US19153011703","tract","Census Tract 117.03, Polk County, Iowa","B17001_001E","Total","2016-2020","2020-12-31T00:00:00.000","Total","Both","All Ages","5886.0",
"1400000US19163010104","tract","Census Tract 101.04, Scott County, Iowa","B17001_003E","Income at or below poverty level - Male","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","All Ages","46.0",
"1400000US19193001802","tract","Census Tract 18.02, Woodbury County, Iowa","B17001_011E","Income at or below poverty level - Male - 25 to 34 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","25 to 34 Years","1.0",
"1400000US19127950802","tract","Census Tract 9508.02, Marshall County, Iowa","B17001_011E","Income at or below poverty level - Male - 25 to 34 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","25 to 34 Years","0.0",
"1400000US19013002605","tract","Census Tract 26.05, Black Hawk County, Iowa","B17001_013E","Income at or below poverty level - Male - 45 to 54 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","45 to 54 Years","33.0",
"1400000US19153011704","tract","Census Tract 117.04, Polk County, Iowa","B17001_015E","Income at or below poverty level - Male - 65 to 74 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","65 to 74 Years","0.0",
"1400000US19193003302","tract","Census Tract 33.02, Woodbury County, Iowa","B17001_016E","Income at or below poverty level - Male - 75 years and over","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","75 Years and Over","0.0",
"1400000US19125030101","tract","Census Tract 301.01, Marion County, Iowa","B17001_017E","Income at or below poverty level - Female","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","All Ages","87.0",
"1400000US19169001304","tract","Census Tract 13.04, Story County, Iowa","B17001_019E","Income at or below poverty level - Female - 5 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","05 Years","0.0",
"1400000US19169010102","tract","Census Tract 101.02, Story County, Iowa","B17001_020E","Income at or below poverty level - Female - 6 to 11 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","06 to 11 Years","19.0",
"1400000US19193003301","tract","Census Tract 33.01, Woodbury County, Iowa","B17001_020E","Income at or below poverty level - Female - 6 to 11 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","06 to 11 Years","28.0",
"1400000US19047070402","tract","Census Tract 704.02, Crawford County, Iowa","B17001_021E","Income at or below poverty level - Female - 12 to 14 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","12 to 14 Years","20.0",
"1400000US19113003005","tract","Census Tract 30.05, Linn County, Iowa","B17001_021E","Income at or below poverty level - Female - 12 to 14 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","12 to 14 Years","0.0",
"1400000US19153011405","tract","Census Tract 114.05, Polk County, Iowa","B17001_021E","Income at or below poverty level - Female - 12 to 14 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","12 to 14 Years","0.0",
"1400000US19103010501","tract","Census Tract 105.01, Johnson County, Iowa","B17001_022E","Income at or below poverty level - Female - 15 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","15 Years","0.0",
"1400000US19187000101","tract","Census Tract 1.01, Webster County, Iowa","B17001_023E","Income at or below poverty level - Female - 16 and 17 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","16 to 17 Years","0.0",
"1400000US19113001005","tract","Census Tract 10.05, Linn County, Iowa","B17001_023E","Income at or below poverty level - Female - 16 and 17 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","16 to 17 Years","0.0",
"1400000US19193001801","tract","Census Tract 18.01, Woodbury County, Iowa","B17001_024E","Income at or below poverty level - Female - 18 to 24 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","18 to 24 Years","155.0",
"1400000US19061001103","tract","Census Tract 11.03, Dubuque County, Iowa","B17001_024E","Income at or below poverty level - Female - 18 to 24 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","18 to 24 Years","0.0",
"1400000US19153010215","tract","Census Tract 102.15, Polk County, Iowa","B17001_025E","Income at or below poverty level - Female - 25 to 34 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","25 to 34 Years","0.0",
"1400000US19169000800","tract","Census Tract 8, Story County, Iowa","B17001_031E","Income at or above poverty level","2014-2018","2018-12-31T00:00:00.000","At or Above Poverty","Both","All Ages","0.0","POINT (-93.6458737 42.0267514)"
"1600000US1952410","place","Millville, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","34.0",
"1600000US1914880","place","Coburg, Iowa","B17001_003E","Income at or below poverty level - Male","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Male","All Ages","0.0","POINT (-95.265552 40.918789)"
"1600000US1983415","place","Wesley, Iowa","B17001_010E","Income at or below poverty level - Male - 18 to 24 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Male","18 to 24 Years","0.0","POINT (-93.9928 43.088685)"
"1600000US1973785","place","Soldier, Iowa","B17001_011E","Income at or below poverty level - Male - 25 to 34 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Male","25 to 34 Years","0.0","POINT (-95.780169 41.984207)"
"1600000US1980175","place","Valeria, Iowa","B17001_012E","Income at or below poverty level - Male - 35 to 44 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Male","35 to 44 Years","0.0","POINT (-93.325566 41.72979)"
"1600000US1935715","place","Henderson, Iowa","B17001_001E","Total","2014-2018","2018-12-31T00:00:00.000","Total","Both","All Ages","172.0","POINT (-95.430974 41.139987)"
"1600000US1968800","place","Roseville CDP, Iowa","B17001_001E","Total","2015-2019","2019-12-31T00:00:00.000","Total","Both","All Ages","0.0","POINT (-92.808174 43.02535)"
"1600000US1906535","place","Big Rock CDP, Iowa","B17001_002E","Income at or below poverty level","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Both","All Ages","4.0",
"1600000US1946965","place","Lowell CDP, Iowa","B17001_002E","Income at or below poverty level","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Both","All Ages","0.0",
"1600000US1970545","place","Sandusky CDP, Iowa","B17001_003E","Income at or below poverty level - Male","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","All Ages","12.0",
"1600000US1976800","place","Swedesburg CDP, Iowa","B17001_008E","Income at or below poverty level - Male - 15 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","15 Years","0.0",
"1600000US1984855","place","Wever CDP, Iowa","B17001_008E","Income at or below poverty level - Male - 15 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","15 Years","0.0",
"1600000US1922260","place","Downey CDP, Iowa","B17001_008E","Income at or below poverty level - Male - 15 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","15 Years","0.0",
"1600000US1926580","place","Fairport CDP, Iowa","B17001_008E","Income at or below poverty level - Male - 15 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","15 Years","0.0",
"1600000US1946965","place","Lowell CDP, Iowa","B17001_008E","Income at or below poverty level - Male - 15 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Male","15 Years","0.0",
"1600000US1902665","place","Argo CDP, Iowa","B17001_017E","Income at or below poverty level - Female","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","All Ages","0.0",
"1600000US1902665","place","Argo CDP, Iowa","B17001_024E","Income at or below poverty level - Female - 18 to 24 years","2016-2020","2020-12-31T00:00:00.000","At or Below Poverty","Female","18 to 24 Years","0.0",
"1600000US1960240","place","Oto, Iowa","B17001_031E","Income at or above poverty level","2008-2012","2012-12-31T00:00:00.000","At or Above Poverty","Both","All Ages","105.0","POINT (-95.894549 42.282081)"
"1600000US1952410","place","Millville, Iowa","B17001_037E","Income at or above poverty level - Male - 15 years","2010-2014","2014-12-31T00:00:00.000","At or Above Poverty","Male","15 Years","0.0",
"1600000US1931845","place","Graf, Iowa","B17001_032E","Income at or above poverty level - Male","2011-2015","2015-12-31T00:00:00.000","At or Above Poverty","Male","All Ages","37.0","POINT (-90.873232 42.493857)"
"1600000US1902665","place","Argo CDP, Iowa","B17001_032E","Income at or above poverty level - Male","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","All Ages","0.0",
"1600000US1941430","place","Kingston CDP, Iowa","B17001_032E","Income at or above poverty level - Male","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","All Ages","7.0",
"1600000US1978780","place","Trenton CDP, Iowa","B17001_035E","Income at or above poverty level - Male - 6 to 11 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","06 to 11 Years","0.0",
"1600000US1903700","place","Augusta CDP, Iowa","B17001_036E","Income at or above poverty level - Male - 12 to 14 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","12 to 14 Years","0.0",
"1600000US1984855","place","Wever CDP, Iowa","B17001_036E","Income at or above poverty level - Male - 12 to 14 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","12 to 14 Years","0.0",
"1600000US1902710","place","Argyle CDP, Iowa","B17001_038E","Income at or above poverty level - Male - 16 and 17 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","16 to 17 Years","0.0",
"1600000US1978780","place","Trenton CDP, Iowa","B17001_038E","Income at or above poverty level - Male - 16 and 17 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","16 to 17 Years","0.0",
"1600000US1903700","place","Augusta CDP, Iowa","B17001_038E","Income at or above poverty level - Male - 16 and 17 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","16 to 17 Years","0.0",
"1600000US1922260","place","Downey CDP, Iowa","B17001_038E","Income at or above poverty level - Male - 16 and 17 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","16 to 17 Years","0.0",
"1600000US1946965","place","Lowell CDP, Iowa","B17001_038E","Income at or above poverty level - Male - 16 and 17 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","16 to 17 Years","0.0",
"1600000US1906535","place","Big Rock CDP, Iowa","B17001_039E","Income at or above poverty level - Male - 18 to 24 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","18 to 24 Years","0.0",
"1600000US1902710","place","Argyle CDP, Iowa","B17001_041E","Income at or above poverty level - Male - 35 to 44 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Male","35 to 44 Years","0.0",
"0500000US19121","county","Madison County, Iowa","B17001_001E","Total","2013-2017","2017-12-31T00:00:00.000","Total","Both","All Ages","15496.0","POINT (-94.015184 41.330622)"
"0500000US19007","county","Appanoose County, Iowa","B17001_001E","Total","2013-2017","2017-12-31T00:00:00.000","Total","Both","All Ages","12347.0","POINT (-92.873061 40.744296)"
"0500000US19083","county","Hardin County, Iowa","B17001_001E","Total","2012-2016","2016-12-31T00:00:00.000","Total","Both","All Ages","16423.0","POINT (-93.241669 42.390208)"
"0500000US19001","county","Adair County, Iowa","B17001_002E","Income at or below poverty level","2010-2014","2014-12-31T00:00:00.000","At or Below Poverty","Both","All Ages","631.0","POINT (-94.478164 41.328528)"
"0500000US19173","county","Taylor County, Iowa","B17001_001E","Total","2010-2014","2014-12-31T00:00:00.000","Total","Both","All Ages","6085.0","POINT (-94.697108 40.737949)"
"0500000US19081","county","Hancock County, Iowa","B17001_001E","Total","2012-2016","2016-12-31T00:00:00.000","Total","Both","All Ages","10807.0","POINT (-93.743697 43.075411)"
"0500000US19033","county","Cerro Gordo County, Iowa","B17001_002E","Income at or below poverty level","2012-2016","2016-12-31T00:00:00.000","At or Below Poverty","Both","All Ages","5422.0","POINT (-93.250965 43.074975)"
"0500000US19055","county","Delaware County, Iowa","B17001_002E","Income at or below poverty level","2011-2015","2015-12-31T00:00:00.000","At or Below Poverty","Both","All Ages","1717.0","POINT (-91.366767 42.472937)"
"0500000US19035","county","Cherokee County, Iowa","B17001_001E","Total","2013-2017","2017-12-31T00:00:00.000","Total","Both","All Ages","10982.0","POINT (-95.633262 42.742737)"
"0500000US19151","county","Pocahontas County, Iowa","B17001_001E","Total","2011-2015","2015-12-31T00:00:00.000","Total","Both","All Ages","6961.0","POINT (-94.678279 42.734033)"
"0500000US19081","county","Hancock County, Iowa","B17001_001E","Total","2014-2018","2018-12-31T00:00:00.000","Total","Both","All Ages","10692.0","POINT (-93.743697 43.075411)"
"0500000US19039","county","Clarke County, Iowa","B17001_001E","Total","2011-2015","2015-12-31T00:00:00.000","Total","Both","All Ages","9092.0","POINT (-93.784096 41.029191)"
"0500000US19163","county","Scott County, Iowa","B17001_001E","Total","2010-2014","2014-12-31T00:00:00.000","Total","Both","All Ages","165638.0","POINT (-90.622289 41.642079)"
"0500000US19013","county","Black Hawk County, Iowa","B17001_001E","Total","2014-2018","2018-12-31T00:00:00.000","Total","Both","All Ages","127730.0","POINT (-92.308033 42.471541)"
"0500000US19073","county","Greene County, Iowa","B17001_001E","Total","2012-2016","2016-12-31T00:00:00.000","Total","Both","All Ages","8929.0","POINT (-94.388703 42.042494)"
"1600000US1963300","place","Plainview CDP, Iowa","B17001_051E","Income at or above poverty level - Female - 15 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Female","15 Years","0.0",
"1600000US1926580","place","Fairport CDP, Iowa","B17001_051E","Income at or above poverty level - Female - 15 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Female","15 Years","0.0",
"0500000US19177","county","Van Buren County, Iowa","B17001_002E","Income at or below poverty level","2008-2012","2012-12-31T00:00:00.000","At or Below Poverty","Both","All Ages","1293.0","POINT (-91.952943 40.754117)"
"0500000US19037","county","Chickasaw County, Iowa","B17001_001E","Total","2009-2013","2013-12-31T00:00:00.000","Total","Both","All Ages","12200.0","POINT (-92.31721 43.059741)"
"0500000US19101","county","Jefferson County, Iowa","B17001_031E","Income at or above poverty level","2011-2015","2015-12-31T00:00:00.000","At or Above Poverty","Both","All Ages","13129.0","POINT (-91.96744 41.006384)"
"1400000US19015020300","tract","Census Tract 203, Boone County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","6165.0","POINT (-93.8722275 42.049969)"
"1400000US19163013600","tract","Census Tract 136, Scott County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2628.0","POINT (-90.5095627 41.5566374)"
"1400000US19153011300","tract","Census Tract 113, Polk County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","14413.0","POINT (-93.7913011 41.6796714)"
"1400000US19159950200","tract","Census Tract 9502, Ringgold County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2801.0","POINT (-94.2088321 40.647223)"
"1400000US19169001200","tract","Census Tract 12, Story County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","159.0","POINT (-93.6479807 42.0139985)"
"1400000US19197680500","tract","Census Tract 6805, Wright County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","3550.0","POINT (-93.9035573 42.6621665)"
"1400000US19153004502","tract","Census Tract 45.02, Polk County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2573.0","POINT (-93.6389962 41.5446005)"
"1400000US19155021200","tract","Census Tract 212, Pottawattamie County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","3721.0","POINT (-95.9168723 41.2885335)"
"1400000US19133960200","tract","Census Tract 9602, Monona County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","1936.0","POINT (-96.1427865 42.0749048)"
"1400000US19093090100","tract","Census Tract 901, Ida County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2542.0","POINT (-95.574122 42.4965687)"
"1400000US19049050300","tract","Census Tract 503, Dallas County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","4782.0","POINT (-94.0933645 41.8424813)"
"1400000US19155021501","tract","Census Tract 215.01, Pottawattamie County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2435.0","POINT (-95.5991076 41.4650204)"
"1400000US19013002603","tract","Census Tract 26.03, Black Hawk County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","9893.0","POINT (-92.5094295 42.5490073)"
"1400000US19091970200","tract","Census Tract 9702, Humboldt County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","1774.0","POINT (-94.3436027 42.7810826)"
"1400000US19103001100","tract","Census Tract 11, Johnson County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","3841.0","POINT (-91.5284791 41.6655698)"
"1400000US19187010100","tract","Census Tract 101, Webster County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2322.0","POINT (-94.0518403 42.5220129)"
"1400000US19123950500","tract","Census Tract 9505, Mahaska County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","3335.0","POINT (-92.6234444 41.280689)"
"1400000US19163010600","tract","Census Tract 106, Scott County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2436.0","POINT (-90.5653483 41.5271969)"
"1400000US19163011300","tract","Census Tract 113, Scott County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2891.0","POINT (-90.5838729 41.5376051)"
"1400000US19193001500","tract","Census Tract 15, Woodbury County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","2325.0","POINT (-96.4172952 42.4944122)"
"1400000US19097950500","tract","Census Tract 9505, Jackson County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","3964.0","POINT (-90.6772907 42.0569125)"
"1400000US19043070600","tract","Census Tract 706, Clayton County, Iowa","B17001_001E","Total","2008-2012","2012-12-31T00:00:00.000","Total","Both","All Ages","3260.0","POINT (-91.4995786 42.7371939)"
"1600000US1932565","place","Gray, Iowa","B17001_058E","Income at or above poverty level - Female - 65 to 74 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Female","65 to 74 Years","2.0","POINT (-94.985948 41.841831)"
"1600000US1944580","place","Le Roy, Iowa","B17001_058E","Income at or above poverty level - Female - 65 to 74 years","2016-2020","2020-12-31T00:00:00.000","At or Above Poverty","Female","65 to 74 Years","0.0","POINT (-93.59247 40.878363)"
"0500000US19163","county","Scott County, Iowa","B17001_019E","Income at or below poverty level - Female - 5 years","2012-2016","2016-12-31T00:00:00.000","At or Below Poverty","Female","05 Years","251.0","POINT (-90.622289 41.642079)"
"0500000US19065","county","Fayette County, Iowa","B17001_017E","Income at or below poverty level - Female","2008-2012","2012-12-31T00:00:00.000","At or Below Poverty","Female","All Ages","1367.0","POINT (-91.840376 42.864122)"
"0500000US19095","county","Iowa County, Iowa","B17001_022E","Income at or below poverty level - Female - 15 years","2010-2014","2014-12-31T00:00:00.000","At or Below Poverty","Female","15 Years","12.0","POINT (-92.059123 41.683918)"
"0500000US19167","county","Sioux County, Iowa","B17001_002E","Income at or below poverty level","2008-2012","2012-12-31T00:00:00.000","At or Below Poverty","Both","All Ages","2332.0","POINT (-96.17801 43.082646)"
"0500000US19165","county","Shelby County, Iowa","B17001_016E","Income at or below poverty level - Male - 75 years and over","2012-2016","2016-12-31T00:00:00.000","At or Below Poverty","Male","75 Years and Over","18.0","POINT (-95.308917 41.679014)"
"0500000US19113","county","Linn County, Iowa","B17001_011E","Income at or below poverty level - Male - 25 to 34 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Male","25 to 34 Years","962.0","POINT (-91.597674 42.077951)"
"0500000US19027","county","Carroll County, Iowa","B17001_029E","Income at or below poverty level - Female - 65 to 74 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Female","65 to 74 Years","67.0","POINT (-94.867647 42.039492)"
"0500000US19001","county","Adair County, Iowa","B17001_011E","Income at or below poverty level - Male - 25 to 34 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Male","25 to 34 Years","28.0","POINT (-94.478164 41.328528)"
"0500000US19053","county","Decatur County, Iowa","B17001_004E","Income at or below poverty level - Male - Under 5 years","2008-2012","2012-12-31T00:00:00.000","At or Below Poverty","Male","04 Years and Under","102.0","POINT (-93.78458 40.736379)"
"0400000US19","state","Iowa","B17001_010E","Income at or below poverty level - Male - 18 to 24 years","2010-2014","2014-12-31T00:00:00.000","At or Below Poverty","Male","18 to 24 Years","35243.0","POINT (-93.4933473 42.0700243)"
"0500000US19035","county","Cherokee County, Iowa","B17001_014E","Income at or below poverty level - Male - 55 to 64 years","2011-2015","2015-12-31T00:00:00.000","At or Below Poverty","Male","55 to 64 Years","58.0","POINT (-95.633262 42.742737)"
"0500000US19145","county","Page County, Iowa","B17001_009E","Income at or below poverty level - Male - 16 and 17 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Male","16 to 17 Years","5.0","POINT (-95.14429 40.73909)"
"0500000US19049","county","Dallas County, Iowa","B17001_005E","Income at or below poverty level - Male - 5 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Male","05 Years","61.0","POINT (-94.040707 41.685321)"
"0500000US19195","county","Worth County, Iowa","B17001_020E","Income at or below poverty level - Female - 6 to 11 years","2009-2013","2013-12-31T00:00:00.000","At or Below Poverty","Female","06 to 11 Years","26.0","POINT (-93.248533 43.373491)"
"0500000US19151","county","Pocahontas County, Iowa","B17001_024E","Income at or below poverty level - Female - 18 to 24 years","2009-2013","2013-12-31T00:00:00.000","At or Below Poverty","Female","18 to 24 Years","58.0","POINT (-94.678279 42.734033)"
"0500000US19091","county","Humboldt County, Iowa","B17001_010E","Income at or below poverty level - Male - 18 to 24 years","2010-2014","2014-12-31T00:00:00.000","At or Below Poverty","Male","18 to 24 Years","22.0","POINT (-94.202775 42.782221)"
"0500000US19129","county","Mills County, Iowa","B17001_022E","Income at or below poverty level - Female - 15 years","2009-2013","2013-12-31T00:00:00.000","At or Below Poverty","Female","15 Years","0.0","POINT (-95.619101 41.033703)"
"0500000US19175","county","Union County, Iowa","B17001_009E","Income at or below poverty level - Male - 16 and 17 years","2014-2018","2018-12-31T00:00:00.000","At or Below Poverty","Male","16 to 17 Years","2.0","POINT (-94.245091 41.02855)"
"0500000US19019","county","Buchanan County, Iowa","B17001_026E","Income at or below poverty level - Female - 35 to 44 years","2012-2016","2016-12-31T00:00:00.000","At or Below Poverty","Female","35 to 44 Years","128.0","POINT (-91.838666 42.470328)"
"0500000US19091","county","Humboldt County, Iowa","B17001_005E","Income at or below poverty level - Male - 5 years","2011-2015","2015-12-31T00:00:00.000","At or Below Poverty","Male","05 Years","28.0","POINT (-94.202775 42.782221)"
"0500000US19063","county","Emmet County, Iowa","B17001_025E","Income at or below poverty level - Female - 25 to 34 years","2011-2015","2015-12-31T00:00:00.000","At or Below Poverty","Female","25 to 34 Years","90.0","POINT (-94.66937 43.377984)"
"0500000US19111","county","Lee County, Iowa","B17001_006E","Income at or below poverty level - Male - 6 to 11 years","2012-2016","2016-12-31T00:00:00.000","At or Below Poverty","Male","06 to 11 Years","347.0","POINT (-91.477157 40.647588)"
"0500000US19009","county","Audubon County, Iowa","B17001_024E","Income at or below poverty level - Female - 18 to 24 years","2013-2017","2017-12-31T00:00:00.000","At or Below Poverty","Female","18 to 24 Years","81.0","POINT (-94.904312 41.679178)"
"0500000US19183","county","Washington County, Iowa","B17001_017E","Income at or below poverty level - Female","2008-2012","2012-12-31T00:00:00.000","At or Below Poverty","Female","All Ages","1366.0","POINT (-91.725052 41.329401)"
"0500000US19107","county","Keokuk County, Iowa","B17001_017E","Income at or below poverty level - Female","2010-2014","2014-12-31T00:00:00.000","At or Below Poverty","Female","All Ages","719.0","POINT (-92.167721 41.331182)"
"0500000US19167","county","Sioux County, Iowa","B17001_026E","Income at or below poverty level - Female - 35 to 44 years","2008-2012","2012-12-31T00:00:00.000","At or Below Poverty","Female","35 to 44 Years","76.0","POINT (-96.17801 43.082646)"
