"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2012-0810-0803-6458451-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0803 - Personal Delivery of Services DOT","6458451","Personal Delivery Of Service","05A - Appropriation","225000","225000","225000"
"2012-0810-0810-6458455-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0810 - County Treasurer Equipment Standing","6458455","Co. Treas. Equipment Standing","05A - Appropriation","650000","650000","650000"
"2012-0810-0S58-6458712-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S58 - RUTF-Operations","6458712","Dot Administration RUTF","05A - Appropriation","6570000","6570000","6570000"
"2012-0810-0S60-6458716-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S60 - RUTF-Planning & Programs","6458716","Dot Planning Rutf","05A - Appropriation","458000","458000","458000"
"2012-0810-0S63-6458718-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S63 - RUTF-Motor Vehicle","6458718","Dot Motor Vehicle RUTF","05A - Appropriation","33921000","33921000","33921000"
"2012-0810-0S66-6458522-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S66 - RUTF-Unemployment Compensation","6458522","Unemployment Compenstation - RUTF","05A - Appropriation","7000","7000","7000"
"2012-0810-0S67-6458523-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S67 - RUTF-Workers' Compensation","6458523","Dot Workers' Comp Rutf","05A - Appropriation","119000","119000","119000"
"2012-0810-0S68-6458721-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S68 - Drivers' Licenses","6458721","Drivers' Licenses","05A - Appropriation","3876000","3876000","3876000"
"2012-0810-0S69-645S690-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S69 - Mississippi River Parkway Comm","645S690","Mississippi River Parkway Comm","05A - Appropriation","40000","40000","40000"
"2012-0810-0S74-645S740-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S74 - Indirect Cost Recoveries","645S740","Indirect Cost Recoveries - RUTF","05A - Appropriation","78000","78000","78000"
"2012-0810-0S75-645S750-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S75 - Auditor Reimbursement","645S750","State Auditor Reimbursement - RUTF","05A - Appropriation","67319","67319","67319"
"2012-0810-0S76-645S760-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S76 - County Treasurers Support","645S760","County Treasurers Support","05A - Appropriation","1406000","1406000","1406000"
"2012-0810-0S77-645S770-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S77 - RUTF - DAS","645S770","DAS Utility Services - RUTF","05A - Appropriation","225000","225000","225000"
"2012-0810-0S80-645S800-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S80 - I-35 Corridor Coalition","645S800","I-35 Corridor Coalition","05A - Appropriation","0","50000","0"
"2012-0810-0S82-645S820-05A","2012","Transportation","Transportation, Department of","0810 - Road Use Tax Fund","0S82 - Road/Weather Conditions Info","645S820","Road/Weather Conditions Info","05A - Appropriation","100000","100000","100000"
"2013-0017-02S-645002S-05A","2013","Transportation","Transportation, Department of","0017 - Rebuild Iowa Infrastructure Fund","02S - Public Transit Assistance","645002S","Public Transit Assistance","05A - Appropriation","1500000","2000000","1500000"
"2013-0017-30S-64530S0-05A","2013","Transportation","Transportation, Department of","0017 - Rebuild Iowa Infrastructure Fund","30S - Commercial Air Service Airports","64530S0","Commercial Air Service Airports","05A - Appropriation","1500000","1500000","1500000"
"2013-0017-31S-64531S0-05A","2013","Transportation","Transportation, Department of","0017 - Rebuild Iowa Infrastructure Fund","31S - General Aviation Airports","64531S0","General Aviation Airports","05A - Appropriation","750000","750000","750000"
"2013-0017-38S-645038S-05A","2013","Transportation","Transportation, Department of","0017 - Rebuild Iowa Infrastructure Fund","38S - Recreational Trails","645038S","Recreational Trails","05A - Appropriation","2500000","2500000","3000000"
"2013-0017-39S-645039S-05A","2013","Transportation","Transportation, Department of","0017 - Rebuild Iowa Infrastructure Fund","39S - Rail Assistance Program","645039S","Rail Assistance Program","05A - Appropriation","1750000","2000000","1500000"
"2013-0137-08S-6457393-05A","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","08S - Garage Fuel & Waste Management","6457393","Garage Waste Management","05A - Appropriation","400000","400000","800000"
"2013-0137-08S-6457393-05P","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","08S - Garage Fuel & Waste Management","6457393","Garage Waste Management","05P - Previously Enacted Appropriation","400000","400000","0"
"2013-0137-S13-645S130-05A","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S13 - Field Facility Deferred Maint.","645S130","Field Facility Deferred Maint.","05A - Appropriation","0","0","1000000"
"2013-0137-S13-645S130-05P","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S13 - Field Facility Deferred Maint.","645S130","Field Facility Deferred Maint.","05P - Previously Enacted Appropriation","1000000","1000000","0"
"2013-0137-S16-645S160-05A","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S16 - Transportation Maps","645S160","Transportation Maps","05A - Appropriation","121000","121000","80667"
"2013-0137-S16-645S160-05P","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S16 - Transportation Maps","645S160","Transportation Maps","05P - Previously Enacted Appropriation","121000","121000","0"
"2013-0137-S18-645S180-05A","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S18 - PRF-Operations","645S180","DOT Operations - PRF","05A - Appropriation","20428758","20428758","40607023"
"2013-0137-S18-645S180-05P","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S18 - PRF-Operations","645S180","DOT Operations - PRF","05P - Previously Enacted Appropriation","20178265","20178265","0"
"2013-0137-S20-645S200-05A","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S20 - PRF-Planning & Program","645S200","DOT Planning, Programming & Modal - PRF","05A - Appropriation","4348547","4348547","8697095"
"2013-0137-S20-645S200-05P","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S20 - PRF-Planning & Program","645S200","DOT Planning, Programming & Modal - PRF","05P - Previously Enacted Appropriation","4348548","4348548","0"
"2013-0137-S22-645S220-05A","2013","Transportation","Transportation, Department of","0137 - Primary Road Fund","S22 - PRF-Maintenance","645S220","DOT Highway - PRF","05A - Appropriation","117215502","117215502","232672498"
