"plan_id","carrier","plan_name","plan_type","metal_level","rating_area","age","non_tob","tobacco","exchange","counties","geocoded_column"
"45819IA0010016","Oscar Insurance Company","Oscar Silver Classic Copay","EPO","Silver","Rating Area 2","59","1079.03","1213.91","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060033","Medica Insurance Company","Medica Insure Bronze Share","EPO","Bronze","Rating Area 2","49","587.93","640.84","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070029","Medica Insurance Company","Inspire by Medica Bronze Share Plus","EPO","Bronze","Rating Area 2","18","268.82","268.82","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070003","Medica Insurance Company","Inspire by Medica Silver Copay","EPO","Silver","Rating Area 2","38","460.08","501.49","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010015","Oscar Insurance Company","Oscar Silver Saver 2","EPO","Silver","Rating Area 2","47","617.11","672.64","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060003","Medica Insurance Company","Medica Insure Silver Copay","EPO","Silver","Rating Area 2","58","1106.91","1206.53","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010017","Oscar Insurance Company","Oscar Silver Classic $0 Ded","EPO","Silver","Rating Area 2","59","1105.76","1243.98","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"25896IA0370003","Wellmark Health Plan of Iowa","Wellmark Silver Modified HMO","HMO","Silver","Rating Area 2","62","1099.40","1264.31","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010003","Oscar Insurance Company","Oscar Bronze Classic","EPO","Bronze","Rating Area 2","42","397.60","433.38","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010005","Oscar Insurance Company","Oscar Bronze Classic Next","EPO","Bronze","Rating Area 2","45","520.68","567.54","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070011","Medica Insurance Company","Inspire by Medica Bronze HSA","EPO","Bronze","Rating Area 2","58","793.29","864.69","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060003","Medica Insurance Company","Medica Insure Silver Copay","EPO","Silver","Rating Area 2","26","444.85","484.89","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070033","Medica Insurance Company","Inspire by Medica Bronze Share","EPO","Bronze","Rating Area 2","0-14","224.08","224.08","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070033","Medica Insurance Company","Inspire by Medica Bronze Share","EPO","Bronze","Rating Area 2","52","571.78","623.24","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060001","Medica Insurance Company","Medica Insure Gold Copay","EPO","Gold","Rating Area 2","38","591.92","645.19","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"25896IA0370004","Wellmark Health Plan of Iowa","Wellmark Gold Modified HMO","HMO","Gold","Rating Area 2","27","363.59","418.13","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070033","Medica Insurance Company","Inspire by Medica Bronze Share","EPO","Bronze","Rating Area 2","18","267.44","267.44","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010018","Oscar Insurance Company","Oscar Silver HDHP","EPO","Silver","Rating Area 2","62","971.23","1092.63","false","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010003","Oscar Insurance Company","Oscar Bronze Classic","EPO","Bronze","Rating Area 6","53","619.14","674.86","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"45819IA0010005","Oscar Insurance Company","Oscar Bronze Classic Next","EPO","Bronze","Rating Area 2","31","417.91","438.81","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060001","Medica Insurance Company","Medica Insure Gold Copay","EPO","Gold","Rating Area 2","60","1289.30","1405.34","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"25896IA0370003","Wellmark Health Plan of Iowa","Wellmark Silver Modified HMO","HMO","Silver","Rating Area 2","41","498.23","572.97","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010002","Oscar Insurance Company","Oscar Bronze Classic PCP Copay","EPO","Bronze","Rating Area 2","43","418.50","456.16","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060001","Medica Insurance Company","Medica Insure Gold Copay","EPO","Gold","Rating Area 2","45","685.98","747.72","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060027","Medica Insurance Company","Medica Insure Silver Share","EPO","Silver","Rating Area 2","53","913.64","995.87","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010008","Oscar Insurance Company","Oscar Silver Saver","EPO","Silver","Rating Area 2","22","394.52","394.52","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010013","Oscar Insurance Company","Oscar Gold Classic","EPO","Gold","Rating Area 2","21","413.01","413.01","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010019","Oscar Insurance Company","Oscar Silver $1500 Ded","EPO","Silver","Rating Area 2","25","384.35","403.57","false","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010020","Oscar Insurance Company","Oscar Gold Classic 2","EPO","Gold","Rating Area 2","57","1051.31","1182.73","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"25896IA0370001","Wellmark Health Plan of Iowa","Wellmark Bronze Modified HMO","HMO","Bronze","Rating Area 2","26","263.79","303.36","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010020","Oscar Insurance Company","Oscar Gold Classic 2","EPO","Gold","Rating Area 2","40","551.32","600.94","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"25896IA0370005","Wellmark Health Plan of Iowa","Wellmark Bronze Traditional HMO","HMO","Bronze","Rating Area 2","47","401.74","462.00","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060005","Medica Insurance Company","Medica Insure Bronze Copay","EPO","Bronze","Rating Area 2","42","432.66","471.60","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060005","Medica Insurance Company","Medica Insure Bronze Copay","EPO","Bronze","Rating Area 2","23","326.54","355.93","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0050025","Medica Insurance Company","Elevate by Medica Gold Share","EPO","Gold","Rating Area 4","45","634.45","691.55","true","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, and Union","POINT (-94.91 41.18)"
"93078IA0060029","Medica Insurance Company","Medica Insure Bronze Share Plus","EPO","Bronze","Rating Area 2","59","901.72","982.87","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060013","Medica Insurance Company","Medica Insure Catastrophic","EPO","Catastrophic","Rating Area 2","20","229.86","229.86","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010014","Oscar Insurance Company","Oscar Bronze HDHP","EPO","Bronze","Rating Area 2","18","290.14","290.14","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010018","Oscar Insurance Company","Oscar Silver HDHP","EPO","Silver","Rating Area 2","46","507.08","552.72","false","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010011","Oscar Insurance Company","Oscar Secure","EPO","Catastrophic","Rating Area 2","60","680.82","765.93","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060011","Medica Insurance Company","Medica Insure Bronze HSA","EPO","Bronze","Rating Area 2","36","450.54","491.09","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"25896IA0370005","Wellmark Health Plan of Iowa","Wellmark Bronze Traditional HMO","HMO","Bronze","Rating Area 2","38","320.26","368.30","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070001","Medica Insurance Company","Inspire by Medica Gold Copay","EPO","Gold","Rating Area 2","26","413.47","450.68","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010019","Oscar Insurance Company","Oscar Silver $1500 Ded","EPO","Silver","Rating Area 2","24","382.83","382.83","false","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010013","Oscar Insurance Company","Oscar Gold Classic","EPO","Gold","Rating Area 2","54","881.76","961.12","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060013","Medica Insurance Company","Medica Insure Catastrophic","EPO","Catastrophic","Rating Area 2","48","387.45","422.32","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070013","Medica Insurance Company","Inspire by Medica Catastrophic","EPO","Catastrophic","Rating Area 2","15","167.78","167.78","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060013","Medica Insurance Company","Medica Insure Catastrophic","EPO","Catastrophic","Rating Area 7","25","269.53","293.79","true","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, and Wright","POINT (-92.99 43.08)"
"93078IA0060029","Medica Insurance Company","Medica Insure Bronze Share Plus","EPO","Bronze","Rating Area 4","63","1106.62","1206.22","true","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, and Union","POINT (-94.91 41.18)"
"93078IA0060029","Medica Insurance Company","Medica Insure Bronze Share Plus","EPO","Bronze","Rating Area 5","49","620.95","676.84","true","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, and Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0070011","Medica Insurance Company","Inspire by Medica Bronze HSA","EPO","Bronze","Rating Area 5","0-14","250.25","250.25","true","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, and Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0070013","Medica Insurance Company","Inspire by Medica Catastrophic","EPO","Catastrophic","Rating Area 2","58","513.21","559.40","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010002","Oscar Insurance Company","Oscar Bronze Classic PCP Copay","EPO","Bronze","Rating Area 2","35","376.86","410.78","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010015","Oscar Insurance Company","Oscar Silver Saver 2","EPO","Silver","Rating Area 2","25","396.40","416.22","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"25896IA0370003","Wellmark Health Plan of Iowa","Wellmark Silver Modified HMO","HMO","Silver","Rating Area 2","60","1038.56","1194.34","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010008","Oscar Insurance Company","Oscar Silver Saver","EPO","Silver","Rating Area 2","0-14","301.80","301.80","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"45819IA0010008","Oscar Insurance Company","Oscar Silver Saver","EPO","Silver","Rating Area 2","25","396.09","415.89","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060011","Medica Insurance Company","Medica Insure Bronze HSA","EPO","Bronze","Rating Area 2","45","528.93","576.53","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0120003","Medica Insurance Company","Empower by Medica Silver Copay","EPO","Silver","Rating Area 6","25","398.52","434.39","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120011","Medica Insurance Company","Empower by Medica Bronze HSA","EPO","Bronze","Rating Area 6","54","714.55","778.86","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","47","338.42","368.88","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","50","386.70","421.50","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","48","354.01","385.87","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","53","441.70","481.45","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","49","369.38","402.62","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","52","422.65","460.69","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","54","462.27","503.87","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","46","324.78","354.01","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","51","403.81","440.15","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","60","587.63","640.52","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","56","505.14","550.60","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120029","Medica Insurance Company","Empower by Medica Bronze Share Plus","EPO","Bronze","Rating Area 6","16","271.89","271.89","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","59","563.60","614.32","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","64 and over","649.56","708.02","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120013","Medica Insurance Company","Empower by Medica Catastrophic","EPO","Catastrophic","Rating Area 6","55","482.84","526.30","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120029","Medica Insurance Company","Empower by Medica Bronze Share Plus","EPO","Bronze","Rating Area 6","15","263.66","263.66","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","60","854.60","931.51","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","54","672.28","732.79","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","58","802.33","874.54","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","59","819.64","893.41","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","64 and over","944.65","1029.67","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","63","929.54","1013.20","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","55","702.19","765.39","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","62","904.66","986.08","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","56","734.63","800.75","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","61","884.83","964.46","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0120033","Medica Insurance Company","Empower by Medica Bronze Share","EPO","Bronze","Rating Area 6","53","642.36","700.17","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"93078IA0070001","Medica Insurance Company","Inspire by Medica Gold Copay","EPO","Gold","Rating Area 5","53","865.48","943.37","true","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, and Wayne","POINT (-92.16 41.03000000000001)"
"25896IA0370005","Wellmark Health Plan of Iowa","Wellmark Bronze Traditional HMO","HMO","Bronze","Rating Area 6","47","386.56","444.54","true","Benton, Black Hawk, Buchanan, Cedar, Clayton, Clinton, Delaware, Dubuque, Iowa, Jackson, Johnson, Jones, Linn, and Scott","POINT (-91.37 42.15)"
"25896IA0370002","Wellmark Health Plan of Iowa","Wellmark Bronze HDHP HMO","HMO","Bronze","Rating Area 4","39","314.88","362.11","true","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, and Union","POINT (-94.91 41.18)"
"25896IA0370001","Wellmark Health Plan of Iowa","Wellmark Bronze Modified HMO","HMO","Bronze","Rating Area 2","32","304.75","350.47","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0080029","Medica Insurance Company","Medica with CHI Health Bronze Share Plus","EPO","Bronze","Rating Area 4","24","314.89","343.23","true","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, and Union","POINT (-94.91 41.18)"
"93078IA0050013","Medica Insurance Company","Elevate by Medica Catastrophic","EPO","Catastrophic","Rating Area 4","44","310.59","338.54","true","Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, and Union","POINT (-94.91 41.18)"
"93078IA0060001","Medica Insurance Company","Medica Insure Gold Copay","EPO","Gold","Rating Area 5","61","1402.60","1528.83","true","Appanoose, Davis, Des Moines, Henry, Jefferson, Keokuk, Lee, Louisa, Lucas, Mahaska, Monroe, Muscatine, Van Buren, Wapello, Washington, and Wayne","POINT (-92.16 41.03000000000001)"
"93078IA0060027","Medica Insurance Company","Medica Insure Silver Share","EPO","Silver","Rating Area 1","45","716.24","780.70","true","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, and Webster","POINT (-93.6 42.16)"
"93078IA0060001","Medica Insurance Company","Medica Insure Gold Copay","EPO","Gold","Rating Area 2","63","1402.36","1528.57","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0070029","Medica Insurance Company","Inspire by Medica Bronze Share Plus","EPO","Bronze","Rating Area 7","49","569.05","620.26","true","Allamakee, Bremer, Butler, Cerro Gordo, Chickasaw, Emmet, Fayette, Floyd, Franklin, Hancock, Howard, Humboldt, Kossuth, Mitchell, Winnebago, Winneshiek, Worth, and Wright","POINT (-92.99 43.08)"
"45819IA0010003","Oscar Insurance Company","Oscar Bronze Classic","EPO","Bronze","Rating Area 2","20","291.07","291.07","true","Dallas, Jasper, Madison, Marion, Polk, and Warren","POINT (-93.54 41.52)"
"93078IA0060033","Medica Insurance Company","Medica Insure Bronze Share","EPO","Bronze","Rating Area 1","18","348.47","348.47","true","Boone, Calhoun, Carroll, Greene, Grundy, Hamilton, Hardin, Marshall, Poweshiek, Story, Tama, and Webster","POINT (-93.6 42.16)"
"45819IA0010005","Oscar Insurance Company","Oscar Bronze Classic Next","EPO","Bronze","Rating Area 3","26","343.77","360.96","true","Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, O�Brien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, and Woodbury","POINT (-95.58 42.75)"
