"record_id","offender_number","admission_date","fiscal_year_admitted","judicial_district","sex","race_ethnicity","age_at_admission","offense_code","offense_class","offense_description","offense_type","offense_subtype"
"26","19669643","2018-08-08T00:00:00.000","2019","3JD","Male","Asian or Pacific Islander","32.20807666","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"27","19466588","2019-09-05T00:00:00.000","2020","5JD","Male","White","27.55646817","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"28","18599741","2021-08-12T00:00:00.000","2022","5JD","Male","White","35.1211499","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"29","18765857","2015-11-19T00:00:00.000","2016","5JD","Male","White","29.94387406","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"30","18719702","2022-04-11T00:00:00.000","2022","2JD","Male","Black","26.35181383","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"33","18791987","2014-12-17T00:00:00.000","2015","5JD","Female","Black","26.98151951","321.561","Aggravated Misdemeanor","DRIVING WHILE BARRED - MOTOR VEHICLE","Public Order","Traffic"
"34","3328250","2016-11-07T00:00:00.000","2017","1JD","Male","White","38.52429843","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft"
"35","18080894","2015-03-11T00:00:00.000","2015","5JD","Female","White","60.08213552","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"36","18609716","2016-06-15T00:00:00.000","2016","5JD","Male","Black","24.91991786","708.2A(2C)","Aggravated Misdemeanor","DOMESTIC ABUSE ASSAULT WITH INTENT OR DISPLAYS A WEAPON","Violent","Assault"
"37","19729859","2016-12-14T00:00:00.000","2017","5JD","Male","White","35.07460643","720.2","D Felony","PERJURY","Public Order","Other Public Order"
"38","18023582","2014-03-24T00:00:00.000","2014","2JD","Female","White","51.07460643","155A.23-E","C Felony","Prohibited Acts, Sched I, II, III Controlled Substance","Drug","Drug Possession"
"42","20603351","2014-02-06T00:00:00.000","2014","5JD","Female","White","18.77344285","124.401(5)(a)","Serious Misdemeanor","Possession of a Controlled Substance - 1st Offense","Drug","Drug Possession"
"44","19770542","2021-12-21T00:00:00.000","2022","4JD","Male","White","54.55441478","725.1","Aggravated Misdemeanor","PROSTITUTION","Public Order","Prostitution/Pimping"
"45","18297704","2018-08-20T00:00:00.000","2019","5JD","Male","White","48.27378508","321.261(2),A","Serious Misdemeanor","LEAVE SCENE OF INJURY ACCIDENT","Public Order","Traffic"
"47","18145937","2021-12-02T00:00:00.000","2022","1JD","Male","White","27.09377139","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"48","3075362","2012-10-19T00:00:00.000","2013","5JD","Male","White","41.83436003","708.2(2)","Serious Misdemeanor","Assault with bodily injury or mental illness","Violent","Assault"
"50","19968497","2017-05-01T00:00:00.000","2017","5JD","Male","Black","25.07871321","124.401(5)(d)","Serious Misdemeanor","Possession of a Controlled Substance - Marijuana - 1st Offense","Drug","Drug Possession"
"51","206192","2015-02-05T00:00:00.000","2015","6JD","Male","Hispanic","49.63723477","708.6(1)","C Felony","INTIMIDATION WITH A DANGEROUS WEAPON","Violent","Assault"
"52","3250988","2013-01-10T00:00:00.000","2013","5JD","Male","White","40.1779603","708.2A(2A)","Simple Misdemeanor","DOMESTIC ABUSE ASSAULT","Violent","Assault"
"53","18083165","2022-05-17T00:00:00.000","2022","3JD","Male","American Indian or Alaska Native","31.86036961","716.5","Aggravated Misdemeanor","CRIMINAL MISCHIEF 3RD DEGREE","Property","Vandalism"
"54","19620281","2020-01-07T00:00:00.000","2020","2JD","Male","White","53.89459274","708.2(3)","Aggravated Misdemeanor","ASSAULT WHILE DISPLAYING A DANGEROUS WEAPON","Violent","Assault"
"57","20067212","2021-02-02T00:00:00.000","2021","3JD","Male","Black","34.86379192","719.1(1)(d)","Aggravated Misdemeanor","Interference w/Official Acts Result Serious Injury","Violent","Assault"
"58","20054360","2018-06-06T00:00:00.000","2018","4JD","Male","White","24.49007529","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"59","20862782","2020-10-21T00:00:00.000","2021","5JD","Female","White","24.1615332","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"61","18977048","2013-12-12T00:00:00.000","2014","3JD","Male","White","60.98288843","124.401(5),D","Serious Misdemeanor","Possession of Marijuana","Drug","Drug Possession"
"62","18517043","2017-05-17T00:00:00.000","2017","5JD","Male","White","26.15742642","708.2(2)","Serious Misdemeanor","Assault with bodily injury or mental illness","Violent","Assault"
"64","18027809","2018-10-31T00:00:00.000","2019","3JD","Male","White","32.01368925","726.6(7)","Aggravated Misdemeanor","Child Endangerment/No Injury","Violent","Other Violent"
"65","18957569","2017-10-11T00:00:00.000","2018","5JD","Female","White","26.28610541","124.401(5),D","Serious Misdemeanor","Possession of Marijuana","Drug","Drug Possession"
"70","18955109","2016-10-21T00:00:00.000","2017","2JD","Male","White","19.98083504","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"72","18751067","2015-10-12T00:00:00.000","2016","8JD","Female","White","41.06228611","124.401(4)(b)","D Felony","Proh Acts-Poss Prod Int for Mfg Cont Subst-Pseudoephedrine","Drug","Trafficking"
"73","20717549","2017-10-24T00:00:00.000","2018","6JD","Male","Hispanic","29.34154689","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"77","18485732","2014-06-12T00:00:00.000","2014","5JD","Male","White","18.53798768","124.401(5)(d)","Serious Misdemeanor","Possession of a Controlled Substance - Marijuana - 1st Offense","Drug","Drug Possession"
"79","19322126","2017-01-09T00:00:00.000","2017","5JD","Male","Black","31.27720739","724.4","Aggravated Misdemeanor","CARRYING WEAPONS","Public Order","Weapons"
"82","19375157","2019-07-24T00:00:00.000","2020","5JD","Female","Hispanic","21.24298426","719.3","Aggravated Misdemeanor","PREV. APPREHEN., OBSTR. PROSC.","Public Order","Flight/Escape"
"85","19624151","2022-04-28T00:00:00.000","2022","3JD","Male","White","18.954141","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"87","18264803","2015-05-06T00:00:00.000","2015","6JD","Female","Black","23.31279945","714.2(4)","Serious Misdemeanor","THEFT 4TH DEGREE","Property","Theft"
"89","19781741","2019-04-29T00:00:00.000","2019","8JD","Female","Black","40.67624914","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"91","19523090","2018-03-26T00:00:00.000","2018","6JD","Male","White","44.50924025","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"92","19453451","2022-01-11T00:00:00.000","2022","1JD","Male","White","37.45927447","321J.2(2)(b)","Aggravated Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 2ND OFFENSE","Public Order","OWI"
"93","20798003","2013-10-29T00:00:00.000","2014","2JD","Male","White","23.50444901","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"95","18491366","2016-12-20T00:00:00.000","2017","5JD","Male","Black","20.71457906","124.401(5)(d)","Serious Misdemeanor","Possession of a Controlled Substance - Marijuana - 1st Offense","Drug","Drug Possession"
"96","19577945","2012-08-27T00:00:00.000","2013","5JD","Male","White","18.64202601","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"97","18039878","2018-08-06T00:00:00.000","2019","5JD","Male","White","25.13347023","708.2(6)","Simple Misdemeanor","Assault","Violent","Assault"
"98","20528093","2013-04-04T00:00:00.000","2013","7JD","Female","Black","24.66803559","715A.6(A)","D Felony","UNAUTH. USE OF CREDIT CARDS","Property","Forgery/Fraud"
"100","20157770","2021-02-15T00:00:00.000","2021","4JD","Male","White","22.35728953","124.401(5)(a)","Serious Misdemeanor","Possession of a Controlled Substance - 1st Offense","Drug","Drug Possession"
"102","3156098","2015-09-28T00:00:00.000","2016","6JD","Male","White","42.13826146","124.407,A","D Felony","Gathering For Use of Drugs - Other than Marijuana","Drug","Other Drug"
"105","19856750","2021-12-21T00:00:00.000","2022","3JD","Female","White","44.37782341","724.30(3)","Aggravated Misdemeanor","RECKLESS USE OF A FIREARM WITH PROPERTY DAMAGE","Public Order","Weapons"
"106","19907936","2020-05-21T00:00:00.000","2020","6JD","Female","American Indian or Alaska Native","34.95140315","321J.2(2)(b)","Aggravated Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 2ND OFFENSE","Public Order","OWI"
"110","19928921","2014-11-10T00:00:00.000","2015","1JD","Male","White","20.52019165","708.11(3B)","D Felony","STALKING","Violent","Assault"
"111","18767378","2012-07-17T00:00:00.000","2013","5JD","Male","White","19.75359343","714.2(5)","Simple Misdemeanor","THEFT 5TH DEGREE","Property","Theft"
"112","19799582","2016-08-04T00:00:00.000","2017","6JD","Female","White","28.94182067","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"113","20127005","2014-04-17T00:00:00.000","2014","5JD","Female","White","55.6440794","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"116","19841990","2019-04-11T00:00:00.000","2019","5JD","Female","White","30.57905544","714.2(5)","Simple Misdemeanor","THEFT 5TH DEGREE","Property","Theft"
"118","20757476","2019-04-02T00:00:00.000","2019","2JD","Female","White","55.79739904","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"120","19756184","2019-01-28T00:00:00.000","2019","6JD","Male","Black","45.34976044","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"122","20948522","2020-10-02T00:00:00.000","2021","3JD","Male","Black","38.67761807","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI"
"125","18992402","2017-03-07T00:00:00.000","2017","5JD","Male","White","22.34360027","124.401(5)(d)","Serious Misdemeanor","Possession of a Controlled Substance - Marijuana - 1st Offense","Drug","Drug Possession"
"131","3120872","2013-01-22T00:00:00.000","2013","1JD","Female","White","41.28952772","124.401(4)","D Felony","Proh Acts-Poss Product Intended For Mfg Any Cont Subst","Drug","Drug Possession"
"132","20317835","2017-08-04T00:00:00.000","2018","7JD","Male","White","45.53867214","902.8,A","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PERSON)","Other","Other Criminal"
"135","19506500","2018-01-19T00:00:00.000","2018","3JD","Male","Hispanic","24.61054073","708.2A(2C)","Aggravated Misdemeanor","DOMESTIC ABUSE ASSAULT WITH INTENT OR DISPLAYS A WEAPON","Violent","Assault"
"136","20532353","2021-03-08T00:00:00.000","2021","5JD","Female","Black","23.02806297","708.7(2)","Aggravated Misdemeanor","HARASSMENT / 1ST DEG.","Violent","Assault"
"138","20774276","2019-08-19T00:00:00.000","2020","5JD","Female","White","32.24640657","714.2(5)","Simple Misdemeanor","THEFT 5TH DEGREE","Property","Theft"
"139","19904777","2014-11-12T00:00:00.000","2015","1JD","Male","White","20.7008898","321.279(2)","Aggravated Misdemeanor","ELUDING","Public Order","Traffic"
"140","20359829","2016-11-29T00:00:00.000","2017","4JD","Male","White","45.88090349","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons"
"142","19597355","2018-09-17T00:00:00.000","2019","4JD","Male","White","17.8973306","124.401(5),B","Serious Misdemeanor","POSSESSION OF MARIJUANA - 1","Drug","Drug Possession"
"143","18425174","2020-01-24T00:00:00.000","2020","5JD","Male","Black","28.04380561","726.6(7)","Aggravated Misdemeanor","Child Endangerment/No Injury","Violent","Other Violent"
"144","256136","2015-07-02T00:00:00.000","2016","5JD","Male","White","51.69336071","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"145","20744513","2015-05-18T00:00:00.000","2015","5JD","Male","White","33.13073238","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"146","3124421","2012-07-27T00:00:00.000","2013","2JD","Male","White","38.58453114","708.2(4)","D Felony","ASSAULT - SERIOUS INJURY","Violent","Assault"
"147","19332440","2012-12-17T00:00:00.000","2013","2JD","Female","Black","21.47022587","715A.6(A)","D Felony","UNAUTH. USE OF CREDIT CARDS","Property","Forgery/Fraud"
"149","18478997","2019-04-24T00:00:00.000","2019","5JD","Female","White","57.45653662","714.2(4)","Serious Misdemeanor","THEFT 4TH DEGREE","Property","Theft"
"150","19407104","2017-04-11T00:00:00.000","2017","2JD","Female","Hispanic","27.24709103","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"151","3363908","2013-07-15T00:00:00.000","2014","2JD","Male","White","54.20396988","714.2(3)","Aggravated Misdemeanor","THEFT 3RD DEGREE","Property","Theft"
"154","18619970","2018-01-08T00:00:00.000","2018","3JD","Male","White","21.18548939","124.401(1)(d)(2)","D Felony","Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg","Drug","Trafficking"
"156","20005205","2021-08-03T00:00:00.000","2022","5JD","Female","Asian or Pacific Islander","29.15811088","124.401(5)(a)","Serious Misdemeanor","Possession of a Controlled Substance - 1st Offense","Drug","Drug Possession"
"157","19429247","2020-03-10T00:00:00.000","2020","6JD","Male","White","27.60027379","321J.2(2)(b)","Aggravated Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 2ND OFFENSE","Public Order","OWI"
"163","18139772","2017-11-01T00:00:00.000","2018","5JD","Male","White","25.85900068","321.561","Aggravated Misdemeanor","DRIVING WHILE BARRED - MOTOR VEHICLE","Public Order","Traffic"
"164","20335268","2015-09-16T00:00:00.000","2016","5JD","Female","White","28.86516085","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"165","3285866","2021-09-29T00:00:00.000","2022","5JD","Male","White","60.15879535","321J.2(2)(b)","Aggravated Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 2ND OFFENSE","Public Order","OWI"
"166","18969446","2014-08-26T00:00:00.000","2015","2JD","Male","White","58.16563997","124.401(5),D","Serious Misdemeanor","Possession of Marijuana","Drug","Drug Possession"
"167","20750384","2013-06-04T00:00:00.000","2013","6JD","Female","White","42.71047228","708.2(2)","Serious Misdemeanor","Assault with bodily injury or mental illness","Violent","Assault"
"171","18485375","2015-12-11T00:00:00.000","2016","5JD","Male","White","33.45927447","708.2(2)","Serious Misdemeanor","Assault with bodily injury or mental illness","Violent","Assault"
"173","3057965","2019-11-05T00:00:00.000","2020","3JD","Female","White","62.49965777","124.401(1)(c)(7)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Amph LT 5 gm","Drug","Trafficking"
"174","19292987","2019-06-06T00:00:00.000","2019","6JD","Male","White","19.00616016","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"175","18946001","2017-01-30T00:00:00.000","2017","1JD","Male","Black","18.51334702","124.401(1)(d)(2)","D Felony","Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg","Drug","Trafficking"
"176","20898476","2016-06-20T00:00:00.000","2016","1JD","Male","White","46.51060917","124.401(4)(g)","D Felony","Proh Acts-Poss Prod Int for Mfg Cont Subst-Iodine","Drug","Trafficking"
"177","18060554","2022-03-30T00:00:00.000","2022","6JD","Male","Unknown","23.63312799","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"178","20464421","2015-02-26T00:00:00.000","2015","5JD","Male","White","37.07049966","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"180","18432695","2021-08-24T00:00:00.000","2022","6JD","Male","White","21.48117728","708.7(3)","Serious Misdemeanor","HARASSMENT / 2ND DEG.","Violent","Assault"
"184","18254372","2012-08-23T00:00:00.000","2013","5JD","Male","White","27.34291581","124.401(1)(d)","D Felony","Proh. Acts. - Mfg., Del., Consp., or Poss.","Drug","Trafficking"
"186","20573699","2017-01-06T00:00:00.000","2017","5JD","Male","White","42.86926762","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"187","19742639","2013-04-11T00:00:00.000","2013","5JD","Male","White","28.25188227","714.2(3)","Aggravated Misdemeanor","THEFT 3RD DEGREE","Property","Theft"
"188","18102605","2017-05-03T00:00:00.000","2017","3JD","Female","White","51.46338125","124.401(5)(a)","Serious Misdemeanor","Possession of a Controlled Substance - 1st Offense","Drug","Drug Possession"
"189","19727003","2014-11-13T00:00:00.000","2015","5JD","Male","Asian or Pacific Islander","22.96235455","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"190","20246780","2019-05-22T00:00:00.000","2019","4JD","Male","White","58.55167693","725.1","Aggravated Misdemeanor","PROSTITUTION","Public Order","Prostitution/Pimping"
"192","3356069","2012-11-20T00:00:00.000","2013","5JD","Female","Hispanic","40.25462012","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"193","20875340","2013-01-03T00:00:00.000","2013","1JD","Male","White","32.89527721","724.16A,1","D Felony","TRAFFICKING IN STOLEN WEAPONS","Public Order","Weapons"
"194","18152558","2022-07-25T00:00:00.000",,"4JD","Male","White","39.09103354","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons"
"200","20016032","2013-08-22T00:00:00.000","2014","5JD","Male","Black","20.64613279","708.2A(2B)","Serious Misdemeanor","DOMESTIC ABUSE ASSAULT - BODILY INJURY - MENTAL","Violent","Assault"
"201","18656129","2021-11-23T00:00:00.000","2022","5JD","Male","White","29.52772074","124.401(5)b","Aggravated Misdemeanor","Possession of a Controlled Substance - 2nd Offense","Drug","Drug Possession"
"202","19739180","2018-03-12T00:00:00.000","2018","2JD","Male","White","28.58590007","708.2A(2C)","Aggravated Misdemeanor","DOMESTIC ABUSE ASSAULT WITH INTENT OR DISPLAYS A WEAPON","Violent","Assault"
"203","19844129","2020-07-06T00:00:00.000","2021","5JD","Male","Black","23.30184805","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft"
"205","20818955","2021-12-20T00:00:00.000","2022","1JD","Male","White","19.77549624","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"206","20792225","2017-01-25T00:00:00.000","2017","5JD","Male","White","27.52635181","714.7","Aggravated Misdemeanor","OPERATE VEHICLE NO CONSENT","Property","Theft"
"209","18855830","2016-10-05T00:00:00.000","2017","5JD","Male","White","23.50992471","124.401(5),C","Aggravated Misdemeanor","Possession of a Controlled Substance - Marijuana 3rd or subseq.","Drug","Drug Possession"
"211","18393836","2016-06-17T00:00:00.000","2016","5JD","Male","White","37.5523614","708.2(2)","Serious Misdemeanor","Assault with bodily injury or mental illness","Violent","Assault"
"213","18346883","2012-08-15T00:00:00.000","2013","5JD","Male","White","24.99931554","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"214","19099646","2019-12-17T00:00:00.000","2020","8JD","Male","White","70.86105407","692A.104-B","D Felony","Sex Offender - Registration Violation 2nd or subsequent offense","Public Order","Other Public Order"
"215","20301599","2017-01-06T00:00:00.000","2017","3JD","Male","White","23.02806297","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"218","18044582","2020-01-07T00:00:00.000","2020","5JD","Male","White","29.38809035","715A.6(2)","Aggravated Misdemeanor","UNAUTHORIZED USE OF CREDIT CARDS","Property","Forgery/Fraud"
"219","190550","2021-10-11T00:00:00.000","2022","4JD","Male","White","64.13415469","708.2A(2C)","Aggravated Misdemeanor","DOMESTIC ABUSE ASSAULT WITH INTENT OR DISPLAYS A WEAPON","Violent","Assault"
"220","18356231","2012-09-07T00:00:00.000","2013","1JD","Female","White","26.0698152","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"223","20463881","2017-05-02T00:00:00.000","2017","5JD","Male","White","19.54004107","124.401(5)(d)","Serious Misdemeanor","Possession of a Controlled Substance - Marijuana - 1st Offense","Drug","Drug Possession"
"225","3424667","2021-11-22T00:00:00.000","2022","5JD","Male","White","43.30732375","726.6(1)","Aggravated Misdemeanor","CHILD ENDANGERMENT","Violent","Other Violent"
"226","2425595","2015-02-26T00:00:00.000","2015","3JD","Male","White","56.05201916","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"227","18198446","2022-03-08T00:00:00.000","2022","5JD","Male","White","19.57015743","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"230","18540335","2020-05-01T00:00:00.000","2020","5JD","Male","White","23.87679671","724.4(3)B","Serious Misdemeanor","GO ARMED/KNIFE BLADE 5"" TO 8""","Public Order","Weapons"
"231","19631579","2017-11-16T00:00:00.000","2018","7JD","Male","White","36.23819302","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft"
"232","18073178","2015-06-11T00:00:00.000","2015","3JD","Male","White","19.60574949","124.401(1)(d)(2)","D Felony","Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg","Drug","Trafficking"
"235","3133241","2012-11-09T00:00:00.000","2013","2JD","Male","White","45.65092402","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"236","20399126","2014-10-27T00:00:00.000","2015","2JD","Male","White","31.88501027","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"238","18304301","2021-05-28T00:00:00.000","2021","6JD","Male","Black","47.87953457","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI"
"240","168770","2014-05-19T00:00:00.000","2014","1JD","Male","White","44.61054073","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"241","20586341","2019-05-09T00:00:00.000","2019","5JD","Male","Black","26.90759754","124.401(1)(c)(3)","C Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 5gm","Drug","Trafficking"
"244","18137771","2013-05-19T00:00:00.000","2013","5JD","Male","White","33.23750856","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"247","20843870","2013-03-07T00:00:00.000","2013","7JD","Male","White","57.44832307","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft"
"248","3225842","2021-06-07T00:00:00.000","2021","3JD","Male","White","53.69472964","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"249","18095885","2022-03-31T00:00:00.000","2022","5JD","Female","White","18.91307324","710.8","Aggravated Misdemeanor","HARBORING A RUNAWAY","Violent","Kidnap"
"250","20339843","2014-06-26T00:00:00.000","2014","5JD","Male","White","58.74058864","321J.2(A)","Serious Misdemeanor","OPER VEH WH INT (OWI) / SER MISD / 1ST OFF -","Public Order","OWI"
"251","20260133","2019-12-11T00:00:00.000","2020","7JD","Female","White","36.5229295","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
