"company_name","closedon","form_numbers","effective_date","approved","approvedyn","negotiated","negotiated_1","type_of_product","proposed","increase"
"United Security Assurance Company of Pennsylvania","2022-06-02T00:00:00.000","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R et al --- Original proposal was 56.09% via 3 annual increases of 16%, however, the IID was able to modify this proposal to 17.9% for year 1 followed by 10.26% for year 2",,"Yes","Approved","0.179","true","Long Term Care","0.561","0.179"
"Metropolitan Life Insurance Company","2022-05-27T00:00:00.000","Form LTC2-FAC-IA (VIP2_Old), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA -- this is *NOT* a rate increase, but simply updated projections from a prior rate filing.","2022-05-27T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","2022-05-27T00:00:00.000","Form LTC-FAC-IA (VIP1), LTC-VAL-IA, LTC-IDEAL-IA, LTC-PREM-I A	--
This is NOT a rate increase, but rather updated projections related to a previous rate filing.","2022-05-27T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","2022-05-27T00:00:00.000","LTC-E.02 Ed.11-91 -- this is *NOT* a rate increase, but simply updated projections from a prior rate filing.","2022-05-27T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","2022-05-27T00:00:00.000","TCL-LTC.04(IA) Ed. 4/00 et al -- 
This is NOT a rate increase, but rather updated projections related to a previous rate filing.","2022-05-27T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","2022-05-02T00:00:00.000","Form LTC2007-IA -- IA_LTC2007-IA -- LSAnew_rates -- This is NOT a rate increase, but rather — updated projections related to a previous rate fling.","2022-05-02T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"UNUM Life Insurance Company of America","2022-04-21T00:00:00.000","Policy Series GLTC04 --IID/INS mod   proposal from 50% on 5% compound infl policies  down to 17.9%. {Simple inf =12% & no infl =0%}  This generates a new avg of 14.1% avg  vs. 25.45% as filed.  4.31% is the overall avg for ALL policies vs 7.8% as filed","2022-07-01T00:00:00.000","Yes","Approved","0.141","true","Long Term Care","0.255","0.141"
"RiverSource Life Insurance Company","2022-03-17T00:00:00.000","30160A-32100 (with endorsement)   IID and INS modifed the proposal to Lifetime:  17.9% for year 1 followed by 17.9% for year 2 -- 
non-lifetime:  17.9% for year 1 followed by 5.77% for year 2",,"Yes","Approved","0.179","true","Long Term Care","0.489","0.179"
"RiverSource Life Insurance Company","2022-03-17T00:00:00.000","30225-IA with 1997 revised rates -- IID and INS modifed the proposal to Lifetime:  17.9% for year 1 followed by 17.9% for year 2 and 
Non-lifetime:  17.9% for year 1 followed by 10.26% for year 2 (30%)",,"Yes","Approved","0.179","true","Long Term Care","0.707","0.179"
"RiverSource Life Insurance Company","2022-03-17T00:00:00.000","Form 30160-A-IA -- IID and INS modifed the proposal to Lifetime:  17.9% for year 1 followed by 17.9% for year 2 -- Non-lifetime:  17.9% for year 1 followed by 8.48% for year 2",,"Yes","Approved","0.179","true","Long Term Care","0.568","0.179"
"RiverSource Life Insurance Company","2022-03-17T00:00:00.000","Form 30225-IA -- IID and INS modifed the proposal to
Lifetime:  17.9% for year 1 followed by 10.26% for year 2
Non-lifetime:  5% for year 1 followed by 4.76% for year 2",,"Yes","Approved","0.179","true","Long Term Care","0.296","0.179"
"Principal Life Insurance Company","2022-03-11T00:00:00.000","Forms FR142, FR601 -- IID and INS negotiated the proposal from 65.22% (as filed) down to 17.9% for year 1 followed by 10.26% for year 2","2022-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.652","0.179"
"Principal Life Insurance Company","2022-03-11T00:00:00.000","FR1240 and FR406IA-1 --  IID and INS negotiated the proposal from 68.37% (as filed) down to 17.9% for year 1 followed by 10.26% for year 2","2022-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.684","0.179"
"Metropolitan Life Insurance Company","2022-03-08T00:00:00.000","Form LTC2007-IA -- IA_LSAOld_rates 
— This is NOT a rate increase, but rather — updated projections related to a previous rate fling.","2022-03-08T00:00:00.000","Yes","Approved","0.0","false","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","2022-03-08T00:00:00.000","Form LTC2-FAC-IA (VIP2_New), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA — This is NOT a rate increase, but rather — updated projections related to a previous rate fling.","2022-03-08T00:00:00.000","Yes","Approved","0.0","false","Long Term Care","0.0","0.0"
"Nassau Life and Annuity Company","2022-03-04T00:00:00.000","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ -- IID and INS modified this proposal down to 17.9% for year 1 followed by 10.26% for year 2 for benefit periods > 3 years.","2022-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.92","0.179"
"Wellmark Blue Cross Blue Shield of Iowa","2022-03-02T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 7/01/2022, 8/01/2022 and 9/01/2022","2022-07-01T00:00:00.000","Yes","Approved","0.08","false","Small Group","0.08","0.08"
"Wellmark Health Plan of Iowa","2022-03-02T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 7/01/2022, 8/01/2022 and 9/01/2022","2022-07-01T00:00:00.000","Yes","Approved","0.05","false","Small Group","0.05","0.05"
"Ability Insurance Company","2022-02-18T00:00:00.000","Forms LT691, LT201, LT692, LT694, LT695, LT696, LT698 -- IID/IND MOD to:  17.9% year 1 x 17.9% year 2  x 14.39% year 3  ~ 47.4% over 3-yrs",,"Yes","Approved","0.179","true","Long Term Care","0.549","0.179"
"United of Omaha Life Insurance Company","2022-02-10T00:00:00.000","Form LTC06UI-TQ et al -- IID/INS mod to ~ 18.07% for year 1 followed by 15.18% for year 2 followed by 15.04% for year 3.  Overall 3-year MOD ~ 56.5% vs. 97.80% as filed.","2022-06-01T00:00:00.000","Yes","Approved","0.181","true","Long Term Care","0.978","0.181"
"Mutual of Omaha Insurance Company","2022-02-10T00:00:00.000","Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ) -- IID/INS negotiated this to 17.9% for yr 1 followed by 10.26% for yr 2 - for lifetime benefits.  For non-lifetime benefits, IID/INS MOD is 17.9% for yr 1 only.   2-yr MOD = 27.1% vs. 54.9% as filed.","2022-05-01T00:00:00.000","Yes","Approved","0.179","false","Long Term Care","0.549","0.179"
"Mutual of Omaha Insurance Company","2022-02-10T00:00:00.000","Policy Series LTC04G -- IID/INS modified this proposal down to approximately 18.41% for year 1 followed by 16.88% for year 2 followed by 14.75% for year 3.  Overall 3-year MOD ~ 58.8% vs. 105% as filed.","2022-06-01T00:00:00.000","Yes","Approved","0.184","true","Long Term Care","1.058","0.184"
"CMFG Life Insurance Company","2022-02-09T00:00:00.000","Forms 2002-LTC-FAC(IA),
2002-LTCR-HCC","2022-05-01T00:00:00.000","Yes","Approved","0.074","false","Long Term Care","0.074","0.074"
"Metropolitan Life Insurance Company","2022-01-26T00:00:00.000","3 rate filings for group long term care -- sitused in Washington D.C. -- IID has no authority and will accept D.C. rates.  This is NOT a rate increase, but rather updated projections ONLY","2022-01-26T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Allianz Life Insurance Company of North America","2021-12-21T00:00:00.000","Form 7-P-Q-IA (Group 2), 7-P-Q-IA-1, N-4040-P-IA(Q), N-4040-P-IA(NQ)  — This is NOT a rate increase, but rather an updated projection of experience related to previous rate filing.","2021-12-21T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"State Farm Mutual Automobile Insurance Company","2021-12-03T00:00:00.000","Form 97058IA -- This is NOT a rate increase, but rather an updated projection of experience related to previous rate filing.","2021-12-03T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","2021-12-02T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 4/01/2022, 5/01/2022 and 6/01/2022","2022-04-01T00:00:00.000","Yes","Approved","0.08","false","Small Group","0.08","0.08"
"Wellmark Health Plan of Iowa","2021-12-02T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 4/01/2022, 5/01/2022 and 6/01/2022","2022-04-01T00:00:00.000","Yes","Approved","0.06","false","Small Group","0.06","0.06"
"Metropolitan Life Insurance Company","2021-11-30T00:00:00.000","Form LTC-FAC-IA (VIP1), LTC-VAL-IA, LTC-IDEAL-IA, LTC-PREM-I A -- this is *NOT* a rate increase, but simply updated projections from a prior rate filing.","2021-11-30T00:00:00.000","Yes","Approved","0.0","false","Long Term Care","0.0","0.0"
"Genworth Life Insurance Company","2021-11-29T00:00:00.000","Form series - 7042, 7044, 7042REV and 7044REV --------- Non-AARP polices only -- This is NOT a rate increase but rather updated projections related to a previous rate filing.","2021-11-29T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Genworth Life Insurance Company","2021-11-22T00:00:00.000","Form series - 7042, 7044, 7042REV and 7044REV ---------AARP polices only -- This is NOT a rate increase but rather updated projections related to a previous rate filing.","2021-11-22T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"LifeSecure Insurance Company","2021-11-19T00:00:00.000","LS-0002 IA 07/07 -- IID and INS modified this proposal from 31% (as originally filed) down to 17.9%",,"Yes","Approved","0.179","true","Long Term Care","0.31","0.179"
"Auto-Owners Life Insurance Company","2021-11-18T00:00:00.000","Form 50336 et al --  the IID and INS modified this proposal from 30% (as filed) to 17.9% based upon several concerns.","2022-08-06T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.3","0.179"
"Genworth Life Insurance Company","2021-11-05T00:00:00.000","Form series - 7042, 7044, 7042REV and 7044REV --------- Non-AARP polices only -- This is NOT a rate increase but rather updated projections related to a previous rate filing.","2021-11-05T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Genworth Life Insurance Company","2021-11-05T00:00:00.000","Form series - 7042, 7044, 7042REV and 7044REV ---------AARP polices only -- This is NOT a rate increase but rather updated projections related to a previous rate filing.","2021-11-05T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Bankers Life and Casualty Company","2021-11-04T00:00:00.000","Forms GR-N520, N530, N540, N550, N570, N580  -- the IID and INS modified this proposal from 40% (as filed) to 17.9% based upon several concerns.",,"Yes","Approved","0.179","true","Long Term Care","0.4","0.179"
"Allianz Life Insurance Company of North America","2021-11-02T00:00:00.000","Form 10-P-Q-IA (Group 3) -- IID modified the proposal from 51.9% (as filed) down 28.8% spread over 2 years with yearly caps ranging from  17.9 percent in year 1 to (1.78 to 10.26) percent in year 2 depending on the benefit plan.",,"Yes","Approved","0.179","true","Long Term Care","0.519","0.179"
"Allianz Life Insurance Company of North America","2021-11-02T00:00:00.000","Form 11-P-Q-IA  -- IID modified the proposal from 28.8% (as filed) down to 24.80% spread over 2 years with yearly caps ranging from (15 to 17.9) percent in year 1 to…(0 to 10.26) percent in year 2 depending on the benefit plan.",,"Yes","Approved","0.179","true","Long Term Care","0.288","0.179"
"Philadelphia American Life Insurance Company","2021-10-12T00:00:00.000","Hospital Indemnity - Form H-0214 -- the carrier requested that the filing be withdrawn during the course of the review.","2021-10-12T00:00:00.000","*withdrawn*","*withdrawn*","0.0","true","Hospital Indemnity","0.066","0.0"
"UnitedHealthcare Insurance Company","2021-10-12T00:00:00.000","Small Group -- Grandfathered + Transitional business only","2022-01-01T00:00:00.000","Yes","Approved","0.062","false","Small Group","0.062","0.062"
"UnitedHealthcare Plan of the River Valley, Inc.","2021-10-12T00:00:00.000","Small Group -- Grandfathered + Transitional business only -- IID negotiated the increase from 3.7% down to 2.5% based on several concerns","2022-01-01T00:00:00.000","Yes","Approved","0.025","true","Small Group","0.037","0.025"
"Medical Associates Health Plans","2021-10-12T00:00:00.000","Small Group | non-GF and transitional rate filing effective 1-1-2022","2022-01-01T00:00:00.000","Yes","Approved","-0.027","false","Small Group","-0.027","-0.027"
"Metropolitan Life Insurance Company","2021-10-08T00:00:00.000","1LTC-97 & 2LTC-97 -- the  IID and INS modified this proposal to 17.9% max for each cell","2022-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.573","0.179"
"Avera Health Plans","2021-10-08T00:00:00.000","Small Group Block of Business (Grandfathered business only)","2022-01-01T00:00:00.000","Yes","Approved","0.05","false","Small Group","0.05","0.05"
"Transamerica Life Ins Co - FKA Transamerica Premier","2021-10-08T00:00:00.000","TLC 1-FP (IA) 1001, MLC 1-FP (IA) 1001 et al -- The IID and INS negotiated this proposal from 54% (as originally filed) down to 17.9% for year 1 followed by 10.26% for year 2","2022-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.544","0.179"
"American Family Mutual Insurance Company","2021-10-04T00:00:00.000","Form H-350 -- this is *NOT* a rate increase, but simply updated projections from a prior rate filing.","2021-10-01T00:00:00.000","*filed*","*filed*","0.0","false","Long Term Care","0.0","0.0"
"American General Life Insurance Company","2021-10-01T00:00:00.000","Form 64028-IA  -- the IID and INS negotiated this rate filing from 25% as originally filed down to 17.9% in year 1 followed by 6% in year 2","2022-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.25","0.179"
"Provident Life and Accident Insurance Company","2021-09-28T00:00:00.000","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0 -- this is the NAIC's Multi-State review and the Iowa review.  IID/INS negotiated this to 17.9% for Y1 & 17.9% for Y2 (lifetime benefits)  For limited benefits, 17.9% for Y1 & 10.26% for Y2","2022-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","1.36","0.179"
"Avera Health Plans","2021-09-24T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","-0.011","false","ACA Small Group","-0.011","-0.011"
"UNUM Life Insurance Company of America","2021-09-22T00:00:00.000","Forms LTC94, LTC94Q et al -- this is NOT a rate increase filing, but rather updated projections related to a previous filing.","2021-09-22T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","2021-09-20T00:00:00.000","1LTC-97 & 2LTC-97 -- this is NOT a rate increase filing, but rather updated projections related to a previous filing.","2021-09-20T00:00:00.000","was *filed*","was *filed*","0.0","false","Long Term Care","0.0","0.0"
"SILAC Insurance Company","2021-09-20T00:00:00.000","Forms 2002, 2002, 2002+, 2002(97), 2002+(97)  -- The IID and INS modified this proposal from 69.70% (as originally filed) down to 17.90% in year 1 followed by 10.26% in year 2.","2022-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.697","0.179"
"Wellmark Health Plan of Iowa","2021-09-17T00:00:00.000","All ACA individual products","2022-01-01T00:00:00.000","Yes","Approved","0.111","false","ACA Individual","0.111","0.111"
"Medica Insurance Company","2021-09-17T00:00:00.000","All ACA individual products -- the actual increase is 0.09% (just under 1/10 of 1%), however, we're recording this as 0% to avoid confusion with 9%.  It is CLOSE to a 0% increase.","2022-01-01T00:00:00.000","Yes","Approved","0.0","false","ACA Individual","0.0","0.0"
"Medica Insurance Company","2021-09-17T00:00:00.000","All ACA individual products -- the rate change is approximately -2/3 of 1%.","2022-01-01T00:00:00.000","Yes","Approved","-0.007","false","ACA Small Group","-0.007","-0.007"
"UnitedHealthcare Insurance Company","2021-09-17T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","0.119","false","ACA Small Group","0.119","0.119"
"Quartz Health Plan Corporation","2021-09-17T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","-0.014","false","ACA Small Group","-0.014","-0.014"
"UnitedHealthcare Plan of the River Valley","2021-09-17T00:00:00.000","All ACA small group products -- IID negotiated the increase from 12.50% down to 8.20% based on several concerns","2022-01-01T00:00:00.000","Yes","Approved","0.082","true","ACA Small Group","0.125","0.082"
"Golden Rule Insurance Company","2021-09-17T00:00:00.000","Association Group | 
NGF_Transitional | Pre-ACA |
FACT Generation 1-27 -- IID negotiated the increase from 25.00% down to 9.5% based on several concerns","2022-01-01T00:00:00.000","Yes","Approved","0.095","true","Major Medical","0.25","0.095"
"John Alden Life Insurance Company","2021-09-17T00:00:00.000","Form  J-5762-P-IA, J-5762-R1, J-5875-P-IA (Q)&(NQ), J-5875-R1 (Q), J-5875-R2 (Q), J-5875-R3 (Q) -- The IID and IND modified this proposal down to 17.9% for year 1 followed by 17.9% for year 2.","2021-10-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.728","0.179"
"Wellmark Health Plan of Iowa","2021-09-17T00:00:00.000","pre-ACA individual products","2022-01-01T00:00:00.000","Yes","Approved","0.1","false","Major Medical","0.1","0.1"
"Wellmark Blue Cross Blue Shield of Iowa","2021-09-17T00:00:00.000","Wellmark pre-ACA Pools III, IV, V, Blue Transitions, Farm Bureau Pools I, II, III, IV, V, and other misc pools.  (5.9% on Direct Pay,  3.6% on Farm Bureau Pools and 3.6% for the 513C basic and standard plans","2022-01-01T00:00:00.000","Yes","Approved","0.047","false","Major Medical","0.047","0.047"
"Oscar Insurance Company","2021-09-15T00:00:00.000","All ACA individual products","2022-01-01T00:00:00.000","Yes","Approved","-0.091","false","ACA Individual","-0.091","-0.091"
"Aetna Health of Iowa","2021-09-15T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","-0.037","false","ACA Small Group","-0.037","-0.037"
"Wellmark Blue Cross Blue Shield of Iowa","2021-09-15T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","0.017","false","ACA Small Group","0.017","0.017"
"Aetna Life Insurance Company","2021-09-15T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","-0.024","false","ACA Small Group","-0.024","-0.024"
"Wellmark Health Plan of Iowa","2021-09-15T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","0.014","false","ACA Small Group","0.014","0.014"
"Health Alliance Midwest","2021-09-15T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","0.081","false","ACA Small Group","0.081","0.081"
"Sanford Health Plan","2021-09-15T00:00:00.000","All ACA small group products","2022-01-01T00:00:00.000","Yes","Approved","0.038","false","ACA Small Group","0.038","0.038"
"Medical Associates Health Plans","2021-09-15T00:00:00.000","All ACA small group products -- Note -- the actual increase is 0.27%, i.e., 1/4 of 1%.  However, we are recording this as 0% to avoid confusion with 27%.","2022-01-01T00:00:00.000","Yes","Approved","0.0","false","ACA Small Group","0.0","0.0"
"HealthPartners UnityPoint Health, Inc.","2021-09-15T00:00:00.000","All ACA small group products -- these are new products from a new insurance company into the market for the 1st time in 2022","2022-01-01T00:00:00.000","Yes","Approved","0.0","false","ACA Small Group","0.0","0.0"
"Wellmark Health Plan of Iowa","2021-09-03T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 1/01/2022, 2/01/2022 and 3/01/2022","2022-01-01T00:00:00.000","Yes","Approved","0.08","false","Small Group","0.08","0.08"
"Wellmark Blue Cross Blue Shield of Iowa","2021-09-03T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 1/01/2022, 2/01/2022 and 3/01/2022","2022-01-01T00:00:00.000","Yes","Approved","0.08","false","Small Group","0.08","0.08"
"Catholic Order of Foresters","2021-08-26T00:00:00.000","FCLTC-IA -- IID and INS modifided this proposal from 45.32% down to 17% based upon several considerations","2021-11-01T00:00:00.000","Yes","Approved","0.17","true","Long Term Care","0.453","0.17"
"Genworth Life Insurance Company","2021-07-28T00:00:00.000","Form 7000 PCS I with lifetime benefits || IID & INS modified this proposal down to 17.9% for years 1, 2, and 3","2021-11-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.926","0.179"
"Genworth Life Insurance Company","2021-07-28T00:00:00.000","Form 7000 PCS I with limited benefits ||  IID & INS modified this proposal down to 12.9% for years 1 and 2 followed by 12.8% for year 3","2021-11-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.926","0.179"
"Genworth Life Insurance Company","2021-07-28T00:00:00.000","Form 7046 POL-IA 11/10 || (IID/INS mod to 17.9% for Y1 x 10.2% for Y2)","2021-11-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.651","0.179"
"Genworth Life Insurance Company","2021-07-28T00:00:00.000","Form 7052 et al || (IID/IND mod to 17.9% for year 1 followed by 17.9% for year 2)","2021-11-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.663","0.179"
"Genworth Life Insurance Company","2021-07-28T00:00:00.000","Form series - 7042, 7044, 7042REV and 7044REV --------- Non-AARP polices only -- (IID/IND mod to 17.9% for year 1 followed by 17.9% for year 2)","2021-11-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.48","0.179"
"Genworth Life Insurance Company","2021-07-28T00:00:00.000","Form series - 7042, 7044, 7042REV and 7044REV ---------AARP polices only (IID/IND mod to 17.9% for year 1 followed by 17.9% for year 2)","2021-11-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.495","0.179"
"Genworth Life Insurance Company","2021-07-28T00:00:00.000","Forms 5000, 6484 Pre-PCS I with lifetime benefits  || IID and INS modified this proposal from 39.3% (0% min to 104% max) down to  17.9% in year 1 followed by 10.2% in year 2","2021-11-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.393","0.179"
"Continental General Insurance Company","2021-07-28T00:00:00.000","Forms L-6000 and LTC-020201 -- This is NOT a rate increase, but rather updated projections related to a previous filing","2021-07-28T00:00:00.000","Yes","Approved","0.0","false","Long Term Care","0.0","0.0"
"Continental Casualty Company","2021-07-16T00:00:00.000","Form P1-15203-A14 et al -- The IID & INS modified this porposal from 63.9% (as originally filed) down to  17.9% for year 1 followed by 10.26% for year 2 ~29.1% over 2-years  (Some year 2 cells [LTC1]  are less than 10.26% thus producing < 30% over 2-years","2021-10-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.639","0.179"
"Continental Casualty Company","2021-07-16T00:00:00.000","Form P1-15203-A14 et al -- The IID and INS modified this porposal from 165% (as originally filed) down to  17.9% for year 1 followed by 10.26% for year 2 = 30% over 2-years","2021-10-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","1.65","0.179"
