"u_id","name","description","creation_date","last_update_date_data","url","api_endpoint","api_information"
"5zn2-t86h","Data.NJ.Gov: How to Navigate the Platform","This is the guide to navigating our open data platform.","4/30/2014 15:17","4/30/2014 15:17","https://data.nj.gov/d/5zn2-t86h",,"https://dev.socrata.com/"
"npbm-j6ef","Interest Rate Swap Valuation Summary","This document provides information on Interest Rate Swap Valuation Summary as of June 30th, 2011.","7/10/2014 14:45","7/10/2014 14:45","https://data.nj.gov/d/npbm-j6ef","https://data.nj.gov/resource/npbm-j6ef.json","https://dev.socrata.com/"
"fzpy-fv56","FY2019 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2019.","3/29/2018 11:50","3/29/2018 11:50","https://data.nj.gov/d/fzpy-fv56","https://data.nj.gov/resource/fzpy-fv56.json","https://dev.socrata.com/"
"i9he-i9g9","NJ Department of Military and Veterans Affairs Website","Link to the NJ Department of Military and Veterans Affairs website","5/2/2018 14:55","5/2/2018 14:55","https://data.nj.gov/d/i9he-i9g9",,"https://dev.socrata.com/"
"pvhb-pq63","2019 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2019.","1/13/2020 13:41","1/13/2020 13:41","https://data.nj.gov/d/pvhb-pq63","https://data.nj.gov/resource/pvhb-pq63.json","https://dev.socrata.com/"
"cru5-4rmm","Licensed Child Care Centers","Searchable listing of all Licensed Child Care Centers and Inspection Reports.  Important Notice: Effective May 6, 2019, the data on this site for child care centers will no longer be updated. This data is to be used for historical purposes only. Current child care center data is available at https://childcareexplorer.njccis.com/portal/.","9/11/2014 14:33","8/9/2019 17:50","https://data.nj.gov/d/cru5-4rmm","https://data.nj.gov/resource/cru5-4rmm.json","https://dev.socrata.com/"
"px2e-7w8v","OSC Sick Leave Dataset Story",,"4/27/2022 18:22","7/18/2022 17:56","https://data.nj.gov/stories/s/px2e-7w8v",,"https://dev.socrata.com/"
"xw5s-2pdn","The State of New Jersey's Inspection Facility Wait Queue Information Website","Link to The State of New Jersey's Inspection Facility Wait Queue Information Website.
You can view the following information for each facility: Current Wait Queue, Hours Of Operation, & Contact Information.","10/8/2020 18:25","10/8/2020 18:25","https://data.nj.gov/d/xw5s-2pdn",,"https://dev.socrata.com/"
"kvux-yqma","2012 Pinelands Commission Annual Report","This report provides information Pinelands Commission for the year 2012.","7/10/2014 14:20","7/10/2014 14:20","https://data.nj.gov/d/kvux-yqma","https://data.nj.gov/resource/kvux-yqma.json","https://dev.socrata.com/"
"vmbs-f25i","FY2020 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2020. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: https://www.nj.gov/treasury/omb/index.shtml#currentpubs","3/21/2019 11:41","3/21/2019 11:41","https://data.nj.gov/d/vmbs-f25i","https://data.nj.gov/resource/vmbs-f25i.json","https://dev.socrata.com/"
"mrhy-hirp","2011 Pinelands Commission Annual Report","This report provides information Pinelands Commission for the year 2011.","5/29/2015 13:04","5/29/2015 13:04","https://data.nj.gov/d/mrhy-hirp","https://data.nj.gov/resource/mrhy-hirp.json","https://dev.socrata.com/"
"x94d-63kr","FY2013 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2013. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","5/28/2015 13:06","5/28/2015 13:06","https://data.nj.gov/d/x94d-63kr","https://data.nj.gov/resource/x94d-63kr.json","https://dev.socrata.com/"
"sgmh-pc3t","2017 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 2017.","3/1/2017 14:11","3/1/2017 14:11","https://data.nj.gov/d/sgmh-pc3t","https://data.nj.gov/resource/sgmh-pc3t.json","https://dev.socrata.com/"
"3mbn-ydi4","2013 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2013.","5/29/2015 14:27","5/29/2015 14:27","https://data.nj.gov/d/3mbn-ydi4","https://data.nj.gov/resource/3mbn-ydi4.json","https://dev.socrata.com/"
"2zp6-npp5","New Jersey Statistics: COVID-19","New Jersey Statistics: COVID-19","3/25/2022 17:07","3/25/2022 17:07","https://data.nj.gov/d/2zp6-npp5",,"https://dev.socrata.com/"
"3w45-i74u","2018 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2018.","6/3/2019 14:44","6/3/2019 14:44","https://data.nj.gov/d/3w45-i74u","https://data.nj.gov/resource/3w45-i74u.json","https://dev.socrata.com/"
"idyr-3g2m","2016 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2016.","6/20/2017 13:01","6/20/2017 13:01","https://data.nj.gov/d/idyr-3g2m","https://data.nj.gov/resource/idyr-3g2m.json","https://dev.socrata.com/"
"54jy-phae","2018 Economic Development Authority Annual Report","This document provides information on 2018 Annual report for Economic Development Authority.","9/26/2019 13:04","9/26/2019 13:04","https://data.nj.gov/d/54jy-phae","https://data.nj.gov/resource/54jy-phae.json","https://dev.socrata.com/"
"j5mq-7kqg","Sandy EDA Master Data","This is a report for all the relevant columns of EDA - The Amount Allocated, Obligated and Paid broken down by federal agency, program, vendor, project, county, and municipality.","1/7/2015 16:36","8/3/2022 13:19","https://data.nj.gov/d/j5mq-7kqg","https://data.nj.gov/resource/j5mq-7kqg.json","https://dev.socrata.com/"
"2f24-aeyx","Sandy HMFA Master Data","This is a report for all the relevant columns of HMFA - The Amount Obligated and Disbursed broken down by federal agency, program, applicant, project, county, and municipality.","1/7/2015 14:05","7/27/2022 18:13","https://data.nj.gov/d/2f24-aeyx","https://data.nj.gov/resource/2f24-aeyx.json","https://dev.socrata.com/"
"7z5s-3m9r","FY2015 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2015.","7/9/2014 20:42","7/9/2014 20:42","https://data.nj.gov/d/7z5s-3m9r","https://data.nj.gov/resource/7z5s-3m9r.json","https://dev.socrata.com/"
"8vfc-idth","Governor’s Transparency Website","This is a link to the YourMoney.NJ.Gov website.","4/30/2014 14:58","4/30/2014 14:58","https://data.nj.gov/d/8vfc-idth",,"https://dev.socrata.com/"
"9qfp-48xj","NJSP Traffic Stop Data 2011","NJSP traffic stops January 1, 2011 to December 31, 2011 from OLEPS Traffic Stop Data Dashboard.","6/23/2021 22:56","6/30/2021 16:11","https://data.nj.gov/d/9qfp-48xj","https://data.nj.gov/resource/9qfp-48xj.json","https://dev.socrata.com/"
"5gx7-bhup","2013 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2013.","1/4/2017 18:25","1/4/2017 18:25","https://data.nj.gov/d/5gx7-bhup","https://data.nj.gov/resource/5gx7-bhup.json","https://dev.socrata.com/"
"mn3u-n2xy","NJ Department of Corrections Website","Link to NJ Department of Corrections Website","7/13/2017 12:07","7/13/2017 12:07","https://data.nj.gov/d/mn3u-n2xy",,"https://dev.socrata.com/"
"e42x-mnay","Sandy DHS Master Data","THIS DATASET IS FINAL AND NO FURTHER UPDATES ARE EXPECTED.  This is a report for all the relevant columns of DHS - The Amount Allocated, Obligated and Paid broken down by federal agency, program, vendor, project, county, and municipality.","12/9/2014 18:26","4/12/2018 18:49","https://data.nj.gov/d/e42x-mnay","https://data.nj.gov/resource/e42x-mnay.json","https://dev.socrata.com/"
"7iq9-3suh","CARES Act Awards","This dataset contains data for the State of New Jersey received from various Federal agencies under the CARES Act. The data reflects financial awards to State agencies to combat the costs and impacts of COVID-19. The data appears by program, agency, and amount of award.","9/8/2020 21:24","10/20/2021 17:41","https://data.nj.gov/d/7iq9-3suh","https://data.nj.gov/resource/7iq9-3suh.json","https://dev.socrata.com/"
"hscu-tyc8","YourMoney 2008 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2008.","10/11/2016 18:53","10/11/2016 18:53","https://data.nj.gov/d/hscu-tyc8","https://data.nj.gov/resource/hscu-tyc8.json","https://dev.socrata.com/"
"nugp-fb9c","NJ Office of the Secretary of Higher Education Website","Link to NJ Office of the Secretary of Higher Education Website","7/13/2017 12:10","7/13/2017 12:10","https://data.nj.gov/d/nugp-fb9c",,"https://dev.socrata.com/"
"5k8z-iprz","2014 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2014.","5/29/2015 14:29","5/29/2015 14:29","https://data.nj.gov/d/5k8z-iprz","https://data.nj.gov/resource/5k8z-iprz.json","https://dev.socrata.com/"
"j9i2-jh6f","Sandy DCA Master Data","This is a report for all the relevant columns of DCA - Amount Allocated, Obligated, Paid- broken down by program, project, county and municipality.","1/15/2015 19:44","8/3/2022 18:44","https://data.nj.gov/d/j9i2-jh6f","https://data.nj.gov/resource/j9i2-jh6f.json","https://dev.socrata.com/"
"5t6c-4ecu","2021 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2021.","2/14/2022 15:05","2/14/2022 15:05","https://data.nj.gov/d/5t6c-4ecu","https://data.nj.gov/resource/5t6c-4ecu.json","https://dev.socrata.com/"
"jd62-ipm9","Retired Pension Explorer","This is a link to the Pension Explorer to query State pension data for retired employees.","9/9/2014 17:34","9/9/2014 17:34","https://data.nj.gov/d/jd62-ipm9",,"https://dev.socrata.com/"
"7fup-ksxf","featured_stories","Template Dataset: featured_stories","7/13/2017 22:27","5/11/2021 20:11","https://data.nj.gov/d/7fup-ksxf","https://data.nj.gov/resource/7fup-ksxf.json","https://dev.socrata.com/"
"7ink-7zdr","FY2015 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2015. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","7/8/2014 20:00","7/8/2014 20:00","https://data.nj.gov/d/7ink-7zdr","https://data.nj.gov/resource/7ink-7zdr.json","https://dev.socrata.com/"
"5vp9-e8fb","2014 Economic Development Authority Annual Report","This document provides information on 2014 Annual report for Economic Development Authority.","5/28/2015 19:58","5/28/2015 19:58","https://data.nj.gov/d/5vp9-e8fb","https://data.nj.gov/resource/5vp9-e8fb.json","https://dev.socrata.com/"
"xmyn-zqxs","WHO Coronavirus Website","On this website you can find information and guidance from WHO regarding the current outbreak of coronavirus disease (COVID-19) that was first reported from Wuhan, China, on 31 December 2019. Please visit this page for daily updates.","3/11/2020 17:19","3/11/2020 17:19","https://data.nj.gov/d/xmyn-zqxs",,"https://dev.socrata.com/"
"jfck-gz8m","FY2021 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2021. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website","3/12/2020 11:37","3/12/2020 11:37","https://data.nj.gov/d/jfck-gz8m","https://data.nj.gov/resource/jfck-gz8m.json","https://dev.socrata.com/"
