"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Pedicab","26","VIOLATION","MANMADE","NONE","2017","BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"26Pedicab"
"Pedicab","45","VIOLATION","MAINSTREET","BROADWAY","2013","BLUE/BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"45Pedicab"
"Pedicab","166","ACTIVE","MANMADE","CLASSIC","2018","BLACK","Pedal","N","CHICAGO GREEN BIKE LLC","6919 N. SHERIDAN RD.","CHICAGO","IL","60626",,,"166Pedicab"
"Pedicab","46","VIOLATION","MAINSTREET","BROADWAY","2013","BLUE/BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"46Pedicab"
"Pedicab","149","VIOLATION","VIP","CLASSIC","2014","GREEN","Pedal","N","PEDICAB RIDE GUYS LLC","3933 N. CLARENDON AVE.","CHICAGO","IL","60613",,,"149Pedicab"
"Pedicab","53","VIOLATION","MANMADE","NONE","2013","GREEN","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"53Pedicab"
"Pedicab","94","VIOLATION","MANMADE","NONE","2017","RED/BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"94Pedicab"
"Pedicab","20","VIOLATION","VIP","VIP","2014","BLUE/WHITE","Pedal","N","PEDICAB RIDE GUYS LLC","3933 N. CLARENDON AVE.","CHICAGO","IL","60613",,,"20Pedicab"
"Pedicab","95","VIOLATION","MANMADE","NONE","2016","BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"95Pedicab"
"Pedicab","89","VIOLATION","VIP","VIP","2014","BLUE/WHITE","Pedal","N","PEDICAB RIDE GUYS LLC","3933 N. CLARENDON AVE.","CHICAGO","IL","60613",,,"89Pedicab"
"Pedicab","62","ACTIVE","MAINSTREET","CLASSIC","2009","BLUE","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"62Pedicab"
"Pedicab","38","ACTIVE","LUCKY","HORSESHOE","2021","FUSCIA","Pedal","N","JBL PEDICAB MANAGEMENT LLC","1627 N. TRIPP AVE.","CHICAGO","IL","60639",,,"38Pedicab"
"Pedicab","96","SURRENDER","MAINSTREET","BROADWAY","2011","GREEN","Pedal","N","DANIEL KERRIGAN","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"96Pedicab"
"Pedicab","99","SURRENDER","MAINSTREET","BROADWAY","2007","BLACK","Pedal","N","DANIEL KERRIGAN","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"99Pedicab"
"Pedicab","127","ACTIVE","MAINSTREET","BROADWAY","2005","BLACK","Pedal","N","AUSTIN PEDICAB COMPANY, LLC","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"127Pedicab"
"Pedicab","128","ACTIVE","MAINSTREET","CLASSIC","2008","BLACK","Pedal","N","AUSTIN PEDICAB COMPANY, LLC","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"128Pedicab"
"Pedicab","169","ACTIVE","MAINSTREET","BOARDWALK","2008","WHITE","Pedal","N","AUSTIN PEDICAB COMPANY, LLC","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"169Pedicab"
"Pedicab","106","ACTIVE","VIP","5 SEATER","2017","RED","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"106Pedicab"
"Pedicab","159","ACTIVE","MAINSTREET","BROADWAY","2005","WHITE","Pedal","N","AUSTIN PEDICAB COMPANY, LLC","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"159Pedicab"
"Pedicab","137","VIOLATION","MAINSTREET","BROADWAY","2016","BLUE","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"137Pedicab"
"Pedicab","189","VIOLATION","MANMADE","BROADWAY","2014","BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"189Pedicab"
"Pedicab","87","ACTIVE","MANMADE","GOLDEN GATE","2016","ORANGE","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"87Pedicab"
"Pedicab","109","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"109Pedicab"
"Pedicab","64","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"64Pedicab"
"Pedicab","65","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"65Pedicab"
"Pedicab","77","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"77Pedicab"
"Pedicab","78","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"78Pedicab"
"Pedicab","82","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"82Pedicab"
"Pedicab","90","VIOLATION","VIP","VIP","2014","BLUE/WHITE","Pedal","N","PEDICAB RIDE GUYS LLC","3933 N. CLARENDON AVE.","CHICAGO","IL","60613",,,"90Pedicab"
"Pedicab","194","INACTIVE","MAINSTREET","BOARDWALK","2005","BLACK","Pedal","N","DAVID HOEFLER","310 S. HALSTED ST.","CHICAGO","IL","60661",,,"194Pedicab"
"Pedicab","9","ACTIVE","MAINSTREET","NONE","2014","BLACK","Pedal","N","SECOND CITY TUK TUKS LLC","61 W. 15TH ST.","CHICAGO","IL","60605",,,"9Pedicab"
"Pedicab","93","ACTIVE","VIP","VIP","2013","GREEN","Pedal","N","WATERMELONS, LLC","5420 N. KENMORE AVE.","CHICAGO","IL","60640",,,"93Pedicab"
"Pedicab","10","ACTIVE","MAINSTREET","BACK TO BACK","2018","SILVER","Pedal","N","SECOND CITY TUK TUKS LLC","61 W. 15TH ST.","CHICAGO","IL","60605",,,"10Pedicab"
"Pedicab","6","ACTIVE","PRECISION","NONE","2019","RED","Pedal","N","SECOND CITY TUK TUKS LLC","61 W. 15TH ST.","CHICAGO","IL","60605",,,"6Pedicab"
"Pedicab","3","ACTIVE","VIP","VIP","2010","BLUE","Pedal","N","JELLY ROLL PEDICAB LLC","3966 S. LANGLEY AVE.","CHICAGO","IL","60653",,,"3Pedicab"
"Pedicab","163","ACTIVE","VIP","NONE","2018","BLUE","Pedal","N","BIKE TAXI LLC","4235 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"163Pedicab"
"Pedicab","1","ACTIVE","VIP","VIP","2019","BLUE","Pedal","N","BIKE TAXI LLC","4235 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"1Pedicab"
"Pedicab","165","ACTIVE","MANMADE","CLASSIC","2018","BLACK","Pedal","N","CHICAGO GREEN BIKE LLC","6919 N. SHERIDAN RD.","CHICAGO","IL","60626",,,"165Pedicab"
"Pedicab","12","INACTIVE","MAINSTREET","BROADWAY","2012","BLUE/BLACK","Pedal","N","THOMAS JAWORSKI","2503 N. LINCOLN AVE.","CHICAGO","IL","60614",,,"12Pedicab"
"Pedicab","4","SURRENDER","VIP","CRUISER","2009","BLUE/WHITE","Pedal","N","4STAR PEDICABS, LLC","3934 W. GEORGE ST.","CHICAGO","IL","60618",,,"4Pedicab"
"Pedicab","164","ACTIVE","VIP","NONE","2018","BLUE","Pedal","N","BIKE TAXI LLC","4235 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"164Pedicab"
"Pedicab","13","ACTIVE","CUSTOM","CSM STYLE","2012","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"13Pedicab"
"Pedicab","5","ACTIVE","MAINSTREET","BROADWAY","0","BLACK","Pedal","N","RICHARD R. SAMMARTINO","1349 W. TAYLOR ST.","CHICAGO","IL","60607",,,"5Pedicab"
"Pedicab","14","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"14Pedicab"
"Pedicab","17","ACTIVE","VIP","5 SEATER","2014","RED","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"17Pedicab"
"Pedicab","11","ACTIVE","MAINSTREET","SMASHCAB","2020","WHITE","Pedal","N","SECOND CITY TUK TUKS LLC","61 W. 15TH ST.","CHICAGO","IL","60605",,,"11Pedicab"
"Pedicab","18","ACTIVE","VIP","VIP","2019","BLUE","Pedal","N","BIKE TAXI LLC","4235 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"18Pedicab"
"Pedicab","22","ACTIVE","VIP","VIP","2020","WHITE","Pedal","N","SUPER DAD PEDICAB LLC","1841 N. CALIFORNIA AVE.","CHICAGO","IL","60647",,,"22Pedicab"
"Pedicab","21","ACTIVE","VIP","5 SEATER","2014","RED","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"21Pedicab"
"Pedicab","129","ACTIVE","MAINSTREET","BROADWAY","2008","BLACK","Pedal","N","AUSTIN PEDICAB COMPANY, LLC","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"129Pedicab"
"Pedicab","48","ACTIVE","VIP","VIP","2015","RED","Pedal","N","BRIAN JAMES ANDROWSKI","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"48Pedicab"
"Pedicab","199","VIOLATION","MANMADE","WAGON","2016","BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"199Pedicab"
"Pedicab","80","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"80Pedicab"
"Pedicab","24","ACTIVE","MAINSTREET","BROADWAY","2015","RED","Pedal","N","BRIAN JAMES ANDROWSKI","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"24Pedicab"
"Pedicab","105","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"105Pedicab"
"Pedicab","31","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"31Pedicab"
"Pedicab","36","VIOLATION","VIP","VIP","2014","BLUE/WHITE","Pedal","N","PEDICAB RIDE GUYS LLC","3933 N. CLARENDON AVE.","CHICAGO","IL","60613",,,"36Pedicab"
"Pedicab","25","VIOLATION","MANMADE","NONE","2017","BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"25Pedicab"
"Pedicab","30","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"30Pedicab"
"Pedicab","28","ACTIVE","PRECISION","FESTIVAL","2016","RED","Pedal","N","PHILIP ANDREW SADLER","2001 N. ELSTON AVE.","CHICAGO","IL","60614",,,"28Pedicab"
"Pedicab","43","VIOLATION","MANMADE","NONE","2017","RED/BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"43Pedicab"
"Pedicab","37","ACTIVE","VIP","BURRITO","2015","BLUE","Pedal","N","JBL PEDICAB MANAGEMENT LLC","1627 N. TRIPP AVE.","CHICAGO","IL","60639",,,"37Pedicab"
"Pedicab","15","ACTIVE","MAINSTREET","BOARDWALK","2017","BLUE","Pedal","N","SANTIAGO ANTONIO BLANDON","1205 W. JACKSON BLVD.","CHICAGO","IL","60607",,,"15Pedicab"
"Pedicab","29","ACTIVE","PRECISION","FESTIVAL","2018","BLUE/RED","Pedal","N","PHILIP ANDREW SADLER","2001 N. ELSTON AVE.","CHICAGO","IL","60614",,,"29Pedicab"
"Pedicab","23","INACTIVE","MAINSTREET","BROADWAY","2011","WHITE/BLACK","Pedal","N","MINKU SHARMA dba MVP RICKSHAW","5230 N. CHRISTIANA AVE.","CHICAGO","IL","60625",,,"23Pedicab"
"Pedicab","16","ACTIVE","PRECISION","EXCURSION","2019","ORANGE","Pedal","N","CHICAGO PEDICAB COMPANY LLC","939 W. 33RD PL.","CHICAGO","IL","60608",,,"16Pedicab"
"Pedicab","170","ACTIVE","MANMADE","CLASSIC","2018","BLACK","Pedal","N","CHICAGO GREEN BIKE LLC","6919 N. SHERIDAN RD.","CHICAGO","IL","60626",,,"170Pedicab"
"Pedicab","167","ACTIVE","MAINSTREET","BOARDWALK","2010","BLACK","Pedal","N","AUSTIN PEDICAB COMPANY, LLC","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"167Pedicab"
"Pedicab","172","ACTIVE","MANMADE","CLASSIC","2018","BLACK","Pedal","N","CHICAGO GREEN BIKE LLC","6919 N. SHERIDAN RD.","CHICAGO","IL","60626",,,"172Pedicab"
"Pedicab","173","ACTIVE","MANMADE","CLASSIC","2018","BLACK","Pedal","N","CHICAGO GREEN BIKE LLC","6919 N. SHERIDAN RD.","CHICAGO","IL","60626",,,"173Pedicab"
"Pedicab","175","VIOLATION","VIP","VIP","2018","BLUE","Pedal","N","PEDICAB RIDE GUYS LLC","3933 N. CLARENDON AVE.","CHICAGO","IL","60613",,,"175Pedicab"
"Pedicab","180","INACTIVE","MAINSTREET","CLASSIC","2009","GOLD","Pedal","N","THOMAS JAWORSKI","2503 N. LINCOLN AVE.","CHICAGO","IL","60614",,,"180Pedicab"
"Pedicab","179","ACTIVE","CUSTOM","NONE","2015","WHITE/BLUE","Pedal","N","NENAD MICIN","3705 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"179Pedicab"
"Pedicab","54","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"54Pedicab"
"Pedicab","0","INACTIVE","VIP","VIP","2019","BLUE","Pedal","N","BIKE TAXI LLC","4235 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"0Pedicab"
"Pedicab","2","ACTIVE","VIP","VIP","2019","BLUE","Pedal","N","BIKE TAXI LLC","4235 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"2Pedicab"
"Pedicab","47","VIOLATION","MAINSTREET","BROADWAY","2010","WHITE","Pedal","N","WINDY CITY PEDICAB, LTD.","1901 S. WESTERN AVE.","CHICAGO","IL","60608",,,"47Pedicab"
"Pedicab","73","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"73Pedicab"
"Pedicab","74","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"74Pedicab"
"Pedicab","75","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"75Pedicab"
"Pedicab","81","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"81Pedicab"
"Pedicab","49","VIOLATION","MAINSTREET","BOARDWALK","2014","GREEN","Pedal","N","GOGO&SON PEDICAB TOURS CORP","2605 S. INDIANA AVE.","CHICAGO","IL","60616",,,"49Pedicab"
"Pedicab","50","ACTIVE","MANMADE","NONE","2003","RED","Pedal","N","EPOCH CONSULTING INC","6944 N. WILDWOOD AVE.","CHICAGO","IL","60646",,,"50Pedicab"
"Pedicab","55","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"55Pedicab"
"Pedicab","51","ACTIVE","SCHWINN","NONE","2014","GREEN","Pedal","N","BM PEDICAB INC.","4450 N. KEDZIE AVE.","CHICAGO","IL","60625",,,"51Pedicab"
"Pedicab","56","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"56Pedicab"
"Pedicab","135","VIOLATION","MAINSTREET","BROADWAY","2016","BLUE","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"135Pedicab"
"Pedicab","58","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"58Pedicab"
"Pedicab","61","ACTIVE","CUSTOM","CSM STYLE","2012","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"61Pedicab"
"Pedicab","57","ACTIVE","MAINSTREET","BOARDWALK","2011","RED","Pedal","N","CARGILL C KELLY II","2422 W. THOMAS ST.","CHICAGO","IL","60622",,,"57Pedicab"
"Pedicab","60","ACTIVE","VIP","5 SEATER","2017","PINK/WHITE","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"60Pedicab"
"Pedicab","59","ACTIVE","MAINSTREET","LIMO","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"59Pedicab"
"Pedicab","63","ACTIVE","PRECISION","PRECISION","2018","BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"63Pedicab"
"Pedicab","83","ACTIVE","VIP","5 SEATER","2014","RED","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"83Pedicab"
"Pedicab","85","SURRENDER","MANMADE","NONE","2006","YELLOW","Pedal","N","DANIEL KERRIGAN","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"85Pedicab"
"Pedicab","101","SURRENDER","PRECISION","CLASSIC","2015","PINK/WHITE","Pedal","N","DANIEL KERRIGAN","1015 N. HALSTED ST.","CHICAGO","IL","60642",,,"101Pedicab"
"Pedicab","86","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"86Pedicab"
"Pedicab","104","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"104Pedicab"
"Pedicab","107","VIOLATION","VIP","VIP","2018","BLUE/WHITE","Pedal","N","PEDICAB RIDE GUYS LLC","3933 N. CLARENDON AVE.","CHICAGO","IL","60613",,,"107Pedicab"
"Pedicab","108","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"108Pedicab"
"Pedicab","102","ACTIVE","TIPKE","SUPER","1985","SILVER","Pedal","N","AMANDA GRACE O'BRIEN-HICKEY","637 N. CHRISTIANA AVE.","CHICAGO","IL","60624",,,"102Pedicab"
"Pedicab","110","VIOLATION","MAINSTREET","BROADWAY","2010","GREEN","Pedal","N","SARAH B YOPP","1426 N. KEELER AVE.","CHICAGO","IL","60651",,,"110Pedicab"
"Pedicab","103","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"103Pedicab"
"Pedicab","66","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"66Pedicab"
"Pedicab","67","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"67Pedicab"
"Pedicab","112","ACTIVE","PRECISION","NONE","2017","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"112Pedicab"
"Pedicab","44","VIOLATION","MANMADE","NONE","2016","BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"44Pedicab"
"Pedicab","113","ACTIVE","VIP","NONE","2007","PURPLE","Pedal","N","MICHAEL ANGELO SALAS","939 W. 33RD PL.","CHICAGO","IL","60608",,,"113Pedicab"
"Pedicab","98","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"98Pedicab"
"Pedicab","97","ACTIVE","COASTER","5 SEATER","2011","BLUE","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"97Pedicab"
"Pedicab","7","ACTIVE","PRECISION","NONE","2019","SILVER","Pedal","N","SECOND CITY TUK TUKS LLC","61 W. 15TH ST.","CHICAGO","IL","60605",,,"7Pedicab"
"Pedicab","71","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"71Pedicab"
"Pedicab","72","VIOLATION","MAINSTREET","CLASSIC","0","RED/BLACK","Pedal","N","EMPIRE PEDICAB LLC","318 W. ADAMS ST.","CHICAGO","IL","60606",,,"72Pedicab"
"Pedicab","32","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"32Pedicab"
"Pedicab","33","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2627 N. MILDRED AVE.","CHICAGO","IL","60614",,,"33Pedicab"
