"crash_record_id","rd_no","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"3b6cfd35c43c85fbf232cfdf87c3ae0f84ab3d723a5b6a3abb8a241d6cbc9c22c7520ba67fe17b751f16679a3e552d71c88d2e3ffaa5d10a28b0191dfdd10035",,,"2022-09-12T20:55:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","OTHER","OTHER","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2022-09-12T20:59:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","601","N","MICHIGAN AVE","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","2","9","41.892598849","-87.62404033","POINT (-87.624040330191 41.892598849093)"
"4639cf859792ce76616c486043896d01749511e77afaae9056028845494e3d1027ce8acdb6019aafa23b0d3e1ba3bdb75558ab69a1edadcc39e624af7a2e4b38",,,"2022-09-12T20:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","REAR END","OTHER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-09-12T22:02:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","36","W","95TH ST","634",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","20","2","9","41.721808765","-87.625241895","POINT (-87.625241894685 41.721808764631)"
"7a26acfca339a1469f2b8a2af47f77729fe03258ca27558a89cc4c1301413db2ea8440564d6d274e049933f353d2a176e2bb542d8340ae91ecfba1a2f9ada248",,,"2022-09-12T20:23:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-09-12T20:23:00.000","NOT APPLICABLE","NOT APPLICABLE","4514","S","WESTERN AVE","922",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","20","2","9","41.811545574","-87.684666524","POINT (-87.684666523608 41.811545573851)"
"268a7b00f88520ae2daaa2e74d3906d3afd8d16e117b80e926bd5a6d7b9f66f4baa5083bf0510addb5b948fcd556490f57450bebc49086c4a3abd81826a5fedd",,,"2022-09-12T19:37:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","SIDESWIPE OPPOSITE DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","N",,,"$501 - $1,500","2022-09-12T19:39:00.000","NOT APPLICABLE","NOT APPLICABLE","4800","W","GRAND AVE","2533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","2","9","41.914060196","-87.746027734","POINT (-87.746027733918 41.914060195761)"
"388a4961f72fcd5efb9ef1f92f590a352c621a2e10952b4e32de5fcd6ea1ee984348ebbb94f8b85968714b49d203f8f28db5ee2d3cd2b6ee01e5262263a7e8e8",,,"2022-09-12T19:36:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2022-09-12T20:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","464","N","HALSTED ST","1214",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","2","9","41.89092811","-87.647774211","POINT (-87.647774210873 41.89092811034)"
"74ca951be78cceb6478107eaa010b5bc72969ef73e06cd45af91ab8a9dc6c84c1820a7c376e338ebb1ec4abc3d8120d62320c014ae5c530594003fe34c4786d1",,,"2022-09-12T19:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-09-12T19:37:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","1400","N","WESTERN AVE","1423",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","2","9","41.906755689","-87.687272702","POINT (-87.687272701968 41.906755689442)"
"0d1f1e40c6ef864c7a266e0fd850f44fe3276fe0b9bd60e1a9c938a805046d7deffd9d62280e5a1a442c4f32685a844e603de993029dc5824fb80196f2c5db6c",,,"2022-09-12T19:13:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","TRAFFIC ROUTE",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2022-09-12T19:14:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","43","E","CONGRESS PKWY","123",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","19","2","9","41.875579925","-87.625935879","POINT (-87.625935878816 41.875579925497)"
"858d7022e4f43a9d80d866fe0b8ec200347cfae9fe1eca22fdc08b423173ea0f134ac0d2872f86943f687e5b619e3a1fe3c26245d08d27b0c45bd131e8a041e4",,,"2022-09-12T18:32:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-09-12T18:34:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","2298","W","GARFIELD BLVD","932",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","2","9","41.793949598","-87.681224063","POINT (-87.681224062937 41.793949598375)"
"3131e9964787d42f8a83f6ea9dd849df589e6ee5fc928fa6996ee2583976f7656a6f514a4330d3feb9f479b22f6253b66dc55766848517cfae51b3f484df8767",,,"2022-09-12T18:27:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DUSK","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-09-12T18:27:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FAILING TO REDUCE SPEED TO AVOID CRASH","1023","W","119TH ST","524",,,,,,,"4","NONINCAPACITATING INJURY","2","0","0","1","1","3","0","18","2","9","41.677623559","-87.647694984","POINT (-87.647694984347 41.677623558937)"
"4e9e95ca7e4144a7a7c2685b7d3b926d3cec596fe0386f66a624cb3cb8ebfcc2155866036285a5d3fca374c500b25c4018f7eaa5ab4184ccb320e14f61d59cd4",,,"2022-09-12T18:25:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2022-09-12T18:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","11500","S","COTTAGE GROVE AVE","532",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","2","9","41.68539921","-87.611247473","POINT (-87.611247473326 41.685399210486)"
"e59fc03bbe687ebb119118b42869c4b793acd67e78c8b3fa88fac93c39ee53744fefbb8c7fd05a5a3022bb1521868f51abf98412eab1e82b718adf6975d89419",,,"2022-09-12T18:21:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-09-12T18:25:00.000","IMPROPER LANE USAGE","FAILING TO REDUCE SPEED TO AVOID CRASH","6215","W","TOUHY AVE","1621",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","18","2","9","42.011891674","-87.782506905","POINT (-87.782506905237 42.011891673847)"
"58f25f37ac29e7c8b5f72f8432a513e0d620004b06c1ae4bb9ebf197e8c011a4a3cb30429154ce245a6f902975e9d8db7f4b73105f0d33f4204f191f31a49231",,,"2022-09-12T18:15:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-09-12T19:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3067","N","ELSTON AVE","1411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","2","9","41.937076431","-87.694731188","POINT (-87.694731188474 41.937076430718)"
"e34d398c5d06da8a17fd3aaa0020aa6f8ebc4c6c755549ea91c99fa6653cf426034a6d5c62566506cdc4c23f9eccebacb74ca013d2caf982ce48a1d51b390222",,,"2022-09-12T18:12:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","UNKNOWN INTERSECTION TYPE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","N",,,"OVER $1,500","2022-09-12T19:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3958","W","CERMAK RD","1014",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","2","9","41.851658605","-87.724617501","POINT (-87.724617500889 41.851658605222)"
"2c826d7241c4229d6249f3d80404e936b9b7e85d24c97a49c3410c4b8f54103ffee82074c8be12c39b85866783d0885dd3a336be1667b3d72b165d554c03b4f0",,,"2022-09-12T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-09-12T18:17:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","1135","E","47TH ST","222",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","2","9","41.809521127","-87.597857883","POINT (-87.597857882697 41.809521127316)"
"a660f337a196f31f09cd3837f2a05eb3817098b9f52e19f99de187b1e599e58d2f836ec21db93f8f5a83d10985b49ba060ef112afbf023bcef73771f4b57dc69",,,"2022-09-12T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2022-09-12T18:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","11020","S","KEDZIE AVE","2211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","2","9","41.692732531","-87.701014054","POINT (-87.70101405389 41.692732531294)"
"f4c9d78be18d43fd282f43f1101bd9ccd165efc6f6c00b8cbb85f4cb7c64cce8bd24e765ef5fd0220f48a138168eceed99b2a548497c253ba8aac5cfa6cb7d6d",,,"2022-09-12T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-09-12T18:03:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","1731","W","FOSTER AVE","2032",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","2","9","41.976009509","-87.673312834","POINT (-87.673312834121 41.976009509133)"
"31e16e4a096c4d37f10d599a12424acaf6b0bd0d507ac9b4013aff3ce99a47f8af1baf3621f3562f198e591da04fca7de12ff52c51c0c9965148568f4ad143a8",,,"2022-09-12T17:55:00.000","25","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2022-09-12T18:03:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5112","S","HARPER AVE","234",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","2","9","41.802041913","-87.589293782","POINT (-87.58929378239 41.802041913487)"
"aad2c0f0931e6a866b1a969fd191518b361a1d87a34bd5439dab5af2d7ec04921d496e57c40664e8e7447069b07e31d9a37fbc8590a91fd140c7e772d5d2e677",,,"2022-09-12T17:51:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-09-12T17:52:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","5635","W","FULLERTON AVE","2515",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","9","41.923848672","-87.76741984","POINT (-87.767419840261 41.923848671587)"
"bb29ce4c11cbc984436e9f2ed68536fb590fe9f1d99a895dac350bf72a6f46f90ec02bc6b613b0dce2e47bf9b62a6aa5cbb74d1fe5401da921a3687826e6a698",,,"2022-09-12T17:45:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2022-09-12T17:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2900","N","MANGO AVE","2514",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","2","9","41.933138117","-87.77010331","POINT (-87.770103309695 41.933138117186)"
"84f37da3a565c0c676bc08093c6687e3fa94a03270e91d6c78f2c02129e6ddf1ff886a971ca344ad526157b716377b95bd6f6e04ea33ab6ec12ce5d5b9fdff7c",,,"2022-09-12T17:40:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-09-12T19:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4664","W","IRVING PARK RD","1722",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","9","41.953556372","-87.745213133","POINT (-87.745213133279 41.953556371592)"
"b448ee1b1889fc1f63b30263298bc51e286e05767ebdbc569f8e2d99a026a37efe9c524b580d6c4bedef66c36bedf8b0bce8e82b6c094b76762a35d41e3f4956",,,"2022-09-12T17:40:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-09-12T20:05:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1400","E","47TH DR","222",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","2","9","41.809795483","-87.592373867","POINT (-87.592373866633 41.809795482717)"
"f135ee776da283942e346b3cd9bdf206d481d78bc97cf8a529787afdcdb56dabba628f5c1644bf99a296ba56be96485ea246afd248fab065c8347915b6f29e27",,,"2022-09-12T17:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2022-09-12T19:05:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3565","W","31ST ST","1032",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","17","2","9","41.836947513","-87.714528891","POINT (-87.714528890787 41.836947513081)"
"90ee774ef69ba5fc0a97f194bd418e584be407ff82d88f20ed133359e9e38af9cdf290e29451688554d5e34bbff16fae89011dfedc555d7f171844db62cb874a",,,"2022-09-12T17:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2022-09-12T19:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4245","W","DIVISION ST","1111",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","2","9","41.902453221","-87.733023492","POINT (-87.733023491511 41.902453220596)"
"244adbfc7e3b431f6225d304afe5256dd7076c580812d94cf56a3d40f379caedff4159aa05903a2366d780fd1758a7a040e5a9051408837b62123146517ed54a",,"Y","2022-09-12T17:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-09-12T18:30:00.000","DISTRACTION - FROM INSIDE VEHICLE","NOT APPLICABLE","4700","S","COTTAGE GROVE AVE","223",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","9","41.809485428","-87.606710818","POINT (-87.606710818433 41.809485427538)"
"53ba27e0f88d9fe11c73d08ee061a6a48a36224f34b53960eed54f7ec36dda77800743abf26ab1cbcb223ec269a91f66a81311f250f3661dc777e0aefa2ad263",,,"2022-09-12T17:08:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","REAR TO SIDE","ONE-WAY",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2022-09-12T17:08:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2946","W","52ND ST","923",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","2","9","41.799197106","-87.698269325","POINT (-87.698269324957 41.799197106163)"
