"id","postal_code","facility_name","url","phone","contact","begin_date","end_date","begin_time","end_time","recurrence_days","hours","cost","notes","location_1","street2"
"15","60616","Walgreens","http://www.Walgreens.com","312-326-4058","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","3405 S KING DR
CHICAGO, IL 60616
(41.83196, -87.6164)",
"20","60632","Walgreens","http://www.Walgreens.com","773-436-7396","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","5435 S KEDZIE AVE
CHICAGO, IL 60632
(41.79407, -87.7033)",
"47","60647","La Casa Norte",,,,"2015-06-26T00:00:00.000","2015-06-26T00:00:00.000","13:00:00","17:00:00","Friday",,"Free","Temporary","3533 W. North Ave
CHICAGO, IL 60647
(41.90979, -87.7158)",
"58","60613","Montrose Rocks",,,,"2015-06-28T00:00:00.000","2015-06-28T00:00:00.000","11:00:00","17:00:00","Sunday",,"Free","Temporary","600 W Montrose Ave
CHICAGO, IL 60613
(41.96206, -87.6463)",
"29","60637","Care2Prevent at Washington Park Drop-In Program",,"773-263-9554",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Tuesday","Tuesdays: 5:30 PM to 8:00 PM","Free","Partner Sites","5331 S Russell Dr
CHICAGO, IL 60637
(41.79017, -87.615)",
"62","60657","7-Eleven Parking Lot, BCBS CareVan",,,,"2015-07-02T00:00:00.000","2015-07-02T00:00:00.000","18:30:00","23:00:00","Thursday",,"Free","Temporary","3407 N. Halsted
CHICAGO, IL 60657
(41.94392, -87.6489)",
"2","60608","Lower West WIC",,"312-743-1198",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Thursday, Friday","Thursdays & Fridays: 8:30 AM to 3:30 PM","Free","CDPH Clinics","1713 SOUTH ASHLAND AVENUE
CHICAGO, IL 60608
(41.85836, -87.6658)",
"75","60651","Rincon Family Services (BCBS CareVan)",,,,"2015-07-28T00:00:00.000","2015-07-28T00:00:00.000","9:00:00","1:00:00","Tuesday",,"Free","Temporary","3809 W. Grand Ave.
CHICAGO, IL 60651
(41.90426, -87.72192)",
"7","60601","Walgreens","http://www.Walgreens.com","312-863-4249","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","151 N STATE ST
CHICAGO, IL 60601
(41.88454, -87.6278)",
"61","60628","South Side Help Center",,,,"2015-06-30T00:00:00.000","2015-06-30T00:00:00.000","13:00:00","15:00:00","Tuesday",,"Free","Temporary","10420 S. Halsted
CHICAGO, IL 60628
(41.77898, -87.6426)",
"28","60616","AHF Healthcare Center",,"312-881-3050",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Thursday","Monday & Thursday: 11:00 AM-8:00 PM","Free","Partner Sites","2600 S. Michigan Ave., Ste LLD
CHICAGO, IL 60616
(41.84541, -87.6242)",
"39","60651","North Kostner Health Center",,"312-216-8020",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Fri: 8:00 AM - 5:00 PM","Free","Partner Sites","1520 N. Kostner
CHICAGO, IL 60651
(41.90805, -87.7363)",
"71","60612","North Lawndale ATC (BCBS CareVan)",,,,"2015-07-15T00:00:00.000","2015-07-15T00:00:00.000","9:00:00","13:00:00","Wednesday",,"Free","Temporary","2839 W. Fillmore
CHICAGO, IL 60612
(41.86821, -87.69742)",
"21","60649","Walgreens","http://www.Walgreens.com","773-324-1880","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","7109 S JEFFERY BLVD
CHICAGO, IL 60649
(41.76584, -87.5761)",
"34","60657","Howard Brown Health Center",,"773-248-3160",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","By appointment","Free","Partner Sites","3245 N. Halsted Street
CHICAGO, IL 60657
(41.94138, -87.6491)",
"66","60619","Club Escape",,,,"2015-07-06T00:00:00.000","2015-07-07T00:00:00.000","23:00:00","1:00:00","Monday, Tuesday","Monday, 7/6/2015, 11:00 PM - 1:00 AM","Free","Temporary","1530 E. 75th St.
CHICAGO, IL 60619
(41.75902, -87.5871)",
"10","60657","Walgreens","http://www.Walgreens.com","773-348-3574","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Thu: 9:00 AM-7:00 PM, Fri: 9:00 AM-4:00 PM, Sat: Closed, Sun: Closed","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","2835 N SHEFFIELD AVE STE 505
CHICAGO, IL 60657
(41.93382, -87.6536)",
"54","60637","Jackson Park, UIC COIP Mobile Van",,,,"2015-06-27T00:00:00.000","2015-06-27T00:00:00.000","16:00:00","19:00:00","Saturday",,"Free","Temporary","6401 S Stony Island Ave
CHICAGO, IL 60637
(41.77882, -87.5855)",
"14","60624","Walgreens","http://www.Walgreens.com","773-542-1232","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","3401 W ROOSEVELT RD
CHICAGO, IL 60624
(41.86597, -87.7115)",
"42","60640","Uptown Community Health Center",,"773-878-8098",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Friday: 8:00 AM-5:00 PM","Free","Partner Sites","4867 N. Broadway
CHICAGO, IL 60640
(41.97087, -87.6589)",
"74","60632","SGA Youth & Family Services (BCBS CareVan)",,,,"2015-07-25T00:00:00.000","2015-07-25T00:00:00.000","10:00:00","14:00:00","Saturday",,"Free","Temporary","3152 W. 47th St.
CHICAGO, IL 60632
(41.80823, -87.70368)",
"3","60640","Uptown Neighborhood Health Center","http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html","312-742-3227",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mondays, Wednesdays, Fridays: 8:30 AM to 3:30PM, Tuesdays & Thursdays: 9:00 AM to 4:30 PM","Free","CDPH Clinics","845 W WILSON AVE
CHICAGO, IL 60640
(41.96537, -87.6518)","Lower Level"
"33","60613","Howard Brown Health Center",,"773-528-8314",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Thu: 12:00 PM-7:00 PM, Fri: 9:00 AM-4:00 PM, Sat: 9:00 AM-2:00 PM","Free","Partner Sites","4025 N. Sheridan Road
CHICAGO, IL 60613
(41.9552, -87.6545)",
"35","60653","Komed Holman Health Center",,"773-268-7600",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon, Tue, Thu, Fri: 8:00 AM-5:00 PM, Wed: 8:00 AM-8:30 PM, Sat: 9:00 AM-1:00 PM","Free","Partner Sites","4259 S. Berkeley
CHICAGO, IL 60653
(41.81713, -87.6002)",
"46","60657","SideTrack Bar",,,,"2015-06-25T00:00:00.000","2015-06-25T00:00:00.000","18:30:00","23:00:00","Thursday",,"Free","Temporary","3349 N Halsted St
CHICAGO, IL 60657
(41.94298, -87.6493)",
"65","60619","Club Escape",,,,"2015-07-05T00:00:00.000","2015-07-06T00:00:00.000","22:00:00","1:30:00","Sunday, Monday","Sunday, 7/5/2015, 10:00 PM - 1:30 AM","Free","Temporary","1530 E. 75th St.
CHICAGO, IL 60619
(41.75902, -87.5871)",
"17","60624","Walgreens","http://www.Walgreens.com","773-826-1817","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-6:00 PM, Sat: Closed, Sun: Closed","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","3800 W MADISON ST STE 101
CHICAGO, IL 60624
(41.88077, -87.7209)",
"22","60610","Walgreens","http://www.Walgreens.com","312-944-867","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon, Wed, Fri: 10:00 AM-5:00 PM, Tue: 10:00 AM-7:00 PM, Thu: 10:00 AM-7:00 PM, Sat: Closed, Sun: Closed","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","711 W NORTH AVE STE 204
CHICAGO, IL 60610
(41.91082, -87.6466)",
"45","60640","Big Chicks",,,,"2015-06-25T00:00:00.000","2015-06-25T00:00:00.000","19:00:00","23:00:00","Thursday",,"Free","Temporary","5024 N. Sheridan Rd
CHICAGO, IL 60640
(41.97402, -87.6552)",
"60","60619","Club Escape",,,,"2015-06-28T00:00:00.000","2015-06-29T00:00:00.000","23:00:00","1:00:00","Sunday","Sunday, 6/28/2015, 11:00 PM - 1:00 AM","Free","Temporary","1530 E. 75th St.
CHICAGO, IL 60619
(41.75902, -87.5871)",
"27","60660","Walgreens","http://www.Walgreens.com","773-989-7546","Pharmacy","2015-07-10T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","5625 N Ridge Ave
CHICAGO, IL 60660
(41.98425875, -87.66086972)",
"72","60653","Grand Lodge-FAM  (BCBS CareVan)",,,,"2015-07-18T00:00:00.000","2015-07-18T00:00:00.000","10:00:00","14:00:00","Saturday",,"Free","Temporary","809 E. 43rd St.
CHICAGO, IL 60653
(41.81671, -87.60628)",
"13","60657","Walgreens","http://www.Walgreens.com","773-248-3160","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon, Wed, Thu, Fri: 9:00 AM-5:00 PM, Tue: 10:00 AM-7:00 PM, Sat: Closed, Sun: Closed","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","3245 N HALSTED ST
CHICAGO, IL 60657
(41.94118, -87.6489)",
"55","60619","Roller Skating Party",,,,"2015-06-27T00:00:00.000","2015-06-27T00:00:00.000","16:00:00","18:00:00","Saturday",,"Free","Temporary","1122 E. 87th Street
CHICAGO, IL 60619
(41.73729, -87.5966)",
"50","60626","Touche Bar",,,,"2015-06-26T00:00:00.000","2015-06-27T00:00:00.000","21:00:00","1:00:00","Friday","Friday, 6/26/2015, 9:00 PM - 1:00 AM","Free","Temporary","6412 N. Clark St.
CHICAGO, IL 60626
(41.99842, -87.6711)",
"30","60615","Cottage View Health Center",,"773-548-1170",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Fri: 8:00 AM-5:00 PM","Free","Partner Sites","4829 S Cottage Grove Ave
CHICAGO, IL 60615
(41.80714, -87.6064)",
"8","60615","Walgreens","http://www.Walgreens.com","773-667-1177","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","1554 E 55TH ST
CHICAGO, IL 60615
(41.79555, -87.588)",
"40","60615","Provident Hospital",,"312-572-2900",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","By appointment","Free","Partner Sites","500 E. 51st Street
CHICAGO, IL 60615
(41.80221, -87.614)",
"67","60624","Garfield Counseling (BCBS CareVan)",,,,"2015-07-07T00:00:00.000","2015-07-07T00:00:00.000","9:00:00","13:00:00","Tuesday",,"Free","Temporary","4131 W. Madison St.
CHICAGO, IL 60624
(41.88057, -87.72938)",
"4","60619","Walgreens","http://www.Walgreens.com","773-224-1211","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","11 E 75TH ST
CHICAGO, IL 60619
(41.75714, -87.6242)",
"36","60651","Louise Landau Health Center",,"773-826-3450",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Fri: 8:00 AM-5:00 PM","Free","Partner Sites","800 N. Kedzie
CHICAGO, IL 60651
(41.89585, -87.7074)",
"49","60621","Taste Night Club",,,,"2015-06-26T00:00:00.000","2015-06-27T00:00:00.000","21:00:00","1:00:00","Friday","Friday, 6/26/2015, 9:00 PM - 1:00 AM","Free","Temporary","6331 S. Lowe
CHICAGO, IL 60621
(41.7785, -87.6405)",
"64","60613","Club Metro",,,,"2015-07-04T00:00:00.000","2015-07-05T00:00:00.000","23:00:00","1:30:00","Saturday, Sunday","Saturday, 7/4/2015, 11:00 PM - 1:30 AM","Free","Temporary","3730 N. Clark
CHICAGO, IL 60613
(41.94984, -87.659)",
"18","60613","Walgreens","http://www.Walgreens.com","773-528-8314","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Thurs 9-8 Fri 9-5 Sat 9-3","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","4025 N SHERIDAN RD
CHICAGO, IL 60613
(41.9551, -87.654)",
"51","60657","7-Eleven Parking Lot",,,,"2015-06-26T00:00:00.000","2015-06-26T00:00:00.000","18:30:00","23:00:00","Friday, Saturday",,"Free","Temporary","3407 N Halsted
CHICAGO, IL 60657
(41.94392, -87.6489)",
"68","60607","Women's Treatment Center (BCBS CareVan)",,,,"2015-07-08T00:00:00.000","2015-07-08T00:00:00.000","9:00:00","13:00:00","Wednesday",,"Free","Temporary","140 N. Ashland Ave.
CHICAGO, IL 60607
(41.88451, -87.66704)",
"16","60613","Walgreens","http://www.Walgreens.com","773-549-3808","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","3646 N BROADWAY ST
CHICAGO, IL 60613
(41.9482, -87.6481)",
"31","60654","Denny Community Health Center",,"312-926-2093",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Friday","Mon, Tue, Wed, Fri: 8:00 AM-5:00 PM","Free","Partner Sites","30 W. Chicago Ave.
CHICAGO, IL 60654
(41.89698, -87.6296)",
"12","60657","Walgreens","http://www.Walgreens.com","773-327-3591","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","3201 N BROADWAY ST
CHICAGO, IL 60657
(41.9402, -87.6446)",
"73","60628","HRDI (BCBS CareVan)",,,,"2015-07-21T00:00:00.000","2015-07-21T00:00:00.000","9:00:00","13:00:00","Tuesday",,"Free","Temporary","33 E. 114th St.
CHICAGO, IL 60628
(41.68695, -87.62164)",
"44","60657","Roscoe's",,,,"2015-06-25T00:00:00.000","2015-06-25T00:00:00.000","18:00:00","21:00:00","Thursday",,"Free","Temporary","3356 N. Halsted
CHICAGO, IL 60657
(41.94344, -87.6497)",
"41","60612","The Ruth M. Rothstein CORE Center",,"312-572-4700",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Fri: 8:30 AM-3:30 PM","Free","Partner Sites","2020 W. Harrison
CHICAGO, IL 60612
(41.87467, -87.6772)",
"26","60640","Walgreens","http://www.Walgreens.com","773-596-5022","Pharmacy","2015-07-10T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","5440 N Clark St
CHICAGO, IL 60640
(41.98108996, -87.66852633)",
"56","60613","Center on Halsted",,,,"2015-06-27T00:00:00.000","2015-06-27T00:00:00.000","10:00:00","15:00:00","Saturday",,"Free","Temporary","3656 N. Halsted St
CHICAGO, IL 60613
(41.94887, -87.6499)",
"23","60643","Walgreens","http://www.Walgreens.com","773-568-4034","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","833 W 115TH ST
CHICAGO, IL 60643
(41.68488, -87.6434)",
"9","60647","Walgreens","http://www.Walgreens.com","773-342-9161","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","1601 N MILWAUKEE AVE
CHICAGO, IL 60647
(41.9104, -87.6773)",
"76","60607","Pacific Garden Mission  (BCBS CareVan)",,,,"2015-07-29T00:00:00.000","2015-07-29T00:00:00.000","9:00:00","1:00:00","Wednesday",,"Free","Temporary","1458 S. Canal St.
CHICAGO, IL 60607
(41.86195, -87.63922)",
"59","60640","Pride at Montrose",,,,"2015-06-28T00:00:00.000","2015-06-28T00:00:00.000","16:00:00","18:00:00","Sunday",,"Free","Temporary","4400 N. Lakeshore Drive
CHICAGO, IL 60640
(41.96469, -87.6356)",
"37","60616","Mercy Family Health Center",,"773-567-2273",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","By appointment","Free","Partner Sites","2525 S. Michigan
CHICAGO, IL 60616
(41.84666, -87.6213)",
"52","60657","Boniventure House",,,,"2015-06-26T00:00:00.000","2015-06-27T00:00:00.000","11:00:00","13:00","Friday, Saturday",,"Free","Temporary","825 W. Wellington
CHICAGO, IL 60657
(41.93607, -87.65)",
"19","60609","Walgreens","http://www.Walgreens.com","773-268-5664","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","5401 S WENTWORTH AVE
CHICAGO, IL 60609
(41.79527, -87.629)",
"5","60661","Walgreens","http://www.Walgreens.com","312-463-9142","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours","No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","111 S HALSTED ST
CHICAGO, IL 60661
(41.8803, -87.6467)",
"48","60626","Jackhammer",,,,"2015-06-26T00:00:00.000","2015-06-27T00:00:00.000","21:00:00","1:00:00","Friday","Friday, 6/26/2015, 9:00 PM - 1:00 AM","Free","Temporary","6406 N. Clark St.
CHICAGO, IL 60626
(41.9983, -87.671)",
"32","60615","Friend Family Health Center",,"773-702-0660",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Wednesday","Wednesdays: 4:00 PM-8:00 PM","Free","Partner Sites","800 E. 55th St.
CHICAGO, IL 60615
(41.79567, -87.6054)",
"69","60654","Family Guidance Center (BCBS CareVan)",,,,"2015-07-10T00:00:00.000","2015-07-10T00:00:00.000","9:00:00","13:00:00","Friday",,"Free","Temporary","310 W. Chicago Ave.
CHICAGO, IL 60654
(41.89668, -87.63616)",
"63","60642","Koncrete Nightclub",,,,"2015-07-03T00:00:00.000","2015-07-04T00:00:00.000","22:00:00","1:30:00","Friday, Saturday","Friday, 7/3/2015, 10:00 PM - 1:30 AM","Free","Temporary","1675 N. Elston
CHICAGO, IL 60642
(41.9127, -87.6632)",
