Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2018-2019,82,41.97627,-87.78857,6417 WEST HIGGINS AVENUE,,Chicago,IL,60656,United States of America,CVS/pharmacy,http://www.cvs.com,773-631-5906,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_82,"(41.97627, -87.78857)",31,36,4448,699,50
2018-2019,45,41.99746,-87.70404,2949 W. Devon,,Chicago,IL,60659,United States of America,50th Ward,,,,10/09/2018,10/09/2018,10:00:00,14:00:00,10/09/2018 10:00:00 AM,10/09/2018 02:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_45,"(41.99746, -87.70404)",50,20,4450,30,27
2018-2019,257,41.92396,-87.74718,4817 W FULLERTON AVE,,Chicago,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-889-7411,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_257,"(41.92396, -87.74718)",2,19,22615,306,17
2018-2019,33,41.80472,-87.62449,4934 S. Wabash Ave.,,Chicago,IL,60615,United States of America,3rd Ward-DuSable High School,,,,10/16/2018,10/16/2018,10:00:00,13:00:00,10/16/2018 10:00:00 AM,10/16/2018 01:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_33,"(41.80472, -87.62449)",10,4,21192,449,9
2018-2019,133,41.88054,-87.63254,120 SOUTH LASALLE STREET,,Chicago,IL,60603,United States of America,CVS/pharmacy,http://www.cvs.com,312-750-0884,,09/01/2018,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_133,"(41.88054, -87.63254)",34,38,14311,92,36
2018-2019,187,41.9104,-87.6889,2440 W NORTH AVE,,Chicago,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-489-5607,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2018-2019_187,"(41.9104, -87.6889)",1,25,22535,287,41
2018-2019,12,41.78059,-87.64621,832 W. 63rd St.,,Chicago,IL,60621,United States of America,20th Ward-Whole Foods Family Flu Day,,,,10/20/2018,10/20/2018,9:00:00,14:00:00,10/20/2018 09:00:00 AM,10/20/2018 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_12,"(41.78059, -87.64621)",11,66,21559,22,2
2018-2019,259,41.76584,-87.57611,7109 S JEFFERY BLVD,,Chicago,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-324-1880,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_259,"(41.76584, -87.57611)",24,39,22538,453,33
2018-2019,169,41.9175,-87.7056,3110 W ARMITAGE AVE,,Chicago,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-235-6758,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_169,"(41.9175, -87.7056)",1,23,22535,371,40
2018-2019,239,41.67783,-87.68032,11833 S WESTERN AVE,,Chicago,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-233-2245,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,,2018-2019_239,"(41.67783, -87.68032)",13,74,22212,378,42
2018-2019,140,41.89018,-87.63728,344 W HUBBARD ST,,Chicago,IL,60654,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,312-222-2570,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_140,"(41.89018, -87.63728)",55,37,4446,652,36
2018-2019,34,41.9878,-87.70314,5850 N. Lincoln Ave.,,Chicago,IL,60659,United States of America,40th Ward Office,,,,09/25/2018,09/25/2018,10:00:00,14:00:00,09/25/2018 10:00:00 AM,09/25/2018 02:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_34,"(41.9878, -87.70314)",50,20,4450,65,24
2018-2019,141,41.70541,-87.72028,3951 W 103RD ST,,Chicago,IL,60655,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,773-881-3359,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_141,"(41.70541, -87.72028)",33,73,4447,316,42
2018-2019,246,41.69173,-87.70099,3220 W 111TH ST,,Chicago,IL,60655,United States of America,Walgreens,http://www.Walgreens.com,773-239-2808,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_246,"(41.69173, -87.70099)",33,73,4447,369,42
2018-2019,225,41.79407,-87.70334,5435 S KEDZIE AVE,,Chicago,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-436-7396,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_225,"(41.79407, -87.70334)",56,61,22248,777,8
2018-2019,160,42.018,-87.6907,7510 N WESTERN AVE,,Chicago,IL,60645,United States of America,Walgreens,http://www.Walgreens.com,773-764-1765,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_160,"(42.018, -87.6907)",12,20,22528,359,27
2018-2019,101,41.96094,-87.71236,3343 WEST MONTROSE AVENUE,,Chicago,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-2929,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_101,"(41.96094, -87.71236)",39,16,21538,56,20
2018-2019,46,41.7662,-87.5687,2325 E. 71st St.,,Chicago,IL,60649,United States of America,5th Ward Office,,,,10/09/2018,10/09/2018,11:00:00,14:00:00,10/09/2018 11:00:00 AM,10/09/2018 02:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_46,"(41.7662, -87.5687)",24,39,22538,453,33
2018-2019,250,41.75723,-87.58627,7544 S STONY ISLAND AVE,,Chicago,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-667-6959,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_250,"(41.75723, -87.58627)",61,39,22538,188,35
2018-2019,224,41.7285,-87.5514,2924 E 92ND ST,,Chicago,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-721-6603,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2018-2019_224,"(41.7285, -87.5514)",25,42,21202,510,47
2018-2019,106,41.84332,-87.72483,2634 SOUTH PULASKI ROAD,,Chicago,IL,60623,United States of America,CVS/pharmacy,http://www.cvs.com,773-522-2622,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_106,"(41.84332, -87.72483)",57,32,21569,194,28
2018-2019,37,41.92103,-87.63769,2140 N. Clark St.,,Chicago,IL,60614,United States of America,43rd Ward-Margaret Day Blake Senior Center,,,,09/28/2018,09/28/2018,9:00:00,14:00:00,09/28/2018 09:00:00 AM,09/28/2018 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_37,"(41.92103, -87.63769)",16,68,21190,207,34
2018-2019,47,41.75147,-87.60731,706 E. 79th St.,,Chicago,IL,60619,United States of America,6th Ward Office Community Room,,,,10/04/2018,10/04/2018,10:00:00,13:00:00,10/04/2018 10:00:00 AM,10/04/2018 01:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_47,"(41.75147, -87.60731)",61,67,21546,496,32
2018-2019,230,41.8076,-87.7233,3943 W 47TH ST,,Chicago,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-927-523,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_230,"(41.8076, -87.7233)",56,54,22248,563,8
2018-2019,104,41.78707,-87.66549,1620 WEST 59TH STREET,,Chicago,IL,60621,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3082,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_104,"(41.78707, -87.66549)",23,65,22257,385,2
2018-2019,77,41.68914,-87.62086,11255 S. Michigan Ave.,,Chicago,IL,60628,United States of America,Roseland Community WIC,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html,773-785-1173,,09/01/2018,09/01/2020,,,,,"Monday, Tuesday, Wednesday","Mondays, Tuesdays, Wednesdays: 8:00 AM to 3:00 PM. Closed 2nd Wed every month 12 to 4 PM.",,"No cost to individual. If insured, insurance will be billed.",,2018-2019_77,"(41.68914, -87.62086)",19,45,21861,253,43
2018-2019,19,41.88149,-87.68676,4 N. Western Ave.,,Chicago,IL,60612,United States of America,27th Ward Office,,,,10/25/2018,10/25/2018,11:00:00,14:00:00,10/25/2018 11:00:00 AM,10/25/2018 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_19,"(41.88149, -87.68676)",28,29,21184,37,46
2018-2019,119,41.9973,-87.70062,2825 WEST DEVON AVENUE,,Chicago,IL,60659,United States of America,CVS/pharmacy,http://www.cvs.com,773-262-0900,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_119,"(41.9973, -87.70062)",50,20,4450,30,27
2018-2019,135,41.88602,-87.62393,205 N. MICHIGAN AVENUE,,Chicago,IL,60601,United States of America,CVS/pharmacy,http://www.cvs.com,312-938-4091,,09/01/2018,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:30 PM, Tue: 6:30 AM-7:30 PM, Wed: 6:30 AM-7:30 PM, Thu: 6:30 AM-7:30 PM, Fri: 6:30 AM-7:30 PM, Sat:  8:00 AM-4:00 PM, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_135,"(41.88602, -87.62393)",42,38,14309,580,36
2018-2019,139,41.87962,-87.63993,130 SOUTH CANAL STREET,,Chicago,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-589-8991,,09/01/2018,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_139,"(41.87962, -87.63993)",45,29,14914,786,36
2018-2019,51,41.84108,-87.68606,2800 S. Western Ave.,,Chicago,IL,60608,United States of America,Arturo Velasquez Institute-Family Flu Day,,,,10/20/2018,10/20/2018,9:00:00,14:00:00,10/20/2018 09:00:00 AM,10/20/2018 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_51,"(41.84108, -87.68606)",43,33,14920,204,26
2018-2019,127,41.93853,-87.78574,6355 WEST BELMONT,,Chicago,IL,60634,United States of America,CVS/pharmacy,http://www.cvs.com,773-385-5687,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_127,"(41.93853, -87.78574)",52,17,22254,459,44
2018-2019,69,41.8069,-87.67355,1936 W. 48th St.,,Chicago,IL,60609,United States of America,St. Michael the Archangel Parish Social Center,,,,10/14/2018,10/14/2018,9:00:00,14:00:00,10/14/2018 09:00:00 AM,10/14/2018 02:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_69,"(41.8069, -87.67355)",37,59,14924,709,3
2018-2019,93,41.969,-87.67948,4800 NORTH DAMEN AVENUE,,Chicago,IL,60625,United States of America,CVS/pharmacy,http://www.cvs.com,773-907-2010,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_93,"(41.969, -87.67948)",20,6,21849,106,18
2018-2019,186,41.9655,-87.6671,1500 W WILSON AVE,,Chicago,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-907-8995,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2018-2019_186,"(41.9655, -87.6671)",15,31,22616,559,18
2018-2019,202,41.72077,-87.66351,1633 W 95TH ST,,Chicago,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-445-9277,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_202,"(41.72077, -87.66351)",13,71,22212,628,42
2018-2019,231,41.82506,-87.68519,3798 S WESTERN AVE,,Chicago,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-6383,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_231,"(41.82506, -87.68519)",56,56,14924,2,1
2018-2019,18,41.91778,-87.72378,2036 N. Avers,,Chicago,IL,60647,United States of America,26th Ward-Mozart Park Fieldhouse,,,,10/05/2018,10/05/2018,9:00:00,13:00:00,10/05/2018 09:00:00 AM,10/05/2018 01:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_18,"(41.91778, -87.72378)",1,23,22535,73,49
2018-2019,124,41.93285,-87.68753,2815 NORTH WESTERN AVENUE,,Chicago,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-4102,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_124,"(41.93285, -87.68753)",39,23,21538,240,40
2018-2019,64,41.73176,-87.58595,8950 S. Stony Island Ave.,,Chicago,IL,60617,United States of America,Masjid Al Farooq,,,,10/27/2018,10/27/2018,10:00:00,13:00:00,10/27/2018 10:00:00 AM,10/27/2018 01:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_64,"(41.73176, -87.58595)",61,44,21202,491,35
2018-2019,276,41.88454,-87.6278,151 N STATE ST,,Chicago,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-863-4249,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_276,"(41.88454, -87.6278)",42,38,14309,580,36
