"record_id","facility_id","vaccine_type","street1","street2","city","state","postal_code","country","facility_name","url","phone","contact","begin_date","end_date","begin_time","end_time","recurrence_days","hours","eligibility","cost","notes","latitude","longitude","location"
"Meningitis-21-2015625","21","Meningitis","7109 S JEFFERY BLVD",,"Chicago","IL","60649",,"Walgreens","http://www.Walgreens.com","773-324-1880","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.76584","-87.5761","POINT (-87.5761 41.76584)"
"MMR-60-2019513","60","MMR","1200 N LARRABEE ST",,"CHICAGO","IL","60610",,"MinuteClinic Inside Target","https://www.cvs.com/minuteclinic","1-866-389-ASAP (2727)","MinuteClinic","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday - Friday 9:00am - 7:00pm; Saturday 9:00am-4:00pm; Sunday 11:00am-4:00pm",,"See Website for Details:  https://www.cvs.com/minuteclinic/insurance-and-billing",,"41.903922","-87.643918","POINT (-87.643918 41.903922)"
"MMR-10-2019513","10","MMR","7410 N. CLARK ST",,"Chicago","IL","60626",,"Walgreens","https://www.walgreens.com/","773-743-6784","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","M-F 8AM-10PM; SAT-SUN 9AM-5PM",,"Call for details.",,"42.016504","-87.675881","POINT (-87.675881 42.016504)"
"Meningitis-6-2015625","6","Meningitis","1333 W BELMONT AVE",,"Chicago","IL","60657",,"Walgreens","http://www.Walgreens.com","773-549-9485","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.93988","-87.6626","POINT (-87.6626 41.93988)"
"MMR-37-2019513","37","MMR","5516 N Clark St",,"Chicago","IL","60640",,"Jewel-Osco Pharmacy","http://www.jeweloscopharmacies.com","773-784-7348","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday-Friday: 8am-10pm, Saturday: 9am-6pm, Sunday: 9am-5pm",,"Call for details. If insured, insurance will be billed","Earn a coupon to save 10% (up to a $20 value) on your next grocery purchase at Jewel-Osco.","41.983053","-87.669224","POINT (-87.669224 41.983053)"
"Meningitis-41-2015625","41","Meningitis","2020 W. Harrison",,"Chicago","IL","60612",,"The Ruth M. Rothstein CORE Center",,"312-572-4700",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Fri: 8:30 AM-3:30 PM",,"Free","Partner Sites","41.87467","-87.6772","POINT (-87.6772 41.87467)"
"MMR-7-2019513","7","MMR","1633 W. 95TH ST",,"Chicago","IL","60643",,"Walgreens","https://www.walgreens.com/","773-445-9277","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24H",,"Call for details.",,"41.720633","-87.663576","POINT (-87.663576 41.72063300000001)"
"Meningitis-4-2015625","4","Meningitis","11 E 75TH ST",,"Chicago","IL","60619",,"Walgreens","http://www.Walgreens.com","773-224-1211","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.75714","-87.6242","POINT (-87.6242 41.75714)"
"Meningitis-55-2015627","55","Meningitis","1122 E. 87th Street",,"Chicago","IL","60619",,"Roller Skating Party",,,,"2015-06-27T00:00:00.000","2015-06-27T00:00:00.000","16:00:00","18:00:00","Saturday",,,"Free","Temporary","41.73729","-87.5966","POINT (-87.5966 41.73729)"
"Meningitis-19-2015625","19","Meningitis","5401 S WENTWORTH AVE",,"Chicago","IL","60609",,"Walgreens","http://www.Walgreens.com","773-268-5664","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.79527","-87.629","POINT (-87.629 41.79527)"
"MMR-6-2019513","6","MMR","11 E. 75TH ST",,"Chicago","IL","60619",,"Walgreens","https://www.walgreens.com/","773-224-1211","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24H",,"Call for details.",,"41.757319","-87.624235","POINT (-87.624235 41.757319)"
"Meningitis-18-2015625","18","Meningitis","4025 N SHERIDAN RD",,"Chicago","IL","60613",,"Walgreens","http://www.Walgreens.com","773-528-8314","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Thurs 9-8 Fri 9-5 Sat 9-3",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.9551","-87.654","POINT (-87.654 41.9551)"
"Meningitis-57-2015627","57","Meningitis","3407 N Halsted",,"Chicago","IL","60657",,"7-Eleven Parking Lot",,,,"2015-06-27T00:00:00.000","2015-06-27T00:00:00.000","18:30:00","23:00:00","Saturday",,,"Free","Temporary","41.94392","-87.6489","POINT (-87.6489 41.94392)"
"Meningitis-59-2015628","59","Meningitis","4400 N. Lakeshore Drive",,"Chicago","IL","60640",,"Pride at Montrose",,,,"2015-06-28T00:00:00.000","2015-06-28T00:00:00.000","16:00:00","18:00:00","Sunday",,,"Free","Temporary","41.96469","-87.6356","POINT (-87.6356 41.96469)"
"MMR-1-2019513","1","MMR","641 W. 63rd St.","Lower Level","Chicago","IL","60621",,"Englewood Neighborhood Health Center","https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html","312-745-1000",,"2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Thursday, Friday","Thursdays: 9:00 AM-4:00 PM, Fridays: 8:00 AM to 3:00 PM.",,"No cost to individual. If insured, insurance will be billed.",,"41.77969","-87.64143","POINT (-87.64143 41.77969)"
"Meningitis-28-2015625","28","Meningitis","2600 S. Michigan Ave., Ste LLD",,"Chicago","IL","60616",,"AHF Healthcare Center",,"312-881-3050",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Thursday","Monday & Thursday: 11:00 AM-8:00 PM",,"Free","Partner Sites","41.84541","-87.6242","POINT (-87.6242 41.84541)"
"MMR-30-2019513","30","MMR","4660 W. Irving Park Rd",,"Chicago","IL","60641",,"Jewel-Osco Pharmacy","http://www.jeweloscopharmacies.com","773-202-0072","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday-Friday: 8am-10pm, Saturday: 9am-6pm, Sunday: 9am-5pm",,"Call for details. If insured, insurance will be billed","Earn a coupon to save 10% (up to a $20 value) on your next grocery purchase at Jewel-Osco.","41.955756","-87.744972","POINT (-87.744972 41.955756)"
"MMR-47-2019513","47","MMR","6107 S Archer Ave",,"Chicago","IL","60638",,"Jewel-Osco Pharmacy","http://www.jeweloscopharmacies.com","773-735-0396","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday-Friday: 8am-10pm, Saturday: 9am-6pm, Sunday: 9am-5pm",,"Call for details. If insured, insurance will be billed","Earn a coupon to save 10% (up to a $20 value) on your next grocery purchase at Jewel-Osco.","41.793968","-87.769618","POINT (-87.76961800000001 41.793968)"
"Meningitis-2-2015625","2","Meningitis","1713 SOUTH ASHLAND AVENUE",,"Chicago","IL","60608",,"Lower West WIC",,"312-743-1198",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Thursday, Friday","Thursdays & Fridays: 8:30 AM to 3:30 PM",,"Free","CDPH Clinics","41.85836","-87.6658","POINT (-87.6658 41.85836)"
"Meningitis-39-2015625","39","Meningitis","1520 N. Kostner",,"Chicago","IL","60651",,"North Kostner Health Center",,"312-216-8020",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Fri: 8:00 AM - 5:00 PM",,"Free","Partner Sites","41.90805","-87.7363","POINT (-87.7363 41.90805)"
"Meningitis-54-2015627","54","Meningitis","6401 S Stony Island Ave",,"Chicago","IL","60637",,"Jackson Park, UIC COIP Mobile Van",,,,"2015-06-27T00:00:00.000","2015-06-27T00:00:00.000","16:00:00","19:00:00","Saturday",,,"Free","Temporary","41.77882","-87.5855","POINT (-87.5855 41.77882)"
"MMR-33-2019513","33","MMR","1220 S Ashland Ave",,"Chicago","IL","60608",,"Jewel-Osco Pharmacy","http://www.jeweloscopharmacies.com","312-733-2837","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday-Friday: 8am-10pm, Saturday-Sunday: 9am-5pm",,"Call for details. If insured, insurance will be billed","Earn a coupon to save 10% (up to a $20 value) on your next grocery purchase at Jewel-Osco.","41.866189","-87.668586","POINT (-87.668586 41.866189)"
"MMR-42-2019513","42","MMR","3570 North Elston",,"Chicago","IL","60618",,"Jewel-Osco Pharmacy","http://www.jeweloscopharmacies.com","773-583-9858","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday-Friday: 8am-10pm, Saturday: 9am-6pm, Sunday: 9am-5pm",,"Call for details. If insured, insurance will be billed","Earn a coupon to save 10% (up to a $20 value) on your next grocery purchase at Jewel-Osco.","41.945341","-87.708701","POINT (-87.708701 41.945341)"
"Meningitis-22-2015625","22","Meningitis","711 W NORTH AVE STE 204",,"Chicago","IL","60610",,"Walgreens","http://www.Walgreens.com","312-944-867","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon, Wed, Fri: 10:00 AM-5:00 PM, Tue: 10:00 AM-7:00 PM, Thu: 10:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.91082","-87.6466","POINT (-87.6466 41.91082)"
"MMR-5-2019513","5","MMR","845 W. Wilson Ave.","2nd Level","Chicago","IL","60640",,"Uptown WIC","https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html","312-742-3227",,"2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mondays, Wednesdays & Fridays: 8:00 AM-3:00 PM, Tuesdays & Thursdays: 9:00 AM to 4:00 PM. Closed 2nd Wed every month 12 to 4 PM.",,"No cost to individual. If insured, insurance will be billed.",,"41.9653","-87.65198","POINT (-87.65198 41.9653)"
"Meningitis-26-2015710","26","Meningitis","5440 N Clark St",,"Chicago","IL","60640",,"Walgreens","http://www.Walgreens.com","773-596-5022","Pharmacy","2015-07-10T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.98108996","-87.66852633","POINT (-87.66852633 41.981089960000006)"
"MMR-43-2019513","43","MMR","4734 Pueblo",,"Chicago","IL","60656",,"Jewel-Osco Pharmacy","http://www.jeweloscopharmacies.com","773-625-5525","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday-Friday: 8am-10pm, Saturday-Sunday: 9am-5pm",,"Call for details. If insured, insurance will be billed","Earn a coupon to save 10% (up to a $20 value) on your next grocery purchase at Jewel-Osco.","41.965847","-87.837984","POINT (-87.837984 41.965847)"
"Meningitis-32-2015625","32","Meningitis","800 E. 55th St.",,"Chicago","IL","60615",,"Friend Family Health Center",,"773-702-0660",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Wednesday","Wednesdays: 4:00 PM-8:00 PM",,"Free","Partner Sites","41.79567","-87.6054","POINT (-87.6054 41.79567000000001)"
"Meningitis-43-2015625","43","Meningitis","1276 N. Clybourn",,"Chicago","IL","60610",,"Winfield Moody",,"312-337-1073",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday, Wednesday, Friday: 8:00 AM-5:00 PM, Tuesday: 8:00 AM-8:30 PM, Saturday: 9:00 AM-1: 00 PM",,"Free","Partner Sites","41.90518","-87.6423","POINT (-87.6423 41.90518)"
"Meningitis-23-2015625","23","Meningitis","833 W 115TH ST",,"Chicago","IL","60643",,"Walgreens","http://www.Walgreens.com","773-568-4034","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.68488","-87.6434","POINT (-87.6434 41.68488)"
"MMR-54-2019513","54","MMR","1228 E 53RD ST",,"CHICAGO","IL","60615",,"MinuteClinic Inside CVS/pharmacy","https://www.cvs.com/minuteclinic","1-866-389-ASAP (2727)","MinuteClinic","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday - Friday 7:30am - 6:30pm; Saturday 9:00am-5:30pm; Sunday 9:00am-4:30pm",,"See Website for Details:  https://www.cvs.com/minuteclinic/insurance-and-billing",,"41.799756","-87.594707","POINT (-87.594707 41.799756)"
"MMR-24-2019513","24","MMR","5320 S Pulaski",,"Chicago","IL","60632",,"Jewel-Osco Pharmacy","http://www.jeweloscopharmacies.com","773-284-7402","Pharmacy","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday-Friday: 8am-10pm, Saturday: 9am-6pm, Sunday: 9am-5pm",,"Call for details. If insured, insurance will be billed","Earn a coupon to save 10% (up to a $20 value) on your next grocery purchase at Jewel-Osco.","41.796226","-87.724966","POINT (-87.724966 41.796226)"
"Meningitis-76-2015729","76","Meningitis","1458 S. Canal St.",,"Chicago","IL","60607",,"Pacific Garden Mission  (BCBS CareVan)",,,,"2015-07-29T00:00:00.000","2015-07-29T00:00:00.000","9:00:00","1:00:00","Wednesday",,,"Free","Temporary","41.86195","-87.63922","POINT (-87.63922 41.86195)"
"Meningitis-68-201578","68","Meningitis","140 N. Ashland Ave.",,"Chicago","IL","60607",,"Women's Treatment Center (BCBS CareVan)",,,,"2015-07-08T00:00:00.000","2015-07-08T00:00:00.000","9:00:00","13:00:00","Wednesday",,,"Free","Temporary","41.88451","-87.66704","POINT (-87.66704 41.88451)"
"Meningitis-42-2015625","42","Meningitis","4867 N. Broadway",,"Chicago","IL","60640",,"Uptown Community Health Center",,"773-878-8098",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Friday: 8:00 AM-5:00 PM",,"Free","Partner Sites","41.97087","-87.6589","POINT (-87.6589 41.97087)"
"Meningitis-30-2015625","30","Meningitis","4829 S Cottage Grove Ave",,"Chicago","IL","60615",,"Cottage View Health Center",,"773-548-1170",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon-Fri: 8:00 AM-5:00 PM",,"Free","Partner Sites","41.80714","-87.6064","POINT (-87.6064 41.80714)"
"MMR-56-2019513","56","MMR","137 S STATE ST",,"CHICAGO","IL","60603",,"MinuteClinic Inside CVS/pharmacy","https://www.cvs.com/minuteclinic","1-866-389-ASAP (2727)","MinuteClinic","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday - Friday 7:30am - 6:30pm; Saturday 9:00am-5:30pm; Sunday 9:00am-4:30pm",,"See Website for Details:  https://www.cvs.com/minuteclinic/insurance-and-billing",,"41.879686","-87.627318","POINT (-87.627318 41.879686)"
"Meningitis-17-2015625","17","Meningitis","3800 W MADISON ST STE 101",,"Chicago","IL","60624",,"Walgreens","http://www.Walgreens.com","773-826-1817","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.88077","-87.7209","POINT (-87.7209 41.88077)"
"MMR-58-2019513","58","MMR","2656 N ELSTON AVE",,"CHICAGO","IL","60647",,"MinuteClinic Inside Target","https://www.cvs.com/minuteclinic","1-866-389-ASAP (2727)","MinuteClinic","2019-05-13T00:00:00.000","2020-05-20T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Monday - Friday 9:00am - 7:30pm; Saturday 9:00am-4:00pm; Sunday 9:00am-4:00pm",,"See Website for Details:  https://www.cvs.com/minuteclinic/insurance-and-billing",,"41.928628","-87.685076","POINT (-87.685076 41.928628)"
"Meningitis-40-2015625","40","Meningitis","500 E. 51st Street",,"Chicago","IL","60615",,"Provident Hospital",,"312-572-2900",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Monday, Tuesday, Wednesday, Thursday, Friday","By appointment",,"Free","Partner Sites","41.80221","-87.614","POINT (-87.614 41.80221000000001)"
"Meningitis-29-2015625","29","Meningitis","5331 S Russell Dr",,"Chicago","IL","60637",,"Care2Prevent at Washington Park Drop-In Program",,"773-263-9554",,"2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Tuesday","Tuesdays: 5:30 PM to 8:00 PM",,"Free","Partner Sites","41.79017","-87.615","POINT (-87.615 41.79017)"
"Meningitis-12-2015625","12","Meningitis","3201 N BROADWAY ST",,"Chicago","IL","60657",,"Walgreens","http://www.Walgreens.com","773-327-3591","Pharmacy","2015-06-25T00:00:00.000","2015-12-01T00:00:00.000",,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,"No cost vaccine available to those 14 through 55 years. Call ahead for details.","Walgreens","41.9402","-87.6446","POINT (-87.6446 41.9402)"
"Meningitis-51-2015626","51","Meningitis","3407 N Halsted",,"Chicago","IL","60657",,"7-Eleven Parking Lot",,,,"2015-06-26T00:00:00.000","2015-06-26T00:00:00.000","18:30:00","23:00:00","Friday, Saturday",,,"Free","Temporary","41.94392","-87.6489","POINT (-87.6489 41.94392)"
