ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Historical Wards 2003-2015
205934,ELEC,CITY OF DEKALB STATION 2,145 N 3rd St,,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.930735,-88.751766,09/12/2022,09/11/2022 08:14:21 PM +0000,,,,02/05/2022,,,,,"(41.930735, -88.751766)",,,15584,,,
203872,BD,Casey's General Store,900 E Market St,,Somonauk,IL,60552,,815-498-3835,E,,Public,24 hours daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,200-8,41.63543,-88.670747,04/06/2022,04/06/2022 09:08:04 AM +0000,P,,,01/03/2022,,,,,"(41.63543, -88.670747)",,,6535,,,
158349,ELEC,Chicago Midway International Airport - Long-Term Parking Garage,4799 W 54th St,,Chicago,IL,60638,,773-838-0600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.79407,-87.749467,06/09/2020,03/11/2021 05:22:17 PM +0000,P,,,05/29/2020,,,,,"(41.79407, -87.749467)",7,53,22268,173,6,35
98624,E85,Thorntons #119,2265 W Algonquin Rd,,Lake in the Hills,IL,60156,,847-458-0470,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,42.175191,-88.329977,09/10/2021,04/19/2022 04:16:42 PM +0000,P,,,05/15/2018,,,,false,"(42.175191, -88.329977)",,,9878,,,
200334,E85,Casey's General Store,639 E Terra Cotta Ave,,Crystal Lake,IL,60014,,815-459-1517,E,,Public - Credit card after hours,4am-12am daily,A Cash D Debit M V,,,,,,,,,,200-9,42.247972,-88.297074,04/06/2022,04/06/2022 09:08:04 AM +0000,P,,,11/01/2021,,,,false,"(42.247972, -88.297074)",,,4580,,,
73183,E85,Speedway #7373,100 E Goldsborough St,,Crown Point,IN,46307,,219-663-8695,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,41.423269700000006,-87.36411217116392,10/12/2021,04/19/2022 04:26:35 PM +0000,P,,,01/15/2016,,,,false,"(41.423269700000006, -87.36411217116392)",,,21637,,,
212713,ELEC,320 S CANAL EV1,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.877176,-87.64055,09/12/2022,09/11/2022 08:16:20 PM +0000,,,,03/25/2022,,,,,"(41.877176, -87.64055)",45,29,14914,786,36,48
170734,ELEC,PEOPLES GAS PETC 2,4228 W 35th Pl PETC,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.831297,-87.73148,09/12/2022,09/11/2022 08:08:53 PM +0000,,,,01/01/2021,,,,,"(41.831297, -87.73148)",56,32,22248,200,28,14
174560,ELEC,SOLDIER FIELD STATION 03,1410 Museum Campus Dr,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.863455,-87.616349,09/12/2022,09/11/2022 07:59:20 PM +0000,,,,01/27/2021,,,,,"(41.863455, -87.616349)",35,34,14913,374,10,48
71039,ELEC,ADVOCATE CHRIST_GARAGE A,9439 S Kostner Ave,,Oak Lawn,IL,60453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.721631,-87.731365,09/12/2022,09/11/2022 07:45:17 PM +0000,,,,11/11/2015,,,,,"(41.721631, -87.731365)",,,10408,,,
192930,ELEC,RUSH PARKING STATION 01,1641 W Harrison St,,Chicago,IL,60612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.87393,-87.66806,09/12/2022,09/11/2022 08:02:15 PM +0000,,,,07/17/2021,,,,,"(41.87393, -87.66806)",28,29,21184,5,46,48
61911,E85,Crete Go Lo,23802 Volbrecht Rd,,Crete,IL,60417,,708-304-2267,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,41.458066,-87.576111,12/09/2021,02/10/2022 01:42:29 PM +0000,P,,,07/01/2013,,,,false,"(41.458066, -87.576111)",,,26909,,,
173549,ELEC,UNITED ORD LOT UNITED 1,5600 Bessie Coleman Dr,,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.98117,-87.888711,09/12/2022,09/11/2022 07:54:47 PM +0000,,,,01/27/2021,,,,,"(41.98117, -87.888711)",38,75,16197,668,29,34
220398,ELEC,Colony Square,2300 S Elmhurst Rd # 2364,,Mt Prospect,IL,60056,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,42.0234333,-87.9409862,09/12/2022,09/11/2022 08:21:34 PM +0000,,,,06/01/2022,,,,,"(42.0234333, -87.9409862)",,,17395,,,
114144,ELEC,Two Brothers Roundhouse - Tesla Destination,205 N Broadway,,Aurora,IL,60505,,630-264-2739  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.76047,-88.308885,11/03/2020,03/11/2021 05:22:17 PM +0000,P,,,11/01/2018,,,,,"(41.76047, -88.308885)",,,3103,,,
198393,ELEC,Woodfield Mall,5 Woodfield Mall,,Schaumburg,IL,60173,,877-455-3833,E,,Public,24 hours daily,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,42.046533,-88.03877,09/12/2022,09/11/2022 08:20:25 PM +0000,,,,10/25/2021,,,,,"(42.046533, -88.03877)",,,16177,,,
184065,ELEC,HAWK VW CPF501,2861 W Jefferson St,,Joliet,IL,60435,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.522772,-88.153107,09/12/2022,09/11/2022 08:09:23 PM +0000,,,,02/09/2021,,,,,"(41.522772, -88.153107)",,,9701,,,
94612,E85,Meijer Gas #297,115 Porters Vale Blvd,,Valparaiso,IN,46383,,219-300-8029,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,41.47348235867209,-87.01581979496768,10/12/2021,04/19/2022 03:29:56 PM +0000,P,,,08/15/2019,,,,false,"(41.47348235867209, -87.01581979496768)",,,22000,,,
60715,ELEC,Kankakee Community College - North Extension Center,450 N Kinzie Ave,,Bradley,IL,60915,,815-802-8100,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,41.150316,-87.850309,06/09/2020,03/11/2021 05:22:17 PM +0000,P,,,06/20/2014,,,,,"(41.150316, -87.850309)",,,4467,,,
182474,ELEC,COOK EV PROGRAM CC RM COURT,2121 Euclid Ave,,Rolling Meadows,IL,60008,,888-758-4389,E,,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.087688,-88.008383,09/12/2022,09/11/2022 07:47:47 PM +0000,,,,01/27/2021,,,,,"(42.087688, -88.008383)",,,4097,,,
13050,LPG,AmeriGas,700 County Highway H,Route 12 exit,Elkhorn,WI,53121,,262-723-7410,T,03/01/2022 12:00:00 AM,TEMPORARILY UNAVAILABLE (Public),8am-3pm M-F,Cash M V,,,,,,,,,,200-9,42.660919,-88.522923,11/04/2021,02/10/2022 01:42:29 PM +0000,P,,,05/11/1999,,,false,,"(42.660919, -88.522923)",,,12099,,,
204914,ELEC,PATRICK GROUP VOLVO PARKING 1,1600 E Higgins Rd,,Schaumburg,IL,60173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.039267,-88.040465,09/12/2022,09/11/2022 08:13:43 PM +0000,,,,01/15/2022,,,,,"(42.039267, -88.040465)",,,16177,,,
164418,ELEC,ABM OLD POST OFFICE,404 W Harrison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.875714,-87.638725,09/12/2022,09/11/2022 08:01:23 PM +0000,,,,07/22/2020,,,,,"(41.875714, -87.638725)",44,29,14917,97,26,48
114206,ELEC,Hyatt Regency O'Hare - Tesla Destination,9300 Bryn Mawr Ave,,Rosemont,IL,60018,,847-696-1234  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.980877,-87.857947,11/03/2020,03/11/2021 05:22:17 PM +0000,P,,,02/01/2016,,,,,"(41.980877, -87.857947)",,,16197,,,
151741,ELEC,Walgreens #4752,111 S Halsted St,,Chicago,IL,60661,,888-264-2208,E,,Public,24 hours daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.880228,-87.646988,05/05/2022,05/05/2022 03:22:04 PM +0000,P,,,10/24/2019,,,,,"(41.880228, -87.646988)",45,29,4452,786,46,41
40890,E85,Speedway #7526,1691 E Commercial,,Lowell,IN,46356,,219-696-1324,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.290171,-87.401358,10/12/2021,04/19/2022 04:26:35 PM +0000,P,,,07/01/2011,,,,false,"(41.290171, -87.401358)",,,21986,,,
200877,ELEC,LEWIS U. EV LEWIS1,333 University Dr W,,Romeoville,IL,60446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.605891,-88.083259,09/12/2022,09/11/2022 07:41:08 PM +0000,,,,11/10/2021,,,,,"(41.605891, -88.083259)",,,9722,,,
98631,E85,Thorntons #322,3450 S California Ave,,Chicago,IL,60632,,773-523-2030,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.830608,-87.695109,09/10/2021,04/19/2022 04:16:42 PM +0000,P,,,05/15/2018,,,,false,"(41.830608, -87.695109)",57,55,22248,639,1,29
73374,ELEC,ComEd,8301 N Janes Ave,,Bolingbrook,IL,60440,,,E,,Private,ComEd fleet use only,,,,,,2,,,Non-Networked,,GPS,41.729880405750826,-88.03909058944093,01/14/2021,10/31/2021 10:01:01 PM +0000,T,,,11/25/2015,,,,,"(41.729880405750826, -88.03909058944093)",,,5671,,,
207158,ELEC,D'ARCY HYUNDAI EVSERVICE1,2521 W Jefferson St,,Joliet,IL,60435,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.522865,-88.144965,09/12/2022,09/11/2022 08:15:41 PM +0000,,,,02/26/2022,,,,,"(41.522865, -88.144965)",,,9701,,,
81531,ELEC,LIBERTYVILLE W CHURCH,123 W Church St,,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.286146,-87.95561,09/12/2022,09/11/2022 07:47:49 PM +0000,,,,02/24/2017,,,,,"(42.286146, -87.95561)",,,17383,,,
185440,ELEC,ADVOCATE IL MASONIC 4,933 w. Nelson Ave,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.937062,-87.652714,09/12/2022,09/11/2022 08:09:42 PM +0000,,,,02/27/2021,,,,,"(41.937062, -87.652714)",22,57,4449,681,25,38
50467,ELEC,Libertyville Mitsubishi,1119 S Milwaukee Ave,Located on north side of the building,Libertyville,IL,60048,,,E,,Private,Dealership business hours; for service use only,,,,,,2,,,Non-Networked,,200-9,42.26795,-87.950908,10/12/2021,02/10/2022 01:42:29 PM +0000,P,,,12/15/2012,,,,,"(42.26795, -87.950908)",,,17383,,,
211946,ELEC,BMW MOTOR WERKS OFF NETWORK1,10 IL-68,,Inverness,IL,60010,,888-758-4389,T,09/09/2022 12:00:00 AM,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.129232,-88.133575,09/12/2022,09/11/2022 07:41:48 PM +0000,,,,03/18/2022,,,,,"(42.129232, -88.133575)",,,4101,,,
114156,ELEC,Grant Park North - Tesla Destination,25 N Michigan Ave,,Chicago,IL,60602,,312-616-0600  877-798-3752,E,,Public,24 hours daily,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.882818,-87.622948,11/03/2020,03/11/2021 05:22:17 PM +0000,P,,,01/01/2016,,,,,"(41.882818, -87.622948)",41,38,14309,580,36,22
203310,E85,BP,841 W Irving Park Rd,,Chicago,IL,60613,,773-477-8328,E,,Public - Credit card at all times,24 hours daily,A CREDIT D Debit M V,,,,,,,,,,200-9,41.954267,-87.65087,01/10/2022,08/31/2022 02:19:30 PM +0000,P,,,12/30/2021,,,,false,"(41.954267, -87.65087)",53,57,21186,83,39,37
117866,ELEC,B&B Auto Inc,913 Front St,,McHenry,IL,60050,,815-363-7560,E,,Public,"8am-6pm M-F, 8am-3pm Sat",,,,,,1,,,Non-Networked,,200-9,42.341617,-88.274825,01/14/2021,03/11/2021 05:22:17 PM +0000,P,,,02/01/2019,,,,,"(42.341617, -88.274825)",,,17387,,,
158351,ELEC,Walgreens L2,1520 W Fullerton Ave,,Chicago,IL,60614,,773-929-6968,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.925715,-87.666226,06/09/2020,03/11/2021 05:22:17 PM +0000,P,,,05/29/2020,,,,,"(41.925715, -87.666226)",16,68,21190,770,40,16
189176,ELEC,McDonalds 6676,600 N Clark,,Chicago,IL,60610,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.892786,-87.631728,09/12/2022,09/12/2022 05:58:35 PM +0000,,,,05/04/2021,,,,,"(41.892786, -87.631728)",55,37,4446,670,36,22
46818,ELEC,Bill Kay's Nissan - Downers Grove,1601 Ogden Ave,,Downers Grove,IL,60515,,630-969-3200,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.807887,-88.024848,06/09/2020,03/11/2021 05:22:17 PM +0000,P,,,01/31/2012,,,,,"(41.807887, -88.024848)",,,3116,,,
151758,ELEC,Medical Campus Parking B,5656 S Maryland Ave,,Chicago,IL,60637,,888-264-2208,E,,Public,24 hours daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.7922971,-87.605991,03/15/2021,02/10/2022 01:42:29 PM +0000,P,,,11/28/2016,,,,,"(41.7922971, -87.605991)",60,8,22260,154,33,32
152191,ELEC,203 Yorktown Shopping Center,203 Yorktown Shopping Center,,Lombard,IL,60148,,888-264-2208,E,,Public,6am-12pm daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.839263,-88.00897,05/05/2022,05/05/2022 03:22:04 PM +0000,P,,,01/20/2020,,,,,"(41.839263, -88.00897)",,,14470,,,
219641,E85,Thorntons,11120 S Ridgeland Ave,,Worth,IL,60482,,708-522-3532,E,,Public,24 hours daily,,,,,,,,,,,GPS,41.6899057903159,-87.77896596757,06/14/2022,06/14/2022 11:23:53 AM +0000,P,,,04/13/2022,,,,true,"(41.6899057903159, -87.77896596757)",,,2722,,,
55676,ELEC,LF CITY HALL CITY HALL LOT,220 E Deerpath Rd,,Lake Forest,IL,60045,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.251844,-87.842189,09/12/2022,09/11/2022 07:41:05 PM +0000,,,,12/01/2013,,,,,"(42.251844, -87.842189)",,,17021,,,
64820,E85,BP - Pride of Lake County,20915 Rand Rd,,Kildeer,IL,60047,,847-550-8392,E,,Public,24 hours daily,A Cash Comdata D FleetOne M V Wright_Exp,,,,,,,,,,200-8,42.166369,-88.062782,09/10/2021,08/31/2022 02:25:27 PM +0000,P,,,12/15/2014,,,,false,"(42.166369, -88.062782)",,,17380,,,
196340,ELEC,LF CITY HALL STATION 2,Old Elm Rd,,Lake Forest,IL,60045,,888-758-4389,T,09/09/2022 12:00:00 AM,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.218113,-87.821228,09/12/2022,09/11/2022 07:49:14 PM +0000,,,,09/25/2021,,,,,"(42.218113, -87.821228)",,,16635,,,
187186,E85,Murphy Express,2804 Hassert Blvd,,Naperville,IL,60564,,630-778-3776,E,,Public - Credit card at all times,24 hours daily,A Cash D Debit M V,,,,,,,,,,GPS,41.68022559681575,-88.20384150793457,05/06/2021,09/12/2022 03:00:11 PM +0000,P,,,,,,,true,"(41.68022559681575, -88.20384150793457)",,,6922,,,
68025,E85,Iroquois Bio-Energy Co,751 W State Route 114,,Rensselaer,IN,47978,,219-866-3552,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-9,40.931777,-87.060405,12/09/2021,02/10/2022 01:42:29 PM +0000,P,,,10/15/2017,,,,false,"(40.931777, -87.060405)",,,17890,,,
153696,ELEC,NIRPC NIRPC,6100 Southport Rd,,Portage,IN,46368,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.603347,-87.177332,09/12/2022,09/11/2022 07:46:58 PM +0000,,,,02/13/2020,,,,,"(41.603347, -87.177332)",,,21990,,,
196870,ELEC,Paul Simon Chicago JCC,,,Chicago,IL,60623,,,E,,Private - Government only,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3,,,,Non-Networked,,GPS,41.878114,-87.629798,10/12/2021,02/10/2022 03:00:18 PM +0000,FG,13,Department of Labor,09/21/2021,,,,,"(41.878114, -87.629798)",29,38,14912,92,10,48
19919,LPG,U-Haul,2915 W 159th St,,Markham,IL,60428,,708-333-7840,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.600255,-87.688178,06/07/2021,02/22/2022 08:31:10 AM +0000,P,,,11/01/2000,,,true,,"(41.600255, -87.688178)",,,9296,,,
172308,ELEC,OAK PARK 1 HOLLEY COURT,1149 Holly Ct,,Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889449,-87.804203,09/12/2022,09/11/2022 07:50:04 PM +0000,,,,01/27/2021,,,,,"(41.889449, -87.804203)",,,26611,,,
207785,ELEC,THOR816WFULTON STATION 1,800 W Fulton Market,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88694,-87.64766,09/12/2022,09/11/2022 08:11:26 PM +0000,,,,03/09/2022,,,,,"(41.88694, -87.64766)",44,29,14917,63,46,41
88751,E85,Kwik Trip #107,5800 31st St,,Somers,WI,53171,,262-653-9086,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.610927,-87.878104,05/05/2022,05/05/2022 03:22:04 PM +0000,P,,,12/15/2017,,,,true,"(42.610927, -87.878104)",,,5034,,,
