"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Taxi","6936","VIOLATION","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","AAA TAXI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","6936Taxi"
"Livery","8212","VIOLATION","LINCOLN","MKT","2019","BLACK","Gasoline","N","SUMAYA LIMO INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8212Livery"
"Taxi","1093","VIOLATION","VPG","MV-1","2012","WHITE","Compressed Natural Gas","Y","YC18 LLC","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1093Taxi"
"Taxi","3354","ACTIVE","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","R-B ULQIN TRANZ INC","2151 W. ARTHUR AVE.","CHICAGO","IL","60645","Independent1","Owner-Operator","3354Taxi"
"Taxi","2538","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","TEL AVIV CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","DIS-AFFILIATED","Owner Manager","2538Taxi"
"Charter Sightseeing","13560","INACTIVE","FREIGHTLINER","FB65","2003","WHITE","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC","619 N. RACINE AVE.","CHICAGO","IL","60642",,,"13560Charter Sightseeing"
"Taxi","661","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","MEDALLION FUNDING CHICAGO CORP I","2945 W. PETERSON AVE.","CHICAGO","IL","60659","Top Cab Association","Top Cab Corp.","661Taxi"
"Taxi","5922","VIOLATION","TOYOTA","CAMRY","2013","GRAY/WHITE","Hybrid","N","SUMETTI CAB CO","6550 N. CLARK ST.","CHICAGO","IL","60626","Choice Taxi Association Inc","Owner-Operator","5922Taxi"
"Livery","7469","RESERVED","CHEVROLET","SUBURBAN","2019","BLACK","Gasoline","N","BLACK CAR LEASING INC.","3700 S. ASHLAND AVE.","CHICAGO","IL","60609",,,"7469Livery"
"Medicar","8796","INACTIVE","FORD","SPRINTER","2016","BLACK","Gasoline","N","MELVIN JENKINS II","10241 S. GREEN ST.","CHICAGO","IL","60643",,,"8796Medicar"
"Taxi","5491","ACTIVE","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","WESTERN GREEN CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Chicago Taxicab Management Inc.","5491Taxi"
"Charter Sightseeing","18816","INACTIVE","FORD","E350","2016","WHITE","Gasoline","N","CHICAGO AIRPORT SHUTTLE SERVICES INC","1111 S. LAFLIN ST.","CHICAGO","IL","60607",,,"18816Charter Sightseeing"
"Taxi","6659","SURRENDER","TOYOTA","PRIUS","2016","WHITE","Hybrid","N","ABNS INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","6659Taxi"
"Ambulance","289214","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","FREEDOM EMS LLC","612 S. EDGEWATER LN.","SHOREWOOD","IL","60404",,,"289214Ambulance"
"Taxi","116","SURRENDER","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","CCO CHICAGO CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","116Taxi"
"Ambulance","289215","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","FREEDOM EMS LLC","612 S. EDGEWATER LN.","SHOREWOOD","IL","60404",,,"289215Ambulance"
"Livery","8859","ACTIVE","CHRYSLER","PACIFICA","2018","BLACK","Gasoline","N","CHICAGO TRAVEL & TOURS INC","1932 W. IRVING PARK RD.","CHICAGO","IL","60613",,,"8859Livery"
"Ambulance","5510","ACTIVE","MERCEDES","SPRINTER","2012","ORANGE/WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5510Ambulance"
"Medicar","7017","INACTIVE","FORD","E150","2009","WHITE","Gasoline","N","SPECIALTY NEEDS TRANSPORTATION, INC.","8400 W. 183RD PL.","TINLEY PARK","IL","60487",,,"7017Medicar"
"Taxi","2752","SURRENDER","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","2752 TAXI CORP.","5200 N. OTTO AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","2752Taxi"
"Charter Sightseeing","13153","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"13153Charter Sightseeing"
"Livery","8497","ACTIVE","LINCOLN","MKT","2019","BLACK","Gasoline","N","ELITE SEDAN LIMO INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8497Livery"
"Taxi","6153","ACTIVE","TOYOTA","PRIUS","2015","BLUE/WHITE","Hybrid","N","MAI-BELLA INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","6153Taxi"
"Taxi","4826","ACTIVE","TOYOTA","RAV4","2021","BLUE/WHITE","Hybrid","N","ISAYAS INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner-Operator","4826Taxi"
"Charter Sightseeing","15970","INACTIVE","FREIGHTLINER","FB65","2003","WHITE","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC","619 N. RACINE AVE.","CHICAGO","IL","60642",,,"15970Charter Sightseeing"
"Livery","8625","ACTIVE","CADILLAC","ESCALADE","2021","BLACK","Gasoline","N","ROYAL TRANS LIMO INC.,","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8625Livery"
"Ambulance","721337","ACTIVE","MERCEDES","SPRINTER","2016","WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721337Ambulance"
"Taxi","1154","ACTIVE","TOYOTA","CAMRY","2019","WHITE","Hybrid","N","MM & SS TAXI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","1154Taxi"
"Charter Sightseeing","9358","INACTIVE","CHEVROLET","ELDORADO BUS","2005","WHITE","Gasoline","N","CHICAGO MINIBUS TRAVEL INC.","9740 W. FOSTER","CHIICAGO","IL","60018",,,"9358Charter Sightseeing"
"Taxi","1960","ACTIVE","TOYOTA","RAV4","2021","GRAY","Hybrid","N","FAMAL TRANS INC","2532 W. WARREN BLVD.","CHICAGO","IL","60612","Independent1","Owner Manager","1960Taxi"
"Taxi","1998","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","NATASHA TRANSPORTATION INC.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1998Taxi"
"Ambulance","721479","ACTIVE","MERCEDES","SPRINTER","2016","WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721479Ambulance"
"Taxi","3708","VIOLATION","TOYOTA","CAMRY","2014","BLUE","Hybrid","N","SANTORINI THREE CAB CORP.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","3708Taxi"
"Livery","8834","RESERVED","TOYOTA","SIENNA","2018","BLACK","Gasoline","N","TUDOR'S TRANSPORTATION SERVICE, LLC","5516 N. LINDER AVE.","CHICAGO","IL","60630",,,"8834Livery"
"Taxi","6537","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","BLUE EYES CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","6537Taxi"
"Livery","7803","ACTIVE","LINCOLN","NAVIGATOR L","2018","BLACK","Gasoline","N","HIVE ENTERPRISE LLC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"7803Livery"
"Livery","8165","ACTIVE","CADILLAC","XTS","2018","BLACK","Gasoline","N","CHICAGO DIAMOND M&A LIMOUSINE INC.","5905 S. KEDZIE AVE.","CHICAGO","IL","60629",,,"8165Livery"
"Taxi","5904","ACTIVE","TOYOTA","CAMRY","2015","BLUE/WHITE","Hybrid","N","SARDAR BAIG ENTERPRISES INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","5904Taxi"
"Ambulance","289216","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","FREEDOM EMS LLC","612 S. EDGEWATER LN.","SHOREWOOD","IL","60404",,,"289216Ambulance"
"Taxi","6700","VIOLATION","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","BKS HACKING CHICAGO CORP.","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","DIS-AFFILIATED","Owner Manager","6700Taxi"
"Ambulance","721335","ACTIVE","MERCEDES","SPRINTER","2016","BLUE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721335Ambulance"
"Taxi","2654","ACTIVE","TOYOTA","PRIUS","2013","BLUE/WHITE","Hybrid","N","AUJLA CAB CO","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner Manager","2654Taxi"
"Charter Sightseeing","21229","ACTIVE","FREIGHTLINER","FB65","2003","WHITE","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS, LLC","5 E. 14TH PL.","CHICAGO","IL","60605",,,"21229Charter Sightseeing"
"Livery","8247","ACTIVE","MERCEDES","S450","2019","BLACK","Gasoline","N","EXECUTIVE ONE LIMOUSINE INC","6206 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"8247Livery"
"Taxi","486","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","MEDALLION FUNDING CHICAGO CORP","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","486Taxi"
"Ambulance","289219","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","FREEDOM EMS LLC","612 S. EDGEWATER LN.","SHOREWOOD","IL","60404",,,"289219Ambulance"
"Taxi","2317","ACTIVE","TOYOTA","CAMRY","2018","WHITE/BLUE/STRIPES","Gasoline","N","FIZZA INC.","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","Blue Ribbon Assn Inc","Owner-Operator","2317Taxi"
"Charter Sightseeing","21228","RESERVED","FREIGHTLINER","FB65","2002","SILVER","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS, LLC","5 E. 14TH PL.","CHICAGO","IL","60605",,,"21228Charter Sightseeing"
"Charter Sightseeing","16455","INACTIVE","CHAMPION","M1000","2006","WHITE","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC","619 N. RACINE AVE.","CHICAGO","IL","60642",,,"16455Charter Sightseeing"
"Ambulance","721480","ACTIVE","MERCEDES","SPRINTER","2016","WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721480Ambulance"
"Ambulance","5174","INACTIVE",,,,,"Gasoline","N","TOWER AMBULANCE","5567 N. ELSTON AVE.","CHICAGO","IL","60630",,,"5174Ambulance"
"Taxi","5106","ACTIVE","FORD","ESCAPE","2020","BLACK","Gasoline","N","ARADA, INC","4550 N. CLARENDON AVE.","CHICAGO","IL","60640","Independent1","Owner-Operator","5106Taxi"
"Taxi","6983","INACTIVE",,,,,"Gasoline","N","CITY OF CHICAGO BACP","2350 W. OGDEN AVE.","CHICAGO","IL","60608",,,"6983Taxi"
"Taxi","1363","ACTIVE","TOYOTA","SIENNA","2019","BLUE/WHITE","Gasoline","Y","1363 CAB INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner Manager","1363Taxi"
"Medicar","6691","INACTIVE","FORD","E450","2004","WHITE","Gasoline","N","NEAL'S TRANSPORTATION  INC","8408 S. ADA ST.","CHICAGO","IL","60620",,,"6691Medicar"
"Taxi","1042","ACTIVE","TOYOTA","PRIUS","2012","SILVER","Hybrid","N","KONSO INC","920 W. LAKESIDE PL.","CHICAGO","IL","60640","Independent1","Owner Manager","1042Taxi"
"Taxi","6865","FORECLOSURE","FORD","ESCAPE","2010","GREEN","Hybrid","N","ARIES TAXI CAB INC","6500 N. WESTERN AVE.","CHICAGO","IL","60645","TAXI TOWN AFFILIATION LLC","Medallion Leasing and Management, Inc.","6865Taxi"
"Medicar","23798","ACTIVE","TOYOTA","SIENNA","2020","WHITE","Gasoline","N","M&M MEDICAR SERVICE LLC","5639 N. KOSTNER AVE.","CHICAGO","IL","60646",,,"23798Medicar"
"Pedicab","133","VIOLATION","MANMADE","NONE","2015","BLACK","Pedal","N","MBL PEDICAB LLC","8708 W. BERWYN AVE.","CHICAGO","IL","60656",,,"133Pedicab"
"Medicar","7498","INACTIVE","DODGE","CARAVAN","2005","WHITE","Gasoline","N","BRANTLEY ENTERPRISES INC","2640 W. 84TH PL.","CHICAGO","IL","60652",,,"7498Medicar"
"Taxi","3552","VIOLATION","DODGE","CARAVAN","2017","WHITE","Gasoline","Y","HONDURAS CAB CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Masters Medallion Management, LLC","3552Taxi"
"Medicar","7788","ACTIVE","FORD","E250","2010","WHITE","Gasoline","N","ILLINOIS MEDI-CAR INC","395  LAKE ST.","ELMHURST","IL","60126",,,"7788Medicar"
"Ambulance","5306","ACTIVE","MERCEDES","SPRINTER","2016","RED/WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5306Ambulance"
"Livery","9844","ACTIVE","LINCOLN","NAVIGATOR","2020","BLACK","Gasoline","N","Reichart March Madness Livery","333 S. STATE ST.","CHICAGO","IL","60604",,,"9844Livery"
"Taxi","6018","ACTIVE","TOYOTA","CAMRY","2016","WHITE","Hybrid","N","WARM TAXI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","6018Taxi"
"Pedicab","161","ACTIVE","VIP","NONE","2018","BLUE","Pedal","N","BIKE TAXI LLC","4235 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"161Pedicab"
"Taxi","2043","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","CHICAGO SEVEN CAB INC","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","2043Taxi"
"Livery","9218","RESERVED","LINCOLN","MKS","2014","BLACK","Gasoline","N","ATLAS LIMOUSINE  SERVICE","4908 W. ARGYLE ST.","CHICAGO","IL","60630",,,"9218Livery"
"Taxi","2245","ACTIVE","TOYOTA","CAMRY","2016","YELLOW","Hybrid","N","A & H TRANS, INC","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","Yellow Cab Association","Owner-Operator","2245Taxi"
"Taxi","5338","SURRENDER","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","SAHARAN CAB INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","5338Taxi"
"Taxi","6708","REVOKED","TOYOTA","CAMRY","2014","BLUE","Hybrid","N","CARBO HACKING CORP.","5416 N. BROADWAY ST.","CHICAGO","IL","60640","24 Seven Taxi Affiliaton","Owner Manager","6708Taxi"
"Taxi","5916","ACTIVE","TOYOTA","CAMRY","2014","GRAY/WHITE","Hybrid","N","3860 TAXI CORP","7405 N. WESTERN AVE.","CHICAGO","IL","60645","Choice Taxi Association Inc","Choice Taxi Association","5916Taxi"
"Taxi","4000","ACTIVE","TOYOTA","CAMRY","2012","WHITE/BLACK","Hybrid","N","SHAWN CAB CO","4750 N. ELSTON AVE.","CHICAGO","IL","60630","Independent1","Owner-Operator","4000Taxi"
"Taxi","1778","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","A RATTANI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","1778Taxi"
"Charter Sightseeing","174233","ACTIVE","FREIGHTLINER","TROLLEY","2011","WHITE/GREEN","Gasoline","N","TROLLEY BUS RENTAL INC","1903 S. PULASKI RD.","CHICAGO","IL","60623",,,"174233Charter Sightseeing"
"Livery","7674","VIOLATION","CADILLAC","XTS","2017","BLACK","Gasoline","N","SSS LIMO INC","4945 N. MULLIGAN AVE.","CHICAGO","IL","60630",,,"7674Livery"
"Taxi","4254","ACTIVE","TOYOTA","CAMRY","2017","BLUE/WHITE","Hybrid","N","MCCAB XXIV CORP","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","4254Taxi"
"Medicar","41956","INACTIVE","FORD","TRANSIT","2017","WHITE","Gasoline","N","CHICAGO MEZUZAH AND MITZVAH CAMPAIGNS","2939 W. TOUHY AVE.","CHICAGO","IL","60645",,,"41956Medicar"
"Medicar","42070","INACTIVE","FORD","TRANSIT","2017","WHITE","Gasoline","N","CHICAGO MEZUZAH AND MITZVAH CAMPAIGNS","2939 W. TOUHY AVE.","CHICAGO","IL","60645",,,"42070Medicar"
"Taxi","6355","ACTIVE","TOYOTA","PRIUS","2017","BLUE/WHITE","Hybrid","N","TOMMY & JERRY TAXI INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","6355Taxi"
"Livery","7303","ACTIVE","VOLVO","S90","2022","BLACK","Gasoline","N","ALL ABOUT CHARTER INC","5584 W. NORTHWEST HIGHWAY","CHICAGO","IL","60630",,,"7303Livery"
"Medicar","23313","ACTIVE","GMC","ACADIA","2008","BLACK","Gasoline","N","ANTONIO'S TRANSPORTATION CORPORATION","3011 W. 79TH ST.","CHICAGO","IL","60652",,,"23313Medicar"
"Livery","9159","ACTIVE","VOLVO","S90","2018","BLACK","Gasoline","N","RHM TRANSPORTATION INC.","2255 W. MELROSE ST.","CHICAGO","IL","60618",,,"9159Livery"
"Taxi","4331","SURRENDER","HYUNDAI","SONATA","2016","BLUE","Hybrid","N","MICHIGAN AVE CAB LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","4331Taxi"
"Taxi","4854","SURRENDER","TOYOTA","CAMRY","2019","WHITE","Hybrid","N","RABIA 2018 INC.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","4854Taxi"
"Medicar","8805","INACTIVE","DODGE","GRAND CARAVAN","2010","WHITE","Gasoline","N","MELVIN JENKINS II","10241 S. GREEN ST.","CHICAGO","IL","60643",,,"8805Medicar"
"Taxi","3602","SURRENDER","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","TRANZIT INC.","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner Manager","3602Taxi"
"Livery","8875","ACTIVE","CHEVROLET","SUBURBAN","2023","BLACK","Gasoline","N","TANOLI INC.","6545 N. SACRAMENTO AVE.","CHICAGO","IL","60645",,,"8875Livery"
"Livery","7240","ACTIVE","LINCOLN","CONTINENTAL","2019","BLACK","Gasoline","N","DANAYAL LIMOUSINE INC.","3530 W. PETERSON AVE.","CHICAGO","IL","60659",,,"7240Livery"
"Taxi","80","ACTIVE","TOYOTA","CAMRY","2016","BLUE/WHITE","Hybrid","N","MCCAB XII CORP.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","80Taxi"
"Livery","7975","RESERVED","LINCOLN","MKS","2015","BLACK","Gasoline","N","M.G. LIVERY INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"7975Livery"
"Taxi","923","ACTIVE","TOYOTA","RAV4","2020","WHITE","Hybrid","N","TIMBI CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","923Taxi"
"Taxi","4085","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","GLENDALE TAXI LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","4085Taxi"
"Taxi","3650","ACTIVE","NISSAN","SENTRA","2019","BLUE","Gasoline","N","CITY TAXI INC.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","3650Taxi"
"Taxi","6658","SURRENDER","NISSAN","ALTIMA","2017","WHITE","Gasoline","N","SOURCE CAB CO.","5033 N. WOLCOTT AVE.","CHICAGO","IL","60640","Independent1","Owner-Operator","6658Taxi"
"Taxi","1328","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","KILLER DOG CAB CORP","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","1328Taxi"
"Ambulance","872526","INACTIVE","FORD","E350","2014","WHITE","Gasoline","N","1ST RESPONSE EMS INC.","6027 S. WENTWORTH AVE.","CHICAGO","IL","60621",,,"872526Ambulance"
"Ambulance","5506","INACTIVE","MERCEDES","SPRINTER","2013","RED/WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5506Ambulance"
"Livery","8779","ACTIVE","CADILLAC","ESCALADE ESV","2019","BLACK","Gasoline","N","LUCKY LIVERY INC","5905 S. KEDZIE AVE.","CHICAGO","IL","60629",,,"8779Livery"
"Taxi","341","ACTIVE","TOYOTA","RAV4","2021","WHITE","Hybrid","N","TOVIHO CAB LLC","2031 S. CLARK ST.","CHICAGO","IL","60616","Independent1","Owner-Operator","341Taxi"
"Ambulance","5635","INACTIVE","FORD","E350","2006","WHITE/RED","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5635Ambulance"
"Taxi","3242","VIOLATION","FORD","FUSION","2014","WHITE/RED/STRIPES","Hybrid","N","TOM RIZA SHURDHI","8740 W. BERWYN AVE.","CHICAGO","IL","60656","Independent2","Owner-Operator","3242Taxi"
"Livery","8116","ACTIVE","CADILLAC","ESCALADE ESV","2022","BLACK","Gasoline","N","YESZOUK TRANSPORT CORPORATION","3515 S. COTTAGE GROVE AVE.","CHICAGO","IL","60653",,,"8116Livery"
"Taxi","6907","ACTIVE","NISSAN","SENTRA","2019","BLUE","Gasoline","N","CITY TAXI INC.","4536 N. ELSTON AVE.","CHICAGO","IL","60630","NORTHSTAR AFFILIATION","Star North Management LLC","6907Taxi"
"Livery","9991","INACTIVE","CADILLAC","ESCALADE","2018","BLACK","Gasoline","N","ISAAC ALAN XPORT INC","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"9991Livery"
"Taxi","5247","VIOLATION","TOYOTA","CAMRY","2010","BLUE","Hybrid","N","GEBAR EXPRESS INC.","5416 N. BROADWAY ST.","CHICAGO","IL","60640","24 Seven Taxi Affiliaton","Owner Manager","5247Taxi"
