"time_period","time_period_start","time_period_end","primary_type","age","sex","race","juvenile_i","domestic_i","gunshot_injury_i","number_of_victims"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","UNKNOWN","UNKNOWN","UNKNOWN",,"false","NO","53"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","30-39","M","BLK","false","true","NO","52"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","40-49","M","WWH","false","false","NO","51"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","M","BLK","false","true","NO","50"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","20-29","F","WHI","false","false","NO","48"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","40-49","M","BLK","false","false","NO","47"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","HOMICIDE","20-29","M","BLK","false","false","YES","46"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","M","BLK","false","true","NO","46"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","50-59","F","BLK","false","false","NO","45"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","40-49","F","BLK","false","false","NO","44"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","M","BLK","false","false","NO","43"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","F","BLK","false","false","NO","43"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","40-49","F","BLK","false","true","NO","40"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","F","BLK","false","false","YES","40"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","F","BLK","false","false","NO","39"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","M","BLK","false","false","YES","39"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","60-69","M","BLK","false","false","NO","36"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","40-49","M","WHI","false","false","NO","35"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","HOMICIDE","30-39","M","BLK","false","false","YES","35"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","M","BLK","false","true","NO","35"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","40-49","F","BLK","false","true","NO","35"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","M","WWH","false","false","NO","34"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","M","WWH","false","false","YES","34"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","50-59","M","BLK","false","false","NO","33"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","M","BLK","false","false","NO","33"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","30-39","F","WWH","false","false","NO","33"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","30-39","F","WHI","false","false","NO","32"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","M","BLK","true","false","NO","31"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","40-49","F","WWH","false","false","NO","31"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","F","WWH","false","false","NO","30"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","0-19","F","BLK","true","true","NO","30"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","M","BLK","true","false","NO","29"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","40-49","M","BLK","false","true","NO","28"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","M","WWH","false","false","NO","28"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","F","BLK","false","false","YES","28"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","50-59","M","WHI","false","false","NO","28"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","60-69","M","BLK","false","false","NO","27"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","40-49","M","WHI","false","false","NO","26"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","60-69","F","BLK","false","false","NO","26"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","50-59","F","BLK","false","true","NO","25"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","20-29","M","API","false","false","NO","24"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","0-19","F","BLK","true","false","NO","24"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","50-59","F","BLK","false","false","NO","24"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","UNKNOWN","UNKNOWN","UNKNOWN",,"true","NO","23"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","50-59","M","WHI","false","false","NO","23"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","50-59","M","BLK","false","false","YES","22"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","30-39","M","WHI","false","false","NO","22"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","50-59","M","WWH","false","false","NO","22"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","50-59","M","BLK","false","true","NO","21"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","M","WWH","false","false","YES","21"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","20-29","F","API","false","false","NO","21"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","20-29","F","BLK","false","false","NO","20"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","40-49","F","WWH","false","false","NO","20"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","UNKNOWN","UNKNOWN","UNKNOWN",,"false","NO","20"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","40-49","F","BLK","false","false","NO","20"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","40-49","M","BLK","false","true","NO","20"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","50-59","M","API","false","false","NO","19"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","50-59","M","BLK","false","true","NO","19"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","40-49","M","WWH","false","false","NO","19"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","20-29","F","WHI","false","false","NO","19"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","60-69","M","WHI","false","false","NO","19"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","60-69","M","WWH","false","false","NO","19"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","M","WHI","false","false","NO","18"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","30-39","F","WWH","false","true","NO","18"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","F","WWH","false","true","NO","18"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","M","BLK","false","false","NO","18"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","M","BLK","true","false","NO","18"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","30-39","F","WWH","false","false","NO","18"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","M","WHI","false","false","NO","18"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","30-39","F","BLK","false","false","NO","17"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","50-59","F","BLK","false","false","NO","17"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","F","BLK","true","false","NO","17"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","M","WWH","false","false","NO","17"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","UNKNOWN","UNKNOWN","UNKNOWN",,"true","NO","17"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","F","WWH","false","true","NO","16"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","50-59","F","WWH","false","false","NO","16"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","30-39","M","API","false","false","NO","16"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","UNKNOWN","M","BLK",,"false","NO","16"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","M","WWH","true","false","NO","16"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","F","BLK","true","false","YES","16"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","20-29","F","WWH","false","false","NO","15"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","F","WWH","false","true","NO","15"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","0-19","M","BLK","true","true","NO","15"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","60-69","M","BLK","false","true","NO","15"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","50-59","F","BLK","false","true","NO","15"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","50-59","F","WHI","false","false","NO","14"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","M","BLK","false","false","NO","14"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","F","WHI","false","false","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","70-79","M","BLK","false","false","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","40-49","M","WWH","false","false","YES","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","50-59","M","WHI","false","false","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","60-69","M","BLK","false","true","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","40-49","M","WHI","false","false","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","UNKNOWN","M","BLK",,"false","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","F","BLK","false","true","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","30-39","F","WHI","false","false","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","UNKNOWN","M","WWH",,"false","NO","13"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","60-69","F","BLK","false","false","NO","12"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","F","BLK","false","false","NO","12"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","M","WWH","false","false","NO","12"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","UNKNOWN","M","BLK",,"false","YES","12"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","M","WWH","true","false","NO","12"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","20-29","F","BLK","false","true","NO","12"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","F","WWH","true","false","NO","12"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","UNKNOWN","M","BLK",,"false","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","60-69","F","BLK","false","false","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","50-59","M","WWH","false","false","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","F","BLK","true","true","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","M","BLK","true","true","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","UNKNOWN","F","BLK",,"false","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","F","BLK","true","false","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","F","BLK","false","true","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","M","WHI","false","false","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","F","BLK","false","false","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","60-69","M","WWH","false","false","NO","11"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","UNKNOWN","M","WHI",,"false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","60-69","F","BLK","false","true","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","50-59","F","BLK","false","false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","0-19","F","WWH","true","false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","60-69","M","WWH","false","false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","F","BLK","true","false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","F","WWH","false","false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","F","BLK","false","false","YES","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","60-69","F","WWH","false","false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","20-29","F","BLK","false","true","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","0-19","F","BLK","false","false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","UNKNOWN","M","WWH",,"false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","30-39","M","UNKNOWN","false","false","NO","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","40-49","F","BLK","false","false","YES","10"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","30-39","F","WWH","false","false","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","40-49","F","WHI","false","false","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","30-39","M","WWH","false","true","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","M","WWH","true","false","YES","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","30-39","F","WHI","false","false","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","50-59","F","WWH","false","false","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","30-39","F","BLK","false","true","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","40-49","F","BLK","false","false","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","M","WHI","false","false","YES","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","HOMICIDE","40-49","M","BLK","false","false","YES","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","30-39","M","UNKNOWN","false","false","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","F","BLK","true","true","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","M","WWH","false","true","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","M","WWH","false","true","NO","9"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","F","WWH","false","false","YES","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","30-39","F","BLK","false","true","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","F","WWH","true","false","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","M","WWH","false","false","YES","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","60-69","F","WHI","false","false","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","70-79","M","BLK","false","false","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","F","WHI","false","false","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","UNKNOWN","M","WHI",,"false","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","F","BLK","false","false","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","F","WHI","false","true","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","20-29","M","WWH","false","true","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","20-29","M","UNKNOWN","false","false","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","0-19","F","WWH","true","true","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","40-49","F","WHI","false","false","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","F","UNKNOWN","false","true","NO","8"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","M","WHI","false","true","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","60-69","M","API","false","false","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","40-49","M","API","false","false","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","M","BLK","true","true","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","40-49","M","UNKNOWN","false","false","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","M","UNKNOWN","false","false","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","30-39","F","WHI","false","true","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","F","WWH","false","false","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","40-49","M","API","false","false","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","60-69","M","BLK","false","false","YES","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","UNKNOWN","M","WHI",,"false","NO","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","HOMICIDE","30-39","M","WWH","false","false","YES","7"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","20-29","M","API","false","false","NO","6"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","40-49","M","I","false","false","NO","6"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ASSAULT","0-19","M","BLK","false","true","NO","6"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","0-19","M","WWH","true","false","NO","6"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","CRIMINAL SEXUAL ASSAULT","20-29","F","UNKNOWN","false","false","NO","6"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","ROBBERY","0-19","M","WHI","true","false","NO","6"
"2022 Q3","2022-07-01T00:00:00.000","2022-09-30T00:00:00.000","BATTERY","60-69","F","BLK","false","true","NO","6"
