Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2017-2018,267,41.9685,-87.72876,4010 W LAWRENCE AVE,,CHICAGO,IL,60630,United States of America,Walgreens,http://www.Walgreens.com,773-286-309,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2017-2018_267,"(41.9685, -87.72876)",48,14,21869,751,38
2017-2018,192,41.87941,-87.63402,200 W ADAMS ST,,CHICAGO,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-372-331,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2017-2018_192,"(41.87941, -87.63402)",46,38,14914,92,36
2017-2018,101,41.91812,-87.63917,401 WEST ARMITAGE AVENUE,,Chicago,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-337-3035,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_101,"(41.91812, -87.63917)",16,68,21190,208,34
2017-2018,156,41.9555,-87.67925,4051 N LINCOLN AVE,,Chicago,IL,60618,United States of America,CVS/pharmacy,www.minuteclinic.com,773-871-2611,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_156,"(41.9555, -87.67925)",39,46,21538,623,18
2017-2018,260,41.91781,-87.6884,2001 N MILWAUKEE AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-772-2370,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2017-2018_260,"(41.91781, -87.6884)",1,23,22535,323,41
2017-2018,18,41.91765,-87.72352,2036 N. Avers,,Chicago,IL,60647,United States of America,26th Ward-Mozart Park,,,,09/29/2017,09/29/2017,9:00:00,13:00:00,09/29/2017 09:00:00 AM,09/29/2017 01:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_18,"(41.91765, -87.72352)",1,23,22535,73,49
2017-2018,184,41.8305,-87.6736,1926 W 35TH ST,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-5523,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_184,"(41.8305, -87.6736)",43,56,14924,192,1
2017-2018,214,41.9393,-87.6704,1649 W BELMONT AVE,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-281-8439,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_214,"(41.9393, -87.6704)",22,57,4449,711,40
2017-2018,21,41.9093,-87.7756,6272 W. North Ave.,,Chicago,IL,60639,United States of America,29th Ward Office,,,,10/13/2017,10/13/2017,10:00:00,14:00:00,10/13/2017 10:00:00 AM,10/13/2017 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_21,"(41.9093, -87.7756)",2,26,22615,597,7
2017-2018,161,41.7861,-87.7232,4000 W 59TH ST,,CHICAGO,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-581-2345,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2017-2018_161,"(41.7861, -87.7232)",58,60,21867,773,15
2017-2018,57,41.8735,-87.70477,3153 W. Harrison St.,,Chicago,IL,60612,United States of America,Chicago Police Department-11th District,,,,11/28/2017,11/28/2017,9:00:00,15:00:00,11/28/2017 09:00:00 AM,11/28/2017 03:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_57,"(41.8735, -87.70477)",28,28,21184,36,14
2017-2018,157,41.9482,-87.66363,3637 N SOUTHPORT AVE,,Chicago,IL,60613,United States of America,CVS/pharmacy,www.minuteclinic.com,773-348-5282,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_157,"(41.9482, -87.66363)",53,57,21186,728,25
2017-2018,40,41.9674,-87.6491,4700 N. Marine Drive,,Chicago,IL,60640,United States of America,46th Ward-Weiss Medical,,,,11/02/2017,11/02/2017,10:00:00,13:00:00,11/02/2017 10:00:00 AM,11/02/2017 01:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_40,"(41.9674, -87.6491)",15,31,22616,636,39
2017-2018,68,41.8069,-87.67355,1936 W. 48th St.,,Chicago,IL,60609,United States of America,St Michael the Archangel,,,,10/22/2017,10/22/2017,9:00:00,13:00:00,10/22/2017 09:00:00 AM,10/22/2017 01:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_68,"(41.8069, -87.67355)",37,59,14924,709,3
2017-2018,64,41.79327,-87.72766,4150 W 55TH ST,,Chicago,IL,60632,United States of America,Greater Lawn WIC,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html,312-747-5416,,09/01/2017,09/01/2020,,,,,"Monday, Tuesday, Wednesday","Mondays, Tuesdays, Wednesdays: 8:30 AM to 3:30 PM. Closed 2nd Wed every month 12 to 4 PM",,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_64,"(41.79327, -87.72766)",56,60,22248,793,6
2017-2018,24,41.9311,-87.7596,5319 W. Diversey,,Chicago,IL,60639,United States of America,31st Ward-Regency Inn Banquet,,,,10/20/2017,10/20/2017,10:00:00,14:00:00,10/20/2017 10:00:00 AM,10/20/2017 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_24,"(41.9311, -87.7596)",2,19,22615,79,17
2017-2018,63,41.75953,-87.6694,1818 W. 74th St.,,Chicago,IL,60636,United States of America,Gift From God Ministry Church,,,,10/08/2017,10/08/2017,10:00:00,14:00:00,10/08/2017 10:00:00 AM,10/08/2017 02:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_63,"(41.75953, -87.6694)",23,65,22257,433,31
2017-2018,55,41.6926,-87.605,727 E. 111th St.,,Chicago,IL,60628,United States of America,Chicago Police Department - 5th District,,,,11/21/2017,11/21/2017,9:00:00,15:00:00,11/21/2017 09:00:00 AM,11/21/2017 03:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_55,"(41.6926, -87.605)",19,47,21861,601,43
2017-2018,39,41.96736,-87.76199,5363 W. Lawrence,,Chicago,IL,60630,United States of America,45th Ward-Jefferson Park Library,,,,10/20/2017,10/20/2017,10:00:00,14:00:00,10/20/2017 10:00:00 AM,10/20/2017 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_39,"(41.96736, -87.76199)",48,15,21869,260,50
2017-2018,151,41.79981,-87.59466,1228 E 53RD ST,,Chicago,IL,60615,United States of America,CVS/pharmacy,www.minuteclinic.com,773-752-1425,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_151,"(41.79981, -87.59466)",10,8,21192,499,10
2017-2018,36,41.88285,-87.63061,77 W. Washington St.,"2nd Floor, James Parlor",Chicago,IL,60602,United States of America,42nd Ward-FUMC Chicago Temple,,,,10/11/2017,10/11/2017,11:00:00,15:00:00,10/11/2017 11:00:00 AM,10/11/2017 03:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_36,"(41.88285, -87.63061)",41,38,14310,92,36
2017-2018,230,41.9454,-87.7754,5935 W ADDISON ST,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-282-1594,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2017-2018_230,"(41.9454, -87.7754)",52,15,22254,342,44
2017-2018,14,41.84209,-87.72483,2708 S. Pulaski Rd.,,Chicago,IL,60623,United States of America,22nd Ward-Toman Library,,,,09/30/2017,09/30/2017,10:00:00,14:00:00,09/30/2017 10:00:00 AM,09/30/2017 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_14,"(41.84209, -87.72483)",57,32,21569,248,28
2017-2018,116,41.90945,-87.73597,1550 NORTH KOSTNER AVENUE,,Chicago,IL,60639,United States of America,CVS/pharmacy,http://www.cvs.com,773-489-7484,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_116,"(41.90945, -87.73597)",5,24,22615,286,49
2017-2018,176,41.9071,-87.67252,1372 N MILWAUKEE AVE,,CHICAGO,IL,60622,United States of America,Walgreens,http://www.Walgreens.com,773-772-941,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2017-2018_176,"(41.9071, -87.67252)",4,25,21560,481,41
2017-2018,117,41.97654,-87.65938,5205 NORTH BROADWAY STREET,,Chicago,IL,60640,United States of America,CVS/pharmacy,http://www.cvs.com,773-275-5641,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_117,"(41.97654, -87.65938)",15,76,22616,160,16
2017-2018,11,41.9104,-87.69598,2740 W. North Ave.,,Chicago,IL,60647,United States of America,1st Ward Office,,,,10/02/2017,10/02/2017,11:00:00,14:00:00,10/02/2017 11:00:00 AM,10/02/2017 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_11,"(41.9104, -87.69598)",1,25,22535,299,41
2017-2018,285,41.9104,-87.67734,1601 N MILWAUKEE AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-342-9161,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2017-2018_285,"(41.9104, -87.67734)",4,25,21560,482,41
2017-2018,141,41.88054,-87.63254,120 SOUTH LASALLE STREET,,Chicago,IL,60603,United States of America,CVS/pharmacy,http://www.cvs.com,312-750-0884,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_141,"(41.88054, -87.63254)",34,38,14311,92,36
2017-2018,166,41.8441,-87.7248,4005 W 26TH ST,,CHICAGO,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-521-9504,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2017-2018_166,"(41.8441, -87.7248)",57,32,21569,194,28
2017-2018,80,41.97531,-87.78332,6200 WEST HIGGINS AVENUE,,Chicago,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-775-9316,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-9:00 PM, Tue: 9:00 AM-9:00 PM, Wed: 9:00 AM-9:00 PM, Thu: 9:00 AM-9:00 PM, Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_80,"(41.97531, -87.78332)",48,11,21869,779,50
2017-2018,46,41.7662,-87.5687,2325 E. 71st St.,,Chicago,IL,60649,United States of America,5th Ward Office,,,,10/17/2017,10/17/2017,11:00:00,14:00:00,10/17/2017 11:00:00 AM,10/17/2017 02:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_46,"(41.7662, -87.5687)",24,39,22538,453,33
2017-2018,293,41.89499,-87.62151,"251 E HURON STREET, SUITE 2B114",,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-951-1084,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 8:00 AM-4:00 PM PM, Sun: 8:00 AM-4:00 PM",,Call for details.,,2017-2018_293,"(41.89499, -87.62151)",6,37,21182,158,36
2017-2018,92,41.99383,-87.6608,6150 NORTH BROADWAY,,Chicago,IL,60660,United States of America,CVS/pharmacy,http://www.cvs.com,773-274-9337,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_92,"(41.99383, -87.6608)",14,76,4451,536,16
2017-2018,86,41.9482,-87.66363,3637 NORTH SOUTHPORT AVENUE,,Chicago,IL,60613,United States of America,CVS/pharmacy,http://www.cvs.com,773-348-5282,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_86,"(41.9482, -87.66363)",53,57,21186,728,25
2017-2018,259,41.75723,-87.58627,7544 S STONY ISLAND AVE,,CHICAGO,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-667-6959,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_259,"(41.75723, -87.58627)",61,39,22538,188,35
2017-2018,83,41.90333,-87.68772,2418 WEST DIVISION STREET,,Chicago,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-5782,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-5:00 PM, Tue: 9:00 AM-5:00 PM, Wed: 10:00 AM-6:00 PM, Thu: 9:00 AM-5:00 PM, Fri: 9:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_83,"(41.90333, -87.68772)",4,25,21560,302,49
2017-2018,123,41.93363,-87.64574,2828 N. CLARK STREET,,Chicago,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-525-1377,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_123,"(41.93363, -87.64574)",22,57,4449,684,25
2017-2018,81,41.8463,-87.61577,2545 MARTIN LUTHER KING,,Chicago,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-842-5700,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-7:00 PM, Tue: 9:00 AM-7:00 PM, Wed: 9:00 AM-7:00 PM, Thu: 9:00 AM-7:00 PM, Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_81,"(41.8463, -87.61577)",40,34,21194,193,10
2017-2018,223,41.9101,-87.7451,4748 W NORTH AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-745-6642,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2017-2018_223,"(41.9101, -87.7451)",2,26,22615,62,45
2017-2018,106,41.78707,-87.66549,1620 WEST 59TH STREET,,Chicago,IL,60621,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3082,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_106,"(41.78707, -87.66549)",23,65,22257,385,2
2017-2018,203,41.75714,-87.62422,11 E 75TH ST,,CHICAGO,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-224-1211,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2017-2018_203,"(41.75714, -87.62422)",61,67,21546,475,32
2017-2018,190,41.89107,-87.6177,342 E ILLINOIS ST,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-467-485,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2017-2018_190,"(41.89107, -87.6177)",6,37,21182,159,36
