"application_id","submission_id","applicant_role","association_cooperative_or_owner","address_number","street_direction","street_name","street_type","number_of_units","pin","vote_date","recorded_date","signed_date","latitude","longitude","location"
"3206","PB2021A03206","property manager",,"8056-8058","S","paulina","ST","18","20-31-213-033-0000",,"2021-12-08T00:00:00.000","2021-12-08T00:00:00.000","41.746827937","-87.665921665","
,  
(41.74682793737974, -87.66592166519267)"
"3204","PB2021A03204","Board President","1542 West George Street Condominium Association","1542","W","George","ST","2","14-29-120-050-0000","2021-10-14T00:00:00.000","2021-12-03T00:00:00.000","2021-12-03T00:00:00.000","41.934346116","-87.667744825","
,  
(41.93434611566297, -87.66774482479983)"
"3201","PB2021A03201","Registered Agent","1037 WEST MADISON CONDOMINIUM ASSOCIATION","1037","W","Madison","ST","3","17-17-203-033-1004",,"2021-11-09T00:00:00.000","2021-11-09T00:00:00.000","41.881571176","-87.653532906","
,  
(41.88157117613349, -87.65353290610548)"
"3199","PB2021A03199","Owner",,"4550-4556","N","Wolcott","AVE","40","14-18-213-008-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.964819833","-87.676244109","
,  
(41.96481983305656, -87.6762441091134)"
"3198","PB2021A03198","Owner",,"1901-1909","W","Wilson","AVE","40","14-18-213-008-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.965029254","-87.676180012","
,  
(41.96502925425511, -87.67618001193337)"
"3197","PB2021A03197","Owner",,"4759","N","Maplewood","AVE","30","13-13-205-001-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.968437138","-87.692420559","
,  
(41.96843713795416, -87.69242055899308)"
"3196","PB2021A03196","Owner",,"2523-2527","W","Lawrence","AVE","30","13-13-205-001-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.968473331","-87.692272644","
,  
(41.96847333077661, -87.69227264440283)"
"3195","PB2021A03195","Owner",,"5017-5023","N","Wolcott","AVE","44","14-07-412-001-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.973011455","-87.676166846","
,  
(41.97301145490034, -87.67616684562515)"
"3193","PB2021A03193","Owner",,"6401-6409","N","Sheridan","RD","127","11-32-405-028-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.998308806","-87.659696383","
,  
(41.99830880638971, -87.65969638325635)"
"3192","PB2021A03192","Owner",,"525-527","W","Oakdale","AVE","108","14-28-117-030-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.935435537","-87.642844429","
,  
(41.93543553663891, -87.64284442898077)"
"3191","PB2021A03191","Owner",,"722-726","W","Barry","AVE","20","14-28-104-061-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.937965091","-87.647781579","
,  
(41.9379650911304, -87.64778157907881)"
"3190","PB2021A03190","Owner",,"910-918","W","Dakin","ST","62","14-20-202-017-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.953721289","-87.652564566","
,  
(41.95372128897751, -87.65256456637684)"
"3189","PB2021A03189","Owner",,"512","W","Wrightwood","AVE","20","14-28-308-031-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.930608237","-87.641995994","
,  
(41.93060823697257, -87.64199599387007)"
"3188","PB2021A03188","Owner",,"6040","N","Sheridan","RD","60","14-05-214-027-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.99213231","-87.655598026","
,  
(41.99213230967013, -87.65559802649545)"
"3187","PB2021A03187","Owner",,"901-905","W","Argyle","ST","75","14-08-412-007-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.973235201","-87.652651596","
,  
(41.973235200725384, -87.65265159554943)"
"3186","PB2021A03186","Owner",,"6119","N","Kenmore","AVE","58","14-05-210-021-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.992933164","-87.656753542","
,  
(41.992933163729575, -87.65675354218584)"
"3185","PB2021A03185","Owner",,"5910","N","Sheridan","RD","36","14-05-402-020-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.989538952","-87.655515239","
,  
(41.98953895189782, -87.65551523915038)"
"3184","PB2021A03184","Owner",,"4242","N","Sheridan","RD","111","14-17-403-035-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.959659706","-87.654837764","
,  
(41.959659706054936, -87.65483776354793)"
"3183","PB2021A03183","Owner",,"3110-3112","N","Sheffield","AVE","11","14-29-203-029-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.938426741","-87.654202031","
,  
(41.93842674063546, -87.65420203147254)"
"3182","PB2021A03182","Owner",,"1940-1950","W","Lawrence","AVE","19","14-07-419-029-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.968884412","-87.677774238","
,  
(41.968884411802385, -87.67777423785448)"
"3181","PB2021A03181","Owner",,"4806-4812","N","Winchester","AVE","19","14-07-419-029-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.969033852","-87.677850801","
,  
(41.96903385226677, -87.67785080086458)"
"3180","PB2021A03180","Owner",,"1828-1838","W","Lawrence","AVE","42","14-07-418-008-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.968911208","-87.675749004","
,  
(41.968911207677046, -87.67574900421596)"
"3179","PB2021A03179","Owner",,"4805-4811","N","Wolcott","AVE","45","14-07-418-008-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.969001409","-87.676065573","
,  
(41.969001409303374, -87.67606557254454)"
"3178","PB2021A03178","Owner",,"6723-6725","N","Sheridan","RD","65","11-32-401-001-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","42.004218443","-87.660690677","
,  
(42.0042184431222, -87.66069067740143)"
"3177","PB2021A03177","Owner",,"5536","N","Sheridan","RD","80","14-08-202-016-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.982899107","-87.655313523","
,  
(41.98289910686778, -87.65531352290449)"
"3176","PB2021A03176","Owner",,"5650","N","Sheridan","RD","161","14-05-410-017-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.985242129","-87.655389118","
,  
(41.98524212884536, -87.65538911784056)"
"3175","PB2021A03175","Owner",,"4601-4613","N","Sheridan","RD","142","14-17-214-009-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.965479606","-87.654641512","
,  
(41.96547960606311, -87.65464151233401)"
"3174","PB2021A03174","Owner",,"4600","N","Clarendon","AVE","165","14-17-215-024-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.965534246","-87.650167169","
,  
(41.96553424615273, -87.65016716868293)"
"3173","PB2021A03173","Owner",,"5044-5054","N","Sheridan","RD","145","14-08-406-011-0000",,"2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","41.974676615","-87.65511251","
,  
(41.97467661516943, -87.65511250991764)"
"3172","PB2021A03172","Owner",,"528-534","W","Oakdale","AVE","60","14-28-112-026-0000",,"2021-11-02T00:00:00.000","2021-11-02T00:00:00.000","41.935652553","-87.643001299","
,  
(41.935652552651085, -87.64300129891427)"
"3171","PB2021A03171","Owner",,"2555-2569","N","Clark","ST","164","14-28-318-074-0000",,"2021-11-02T00:00:00.000","2021-11-02T00:00:00.000","41.929272353","-87.642501878","
,  
(41.92927235314892, -87.64250187775227)"
"3170","PB2021A03170","Owner",,"2226-2228","N","Kenmore","AVE","7","14-32-207-028-0000",,"2021-11-02T00:00:00.000","2021-11-02T00:00:00.000","41.922540083","-87.654876288","
,  
(41.92254008324577, -87.65487628776718)"
"3161","PB2021A03161","Treasurer","Marquette Row 685 Condominium Association","685","N","Peoria","ST","9","17-08-222-044-1002",,"2021-08-13T00:00:00.000","2021-08-13T00:00:00.000","41.894714676","-87.649970252","
,  
(41.89471467561633, -87.64997025177524)"
"3159","PB2021A03159","Secretary","1222-24 Ohio Condominium Association","1224","W","Ohio","ST","6","17-08-120-051-0000",,"2021-08-05T00:00:00.000","2021-08-05T00:00:00.000","41.892644974","-87.658437373","
,  
(41.892644973890654, -87.65843737285702)"
"3158","PB2021A03158","Property Manger","Bittersweet on The Park Condominium Association","731-735","W","Bittersweet","PL","18","14-16-305-027-1001 through 14-16-305-027-1018",,"2021-07-27T00:00:00.000","2021-07-27T00:00:00.000","41.955564507","-87.648575253","
,  
(41.95556450693165, -87.64857525339067)"
"3157","PB2021A03157","Secretary of 1430 West Chestnut Condo Association","1430 West Chestnut Condo Association","1430","W","Chestnut","ST","4","17-05-319-120-1001",,"2021-07-18T00:00:00.000","2021-07-18T00:00:00.000","41.898058953","-87.66369051","
,  
(41.89805895328514, -87.66369050979324)"
"3152","PB2021A03152","Evergreen HOA Treasurer","Evergreen Condo Association","1342","N","North Park","AVE","12","17-04-212-040",,"2021-06-25T00:00:00.000","2021-06-25T00:00:00.000","41.906898016","-87.636682565","
,  
(41.90689801555226, -87.63668256514023)"
"3146","PB2021A03146","Manager",,"3401","N","Southport","AVE","30","14-20-313-037-0000",,"2021-04-09T00:00:00.000","2021-04-09T00:00:00.000","41.943466026","-87.663771603","
,  
(41.94346602625338, -87.66377160318754)"
"3145","PB2021A03145","Assistant Property Manager","155 Harbor Drive Condominium Association","155","N","Harbor","DR","740","17-10-401-005-1001 through 17-10-401-0005-1777 and 17-10-401-005-8002",,"2021-04-08T00:00:00.000","2021-04-08T00:00:00.000","41.884750538","-87.615603956","
,  
(41.884750538499375, -87.61560395647253)"
"3142","PB2021A03142","Kalabich Management",,"2949-2955","E","82ND","PL","22","21-31-229-012 thru 13 and 019 -0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.745443535","-87.551997402","
,  
(41.74544353532635, -87.55199740228133)"
"3141","PB2021A03141","Kalabich Management",,"8228-8230","S","Commercial","AVE","22","21-31-229-012 thru 13 and 019 -0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.745603496","-87.551587668","
,  
(41.74560349649462, -87.55158766804458)"
"3140","PB2021A03140","Kalabich Management",,"2950-2958","E","82ND","PL","22","21-31-228-017 thru 019 and 026 thru 029 -0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.745664155","-87.55189669","
,  
(41.74566415543465, -87.55189668956557)"
"3139","PB2021A03139","Kalabich Management",,"8216-8220","S","Commercial","AVE","22","21-31-228-017 thru 019 and 026 thru 029 -0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.745955635","-87.551594591","
,  
(41.74595563530019, -87.55159459118772)"
"3138","PB2021A03138","Kalabich Management",,"2951-2959","E","82ND","ST","22","21-31-228-012 thru 016-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.74635744","-87.551976271","
,  
(41.74635744013259, -87.55197627094182)"
"3137","PB2021A03137","Kalabich Management",,"8200-8208","S","Commercial","AVE","22","21-31-228-012 thru 06-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.746427005","-87.551605895","
,  
(41.74642700461494, -87.55160589479286)"
"3136","PB2021A03136","Kalabich Management",,"7741-7751","S","South Shore","DR","39","21-30-413-011 and 012-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.75620051","-87.552386725","
,  
(41.75620051027897, -87.55238672544448)"
"3135","PB2021A03135","Kalabich Management",,"7701-7711","S","South Shore","DR","37","21-30-413-001 and 004-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.757053208","-87.553306783","
,  
(41.75705320802888, -87.55330678262203)"
"3134","PB2021A03134","Kalabich Management",,"7636-7646","S","South Shore","DR","54","21-30-404-034 and 043-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.757924839","-87.554622397","
,  
(41.75792483947695, -87.55462239742828)"
"3133","PB2021A03133","Kalabich Management",,"7632","S","South Shore","DR","18","21-30-404-0314-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.758012192","-87.554716458","
,  
(41.758012191592115, -87.55471645794795)"
"3132","PB2021A03132","Kalabich Management",,"7425-7433","S","Coles","AVE","36","21-30-122-008 and 009-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.761098937","-87.559610455","
,  
(41.76109893672913, -87.55961045516335)"
"3131","PB2021A03131","Kalabich Management",,"7516-7524","S","Coles","AVE","26","21-30-200-009 and 010-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.759364146","-87.558315942","
,  
(41.759364145816114, -87.55831594230102)"
"3130","PB2021A03130","Kalabich Management",,"6942-6946","S","Cornell","AVE","17","20-24-316-029 and 038-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.768436891","-87.584550262","
,  
(41.76843689055421, -87.58455026248366)"
"3129","PB2021A03129","Kalabich Management and Country Club Apartments",,"6924-6950","S","South Shore","DR","178","20-24-420-018 thru 022-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.769130932","-87.56667501","
,  
(41.769130932350706, -87.5666750099999)"
"3128","PB2021A03128","Kalabich Management",,"6820-6826","S","Oglesby","AVE","47","20-24-412-026-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.771054897","-87.568423088","
,  
(41.771054897313945, -87.56842308782618)"
"3127","PB2021A03127","Kalabich Management",,"3520-3534","W","83RD","PL","21","19-35-400-033 thru 037 and 060-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.741558072","-87.710338341","
,  
(41.74155807165225, -87.71033834082398)"
"3126","PB2021A03126","Kalabich Management, property management company",,"7616-7626","S","South Shore","DR","84","21-30-404-028-0000",,"2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","41.758361469","-87.555092807","
,  
(41.75836146917415, -87.55509280735376)"
"3121","PB2021A03121","Board President","2831 North Halsted Condominium Association","2831","N","Halsted","ST","8","14-28-114-094-1001  to  1008",,"2021-03-22T00:00:00.000","2021-03-22T00:00:00.000","41.933580121","-87.648895225","
,  
(41.93358012120187, -87.6488952254523)"
"3119","PB2021A03119","Attorney","3509 N. Reta Condominium Association","3509","N","Reta","AVE","4","14-20-407-043",,"2021-03-09T00:00:00.000","2021-03-09T00:00:00.000","41.945779145","-87.650506872","
,  
(41.9457791451827, -87.65050687190075)"
"3118","PB2021A03118","Attorney","Trio II Condominium Association","660","W","Wayman","ST","56","17-09-301-008","2020-10-14T00:00:00.000","2021-03-09T00:00:00.000","2021-03-09T00:00:00.000","41.887569096","-87.645221952","
,  
(41.88756909572804, -87.64522195164245)"
"3116","PB2021A03116","property manager",,"4844","W","wrightwood","AVE","44","13284150160000",,"2021-03-02T00:00:00.000","2021-03-02T00:00:00.000","41.927996327","-87.748259552","
,  
(41.92799632718094, -87.74825955197556)"
"3115","PB2021A03115","Property Manager","The Lake Shore Condominium Association","1440","N","LAKE SHORE","DR","234","17-03-103-028","2008-04-30T00:00:00.000","2021-02-12T00:00:00.000","2021-02-12T00:00:00.000","41.908989202","-87.626190234","
,  
(41.90898920159528, -87.62619023387691)"
"3106","PB2020A03106","Property Manager","5046 South Blackstone Condominium Association","1424-1426","E","Hyde Park","BLVD","19","20-11-213-039-1002",,"2020-10-15T00:00:00.000","2020-10-15T00:00:00.000","41.802544959","-87.590749083","
,  
(41.802544958745216, -87.59074908274467)"
"3105","PB2020A03105","Attorney",,"233","E","Wacker","DR","534","17-10-316-036-0000",,"2020-10-09T00:00:00.000","2020-10-09T00:00:00.000","41.887790172","-87.621278713","
,  
(41.8877901722575, -87.62127871291348)"
"3104","PB2020A03104","Attorney",,"360","W","Hubbard","ST","450","17-09-130-011-0000",,"2020-10-09T00:00:00.000","2020-10-09T00:00:00.000","41.890041834","-87.637868639","
,  
(41.890041834402034, -87.63786863880847)"
"3102","PB2020A03102","Manager",,"1348","W","Roscoe","ST","30","14-20-313-037-0000",,"2020-09-30T00:00:00.000","2020-09-30T00:00:00.000","41.943535713","-87.663423377","
,  
(41.943535712516216, -87.66342337744332)"
"3101","PB2020A03101","property manager",,"621","W","Belmont","AVE","19","14-28-101-012-0000",,"2020-09-30T00:00:00.000","2020-09-30T00:00:00.000","41.939916309","-87.645247758","
,  
(41.93991630947369, -87.64524775788473)"
"3099","PB2020A03099","President","The 1470 W Balmoral Condominium Association","1470","W","Balmoral","AVE","3","14-08-109-061-1003","2020-06-09T00:00:00.000","2020-09-12T00:00:00.000","2020-09-12T00:00:00.000","41.979965893","-87.667596725","
,  
(41.9799658929388, -87.66759672509312)"
"3096","PB2020A03096","Registered Agent","LaSalle Manor Condominium Association","127","W","Maple","ST","20","17-04-422-001-0000","2020-07-21T00:00:00.000","2020-08-25T00:00:00.000","2020-08-25T00:00:00.000","41.901716936","-87.632604596","
,  
(41.901716936368686, -87.63260459569035)"
"3095","PB2020A03095","Registered Agent",,"1801","W","Argyle","ST","150","14-07-418-002-0000",,"2020-08-24T00:00:00.000","2020-08-24T00:00:00.000","41.97235677","-87.674922253","
,  
(41.97235677005528, -87.6749222533142)"
"3094","PB2020A03094","Registered Agent","Venetian Condominium Association of Chicago","5953","N","Kenmore","AVE","20","14-05-214-037-1001,14-05-214-037-1002,14-05-214-037-1003,14-05-214-037-1004,14-05-214-037-1005,14-05-214-037-1006,14-05-214-037-1007,14-05-214-037-1008,14-05-214-037-1009,14-05-214-037-1010,14-05-214-037-1011,14-05-214-037-1012, 14-05-214-037-1013, 14-05-214-037-1014, 14-05-214-037-1015, 14-05-214-037-1016, 14-05-214-037-1017, 14-05-214-037-1018, 14-05-214-037-1019, 14-05-214-037-1020",,"2020-08-14T00:00:00.000","2020-08-14T00:00:00.000","41.990603583","-87.656682976","
,  
(41.99060358265294, -87.65668297613544)"
"3093","PB2020A03093","Registered Agent","Granville/Paulina Condominiums Association","1637-1639","W","granville","AVE","7","14-06-217-001-0000","2020-04-26T00:00:00.000","2020-08-14T00:00:00.000","2020-08-14T00:00:00.000","41.994302986","-87.671709631","
,  
(41.99430298581297, -87.67170963120655)"
"3092","PB2020A03092","Registered Agent","Granville/Paulina Condominiums Association","6139-6141","N","paulina","ST","6","14-06-217-001-0000","2020-04-26T00:00:00.000","2020-08-14T00:00:00.000","2020-08-14T00:00:00.000","41.994043709","-87.671722842","
,  
(41.994043709070624, -87.67172284249366)"
"3090","PB2020A03090","President","Four Thirty Four West Aldine Condominium Association","434","W","Aldine","AVE","20","14-21-310-071-1001; 14-21-310-071-1002; 14-21-310-071-1003; 14-21-310-071-1004; 14-21-310-071-1005; 14-21-310-071-1006; 14-21-310-071-1007; 14-21-310-071-1008; 14-21-310-071-1009; 14-21-310-071-1010; 14-21-310-071-1011; 14-21-310-071-1012; 14-21-310-071-1013; 14-21-310-071-1014; 14-21-310-071-1015; 14-21-310-071-1016; 14-21-310-071-1017; 14-21-310-071-1018; 14-21-310-071-1019; 14-21-310-071-1020;",,"2020-08-03T00:00:00.000","2020-08-03T00:00:00.000","41.942381986","-87.641323977","
,  
(41.942381986148455, -87.64132397734349)"
"3089","PB2020A03089","Registered Agent",,"5348-5350","N","Glenwood","AVE","14","14-08-116-047-1001, 14-08-116-047-1002, 14-08-116-047-1003, 14-08-116-047-1004, 14-08-116-047-1005, 14-08-116-047-1006, 14-08-116-047-1007, 14-08-116-047-1008, 14-08-116-047-1009, 14-08-116-047-1010, 14-08-116-047-1011, 14-08-116-047-1012, 14-08-116-047-1013, 14-08-116-047-1014",,"2020-08-03T00:00:00.000","2020-08-03T00:00:00.000","41.979534418","-87.664987425","
,  
(41.979534417969234, -87.66498742510112)"
"3084","PB2020A03084","Attorney","Wellington Terrace Condominiums","2955-2961","N","HALSTED","ST","12","14-28-110-017-100 thru 14-28-110-017-1012",,"2020-07-23T00:00:00.000","2020-07-23T00:00:00.000","41.936121496","-87.648983591","
,  
(41.93612149620797, -87.64898359088807)"
"3083","PB2020A03083","Attorney","Wellington Terrace Condominiums","735-749","W","WELLINGTON","AVE","24","14-28-110-017-1013 thru 14-28-110-017-1036",,"2020-07-23T00:00:00.000","2020-07-23T00:00:00.000","41.936303635","-87.648117788","
,  
(41.936303635187, -87.64811778763767)"
"3082","PB2020A03082","Attorney","Wellington Terrace Condominiums","2950-2958","N","CLARK","ST","8","14-28-110-017-1037 thru 14-28-110-017-1044",,"2020-07-23T00:00:00.000","2020-07-23T00:00:00.000","41.936121939","-87.647749593","
,  
(41.93612193890483, -87.64774959317818)"
"3081","PB2020A03081","Attorney","Belden Place Condominium Association","3332-3334","W","BELDEN","AVE","21","13-035-206-036-1015 thru 13-35-206-036-1021",,"2020-07-23T00:00:00.000","2020-07-23T00:00:00.000","41.922948064","-87.711808754","
,  
(41.92294806436858, -87.71180875375323)"
"3079","PB2020A03079","Owner",,"4646","N","Damen","AVE","24","14-18-1147-021-0000 & 14-18-114-014-0000",,"2020-07-08T00:00:00.000","2020-07-08T00:00:00.000","41.966493063","-87.679267201","
,  
(41.966493063194775, -87.67926720137021)"
"3073","PB2020A03073","Property Manager","Seeley of East Ridge Condominium Association","2033-2037","W","Fargo","AVE","23","11-30-315-022-1001 through 11-30-315-022-1028",,"2020-05-19T00:00:00.000","2020-05-19T00:00:00.000","42.016367015","-87.681808808","
,  
(42.016367015096726, -87.68180880772623)"
"3070","PB2020A03070","Managing Agent","Lincoln Park Villas Condominium Association","1920","N","Clark","ST","43","14-33-404-026-0000",,"2020-04-09T00:00:00.000","2020-04-09T00:00:00.000","41.91719655","-87.635489433","
,  
(41.917196550207095, -87.63548943346167)"
"3069","PB2020A03069","Property Manager","The Contemporaine Condominium Association","201","W","Grand","AVE","28","17-09-244-018-0000","2018-12-19T00:00:00.000","2020-03-30T00:00:00.000","2020-03-30T00:00:00.000","41.8914766","-87.634141922","
,  
(41.891476600498514, -87.63414192239586)"
"3068","PB2020A03068","Owner",,"3720","N","Ashland","AVE","12","14-19-224-033-0000, 1419224-034-0000",,"2020-03-25T00:00:00.000","2020-03-25T00:00:00.000","41.949469827","-87.669069805","
,  
(41.949469827349425, -87.66906980521077)"
"3062","PB2020A03062","Registered Agent",,"4517-4521","N","Central Park","AVE","15","13-14-213-033-1001",,"2020-03-10T00:00:00.000","2020-03-10T00:00:00.000","41.963434787","-87.717959739","
,  
(41.963434787024475, -87.71795973856861)"
"3061","PB2020A03061","On-Site Property Manager","The Terraces - 801 S. Plymouth Court Condominiums","801","S","Plymouth","CT","198","17-16-419-007-1000",,"2020-03-05T00:00:00.000","2020-03-05T00:00:00.000","41.872243686","-87.628484583","
,  
(41.87224368592311, -87.62848458337889)"
"3057","PB2020A03057","Christopher White","Malden Court of Sheridan Park","4751-4753","N","Malden","ST","6","14-17-104-002-0000","2019-10-03T00:00:00.000","2020-02-19T00:00:00.000","2020-02-19T00:00:00.000","41.968672872","-87.662733875","
,  
(41.968672871557956, -87.66273387450082)"
"3056","PB2020A03056","President","3924 N. Southport Condominium Association","3924","N","Southport","AVE","8","14-20-102-048-1001-1008",,"2020-02-19T00:00:00.000","2020-02-19T00:00:00.000","41.953300607","-87.664336223","
,  
(41.95330060659716, -87.66433622269878)"
"3050","PB2020A03050","Property Manager","Illume Condominium Association","111","S","Peoria","ST","79","17-17-214-022-0000",,"2020-01-28T00:00:00.000","2020-01-28T00:00:00.000","41.880087963","-87.649499311","
,  
(41.88008796259812, -87.64949931059303)"
"3049","PB2020A03049","Property Manager","1212 Lake Shore Drive Condominium Association","1212","N","Lake Shore","DR","179","17-03-114-003-1001 - 17-03-114-003-1180","2020-01-21T00:00:00.000","2020-01-27T00:00:00.000","2020-01-27T00:00:00.000","41.904390107","-87.625202079","
,  
(41.90439010694831, -87.62520207943572)"
"3048","PB2020A03048","Property Manager","Southport Row Condominium Association","3539-3543","N","Southport","AVE","12","14-20-304-027-1001 to 1016","2019-12-10T00:00:00.000","2020-01-22T00:00:00.000","2020-01-22T00:00:00.000","41.946383069","-87.663850343","
,  
(41.94638306908413, -87.6638503432605)"
